placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Reliable+Garage+Door+Repair+Lodi/data=!4m7!3m6!1s0x4f647e62540d2683:0x3f9558363be3b8e!8m2!3d38.1186975!4d-121.3232904!16s%2Fg%2F11x867w4_z!19sChIJgyYNVGJ-ZE8Rjju-Y4NV-QM,Reliable Garage Door Repair Lodi,5.0,21,Garage door supplier,,,https://reliable-garagedoorrepair.com/,+1 209-221-4462,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPt3R19Bv0uIfQh16UftA8jB1DlPKkb7zO-kXvr=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:10.877Z,,,,
https://www.google.com/maps/place/First+Respond+Garage+Doors+Services/data=!4m7!3m6!1s0x80854de75b36570f:0x9fb0646c6b4cc2ad!8m2!3d38.1601187!4d-121.7008515!16s%2Fg%2F11wh3dg4m1!19sChIJD1c2W-dNhYARrcJMa2xksJ8,First Respond Garage Doors Services,4.9,26,Garage door supplier,"109 Lassen Ct, Rio Vista, CA 94571, United States","576X+2M Rio Vista, California, USA",,+1 888-905-7581,Open ⋅ Closes 11 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gQ5UFzLikZW1GAj6IH43fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.567955&pitch=0&thumbfov=100,false,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:15.219Z,,,,
https://www.google.com/maps/place/Giddens+Bros./data=!4m7!3m6!1s0x809aa2c3e3a23577:0x946c571bb69d64fa!8m2!3d38.2666372!4d-121.3024201!16s%2Fg%2F1tfrg_zz!19sChIJdzWi48OimoAR-mSdthtXbJQ,Giddens Bros.,4.8,195,HVAC contractor,"604 N Lincoln Way, Galt, CA 95632, United States","7M8X+M2 Galt, California, USA",https://www.giddens-brothers.com/,+1 209-745-4328,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPKBYogZdkQzea-1bxX1hO4sG-WETo5TPnxxFHd=w408-h306-k-no,true,8 am–7 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:20.003Z,,,,
https://www.google.com/maps/place/Ramirez+Overhead+Doors/data=!4m7!3m6!1s0x80853d562984c1b9:0x666ea8ae2692a705!8m2!3d38.3520053!4d-121.9922824!16s%2Fg%2F12mkvmqyq!19sChIJucGEKVY9hYARBaeSJq6obmY,Ramirez Overhead Doors,5.0,946,Garage door supplier,"615 Merchant St Suite A, Vacaville, CA 95688, United States","9225+R3 Vacaville, California, USA",http://www.ramirezoverheaddoors.com/,+1 707-451-2700,Closes soon ⋅ 4 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNhk6spCk1fkWJRy9FLlF4FCbRkjqUiXzpqMvpS=w408-h271-k-no,true,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:24.378Z,,,,
https://www.google.com/maps/place/Don%27s+Garage+Door+Repair+Manteca/data=!4m7!3m6!1s0x549057a29d8b270b:0x3fe5fc6466b95b62!8m2!3d37.805262!4d-121.234411!16s%2Fg%2F11vst47103!19sChIJCyeLnaJXkFQRYlu5ZmT85T8,Don's Garage Door Repair Manteca,5.0,24,Garage door supplier,"500 N Union Rd, Manteca, CA 95337, United States","RQ48+46 Manteca, California, USA",https://donsgaragedoorrepair.com/manteca-garage-door-repair/,+1 209-457-8519,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzrijqr4joveeSw3i9FWGkhqT5PUllqLneDA7Vw88Xid23U4zVsNqISk3IIrzEzqIbrkQ-SEkW5bQWSHXGd7drfOme5CqJDGSOPwv1ek4O-aBqZvgmVP-P_Kxk9ouKlrqqTCKGWEX9OpOAK=w408-h306-k-no,false,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:28.704Z,,,,
https://www.google.com/maps/place/SCH+Garage+Door+Parts+%26+Services+LLC/data=!4m7!3m6!1s0x80900cb03d5a3703:0xb76041b3a86dae20!8m2!3d37.9631205!4d-121.3018126!16s%2Fg%2F11gddxgsyj!19sChIJAzdaPbAMkIARIK5tqLNBYLc,SCH Garage Door Parts & Services LLC,4.9,97,Garage door supplier,,,http://schgaragedoors.com/,+1 209-637-1312,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxy884hTQfNX9pY6eLtV4X4UdzhKyqjP4FIGAsUylhtlfFDFWcMqkFM66Uc7cb_Ty9ihv5ti6LRHC6agKLNIrQaIvrnCPM6omw0wRijo8yviLgPijCMXN4kyQA8LFjITnCguVI=w408-h544-k-no,true,7 am–6 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:33.096Z,,,,
https://www.google.com/maps/place/Molina+Garage+Door+Services+Inc/data=!4m7!3m6!1s0x80903f34a1870dd5:0xabd505f48d25bbd9!8m2!3d37.8910176!4d-121.252829!16s%2Fg%2F11ffm2dq_8!19sChIJ1Q2HoTQ_kIAR2bsljfQF1as,Molina Garage Door Services Inc,5.0,244,Garage door supplier,,,https://www.molinagaragedoorservices.com/,+1 209-227-8786,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPCLqDLTYiHm_5Q7LhWluhe0aG2OrbzKw3g2_zN=w408-h344-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:37.393Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Stockton/data=!4m7!3m6!1s0x809072a5aabb0f7b:0x2b558b6e334f54de!8m2!3d37.978698!4d-121.248389!16s%2Fg%2F1hc3dqhf4!19sChIJew-7qqVykIAR3lRPM26LVSs,Overhead Door Company of Stockton,4.3,42,Garage door supplier,"1550 N Shaw Rd, Stockton, CA 95215, United States","XQH2+FJ Stockton, California, USA",http://www.overheaddoorstockton.com/,+1 209-245-8453,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=clpAwYPJPjIyJj4OzsxQbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.46132&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:46.894Z,,,,
https://www.google.com/maps/place/Galt+Ace+Hardware/data=!4m7!3m6!1s0x809aa2cf8bb5cf27:0x7032019e0e84f9d1!8m2!3d38.2544728!4d-121.2959545!16s%2Fg%2F1tjg_m98!19sChIJJ8-1i8-imoAR0fmEDp4BMnA,Galt Ace Hardware,4.2,367,Hardware store,"1067 C St #108, Galt, CA 95632, United States","7P33+QJ Galt, California, USA",https://www.acehardware.com/store-details/07907,+1 209-745-1111,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcV7R9cy0xJk3Lrhea3RFAmes40DvF3MgLXRyfVjRYs5Da8UJfDyUlggGQmmR0uU_SZ0EMQ3brnW48idPNZT1d41pXIg4AzgkVA7A8n5q4ZjFkx92A3IFyEvkfM98s4GS1SiRn=w408-h306-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:51.410Z,,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up",
https://www.google.com/maps/place/Garage+Door+Repair+Tech+Connact/data=!4m7!3m6!1s0x809045a2e4da9417:0xea5a4a33bf55479d!8m2!3d37.7136892!4d-121.0877272!16s%2Fg%2F11ny3g0z8x!19sChIJF5Ta5KJFkIARnUdVvzNKWuo,Garage Door Repair Tech Connact,5.0,32,Garage door supplier,"5172 Kiernan Ct, Salida, CA 95368, United States","PW76+FW Salida, California, USA",http://garagedoorrepairtechconnact.com/,+1 209-255-6004,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYDnaT-u-kpCi82jym6KPAYaL8T0YkJNICnw3iEVfPBaTIQ6yF4cF5JSrepnRlLEA94U8eSqtrRhcrqui8x9acPrGRmW9HGyqDZ6hAypBTQtNyOMRGrLaRz2lUYQNro5SKLwDlml3SWj6w=w412-h240-k-no,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:35:55.802Z,,,,
https://www.google.com/maps/place/Up+Right+Garage+Door+Repair+Brentwood/data=!4m7!3m6!1s0x813f2d7707aede0f:0xf3525c1a8a5ca0ba!8m2!3d37.9322215!4d-121.6965013!16s%2Fg%2F11wh2swfpm!19sChIJD96uB3ctP4ERuqBcihpcUvM,Up Right Garage Door Repair Brentwood,4.9,82,Garage door supplier,"8375 Brentwood Blvd, Brentwood, CA 94513, United States","W8J3+V9 Brentwood, California, USA",https://ovegaragedoor.com/,+1 925-293-8232,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipPxFPIu-m4LKwCK0T-UzgbxbyX_D7rwD8aflTBw=w408-h306-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7:30 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:00.186Z,,,,
https://www.google.com/maps/place/A+Professional+Garage+Door+Service+Inc/data=!4m7!3m6!1s0x809051a8caad41df:0x23ff405ec8edb1be!8m2!3d37.6036324!4d-120.9253307!16s%2Fg%2F11cltvh67d!19sChIJ30GtyqhRkIARvrHtyF5A_yM,A Professional Garage Door Service Inc,4.9,57,Garage door supplier,"3802 Waynesboro Dr, Ceres, CA 95307, United States","J33F+FV Ceres, California, USA",https://www.aprofessionalgaragedoor.com/,+1 209-605-5751,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMbLttUYYQA9ZZu_0Zvhhedv25bv8F8cy5sD2oz=w408-h306-k-no,true,7 am–5 pm,7 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:04.867Z,,,,
"https://www.google.com/maps/place/Your+Garage+Door+Guys+-+Oakley,+CA/data=!4m7!3m6!1s0x80855619b32c84fb:0x85309343b16f24ec!8m2!3d37.9865668!4d-121.7394682!16s%2Fg%2F11btvgc7kz!19sChIJ-4QssxlWhYAR7CRvsUOTMIU","Your Garage Door Guys - Oakley, CA",4.9,77,Garage door supplier,"14 Leila Ct, Oakley, CA 94561, United States","X7P6+J6 Oakley, California, USA",https://www.yourgaragedoorguysba.com/,+1 925-308-6011,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNhb_FdtZysJLK2bRHVpq-hUM7RmAtEzetsR0L8=w408-h397-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:09.271Z,,,,
https://www.google.com/maps/place/SCH+Garage+Door+Parts+%26+Repair+LLC/data=!4m7!3m6!1s0x80906adc56751dcf:0xa46a28cdfd03a468!8m2!3d38.0952955!4d-121.59293!16s%2Fg%2F11dyyybgq3!19sChIJzx11VtxqkIARaKQD_c0oaqQ,SCH Garage Door Parts & Repair LLC,5.0,213,Garage door supplier,,,http://schgaragedoors.com/,+1 209-637-1312,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipP-9JASu_m_d_ZXFJJa6ntrf_OvhYERS6CPl9e2=w408-h306-k-no,true,8 am–7 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:13.793Z,,,,
https://www.google.com/maps/place/Right+Way+Garage+Doors/data=!4m7!3m6!1s0x80853d5bc7317b65:0xdf9063ba6200da7f!8m2!3d38.348444!4d-121.986016!16s%2Fg%2F1tfqg0ch!19sChIJZXsxx1s9hYARf9oAYrpjkN8,Right Way Garage Doors,4.9,3406,Garage door supplier,"845 Davis St, Vacaville, CA 95687, United States","82X7+9H Vacaville, California, USA",https://www.rwgaragedoors.com/vacaville-showroom/?utm_source=google&utm_medium=organic&utm_campaign=%28RW%29%20Google%20Business%20Profile%20%28Vacaville%29,+1 707-404-3667,,https://lh3.googleusercontent.com/p/AF1QipOe-hX8pfrIUUnc9nn4lVx_BKBbbl2lo6rPLv73=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:18.459Z,,,,
https://www.google.com/maps/place/Quick+fix+garage+door/data=!4m7!3m6!1s0x808fe7b0326d8525:0x21f23adf73ea6eb0!8m2!3d38.3242108!4d-121.9603136!16s%2Fg%2F1tcxj_sd!19sChIJJYVtMrDnj4ARsG7qc9868iE,Quick fix garage door,5.0,46,Garage door supplier,"778 Sage Dr, Vacaville, CA 95687, United States","82FQ+MV Vacaville, California, USA",http://www.quickfixgaragedoorca.com/,+1 707-690-4844,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM_b2cMCMRmSAkxqCVJYkWZiqNHsX0ZUmW89Ctg=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:22.819Z,,,,
https://www.google.com/maps/place/Best+Overhead+Garage+Doors/data=!4m7!3m6!1s0x80900cca01b4ca9d:0x5717a85e85d84000!8m2!3d37.2695056!4d-119.306607!16s%2Fg%2F11b7q4x_lb!19sChIJncq0AcoMkIARAEDYhV6oF1c,Best Overhead Garage Doors,4.8,38,Garage door supplier,,,https://bestgarage-door-repair.com/,+1 209-462-2506,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPsm5GQMwdj37I0DYp-0AFgEe6Df7nm4Gt8SxFw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:27.587Z,,,,
https://www.google.com/maps/place/R%26S+Erection+Tri-County+Inc./data=!4m7!3m6!1s0x80906d3007e54b5f:0x863322bf416bb45!8m2!3d37.9429373!4d-121.2647812!16s%2Fg%2F1tjxfxd5!19sChIJX0vlBzBtkIARRbsW9CsyYwg,R&S Erection Tri-County Inc.,4.9,221,Garage door supplier,"1705 E Dr, 1705 Doctor M.L.K. Jr Blvd APT 4, Stockton, CA 95205, United States","WPVP+53 Stockton, California, USA",https://www.rstricounty.com/,+1 209-465-2213,Closes soon ⋅ 4:30 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN9zSBCYNWPKqb2XQLHCCj8bvl52AO55mI4PfWl=w408-h306-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:31.871Z,,,,
https://www.google.com/maps/place/West+Coast+Garage+Doors/data=!4m7!3m6!1s0x80900deff1b68fdb:0xc107fb76eac01f3a!8m2!3d38.0149584!4d-121.2993809!16s%2Fg%2F11v17mvjmp!19sChIJ24-28e8NkIAROh_A6nb7B8E,West Coast Garage Doors,5.0,1,Garage door supplier,"6909 Tam O'Shanter Dr Suite A, Stockton, CA 95210, United States","2P72+X6 Stockton, California, USA",,+1 209-952-0740,Closes soon ⋅ 4 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNnkS6AtCgcjdgjpQ32PJLPO7j-bpl782tRG96n=w408-h408-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:36.195Z,,,,
"https://www.google.com/maps/place/Soltero+Garage+Doors/@38.028332,-121.2349191,11z/data=!3m1!4b1!4m6!3m5!1s0x809aa157742ba8a1:0xf687de70dd5ec9f!8m2!3d38.028332!4d-121.234919!16s%2Fg%2F11k6fthqzs",Soltero Garage Doors,5.0,2,Garage door supplier,,,http://solterogaragedoors.com/,+1 209-400-4344,Open ⋅ Closes 5 pm,,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:46.604Z,,,,
https://www.google.com/maps/place/Afford-A-Door+inc/data=!4m7!3m6!1s0x8090754acc7045e3:0x8a5081fc6db0e1e1!8m2!3d38.124921!4d-120.8682955!16s%2Fg%2F11dxl48__v!19sChIJ40VwzEp1kIAR4eGwbfyBUIo,Afford-A-Door inc,4.9,45,Garage door supplier,,,https://affordadoor.com/,+1 209-327-8585,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMjwrkdlbbNAMVlK1zsm_bjBYYEw-s7oheQ0jF6=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:51.346Z,,,,
https://www.google.com/maps/place/Ace%27s+Garage+Door+Repair+%26+Installation/data=!4m7!3m6!1s0x808feed2b47af0cf:0x3ebcd4ced93993e8!8m2!3d37.7111844!4d-121.8665442!16s%2Fg%2F11fy4p0239!19sChIJz_B6tNLuj4AR6JM52c7UvD4,Ace's Garage Door Repair & Installation,4.9,920,Garage door supplier,"3636 Aviano Way, Dublin, CA 94568, United States","P46M+F9 Dublin, California, USA",http://www.acesgaragedoorrepairdublin.com/,+1 925-330-4751,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPW3uXNQIECMNjVupdbjwg9AojhKBLcwcCPYDrW=w408-h317-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Galt+Sacramento+CA/@38.2548197,-121.3006492,14z",2025-11-07T23:36:55.803Z,,,,
https://www.google.com/maps/place/Kustom+Disaster+Restoration/data=!4m7!3m6!1s0x809ae7803901bae7:0xf3b6fc312ec3630a!8m2!3d38.615748!4d-121.2609743!16s%2Fg%2F1tg7s8b2!19sChIJ57oBOYDnmoARCmPDLjH8tvM,Kustom Disaster Restoration,4.7,369,Water damage restoration service,"2372 Gold River Rd, Gold River, CA 95670, United States","JP8Q+7J Gold River, California, USA",https://www.fivestarrestoration.com/,+1 916-245-3722,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMVGzKdIkf9CfNKJ05KzPjldx3D3Awk1rdwfLZz=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Gold+River+Sacramento+CA/@38.6262937,-121.2466156,14z",2025-11-07T23:37:19.300Z,,,,
https://www.google.com/maps/place/DentPro+of+Sacramento/data=!4m7!3m6!1s0x809ac5c0f0487431:0xd16cb092dce9e9a8!8m2!3d38.6194266!4d-121.2649854!16s%2Fg%2F1vyxjnwg!19sChIJMXRI8MDFmoARqOnp3JKwbNE,DentPro of Sacramento,5.0,1165,Auto dent removal service,"11241 Coloma Rd STE C, Gold River, CA 95670, United States","JP9P+Q2 Gold River, California, USA",https://dentprosacramento.com/,+1 916-665-4977,Closes soon ⋅ 4:30 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOqIJO5zU4DrVB0xqbxTaQ9BTvcpR-t_ArbHt_Z=w408-h543-k-no,true,9 am–4:30 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Gold+River+Sacramento+CA/@38.6262937,-121.2466156,14z",2025-11-07T23:37:29.967Z,,,,
"https://www.google.com/maps/place/Two+Brothers+Glass,+Inc./data=!4m7!3m6!1s0x809add76c4af595d:0x7e9430b4754e3690!8m2!3d38.6002729!4d-121.2645579!16s%2Fg%2F12hldr_qb!19sChIJXVmvxHbdmoARkDZOdbQwlH4","Two Brothers Glass, Inc.",4.0,31,Glass repair service,"E, 11275 Sunrise Gold Cir, Rancho Cordova, CA 95742, United States","JP2P+45 Rancho Cordova, California, USA",https://twobrothersglass.com/,+1 916-261-0821,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOwwhXWegTK7wAs1qUUyBTziNup-t0_o5OQ0VnK=w408-h724-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Gold+River+Sacramento+CA/@38.6262937,-121.2466156,14z",2025-11-07T23:37:34.660Z,,,,
https://www.google.com/maps/place/Northwest+Exteriors/data=!4m7!3m6!1s0x809add60e6c62863:0xb4889398a4106d39!8m2!3d38.597544!4d-121.2668501!16s%2Fg%2F1tfk4pdg!19sChIJYyjG5mDdmoAROW0QpJiTiLQ,Northwest Exteriors,4.8,299,Window installation service,"11200 Sun Center Dr, Rancho Cordova, CA 95670, United States","HPXM+27 Rancho Cordova, California, USA",https://northwestexteriors.com/?utm_campaign=gmb,+1 916-249-5198,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCOw0McUXpBFVGUfyq41_Zz-v22N28fFgvkGxN4MbGx5T2OJhIU5oMApKw29N1Uncs2fjEDtatxMurFBDYIu-JEKrHipMyroTCda7W5IbrGm5LpA_5d-y0cgmdQVkQnB9Gee2g=w408-h271-k-no,true,8 am–5 pm,8 am–1:30 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Gold+River+Sacramento+CA/@38.6262937,-121.2466156,14z",2025-11-07T23:37:39.362Z,,,,
https://www.google.com/maps/place/California+Custom+Coatings/data=!4m7!3m6!1s0x809add75ecb20567:0xefa0c0f2c0f362a3!8m2!3d38.6125144!4d-121.2573609!16s%2Fg%2F1hc6z1hz5!19sChIJZwWy7HXdmoARo2LzwPLAoO8,California Custom Coatings,5.0,69,Concrete contractor,"11355 Folsom Blvd Ste B, Rancho Cordova, CA 95742, United States","JP7V+23 Rancho Cordova, California, USA",https://californiacustomcoatings.com/,+1 916-612-2399,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOqdHi2bvbdaqCaXrM9UJCAj19raGQFBdX0N-Gk=w408-h255-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Gold+River+Sacramento+CA/@38.6262937,-121.2466156,14z",2025-11-07T23:37:43.717Z,,,,
https://www.google.com/maps/place/Deluxe+Tint+Coat+%26+Protect/data=!4m7!3m6!1s0x809add82f78eca6d:0x81ed5fb9795fbc92!8m2!3d38.6193046!4d-121.2645797!16s%2Fg%2F11d_99bh1v!19sChIJbcqO94LdmoARkrxfeblf7YE,Deluxe Tint Coat & Protect,4.9,196,Window tinting service,"11251 Coloma Rd suite a&b, Gold River, CA 95670, United States","JP9P+P5 Gold River, California, USA",http://deluxewindowtint.com/,+1 916-900-0009,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOSWLthqWIC8gDRWs31PPZ4MGNrfqc8uGGmaR_4=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,9 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Gold+River+Sacramento+CA/@38.6262937,-121.2466156,14z",2025-11-07T23:37:52.538Z,,,,
https://www.google.com/maps/place/Gold+River+Automotive/data=!4m7!3m6!1s0x809add8130d6aa45:0xf47ecb65dd1b3a29!8m2!3d38.61889!4d-121.26654!16s%2Fg%2F1tg2drd2!19sChIJRarWMIHdmoARKTob3WXLfvQ,Gold River Automotive,4.9,983,Auto repair shop,"11199 Coloma Rd, Gold River, CA 95670, United States","JP9M+H9 Gold River, California, USA",http://www.goldriverautomotive.net/,+1 916-706-1964,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipM-O5TUyhn1M-Qmhm2VqFXyvBFcbz0UHVvzhd5S=w426-h240-k-no,true,7 am–5:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Gold+River+Sacramento+CA/@38.6262937,-121.2466156,14z",2025-11-07T23:37:57.075Z,,,,
