placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes
https://www.google.com/maps/place/Able+Group/data=!4m7!3m6!1s0x487eed183358dcfd:0x99b47de0ffbd1c28!8m2!3d54.6125726!4d-1.3148875!16s%2Fg%2F11pwytgsrj!19sChIJ_dxYMxjtfkgRKBy9_-B9tJk,Able Group,4.7,79,General contractor,,,https://www.able-group.co.uk/north-yorkshire/?utm_source=google_my_business&utm_medium=organic&utm_campaign=middlesbrough,+44 330 178 7481,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPX55Yw2UIsWEjTBqCtN7IgnLgViG-2heWAV3PP=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-11-11T04:22:48.838Z,LGBTQ+ friendly,
https://www.google.com/maps/place/R+%26+R+Plumbing+%26+Heating+%28NE%29+LTD/data=!4m7!3m6!1s0x8f2b2b1068459c8d:0xb6db9e69d417b9c!8m2!3d54.4392109!4d-0.947643!16s%2Fg%2F11lnr2wmww!19sChIJjZxFaBArK48RnHtBnea5bQs,R & R Plumbing & Heating (NE) LTD,5.0,5,Heating contractor,,,,+44 01642,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1HusEFfxip4dJUyBz5Gc3DpTagmRyan1nqm4_=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2025-11-11T04:22:53.563Z,,
https://www.google.com/maps/place/RB+Plumbing+%26+Heating/data=!4m7!3m6!1s0x487eefe1b7e8c8cd:0x2cf6bdb27cb933c7!8m2!3d54.6032431!4d-1.0828865!16s%2Fg%2F11y5gyrvvw!19sChIJzcjot-HvfkgRxzO5fLK99iw,RB Plumbing & Heating,5.0,75,Plumber,"48 Malvern Ave, Redcar TS10 4AJ, United Kingdom","JW38+7R Redcar, United Kingdom",http://rbplumbingnheating.com/,+44 7975 975244,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMki1hxJS83AE9UNkstmqP9Q7a3wm5ishHBaz2f=w408-h337-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:12.569Z,,
https://www.google.com/maps/place/Wilson+Plumbing+%26+Heating+Limited/data=!4m7!3m6!1s0x487ef026271fbd69:0x92fc9562939f0c82!8m2!3d54.608185!4d-1.100381!16s%2Fg%2F1tgm2f1_!19sChIJab0fJybwfkgRggyfk2KV_JI,Wilson Plumbing & Heating Limited,4.8,103,Heating contractor,"Unit C Limerick Rd, Dormanstown, Redcar TS10 5JU, United Kingdom","JV5X+7R Redcar, United Kingdom",http://www.cawheating.co.uk/,+44 1642 487309,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipPT4QEMMCw2E7Rr9uzsryc0CK7sVZc_uOEpx3l-=w408-h271-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:17.570Z,,
https://www.google.com/maps/place/Trusted+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0x487ef00f03a6aaab:0x41767d3f610a947a!8m2!3d54.6182505!4d-1.070248!16s%2Fg%2F11vdvczhh8!19sChIJq6qmAw_wfkgRepQKYT99dkE,Trusted Plumbing & Heating Ltd,5.0,7,Contractor,"Rear of, 60 Station Rd, Redcar TS10 1DU, United Kingdom","JW9H+8W Redcar, United Kingdom",https://trustedplumbingandheating.uk/about-us/,+44 1642 490777,Closed ⋅ Opens 8:30 am,https://lh3.googleusercontent.com/p/AF1QipOQ7_NDZag8C-U9TApipHoJWsVtaUf0uAjYclTj=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:22.948Z,,
https://www.google.com/maps/place/D+J+Underwood+Plumbing+and+Heating+LTD/data=!4m7!3m6!1s0x487ee561e98f1e59:0xb97e0fc17262e33c!8m2!3d54.5913435!4d-1.0322086!16s%2Fg%2F11vsq6h6k0!19sChIJWR6P6WHlfkgRPONicsEPfrk,D J Underwood Plumbing and Heating LTD,5.0,5,Heating contractor,"3 Hudson Buildings, Ryan's Row, Marske-by-the-Sea, Redcar TS11 6HG, United Kingdom","HXR9+G4 Redcar, United Kingdom",,+44 7976 398848,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipNioc6-HQ4GTW10ndGpVF6Rzii0B5NIi6fGBj8v=w408-h838-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:27.965Z,,
"https://www.google.com/maps/place/A+E+P+Electrical,+Heating,+Plumbing/data=!4m7!3m6!1s0x487ee54c187f54dd:0xdf4ee3f1d8b0cdf2!8m2!3d54.5928051!4d-1.0852095!16s%2Fg%2F1yh9vg8pg!19sChIJ3VR_GEzlfkgR8s2w2PHjTt8","A E P Electrical, Heating, Plumbing",4.1,12,Electrician,"Arlon Court, Aep 8b, Redcar TS10 5RS, United Kingdom","HWV7+4W Redcar, United Kingdom",https://www.aep-ne.com/,+44 1642 485040,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=II9Tm2Fz9rX65ERKD-e-Yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.82428&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:32.924Z,,
https://www.google.com/maps/place/Cleveland+Gas+Services/data=!4m7!3m6!1s0x487efaaa1afc42e3:0x5d804469b5eab561!8m2!3d54.590943!4d-1.088973!16s%2Fg%2F11c1qb8ktk!19sChIJ40L8Gqr6fkgRYbXqtWlEgF0,Cleveland Gas Services,4.9,34,Heating contractor,"Industrial Estate, 251 Malmo Ct, Kirkleatham, Redcar TS10 9DH, United Kingdom","HWR6+9C Redcar, United Kingdom",http://www.boilerserviceteesside.co.uk/,+44 1642 758758,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipPIPS7wJd9sLoGSko9hOPr1UK52qRPTAJzk4RfR=w408-h291-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:38.122Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Redcar+Bathrooms+and+Plumbing+Ltd/data=!4m7!3m6!1s0x487ef002636c1b11:0x389ff4e185f549da!8m2!3d54.6055734!4d-1.0700102!16s%2Fg%2F11t2xc34yv!19sChIJERtsYwLwfkgR2kn1heH0nzg,Redcar Bathrooms and Plumbing Ltd,5.0,3,Plumber,"10 Keswick Rd, Redcar TS10 4JR, United Kingdom","JW4H+6X Redcar, United Kingdom",https://www.redcarbathroomsandplumbing.co.uk/contact,+44 1642 205028,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipOoETGe00809ngV3PSfUECzctzouTq0OjPt4IDH=w408-h540-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:43.499Z,,
https://www.google.com/maps/place/Drain+Devil/data=!4m7!3m6!1s0x487ef0273d578403:0x1a0f2021bde7a499!8m2!3d54.6066782!4d-1.0954214!16s%2Fg%2F11y2h2cmh5!19sChIJA4RXPSfwfkgRmaTnvSEgDxo,Drain Devil,5.0,2,Plumber,"80 Westfield Ct, Dormanstown, Redcar TS10 5QZ, United Kingdom","JW43+MR Redcar, United Kingdom",,+44 1642 478050,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3i1jKtZSNS-FKkyxzC6t9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.76324&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:48.686Z,,
https://www.google.com/maps/place/Mark+Jones+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0x487ee56b9710ff6b:0x9bb2797f7eef9893!8m2!3d54.5788294!4d-1.0368343!16s%2Fg%2F11b7q87nqc!19sChIJa_8Ql2vlfkgRk5jvfn95sps,Mark Jones Plumbing & Heating Ltd,5.0,3,Plumber,"7 Brancepeth Cl, New Marske, Redcar TS11 8JE, United Kingdom","HXH7+G7 Redcar, United Kingdom",,+44 7801 699730,Closed ⋅ Opens 8:30 am,https://lh3.googleusercontent.com/p/AF1QipNBwc53KSeaFUtTyhkPUZIovgzv9tuVtrffC_zW=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:53.867Z,,
https://www.google.com/maps/place/Drain+Devil+LTD/data=!4m7!3m6!1s0x487ef0273d588a2d:0x847c8c2caf792a39!8m2!3d54.595649!4d-1.1205241!16s%2Fg%2F1tsjd6pr!19sChIJLYpYPSfwfkgROSp5ryyMfIQ,Drain Devil LTD,5.0,8,Plumber,,,https://www.drainsdarlington.com/,+44 1325 609028,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMd8fnwxsY5JPMmQvfHPA3_97Gd30ot4zu9OGoq=w408-h365-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:23:58.701Z,,
https://www.google.com/maps/place/Slingsby+Interiors+Ltd/data=!4m7!3m6!1s0x487ef00fb6c54753:0x28724330ea36bb22!8m2!3d54.618053!4d-1.0722788!16s%2Fg%2F1hbpwr4q2!19sChIJU0fFtg_wfkgRIrs26jBDcig,Slingsby Interiors Ltd,4.6,24,Plumber,"Showroom, Peirson St, Redcar TS10 1SW, United Kingdom","JW9H+63 Redcar, United Kingdom",https://slingsbyinteriors.co.uk/,+44 1642 488818,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Kg5ls2FN5sbRNt4U_thMkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.589541&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:04.306Z,,
"https://www.google.com/maps/place/Elite+Bathrooms,+Boilers+%26+Kitchens/data=!4m7!3m6!1s0x487ee53349e8f48b:0xb6954bc6fc41847c!8m2!3d54.5801747!4d-1.04477!16s%2Fg%2F11s2r_lcv_!19sChIJi_ToSTPlfkgRfIRB_MZLlbY","Elite Bathrooms, Boilers & Kitchens",4.9,39,Plumber,"10 Wentworth Cres, New Marske, Redcar TS11 8DB, United Kingdom","HXJ4+33 Redcar, United Kingdom",https://www.elite-bathrooms.co.uk/,+44 7854 655959,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipPctP5r9S_lrtwJvfiK6sMlDhudCN_CUNtTrH73=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:09.257Z,,
https://www.google.com/maps/place/Homeplan+II/data=!4m7!3m6!1s0x487ef005fa2d09e3:0xa64c25ead450379c!8m2!3d54.6153569!4d-1.0679769!16s%2Fg%2F1tgh2j_s!19sChIJ4wkt-gXwfkgRnDdQ1OolTKY,Homeplan II,3.7,3,Bathroom supply store,"71 W Dyke Rd, Redcar TS10 2AA, United Kingdom","JW8J+4R Redcar, United Kingdom",http://www.homeplan2.co.uk/,+44 1642 487420,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipOtY5wMJ8mGSS9O9y4IceGUbVMHuerFnFOegTUp=w408-h294-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:14.173Z,,· Delivery
https://www.google.com/maps/place/Value+Plumbing+%26+Heating+-+Plumber+Redcar/data=!4m7!3m6!1s0x487efaabca193319:0x125a6292c9f0bd2a!8m2!3d54.5677033!4d-0.9946285!16s%2Fg%2F11css6kk5g!19sChIJGTMZyqv6fkgRKr3wyZJiWhI,Value Plumbing & Heating - Plumber Redcar,5.0,32,Plumber,,,https://www.value-plumbingandheating.co.uk/,+44 7887 514329,Closed ⋅ Opens 7:30 am,https://lh3.googleusercontent.com/p/AF1QipO6lwSJoIgip0Q1QOFo_6DXgzmv0_3yxxbn7UmW=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:18.945Z,,
https://www.google.com/maps/place/Nicolsons+Heating+%26+Plumbing/data=!4m7!3m6!1s0x858de7d8cb36cd87:0xdcf9c0da0aa35db!8m2!3d54.5514374!4d-1.0339433!16s%2Fg%2F11vs_x62dr!19sChIJh802y9jnjYUR2zWqoA2czw0,Nicolsons Heating & Plumbing,5.0,1,HVAC contractor,,,https://www.nicolsonsplumbingheating.co.uk/,+44 7872 321690,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP9IQf4qszjr6gwddvVhaOz8xiWA-6qeEYozIMn=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:23.776Z,,
https://www.google.com/maps/place/Nicholsons+heating+%26+plumbing/data=!4m7!3m6!1s0x41a25e4e7723de05:0x7b9e4c0000a420bc!8m2!3d54.576826!4d-1.1123651!16s%2Fg%2F11w_v3cd1m!19sChIJBd4jd05eokERvCCkAABMnns,Nicholsons heating & plumbing,3.0,2,Plumber,,,https://nicolsonsheating.co.uk/,+44 7872 321690,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPd0rqZ6BA9aMjEOqK7s_6IT4IYTd16GD1FwL5b=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:28.936Z,,
https://www.google.com/maps/place/T+Joyce+%26+Sons+Ltd/data=!4m7!3m6!1s0x487efaaa258bb373:0xbc3c85bcd56e4ef!8m2!3d54.6100733!4d-1.0580142!16s%2Fg%2F11bzswjpw5!19sChIJc7OLJar6fkgR7-RWzVvIwws,T Joyce & Sons Ltd,5.0,3,Home builder,"13 Queensland Ave, Redcar TS10 2DT, United Kingdom","JW6R+2Q Redcar, United Kingdom",https://www.tjoyceandsons.co.uk/,+44 1642 486920,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KUZMM7Ts1clsw5YHq1rfiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.551033&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:31.708Z,,
https://www.google.com/maps/place/Plumb+Centre/data=!4m7!3m6!1s0x487ef028f0469923:0x7066c4a2d16f8956!8m2!3d54.607192!4d-1.1052025!16s%2Fg%2F1tgw9gqv!19sChIJI5lG8CjwfkgRVolv0aLEZnA,Plumb Centre,5.0,9,Plumbing supply store,"2-3 Limerick Rd, Dormanstown, Redcar TS10 5JU, United Kingdom","JV4V+VW Redcar, United Kingdom",https://www.wolseley.co.uk/branch/redcar/?y_source=1_OTU2NzEzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+44 1642 498497,Closed ⋅ Opens 7:30 am,https://lh3.googleusercontent.com/p/AF1QipOfF8_Po18B9vYd8iMqRQbs2rYEwMm6sMpRgURy=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:36.931Z,,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/Dynamic+Maintenance+Solutions/data=!4m7!3m6!1s0x487eefe6bea36e51:0xe323b3ca92428a86!8m2!3d54.5980979!4d-1.0813843!16s%2Fg%2F11bycj4ntv!19sChIJUW6jvubvfkgRhopCksqzI-M,Dynamic Maintenance Solutions,5.0,2,Electrician,"7 Exmouth Cl, Redcar TS10 4GG, United Kingdom","HWX9+6C Redcar, United Kingdom",http://www.dynamic-ms.co.uk/,+44 1642 200201,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QR1BfaAzxfkmDHZ33rJ7Ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.18187&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:39.968Z,,
https://www.google.com/maps/place/Allied+International+UK+Ltd/data=!4m7!3m6!1s0x487eefc2e11a2d31:0x2cbc66f49f756f4a!8m2!3d54.592601!4d-1.0892085!16s%2Fg%2F1yh9vfhng!19sChIJMS0a4cLvfkgRSm91n_RmvCw,Allied International UK Ltd,4.6,12,Pipe supplier,"1 Tralee Cl, Redcar TS10 5SG, United Kingdom","HWV6+28 Redcar, United Kingdom",http://alliedfittings.co.uk/,+44 1642 771023,Closes soon ⋅ 4:30 am ⋅ Reopens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQ2yGygCE5JYBCKEPF2ZIjdcv7ajugbcbIjcGng9p31GcmEu_fuCF1DD8Edjms5uVtp3ZwNDzf8fi2nos4I1XXMBwxaJBlzvjU_EZuYUWlAWP5C1N6rjOCg8Pq2PYhGqF-O7aP=w408-h306-k-no,false,8 am–4:30 am,8 am–4:30 am,8 am–4:30 am,8 am–3 pm,Closed,Closed,8 am–4:30 am,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:44.857Z,,· Delivery
https://www.google.com/maps/place/Restoration+Force+Ltd/data=!4m7!3m6!1s0x487eef8fff54ec1d:0x790d1c45e5ff36d!8m2!3d54.5934822!4d-1.0874723!16s%2Fg%2F11fvgn7mnv!19sChIJHexU_4_vfkgRbfNfXsTRkAc,Restoration Force Ltd,5.0,1,Water damage restoration service,"The Innovation Centre, KIrkleatham Industrial Estate, Redcar TS10 5SH, United Kingdom","HWV7+92 Redcar, United Kingdom",http://www.restorationforce.co.uk/,+44 1642 777709,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipPlQMihHPNf2sJ2IgZJ1uyf2wCNvTNZ_1Gd4J3c=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:49.984Z,,
https://www.google.com/maps/place/GB+Plumbing+%26+Heating/data=!4m7!3m6!1s0x93a1608faf97b25:0x7729170ad1b4054c!8m2!3d54.5430695!4d-1.0128055!16s%2Fg%2F11x8hb_hb_!19sChIJJXv5-ggWOgkRTAW00QoXKXc,GB Plumbing & Heating,5.0,1,Plumber,,,,+44 7901 956684,,https://lh3.googleusercontent.com/p/AF1QipOSXkynzRwkjPKpA66S6-g0GjdSLQkl266z33co=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:52.707Z,,
https://www.google.com/maps/place/Mike%27s+Handyman+Services/data=!4m7!3m6!1s0x487ef1c28f0c9583:0xe1d322854eb80b46!8m2!3d54.6158808!4d-1.082592!16s%2Fg%2F11kht72k28!19sChIJg5UMj8LxfkgRRgu4ToUi0-E,Mike's Handyman Services,,,Handyman/Handywoman/Handyperson,"4 Priory Grove, Redcar TS10 1QT, United Kingdom","JW88+9X Redcar, United Kingdom",http://mikeshandymanservices.co.uk/?utm_source=gmb&utm_medium=referral,+44 7701 305701,,https://lh3.googleusercontent.com/p/AF1QipP3eZvWLBxig6M4DaG2reYQvRuaZ8u0scEnlW4K=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:24:55.477Z,,
https://www.google.com/maps/place/AC+Moore+Complete+Joinery+%26+Property+Services+-+Redcar/data=!4m7!3m6!1s0x487ef005022c499f:0x609fc18463000905!8m2!3d54.5514374!4d-1.1123651!16s%2Fg%2F1q5bln2bn!19sChIJn0ksAgXwfkgRBQkAY4TBn2A,AC Moore Complete Joinery & Property Services - Redcar,4.0,4,Joiner,,,,+44 7852 334937,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipOYxHciW_DTLtvelXoKvG52WuB4kMM5JUbpRhFe=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:25:00.284Z,,
https://www.google.com/maps/place/Screwfix+Redcar/data=!4m7!3m6!1s0x487ef0298e2257a1:0x70de2397846cb390!8m2!3d54.6066259!4d-1.105309!16s%2Fg%2F11f010mdgb!19sChIJoVcijinwfkgRkLNshJcj3nA,Screwfix Redcar,4.6,177,Hardware store,"W Coatham Ln, Redcar TS10 5QD, United Kingdom","JV4V+MV Redcar, United Kingdom",https://www.screwfix.com/stores/OB7/Redcar?utm_source=google&utm_medium=organic&utm_campaign=Google_OB7,+44 333 011 2112,Closed ⋅ Opens 7 am,https://lh3.googleusercontent.com/p/AF1QipM3JiER6T44CQpym7LhPwQmJ10Ue_QC2-ANpiya=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–6 pm,9 am–4 pm,7 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:25:05.331Z,,"Home improvement chain for DIY, electrical, bathroom & kitchen products, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery"
https://www.google.com/maps/place/LB+Plumbing+services/data=!4m7!3m6!1s0x487eefbfcb0d663b:0x195497de9afabbaf!8m2!3d54.5592519!4d-1.1419659!16s%2Fg%2F11pw87s0jr!19sChIJO2YNy7_vfkgRr7v6mt6XVBk,LB Plumbing services,4.7,9,Plumber,"7 Gladstone St, Middlesbrough TS6 9LG, United Kingdom","HV55+P6 Middlesbrough, United Kingdom",,+44 7388 630835,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOuY_vEpOrLuruEdeqmXpgxTAUebcI6w9357bIP=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:25:10.447Z,,
https://www.google.com/maps/place/Adapt-able/data=!4m7!3m6!1s0xb12cd8810d2d1fd:0xbe70f1cf295b0ec0!8m2!3d54.5895651!4d-1.2643984!16s%2Fg%2F11x34j_0rm!19sChIJ_dHSEIjNEgsRwA5bKc_xcL4,Adapt-able,5.0,8,Bathroom remodeler,,,https://adapt-able.co.uk/,+44 7939 884281,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipP-M2hJnZCZjlRHePauhKVUyJ1_0KMMqmB_zufb=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:25:15.225Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Climatec+Engineering+Limited/data=!4m7!3m6!1s0x487e93ededd991a3:0xe732eeb520c9bf0e!8m2!3d54.5928361!4d-1.0856229!16s%2Fg%2F11j4svlfhw!19sChIJo5HZ7e2TfkgRDr_JILXuMuc,Climatec Engineering Limited,2.3,3,HVAC contractor,"B2, Arlon Court, Kirkleatham Business Park, Greensquare, Redcar TS10 5RS, United Kingdom","HWV7+4Q Redcar, United Kingdom",https://climatecengineering.co.uk/,+44 1642 668080,Closed ⋅ Opens 8:30 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S4rfbtio5uYcvZ1Sl-jX0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.407972&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2025-11-11T04:25:20.096Z,,
