placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/iHelp.guru,+LLC/data=!4m7!3m6!1s0x89c0abc868a68d51:0xbf0adfdd00673b84!8m2!3d39.0428506!4d-74.8951806!16s%2Fg%2F11b6gd15p1!19sChIJUY2maMirwIkRhDtnAN3fCr8","iHelp.guru, LLC",5.0,14,Mobile phone repair shop,"204 Ridge Rd, Cape May, NJ 08204, United States","24V3+4W Cape May, New Jersey, USA",https://ihelp.guru/,+1 609-849-8118,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojbQNcHgedrBhAg4rg7pM1QiWMz1E89pjAUfrmpLTRPEbW9rTOY8Cv8eUYGUYIVQJ_1px3ZIP5CuUs2qc8YknhKvRv45wvloxLN6cJSMagCkd7wDycGW-UD-ocgsLOEcQVvjs=w425-h240-k-no,true,12–6 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:11.410Z,,,
https://www.google.com/maps/place/Geetech+Repair+and+Solutions/data=!4m7!3m6!1s0x89c0ab4a1620e015:0xebef54a6beca62fc!8m2!3d39.0144799!4d-74.8747092!16s%2Fg%2F11fdxvpbfm!19sChIJFeAgFkqrwIkR_GLKvqZU7-s,Geetech Repair and Solutions,4.9,322,Phone repair service,"1304 NJ-47 Unit Q, Rio Grande, NJ 08242, United States","247G+Q4 Rio Grande, Middle Township, NJ, USA",https://thegeetech.com/,+1 609-435-5100,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonNcoDHkxXm9pviX5mpnCW1ze05qIxNu8dWB0XlX_CYhop9_JVVZh8hPGlWIIFioTTvUHuQjBQ_o0PB5rG0txLcAyY8wixiCWB63MgoXWWsSLjXDuqoo0mKqicEGXfSgAFMb0=w408-h306-k-no,true,Closed,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:15.656Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Scattolini+Brothers/data=!4m7!3m6!1s0x89c0a916cac9879d:0x28357d0590eea539!8m2!3d39.041867!4d-74.8425915!16s%2Fg%2F1td7v29g!19sChIJnYfJyhapwIkROaXukAV9NSg,Scattolini Brothers,4.9,37,Remodeler,"611 N Wildwood Blvd, Cape May Court House, NJ 08210, United States","25R4+PX Cape May Court House, Middle Township, NJ, USA",http://scattolinibrothers.com/,+1 609-463-5482,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvuRaFXRLkkW2o9xUsdzT-GtKGzCMqrVGQhuYaiAWf7Q1I8zBZ_BRVbh--I2hokS5SUwtc2d4HDojms752cAe8gKk4aNXg9v1wNF1812NpydPZuyIwO4vFbEbzvdiwvEFxQhBE=w408-h271-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:20.046Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Biosphere+Remediation,+LLC/data=!4m7!3m6!1s0x84ba23f2631d9407:0xea65468625c33202!8m2!3d38.7269146!4d-75.3534809!16s%2Fg%2F11s8x3r7yg!19sChIJB5QdY_IjuoQRAjLDJYZGZeo","Biosphere Remediation, LLC",5.0,15,Water damage restoration service,,,https://chriskiker.wixsite.com/biosphereremediation,+1 302-434-9500,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFXzDkD4nUspAYwcPDov7sy3bK8dfY5N3qvwDwRONaHj25_PA4T2WHBnsgiNYCVzzuegH84IKaZzWRJVM-5WjlehBfkaq0SyawPDHVsf8SLwnSMBoszzs8-FX2jM7MdhaDQ1Lz=w408-h544-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:24.267Z,,,
https://www.google.com/maps/place/Fine+Lines+Painting/data=!4m7!3m6!1s0x89c6c035bd333049:0x505f22f41eadb2f7!8m2!3d39.056516!4d-74.816696!16s%2Fg%2F1hm21gtmb!19sChIJSTAzvTXAxokR97KtHvQiX1A,Fine Lines Painting,5.0,21,Painter,,,http://www.finelineshousepainting.com/,+1 609-992-0628,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4qaJMDiH8U3WcfxfmrG8cXMbg5u8RAws2o8m0sxGs9H9Xp7zPDof82RG-7KOCe70UD1jmArZh2m194IS3hzcTdZf_FDh1Q1jou661Ri5AGfdARM_IJbfWkZPmR44_p_11o7rw=w426-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:28.743Z,,,
https://www.google.com/maps/place/Lenny%27s+Trash+Removal/data=!4m7!3m6!1s0x89c0a9b336fd1841:0xea822fa2de7eb29e!8m2!3d39.0560404!4d-74.821033!16s%2Fg%2F11gnsghbbs!19sChIJQRj9NrOpwIkRnrJ-3qIvguo,Lenny's Trash Removal,4.6,28,Waste management service,,,https://lennystrashremoval.com/,+1 609-425-8725,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFWOidhB4qNXlXdRM9JAlRMcDLBonvxzGhkdQ-jJFOqZ2yqa7jQCwK_by0wm2eqXDzgjCelcCMmnpJee4qyfAnJQtIkmQJBubZW8eLJ8JIIOvCbBPtkK_g3W31Ryq-a3lvXbLmJHENCvz2=w408-h330-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:33.097Z,,,
https://www.google.com/maps/place/Shore+Carpet+Care/data=!4m7!3m6!1s0x89c0a5193d9dc4ff:0x1ff2aa46d029d167!8m2!3d39.056516!4d-74.816696!16s%2Fg%2F11gtz1qptt!19sChIJ_8SdPRmlwIkRZ9Ep0Eaq8h8,Shore Carpet Care,5.0,19,Carpet cleaning service,,,https://www.shorecarpetcare.net/,+1 609-465-4700,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs0Hxg4cu7vbkm9U7yTLNx04IuRy46NDLNs29za_PQxzG9Xz3iNy3Q7Sk8653gwC4ogCe-Hb1PcLo9CmgIScO_XD7WsuA0-6cF9QP65ywc1GLvfPNIxOC3L-ehF4SCqdnX188Zbg=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:37.330Z,,,
https://www.google.com/maps/place/Comfort+Now+By+Bob+McAllister/data=!4m7!3m6!1s0x89c0a9402de0c991:0x57d275b201e7d0b2!8m2!3d39.0487263!4d-74.8528148!16s%2Fg%2F11h5610cnh!19sChIJkcngLUCpwIkRstDnAbJ10lc,Comfort Now By Bob McAllister,4.9,346,HVAC contractor,"28 Indian Trail Rd Unit 104, Cape May Court House, NJ 08210, United States","24XW+FV Cape May Court House, Middle Township, NJ, USA",https://www.iwantcomfortnow.com/?utm_source=gbp-listing-cape-may&utm_medium=organic&utm_campaign=website-button,+1 609-582-4025,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplpwVBaej0qLdpAHgMpXPCE9RoUtKAz1n1xp0cqRaP87Fys35nuydA8RDmEkRzrUsKYQw3QbmUw2bjlJxLX2NDLLw5x_mhnyUS05mmci4rK_aZK5N3x1LYrInEKN5cNKl-fCwK=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:41.700Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Champion+Exteriors/data=!4m7!3m6!1s0x89c0a60bcf7eaaab:0x1b06d4e42320c8c6!8m2!3d39.0186693!4d-74.9355594!16s%2Fg%2F11h4cgbnkl!19sChIJq6p-zwumwIkRxsggI-TUBhs,Champion Exteriors,4.8,51,Roofing contractor,"1804 Bayshore Rd, Villas, NJ 08251, United States","2397+FQ Villas, Lower Township, NJ, USA",https://champion-exteriors.com/?utm_source=gbp&utm_medium=organic,+1 800-276-0032,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEDq8hQTgRRsYmDNLmLcMCwomVSyqz6KA_MoT-iJZQMcjo-DP0w-0hko2XBUvPeRm9EbrHgnsaTQuP6mYV6Hu5EVh8izVry46a2XYbaWLKvvnKeUByCwmne3S4qeQSG7GZwtj2rQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:43.982Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Emergency+Services+and+Restoration/data=!4m7!3m6!1s0xa65f2e977cfc971b:0xafa58da4dcd3c333!8m2!3d40.4826448!4d-77.2024542!16s%2Fg%2F11w9grkshf!19sChIJG5f8fJcuX6YRM8PT3KSNpa8,Emergency Services and Restoration,,,Fire damage restoration service,,,https://www.emergencyresto.com/,+1 215-739-1571,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8Si9zySnTobySxkIzGvbt4T_kyzFvK75YCFPetldb4-16kIuIPo4HzpXY8w8uz0QysBPfhzXmI_WcU2tXZnTwnOYoAFeBVV3zLXNpvCnMY5wjEK74581KxFvBGuHnomtzy2sl=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:48.171Z,,,
https://www.google.com/maps/place/Budd%27s+Plumbing+%7C+Heating+%7C+Cooling/data=!4m7!3m6!1s0x4e85063d52ad7941:0xb3e507e56c30c7ee!8m2!3d39.065825!4d-74.8331554!16s%2Fg%2F11sgcymjzg!19sChIJQXmtUj0GhU4R7scwbOUH5bM,Budd's Plumbing | Heating | Cooling,4.8,384,Plumber,"1011 Rte 9 S, Cape May Court House, NJ 08210, United States","3588+8P Cape May Court House, Middle Township, NJ, USA",https://www.buddsplumbing.com/?utm_campaign=gmb,+1 609-604-8450,"Closed · Opens 8 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUG5vv40Q0rl485WkX6s-UMcS6oKZpwbXAfHy4iIycZxxEAdUItdE0Vk7ZCDIZnz0Hy1xgk6iKlNf4qdSo24Njpoz_PxmV48L_cy6mmTgYagdvuEw3G5uOWYEO36M4y8afP0PM=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:52.826Z,,,
https://www.google.com/maps/place/American+Painting+%26+Decorating/data=!4m7!3m6!1s0x2110112c1535679b:0x3588004005ac2741!8m2!3d39.1193054!4d-74.7562726!16s%2Fg%2F11xzrljrwb!19sChIJm2c1FSwRECERQSesBUAAiDU,American Painting & Decorating,5.0,2,Painter,,,https://americanpaintinganddecorating.com/,+1 610-937-0206,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgcGdVulQBiznnNa1_sfBrIs0L3GOwdr_MmHMQN0yXHqpgtpdrm0V78NRemBycJfkp4VSezJZxJp7RICuk1UFmGHHgLeXaQ0kjTwQxJI0yx7KUkZR9H_un_75IrFfSCJBzJ1EKzOdNRpE=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:56:57.194Z,,,
https://www.google.com/maps/place/Majewski+Plumbing/data=!4m7!3m6!1s0x89c0aafcdac7d537:0x6ad44c03786c0cfb!8m2!3d39.0260407!4d-74.9332341!16s%2Fg%2F1v3knzh1!19sChIJN9XH2vyqwIkR-wxseANM1Go,Majewski Plumbing,4.8,783,Plumber,"1275 Bayshore Rd, Villas, NJ 08251, United States","23G8+CP Villas, Lower Township, NJ, USA",http://majewskiplumbing.com/,+1 609-374-6001,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1mfrPRmQyGT2DXI89sMqyPrV3N0OJkHZPVgUhhWO7P9WiaaQhVHlzx9Fbj0EqP72i6ewcfvumbXdF9AudKM_vKXZOF5frXKb_zrDMoghQhMxWatWml5-ELSGm8rwWiaDcIhJo=w408-h272-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,9 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:01.694Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/ServiceMaster+Clean/@39.145324,-75.0105425,9z/data=!3m1!4b1!4m6!3m5!1s0x89c0aedeec5f2757:0x1a654150fc481738!8m2!3d39.145324!4d-75.0105426!16s%2Fg%2F1td4fg1y",ServiceMaster Clean,,,Carpet cleaning service,,,https://www.servicemasterclean.com/,+1 609-770-4643,Closed · Opens 8 am Mon,,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:07.858Z,,,
https://www.google.com/maps/place/ServiceMaster+Restoration+by+Premier/data=!4m7!3m6!1s0x89b8b9134b90425b:0x291652e9ac73b260!8m2!3d38.9193436!4d-75.3721195!16s%2Fg%2F11f29xpxdq!19sChIJW0KQSxO5uIkRYLJzrOlSFik,ServiceMaster Restoration by Premier,4.2,10,Fire damage restoration service,,,http://www.servicemasterrestore.com/servicemaster-restoration-by-premier,+1 302-291-4250,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerojqM9LsXmhDSNeZS_XT4B_V5AiqsnRTfwrS59LrGHOltOaPSH4Jj8gY5vDeTPerPlUpOGA_k6KI_O6Os7aSITFvY0DnnuWzu20tISq6hiN0JsM3X7JmiJHyv2Jepryb1rV4qh=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:12.171Z,,,
https://www.google.com/maps/place/O%27Neill+Plumbing+%26+Heating/data=!4m7!3m6!1s0x89bf562e060c2f57:0x453e099a02c37b51!8m2!3d38.9747875!4d-74.8335663!16s%2Fg%2F1tfbp6_n!19sChIJVy8MBi5Wv4kRUXvDApoJPkU,O'Neill Plumbing & Heating,4.9,19,Heating contractor,"Wildwood Crest, NJ 08260, United States","X5F8+WH Wildwood Crest, New Jersey, USA",,+1 609-846-0281,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z5IG29Y0Anx33Om4B-PADw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.20042&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:14.655Z,,,
https://www.google.com/maps/place/O%27Neill+Family+Plumbing+%26+Heating/data=!4m7!3m6!1s0x89c0ab986f1c5263:0x9b2abab8ccf4fcd3!8m2!3d39.0105254!4d-74.8802214!16s%2Fg%2F11h_ftdbyj!19sChIJY1Icb5irwIkR0_z0zLi6Kps,O'Neill Family Plumbing & Heating,5.0,440,Plumber,"3 Church Rd, Rio Grande, NJ 08242, United States","2469+6W Rio Grande, Middle Township, NJ, USA",http://www.oneillfamilyplumbing.com/,+1 609-554-0732,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9Ho460r-HrY6_EDshw3wrsJJFN_b6JEiVQn0Z4nAbfM72mUqHZxxJ9Hvkb_B4nzAghXnHIF7O3fyfj4g3or0johqTTbeWkE7rFr8Evy_SK0Kn-zrg9aiC_bZ4w_zGSziSWeCk=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:19.010Z,,,
https://www.google.com/maps/place/Seashore+Construction/data=!4m7!3m6!1s0x89c0a82551df8bcb:0xd40117eb9c0424e4!8m2!3d38.9917797!4d-74.8148894!16s%2Fg%2F1tctskx6!19sChIJy4vfUSWowIkR5CQEnOsXAdQ,Seashore Construction,3.0,2,General contractor,"Wildwood, NJ 08260, United States",,,+1 609-463-9963,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pnP0b2OgcLxuMD8dEjVStg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.32199&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:21.217Z,,,
https://www.google.com/maps/place/Joe+Pro+Plumbing+-+Heating+-+Air/data=!4m7!3m6!1s0x89c0aff692f146db:0xf4bac5bd9b41313d!8m2!3d39.126739!4d-74.784295!16s%2Fg%2F11dymw4lh5!19sChIJ20bxkvavwIkRPTFBm73FuvQ,Joe Pro Plumbing - Heating - Air,4.9,430,HVAC contractor,"1554 US-9, Cape May Court House, NJ 08210, United States","46G8+M7 Cape May Court House, Middle Township, NJ, USA",https://www.calljoepro.com/,+1 609-262-4562,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwh1IU_f5tRfMFeoqFgM9NsfxNOPluOFzdw7i2pFx7e0fcufMHl8Kq67rCjgUEbpLa6i2-C7VobsXP4D7S2lwP_D5ghkshrSr7gpgOCqGcxGqyWsqrNz2yFF8Ch8V8CX8KE-nS=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:25.524Z,,,
https://www.google.com/maps/place/DryTech+Restoration/data=!4m7!3m6!1s0x89c3eb99b4adb8d1:0x92b3c947f3331dc6!8m2!3d40.5345493!4d-74.6167565!16s%2Fg%2F11j1ttls1w!19sChIJ0bittJnrw4kRxh0z80fJs5I,DryTech Restoration,4.9,388,Water damage restoration service,"40 Old Camplain Rd, Hillsborough Township, NJ 08844, United States","G9MM+R7 Hillsborough Township, New Jersey, USA",https://drytechresto.com/,+1 888-359-8088,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZ3Cfsf3Sz4589rCG2AUur_H9PzqF1SM3oor-tVlqw4jVpSjn5vvu41YwijNTn91nZoK-Qa2xLs9XePvhKCrb6hMFZ7HVDXvbNU7PeSONc08O95cAGW-w_60t7pM2PFS13ZBOVoHfjpglr=w420-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:29.951Z,,,
"https://www.google.com/maps/place/Mold+Busters+LLC/@39.1667699,-75.4289125,9z/data=!3m1!4b1!4m6!3m5!1s0x89b8b79adb2d0171:0x64bbc3d768436474!8m2!3d39.1667699!4d-75.4289125!16s%2Fg%2F11bw5xjt5g",Mold Busters LLC,,,Water damage restoration service,,,http://www.moldbustersllc.com/,+1 302-339-2204,Closed · Opens 9 am Mon,,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:36.134Z,,,
"https://www.google.com/maps/place/J%26J+Art+Conservation+Services,+LLC/data=!4m7!3m6!1s0x89c0a9095dece1c5:0xbc7436e29ce6c0ed!8m2!3d39.0446307!4d-74.8491202!16s%2Fg%2F11vxq01zzs!19sChIJxeHsXQmpwIkR7cDmnOI2dLw","J&J Art Conservation Services, LLC",,,Art restoration service,"108 N Wildwood Blvd, Cape May Court House, NJ 08210, United States","25V2+V9 Cape May Court House, Middle Township, NJ, USA",,+1 609-221-3352,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerziCzHBReCOZzosi3FEubwme5K9M3gxQmFkAXCJoeYaoFJ7qgIZMkanCKj_YUKOP5IYKQYG-h_o_IMeFeozsRyowsXRlOTs90R0Y611iOOBgvLxM07YUu4V55fippvgOaIfyrQwQ=w408-h309-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:40.651Z,,,
https://www.google.com/maps/place/Novikas+Renovations+%26+Innovations/data=!4m7!3m6!1s0x4489afd2274edc13:0x12538fc2ebec69fa!8m2!3d42.2304975!4d-70.8844395!16s%2Fg%2F11sjg2728j!19sChIJE9xOJ9KviUQR-mns68KPUxI,Novikas Renovations & Innovations,5.0,8,Construction company,,,https://www.novikasrenovations.com/,+1 781-490-3676,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosj70XSY2IDC3oKapuVY9UWuNlvhrvgmZ5fwCOK3v6LChwZSzQ-jTofkljnZl2myL0Aj3xm9w5REVlFe28l56X8aZPCSBq4HghZXieA07dIEfYz3mJ607Pxm3M-ojRpg8bh49a=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:44.993Z,,,
https://www.google.com/maps/place/JR+Custom+Painting/data=!4m7!3m6!1s0x6d0c88c953b3d285:0xe302a36e05a30335!8m2!3d39.0225409!4d-74.9374332!16s%2Fg%2F11rptx79px!19sChIJhdKzU8mIDG0RNQOjBW6jAuM,JR Custom Painting,5.0,3,Painting,"29 Bayberry Rd, Villas, NJ 08251, United States","23F7+22 Villas, Lower Township, NJ, USA",,+1 609-889-4088,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2k9jM2JeN2HpQnzKMKCdsIwvjp-Mp0CUtdP_5NK4d9t67mIrpfNwGHQys-Xy2PLGrZVqYEr5-g9Y5Z327bpwwB_Jl7yrgZTeMrzOBT3toQImO7CUZFn_4rqX-Gbd_Cv8OEw9i=w546-h240-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:49.232Z,,,
https://www.google.com/maps/place/Oliver+Heating+%26+Cooling/data=!4m7!3m6!1s0x89c0a938e508c093:0xd52689ef686022ce!8m2!3d39.6178745!4d-75.0105426!16s%2Fg%2F1w347hzm!19sChIJk8AI5TipwIkRziJgaO-JJtU,Oliver Heating & Cooling,4.5,34,HVAC contractor,,,https://www.oliverheatcool.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMBListingNJ,+1 609-770-6261,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraWIJmRfq1BOte1XsdIk8-FxT3HGmhfMS9tKZ7b_h2K04tTy3LtJhpqVVeOulp1dOH5EYJZqgzckgcAPY44GVRT9yF5ZCh8QCgEGEbznHG4sdc6q45G6FfiJeftdxiQCydQdIN=w433-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:53.656Z,,,
https://www.google.com/maps/place/Nationwide+Disaster+Restoration+LLC/data=!4m7!3m6!1s0x89c47196fabc46e3:0xfeb34bbeebfad9dd!8m2!3d40.6809173!4d-75.1776003!16s%2Fg%2F11p61209z5!19sChIJ40a8-pZxxIkR3dn6675Ls_4,Nationwide Disaster Restoration LLC,5.0,206,Water damage restoration service,"812 S Main St, Phillipsburg, NJ 08865, United States","MRJC+9X Phillipsburg, New Jersey, USA",https://nationwidedisasterrestoration.com/,+1 833-786-7611,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer2_a9XnkHZP0kI2LG8F4JjEW4ItsexiFsK5q7S-1gnIf-NtQd8Iu_jDgi5f2wz4p9Vbvw6NZ0ScpL7l44_7NEO4iYnrhysU0FY8yHrgyOgV33Ow6s3S2Bz2AmfvHVMYnvaFkIFeJJBMRA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Cape+May+Atlantic+City+NJ/@38.9316029,-74.9107738,14z",2026-03-23T03:57:57.999Z,,,
