placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/Southpoint+Trails/data=!4m7!3m6!1s0x89ace8e44800c7e5:0x35ee9eeb8bf3e810!8m2!3d35.8904527!4d-78.9583735!16s%2Fg%2F11cmy42407!19sChIJ5ccASOTorIkREOjzi-ue7jU,Southpoint Trails,4.8,8,Housing development,"1109 Great Egret Wy, Durham, NC 27713, United States","V2RR+5M Durham, North Carolina, USA",,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMInkxWwZtKP2bZ98-zKgeWWJMRFn9QABo53nM=w408-h272-k-no,true,12–5 pm,12–5 pm,12–5 pm,1–5 pm,12–5 pm,12–5 pm,12–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:26:08.715Z,,,
https://www.google.com/maps/place/Lodge+at+Southpoint/data=!4m7!3m6!1s0x89ace8eaf0bee573:0xdb5e0e382bf15e2c!8m2!3d35.9015735!4d-78.9530851!16s%2Fg%2F1tvdknw_!19sChIJc-W-8OrorIkRLF7xKzgOXts,Lodge at Southpoint,4.0,137,Apartment complex,"1300 Knoll Cir, Durham, NC 27713, United States","W22W+JQ Durham, North Carolina, USA",http://www.lodgeatsouthpoint.com/,+1 919-484-2866,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOZs5unyryJxg19ciuAw6ZULwuzUN3TlCE6gQ8_=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:26:15.253Z,,,· Dogs allowed
https://www.google.com/maps/place/SouthPoint+Professional+Center/data=!4m7!3m6!1s0x89ace8b31ca0e6b5:0x9fe5e85473fd569b!8m2!3d35.9107697!4d-78.9294573!16s%2Fg%2F11j00pw8l6!19sChIJteagHLPorIkRm1b9c1To5Z8,SouthPoint Professional Center,4.7,80,Business center,"249 NC-54, Durham, NC 27713, United States","W36C+86 Durham, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyWqkpEP_Yfs74VkPO0Q4m3EnbRfQMfd2xDxM7-4vnHUJvRB9EtnsdGl9YlPlEXDEoB1UyUaZPPgQ0Purs4n6L3d9_4X9krDfS1cGERSX-ulG4QQkBveDtKczeNNgzsrSXeigH=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:26:33.168Z,,,
"https://www.google.com/maps/place/New+School+Investments,LLC/data=!4m7!3m6!1s0x89ace5d770b6cf69:0xf51ac93694a4877!8m2!3d35.9112579!4d-78.8999672!16s%2Fg%2F11j6t7vst0!19sChIJac-2cNflrIkRd0hKaZOsUQ8","New School Investments,LLC",3.3,3,Real estate agency,"2530 Meridian Pkwy Suite 300, Durham, NC 27713, United States","W462+G2 Durham, North Carolina, USA",http://www.newschoolinvestments.com/,+1 919-555-5555,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOBWRq32kqDjK8rxT0DcAG5jTwpisxUNG2y_vab=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:26:38.100Z,,,
https://www.google.com/maps/place/Trails+at+Southpoint+Glen/data=!4m7!3m6!1s0x89ace976614633a3:0x7f685287cb3d7ed2!8m2!3d35.9181794!4d-78.930945!16s%2Fg%2F11kjjkr8yp!19sChIJozNGYXbprIkR0n49y4dSaH8,Trails at Southpoint Glen,4.5,27,Apartment complex,"1 Dansey Cir, Durham, NC 27713, United States","W399+7J Durham, North Carolina, USA",https://www.trailsatsouthpoint.com/trails-at-southpoint-glen-durham-nc/?utm_source=GBP&utm_medium=organic&utm_knock=gmb,+1 919-626-8187,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOfewR3kmsB7DpTwwgkJPZkqErBsXgCCwBgru6R=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:26:43.426Z,,,
"https://www.google.com/maps/place/Long+%26+Foster+Durham,+NC+-+Realty/data=!4m7!3m6!1s0x89ace89b18c74c7d:0x5df31308a200773e!8m2!3d35.9194291!4d-78.9614875!16s%2Fg%2F1tf5lj5s!19sChIJfUzHGJvorIkRPncAoggT810","Long & Foster Durham, NC - Realty",4.3,11,Real estate agency,"1304 NC-54, Durham, NC 27707, United States","W29Q+QC Durham, North Carolina, USA",https://www.fmrealty.com/Office/FonvilleMoriseyDurhamNCRealty-110114,+1 919-493-4434,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBCvKmCDQjM3Da7bBxUeC5pCL_UuB0OfDSKr12FXnpGhKS_PrEp3swEC_62qdMZW6Bjtbmaa0IM2klNglr9DBdCgTre6FVfhvaD6O5eDBjFdjl3rkjZHj8-H2cHtpzNTWpbbBs0Q=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,10 am–3 pm,10 am–3 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:26:49.338Z,,,
https://www.google.com/maps/place/Cortland+Research+Park/data=!4m7!3m6!1s0x89acef4225358f3f:0x876d796752e401c5!8m2!3d35.9047391!4d-78.9085462!16s%2Fg%2F113hz3wm0!19sChIJP481JULvrIkRxQHkUmd5bYc,Cortland Research Park,4.2,305,Apartment complex,"4405 Waterford Valley Dr, Durham, NC 27713, United States","W33R+VH Durham, North Carolina, USA",https://cortland.com/apartments/cortland-research-park/?utm_source=gmb_site&utm_medium=organic,+1 919-849-3894,Closed ⋅ Opens 10 am Fri,https://lh3.googleusercontent.com/p/AF1QipMWQDIaGKWpXpEyflT0wARwfOqF0N7fXy3Et8vu=w408-h272-k-no,true,Closed,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:26:54.805Z,,,· Dogs allowed
https://www.google.com/maps/place/Southpoint+Crossing+Apartments/data=!4m7!3m6!1s0x89ace8b042b1c0df:0x514c7b1db0f76f9a!8m2!3d35.9120649!4d-78.9390679!16s%2Fg%2F1tdfcznk!19sChIJ38CxQrDorIkRmm_3sB17TFE,Southpoint Crossing Apartments,4.1,131,Apartment complex,"1800 Southpoint Crossing Dr, Durham, NC 27713, United States","W366+R9 Durham, North Carolina, USA",https://www.southpointcrossingapts.com/?utm_knock=g,+1 984-217-4986,"Open ⋅ Closes 6 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noeZ8mFoWhWSuqB6x-48E8BDverqCFLgHW1_L6a2JvDTNd54AIq2nASl6ylLVf5sjaBkAfUZoe-O_ECawiNlYlLrmIvjRg-4sJUdOrJRY7BcSUS-XvJNr8CaT_Uk8cModubgNVADg=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:00.810Z,,,· Dogs allowed
https://www.google.com/maps/place/VG+REALTY+-+Vandan+Gandhi/data=!4m7!3m6!1s0x89acfa70f5d315ad:0xd686202413e1e13e!8m2!3d35.9105591!4d-78.9301492!16s%2Fg%2F1pp2v0ljn!19sChIJrRXT9XD6rIkRPuHhEyQghtY,VG REALTY - Vandan Gandhi,4.9,29,Commercial real estate agency,"245 East, NC-54, Durham, NC 27713, United States","W369+6W Durham, North Carolina, USA",https://vgrealty.com/,+1 919-475-5769,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOhpFD7V2Hpd6YBzMYsleRhVRQpr7PrLcUpRwHk=w408-h408-k-no,true,9:30 am–7 pm,11 am–5:30 pm,11 am–6 pm,1–6 pm,9:30 am–7:30 pm,9 am–8 pm,9:30 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:06.643Z,,,
https://www.google.com/maps/place/Pine+Ridge+Apartments/data=!4m7!3m6!1s0x89ace8acdaaaa455:0x9fa17b30d194a8dd!8m2!3d35.9162864!4d-78.9297497!16s%2Fg%2F1hm31710g!19sChIJVaSq2qzorIkR3aiU0TB7oZ8,Pine Ridge Apartments,3.1,76,Apartment complex,"1 Swiftstone Ct, Durham, NC 27713, United States","W38C+G4 Durham, North Carolina, USA",http://pineridge.ticonproperties.com/,+1 919-484-1000,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOhyRQn7kDCoM4Q7ZaarzqdHgDZXvw9FFea3PPj=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,10 am–4 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:12.538Z,,,
https://www.google.com/maps/place/Emerald+Place/data=!4m7!3m6!1s0x89acef698c79b145:0x9c72b324e8a7dcf9!8m2!3d35.9040028!4d-78.9053301!16s%2Fg%2F11h2pjwskl!19sChIJRbF5jGnvrIkR-dyn6CSzcpw,Emerald Place,3.5,158,Apartment complex,"4512 Emerald Forest Dr, Durham, NC 27713, United States","W33V+JV Durham, North Carolina, USA",https://www.harborgroupmanagement.com/apartments/nc/durham/emerald-place?utm_knock=g,+1 919-348-4952,"Open ⋅ Closes 6 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOmA_V_9mejnfYGt7_aq5cUhvls6uwSkMPdByAC=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:18.231Z,,,· Dogs allowed
https://www.google.com/maps/place/54+Station+Apartments/data=!4m7!3m6!1s0x89ace98cd15ba1bb:0xeaae23a268aa4e7f!8m2!3d35.9049853!4d-78.912403!16s%2Fg%2F11j5snkxrb!19sChIJu6Fb0YzprIkRf06qaKIjruo,54 Station Apartments,4.3,95,Apartment complex,"1415 NC-54, Durham, NC 27713, United States","W33Q+X2 Durham, North Carolina, USA",https://www.54station.com/,+1 919-937-9077,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPylHcIIfQx9FXB9e-AuYfvdlsSnKJbIr-i6Df7=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:23.558Z,,LGBTQ+ friendly,· Dogs allowed
https://www.google.com/maps/place/Southpoint+Glen+Apartments/data=!4m7!3m6!1s0x89acef54b9c1ccbf:0x5a35273a0e520a1c!8m2!3d35.920155!4d-78.9282649!16s%2Fg%2F1v8j19fn!19sChIJv8zBuVTvrIkRHApSDjonNVo,Southpoint Glen Apartments,3.8,266,Apartment complex,"5800 Tattersall Dr, Durham, NC 27713, United States","W3CC+3M Durham, North Carolina, USA",https://www.southpointglen.com/?utm_source=GBP&utm_medium=organic,+1 984-224-7043,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO7WjHh4TE5p-k_k-ynbVX9DXox35RyWNk9KMM=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:36.699Z,,,· Dogs allowed
"https://www.google.com/maps/place/Clean-3PO,+LLC/@35.8955796,-78.9394782,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace9f6fb7cf671:0xc86c212afc8020ac!8m2!3d35.8955796!4d-78.9394782!16s%2Fg%2F11nflj94hm","Clean-3PO, LLC",4.3,4,House cleaning service,"204 Ellison Dr, Durham, NC 27713, United States","V3W6+66 Durham, North Carolina, USA",,+1 919-980-9307,Open ⋅ Closes 4:30 pm,,false,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:43.719Z,true,Identifies as women-owned,
https://www.google.com/maps/place/Southpoint+Estate+Planning/data=!4m7!3m6!1s0x82a6d35b35a41821:0x3c31e870fa9a5bae!8m2!3d35.9203326!4d-78.9307623!16s%2Fg%2F11qbdtzmv_!19sChIJIRikNVvTpoIRrlua-nDoMTw,Southpoint Estate Planning,5.0,2,Legal services,"5842 Fayetteville Rd #113, Durham, NC 27713, United States","W3C9+4M Durham, North Carolina, USA",http://www.southpointep.com/,+1 919-835-6762,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMyRLrbsqM9pnIFqzfi9RWIuyDWX-14xnxBXgSq=w408-h272-k-no,true,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Southpoint+Durham+NC/@35.9043963,-78.9444731,14z",2025-09-25T17:27:58.809Z,,,
https://www.google.com/maps/place/Gorman/data=!4m7!3m6!1s0x89ace94bbd7978f7:0x76297858d68c7300!8m2!3d35.917424!4d-78.9608842!16s%2Fg%2F11sx6z6bqs!19sChIJ93h5vUvprIkRAHOM1lh4KXY,Gorman,,,Apartment building,"7021 NC-751, Durham, NC 27707, United States","W28Q+XJ Durham, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-miL5KrD_oqt0WhH7spHwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.64029&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:00.876Z,,,
https://www.google.com/maps/place/The+Hargrove+at+Southpoint+Apartments/data=!4m7!3m6!1s0x89ace8904ebe3cc5:0x2773943726c9ab31!8m2!3d35.914773!4d-78.9593985!16s%2Fg%2F1v831zrw!19sChIJxTy-TpDorIkRMavJJjeUcyc,The Hargrove at Southpoint Apartments,3.3,180,Apartment complex,"7304 Calibre Park Dr, Durham, NC 27707, United States","W27R+W6 Durham, North Carolina, USA",https://www.livehargrovesouthpoint.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=2025,+1 919-925-5799,"Open ⋅ Closes 6 pm

Updated by others 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP2VdWWlPUp4Y9JQT_T-F713jzWL98Hp-zze45N=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:06.834Z,,,· Dogs allowed
https://www.google.com/maps/place/Real+Estate+Experts/data=!4m7!3m6!1s0x89ace7f29fcc3637:0xbebe028649d444de!8m2!3d35.882356!4d-79.1603644!16s%2Fg%2F11c0sy6zrw!19sChIJNzbMn_LnrIkR3kTUSYYCvr4,Real Estate Experts,5.0,115,Real estate agency,,,https://realestateexperts.net/,+1 919-759-6359,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMtf0tQIoZUIwu3Dxrww8s8SAWf4mZQT4S3sqa1=w409-h240-k-no,true,9 am–7 pm,9 am–7 pm,10 am–5 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:12.150Z,,Identifies as women-owned,
"https://www.google.com/maps/place/TRAC+Management,+LLC/data=!4m7!3m6!1s0x89acc33b2947dfb3:0xbf3af436ec644b4a!8m2!3d36.0017056!4d-78.9419794!16s%2Fg%2F11cjgbv3wn!19sChIJs99HKTvDrIkRSktk7Db0Or8","TRAC Management, LLC",4.7,6,Property management company,,,http://www.tracmanagement.com/,+1 919-612-5296,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMfe4_iY4zigI7bhxPXw3xgOmbgdBEEq600MTir=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:17.341Z,,,
https://www.google.com/maps/place/Coulter+Properties/data=!4m7!3m6!1s0x89acc3a11afa91a7:0x23a615938778d02e!8m2!3d35.9294231!4d-79.0297643!16s%2Fg%2F11qp33dvl9!19sChIJp5H6GqHDrIkRLtB4h5MVpiM,Coulter Properties,2.1,15,Property management company,"891 Willow Dr, Chapel Hill, NC 27514, United States","WXHC+Q3 Chapel Hill, North Carolina, USA",https://coulterpropertymanagement.com/,+1 919-929-1188,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrZ3j6jBK8uvDqsspsciv74WiRPeVTrP5SSAKYtlV5T2j_OXoF27UKBlMAGpWCJ9iVOgweIkKqOIU9oRyTWuVwC8BhrtTBo9lsOIuSxOzufxUugC0LtBpyGIbqabjUV9Ot5niq0DA=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:22.905Z,,,
https://www.google.com/maps/place/Humble+Brothers+Home+Improvement/data=!4m7!3m6!1s0x49dc8224437213b:0x8451019642411590!8m2!3d35.8907036!4d-78.77698!16s%2Fg%2F11sgd1sssk!19sChIJOyE3RCLInQQRkBVBQpYBUYQ,Humble Brothers Home Improvement,5.0,27,Construction company,,,https://humblebrothersrenovations.com/,+1 919-951-5291,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrAql9aQhJxWpKsLxoJrFwLxT4gNQterfQNMqzNHDIyW0W51cVeBYVRjpCrLo6F5IQk6A8cBn69Q03daot-P5x_bqLOpvvzUO9nRBMwLMASuWOTPDz2UC1jiPt5hHXb_FDCbQb5=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:27.866Z,,,
https://www.google.com/maps/place/Belk+Realty+Property+Management/data=!4m7!3m6!1s0x89ace725eaf26a33:0x63bc3567f3ef992d!8m2!3d35.943755!4d-79.0164771!16s%2Fg%2F11t_w42kt7!19sChIJM2ry6iXnrIkRLZnv82c1vGM,Belk Realty Property Management,,,Property management company,"101 Cosgrove Ave #200, Chapel Hill, NC 27514, United States","WXVM+GC Chapel Hill, North Carolina, USA",https://belkrealty.com/,+1 919-730-6458,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMwdKgQWq4nIItqarGD56hAZ7ryVOEXQgDNkxw7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:33.489Z,,,
https://www.google.com/maps/place/Gemini+Property+Management/data=!4m7!3m6!1s0x2b9f62431f021f43:0xb0ba455c15dd2f93!8m2!3d35.8907036!4d-78.77698!16s%2Fg%2F11wxfsbwpn!19sChIJQx8CH0NinysRky_dFVxFurA,Gemini Property Management,5.0,2,Property management company,,,https://www.geminipropmgmt.com/,+1 919-593-7348,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWbzl51GY-qeYrwSVfV8xokfDmIZaI0Ex9GQPI=w408-h245-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:38.633Z,,,
https://www.google.com/maps/place/PMI+Raleighwood/data=!4m7!3m6!1s0x44ac130e18503905:0xf1328929bb87dcf2!8m2!3d35.8162877!4d-78.814075!16s%2Fg%2F11yg4940qm!19sChIJBTlQGA4TrEQR8tyHuymJMvE,PMI Raleighwood,5.0,8,Property management company,"15000 Weston Pkwy Suite 172, Cary, NC 27513, United States","R58P+G9 Cary, North Carolina, USA",https://www.pmiraleighwood.com/,+1 919-900-1000,"Open ⋅ Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNihPY214zrOP-Yve-Cu1I29n3wGKntjTq1GOHd=w457-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:49.476Z,,,
https://www.google.com/maps/place/Meadowmont+Community+Association/data=!4m7!3m6!1s0x89acc298ce5dde79:0xac2f7f97b41fc744!8m2!3d35.9050304!4d-79.0112238!16s%2Fg%2F11bw47bkmc!19sChIJed5dzpjCrIkRRMcftJd_L6w,Meadowmont Community Association,5.0,2,Association / Organization,"400 Meadowmont Village Cir #429, Chapel Hill, NC 27517, United States","WX4Q+2G Chapel Hill, North Carolina, USA",http://meadowmont.net/,+1 919-240-4682,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oFa5-uKpMbCaXHw0Ve2T6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.68112&pitch=0&thumbfov=100,false,7 am–9 pm,7 am–9 pm,8 am–9 pm,8 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:29:55.275Z,,,
https://www.google.com/maps/place/Brookgreen+Forest+Homeowners+Association/data=!4m7!3m6!1s0x89ace865ea3e59cf:0xf4004420ff001d9e!8m2!3d35.9136306!4d-78.9840664!16s%2Fg%2F11t8h071zk!19sChIJz1k-6mXorIkRnh0A_yBEAPQ,Brookgreen Forest Homeowners Association,,,Association / Organization,"5915 Farrington Rd, Chapel Hill, NC 27517, United States","W278+F9 Chapel Hill, North Carolina, USA",https://brookgreenforest.com/brookgreen-forest-hoas-management-company/,+1 919-403-1400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YNnznAeCO3iN31LvKZYwnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.499695&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:30:11.383Z,,,
https://www.google.com/maps/place/Columbia%2BCarr+Property+Management+and+Sales/data=!4m7!3m6!1s0x89acc2ddc093ffff:0x2d0c248f38700f91!8m2!3d35.915546!4d-79.0574865!16s%2Fg%2F11h5q84xgg!19sChIJ__-TwN3CrIkRkQ9wOI8kDC0,Columbia+Carr Property Management and Sales,,,Property management company,"307 N Columbia St, Chapel Hill, NC 27516, United States","WW8V+62 Chapel Hill, North Carolina, USA",http://www.columbia-carr.com/about-us/,+1 919-636-3971,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N7-YPMXODjfeUKas4QMtEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.2514&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–12 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:30:17.485Z,,,
https://www.google.com/maps/place/Real+Estate+By+Design/data=!4m7!3m6!1s0x89acef0c8de08b71:0x78979808b967edec!8m2!3d35.9128959!4d-78.9428013!16s%2Fg%2F1232z2p33!19sChIJcYvgjQzvrIkR7O1nuQiYl3g,Real Estate By Design,4.5,31,Real estate agency,"5003 Southpark Dr STE 110, Durham, NC 27713, United States","W374+5V Durham, North Carolina, USA",https://www.realestatebydesignnc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 919-381-9456,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOtfh7UGjgL1qqVmbJbQ9HkNuMRayaacmAWyW7a=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:30:23.890Z,,Identifies as women-owned,
https://www.google.com/maps/place/Avison+Young/data=!4m7!3m6!1s0x89ace7f88ba5f84b:0x7c4cae9bf67d73c1!8m2!3d35.939488!4d-79.0185666!16s%2Fg%2F1hhw469w_!19sChIJS_ili_jnrIkRwXN99puuTHw,Avison Young,4.7,3,Commercial real estate agency,"100 Europa Dr STE 190, Chapel Hill, NC 27517, United States","WXQJ+QH Chapel Hill, North Carolina, USA",https://www.avisonyoung.us/web/raleigh-durham?utm_source=google&utm_medium=gmb,+1 919-968-4017,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zdan-zFsQ0JzEKYsFYRRNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.38546&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gorman+Durham+NC/@35.917424,-78.9608842,14z",2025-09-25T17:30:29.546Z,,,
