placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes,error,isBlackOwned
"https://www.google.com/maps/place/Nancy+E.+Loddengaard,+LICSW/data=!4m7!3m6!1s0x89e3cbe382debfb1:0xeb77f1732e6de10b!8m2!3d42.834888!4d-71.6523311!16s%2Fg%2F1vs5xr24!19sChIJsb_eguPL44kRC-FtLnPxd-s","Nancy E. Loddengaard, LICSW",,,Doctor,"16 Elm St, Milford, NH 03055, United States","R8MX+X3 Milford, New Hampshire, USA",,+1 603-672-5005,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=COMuy7CaDyBe6eiolrb9Ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.23386&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Milford+NH/@42.83543,-71.6491529,14z",2025-09-29T00:11:16.708Z,,,,,,,,,,
"https://www.google.com/maps/place/Colleen+Zarrella/@42.8347719,-71.6522941,17z/data=!3m1!4b1!4m6!3m5!1s0x89e3cbe39e8bffff:0x5d0f76818ec59731!8m2!3d42.8347719!4d-71.6522941!16s%2Fg%2F11p0794n_7",Colleen Zarrella,,,Social worker,"16 Elm St, Milford, NH 03055, United States","R8MX+W3 Milford, New Hampshire, USA",https://www.familyguidancecenternh.com/therapist,+1 603-672-5005,,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Milford+NH/@42.83543,-71.6491529,14z",2025-09-29T00:11:20.981Z,,,,,,,,,,
https://www.google.com/maps/place/Milford/data=!4m7!3m6!1s0x89e3ceb34f2d22d7:0x443d0b9dfee7cd1d!8m2!3d42.83543!4d-71.6491529!16zL20vMDI0OGd6!19sChIJ1yItT7PO44kRHc3n_p0LPUQ,Milford,3.0,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjdpfM9h_PaAcrxRJ6NvyoartupZI9BolX373IviOMcCiNnPOiIZQMdJ0wLMO3d77zb9hhEe7EiHUfjgZAi-Wdc38HpikKVLL4EwdJUlBIb81s2zCNI1RsRwU6orWGvRRsaxU=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Milford+NH/@42.83543,-71.6491529,14z",2025-09-29T00:11:23.198Z,,,,,,,,,,
"https://www.google.com/maps/place/Keystone+Hall,+A+Program+of+Harbor+Care/data=!4m7!3m6!1s0x89e3b0d40be3a00f:0x971afa78d0af346c!8m2!3d42.8023176!4d-71.538548!16s%2Fg%2F1tdcy2xt!19sChIJD6DjC9Sw44kRbDSv0Hj6Gpc","Keystone Hall, A Program of Harbor Care",3.9,10,Addiction treatment center,"615 Amherst St, Nashua, NH 03063, United States","RF26+WH Nashua, New Hampshire, USA",http://www.harborcarenh.org/,+1 603-881-4848,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMKnSsW4GErW3u44jfvz5mebvEU3eDFsucWOIk=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Milford+NH/@42.83543,-71.6491529,14z",2025-09-29T00:11:27.560Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Bryant+Barton+w+PhD/data=!4m7!3m6!1s0x89e3c988ee292ebf:0x897e15e18f093c76!8m2!3d42.8203512!4d-71.6060958!16s%2Fg%2F1tn027fp!19sChIJvy4p7ojJ44kRdjwJj-EVfok,Bryant Barton w PhD,5.0,1,Psychologist,"109 Ponemah Rd # 12, Amherst, NH 03031, United States","R9CV+4H Amherst, New Hampshire, USA",,+1 603-673-1661,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DfMFgtijMHuJCCpHvz1QaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.28009&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Milford+NH/@42.83543,-71.6491529,14z",2025-09-29T00:11:30.215Z,,,,,,,,,,
https://www.google.com/maps/place/Androscoggin+Valley+Hospital/data=!4m7!3m6!1s0x4cb3fa8544d6e287:0xe637c17fc4f86775!8m2!3d44.4869721!4d-71.1551774!16s%2Fg%2F11dxlg8z4s!19sChIJh-LWRIX6s0wRdWf4xH_BN-Y,Androscoggin Valley Hospital,3.3,62,General hospital,"59 Page Hill Rd, Berlin, NH 03570, United States","FRPV+QW Berlin, New Hampshire, USA",http://www.avhnh.org/,+1 603-752-2200,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOvBkUtxF7pmpVm-aot-1jy_AC8Y5xghEc4lalW=w430-h240-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Berlin+NH/@44.4686696,-71.1850768,14z",2025-09-29T00:11:42.528Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Androscoggin+Valley+Hospital+Surgical+Associates/data=!4m7!3m6!1s0x4cb3fa8592a9c9b9:0x435612f4d24c6815!8m2!3d44.4884245!4d-71.1601827!16s%2Fg%2F1tfwjz8w!19sChIJucmpkoX6s0wRFWhM0vQSVkM,Androscoggin Valley Hospital Surgical Associates,3.2,11,Medical group,"7 Page Hill Rd, Berlin, NH 03570, United States","FRQQ+9W Berlin, New Hampshire, USA",http://www.avhnh.org/,+1 603-752-2200,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqK9CKDOiI0__3h76OKCdEK7-6_Qlin1fh0okpT9vK0_fu2pCGSigomjnTKtuZsuu73TFSdq6xxvV5n8QHOk7-cFksLdhyUn8mzUcf2guMbodqlazfv4o0LIiuc1m7SjG_PK6Y=w426-h240-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Berlin+NH/@44.4686696,-71.1850768,14z",2025-09-29T00:11:44.870Z,,,,,,,,,,
https://www.google.com/maps/place/North+Country+Healthcare/data=!4m7!3m6!1s0x4cb3fb54adbdbe91:0x3db6164173a0aace!8m2!3d44.4876103!4d-71.1568451!16s%2Fg%2F11fqsfy0xg!19sChIJkb69rVT7s0wRzqqgc0EWtj0,North Country Healthcare,,,Hospital,"59 Page Hill Rd, Berlin, NH 03570, United States","FRQV+27 Berlin, New Hampshire, USA",http://northcountryhealth.org/,+1 603-389-2205,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wGNlQXAWFWuk_4F0vSBZwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.379524&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Berlin+NH/@44.4686696,-71.1850768,14z",2025-09-29T00:11:47.199Z,,,,,,,,,,
https://www.google.com/maps/place/Cutting+Edge+Testosterone+Therapy+LLC/data=!4m7!3m6!1s0x89e24fd139b5fc59:0xa38310fdd602519!8m2!3d42.9978963!4d-71.5139023!16s%2Fg%2F11lrsbz4br!19sChIJWfy1OdFP4okRGSVg3Q8xOAo,Cutting Edge Testosterone Therapy LLC,4.8,300,Medical clinic,"4 Pershing St, Manchester, NH 03102, United States","XFXP+5C Manchester, New Hampshire, USA",https://www.cuttingedgetestosteronetherapy.com/,+1 603-232-9070,,,https://lh3.googleusercontent.com/p/AF1QipOZu7eJrAObFzPd8bJp_ONMylg-5q7SWNHDHp8s=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Goffstown+NH/@43.0204052,-71.6002223,14z",2025-09-29T00:12:00.034Z,,,,,,,,,,
https://www.google.com/maps/place/ClearChoiceMD+Urgent+Care+%7C+Goffstown/data=!4m7!3m6!1s0x89e249d812e82ffd:0x29ba769421dc53f3!8m2!3d42.999899!4d-71.517162!16s%2Fg%2F11fjxxtr4p!19sChIJ_S_oEthJ4okR81PcIZR2uik,ClearChoiceMD Urgent Care | Goffstown,4.4,460,Urgent care center,"558 Mast Rd, Goffstown, NH 03045, United States","XFXM+X4 Goffstown, New Hampshire, USA",https://ccmdcenters.com/locations/goffstown-nh,+1 603-232-1790,"Closed ⋅ Opens 8 am Mon

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOvLCFaLXe5qnBMVWRz207iD7GODHR05d7LfDSp=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Goffstown+NH/@43.0204052,-71.6002223,14z",2025-09-29T00:12:04.484Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Devriendt+Farm+Products/data=!4m7!3m6!1s0x89e24839ed40dd71:0xeef6cc8cca0fd0c3!8m2!3d43.0350303!4d-71.6223434!16s%2Fg%2F11bw2ghh2t!19sChIJcd1A7TlI4okRw9APyozM9u4,Devriendt Farm Products,4.8,229,Farm,"Story Rd, Goffstown, NH 03045, United States","29PH+23 Goffstown, New Hampshire, USA",http://www.devriendtfarm.com/,+1 603-497-2793,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoP1UIHTiY08_ycVT3v7sRKab9QvG0NXZ8XjKn83E5zUEvclNqMIBHnEDvruH5JOHz5OccyhEJ99ydp3mCQonq1Zcd7Zhf3b2i0hqui3WqyP9zhgIQ04uSu-KpEl1ZnFKUq-NjtQ=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Goffstown+NH/@43.0204052,-71.6002223,14z",2025-09-29T00:12:09.038Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/The+Nathan+Project/data=!4m7!3m6!1s0x89e2362ea8915555:0x76dbcd14b410356!8m2!3d43.0023407!4d-71.5790021!16s%2Fg%2F11vm7gc74t!19sChIJVVWRqC424okRVgNBS9G8bQc,The Nathan Project,,,,"56A Apple Tree Dr, Goffstown, NH 03045, United States","2C2C+W9 Goffstown, New Hampshire, USA",https://nathanproject.net/about-us/,+1 603-682-7800,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4PdtE_sq-R9aWd4K_n5aVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.264486&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Goffstown+NH/@43.0204052,-71.6002223,14z",2025-09-29T00:12:11.317Z,,,,,,,,,,
"https://www.google.com/maps/place/Adele+V.+Bradley,+LCMHC/data=!4m7!3m6!1s0x89e248405b9c1ab7:0x33a87c791d8a83d0!8m2!3d43.0187071!4d-71.5466276!16s%2Fg%2F1txnqg8t!19sChIJtxqcW0BI4okR0IOKHXl8qDM","Adele V. Bradley, LCMHC",4.0,4,Counselor,"10 Ploss Ln, Goffstown, NH 03045, United States","2F93+F8 Goffstown, New Hampshire, USA",,+1 603-497-2410,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DoCQcXm4Do-9285tWJsyng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.56606&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Goffstown+NH/@43.0204052,-71.6002223,14z",2025-09-29T00:12:13.734Z,,,,,,,,,,
"https://www.google.com/maps/place/Judith+Casey,+APRN-BC/data=!4m7!3m6!1s0x89e24f05a5980007:0xb4d54494ba82627b!8m2!3d42.9978963!4d-71.5139023!16s%2Fg%2F11pzrry41c!19sChIJBwCYpQVP4okRe2KCupRE1bQ","Judith Casey, APRN-BC",5.0,168,Nurse practitioner,"4 Pershing St, Manchester, NH 03102, United States","XFXP+5C Manchester, New Hampshire, USA",https://www.cuttingedgetestosteronetherapy.com/,+1 603-232-9070,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jWsLTZtFWSczU5y9cC5Cfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.18912&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Goffstown+NH/@43.0204052,-71.6002223,14z",2025-09-29T00:12:22.556Z,8 am–6 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Vital+Living+Wellness+Center/data=!4m7!3m6!1s0x89e2211fe64bf24b:0x24ca0c0becb25898!8m2!3d43.1725435!4d-71.8097414!16s%2Fg%2F11vyvp0sbr!19sChIJS_JL5h8h4okRmFiy7AsMyiQ,Vital Living Wellness Center,5.0,4,Wellness center,"316 Weare Rd Unit 4, Henniker, NH 03242, United States","55FR+24 Henniker, New Hampshire, USA",https://vitallivingnh.com/,+1 603-255-0548,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QqW_UGwPj1nxH1MXVpgpew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.96794&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Goffstown+NH/@43.0204052,-71.6002223,14z",2025-09-29T00:12:33.250Z,Closed,9 am–5 pm,9 am–5 pm,9 am–8 pm,9 am–5 pm,9 am–5 pm,Closed,,,
,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Mont+Vernon+NH/@42.8713289,-71.6847348,14z",2025-09-29T00:12:47.583Z,,,,,,,,,No new results found,
https://www.google.com/maps/place/Barrington+Health+Center/data=!4m7!3m6!1s0x89e2902f8f19676d:0x4e54a3b1a26d45ad!8m2!3d43.2167569!4d-70.9936507!16s%2Fg%2F1trqj6rs!19sChIJbWcZjy-Q4okRrUVtorGjVE4,Barrington Health Center,4.3,11,Medical clinic,"8 Century Pines Dr #2, Barrington, NH 03825, United States","6284+PG Barrington, New Hampshire, USA",http://www.barringtonhealthcenter.org/,+1 603-664-2135,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3sU9gojhDrbE3uShtONOi2EZsOLmQroHYKpNuLCd651SEX6ol0lCoiTXqYbBUqbGJc5TgrXo2W--IcrTpViH80jM2BhkGiS25gx2Q953eiDytS8Lsx9GNFNnVlwJ99p88HhV0=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:00.103Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Brain+Health+Infusions/data=!4m7!3m6!1s0x89e28d40a558e435:0x7af62162256acf9c!8m2!3d43.1226677!4d-71.0118095!16s%2Fg%2F11md0sr28f!19sChIJNeRYpUCN4okRnM9qJWIh9no,Brain Health Infusions,5.0,1,Mental health clinic,"3 Mast Rd suite 3, Lee, NH 03861, United States","4XFQ+37 Lee, New Hampshire, USA",https://www.brainhealthiv.com/,+1 603-945-9692,"Closed ⋅ Opens 4 pm Tue

Updated by this business 7 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jY6PjrJOYk7zseUpoCsphg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.93784&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:04.542Z,Closed,Closed,4–8 pm,Closed,8 am–3 pm,4–8 pm,12–5 pm,,,
https://www.google.com/maps/place/HearingLife+of+Barrington+NH/data=!4m7!3m6!1s0x89e29a956932d7ed:0x9e184788e513a80d!8m2!3d43.2410342!4d-70.9891722!16s%2Fg%2F125_zccwx!19sChIJ7dcyaZWa4okRDagT5YhHGJ4,HearingLife of Barrington NH,4.9,235,Doctor,"9 Colonial Way suite c, Barrington, NH 03825, United States","62R6+C8 Barrington, New Hampshire, USA",https://www.hearinglife.com/hearing-aids-centers/new-hampshire/barrington?utm_source=gmb&utm_medium=organic&utm_campaign=clinic_%257CAHDG-1%257CAHDG-2,+1 603-833-2321,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPXfcC1BhloP32BugffyFONdSjUhRIRfGuDjOCo=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:09.276Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Interventional+Spine+Medicine/data=!4m7!3m6!1s0x89e291e2e12d4c61:0x953e0da5c80a80e0!8m2!3d43.18322!4d-71.0007188!16s%2Fg%2F1trpm670!19sChIJYUwt4eKR4okR4IAKyKUNPpU,Interventional Spine Medicine,4.6,103,Nurse practitioner,"944 Calef Hwy, Barrington, NH 03825, United States","5XMX+7P Barrington, New Hampshire, USA",http://www.nhpain.com/,+1 603-664-0100,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dQIXP5Qc6pPtKSWo9PWhPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.41357&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:17.975Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Barrington+Health+Center:+Thomas+Jennifer+H/data=!4m7!3m6!1s0x89e2902f8f19676d:0xf3d83ea7ec06cda3!8m2!3d43.2169563!4d-70.9924527!16s%2Fg%2F1tvdkt2z!19sChIJbWcZjy-Q4okRo80G7Kc-2PM,Barrington Health Center: Thomas Jennifer H,,,Medical clinic,"2 Century Pines Dr, Barrington, NH 03825, United States","6285+Q2 Barrington, New Hampshire, USA",https://www.wdhospital.org/whp/primary-care/barrington-health-care,+1 603-664-2135,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IMHdmctyBnSpugu55QmgYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.01685&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:20.219Z,,,,,,,,,,
https://www.google.com/maps/place/Wentworth+Health+Partners+Barrington+Health+Center/data=!4m7!3m6!1s0x89e2911c3c7e9fe9:0x8cc0a2319b0f07ea!8m2!3d43.2167069!4d-70.9936441!16s%2Fg%2F11q94wq93h!19sChIJ6Z9-PByR4okR6gcPmzGiwIw,Wentworth Health Partners Barrington Health Center,,,Family practice physician,"8 Century Pines Dr, Barrington, NH 03825, United States","6284+MG Barrington, New Hampshire, USA",https://www.massgeneralbrigham.org/en/patient-care/services-and-specialties/locations/wentworth-health-partners-barrington-health-center,+1 603-664-2135,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=igUrQ2sHjAURlVkH-CW8vA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.120285&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:24.520Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/True+Longevity+MD/data=!4m7!3m6!1s0x89e29134132872e5:0xfa28f0032e0c5597!8m2!3d43.1832059!4d-71.0007295!16s%2Fg%2F11j24hqhxh!19sChIJ5XIoEzSR4okRl1UMLgPwKPo,True Longevity MD,,,Pain management physician,"944 Calef Hwy, Barrington, NH 03825, United States","5XMX+7P Barrington, New Hampshire, USA",https://www.truelongevitymd.com/,+1 603-664-0107,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMA0d0KvUjGFwy5cEzoI9EAMdt5gHQoJI3KCrkS=w486-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:28.865Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,,,
https://www.google.com/maps/place/Ebbs+%26+Flows+Counseling/data=!4m7!3m6!1s0x89e28d9138e614df:0xa57fd113f18493b5!8m2!3d43.1518614!4d-71.0364024!16s%2Fg%2F11x1647vc4!19sChIJ3xTmOJGN4okRtZOE8RPRf6U,Ebbs & Flows Counseling,,,Mental health clinic,"221 Old Concord Turnpike Unit A, Barrington, NH 03825, United States","5X27+PC Barrington, New Hampshire, USA",https://www.ebbsflowscounseling.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10457551494948023130,+1 603-901-3101,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a_f5IBQM82sKl9JaPbcbOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.68506&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:39.801Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Alliance+Mental+Health+and+Youth+Consultation+Services+LLC/data=!4m7!3m6!1s0x89e28d8bdf9c0593:0x3226f2ce117cba41!8m2!3d43.1519375!4d-71.0364283!16s%2Fg%2F11v04sl598!19sChIJkwWc34uN4okRQbp8Ec7yJjI,Alliance Mental Health and Youth Consultation Services LLC,,,Mental health service,"221 Old Concord Turnpike Unit B, Barrington, NH 03825, United States","5X27+QC Barrington, New Hampshire, USA",http://www.alliancementalhealth.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8713810117875532227,+1 603-343-2166,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a_f5IBQM82sKl9JaPbcbOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.72496&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:44.277Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Nourish+BodyMindSoul:+A+Classical+Yoga+Studio+and+Yoga+Therapy+Collective/data=!4m7!3m6!1s0x89e28b26a7c0ead1:0x87524c495807aa2d!8m2!3d43.2086271!4d-70.9958029!16s%2Fg%2F11h_dggjcc!19sChIJ0erApyaL4okRLaoHWElMUoc,Nourish BodyMindSoul: A Classical Yoga Studio and Yoga Therapy Collective,5.0,32,Yoga studio,"567 Calef Hwy Unit C, Barrington, NH 03825, United States","6253+FM Barrington, New Hampshire, USA",http://www.nourish.works/,+1 603-833-1223,"Closed ⋅ Opens 9 am Mon

Updated by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNtqo-p8LGjHWqaicyjBr8Wrp1hH7G5s4P-mX90=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:55.278Z,9 am–12 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–4 pm,9 am–12 pm,,,
https://www.google.com/maps/place/Bonfire+Behavioral+Health/data=!4m7!3m6!1s0x89e2971712b3ef57:0x8579b54b5b87c8fd!8m2!3d43.3116893!4d-71.0020453!16s%2Fg%2F11ggs9pvr0!19sChIJV--zEheX4okR_ciHW0u1eYU,Bonfire Behavioral Health,3.8,8,Mental health clinic,"35 Industrial Way Suite 11, Rochester, NH 03867, United States","8X6X+M5 Rochester, New Hampshire, USA",https://www.bonfirerecovery.com/,+1 603-617-4815,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMus2K4ZCR85jXIavxJYUhbOSjwdKHSM21DPboL=w408-h273-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Barrington+NH/@43.2069645,-71.099759,14z",2025-09-29T00:13:59.548Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/GraniteLeaf+Cannabis/data=!4m7!3m6!1s0x89e269735cd3e265:0x336a4835a86f60fe!8m2!3d43.2445216!4d-71.4406292!16s%2Fg%2F11ng49pj3m!19sChIJZeLTXHNp4okR_mBvqDVIajM,GraniteLeaf Cannabis,4.7,143,Cannabis store,"349 Dover Rd, Chichester, NH 03258, United States","6HV5+RP Chichester, New Hampshire, USA",https://graniteleaf.com/,+1 603-212-1500,Closed ⋅ Opens 1 pm Mon,,https://lh3.googleusercontent.com/p/AF1QipOksDZJGDPYad7ToAU1WEK67DKXdYnHN_wyr3ow=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chichester+NH/@43.2492477,-71.3997909,14z",2025-09-29T00:14:11.799Z,11 am–3 pm,1–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–8 pm,10 am–6 pm,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Apex+Health/data=!4m7!3m6!1s0x89e2660ec8d6a04b:0xf79ed87a0e6de554!8m2!3d43.2429622!4d-71.4013802!16s%2Fg%2F1260brtj4!19sChIJS6DWyA5m4okRVOVtDnrYnvc,Apex Health,5.0,3,Chiropractor,"126 Dover Rd, Chichester, NH 03258, United States","6HVX+5C Chichester, New Hampshire, USA",http://apexhealthnh.com/,+1 603-798-4200,Closed ⋅ Opens 2 pm Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W6SkLOl_Rnns-zjSueoRhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.296146&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Chichester+NH/@43.2492477,-71.3997909,14z",2025-09-29T00:14:16.530Z,Closed,2–6:30 pm,2–6:30 pm,"8 am–12 pm, 2–6:30 pm",Closed,8 am–12 pm,Closed,,,
"https://www.google.com/maps/place/Wintergreen+Botanicals,+LLC+~+Maria+Noel+Groves,+Clinical+Herbalist/data=!4m7!3m6!1s0x89e25d5cfa1636eb:0xd8fd09242b9876d3!8m2!3d43.2609697!4d-71.4286145!16s%2Fg%2F1tflnfqk!19sChIJ6zYW-lxd4okR03aYKyQJ_dg","Wintergreen Botanicals, LLC ~ Maria Noel Groves, Clinical Herbalist",5.0,6,Learning center,"183 Canterbury Rd, Chichester, NH 03258, United States","7H6C+9H Chichester, New Hampshire, USA",http://www.wintergreenbotanicals.com/,+1 603-340-5161,,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bQ1EMcb8aZzzH9RLmthN9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.58759&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Chichester+NH/@43.2492477,-71.3997909,14z",2025-09-29T00:14:18.928Z,,,,,,,,,,
