placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/AMR+Electric/data=!4m7!3m6!1s0x87f8a61e4cf5bced:0x50cf0d2ea2f57597!8m2!3d44.9408638!4d-91.3592428!16s%2Fg%2F11cn5ndkbm!19sChIJ7bz1TB6m-IcRl3X1oi4Nz1A,AMR Electric,5.0,8,Electrician,"343 Cashman Dr, Chippewa Falls, WI 54729, United States","WJRR+88 Chippewa Falls, Wisconsin, USA",https://www.amrelectricwi.com/,+1 715-861-3948,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMnyd3EIYtH_nmiwPRv3X7nBzVZ5EMlZWd-3Rj8=w426-h240-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:32:46.416Z,,,,
https://www.google.com/maps/place/Roshell+Electric+Inc/data=!4m7!3m6!1s0x87f8a7d96fb3b09f:0xc3f4973106c8f123!8m2!3d44.9668147!4d-91.3702613!16s%2Fg%2F1tdvq960!19sChIJn7Czb9mn-IcRI_HIBjGX9MM,Roshell Electric Inc,4.2,5,Electrician,"14896 County Hwy S, Chippewa Falls, WI 54729, United States","XJ8H+PV Chippewa Falls, Wisconsin, USA",http://www.roshellelectric.com/,+1 715-723-2881,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q5JCMT6sT86mUGDbzIMhLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.495264&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:32:49.021Z,,,,
https://www.google.com/maps/place/Kurth+Heating+%26+Cooling+-+Kurth+Sheet+Metal+Inc./data=!4m7!3m6!1s0x87f8a43c23286cfb:0x4fa4e84e7511513a!8m2!3d44.902417!4d-91.4196856!16s%2Fg%2F1tzzw1s6!19sChIJ-2woIzyk-IcROlERdU7opE8,Kurth Heating & Cooling - Kurth Sheet Metal Inc.,4.7,59,HVAC contractor,"4115 123rd St, Chippewa Falls, WI 54729, United States","WH2J+X4 Chippewa Falls, Wisconsin, USA",http://www.kurthheatingandcooling.com/,+1 715-723-2211,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQRYo-MnQvtrvw7tRDuFHzT2qSMFmlTknDB1T_UU1lF_KhIQLwz4bMoHHd2MbhTjIo3E3lodShZGFbVfxmP57-z2wUOxkKnCrqruY8p33Hn1CN-rh3v8itNkZsmiyIC85tMW6Ho6BsqYFV=w408-h544-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:32:53.997Z,,,,
https://www.google.com/maps/place/L%26S+Electric+-+Chippewa+Falls+Service+Center/data=!4m7!3m6!1s0x87f8a979a0020ae3:0xc6ac483e271ab114!8m2!3d44.9370793!4d-91.357408!16s%2Fg%2F11k_4x9152!19sChIJ4woCoHmp-IcRFLEaJz5IrMY,L&S Electric - Chippewa Falls Service Center,,,Electric motor repair shop,"1975 Olson Dr, Chippewa Falls, WI 54729, United States","WJPV+R2 Chippewa Falls, Wisconsin, USA",http://www.lselectric.com/,+1 715-720-7012,Closed · Opens 12 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kNeNCRy7lU4zjkCz5n3kTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.60751&pitch=0&thumbfov=100,false,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:32:58.811Z,,,,
https://www.google.com/maps/place/Zank+Electric+L.L.C./data=!4m7!3m6!1s0x87f8aedef3aee339:0x24a4f056b8654d10!8m2!3d44.902142!4d-91.322993!16s%2Fg%2F11cp825nrn!19sChIJOeOu896u-IcREE1luFbwpCQ,Zank Electric L.L.C.,4.3,6,Electrician,"17337 Co Hwy J, Chippewa Falls, WI 54729, United States","WM2G+VR Chippewa Falls, Wisconsin, USA",https://zankelectric.com/,+1 715-379-6289,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipMQs7R1fYSADdnKDA0gLFJZVdm_prnKso83IhXk=w408-h306-k-no,true,Closed,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:03.766Z,,,,
https://www.google.com/maps/place/West+Hill+Cycle+%26+Small+Engine/data=!4m7!3m6!1s0x87f8a6f6488a6ccf:0xbc47c1666495a844!8m2!3d44.9418725!4d-91.4062021!16s%2Fg%2F11k5lt675v!19sChIJz2yKSPam-IcRRKiVZGbBR7w,West Hill Cycle & Small Engine,3.4,5,Small engine repair service,"Eagle St, Chippewa Falls, WI 54729, United States","WHRV+PG Chippewa Falls, Wisconsin, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zr2cYSmoef5dgKbWVjm5_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.52472&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:06.772Z,,,,
https://www.google.com/maps/place/Tractor+Central+-+Chippewa+Falls/data=!4m7!3m6!1s0x87f8a7112d393661:0x4ad781b58fee8b9e!8m2!3d44.9624886!4d-91.4237815!16s%2Fg%2F1tcz8wrg!19sChIJYTY5LRGn-IcRnovuj7WB10o,Tractor Central - Chippewa Falls,4.3,134,Tractor dealer,"12433 County Hwy S, Chippewa Falls, WI 54729, United States","XH6G+XF Chippewa Falls, Wisconsin, USA",http://www.tractorcentral.com/,+1 715-723-8400,"Closed · Opens 8 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNdO2hecDC7lKOABOwdCruQaPagOGxIdoSD5h7s=w408-h312-k-no,true,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:11.714Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Auto+Value+Chippewa+Falls/data=!4m7!3m6!1s0x87f8a6525d3db713:0x2eca465996601ff6!8m2!3d44.9138124!4d-91.3869667!16s%2Fg%2F1tdj4s8w!19sChIJE7c9XVKm-IcR9h9glllGyi4,Auto Value Chippewa Falls,4.6,29,Auto parts store,"325 Prairie View Rd, Chippewa Falls, WI 54729, United States","WJ77+G6 Chippewa Falls, Wisconsin, USA",https://autovaluestores.com/chippewafalls,+1 715-723-2801,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzu7Cg_LixRZPjay_MqthWrN8DRKFYfC0DLq_RVcBMB78RCmwswalkHNR8ilQDUb4z_WANBLDIHOwTMMSh5MBHrvD7V67z1wfW3JIdCDg14PQDffAkCUvjeJi96wVEI08U36WOt=w408-h306-k-no,true,8 am–12 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:16.455Z,· In-store shopping · Kerbside pickup,,,
https://www.google.com/maps/place/Jacobson%27s+Ace+Hardware/data=!4m7!3m6!1s0x87f8a65d67da1147:0x8ff7826e68a2c70e!8m2!3d44.9363281!4d-91.3957571!16s%2Fg%2F1tfqlywl!19sChIJRxHaZ12m-IcRDseiaG6C948,Jacobson's Ace Hardware,4.2,255,Hardware store,"111 W Columbia St, Chippewa Falls, WI 54729, United States","WJP3+GM Chippewa Falls, Wisconsin, USA",http://www.acehardware.com/mystore/index.jsp?store=16692&cid=localstore16692,+1 715-861-2050,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrN_DYGfH_qnbhGinTIP4Jt9lWN7NqmdUKZzs287PtoXZpqajVvHEb4GIz_MTf9DmCxgjyU3GeZcENYWaVfRe-T_ZCmI2nn2KUYefVUI9gc6j5IpTR-_4OSFRI0rhkQbHrETHQ=w408-h544-k-no,true,8 am–8 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:21.477Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up",,,
https://www.google.com/maps/place/715+Auto+Detailing+LLC/data=!4m7!3m6!1s0x87f8a70ab8e53da5:0xc5da0c2d217d3b50!8m2!3d44.947947!4d-91.3792011!16s%2Fg%2F11kjfj_m7s!19sChIJpT3luAqn-IcRUDt9IS0M2sU,715 Auto Detailing LLC,5.0,158,Car detailing service,"1225 North St, Chippewa Falls, WI 54729, United States","WJXC+58 Chippewa Falls, Wisconsin, USA",http://715autodetailingllc.com/,+1 715-579-7584,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSww7o_NoMiCk3vWxcx8mLCq9M6nFoDNJtsoHQhiFwR4onDFD0C-Ftq8Gnf06xT-tdArUQ2bQErghd401fyGR1MdHh77QPRyw3ch8o3W06Pw6y-RjkJJ1_0qq0qMaybKxi6d8NMzylJr_hxj=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:33.254Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Quality+Propane+%26+Fuels/data=!4m7!3m6!1s0x87f8a7d6fe8579ef:0xaf5509a1ef0d453f!8m2!3d44.9614842!4d-91.36919!16s%2Fg%2F1tdrxwmb!19sChIJ73mF_tan-IcRP0UN76EJVa8,Quality Propane & Fuels,4.6,141,Propane supplier,"14950 81st Ave, Chippewa Falls, WI 54729, United States","XJ6J+H8 Chippewa Falls, Wisconsin, USA",https://qualitypropaneandfuels.com/locations/chippewa-falls-wi/,+1 715-723-9490,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIAkTjtfx23QkhdJUj14EW6J4cEHQjNfewnsrj922iTmjzZ2n_6E7HIRw3U9r9QmomAMIHgdhjmz5bw_NYIL7XyjgRC0Xb7aa4SjUbi1va2hKqou9NK3oiKnnuRTA8IybXdKem=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:38.159Z,,,,
https://www.google.com/maps/place/Chippewa+Valley+Electrical+Solutions/data=!4m7!3m6!1s0x6e2886e9c908acfd:0x56862b589b0e0f72!8m2!3d44.9424145!4d-91.742607!16s%2Fg%2F11zj66dnbk!19sChIJ_awIyemGKG4Rcg8Om1grhlY,Chippewa Valley Electrical Solutions,5.0,10,Electrician,,,http://chippewavalleyelectricalsolutions.com/,+1 715-492-6417,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNuQxwhm3Qi00kMhew6bNiqvTIToGBGvBNLrisU=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:42.931Z,,,,
https://www.google.com/maps/place/Malmin+Electric/data=!4m7!3m6!1s0x87f8b02a0d7746ed:0x84fb97ac135fb58f!8m2!3d44.8419605!4d-91.3313357!16s%2Fg%2F1hc0zklth!19sChIJ7UZ3DSqw-IcRj7VfE6yX-4Q,Malmin Electric,5.0,3,Electrician,"9767 Burnell Dr, Chippewa Falls, WI 54729, United States","RMR9+QF Chippewa Falls, Wisconsin, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TZV1VvcIprZPdilU0paPoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.43465&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:45.712Z,,,,
https://www.google.com/maps/place/Jacobson%27s+Ace+Hardware/data=!4m7!3m6!1s0x87f8a92ea6cc028d:0x8772a2db660ea492!8m2!3d44.9225098!4d-91.3212563!16s%2Fg%2F11dx8h1h2k!19sChIJjQLMpi6p-IcRkqQOZtuicoc,Jacobson's Ace Hardware,4.2,117,Hardware store,"17168 Co Hwy J, Chippewa Falls, WI 54729, United States","WMFH+2F Chippewa Falls, Wisconsin, USA",http://www.acehardware.com/mystore/index.jsp?store=16694&cid=localstore16694,+1 715-861-2055,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxT1caaId5nMtdyaYuX46D2u7YDCYBHIaYbchCxgOhgv8Sf4NP4wttaLz5Ineuil-sSBMr2XHZCtnGwQ43FvzL5U4iL7zsP4fqsjT_Q2drOGNtAqxsyFXzVddyhrM4Awv15chJC=w408-h306-k-no,true,8 am–8 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:50.659Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up",,,
https://www.google.com/maps/place/Stoneberry/data=!4m7!3m6!1s0x87f8a73ab98f3ced:0x7c028849c51d95d1!8m2!3d44.9507337!4d-91.3793012!16s%2Fg%2F11g0mjfcd_!19sChIJ7TyPuTqn-IcR0ZUdxUmIAnw,Stoneberry,3.1,120,Corporate office,"1251 1st Ave, Chippewa Falls, WI 54774, United States","XJ2C+77 Chippewa Falls, Wisconsin, USA",http://www.stoneberry.com/,+1 800-704-5480,Open · Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8Nq3vhgGuqW1nJBGmBZVDXEw2sib6NT_NRXsRP_nalDMuFj3CodBiQEEsBezKzL7ZZWX-YXJfTATdb73IhaAZCSeLW7-5a_sofRXU6W687afApIU4vqCd86zDShiJfEsVHfiZMAP76s48=w408-h541-k-no,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:33:55.756Z,,,,
https://www.google.com/maps/place/Big+Falls+County+Park/data=!4m7!3m6!1s0x87f8b18dc432a0c5:0x4e74651d016316de!8m2!3d44.8209711!4d-91.293384!16s%2Fg%2F11cnxyj58r!19sChIJxaAyxI2x-IcR3hZjAR1ldE4,Big Falls County Park,4.7,737,Park,"600 Big Falls Forest Rd, Eau Claire, WI 54703, United States","RPC4+9J Eau Claire, Wisconsin, USA",,+1 715-839-4783,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzP2F7m4rosLbO-gCQx_lsOeTLOsmbesGNeva9BjtGM0RzHHE6aTx00nsWPTKUYIVOMtk4E6QUJQv2rNwyKEWLFV3Q8N9y82QV8gn_cB4LMBJJ_E_mE6Nj437gWQvg3t8PieSKWw=w408-h306-k-no,false,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:34:00.724Z,"Sprawling county park featuring over 135-acres of wooded terrain, waterfalls & sand beaches.",,,
https://www.google.com/maps/place/Apex+Electric+Services+LLC/data=!4m7!3m6!1s0x8db055940bb92037:0x50bddf053a4eb909!8m2!3d43.8416385!4d-90.8995766!16s%2Fg%2F11v62syzb1!19sChIJNyC5C5RVsI0RCblOOgXfvVA,Apex Electric Services LLC,5.0,7,Electrician,,,http://www.apexelectricservices.net/,+1 715-495-4766,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMBiSZNgSvqBBDL8EasY0b_3vDV9bebd7H8cXLQ=w408-h544-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:34:05.438Z,,,,
https://www.google.com/maps/place/Xcel+Energy/data=!4m7!3m6!1s0x87f89621ea35bc53:0x908455bb1274f19b!8m2!3d44.7856047!4d-91.5252885!16s%2Fg%2F12q4qcxn3!19sChIJU7w16iGW-IcRm_F0ErtVhJA,Xcel Energy,1.8,44,Electric utility company,"1414 W Hamilton Ave, Eau Claire, WI 54701, United States","QFPF+6V Eau Claire, Wisconsin, USA",,+1 800-895-4999,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxSrKyFMRNaHZiZExvWzYuxbepQvPfh4MxZcz3NFS91bgnhKEjoHZ73anxrNtYQdqdyuQc-KsFfQCLtYyCc2eiCfuQVRQ28XSL_mMRYL86lAr6W4843ctVhBT1tzD8pHLhsTGa=w408-h544-k-no,false,9 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:34:10.221Z,,,,
https://www.google.com/maps/place/Outdoor+power+experts+LLC/data=!4m7!3m6!1s0x21592f315611349b:0x2901e48a3b916e89!8m2!3d44.9292885!4d-91.3617896!16s%2Fg%2F11mdf4tn18!19sChIJmzQRVjEvWSERiW6RO4rkASk,Outdoor power experts LLC,,,Small engine repair service,,,https://www.outdoorpowerexperts.net/,+1 715-933-8906,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMXK9O4BI1poEtLuutq2jwdySiO4Yh3sfoMaUa3=w408-h306-k-no,true,9 am–8 pm,9 am–5 pm,Closed,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:34:21.869Z,,,,
https://www.google.com/maps/place/West+Ridge+Supply+%26+Repair+%28FKA+Stanley+Starter+%26+Alternator%29/data=!4m7!3m6!1s0x87ff5954e61f5335:0xa68b353660116c57!8m2!3d44.9503402!4d-90.9848175!16s%2Fg%2F1thxlmny!19sChIJNVMf5lRZ_4cRV2wRYDY1i6Y,West Ridge Supply & Repair (FKA Stanley Starter & Alternator),3.8,12,Alternator supplier,"7420 County Hwy G, Stanley, WI 54768, United States","X228+43 Stanley, Wisconsin, USA",https://justplainbusiness.com/west-ridge-supply-repair/,+1 715-644-5998,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP71_FXnN_LHdYt5Fh8c1QYPKJLCezvVKfOtQdj=w408-h272-k-no,true,8 am–12 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Stanley+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:34:54.814Z,,,,
https://www.google.com/maps/place/At+Your+Services+Electric/data=!4m7!3m6!1s0x87ff5faebc8bf5e3:0x2058b9b004ef83bf!8m2!3d44.9640521!4d-90.9381314!16s%2Fg%2F1td13v8q!19sChIJ4_WLvK5f_4cRv4PvBLC5WCA,At Your Services Electric,5.0,1,Electrician,"517 N Broadway St, Stanley, WI 54768, United States","X376+JP Stanley, Wisconsin, USA",https://www.wisconsin-electrician.com/electrician-in-stanley/,+1 715-644-5790,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDWynH5L2EGtqmCPoSqjmjJVelUaI0lGMDKgFwaalilO3tq-U-GwFYo22I6bAoHvHu5NU6HwpqjkAE6EK66Hhuhyl-rp06nQrKeAEL5yTb24PPqbGCb50A4SzQgR1vZLB_gukrbQ=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Stanley+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:34:57.403Z,,,,
https://www.google.com/maps/place/Lube+Suppliers+%26+Ace+Hardware/data=!4m7!3m6!1s0x87ff5fbaa2794fdb:0x2d61b9fe4d6eb620!8m2!3d44.9489835!4d-90.939178!16s%2Fg%2F1232kkz35!19sChIJ2095orpf_4cRILZuTf65YS0,Lube Suppliers & Ace Hardware,5.0,85,Hardware store,"614 S Broadway St, Stanley, WI 54768, United States","W3X6+H8 Stanley, Wisconsin, USA",http://www.lubesuppliers.com/,+1 715-644-5656,"Open · Closes 5 pm

Confirmed by others 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzigmrsrxqQSOq-UuZsR8kvGijxQy5PHAkW82XDE8v1cRMjhyTGgSZA3BU08YZkA8rwOWG9fTPKfu3OvsmW5jdMsxK_1OL3tdiMRyr9YBw5HUqjha55LPidRrRsW0elIvCb-gRR=w493-h240-k-no,true,8 am–5 pm,9 am–3 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Stanley+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:35:02.190Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/Candell+Electric/data=!4m7!3m6!1s0x87f8bdb6c157a17b:0x60ba4ed326963e0c!8m2!3d44.7883512!4d-91.4881426!16s%2Fg%2F1tdksc50!19sChIJe6FXwba9-IcRDD6WJtNOumA,Candell Electric,,,Electrician,"721 E Fillmore Ave, Eau Claire, WI 54701, United States","QGQ6+8P Eau Claire, Wisconsin, USA",,+1 715-834-6157,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JC3qWhi6V3TVEbFiAnn8Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.13281&pitch=0&thumbfov=100,false,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fall+Creek+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:35:23.357Z,,,,
https://www.google.com/maps/place/Faulkner+Family+Equipment+Repair+LLC/data=!4m7!3m6!1s0x87f8910054f9ed97:0xa240cdcb5ece481a!8m2!3d44.7993323!4d-91.6518872!16s%2Fg%2F11w3kpcf3v!19sChIJl-35VACR-IcRGkjOXsvNQKI,Faulkner Family Equipment Repair LLC,,,Repair service,"E10052 331st Ave, Eau Claire, WI 54739, United States","Q8XX+P6 Eau Claire, Wisconsin, USA",https://www.facebook.com/profile.php?id=61560092326460,,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oKJEgx6K0KUYXOPF3WKZsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.90593&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fall+Creek+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:35:39.698Z,,,,
https://www.google.com/maps/place/Copper+Ridge+Electric/data=!4m7!3m6!1s0x856ebf08b2344e51:0xb672ac08d840006c!8m2!3d44.7642861!4d-91.2799505!16s%2Fg%2F11v3gby340!19sChIJUU40sgi_boURbABA2AiscrY,Copper Ridge Electric,5.0,9,Electrician,,,,+1 715-210-2831,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOi6maxpqtGGNBqHCJclXGgzWNhx4K_V4IoJcsK=w419-h240-k-no,true,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Fall+Creek+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:35:44.462Z,,,,
https://www.google.com/maps/place/Fall+Electric+Co/data=!4m7!3m6!1s0x52ad42442e37c857:0xe77733c553d704bb!8m2!3d45.2515637!4d-92.270331!16s%2Fg%2F1tjf9xmm!19sChIJV8g3LkRCrVIRuwTXU8Uzd-c,Fall Electric Co,5.0,17,Heating contractor,"427 3rd Ave, Clear Lake, WI 54005, United States","7P2H+JV Clear Lake, Wisconsin, USA",,+1 715-263-2121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oxnGqJKNImCYYx-tU-1cYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.879314&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Fall+Creek+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:35:47.129Z,,,,
https://www.google.com/maps/place/Next+Generation+Electrical/data=!4m7!3m6!1s0x87ffa14d6abdf69b:0xca7280cd798ef327!8m2!3d44.6941514!4d-90.577011!16s%2Fg%2F11h2rrjgww!19sChIJm_a9ak2h_4cRJ_OOec2Acso,Next Generation Electrical,4.7,36,HVAC contractor,"N7592 Fairground Ave, Greenwood, WI 54437, United States","MCVF+M5 Greenwood, Wisconsin, USA",http://www.nexgenelec.com/,+1 715-937-0436,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipMcAgSq2CE8W7LnCdejdRrRrko6gYtIHc5kJHpp=w408-h306-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Fall+Creek+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:35:52.104Z,,,,
