placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Malton+York+UK/@53.9679277,-1.0654138,14z",2026-02-10T22:48:13.292Z,No new results found,
https://www.google.com/maps/place/Castle+Clinic/data=!4m7!3m6!1s0x4879520db2aa3ca1:0x6ea88c7a95d92850!8m2!3d54.0072778!4d-1.4677235!16s%2Fg%2F1q5blv4d7!19sChIJoTyqsg1SeUgRUCjZlXqMqG4,Castle Clinic,5.0,208,Osteopath,"Castle Yard, Knaresborough HG5 8AS, United Kingdom","2G4J+WW Knaresborough, United Kingdom",https://castleclinic.com/,+44 1423 797800,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoO0Wi9CFotdKjm3o3afNb1PhvJLQby7P3xfMJpGlR3WJG3lS4xdSY_YDMKwXkfmN5XgSEwQtJSnuvQJ2OyWud_OmzEAeY0bRphEV_VOUkdKD8_M7Z9LblKWxE_rqqGmTnDSLgp=w408-h408-k-no,true,8:30 am–6 pm,8 am–8:30 pm,8 am–7 pm,8 am–6 pm,9 am–1 pm,Closed,8 am–8:30 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:24.977Z,,
https://www.google.com/maps/place/Just+Health+Harrogate+HGV+D4+Medical+Clinic/data=!4m7!3m6!1s0x48794d9a693d998d:0xe52d7e530df4d33b!8m2!3d54.0085805!4d-1.4282743!16s%2Fg%2F11xrcdm9mf!19sChIJjZk9aZpNeUgRO9P0DVN-LeU,Just Health Harrogate HGV D4 Medical Clinic,5.0,3,Doctor,"York Rd., Knaresborough HG5 0SU, United Kingdom","2H5C+CM Knaresborough, United Kingdom",https://just-health.co.uk/,+44 1282 936900,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNiQKqmrBa-MGsUaDd1eyAGfpa2OJmNhSYY6Bva=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:29.212Z,,
https://www.google.com/maps/place/Sarah+Chisem+Podiatry+Ltd+%28Knaresborough+Podiatry%29/data=!4m7!3m6!1s0x4879520c5192d061:0xe1e84cd64369cc84!8m2!3d54.0070673!4d-1.4668252!16s%2Fg%2F1hc8npjbw!19sChIJYdCSUQxSeUgRhMxpQ9ZM6OE,Sarah Chisem Podiatry Ltd (Knaresborough Podiatry),5.0,15,Podiatrist,"6, Podiatry & Treatment Rooms, Green Dragon Yard, Knaresborough HG5 8AU, United Kingdom","2G4M+R7 Knaresborough, United Kingdom",https://www.sarahchisempodiatry.co.uk/,+44 1423 647360,"Closed · Opens 8:30 am Wed

Updated by this business 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNBbT9CLwQOVekmnZ6YQPGNJ-U7ZWB24KWqNk2n=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–5 pm,8:30 am–5:30 pm,Closed,Closed,Closed,9 am–1 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:33.524Z,,
https://www.google.com/maps/place/Children+and+Family+Hub/data=!4m7!3m6!1s0x4879520b0c5b7f81:0x85fd7d6870de1a4!8m2!3d54.0082511!4d-1.462424!16s%2Fg%2F12hpvtcpj!19sChIJgX9bDAtSeUgRpOENh9bXXwg,Children and Family Hub,3.9,35,Social welfare center,"Charlton Manor Dr, Knaresborough HG5 0BN, United Kingdom","2G5Q+82 Knaresborough, United Kingdom",https://www.northyorks.gov.uk/children-and-families/children-and-family-hubs,+44 1609 533176,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIn5IPFKCMJyhJMfkdB7Ju89ewPqNWJxCNMgI4fYdvZ7fD5ktJx1OzyXM9IoRVi28Pfhhvh-j1olHk542yMoGI03p9p02cIY_yA2cPVqSKgxmxlXOgu8x2_BI9e7ShlFVt3JU=w408-h725-k-no,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:37.954Z,,
https://www.google.com/maps/place/Eastgate+Medical+Group/data=!4m7!3m6!1s0x4879520bc8e14193:0x2e91e5b76c5eb385!8m2!3d54.0064156!4d-1.4614626!16s%2Fg%2F1v44pycn!19sChIJk0HhyAtSeUgRhbNebLflkS4,Eastgate Medical Group,3.3,14,Doctor,"31B York Pl, Knaresborough HG5 0AD, United Kingdom","2G4Q+HC Knaresborough, United Kingdom",https://www.eastgatemedicalgroup.co.uk/,+44 1423 788300,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQgdqymwTAyvj38s1x8wkMLUZs9KGiLGqnliukVIIhhYHmPS9uuCpJVCMXx2ZoJtdS6wkUb52SNEijuHZ3Fgr0XP6s1oQgrMSQOwrT4bVplE_dU1_UkyzeNKo5FfO1eYLql8ZU=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:42.141Z,,
https://www.google.com/maps/place/Eastgate+Surgery/data=!4m7!3m6!1s0x4879520bc8e16af7:0xb742dc33c3767363!8m2!3d54.0064435!4d-1.4613756!16s%2Fg%2F1hc10l77r!19sChIJ92rhyAtSeUgRY3N2wzPcQrc,Eastgate Surgery,3.8,12,Doctor,"31B York Pl, Knaresborough HG5 0AD, United Kingdom","2G4Q+HC Knaresborough, United Kingdom",https://www.eastgatemedicalgroup.co.uk/,+44 1423 788300,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMkTvorUoluU89PLFuB8UIuGsxw3AEx2TtfDjcN8UgdgI70QbvsuQ93xT7g2s6_lTJ6LOqWiEShuK7azbtQidGR9P9df7cDtJ36M2r5QjQxLAGdmthP_XUx3N3InziTesbdSBv=w408-h544-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:46.488Z,,
https://www.google.com/maps/place/Stockwell+Road+Surgery/data=!4m7!3m6!1s0x4879527314125dc9:0xc5d9261d26d6b4b7!8m2!3d54.0119645!4d-1.4668523!16s%2Fg%2F1tf70g1g!19sChIJyV0SFHNSeUgRt7TWJh0m2cU,Stockwell Road Surgery,4.5,11,Doctor,"21 Stockwell Rd, Knaresborough HG5 0JY, United Kingdom","2G6M+Q7 Knaresborough, United Kingdom",https://www.stockwellroadsurgery.nhs.uk/,+44 1423 867433,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SMjk64HlabuIWwzccfhu6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.35419&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:50.693Z,,
https://www.google.com/maps/place/Dr+Georgiana+Face+Clinic/data=!4m7!3m6!1s0xae9004b785e1d337:0xa6a25af4072b6db!8m2!3d54.0072113!4d-1.4679633!16s%2Fg%2F11rd5g88bl!19sChIJN9PhhbcEkK4R27ZyQK8lago,Dr Georgiana Face Clinic,5.0,32,Skin care clinic,"Castle Yard, Castle Precinct, Knaresborough HG5 8AS, United Kingdom","2G4J+VR Knaresborough, United Kingdom",https://drgeorgianafaceclinic.co.uk/,+44 1423 862506,Closed · Opens 9 am Wed,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nzrVL8wAi3mWFk2R_puM8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.5144615&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–4:30 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:54.924Z,,
https://www.google.com/maps/place/Robinson+Dr+R+M/data=!4m7!3m6!1s0x48795273166679b5:0x3efba8ef900ed50e!8m2!3d54.0121112!4d-1.4666824!16s%2Fg%2F1tfj_cjf!19sChIJtXlmFnNSeUgRDtUOkO-o-z4,Robinson Dr R M,3.0,1,Doctor,"21 Stockwell Rd, Knaresborough HG5 0JY, United Kingdom","2G6M+R8 Knaresborough, United Kingdom",,+44 1423 867433,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SMjk64HlabuIWwzccfhu6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.06348&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:48:57.366Z,,
https://www.google.com/maps/place/The+Health+Centre/data=!4m7!3m6!1s0x487953d31b166701:0xd9c6c8df3882250e!8m2!3d53.9965255!4d-1.5083765!16s%2Fg%2F1td1_sjk!19sChIJAWcWG9NTeUgRDiWCON_Ixtk,The Health Centre,3.3,3,Doctor,"The Health Centre, 80 Knaresborough Rd, Harrogate HG2 7LU, United Kingdom","XFWR+JJ Harrogate, United Kingdom",http://www.eastgatemedicalgroup.co.uk/,+44 1423 557232,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQUAvFXytKaR7qJ9ahU9yLhhoFOA2RqDnUAuw5bRYarMs0M9uAJjfWM3mw7fvXVKJz1xJS28UtYCPWX3uwqB8nJyozUJncQ03R5M1zIp4rk_qLqM0ROKeg020Ly0Tb9VSZ0INpDQ=w408-h544-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:01.563Z,,
https://www.google.com/maps/place/Chain+Lane+Chiropody/data=!4m7!3m6!1s0x48794df5105d698f:0x6dab87b7da12af51!8m2!3d54.0077925!4d-1.4554535!16s%2Fg%2F1tcwfhdg!19sChIJj2ldEPVNeUgRUa8S2reHq20,Chain Lane Chiropody,5.0,1,Podiatrist,"60 Chain Ln, Knaresborough HG5 0AS, United Kingdom","2G5V+4R Knaresborough, United Kingdom",,+44 1423 540087,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IqIdZ8y4N9ofdOPX7fKXIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.3742&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:03.710Z,,
https://www.google.com/maps/place/Dr+S+E+Corrin+-+Eastgate+Medical+Group/data=!4m7!3m6!1s0x4879520b95dd95e3:0xe3455b9baf0fa430!8m2!3d54.0067978!4d-1.4628004!16s%2Fg%2F11g6vgy_yv!19sChIJ45XdlQtSeUgRMKQPr5tbReM,Dr S E Corrin - Eastgate Medical Group,5.0,1,Doctor,"Eastgate Surgery, Knaresborough HG5 0AD, United Kingdom","2G4P+PV Knaresborough, United Kingdom",https://www.eastgatemedicalgroup.co.uk/,+44 1423 788300,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pabOrEpzaiYKeDnODlnsnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.647285&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:07.840Z,,
https://www.google.com/maps/place/Sanderson+Dr/data=!4m7!3m6!1s0x4879527314125dc9:0xf167f532e861c80e!8m2!3d54.0121112!4d-1.4666824!16s%2Fg%2F1vr3cpkx!19sChIJyV0SFHNSeUgRDshh6DL1Z_E,Sanderson Dr,,,Doctor,"21 Stockwell Rd, Knaresborough HG5 0JY, United Kingdom","2G6M+R8 Knaresborough, United Kingdom",,+44 1423 867433,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SMjk64HlabuIWwzccfhu6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.06348&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:10.024Z,,
https://www.google.com/maps/place/Kids+Planet+Knaresborough/data=!4m7!3m6!1s0x48794df16d7bbd61:0x1ca2949e90bd12e6!8m2!3d54.0039637!4d-1.4491213!16s%2Fg%2F11xd7mhnn!19sChIJYb17bfFNeUgR5hK9kJ6Uohw,Kids Planet Knaresborough,4.0,4,Nursery school,"Mercury Court, Manse Ln, Knaresborough HG5 8LF, United Kingdom","2H32+H9 Knaresborough, United Kingdom",https://www.kidsplanetdaynurseries.co.uk/find-a-nursery/knaresborough/,+44 1423 866169,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMCZk0uLGlrtqzH9igIALMr09hx2hJYbDGHjA6h=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:14.342Z,,
https://www.google.com/maps/place/Bayfields+Opticians+and+Audiologists+Knaresborough/data=!4m7!3m6!1s0x4879520c57a9f4cd:0xe0d5da6ebc26c0a9!8m2!3d54.0077109!4d-1.4673118!16s%2Fg%2F1tw_mrs8!19sChIJzfSpVwxSeUgRqcAmvG7a1eA,Bayfields Opticians and Audiologists Knaresborough,5.0,30,Optician,"13 Market Pl, Knaresborough HG5 8AL, United Kingdom","2G5M+33 Knaresborough, United Kingdom",https://www.bayfieldsopticians.com/practices/knaresborough/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+44 1423 866475,Closed · Opens 9:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipP-2cnIfrDj9aduimWwexhm7nyn9Gt5upDffohG=w408-h544-k-no,true,9 am–5:30 pm,9:30 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:18.593Z,,· In-store shopping
https://www.google.com/maps/place/Eastgate+Medical+Group/data=!4m7!3m6!1s0x487953d2e04ca1ab:0x5bbd9898ba634fe6!8m2!3d53.9964796!4d-1.5082973!16s%2Fg%2F1tqtxdb8!19sChIJq6FM4NJTeUgR5k9jupiYvVs,Eastgate Medical Group,3.1,19,Medical clinic,"The Health Centre, 80 Knaresborough Rd, Harrogate HG2 7LU, United Kingdom","XFWR+HM Harrogate, United Kingdom",http://www.eastgatemedicalgroup.co.uk/,+44 1423 788300,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c6reF6oreZ_XnfPNKUJ1iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.31277&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:23.041Z,,
https://www.google.com/maps/place/Knaresborough+Chiropractor/data=!4m7!3m6!1s0x4879520dac3003a1:0xd3c7ddefe9f43e45!8m2!3d54.0072894!4d-1.46818!16s%2Fg%2F1tgxhkzs!19sChIJoQMwrA1SeUgRRT706e_dx9M,Knaresborough Chiropractor,,,Chiropractor,"Castle Yard, Knaresborough HG5 8AS, United Kingdom","2G4J+WP Knaresborough, United Kingdom",https://castleclinic.com/treatments/mctimoney-chiropractic/,+44 1423 797800,Closed · Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b28Y_aUCeWyTanckrwHOCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.239246&pitch=0&thumbfov=100,false,8:30 am–7 pm,Closed,Closed,Closed,Closed,Closed,10 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2026-02-10T22:49:27.222Z,,
https://www.google.com/maps/place/Great+Ayton+Health+Centre/data=!4m7!3m6!1s0x487ee914902f2021:0xb742242ec7588eb!8m2!3d54.4899474!4d-1.1333374!16s%2Fg%2F11vwpprc_f!19sChIJISAvkBTpfkgR64h17EIidAs,Great Ayton Health Centre,4.0,9,Medical Center,"Rosehill, Great Ayton, Middlesbrough TS9 6BL, United Kingdom","FVQ8+XM Middlesbrough, United Kingdom",http://greataytonhealthcentre.co.uk/,+44 1642 723421,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q9EDLk8QFsSkd0jMgDBr0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.427147&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-02-10T22:49:36.556Z,,
https://www.google.com/maps/place/Dr+R+Myers+-+Great+Ayton+Health+Centre/data=!4m7!3m6!1s0x487ee914a6f5816f:0xb7dbe876f99deb5f!8m2!3d54.4899492!4d-1.1343215!16s%2Fg%2F1hc1bynxt!19sChIJb4H1phTpfkgRX-ud-Xbo27c,Dr R Myers - Great Ayton Health Centre,3.8,12,Doctor,"Rosehill, Great Ayton, Middlesbrough TS9 6BL, United Kingdom","FVQ8+X7 Middlesbrough, United Kingdom",https://greataytonhealthcentre.co.uk/staff,+44 1642 723421,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fg9eevojeAthrrPfWuNa6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.84207&pitch=0&thumbfov=100,false,"8 am–12:30 pm, 1:30–6 pm","8 am–12:30 pm, 1:30–6 pm","8 am–12:30 pm, 1:30–6 pm","8 am–12:30 pm, 1:30–6 pm",Closed,Closed,"8 am–12:30 pm, 1:30–6 pm, 6:30–7:30 pm","https://www.google.com/maps/search/pediatrician+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-02-10T22:49:40.858Z,,
https://www.google.com/maps/place/Redcar+Primary+Care+Hospital/data=!4m7!3m6!1s0x487ef00271506b27:0x70226731e5bf2bc4!8m2!3d54.6010214!4d-1.0694081!16s%2Fg%2F1tn00t05!19sChIJJ2tQcQLwfkgRxCu_5TFnInA,Redcar Primary Care Hospital,3.8,137,Hospital,"W Dyke Rd, Redcar TS10 4NW, United Kingdom","JW2J+C6 Redcar, United Kingdom",https://www.southtees.nhs.uk/hospitals/community/redcar/,+44 1642 944300,Open · Closes 12 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqvmkwVATfDT4V3Cj1SaXu1EO9tyNh4f8qYS_RL51OXFdF0N7WBx6y7D5yW7VkiejXALbf9yxtsbO1k0hxgIYmZIAMudZFsiHUEy_s8h0ONpv2eJos1GivUoa9nRSlC7hOF5_4=w408-h479-k-no,false,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,"https://www.google.com/maps/search/pediatrician+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2026-02-10T22:49:52.456Z,,
https://www.google.com/maps/place/Redcar+CAMHS+%28child+and+adolescent+mental+health+services%29/data=!4m7!3m6!1s0x487ef00f18f7b7c1:0xe8935b00c1a0f33e!8m2!3d54.5926116!4d-1.0863547!16s%2Fg%2F11cmhk_xhb!19sChIJwbf3GA_wfkgRPvOgwQBbk-g,Redcar CAMHS (child and adolescent mental health services),2.5,25,Mental health clinic,"THE RIDINGS 3-6 Daralo Court Kirkleatham Business Park, Redcar TS10 5RT, United Kingdom","HWV7+2F Redcar, United Kingdom",http://www.tewv.nhs.uk/,+44 300 013 2000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6Xl3N3NUqBqVGsbGIkvILA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.01825&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2026-02-10T22:49:54.706Z,,
https://www.google.com/maps/place/The+Saltscar+Surgery/data=!4m7!3m6!1s0x487ef00ffba717d5:0x603c9f194aa61c!8m2!3d54.6162214!4d-1.0735613!16s%2Fg%2F1tjgzy9l!19sChIJ1Ren-w_wfkgRHKZKGZ88YAA,The Saltscar Surgery,3.4,44,Doctor,"22 Kirkleatham St, Redcar TS10 1UA, United Kingdom","JW8G+FH Redcar, United Kingdom",https://www.saltscarsurgery.nhs.uk/,+44 1642 484495,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3Z2AzR73fBhbmzj3FWUHqm0C6nHniLsHLjWN4PURqfBzxiv2RbrTS19AyXsQbB5E_YDvTdQG12IwHd8RWRchi9VmCTJSGurW4IWdNHMnoSiAefJwRISouNEOBct0jaoLYRB1Q=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2026-02-10T22:49:59.027Z,,
https://www.google.com/maps/place/Biped+Podiatry+%26+Chiropody/data=!4m7!3m6!1s0x487ef00923792bf3:0xdb74827e2908770f!8m2!3d54.6195116!4d-1.0693693!16s%2Fg%2F1hc2hk74p!19sChIJ8yt5IwnwfkgRD3cIKX6CdNs,Biped Podiatry & Chiropody,4.9,9,Podiatrist,"24a Cleveland St, Redcar TS10 1AP, United Kingdom","JW9J+R7 Redcar, United Kingdom",http://www.bipedpodiatry.co.uk/,+44 1642 937295,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/p/AF1QipN7Fe4F8Qgr2K6umLX4l2bGjbaXi4tYC3pNNgU=w408-h306-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2026-02-10T22:50:03.438Z,,
https://www.google.com/maps/place/Sherris+R+M/data=!4m7!3m6!1s0x487ef0064cf66131:0xf279266854cc2aab!8m2!3d54.6143403!4d-1.0633002!16s%2Fg%2F1tfcyclk!19sChIJMWH2TAbwfkgRqyrMVGgmefI,Sherris R M,5.0,1,Podiatrist,"22 Thrush Rd, Redcar TS10 2AT, United Kingdom","JW7P+PM Redcar, United Kingdom",,+44 1642 481980,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bwPlHNXu5k1Btwi3-FRF5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.199646&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2026-02-10T22:50:07.889Z,,
"https://www.google.com/maps/place/Dr+Angel+Carrasco+Salaried+GP+MBBS,+FPD,+PCD/data=!4m7!3m6!1s0x487efaa8be0ffe65:0xa9f577409efdf554!8m2!3d54.6148252!4d-1.055572!16s%2Fg%2F11d_2g_208!19sChIJZf4Pvqj6fkgRVPX9nkB39ak","Dr Angel Carrasco Salaried GP MBBS, FPD, PCD",,,Doctor,"Park Avenue Surgery, 13 Park Ave, Redcar TS10 3LA, United Kingdom","JW7V+WQ Redcar, United Kingdom",http://www.bentleymedicalpractice.co.uk/,+44 1642 470444,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SWm-ZMi-qXVsBksVeWBJEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.95836&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Redcar+York+UK/@54.5974636,-1.0779515,14z",2026-02-10T22:50:09.996Z,,
https://www.google.com/maps/place/Helmsley+Medical+Centre/data=!4m7!3m6!1s0x487ecff9072d02dd:0xa38b9f7d18e2a283!8m2!3d54.2488168!4d-1.0567883!16s%2Fg%2F1hd_p88dl!19sChIJ3QItB_nPfkgRg6LiGH2fi6M,Helmsley Medical Centre,3.8,9,Medical clinic,"Carlton Rd, Helmsley, York YO62 5HD, United Kingdom","6WXV+G7 Helmsley, York, UK",http://www.helmsleymedicalcentre.co.uk/,+44 1439 770288,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DaGzN_N_RAVIA9A0MWNtMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.24362&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:21.418Z,,
https://www.google.com/maps/place/Podiatry+and+Gait+Clinic+-+Helmsley/data=!4m7!3m6!1s0x487ecff0868c8f83:0x5faeb9333f99c1ec!8m2!3d54.2467627!4d-1.0601405!16s%2Fg%2F1yh9tyw48!19sChIJg4-MhvDPfkgR7MGZPzO5rl8,Podiatry and Gait Clinic - Helmsley,5.0,29,Podiatrist,"16 Bondgate, Helmsley, York YO62 5BR, United Kingdom","6WWQ+PW Helmsley, York, UK",https://footmanpodiatry.com/,+44 7846 752993,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNIYAcQbOmRcuXDrCZxdP2-CCsQXqWlexGJSTXM=w408-h408-k-no,true,9 am–6 pm,9 am–4 pm,9 am–5 pm,9 am–12 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Helmsley+York+UK/@54.2475127,-1.0559477,14z",2026-02-10T22:50:25.691Z,,
