placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,error,isBlackOwned
https://www.google.com/maps/place/Sundberg+Tax+%26+Consulting+%28Woodbury%29+%7C+Small+Business+Tax+%7C+Accountant/data=!4m7!3m6!1s0x87f7d7444a1c4101:0xa921ecbf139e7968!8m2!3d44.9191784!4d-92.9748441!16s%2Fg%2F11ghqcs6hh!19sChIJAUEcSkTX94cRaHmeE7_sIak,Sundberg Tax & Consulting (Woodbury) | Small Business Tax | Accountant,,,Certified public accountant,"2042 Wooddale Dr suite 250, Woodbury, MN 55125, United States","W29G+M3 Woodbury, Minnesota, USA",http://www.sundbergtc.com/,+1 651-689-4789,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMsDXg35KMgMKOYbU-aBcOBYsUZ3gShlkIWmaOA=w408-h271-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:21:18.678Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/David+J.+Kaplan+Tax+Expert/@43.996339,-92.481139,11z/data=!3m1!4b1!4m6!3m5!1s0xade9d28f7c51a753:0x1a96c0ad8f9da6f1!8m2!3d43.996339!4d-92.481139!16s%2Fg%2F11rjvpk729",David J. Kaplan Tax Expert,,,Tax preparation service,,,,+1 775-337-1040,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:21:25.305Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–3 pm,,,
"https://www.google.com/maps/place/Whitewater+Tax+%26+Consulting,+Inc/data=!4m7!3m6!1s0x87f73f9e68e37ac7:0x7cb471fbaf8af8fb!8m2!3d44.0282945!4d-92.8544572!16s%2Fg%2F11r_g5dzkm!19sChIJx3rjaJ4_94cR-_iKr_txtHw","Whitewater Tax & Consulting, Inc",,,Accounting firm,"20 E Main St, Dodge Center, MN 55927, United States","24HW+86 Dodge Center, Minnesota, USA",http://whitewatertax.com/,,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xznmGmYim9r7xf9JNn-XNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.802&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:21:45.731Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/Scanlon+Nietz+%26+Murch+LLC/data=!4m7!3m6!1s0x87f73e793d8f54dd:0x7fdbc1ffa9d12056!8m2!3d44.02837!4d-92.854398!16s%2Fg%2F1tf58g46!19sChIJ3VSPPXk-94cRViDRqf_B238,Scanlon Nietz & Murch LLC,,,Accountant,"20 E Main St, Dodge Center, MN 55927, United States","24HW+86 Dodge Center, Minnesota, USA",http://www.whitewatertax.com/,+1 507-374-2240,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xznmGmYim9r7xf9JNn-XNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.7137384&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:21:48.837Z,,,,,,,,,,
https://www.google.com/maps/place/Jsa/data=!4m7!3m6!1s0x87f73e78dce6d551:0x72217c65c7ff3030!8m2!3d44.0283132!4d-92.8557111!16s%2Fg%2F11vy6x27v6!19sChIJUdXm3Hg-94cRMDD_x2V8IXI,Jsa,,,Accounting firm,"34 W Main St, Dodge Center, MN 55927, United States","24HV+8P Dodge Center, Minnesota, USA",,,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2bRVjbqWcMQDLiFaBhUpyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.315096&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:21:53.751Z,Closed,"8 am–12 pm, 1–4 pm","8 am–12 pm, 1–4 pm","8 am–12 pm, 1–4 pm","8 am–12 pm, 1–4 pm",Closed,Closed,,,
https://www.google.com/maps/place/Greenwood+Agency/data=!4m7!3m6!1s0x87f73e793b8145c5:0xe7ca9d4b7e639c22!8m2!3d44.0281927!4d-92.8545609!16s%2Fg%2F1vc6dzfb!19sChIJxUWBO3k-94cRIpxjfkudyuc,Greenwood Agency,,,Accountant,"14 E Main St, Dodge Center, MN 55927, United States","24HW+75 Dodge Center, Minnesota, USA",,+1 507-374-2933,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bVNzfO7zordzKjEV4WwJoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.857293&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:21:58.577Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/A.G.+Management+Service/@44.0430046,-92.5119632,17z/data=!3m1!4b1!4m6!3m5!1s0x87f75e4f600a6135:0x2e253157d1a2c9d6!8m2!3d44.0430046!4d-92.5119632!16s%2Fg%2F1tdfj7bd",A.G. Management Service,,,Tax preparation service,"3270 19th St NW, Rochester, MN 55901, United States","2FVQ+66 Rochester, Minnesota, USA",,+1 507-932-3593,Closed ⋅ Opens 8 am Mon,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:22:33.879Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Multiple+Financial+Services+Inc/data=!4m7!3m6!1s0x87f9e1d0d8eca88d:0xb7d5a918d6edfbcf!8m2!3d44.0242108!4d-92.4547282!16s%2Fg%2F1tl_m8m3!19sChIJjajs2NDh-YcRz_vt1hip1bc,Multiple Financial Services Inc,3.0,4,Property management company,"607 E Center St, Rochester, MN 55904, United States","2GFW+M4 Rochester, Minnesota, USA",http://www.mfsi-roch.com/,+1 507-281-4668,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqIn1BVAmRs2t-TmilMDRbUMOB_e9kzmgwKosBo7qHAVlQtRT3R-3wqwvvoz-GbRU8f2gSL2GRsMACxF9rAj4EECVjF4pFRVkbSfqbVKp6P3jcSCxsb7B8cbpIvH1_9dVbuVruMSw=w426-h240-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:22:43.874Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Joni+L+Craft+Pa/data=!4m7!3m6!1s0x87f75f54d98151f5:0x19092f560d21c9a6!8m2!3d43.9941823!4d-92.4632233!16s%2Fg%2F1tg2l6sv!19sChIJ9VGB2VRf94cRpskhDVYvCRk,Joni L Craft Pa,,,Accounting firm,"1903 Broadway Ave S UNIT 7, Rochester, MN 55904, United States","XGVP+MP Rochester, Minnesota, USA",https://jonilcraftpa.com/,+1 763-571-8122,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7ouhzMpiB1ZUQLfDqLANVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.40593&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:22:48.765Z,Closed,9 am–4:30 pm,9 am–4:30 pm,10 am–6 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Dodge+County+Finance+Department/data=!4m7!3m6!1s0x87f76a9930bff0fb:0x796ac81181726429!8m2!3d44.0681989!4d-92.7547235!16s%2Fg%2F1tj6vcx_!19sChIJ-_C_MJlq94cRKWRygRHIank,Dodge County Finance Department,,,Tax department,"22 6th St E #31, Mantorville, MN 55955, United States","369W+74 Mantorville, Minnesota, USA",http://www.co.dodge.mn.us/,+1 507-635-6230,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u_XkV-is3zSr-KiyD3yntQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.54474&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:22:53.884Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Accounting+Plus/@43.89079,-92.848034,17z/data=!3m1!4b1!4m6!3m5!1s0x87f737487f6bee2b:0xebd239637095984c!8m2!3d43.89079!4d-92.848034!16s%2Fg%2F1v3h_jxq",Accounting Plus,,,Accountant,"10 Center Ave N, Hayfield, MN 55940, United States","V5R2+8Q Hayfield, Minnesota, USA",,+1 507-477-3636,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:23:05.415Z,,,,,,,,,,
https://www.google.com/maps/place/Rochford+Langins+Jarstad+LLC/data=!4m7!3m6!1s0x87f75f624d8c2a4b:0xe0a0918a7d0f588d!8m2!3d44.0212125!4d-92.4949586!16s%2Fg%2F11b6hk2w1n!19sChIJSyqMTWJf94cRjVgPfYqRoOA,Rochford Langins Jarstad LLC,5.0,2,Lawyer,"2020 2nd St SW, Rochester, MN 55902, United States","2GC4+F2 Rochester, Minnesota, USA",http://www.rochlaw.com/,+1 507-534-3119,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noXZBm2ouG7wVjIxHEHVkKxFT82PYJwWvbpkpFai7rF-_V5FQXDTPFduEiFkA4_PV50bmLB4msY2pBiF1Tpv5njPl-ssmjeuziAOa9F-4yjyVyugNZ6WAJNTTE8HmId_3G10-qm=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:23:10.465Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Melissa+A.+Saunders/data=!4m7!3m6!1s0x87f75f62d7fa83cd:0x9ba19faced6346fb!8m2!3d44.020285!4d-92.4626096!16s%2Fg%2F1tmqmblr!19sChIJzYP612Jf94cR-0Zj7ayfoZs,Melissa A. Saunders,,,Lawyer,"30 3rd St SE, Rochester, MN 55904, United States","2GCP+4X Rochester, Minnesota, USA",,+1 507-288-9111,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xve5RFCiKKkC4a3YgEt8KQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.6767&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:23:15.559Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Justin+Nelson+-+Thrivent/data=!4m7!3m6!1s0x87f7418adb32aa45:0x599d4b99eed3eab0!8m2!3d44.0672087!4d-92.7564565!16s%2Fg%2F11j7h31tv8!19sChIJRaoy24pB94cRsOrT7plLnVk,Justin Nelson - Thrivent,5.0,1,Financial planner,"508 Clay St, Mantorville, MN 55955, United States","368V+VC Mantorville, Minnesota, USA",https://connect.thrivent.com/justin-nelson,+1 507-634-7377,,https://lh3.googleusercontent.com/p/AF1QipOhF1swbnxHZUBNmO1X1ycwyqhzggeg7RB4WNL-=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-10-19T16:23:23.448Z,,,,,,,,,,
https://www.google.com/maps/place/Elder+Financial+Services+Inc./data=!4m7!3m6!1s0x87f9f47f149e941d:0xaf2efc51c63d75ec!8m2!3d43.8451666!4d-92.1877211!16s%2Fg%2F11x0x5l8p6!19sChIJHZSeFH_0-YcR7HU9xlH8Lq8,Elder Financial Services Inc.,,,Accountant,"Chatfield, MN 55923, United States","RRW6+3W Chatfield, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QjwPmN47_RipSfhh2rmC4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.46985&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:23:58.964Z,,,,,,,,,,
https://www.google.com/maps/place/Batstone+CPA+LLC/data=!4m7!3m6!1s0x87fa3a3d1b9a8edb:0xcebeed1acc2fdfa2!8m2!3d43.554199!4d-92.0101268!16s%2Fg%2F1tppsjld!19sChIJ246aGz06-ocRot8vzBrtvs4,Batstone CPA LLC,3.0,2,Accountant,"15 Center St E, Harmony, MN 55939, United States","HX3Q+MW Harmony, Minnesota, USA",http://batstonecpa.com/,+1 507-886-2272,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1iQ0KfUKl8DPZ_VzTXkpgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.49368&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:01.781Z,,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87fa23eef9f41b9d:0xbc3817dcb7ed17c4!8m2!3d43.6697814!4d-92.0835546!16s%2Fg%2F11hq445z_k!19sChIJnRv0-e4j-ocRxBftt9wXOLw,H&R Block,4.9,51,Tax preparation service,"125 St Paul St SW, Preston, MN 55965, United States","MW98+WH Preston, Minnesota, USA",https://www.hrblock.com/tax-offices/local/minnesota-tax-preparation/preston-tax-professionals/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local&utm_source=google&utm_campaign=yext&y_source=1_MTc4MTE5MDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 507-765-3696,,https://lh3.googleusercontent.com/p/AF1QipP5C_-MY8DqJwYLFBbbafN6oXLHqnZIwAxa8bre=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:11.892Z,,,,,,,,,,
"https://www.google.com/maps/place/Hawkins+Ash+CPAs,+LLP/data=!4m7!3m6!1s0x87f96d02ff651e63:0x39be5f7a82946ab5!8m2!3d44.053429!4d-91.639447!16s%2Fg%2F1v6qj5jb!19sChIJYx5l_wJt-YcRtWqUgnpfvjk","Hawkins Ash CPAs, LLP",,,Accountant,"152 W 3rd St, Winona, MN 55987, United States","3936+96 Winona, Minnesota, USA",https://www.hawkinsash.cpa/,+1 507-452-8313,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOnqqPHbKYQfi4LBoa6hbU8uWXnxWUWIDfGp-E-=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:16.630Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Engelson+%26+Associates+Ltd/data=!4m7!3m6!1s0x87f97dd622e45e61:0x539242d44c6d127f!8m2!3d43.808467!4d-91.752822!16s%2Fg%2F1tl7p8fr!19sChIJYV7kItZ9-YcRfxJtTNRCklM,Engelson & Associates Ltd,5.0,1,Tax preparation service,"212 S Mill St #102, Rushford, MN 55971, United States","R65W+9V Rushford, Minnesota, USA",http://www.eacpas.net/,+1 507-864-1040,"Closed ⋅ Opens 8 am Mon

Updated by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bEIBfO5OkrPOmnEWxOAyVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.14125&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:21.594Z,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Ricky+L.+Carlson,+CPA/data=!4m7!3m6!1s0x87f96c89fafffffd:0xf76e485fccf4043a!8m2!3d44.0470937!4d-91.612494!16s%2Fg%2F11ggb35rc8!19sChIJ_f__-ols-YcROgT0zF9Ibvc","Ricky L. Carlson, CPA",5.0,4,Certified public accountant,"902 E 2nd St #202, Winona, MN 55987, United States","29WQ+R2 Winona, Minnesota, USA",http://www.rcarlsoncpa.com/,+1 507-474-5280,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4Nyy8-2JeF52NvR68bCeMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.918753&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:33.489Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Kelsey+Burroughs,+CPA+LLC/data=!4m7!3m6!1s0x87fbe7856452ee13:0x4af744b933211733!8m2!3d43.6344613!4d-91.4979094!16s%2Fg%2F11px1x26hd!19sChIJE-5SZIXn-4cRMxchM7lE90o","Kelsey Burroughs, CPA LLC",5.0,1,Accountant,"125 W Main St, Caledonia, MN 55921, United States","JGM2+QR Caledonia, Minnesota, USA",http://burroughs-cpa.com/,+1 507-724-2755,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W_GAzo1CVj3Wa4wqx2Unfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.87024&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:38.368Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,,,
https://www.google.com/maps/place/Agra+Advisory+Services/data=!4m7!3m6!1s0x87f99dc62e390a0d:0x5387f303e787929d!8m2!3d43.9883805!4d-91.8605317!16s%2Fg%2F11dfh5zgk3!19sChIJDQo5Lsad-YcRnZKH5wPzh1M,Agra Advisory Services,5.0,2,Accountant,"560 Debra Dr, Lewiston, MN 55952, United States","X4QQ+9Q Lewiston, Minnesota, USA",,+1 507-604-0086,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9KrpabpZJyNe586Rd40JAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.495695&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:50.132Z,Closed,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,Closed,,,
https://www.google.com/maps/place/Harstad+Bookkeeping+%26+Payroll+Inc./data=!4m7!3m6!1s0x87f9f47f4700d7d1:0x5c47b379b936474e!8m2!3d43.8453745!4d-92.1884663!16s%2Fg%2F11wtw72ch8!19sChIJ0dcAR3_0-YcRTkc2uXmzR1w,Harstad Bookkeeping & Payroll Inc.,,,Accountant,"Chatfield, MN 55923, United States","RRW6+4J Chatfield, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E42yzs5EKtIMTSA-OnR_KQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.518253&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:52.958Z,,,,,,,,,,
"https://www.google.com/maps/place/LWJM+Professional+Tax+Services,+LLC/data=!4m7!3m6!1s0x87fa06ad7ed52019:0x328db4bf89ebd1d2!8m2!3d43.7002854!4d-92.4019084!16s%2Fg%2F1hc0t6_kn!19sChIJGSDVfq0G-ocR0tHrib-0jTI","LWJM Professional Tax Services, LLC",4.1,7,Accountant,"1025 Industrial Dr, Spring Valley, MN 55975, United States","PH2X+46 Spring Valley, Minnesota, USA",http://www.protaxservicesllc.com/,+1 507-346-2815,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nkxg68Xo18Iwl4twc2G1Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.1123&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:24:57.913Z,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Leif+Tax+Services/data=!4m7!3m6!1s0x87f0d1776140cce3:0x9be0bd4acce26505!8m2!3d43.6654097!4d-92.9815518!16s%2Fg%2F11clsgnv7v!19sChIJ48xAYXfR8IcRBWXizEq94Js,Leif Tax Services,5.0,20,Tax preparation service,"605 1st Ave SW, Austin, MN 55912, United States","M289+59 Austin, Minnesota, USA",,+1 507-396-2448,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XvJK1pHkANyE_tGYNP9U_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.07315&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:25:03.038Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,,,
https://www.google.com/maps/place/Kathy+Rollinger+Consulting+LLC/data=!4m7!3m6!1s0x87f96da7f3907f1d:0x8e59e39edd3e3f45!8m2!3d44.0528224!4d-91.6370511!16s%2Fg%2F11bx8rskb3!19sChIJHX-Q86dt-YcRRT8-3Z7jWY4,Kathy Rollinger Consulting LLC,4.9,37,Accountant,"74 W 3rd St, Winona, MN 55987, United States","3937+45 Winona, Minnesota, USA",http://www.rollingerconsulting.com/?utm_source=gmb&utm_medium=organic,+1 507-459-3333,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E4gGXqMcTyjWG00z7jG25w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.317314&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:25:08.349Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,,,
"https://www.google.com/maps/place/Weisbrod+%26+Associates,+Inc.+-Winona/data=!4m7!3m6!1s0x87f96d02eac7ced1:0xc8c2ed03f4e359f3!8m2!3d44.0477036!4d-91.6685536!16s%2Fg%2F1tfyf3wy!19sChIJ0c7H6gJt-YcR81nj9APtwsg","Weisbrod & Associates, Inc. -Winona",4.2,5,Certified public accountant,"1201 Gilmore Ave Suite F3, Winona, MN 55987, United States","28XJ+3H Winona, Minnesota, USA",http://www.weisbrodandassociates.com/,+1 507-454-1315,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPJlnrLx4v2g6x5SmhRSEq3WjjGtIu_hQQfQrr7=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:25:13.456Z,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Scanlon,+Murch+%26+Associates,+LLC/data=!4m7!3m6!1s0x87f9c7395bc0e6c5:0x7332e84a29301730!8m2!3d44.1647464!4d-92.1687343!16s%2Fg%2F1tjbsqy8!19sChIJxebAWznH-YcRMBcwKUroMnM","Scanlon, Murch & Associates, LLC",,,Accountant,"205 W Broadway, Plainview, MN 55964, United States","5R7J+VG Plainview, Minnesota, USA",https://www.whitewatertax.com/,+1 507-534-3188,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dWugEhACBkcNuiZTjrAPBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.71555&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:25:16.667Z,,,,,,,,,,
https://www.google.com/maps/place/Gaedtke+Accounting/data=!4m7!3m6!1s0x87f84cd4a030bad7:0x89b3cc8da51a5ffc!8m2!3d44.3821924!4d-92.0321263!16s%2Fg%2F1vgx19ry!19sChIJ17owoNRM-IcR_F8apY3Ms4k,Gaedtke Accounting,5.0,3,Tax preparation service,"126 2nd St E, Wabasha, MN 55981, United States","9XJ9+V4 Wabasha, Minnesota, USA",,+1 651-565-3451,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NfPVuIkNb1AzeBJppJ0G7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.34117&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-10-19T16:25:19.573Z,,,,,,,,,,
https://www.google.com/maps/place/Martha+Vrieze+-+Thrivent/data=!4m7!3m6!1s0x87f0d55b43ba7775:0x324cffb785d6ee58!8m2!3d44.0672087!4d-92.7564565!16s%2Fg%2F11fvvlvf9_!19sChIJdXe6Q1vV8IcRWO7Whbf_TDI,Martha Vrieze - Thrivent,3.0,2,Financial planner,"508 Clay St Suite A, Mantorville, MN 55955, United States","368V+VC Mantorville, Minnesota, USA",https://connect.thrivent.com/martha-vrieze,+1 507-437-2694,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMvTlLs1KECSlKVpvA46M2dLVXS2P_vneYPQCxI=w408-h510-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Mantorville+Township+Rochester+MN/@44.0691307,-92.7557456,14z",2025-10-19T16:25:44.877Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
