placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Acadiana+Tree+Care+LLC/data=!4m7!3m6!1s0x8624c0d091ede6a5:0x29dbbb08214c0e23!8m2!3d30.330541!4d-92.113479!16s%2Fg%2F11f38q8ct3!19sChIJpebtkdDAJIYRIw5MIQi72yk,Acadiana Tree Care LLC,5.0,1,Tree service,,,,,+1 337-278-7185,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6whAa8A_MTVji90b5RXgX3svujbUyjOxloWrZaJm88ROlAgcytU6ELHmcJvaifhjogGRGvU9d7uwUklDxDrJHK1abuLQ3AuXS3KdVzuhng-ikIMU3XuFyp3kAei701WxpPhgI=w411-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Delcambre+Lafeyette+LA/@30.1529493,-92.0188,14z",2026-04-29T06:32:32.607Z,,,
https://www.google.com/maps/place/Better+Business+Bureau+of+Acadiana/data=!4m7!3m6!1s0x86249e8376616cc1:0xeaefcb4f49216e06!8m2!3d30.1977423!4d-92.0704424!16s%2Fg%2F1tdy07r5!19sChIJwWxhdoOeJIYRBm4hSU_L7-o,Better Business Bureau of Acadiana,4.0,46,Non-profit organization,,"4003 W Congress St, Lafayette, LA 70506, United States","5WXH+3R Lafayette, Louisiana, USA",https://www.bbb.org/us/la/lafayette,+1 337-981-3497,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLhHXu9mVwKTBA6Frrm7997JXBTzrhp2bVnGaL_A3h3d-GeKnVOH-1lGDcVlKCshN5j_wMkR7Tss7opcrHS7_v0_zkJMrbp34c06kzkjnux3VTJPWFZFOQfi2aNGxfywF6S210jg=w532-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Delcambre+Lafeyette+LA/@30.1529493,-92.0188,14z",2026-04-29T06:32:37.371Z,,,
https://www.google.com/maps/place/Life+Tree+Pharmacy/data=!4m7!3m6!1s0x862483f37048492d:0x38adb75abbcefbdf!8m2!3d30.1617653!4d-91.9765446!16s%2Fg%2F11hhqflsyg!19sChIJLUlIcPODJIYR3_vOu1q3rTg,Life Tree Pharmacy,5.0,3,Pharmacy,,"120 Park Center Dr, Broussard, LA 70518, United States","526F+P9 Broussard, Louisiana, USA",https://www.lifetreecares.com/,+1 337-330-2589,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iZ3iR68w7JZtfMAaV0BdkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.0767&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–4:30 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Delcambre+Lafeyette+LA/@30.1529493,-92.0188,14z",2026-04-29T06:32:42.048Z,,,
https://www.google.com/maps/place/Twisted+Thrift/data=!4m7!3m6!1s0x86249d304449a019:0x152a5094990943da!8m2!3d30.15341!4d-91.9932233!16s%2Fg%2F11yt0k3h1z!19sChIJGaBJRDCdJIYR2kMJmZRQKhU,Twisted Thrift,3.0,2,Thrift store,,"115 Glaser Dr, Lafayette, LA 70508, United States","5234+9P Lafayette, Louisiana, USA",,,Closed · Opens 9:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF11fsuJSvs_kFxh_CDqeWDFUSGNv4KxOeKMQeGgmP5biltVpg6lZtr4CVUqefOvuPUJ6ekSMNj9iTbsZ8AsTD6XB57TsLPisZQx0zzM4RoqhFIQNcXq2uNqffrpCCIg7M9j6BOhGdr0lT8=w408-h408-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,9:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Delcambre+Lafeyette+LA/@30.1529493,-92.0188,14z",2026-04-29T06:32:46.757Z,,,
https://www.google.com/maps/place/Lafayette+Shooters/data=!4m7!3m6!1s0x86249e7086d8acf5:0xe8706266ec41cb4a!8m2!3d30.1767565!4d-92.0739158!16s%2Fg%2F1tfv0xpf!19sChIJ9azYhnCeJIYRSstB7GZicOg,Lafayette Shooters,4.4,286,Gun shop,· In-store shopping · In-store pick-up,"3520 Ambassador Caffery Pkwy, Lafayette, LA 70503, United States","5WGG+PC Lafayette, Louisiana, USA",http://www.lafayetteshooters.com/,+1 337-988-1191,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4kCFNUabx-aO_tfDxjVz6PfV9QD1HIBbxsdtRKwFhE1T_6WFLwL4X9FDjxfzoYPvFhttE45FLQpFpsBaWCLeFt_vuVJZws6eJUqFB31qL5sShgelscBjtDcwc0qAgq5ZMb8m6=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12–6 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Delcambre+Lafeyette+LA/@30.1529493,-92.0188,14z",2026-04-29T06:32:51.630Z,,,
https://www.google.com/maps/place/Ken%27s+Elite+Cutters+LLC/data=!4m7!3m6!1s0x862487674526336b:0x9f0b7f3c376598cf!8m2!3d30.3201562!4d-91.8959985!16s%2Fg%2F11p0zvbkrm!19sChIJazMmRWeHJIYRz5hlNzx_C58,Ken's Elite Cutters LLC,5.0,13,Tree service,,"1091 Armond Joseph Rd #46, Breaux Bridge, LA 70517, United States","84C3+3J Breaux Bridge, Louisiana, USA",https://kenselitecutters.com/,+1 337-280-9883,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIGasFyrqACsztvt-QPU9jFGee32mm0kyA7DYaPgUkgNXphvikYL_Uq26DRHF37WOI8ctc2zSPWK_wkIDHaFGHDrmdG30i9aKSEcGMiFQuJ_l8jTukkOrAVoZlPuYX6Fq0yPG4=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:10.232Z,,,
https://www.google.com/maps/place/Theriot%27s+Cajun+Tree+Cutters+LLC/data=!4m7!3m6!1s0x86247d8c40c0bcc9:0x7412919e623dc524!8m2!3d30.3121797!4d-91.8034431!16s%2Fg%2F11t5lmv53h!19sChIJybzAQIx9JIYRJMU9Yp6REnQ,Theriot's Cajun Tree Cutters LLC,5.0,3,Tree service,,"1350 Henderson Hwy, Breaux Bridge, LA 70517, United States","856W+VJ Breaux Bridge, Louisiana, USA",https://theriotscajuntreecutters.com/,+1 337-707-0359,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIhI9MvnmogkFosx4DenMfQp_WfnTggoLtkKcTYeI5RP2P7OTB35eZOdYEFKYNtmvKunLz15SrgUjl4Ga7y_2_WeqRNd1mQLejQgQWBEsefigzh-Tu86f9er2EveEmOLuC5jLf=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:15.195Z,,,
https://www.google.com/maps/place/anthony%27s+services/data=!4m7!3m6!1s0x8624854d305d3809:0x3aa305a663363bac!8m2!3d30.2424694!4d-91.9616896!16s%2Fg%2F11ghbthyyt!19sChIJCThdME2FJIYRrDs2Y6YFozo,anthony's services,,,Accountant,,"1896 W Mills Ave, Breaux Bridge, LA 70517, United States","62RQ+X8 Breaux Bridge, Louisiana, USA",,+1 337-442-6277,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I0sLtPxWfwxNKkEIXT-IyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.0614&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:24.946Z,,,
https://www.google.com/maps/place/Acadiana+Waste+Services+LLC/data=!4m7!3m6!1s0x862482bf334b8a09:0x8374a6c988057d94!8m2!3d30.2388338!4d-91.9703841!16s%2Fg%2F11f51x0ycq!19sChIJCYpLM7-CJIYRlH0FiMmmdIM,Acadiana Waste Services LLC,1.7,233,Waste management service,,"2107 Carmel Dr, Lafayette, LA 70501, United States","62QH+GR Lafayette, Louisiana, USA",https://acadianawaste.com/,+1 337-337-8691,"Closed · Opens 8 am

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFow0rMnF5Yv_Urwc2nBoRihSlMlJUPJZBsxBBGsoKOehHNAO6iq5J4PaFvJVuyKN646bfK-g-HxCwYAGkkvPQLzlMlJbsk19LWLO9WYbnf6HaYAI1PV-Hx0v_x0GXpk89IA5Bfng=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:29.760Z,,,
https://www.google.com/maps/place/Pack+%26+Paddle/data=!4m7!3m6!1s0x86249cbea721850f:0xaf0fcbd5c7f0d30d!8m2!3d30.2185378!4d-92.0039631!16s%2Fg%2F1tdbfsn6!19sChIJD4Uhp76cJIYRDdPwx9XLD68,Pack & Paddle,4.9,341,Outdoor clothing and equipment shop,· In-store shopping · In-store pick-up,"601 E Pinhook Rd, Lafayette, LA 70501, United States","6X9W+CC Lafayette, Louisiana, USA",http://www.packpaddle.com/,+1 337-232-5854,"Closed · Opens 10 am

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuOTMYD1FlatTBawczIHKKsFb_tygbpp7qngipI_baprK_o_qUcsHrx-FkxsBVggrHe7O3w9odLCl47CFtyDBatLLRvOhQI_jlamsG-qeTVQiEvaqVaZBmYLOf9e6TbKaS2M2Zog=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:34.507Z,,,
https://www.google.com/maps/place/AJ%27S+Detailing+%26+Ceramic+Coatings/data=!4m7!3m6!1s0x86249d3f6220ffed:0x8a9ebe970b7728ea!8m2!3d30.2291752!4d-92.0118941!16s%2Fg%2F11h_bn3f5n!19sChIJ7f8gYj-dJIYR6ih3C5e-noo,AJ'S Detailing & Ceramic Coatings,5.0,479,Car detailing service,,"317 Jefferson Blvd, Lafayette, LA 70501, United States","6XHQ+M6 Lafayette, Louisiana, USA",https://www.facebook.com/people/Ajs-Detailing-LLC/100063714396119/,+1 985-346-1949,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMp_s5ojszRIDEY1dbF-IUZceBMDp5JF5PG8o7IHwjc1tVazrNasSo8iu-LX2g7gwqaihJDF2WwAggZ9_7_256iYJOslQTzku8J8AiKV4rckrWf9Vzy0rGV_URI8pB-JfmvJox=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:39.247Z,,,
https://www.google.com/maps/place/Ricoh+USA/data=!4m7!3m6!1s0x86249c86f0d2f6a5:0x2f95483037acca0f!8m2!3d30.2271382!4d-92.0224311!16s%2Fg%2F12635zr2c!19sChIJpfbS8IacJIYRD8qsNzBIlS8,Ricoh USA,5.0,1,Business development service,,"800 W Congress St # G, Lafayette, LA 70501, United States","6XGH+V2 Lafayette, Louisiana, USA",https://www.ricoh-usa.com/en,+1 337-232-1281,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2MwkkO8Qpp8fDqDWV_VvqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.9855006&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:46.785Z,,,
https://www.google.com/maps/place/Shred+America/data=!4m7!3m6!1s0x8624856653531397:0x985618a477d2e77a!8m2!3d30.2892066!4d-91.9117612!16s%2Fg%2F11sf6xh5cb!19sChIJlxNTU2aFJIYReufSd6QYVpg,Shred America,5.0,174,Shredding service,,"1811 Rees St Suite C, Breaux Bridge, LA 70517, United States","73QQ+M7 Breaux Bridge, Louisiana, USA",https://shredamerica.com/,+1 337-222-4043,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExBt9ygnoVr4s13-ykRkfdWObGotXqaVzoF7cr3c8uMTyGPuWm_gCNNukWhA5dvBfQDOjUT8KEwL9U_OlHrGU2o7pgWCMZibccTozL3bjJwVNeye14DllMWTOoplDdNqGB4Oqm=w408-h411-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:51.487Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Oakbourne+Country+Club/data=!4m7!3m6!1s0x86248345d1ede501:0xde28950b56e5d7fe!8m2!3d30.21678!4d-91.978245!16s%2Fm%2F04yjkr3!19sChIJAeXt0UWDJIYR_tflVguVKN4,Oakbourne Country Club,4.6,98,Country club,,"3700 E Simcoe St, Lafayette, LA 70501, United States","628C+PP Lafayette, Louisiana, USA",http://www.oakbournecc.com/,+1 337-235-6426,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkJru-fbG818tv74nYdyLmxRz6xY18pCTN4PYA17cQ5jdI8SMnDvXNCusn6gsdCVyg5GWca2IoIqpqjRs6KFIAqepEJhBeWXDel2v9v3XRW9Y9Y4BROG1pY-Eb-Io7XPqm_ks=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:33:56.634Z,,,
https://www.google.com/maps/place/Catholic+Charities+of+Acadiana/data=!4m7!3m6!1s0x86249d209b8faeef:0xddf505a50dfb6c19!8m2!3d30.230302!4d-92.022667!16s%2Fg%2F1tf24fsg!19sChIJ766PmyCdJIYRGWz7DaUF9d0,Catholic Charities of Acadiana,3.8,44,Social services organization,,"405 St John St, Lafayette, LA 70502, United States","6XJG+4W Lafayette, Louisiana, USA",http://www.catholiccharitiesacadiana.org/,+1 337-235-4972,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSpk5M1w56fPs1VbiFHH5U85nNfq-1gvBr1BnaTuZx2hBD_UXZHDJrl_T-rkTkMFSXS5iStscs4jIyZ4sSLPDXh6wGQdb5R5gkBMc_yajjaY90za8JU2Q8ZZAnjSTtPOPIBGnW=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Breaux+Bridge+Lafeyette+LA/@30.2334126,-91.992725,14z",2026-04-29T06:34:01.345Z,,,
https://www.google.com/maps/place/Maxie%27s+Tractor+%26+Dirt+Work/data=!4m7!3m6!1s0x862487e2eb98d781:0x93057d77d8e07f81!8m2!3d30.312193!4d-91.891515!16s%2Fg%2F11ghfqs5_1!19sChIJgdeY6-KHJIYRgX_g2Hd9BZM,Maxie's Tractor & Dirt Work,4.0,4,Excavating contractor,,"1027 Ames Broussard Rd, Breaux Bridge, LA 70517, United States","8465+V9 Breaux Bridge, Louisiana, USA",http://maxiestractoranddirtwork.com/,+1 337-280-7549,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s3EEB7Ms3NIPUIPX1LmzjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.40843&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Cecilia+Lafeyette+LA/@30.3371419,-91.8531715,14z",2026-04-29T06:34:14.721Z,,,
https://www.google.com/maps/place/Ferme+De+Noix+De+Pecan/data=!4m7!3m6!1s0x8624860e6852f2af:0x82f51ba39e003d64!8m2!3d30.3136957!4d-91.9027097!16s%2Fg%2F11bw7czkqr!19sChIJr_JSaA6GJIYRZD0AnqMb9YI,Ferme De Noix De Pecan,,,Tree farm,,"2986 Main Hwy, Breaux Bridge, LA 70517, United States","837W+FW Breaux Bridge, Louisiana, USA",,+1 603-998-4039,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2FOL58vRRSY1UbYgNNl9XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.40683&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Cecilia+Lafeyette+LA/@30.3371419,-91.8531715,14z",2026-04-29T06:34:17.475Z,,,
https://www.google.com/maps/place/Elite+Roofing+%26+Construction/data=!4m7!3m6!1s0x862487e800cc8f03:0x8d37c72c597b86a1!8m2!3d30.2091376!4d-92.0395585!16s%2Fg%2F1hc2djl5b!19sChIJA4_MAOiHJIYRoYZ7WSzHN40,Elite Roofing & Construction,4.9,79,Roofing contractor,,,,https://www.eliteroofingla.com/,+1 337-303-0738,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvfWjebT8_7R4KXXTAfUx7BLBvFhq7mux0ZKvAUvz2v6naIXf-HTIdnP4MIM1doNND-4Lmp01CwmMpRl5WAHcd2_eBKTGCgV-9RnampPdw9kEY71skMv2AGXrJvLHMyJE002V-=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cecilia+Lafeyette+LA/@30.3371419,-91.8531715,14z",2026-04-29T06:34:27.618Z,,,
https://www.google.com/maps/place/Cajun+Trimmers+Lawn+Service+%26+Landscaping/data=!4m7!3m6!1s0x86248967d36e9ce7:0x6201a1d61ba2006a!8m2!3d30.3105136!4d-91.5545465!16s%2Fg%2F11ggzmly43!19sChIJ55xu02eJJIYRagCiG9ahAWI,Cajun Trimmers Lawn Service & Landscaping,4.8,40,Landscaper,,,,http://www.cajuntrimmers.com/,+1 337-258-8307,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFAGIbQlLsukGjU9QWJ-Ceu8aOUxgNwQ3hzLJsf4ScULQlrFxLUgr6Fv67BVymMtJL1FxN6RqHfCdEXIclTcpjZKyuu2tqLYQV_S_4ZobHuOzmTZVbzgYKr8LlQCcSwiM41Q75PbedujJ5=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cecilia+Lafeyette+LA/@30.3371419,-91.8531715,14z",2026-04-29T06:34:37.062Z,,,
"https://www.google.com/maps/place/Cajun+Cultivation/@30.299618,-92.150142,8z/data=!3m1!4b1!4m6!3m5!1s0x26b676828a3c0cc9:0x49361bafa356adb9!8m2!3d30.299618!4d-92.150142!16s%2Fg%2F11mcl4f6_1",Cajun Cultivation,5.0,1,Landscaper,,,,https://www.cajuncultivation.com/,+1 337-628-2288,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:35:09.707Z,,,
https://www.google.com/maps/place/Spray+%26+Pray/data=!4m7!3m6!1s0x86249b7eac82e657:0xad89856d50c89031!8m2!3d30.2689806!4d-92.0392335!16s%2Fg%2F11fn4fhstr!19sChIJV-aCrH6bJIYRMZDIUG2Fia0,Spray & Pray,5.0,4,Lawn sprinkler system contractor,,,,https://sprinklerlightingdrainage.jobbersites.com/,+1 337-254-4404,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8yMh4Fw-uT1q898liGCzn9b_yMzUbb-1I_gQuKrE7zSscjcAgKpa3m5S_KU5sp7qe1xzv9W6nldnjcQ_aTI9H0L3Gi2kV-Fe5a16LtXORTxn95eOowBOYLD40AcEbsvB1XMbQ=w408-h381-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:35:14.740Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/AroundtheCorner/data=!4m7!3m6!1s0x4f843a27d8f7e9a1:0xcd74185bf05aaeff!8m2!3d30.2091376!4d-92.0395585!16s%2Fg%2F11v9fl5fsk!19sChIJoen32Cc6hE8R_65a8FsYdM0,AroundtheCorner,,,Carpenter,,,,,+1 337-739-5383,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5y73pNCyxM04zh0n47jBu8wGyqXaoEjTH5eJfW0qzB2L8Azzd0GSIfqBY17eq-tbOP8iRdhEK0O_09Wbb9tQxeQMYPphW1SUiAR9BdDZcUiJJShtk-QZzC2TxK-IhhhtSBqP3=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:35:19.717Z,,,
https://www.google.com/maps/place/Vivint.Louisiana/data=!4m7!3m6!1s0x86249dc8093f2157:0xa93c8be290e61a38!8m2!3d30.1936897!4d-92.0151715!16s%2Fg%2F11qgf35z18!19sChIJVyE_CcidJIYROBrmkOKLPKk,Vivint.Louisiana,4.6,172,Security service,,"1617 W Pinhook Rd B, Lafayette, LA 70508, United States","5XVM+FW Lafayette, Louisiana, USA",https://www.vivint.com/locations/louisiana/lafayette?exid=204168&tfn=337.376.5967,+1 337-376-5967,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdYhdEfNsWaVTzVhp02jAlv9QE4trBruVDGpx9AwD9i6rop_1o4jrAduGeXP6HVuK0tZN9cThu5cFjUMyWvUTUv_qR5MbqQncsxRYQ77sOJdrQ9ub0RjoAzDT6COgcLZyHsz5hwZjZIIzN=w426-h240-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,10 am–10 pm,8 am–10 pm,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/tree+service+businesses+in+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:35:24.897Z,,,
https://www.google.com/maps/place/Cummins+Sales+and+Service/data=!4m7!3m6!1s0x86249ba4f9d4bc8b:0xe59c3e0061c10d4!8m2!3d30.2582722!4d-92.04391!16s%2Fg%2F11jt3nfvw2!19sChIJi7zU-aSbJIYR1BAcBuDDWQ4,Cummins Sales and Service,,,Manufacturer,,"106 Deer Tree Dr, Lafayette, LA 70507, United States","7X54+8C Lafayette, Louisiana, USA",http://www.cummins.com/,+1 337-804-0950,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkXrHplxQ3oOXmhiHOh926T8h8VUzFzLXvKoAUWYhJKI4XaBnaL5trMCXB4ICY0WD7o8wKVysC6hgi_qRO9noPCWvaA0vJggh5wT3ubVXn3LVfaZw4MxOjFFmOKo0F1mqZ3aQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:35:29.929Z,,,
https://www.google.com/maps/place/Bob%27s+Tree+Preservation/data=!4m7!3m6!1s0x8624bc147fafec9d:0xbc4b4dac72247c48!8m2!3d30.3968615!4d-92.209132!16s%2Fg%2F1tfgprpx!19sChIJneyvfxS8JIYRSHwkcqxNS7w,Bob's Tree Preservation,4.8,8,Tree service,,"740 S Main St, Church Point, LA 70525, United States","9QWR+P8 Church Point, Louisiana, USA",http://www.bobstree.com/,+1 337-232-8733,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N17azexTW1CApCgOZa6_Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.216778&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:35:34.851Z,,,
"https://www.google.com/maps/place/Total+Tree+Service,+LLC/data=!4m7!3m6!1s0xe85e5e909e3a71f:0x58fc4b3bd5319626!8m2!3d30.4043555!4d-92.2153906!16s%2Fg%2F11vqnwb200!19sChIJH6fjCenlhQ4RJpYx1TtL_Fg","Total Tree Service, LLC",5.0,4,Tree service,,,,,+1 337-230-0555,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFs8l8NCaG-AGOrSReEg-FYNVz7JlmmDApXLh97fpLGH64kggeBzdQLRr3tOzFmQS63ECbGfFEkmIIdbYTGxxf17eG0CyhijNzCxABmfExHiahRsoEdFTPKhV8j-zUrSLLJhYXH=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Church+Point+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:35:37.557Z,,,
https://www.google.com/maps/place/Lafayette+Public+Library+-+Main+Library/data=!4m7!3m6!1s0x86249c85a6704f05:0xacc039d2d3f1c6a0!8m2!3d30.2262413!4d-92.0202756!16s%2Fm%2F0j920ts!19sChIJBU9wpoWcJIYRoMbx09I5wKw,Lafayette Public Library - Main Library,4.7,228,Public library,,"301 W Congress St, Lafayette, LA 70501, United States","6XGH+FV Lafayette, Louisiana, USA",http://lafayettepubliclibrary.org/,+1 337-261-5787,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWayXgtELUWE1TOBBlIYkxNzCywcCVP7LBrGb7NUC1CY-L_gJZnCgC1uQCFL47kgucnw21wkVJq5aFrwrkjpTf9JKdGyFy67rRxYVKa3rxe9l3cAl6nG92d9Td2GGskjQ2TBHx=w426-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–6 pm,9 am–5 pm,Closed,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Kaplan+Lafeyette+LA/@30.2240897,-92.0198427,14z",2026-04-29T06:36:09.113Z,,,
