placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,attributes,error
https://www.google.com/maps/place/Revive+of+Colorado+PLLC/data=!4m7!3m6!1s0x871344a20718b421:0x94fa14cd4a395c88!8m2!3d38.7901756!4d-104.8232491!16s%2Fg%2F11hcz3956b!19sChIJIbQYB6JEE4cRiFw5Ss0U-pQ,Revive of Colorado PLLC,4.7,15,Nurse practitioner,"218 E Cheyenne Mountain Blvd, Colorado Springs, CO 80906, United States","Q5RG+3P Colorado Springs, Colorado, USA",,+1 719-396-3003,Temporarily closed,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOuchbLzbjVJNjTQXtYtFcQk6OG-LLZ9KdJTopk=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:28:57.684Z,,,,,,,,,,
https://www.google.com/maps/place/Gameday+Men%27s+Health+Broadmoor+TRT+Clinic/data=!4m7!3m6!1s0x8713452ed170513f:0xc8e97cb1baea3bef!8m2!3d38.7942019!4d-104.8122552!16s%2Fg%2F11vz7m12dt!19sChIJP1Fw0S5FE4cR7zvqurF86cg,Gameday Men's Health Broadmoor TRT Clinic,5.0,250,Men's health physician,"830 Tenderfoot Hill Rd STE 320, Colorado Springs, CO 80906, United States","Q5VQ+M3 Colorado Springs, Colorado, USA",https://gamedaymenshealth.com/broadmoor/,+1 719-350-3569,"Closed ⋅ Opens 9 am Mon

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOiknaVkovogEyObgpG9fRqA3lvLE2SZUb9jfUp=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:03.095Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Colorado+Psychiatry+Solutions+-+TMS+and+Ketamine+Therapy/data=!4m7!3m6!1s0x871345d8f3dcf4e1:0xbb168459ae9784d8!8m2!3d38.79374!4d-104.8054408!16s%2Fg%2F11v3l1m20v!19sChIJ4fTc89hFE4cR2ISXrlmEFrs,Colorado Psychiatry Solutions - TMS and Ketamine Therapy,5.0,35,Psychiatrist,"1259 Lake Plaza Dr Suite 200, Colorado Springs, CO 80906, United States","Q5VV+FR Colorado Springs, Colorado, USA",https://psychsolutions.health/locations/south-colorado-springs/,+1 719-622-6522,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNmx52a233e8FpF41JrdegBsL0zPb1euNXigUmi=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:07.983Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Optum+Primary+Care/data=!4m7!3m6!1s0x8713449a7569aa63:0xfbf15d28bf9987ab!8m2!3d38.795647!4d-104.814583!16s%2Fg%2F1tfgdpnw!19sChIJY6ppdZpEE4cRq4eZvyhd8fs,Optum Primary Care,2.2,147,Medical clinic,"2610 Tenderfoot Hill St, Colorado Springs, CO 80906, United States","Q5WP+75 Colorado Springs, Colorado, USA",https://www.cshp.net/locations/southwest,+1 719-522-1133,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMhdk8milO3zM7ggX6UBh2RkgJRQK2QZB08kwVf=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:12.911Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Epiphany+Dermatology/data=!4m7!3m6!1s0x8713445320847b7b:0x5f8887952abeb224!8m2!3d38.7966384!4d-104.8162559!16s%2Fg%2F1tj21_j2!19sChIJe3uEIFNEE4cRJLK-KpWHiF8,Epiphany Dermatology,4.8,1017,Dermatologist,"640 Southpointe Ct STE 110, Colorado Springs, CO 80906, United States","Q5WM+MF Colorado Springs, Colorado, USA",https://www.epiphanydermatology.com/location/colorado-springs-co/,+1 719-867-2070,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN-p4DNEOtTdjb5JROmAlOk8zEuk6SX70yyhlMj=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:17.874Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2 pm,Closed,,,
https://www.google.com/maps/place/Colorado+Springs+Therapy+Center+South/data=!4m7!3m6!1s0x871345d35ae466bb:0x32cc61995ef70609!8m2!3d38.7940514!4d-104.7903428!16s%2Fg%2F11j7fbl91z!19sChIJu2bkWtNFE4cRCQb3XplhzDI,Colorado Springs Therapy Center South,4.7,58,Speech pathologist,"2776 Janitell Rd, Colorado Springs, CO 80906, United States","Q6V5+JV Colorado Springs, Colorado, USA",https://cstherapycenter.com/,+1 719-332-4689,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMYKBxz81-XoNE7BFs-tLn9astITJpgzDW1EeQ_=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:22.856Z,Closed,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–1:30 pm,Closed,,,
https://www.google.com/maps/place/Woven+Care+-+Janitell/data=!4m7!3m6!1s0x8713448508f6d28d:0xa8dc8f4f7efcc8e3!8m2!3d38.7940706!4d-104.7880618!16s%2Fg%2F1td9wk_h!19sChIJjdL2CIVEE4cR48j8fk-P3Kg,Woven Care - Janitell,4.7,22,Mental health clinic,"2761 Janitell Rd, Colorado Springs, CO 80906, United States","Q6V6+JQ Colorado Springs, Colorado, USA",https://www.wovencare.com/location/woven-care-janitell,+1 719-623-4500,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6fekTg-x5EuQDRz5ZyvjCCbPhMarbwmOhTn31jzbaLlnPRXWWj7J99c2TwK2oADKCrUVrd-fNJGAgn3_HuJhN_tCmNetwd6nuWTUNHTiOMuqpRLm8Fpk1tnB2SUc-TcNokTlU=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:28.032Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Broadmoor+Wellness+%26+Cryotherapy/data=!4m7!3m6!1s0x871344a24973e8db:0x180294a1f42234f8!8m2!3d38.7884095!4d-104.8232388!16s%2Fg%2F11g6wc3q8l!19sChIJ2-hzSaJEE4cR-DQi9KGUAhg,Broadmoor Wellness & Cryotherapy,4.8,75,Medical spa,"2993 Broadmoor Valley Rd, Colorado Springs, CO 80906, United States","Q5QG+9P Colorado Springs, Colorado, USA",https://www.broadmoorwellnesscryospa.com/,+1 719-375-0557,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMCN5gYF8e4ci8sOJWvCducDQnnn8Je1b1X_cP5=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:32.973Z,10 am–3 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–3 pm,,,
https://www.google.com/maps/place/Diligence+Anesthesia+Services/data=!4m7!3m6!1s0x8713436cf65920c5:0x7c312c98b226b7a4!8m2!3d38.7997164!4d-104.7937562!16s%2Fg%2F11b7jyxlp8!19sChIJxSBZ9mxDE4cRpLcmspgsMXw,Diligence Anesthesia Services,5.0,13,Addiction treatment center,"2860 S Circle Dr Suite 230, Colorado Springs, CO 80906, United States","Q6X4+VF Colorado Springs, Colorado, USA",https://diligenceaddiction.com/,+1 719-464-6752,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOGTWlGU9qhPhPK3kAPF_OQZjTXkMgKcNSVQyAo=w408-h255-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:37.926Z,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,Closed,,,
https://www.google.com/maps/place/FYZICAL+Therapy+and+Balance+Centers+-+South+Colorado+Springs/data=!4m7!3m6!1s0x871343870a260619:0x51272c1bb3dd07ce!8m2!3d38.7952706!4d-104.8010045!16s%2Fg%2F1tdpmjpn!19sChIJGQYmCodDE4cRzgfdsxssJ1E,FYZICAL Therapy and Balance Centers - South Colorado Springs,4.8,91,Physical therapist,"1803 E Cheyenne Mountain Blvd, Colorado Springs, CO 80906, United States","Q5WX+4H Colorado Springs, Colorado, USA",https://www.fyzical.com/south-colorado-springs-co,+1 719-527-0848,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOzv1QPYJBNcb2F0j1gTP3Apl9OfP9RPrYcHW5w=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:43.023Z,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,,,
https://www.google.com/maps/place/Pinnacle+Advanced+Primary+Care/data=!4m7!3m6!1s0x871345958a190787:0xc8f57162d25cc8a6!8m2!3d38.7901725!4d-104.8232551!16s%2Fg%2F11q83gq81t!19sChIJhwcZipVFE4cRpshc0mJx9cg,Pinnacle Advanced Primary Care,4.6,44,Family practice physician,"218 E Cheyenne Mountain Blvd, Colorado Springs, CO 80906, United States","Q5RG+3M Colorado Springs, Colorado, USA",https://pinnacleapc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14788439275422452131,+1 719-465-1579,Closed ⋅ Opens 9 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNMdImxef7amdeAnn_-rS0gvhyvLS3FxvVDNCAv=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:48.053Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/KAL%E2%80%99s+SMP+%26+Hair+Replacement+Clinic/data=!4m7!3m6!1s0x4548242ddc077ddf:0x9ae792ad68cf5eb6!8m2!3d38.7952431!4d-104.804561!16s%2Fg%2F11t3vj1pzj!19sChIJ330H3C0kSEURtl7PaK2S55o,KAL’s SMP & Hair Replacement Clinic,5.0,25,Hair replacement service,"1287 Lake Plaza Dr Suite 130, Colorado Springs, CO 80906, United States","Q5WW+35 Colorado Springs, Colorado, USA",https://kals-smp-hair-replacement-clinic-llc.square.site/,+1 719-360-0538,Closes soon ⋅ 5:30 pm ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPdwRkB9R2a5vHD8kbMbpsnC_cbARKA-mnCMXR1=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:53.306Z,2:30–5:30 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Family+Care+Center+Therapy+%26+Psychiatry+-+South+Colorado+Springs/data=!4m7!3m6!1s0x8713448175544221:0xb02b4250cb40ab48!8m2!3d38.7997164!4d-104.7937562!16s%2Fg%2F11cmtw4ty1!19sChIJIUJUdYFEE4cRSKtAy1BCK7A,Family Care Center Therapy & Psychiatry - South Colorado Springs,4.7,1290,Mental health clinic,"2860 S Circle Dr, Colorado Springs, CO 80906, United States","Q6X4+VF Colorado Springs, Colorado, USA",https://fccwellbeing.com/clinic-locations/colorado/circle-clinic/?utm_medium=organic&utm_source=gmb&utm_campaign=referral,+1 719-540-2100,,,https://lh3.googleusercontent.com/p/AF1QipO989UxhRAPvke4Rh16f8FcKeVRRz_GUsw1QFzA=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:29:58.187Z,,,,,,,,,,
https://www.google.com/maps/place/Broadmoor+Area+CommonSpirit+Neighborhood+Health+Center/data=!4m7!3m6!1s0x8713448687543123:0x81167a9d0b4e2a7a!8m2!3d38.7947259!4d-104.8039551!16s%2Fg%2F11cjggxpzk!19sChIJIzFUh4ZEE4cReipOC516FoE,Broadmoor Area CommonSpirit Neighborhood Health Center,4.8,2049,Medical diagnostic imaging center,"1263 Lake Plaza Dr #100, Colorado Springs, CO 80906, United States","Q5VW+VC Colorado Springs, Colorado, USA",https://www.penrad.org/?utm_medium=BroadmoorAreaCenturaNeighborhoodHealthCenter&utm_source=GMBSocialClimb,+1 719-622-4491,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNThyjYki9zuYN34L2p2ghv7LdV0QqhgmZWBJ0C=w425-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:02.989Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Wound+and+Family+Practice+of+the+Rockies,+LLC/data=!4m7!3m6!1s0x8713458dfdf584f5:0x1ea24a9157ff7d74!8m2!3d38.7884999!4d-104.822867!16s%2Fg%2F11wblmtw30!19sChIJ9YT1_Y1FE4cRdH3_V5FKoh4","Wound and Family Practice of the Rockies, LLC",5.0,14,Medical clinic,"2997 Broadmoor Valley Rd, Colorado Springs, CO 80906, United States","Q5QG+9V Colorado Springs, Colorado, USA",https://woundandfamilymedicine.com/,+1 720-792-9343,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOan54EWGqtNpuEV7kZSfDiHLHX_dGKhaJPoPJe=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:08.120Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,,,
https://www.google.com/maps/place/CommonSpirit+Urgent+Care+Broadmoor/data=!4m7!3m6!1s0x8713448687543123:0xf2269b17e0c7ea71!8m2!3d38.7942504!4d-104.8041962!16s%2Fg%2F11bwqfy99p!19sChIJIzFUh4ZEE4cRcerH4BebJvI,CommonSpirit Urgent Care Broadmoor,4.4,609,Urgent care center,"1263 Lake Plaza Dr #120, Colorado Springs, CO 80906, United States","Q5VW+P8 Colorado Springs, Colorado, USA",https://www.mountain.commonspirit.org/location/commonspirit-urgent-care-broadmoor,+1 719-776-3330,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr04sOeQIIz86I9L1itdva5Z65hAOPn6R2FKO9Yi3y5Qn5YYARB95UnTLcjUIOls5n-nihCt19wLOBje3gVroPn_4Q0tiygLDrAdtthvKpw07wAXgpNdtt_qywSW6xEOai3NnUgHhyQn_Dc=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:13.206Z,9 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–4 pm,,,
https://www.google.com/maps/place/Colorado+Health+%26+Wellness/data=!4m7!3m6!1s0x87134485b58f05cb:0xc0409b3720239072!8m2!3d38.7943072!4d-104.8060574!16s%2Fg%2F1td_5mxw!19sChIJywWPtYVEE4cRcpAjIDebQMA,Colorado Health & Wellness,4.8,38,Chiropractor,"1231 Lake Plaza Dr # A, Colorado Springs, CO 80906, United States","Q5VV+PH Colorado Springs, Colorado, USA",http://coloradohealthandwellness.com/,+1 719-576-2225,Closed ⋅ Opens 7:45 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOEq7IvSSZ3jUoaDzNQNi3S955WYKJxe8Kd81aU=w546-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:18.580Z,Closed,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/CANNA-JOLT/data=!4m7!3m6!1s0x871343feafa88b19:0x65f85c2ea629d735!8m2!3d38.7880189!4d-104.7573406!16s%2Fg%2F11gmg2w10s!19sChIJGYuor_5DE4cRNdcppi5c-GU,CANNA-JOLT,,,Addiction treatment center,"3045 S Academy Blvd, Colorado Springs, CO 80916, United States","Q6QV+63 Colorado Springs, Colorado, USA",,+1 719-342-5000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ULgUH2pyYcFMprjF2KGjKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.824875&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:21.195Z,,,,,,,,,,
https://www.google.com/maps/place/Joint+Effort+Physical+Therapy/data=!4m7!3m6!1s0x871344a1ed2e76eb:0x4c8027e766fc526c!8m2!3d38.7906136!4d-104.8229126!16s%2Fg%2F1w2yzxgw!19sChIJ63Yu7aFEE4cRbFL8ZucngEw,Joint Effort Physical Therapy,5.0,69,Rehabilitation center,"202 E Cheyenne Mountain Blvd, Colorado Springs, CO 80906, United States","Q5RG+6R Colorado Springs, Colorado, USA",http://www.jointeffortrehab.com/,+1 719-527-9331,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN1VOtzH5hTT9qsOFZhi-tiJEQJDkoDy2vbAjYk=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:26.261Z,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,,,
https://www.google.com/maps/place/Family+Support+Center+%28South+Center%29+-+Specialized+Autism+Services/data=!4m7!3m6!1s0x871344819fb955df:0xe78fbf75b7b1f0ea!8m2!3d38.7892718!4d-104.8029046!16s%2Fg%2F1td72g0g!19sChIJ31W5n4FEE4cR6vCxt3W_j-c,Family Support Center (South Center) - Specialized Autism Services,3.6,37,Mental health service,"1330 Quail Lake Loop STE 200, Colorado Springs, CO 80906, United States","Q5QW+PR Colorado Springs, Colorado, USA",http://fscautism.com/,+1 719-540-2108,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPraBYHNWu1w_dvOyBTI9LIDEyVnl6MtAhC3RdA=w408-h269-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:31.289Z,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Katie%27s+Way+Colorado+Springs+for+Anxiety+and+Depression/data=!4m7!3m6!1s0x87134565dc51e40d:0x43267b680d6f250b!8m2!3d38.7972052!4d-104.8163729!16s%2Fg%2F11y2dpqbjn!19sChIJDeRR3GVFE4cRCyVvDWh7JkM,Katie's Way Colorado Springs for Anxiety and Depression,5.0,11,Mental health clinic,"630 Southpointe Ct Ste 105, Colorado Springs, CO 80906, United States","Q5WM+VF Colorado Springs, Colorado, USA",https://katiesway.com/,+1 719-249-8638,,,https://lh3.googleusercontent.com/p/AF1QipPNTpMSBrLlATsp9yOcA-WzEL_j8bvMAcB-B2q6=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:36.157Z,,,,,,,,,,
https://www.google.com/maps/place/Crossroads+Turning+Point/data=!4m7!3m6!1s0x87134307d56811d1:0x154fc5387d2b1469!8m2!3d38.7747847!4d-104.7810335!16s%2Fg%2F11t_k1ncy0!19sChIJ0RFo1QdDE4cRaRQrfTjFTxU,Crossroads Turning Point,1.5,6,Mental health service,"1026 Maxwell St, Colorado Springs, CO 80906, United States","Q6F9+WH Colorado Springs, Colorado, USA",https://www.crossroadstp.org/,+1 719-203-6550,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Suz21n3tBq4haNtZDS5tKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.46155&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:39.355Z,,,,,,,,,,
https://www.google.com/maps/place/Skintalize/data=!4m7!3m6!1s0x87134509120ddfc7:0xa9c61c3e0c538571!8m2!3d38.788474!4d-104.823172!16s%2Fg%2F11r1vn9xwj!19sChIJx98NEglFE4cRcYVTDD4cxqk,Skintalize,5.0,34,Skin care clinic,"2993 Broadmoor Valley Rd STE 100, Colorado Springs, CO 80906, United States","Q5QG+9P Colorado Springs, Colorado, USA",http://www.skintalize.com/,+1 719-640-1126,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNVI12Xwfld1Ne2Te4eeIfGhA0_JQTCvL_k0hil=w408-h420-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:44.461Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–6 pm,,,
https://www.google.com/maps/place/Select+Physical+Therapy+-+Cheyenne+Mountain/data=!4m7!3m6!1s0x871344819fb955df:0xf2b6a45d4967f52a!8m2!3d38.7893064!4d-104.8031317!16s%2Fg%2F1tj7419z!19sChIJ31W5n4FEE4cRKvVnSV2ktvI,Select Physical Therapy - Cheyenne Mountain,4.9,159,Physical therapy clinic,"1330 Quail Lake Loop STE 100, Colorado Springs, CO 80906, United States","Q5QW+PP Colorado Springs, Colorado, USA",https://www.selectphysicaltherapy.com/contact/find-a-location/co/colorado-springs/cheyenne-mountain/?ty=xt,+1 719-579-0230,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNpiYJXWXelxx-Yz16kFvVkhjTKhfK10nc9CnjW=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:49.508Z,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,,,
https://www.google.com/maps/place/Clementine+Health+and+Wellness+LLC/data=!4m7!3m6!1s0x8713452a549742b9:0x79a469dad68e3b4d!8m2!3d38.7888508!4d-104.8237106!16s%2Fg%2F11lv7wbjjs!19sChIJuUKXVCpFE4cRTTuO1tpppHk,Clementine Health and Wellness LLC,5.0,8,Mental health clinic,"225 E Cheyenne Mountain Blvd Ste 110, Colorado Springs, CO 80906, United States","Q5QG+GG Colorado Springs, Colorado, USA",https://www.therapyportal.com/p/clementine/,+1 719-204-3429,"Closed ⋅ Opens 8 am Tue

Updated by this business 8 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eJDCUgGrOWkJLkEsLMmehA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.07813&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:54.599Z,Closed,Closed,8 am–5 pm,8 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Imaage+Skin+Spa/data=!4m7!3m6!1s0x87134485c4b92367:0xeb46580129ee8c1e!8m2!3d38.7951099!4d-104.8058851!16s%2Fg%2F1tdrfts1!19sChIJZyO5xIVEE4cRHozuKQFYRus,Imaage Skin Spa,5.0,9,Spa,"1235 Lake Plaza Dr #129, Colorado Springs, CO 80906, United States","Q5WV+2J Colorado Springs, Colorado, USA",https://www.imaageskinspa.com/,+1 719-576-2228,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPnDc_jM645cBbfdT0D0GXwUyY4HxqdDFHI8qNj=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:30:59.555Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,,,
https://www.google.com/maps/place/UCHealth+Urgent+Care+-+Circle+Square/data=!4m7!3m6!1s0x8713447a1b85e06b:0x82a650b9343c55b7!8m2!3d38.7941959!4d-104.7878754!16s%2Fg%2F1hc86bwy5!19sChIJa-CFG3pEE4cRt1U8NLlQpoI,UCHealth Urgent Care - Circle Square,4.0,765,Urgent care center,"2767 Janitell Rd, Colorado Springs, CO 80906, United States","Q6V6+MR Colorado Springs, Colorado, USA",https://www.uchealth.org/locations/uchealth-urgent-care-circle-square-colorado-springs/?utm_source=GMBSocialClimb&utm_medium=UCHealthUrgentCare-CircleSquare,+1 719-365-2888,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPlVXp2z8ecNpYbf3U9REW3Yl7FNS80eC3JOgQB=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-09-28T23:31:04.983Z,8 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,,,
