placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,error,attributes
https://www.google.com/maps/place/Sherman+Water+Damage+%26+Mold+Removal+Experts/data=!4m7!3m6!1s0x23ed15e6fd0c7e8b:0x7ba9221a93592b7b!8m2!3d33.619538!4d-96.6320751!16s%2Fg%2F11y136sdnf!19sChIJi34M_eYV7SMReytZkxoiqXs,Sherman Water Damage & Mold Removal Experts,5.0,14,Water damage restoration service,,,https://reliablewaterdamagerestorationmoldremovalexperts.com/sherman-tx/,+1 903-230-5669,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEBk3Jnyg8XgenxZmwSm1HKi0ckecQx3nCMoYpkZEBfidXdIDUhO-NgOUD-Qyh_E24tNxH5mZize7OTnYWgUYbCT_yxZj5CKhIUAY_0AcMErVKt9kPaMxOvdC_ea38Bwllyw3PqofvHxMy=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-03-23T05:46:34.896Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Springfield/data=!4m7!3m6!1s0x887536e0410099fd:0xa0b3dcd4ea36b2ec!8m2!3d39.8586589!4d-89.645214!16s%2Fg%2F11rxjc6px!19sChIJ_ZkAQeA2dYgR7LI26tTcs6A,Roto-Rooter Springfield,4.4,12,Plumber,"3950 N 8th Street Rd, Springfield, IL 62707, United States","V953+FW Springfield, Illinois, USA",,+1 217-629-4002,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eQyPBzeFPs2QLxrUuNnjXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.07667&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-03-23T05:46:39.530Z,,,,
"https://www.google.com/maps/place/Roto-Rooter+Plumbing,+Drain,+%26+Water+Damage+Cleanup+Service/data=!4m7!3m6!1s0x87dfeb09a451c78b:0x25b9862a0fc8ab42!8m2!3d39.722923!4d-90.2462734!16s%2Fg%2F11vr09rxw4!19sChIJi8dRpAnr34cRQqvIDyqGuSU","Roto-Rooter Plumbing, Drain, & Water Damage Cleanup Service",4.7,92,Plumber,"1111 W Morton Ave #6, Jacksonville, IL 62650, United States","PQF3+5F Jacksonville, Illinois, USA",http://www.rotorooter.com/,+1 217-903-4227,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer09z7ADxECMCCAnPPBkjEYCLl3Hyc3qvKOVg9yfJ54nwpcl5McpDZJqdYcmodSwbfxbc1micUdXs1w3E8K7Zs8rgRTdoD8dkZi_o9HTJA1nsq_N7NjWfkFQrWat46jmPlHL0BAkJxauYAT=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:46:58.635Z,,,,
https://www.google.com/maps/place/Horizon+Services/data=!4m7!3m6!1s0x87dfeb77bf982247:0x5f2175bb1aa6fd91!8m2!3d39.718508!4d-90.2288816!16s%2Fg%2F11j30gwwws!19sChIJRyKYv3fr34cRkf2mGrt1IV8,Horizon Services,5.0,4,Handyman/Handywoman/Handyperson,"1236 S Main St, Jacksonville, IL 62650, United States","PQ9C+CC Jacksonville, Illinois, USA",https://horizonmaintenanceservices.com/,+1 217-248-2091,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3RWXxWZIpjc4_EfdfTN49g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.407234&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:03.208Z,,,,
https://www.google.com/maps/place/C.+L.+Campbell+Construction+%26+Roofing+LLC./data=!4m7!3m6!1s0x87dfe9563baf4047:0x5bae03bf7f7f4308!8m2!3d39.7593742!4d-90.2294679!16s%2Fg%2F11b7hj960p!19sChIJR0CvO1bp34cRCEN_f78Drls,C. L. Campbell Construction & Roofing LLC.,4.4,64,Roofing contractor,"1627 IL-78, Jacksonville, IL 62650, United States","QQ5C+P6 Jacksonville, Illinois, USA",https://clccroofing.com/,+1 217-271-1019,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5YnY2L7nCrVj_XBudyeFhxhQvoVSh-LKdUPpF8sNoN0ogC6z8NKHgTV4vG3Vv9vHSQzZhD4z_EianbUj6UyimIdg5M4P7HyNKWQ9Jwb4WtebRZJfbw33q3FZ8tsAjGn_87-YP=w426-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:21.645Z,,,,
https://www.google.com/maps/place/J+B+Large+%26+Sons+Painting/data=!4m7!3m6!1s0x87dfebfc0bdd96e7:0xd33555e93af43e3!8m2!3d39.7293539!4d-90.2308138!16s%2Fg%2F1v16qvvp!19sChIJ55bdC_zr34cR40Ovk15VMw0,J B Large & Sons Painting,,,Painter,"204 Anna St, Jacksonville, IL 62650, United States","PQH9+PM Jacksonville, Illinois, USA",,+1 217-245-6086,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbX1JUt_RK3TIHCB5QQ4BObCUJ1K_SdJjMX3AkDERAYrQ3b-SHOjU-tB4SBy5DDVScCJdw2PQH66oIrehCI2i2cKeeKi1-3JwExAA9jjHxq_tanEUsbJALy51cyYmwr3YJp6gW3g=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7–11 am,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:26.277Z,,,,
https://www.google.com/maps/place/Midwest+Policy+Advocates+LLC/data=!4m7!3m6!1s0x87dfe9fe54c12a53:0x33692c579ce92f3c!8m2!3d39.7594173!4d-90.2294804!16s%2Fg%2F11ym2r4lbw!19sChIJUyrBVP7p34cRPC_pnFcsaTM,Midwest Policy Advocates LLC,,,Loss adjuster,"1627 IL-78, Jacksonville, IL 62650, United States","QQ5C+Q6 Jacksonville, Illinois, USA",https://midwestpa.org/,+1 217-243-5872,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertkRxmlhpq_9nNp8ZLOVMCT4zdC1looqAdk5yXBX_0QNs2yNXdszAbC6o8wlkGEUEwmw6IB7aN9FwGp5_K6_5qx9UzuKa0ozNOkjX4XXT0AWsTnnaZ_foXQOXYy-bIzrWYkWLshxxK1i-X=w408-h291-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:30.840Z,,,,
https://www.google.com/maps/place/Dropped+Mobile/data=!4m7!3m6!1s0x87dfeb6e12600129:0xa02d0a87283a2812!8m2!3d39.7228927!4d-90.246643!16s%2Fg%2F11kxs2vc4m!19sChIJKQFgEm7r34cREig6KIcKLaA,Dropped Mobile,4.6,73,Mobile phone repair shop,"1111 W Morton Ave Suite 1, Jacksonville, IL 62650, United States","PQF3+58 Jacksonville, Illinois, USA",https://www.droppedmobile.com/,+1 217-754-5391,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSXf8reByoWAIZkKa_822X5NvJUHsY5YEcCFgklcN1M1tE_i0iFDwCEWVUP-yhiTSv1-CJBaZ0mn52IdhNZ_JYoRPz-FKxyF47LZ6MSeGnDTHr-pdeqZM1Xpjy57XXXpv-alzR=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:35.724Z,,,,
https://www.google.com/maps/place/Rapid+Dry/data=!4m7!3m6!1s0x87df33b1f5ec8e83:0x1d2c17396aaba3b9!8m2!3d38.7583584!4d-90.6524558!16s%2Fg%2F11b76gmqkn!19sChIJg47s9bEz34cRuaOrajkXLB0,Rapid Dry,4.9,310,Water damage restoration service,"1989 Lohmar Ln, Cottleville, MO 63376, United States","Q85X+82 Cottleville, Missouri, USA",https://rapiddrystl.com/,+1 314-291-8888,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweps29hYDO8e8Xov2X9QqNhrivAAQ94qiShXu-WbsCm21omy8moE3cg1zVKOBMb-QtLSP-oPfAAXlOe6dIHWIQUzDwA_hxuuDVRQtA_s4HVN9tvYd_uobRIcWVtB7dAsvU5dkOXGPw=w408-h298-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:40.617Z,,,,
https://www.google.com/maps/place/Fast+Water+Damage+Restoration/data=!4m7!3m6!1s0x6a4c25ea818295b5:0x68650488f3023eaa!8m2!3d38.761704!4d-90.8015527!16s%2Fg%2F11l2h1g8rp!19sChIJtZWCgeolTGoRqj4C84gEZWg,Fast Water Damage Restoration,4.9,74,Water damage restoration service,"8651 Old Hwy N Ste 124, Lake St Louis, MO 63367, United States","Q56X+M9 Lake St Louis, Missouri, USA",https://www.fastrestoration247.com/,+1 636-681-3200,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyp4oLdTcEXOOTxEpftzsDwrUe6qYEPYMyvWt91oZLtgUaXSObzGvgWGtAvEzIpa_LqbYxpWPNAflMGSkLfZ6PR6DKnwwisXmHVrmAUbYqlyhI9xo_L6wlCEsJSN-bfpMz-aDpYx08W2Rr=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:45.694Z,,,,
https://www.google.com/maps/place/Pure+Maintenance+of+Central+Illinois+-+USA+Mold+Service/data=!4m7!3m6!1s0x880d25a39e2c7ea7:0xaa5ff3e32c5e4ff9!8m2!3d40.1328288!4d-88.0436253!16s%2Fg%2F11h1fvvsnc!19sChIJp34snqMlDYgR-U9eLOPzX6o,Pure Maintenance of Central Illinois - USA Mold Service,4.9,117,Water damage restoration service,"2225 Heather Hills Dr, St Joseph, IL 61873, United States","4XM4+4G St Joseph, Illinois, USA",http://www.nomoldcu.com/?utm_campaign=gmb,+1 217-694-9741,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlPAKnl44L-t-pqdVBRNvztsTPQTsv57bjm0cZOzzcqbgrLFEjYUw2wvZts38nmrJBo0jP5puOLHwtVYNTQM-V_38OzY4AS2F5QSfxxz3qKzT-PKHYOMtfjmVW4r62o71S0B52AA=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:50.653Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Illini+Construction+%26+Waterproofing/data=!4m7!3m6!1s0x887539ba564f8603:0xc579e5a785c451c0!8m2!3d39.7701436!4d-89.6614736!16s%2Fg%2F11hbqb545w!19sChIJA4ZPVro5dYgRwFHEhaflecU,Illini Construction & Waterproofing,4.3,16,Waterproofing service,"2712 Holmes Ave, Springfield, IL 62703, United States","Q8CQ+3C Springfield, Illinois, USA",https://illiniwaterproofing.net/,+1 217-241-9913,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJXBK8HKmhFPM1oRz3ZDLWqQNTVuhXk2XGw0yar_iTCLpK1xEE9ADU4SkyZkgWVppOu-BfwUYUHJpAQR6GeZVuZmYACpGD6B2zMwHaDB6PWUSlha2zwWCZsHLOO58GIh8L4dpfUQ=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-03-23T05:47:55.401Z,,,,
https://www.google.com/maps/place/Bliss+Heating+and+Cooling/data=!4m7!3m6!1s0x880aad543bcafa25:0x4efa4783573692d3!8m2!3d40.0106295!4d-89.8636677!16s%2Fg%2F11t2tch1v6!19sChIJJfrKO1StCogR05I2V4NH-k4,Bliss Heating and Cooling,4.9,44,HVAC contractor,"17061 Newmansville Ave, Petersburg, IL 62675, United States","246P+7G Petersburg, Illinois, USA",https://blissheatingandcooling.com/,+1 217-652-4438,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAQdS0c4Uzuhop1hcTzOI60ILYwW3385_2GfFs4K4Zq7IaDe2mSw9hAqwQDCa0HOZYwO1EfEjkgO8fh8rJye9Cy-a5hGXTm2P9D888iBT-CoG5CW8Kz5UVV3OTdNinoqi15SwpNUAL6Pk=w408-h884-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-03-23T05:48:20.539Z,,,,
https://www.google.com/maps/place/LOCKWOOD+FINISHES/data=!4m7!3m6!1s0x2692c1a7a7c30fa9:0x832edb69a9751e86!8m2!3d39.9257254!4d-89.7973555!16s%2Fg%2F11pvhtyhpk!19sChIJqQ_Dp6fBkiYRhh51qWnbLoM,LOCKWOOD FINISHES,5.0,118,Painter,"11559 Pinehollow Ln, Petersburg, IL 62675, United States","W6G3+73 Petersburg, Illinois, USA",http://lockwoodfinishes.com/,+1 217-825-4172,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoo7f-N9gBVArhafwGWhU4-fhpzOVNZjMw-i9R2g4xQPbRcIvokHQiUjLVs2r8eacqsrO1FD8YBdk0x0NoviYYVVMF4WZRhGU75ypcnV-OOBluTS192T-A2PDxTgWb_m5fcF7Zz2vIEKYoX=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-03-23T05:48:25.218Z,,,,
https://www.google.com/maps/place/1+Stop+Restoration+LLC/data=!4m7!3m6!1s0x87df43d93dbe6269:0x3f2018fcd92ad22a!8m2!3d38.8150354!4d-90.2473484!16s%2Fg%2F11j0jh7n3r!19sChIJaWK-PdlD34cRKtIq2fwYID8,1 Stop Restoration LLC,4.7,13,Water damage restoration service,,,,+1 618-979-2335,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoB9XY4-eUEjxbTqFnCqxVeOSRzYkg5OYW75cddG5Zkpbo6BT6TF_vANJCOlrUJAlskqYgRSM5Zypzfe_enBPyeLBT5jb-Yz4EkcHU97kKGIK4NFGk1Bavh7T_maiHZGLfPpccH=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T05:48:58.142Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/SERVPRO%C2%AE+of+Collinsville,+Troy,+Alton,+Edwardsville,+Granite+City,+Belleville,+O%27+Fallon/data=!4m7!3m6!1s0x8875fbf5f9035259:0x860c5a9e45348156!8m2!3d38.7403397!4d-89.9095233!16s%2Fg%2F1trplz4f!19sChIJWVID-fX7dYgRVoE0RZ5aDIY","SERVPRO® of Collinsville, Troy, Alton, Edwardsville, Granite City, Belleville, O' Fallon",4.5,71,Water damage restoration service,"2220 Liebler Dr, Troy, IL 62294, United States","P3RR+45 Troy, Illinois, USA",https://www.servpro.com/locations/il/servpro-of-collinsville-troy-alton-edwardsville-granite-city-belleville-o-fallon?utm_medium=organic&utm_source=gbp,+1 618-667-8648,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_c4O3eBJCYVGnuFh0gHimEt2WBfjceHnI7mInuNfiVbAlruERiMxG7im_5c3wzAsgbZFW6SiU4EEkbTgzgQq_X9mplEhtLvTO1Y1hoNovw57cq6iX4F1wVEXyNKK59SK48SedEOHfK9-U=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T05:49:02.872Z,,,,
https://www.google.com/maps/place/Spaulding+Decon+-+Hoarding+%26+Biohazard+Cleanup+St.+Louis/data=!4m7!3m6!1s0x2793de89f98c2fa7:0xcbbb9d15b4f97fbb!8m2!3d38.8115033!4d-89.9563033!16s%2Fg%2F11sjlw4kfz!19sChIJpy-M-YnekycRu3_5tBWdu8s,Spaulding Decon - Hoarding & Biohazard Cleanup St. Louis,5.0,13,Cleaners,"101 W Vandalia St Suite 125, Edwardsville, IL 62025, United States","R26V+JF Edwardsville, Illinois, USA",https://www.spauldingdecon.com/locations/missouri/st-louis?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,+1 618-272-2281,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTLf3TJ0V4uDJMZnkHb_5N7C6VDCz1Z-EVPG4l7tY3S1RNqpdmvDxrKRZmPIcuCjtOxobm4Cf__2ZwubytEhepGHdRZqTIwSMPILnFzGzCoahDQoAlPVguDib24ZbXn35jP7VW=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T05:49:07.845Z,,,,
https://www.google.com/maps/place/C+and+D+Renovations/data=!4m7!3m6!1s0x887591c808a7fbc7:0x4407df0b541a625a!8m2!3d39.1304902!4d-89.775894!16s%2Fg%2F11jclm9x0q!19sChIJx_unCMiRdYgRWmIaVAvfB0Q,C and D Renovations,1.0,4,Contractor,"9377 Haven Ln, Mt Olive, IL 62069, United States","46JF+5J Mt Olive, Illinois, USA",,+1 618-200-0604,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_qHCghGcB9c2SIz4CUEO5HqJT821-6E2-DNyb-3pRoQoqFaUrQR3BuOZRju2KDpkXfPgYo4TTt9_MY8OjxFR8eMHvzb34_AP27baDTHcTeEqCZKMio1lx0puQPY_CO-0VSLJrRA=w492-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T05:49:12.561Z,,,,
https://www.google.com/maps/place/Innovative+Cleaning+%26+Restoration+LLC/data=!4m7!3m6!1s0x87df4f23a344a901:0xa57583dd4e41c9d7!8m2!3d38.7858183!4d-90.2089558!16s%2Fg%2F11c2mk7jm8!19sChIJAalEoyNP34cR18lBTt2DdaU,Innovative Cleaning & Restoration LLC,4.6,10,Water damage restoration service,"1392 Farmview Ave, St. Louis, MO 63138, United States","QQPR+8C St. Louis, Missouri, USA",https://icrescue.com/,+1 314-300-9610,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweroo4AWSH98g7n4wji8yCDxFssqQkpg8bV3gFUt2dDfLbidXkX6I7Dn5-8hlnUB11pK8W4GkXiaM0klRye4bS-vRCwTzj7ZIpNpmUbv5jDPzz72aW-Pz80-266X0xbblBcZSzvq0A=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T05:49:21.805Z,,,,
https://www.google.com/maps/place/Rainbow+Restoration+of+Edwardsville/data=!4m7!3m6!1s0x87df5548c65fe9b1:0x76405f27e1857663!8m2!3d38.6579462!4d-90.0285311!16s%2Fg%2F11rmnh01r_!19sChIJselfxkhV34cRY3aF4SdfQHY,Rainbow Restoration of Edwardsville,4.0,5,Water damage restoration service,"9500 Collinsville Rd Unit 10, Collinsville, IL 62234, United States","MX5C+5H Collinsville, Illinois, USA",https://rainbowrestores.com/edwardsville?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 618-248-3361,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozUb7d11rfhbLoq0_AJbB1EPOJhlmCvYSyqzIGQv5MqIwLhXLt7hDlHBgYEIQMnNranIRJgA-pI2G3J3-fPcRY7Vokr50VTvBTptwX8gp01Cv6alN1_gCzWlLoHzlUD2_wkCRiiA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T05:49:26.610Z,,,,
https://www.google.com/maps/place/Capital+City+Home+Improvement/data=!4m7!3m6!1s0x88752f1066a2d21b:0x7e269af4f0f73dff!8m2!3d39.884796!4d-89.5120836!16s%2Fg%2F11g234tybb!19sChIJG9KiZhAvdYgR_z338PSaJn4,Capital City Home Improvement,4.7,120,Roofing contractor,"7460 Rolling Oaks Dr, Riverton, IL 62561, United States","VFMQ+W5 Riverton, Illinois, USA",https://capitalcityhomeimprovement.net/,+1 217-414-2304,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSZDFuGP2dhbqJv3p42xoqodANl3tbgBsWKFLfvyxOvHQHtucVfFyYjwAWXE7iuoU1X6Fb1AlVDv88C3RD9IXURiPjzaRJ7omSbrFCOAhmWzld7IUdE2TkVNHtbBkORmyc7oUu=w648-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:49:49.119Z,,,,
https://www.google.com/maps/place/Perfect+10+handyman+and+total+home+maintenance/data=!4m7!3m6!1s0xafb5fdd3b6f309af:0x9185238c8ab5103b!8m2!3d39.815412!4d-89.547273!16s%2Fg%2F11m5pz6lss!19sChIJrwnzttP9ta8ROxC1iowjhZE,Perfect 10 handyman and total home maintenance,4.8,21,Construction company,,,,+1 217-670-4526,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj_JOKwDoyDCww7LSZRg4MitIszOj8v6yAolwP3MKtqH-DhgVC2op_0q8fYYP371VLN8mC_8m3MmXQ0u3NWWTPcEMOyZ4v_b3dfwOwFzWFcms3NciP2oQr3nU2zNNiqM2oj4Gc6CaCiGj2=w408-h544-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:49:53.924Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Graf+Construction+%26+Remodeling+Corp./data=!4m7!3m6!1s0x8875312c34b0ee3b:0x727cf9dcf158967f!8m2!3d39.8398636!4d-89.5720341!16s%2Fg%2F11rdc8qd7m!19sChIJO-6wNCwxdYgRf5ZY8dz5fHI,Graf Construction & Remodeling Corp.,1.0,1,Contractor,"2505 Plateau Dr, Springfield, IL 62707, United States","RCQH+W5 Springfield, Illinois, USA",https://grafconstructioncorp.com/,+1 217-306-1070,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoAcLVHvRgxKydYyfF0EF_Hgg4kmirfFgMIEWTxgC7cgNccmNZf-rf0yIRFE4oj8GG7BuQ0DMLA-fcLS4BAKSEmM1FRTSk4LjKHMZ8EmlMFApxkXZaLv8fIGLBlvDH5KW7KA4a=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:49:59.049Z,,,,
https://www.google.com/maps/place/A-1+Bed+Bug+Heat+Remediation/data=!4m7!3m6!1s0x88753955f697b2f7:0x2b8243907f521643!8m2!3d39.7796156!4d-89.5772927!16s%2Fg%2F11q_6h_p6b!19sChIJ97KX9lU5dYgRQxZSf5BDgis,A-1 Bed Bug Heat Remediation,5.0,28,Pest control service,"3842 Tuxhorn Rd, Springfield, IL 62712, United States","QCHF+R3 Springfield, Illinois, USA",https://www.a-1bedbug.com/,+1 217-480-2072,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pEzCbWZkl2RXC2SxN8X9Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.19766&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:50:04.080Z,,,,
https://www.google.com/maps/place/Bryant+masonry+and+chimney+repair+LLC/data=!4m7!3m6!1s0xacb08c1ef5c8c573:0x948bacd3a2e714ca!8m2!3d39.82051!4d-89.547273!16s%2Fg%2F11ty6zcplm!19sChIJc8XI9R6MsKwRyhTnotOsi5Q,Bryant masonry and chimney repair LLC,5.0,10,Masonry contractor,,,http://bryantchimneyrepair.com/,+1 217-220-4038,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxZG4vm5IRWBCix8soTFefNaRiBaN5XEJiuIcGZj3dCCzwc9P_be9-LboezwTGL-Gi2vJUyCUJ0tN3O73ElkweZF7zfTqEHPJheJS5_9qArBRNu4mgn6ZT9ULhlb-7Dz-2vIa5nTGNRLg=w408-h544-k-no,true,7 am–4 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T05:50:08.778Z,,,,
