placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,error
"https://www.google.com/maps/place/Dickinson+Family+Medicine+Clinic:+Chris+Simpson,+MD/data=!4m7!3m6!1s0x86408383ac91472b:0x1e06d5c78074051!8m2!3d29.4713179!4d-95.0833438!16s%2Fg%2F11vwd886h4!19sChIJK0eRrIODQIYRUUAHeFxt4AE","Dickinson Family Medicine Clinic: Chris Simpson, MD",5.0,369,Medical clinic,"1455 FM 646 Rd Suite 100, Dickinson, TX 77539, United States","FWC8+GM Dickinson, Texas, USA",https://dickinsonfamilymedicine.health/?utm_source=gmb_auth,+1 346-689-5870,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R7jur3Mb2pYiGbpx12gWNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.01532&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:06.826Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Innovation+Beauty+MedSpa/data=!4m7!3m6!1s0x863f63c36aec4ec3:0x125f2ef6ad393072!8m2!3d29.470687!4d-95.0844749!16s%2Fg%2F11j4f8x1x_!19sChIJw07sasNjP4YRcjA5rfYuXxI,Innovation Beauty MedSpa,5.0,97,Medical spa,"1535 FM 646 Rd, League City, TX 77573, United States","FWC8+76 League City, Texas, USA",https://innovationbeautylc.com/,+1 281-967-1609,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNHumOGYHEFS53X2-zsm-qw08qdXkUvfBa3XLSM=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:11.878Z,LGBTQ+ friendly,10 am–6 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–2 pm,Closed,9 am–4:30 pm,,
"https://www.google.com/maps/place/UTMB+Health+Wound+Care,+Bay+Colony/data=!4m7!3m6!1s0x864082f97bca53fd:0x5f6826d74c0060d7!8m2!3d29.4652971!4d-95.0940587!16s%2Fg%2F11cmy9vy0z!19sChIJ_VPKe_mCQIYR12AATNcmaF8","UTMB Health Wound Care, Bay Colony",4.4,7,Medical clinic,"1804 FM 646 Rd N, League City, TX 77573, United States","FW84+49 League City, Texas, USA",https://www.utmbhealth.com/wound-care,+1 281-967-7106,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsjT-rsdptJb59LX2AqlFimrbBPTAHLxcPko7tG8cMnBadSJk0-hN8uY5WglCKkkJgqJSeWarGGvYzI5mpDVoTtVxu0LYC8PFMIP9zszWu5BWa_64y-ffFxRcyKSHB325s5YF6=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:16.663Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/UTMB+Health+Family+Medicine,+Dickinson/data=!4m7!3m6!1s0x864082568c2f69d1:0x415451736fe71b30!8m2!3d29.456576!4d-95.095222!16s%2Fg%2F1tfqlrxz!19sChIJ0WkvjFaCQIYRMBvnb3NRVEE","UTMB Health Family Medicine, Dickinson",3.3,70,Medical clinic,"2401 FM 646 Rd, Dickinson, TX 77539, United States","FW43+JW Dickinson, Texas, USA",https://www.utmb.edu/utmbhealth/servicelines/primarycare/family-medicine-dickinson,+1 281-614-1256,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPym8I1XSdrh4ChSeNX5Ogfz_7uP6Yrya3cccpE=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:21.640Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Any+Lab+Test+Now/data=!4m7!3m6!1s0x864082faef888e45:0xcb5002d5ed6ba50b!8m2!3d29.4691373!4d-95.0921416!16s%2Fg%2F1hm3mpkd8!19sChIJRY6I7_qCQIYRC6Vr7dUCUMs,Any Lab Test Now,4.9,731,Blood testing service,"2910 Gulf Fwy S Suite A-1, League City, TX 77573, United States","FW95+M4 League City, Texas, USA",https://www.anylabtestnow.com/league-city-77573/,+1 281-724-4490,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM-TINUooFOOScvpHKk0Zq9za7jZ91bnQvdL0Tf=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:26.583Z,LGBTQ+ friendly,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,10 am–2 pm,Closed,8:30 am–6 pm,,
https://www.google.com/maps/place/Elitecare+Emergency+Hospital/data=!4m7!3m6!1s0x864082e497920fe5:0xe805ff509e365c40!8m2!3d29.4717648!4d-95.0942439!16s%2Fg%2F1wg5ycv1!19sChIJ5Q-Sl-SCQIYRQFw2nlD_Beg,Elitecare Emergency Hospital,4.8,2159,Hospital,"2530 Gulf Fwy, League City, TX 77573, United States","FWC4+P8 League City, Texas, USA",https://elite24er.com/,+1 281-337-7500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOtSkjt1OtigfXGKjO536J0Msma6ppr00UrguL_=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:31.702Z,LGBTQ+ friendly,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Venous+Solutions/data=!4m7!3m6!1s0x88b7a194cf8a67a7:0x4afde73f7adc429d!8m2!3d29.61169!4d-95.2668205!16s%2Fg%2F11pzvxkjtq!19sChIJp2eKz5Sht4gRnULcej_n_Uo,Venous Solutions,,,Home health care service,,,http://www.myvenoussolutions.com/,+1 832-305-5668,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipM0VGcjyNqqH-QUFT_wCeoOeHfIVJx1ZENA8T6J=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:36.444Z,,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–2 pm,8 am–2 pm,8 am–10 pm,,
"https://www.google.com/maps/place/Advanced+Dermatology+%E2%80%93+League+City,+TX/data=!4m7!3m6!1s0x864083f5d6090c5d:0xc0d5acaa3c1b58a7!8m2!3d29.4860968!4d-95.1083133!16s%2Fg%2F11gxr46rh3!19sChIJXQwJ1vWDQIYRp1gbPKqs1cA","Advanced Dermatology – League City, TX",4.8,1342,Dermatologist,"1615 W League City Pkwy #300, League City, TX 77573, United States","FVPR+CM League City, Texas, USA",https://advanceddermatologymd.com/league-city-office,+1 936-284-4768,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNIApsKtmrWQAm0J8QqWl68KksSpMjPBs-5HjP1=w408-h307-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:41.642Z,Identifies as women-owned,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/UTMB+Health+Outpatient+Surgery,+League+City+Campus/data=!4m7!3m6!1s0x864082e055fd4213:0x63dfd647a82148d8!8m2!3d29.4809338!4d-95.0990804!16s%2Fg%2F11bbrprdrn!19sChIJE0L9VeCCQIYR2EghqEfW32M","UTMB Health Outpatient Surgery, League City Campus",3.2,11,Surgeon,"2240 Gulf Fwy S Suite 1.500, League City, TX 77573, United States","FWJ2+99 League City, Texas, USA",https://www.utmbhealth.com/locations/hospitals-campuses/league-city-campus/league-city-campus-hospital,+1 832-505-1300,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPytRgVxH7cabRV8YrWgW6obqKZ_D7-rKZc44se=w445-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:46.630Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Village+Medical+-+Clear+Creek/data=!4m7!3m6!1s0x86409d2d325fdc5b:0x5ac78e317c4b2257!8m2!3d29.5064582!4d-95.0930404!16s%2Fg%2F1tf7bgtl!19sChIJW9xfMi2dQIYRVyJLfDGOx1o,Village Medical - Clear Creek,4.7,1677,Medical clinic,"302 State Hwy 3, League City, TX 77573, United States","GW44+HQ League City, Texas, USA",https://www.villagemedical.com/locations/texas/clear-creek?utm_source=gmb&utm_medium=profile&utm_campaign=villagemedical_organic-search_location,+1 346-646-4361,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNT0tPfXgHh_B5E8HBPNE0hCoeRt1Qf4-TZ4KUC=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:51.556Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/UMTB+Health+Primary+%26+Specialty+Care,+League+City/@29.4719646,-95.0923236,17z/data=!3m1!4b1!4m6!3m5!1s0x86408344d78c9dab:0xb818df801d67c5f9!8m2!3d29.4719646!4d-95.0923236!16s%2Fg%2F11d_76t_f9","UMTB Health Primary & Specialty Care, League City",3.0,1,Doctor,"2660 Gulf Fwy S, League City, TX 77573, United States","FWC5+Q3 League City, Texas, USA",https://www.utmbhealth.com/locations/clinics/league-city,+1 832-505-1500,,,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:26:56.480Z,,,,,,,,,,
https://www.google.com/maps/place/Houston+Vein+Institute/data=!4m7!3m6!1s0x8640d8e67c9a11bb:0xf6ecafc486e0deb3!8m2!3d29.787387!4d-95.696338!16s%2Fg%2F1tfhzzrn!19sChIJuxGafObYQIYRs97ghsSv7PY,Houston Vein Institute,4.8,32,Surgical center,"Medical Office Building 1, 18400 Katy Fwy suite 480, Houston, TX 77094, United States","Q8P3+XF Energy Corridor, Houston, TX, USA",https://houstonveininstitute.com/,+1 713-932-6251,"Closes soon · 5 pm · Opens 9 am Wed

Confirmed by phone call 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynmTq4QQU-_upPdge7MvMSojQ0q5hLSYU64aocMfAYKnTt9n5yzuf2MIZ1YY9p4iqT6lMlBXE08VQY7NCXvRI4XeCyZRUNZ6gU0vWtSX_Zq3wdO8CHOucAb2lXDm07FW_HCcc=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:27:01.428Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Texas+Rheumatology/data=!4m7!3m6!1s0x863f6368ff143809:0x39fc3e107efb07a7!8m2!3d29.5138648!4d-95.028205!16s%2Fg%2F11c550_r34!19sChIJCTgU_2hjP4YRpwf7fhA-_Dk,Texas Rheumatology,4.3,36,Medical clinic,"3725 E League City Pkwy Suite 200, League City, TX 77573, United States","GX7C+GP League City, Texas, USA",https://www.texasrheumatology.com/,+1 281-957-9127,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNhEddu0a9-VsN_MqLxZuEgaJEFNBW-1I2ElhrW=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:27:06.463Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/League+City+Family+Clinic/data=!4m7!3m6!1s0x863f9e36a8d2a11d:0x99ed92364e13d9e7!8m2!3d29.4870727!4d-95.1062353!16s%2Fg%2F1thx8_mz!19sChIJHaHSqDaeP4YR59kTTjaS7Zk,League City Family Clinic,4.5,242,Medical clinic,"1507 W League City Pkwy #200, League City, TX 77573, United States","FVPV+RG League City, Texas, USA",http://www.leaguecityfamilyclinic.com/,+1 281-525-6290,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSysVbn0Z9F8ozX94GLw6Iq9D6hJoHj9SC7voisPkisE5nRaZ5OTNqBlWVXH7Vv7MxOq_SkPeeGobgIhONxTp3ueVh0dinera5T4z0XKpid185JJ_Nnk2_52VN74Lz9rL9gluslv=w408-h466-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:27:11.345Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x864083fa6492664d:0x39bcb988ca3e4b56!8m2!3d29.4707867!4d-95.0965851!16s%2Fg%2F11ftk_2yw5!19sChIJTWaSZPqDQIYRVks-yoi5vDk,Quest Diagnostics,4.1,115,Medical laboratory,"2555 Gulf Fwy S Ste B, League City, TX 77573, United States","FWC3+89 League City, Texas, USA",https://locations.questdiagnostics.com/tx/league-city/2555-gulf-fwy-s,+1 281-753-9138,Closes soon · 5 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2aT6rBRr1-yJ8S9mv7Z7OhIFJx9anUQNpm8BkD2zi6OsoYfg1rQJg4lMuCUF3EIodGhTIFSY4oJnqVRo-e5x9-3BPzQB5KsGgTQQVoiOQ3q1k4Thrgog_705Hw7QIDmZ3J45C=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dickinson+Galveston+TX/@29.4607876,-95.0513172,14z",2025-12-16T22:27:16.264Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/UTMB+Health+Labor+%26+Delivery,+John+Sealy+Galveston/data=!4m7!3m6!1s0x863f9e37cba60e9b:0xfaef7844474d5b18!8m2!3d29.3103145!4d-94.7766782!16s%2Fg%2F11cn3nw1w3!19sChIJmw6myzeeP4YRGFtNR0R47_o","UTMB Health Labor & Delivery, John Sealy Galveston",3.4,36,Women's health clinic,"301 8th St 3rd floor, Galveston, TX 77555, United States","866F+48 Galveston, Texas, USA",https://www.utmbhealth.com/services/labor-and-delivery/where-to-deliver-your-baby/galveston,+1 409-772-2893,Open · Closes 11:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyo0cehBwHJuDBPhjMsr9Jr8XxKwRGtOoMTLlprFlfqlhRp3sL847JZ2QTZwvDW-ioqjUyk5J5VSSoM1Wg6w6JCvo-OmLJsmMUBVVo9SLVQvwBzuFI_UffR6zqF8787Z19lZih=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Alvin+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:27:37.007Z,,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,,
"https://www.google.com/maps/place/Dr.+Amanjit+S.+Gill,+MD/data=!4m7!3m6!1s0x863f9e37bf0bc0f1:0x310a3ab059613e6a!8m2!3d29.3107498!4d-94.7758738!16s%2Fg%2F1tddy4br!19sChIJ8cALvzeeP4YRaj5hWbA6CjE","Dr. Amanjit S. Gill, MD",,,Radiologist,"301 University Blvd, Galveston, TX 77555, United States","866F+7M Galveston, Texas, USA",,+1 409-772-1011,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=awGskzWxpraq-gW0lWGvBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.82217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Alvin+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:27:39.887Z,,,,,,,,,,
"https://www.google.com/maps/place/John+Sealy+Hospital,+Galveston/data=!4m7!3m6!1s0x863f9e362bf73deb:0xa24b9533a5961ac8!8m2!3d29.310704!4d-94.777253!16zL20vMDQ2el8!19sChIJ6z33KzaeP4YRyBqWpTOVS6I","John Sealy Hospital, Galveston",3.7,245,University hospital,"301 8th St, Galveston, TX 77555, United States","866F+73 Galveston, Texas, USA",http://www.utmbhealth.com/locations/hospitals-campuses/galveston-campus/hospitals-services/john-sealy-hospital,+1 409-772-1011,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymK6zSGTa4REpFbFK2XtulAtjhewq8us4nL85kxHmJt3_Z27BZxbOUr_oHaMZNCc3SIiXL4HZyhDVMV-zjI2bg1bT-KLDoC5CsbA1nCxa3d9MpdEsDdTFBaJrU7yBPE89O3DqvYQ=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Alvin+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:27:44.726Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Bent+on+Healthy+Living+Wellness+Center/data=!4m7!3m6!1s0x863f9dba3be349e5:0x5a39b6c01abcf9d3!8m2!3d29.2741679!4d-94.8201925!16s%2Fg%2F11tj6m2jk8!19sChIJ5UnjO7qdP4YR0_m8GsC2OVo,Bent on Healthy Living Wellness Center,4.8,42,Wellness center,"2910 53rd St, Galveston, TX 77551, United States","75FH+MW Galveston, Texas, USA",http://www.bentonhealthyliving.com/,+1 409-220-3901,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6H2R3kWvJSrBIGTU6GjdIFyc9RqtsH2jupOEq17Lxp1NA78fOf7FgyPTgP9GDVH92F77fXrKdI7GQjSmprPgxoCuKIODrH6nh8892S_iYosyHbuHHaxkKsKub6Gkve2RTn7fl=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Alvin+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:27:49.633Z,Identifies as women-owned,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,6 am–12 pm,8:30 am–12 pm,Closed,6 am–7:30 pm,,
https://www.google.com/maps/place/Vein+%26+Vascular+Institute+of+East+Texas/data=!4m7!3m6!1s0x863817461dcdc419:0x5f836f0225f07da1!8m2!3d31.3306238!4d-94.7520048!16s%2Fg%2F11krl4b8x8!19sChIJGcTNHUYXOIYRoX3wJQJvg18,Vein & Vascular Institute of East Texas,5.0,1,Vascular surgeon,"310 Gaslight Blvd, Lufkin, TX 75904, United States","86JX+65 Lufkin, Texas, USA",https://www.vviet.org/?utm_source=google&utm_medium=organic&utm_campaign=+gbp,+1 936-632-8787,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LbP-saWfvWxgWFZ5_QXoDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.26476&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Alvin+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:27:54.492Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Vein+Associates+of+Texas/data=!4m7!3m6!1s0x865be2d8c45f69d3:0x1a938482fce18029!8m2!3d30.0404344!4d-99.1461944!16s%2Fg%2F1xpwk649!19sChIJ02lfxNjiW4YRKYDh_IKEkxo,Vein Associates of Texas,5.0,37,Medical clinic,"723 Hill Country Dr B, Kerrville, TX 78028, United States","2VR3+5G Kerrville, Texas, USA",https://texasveins.com/,+1 830-257-6322,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5-qLI5n-qcCuPj_Grfx_DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.76591&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Alvin+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:27:59.494Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Vein+Associates+of+Texas/data=!4m7!3m6!1s0x865c6752b60ca853:0x80551c881d4104a9!8m2!3d29.5223248!4d-98.5726046!16s%2Fg%2F1tdlhqmy!19sChIJU6gMtlJnXIYRqQRBHYgcVYA,Vein Associates of Texas,4.8,139,Medical clinic,"8535 Wurzbach Rd #106, San Antonio, TX 78240, United States","GCCG+WX San Antonio, Texas, USA",https://texasveins.com/,+1 210-561-9995,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMD86fblXV0MD-33sKxRpqQUZBy3J-q9DvcBSDz=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Alvin+Galveston+TX/@29.3012309,-94.7950151,14z",2025-12-16T22:28:04.683Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Your+Family+Healthcare/data=!4m7!3m6!1s0x86408116847ec4bd:0xb7eaf7493f2087c6!8m2!3d29.3914065!4d-95.1041672!16s%2Fg%2F11g71ccnmg!19sChIJvcR-hBaBQIYRxocgP0n36rc,Your Family Healthcare,4.8,402,Medical clinic,"13230 FM1764, Santa Fe, TX 77510, United States","9VRW+H8 Santa Fe, Texas, USA",http://www.yourfamilyhealthcare.org/,+1 409-316-9085,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyh6MTDs7wFqxqK-QpPp6x2nrNX6bXYlV46w4hHJH30h38-HrSKI1LkP0oALZiigLyBGerYHPF0kGBdgUDK34XYvPgIyjtSL0VcQKCBAwx46VZ1GUxptttLbm3B1iB9qHlfjYo7NQ=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Galveston+TX/@29.3786481,-95.1064936,14z",2025-12-16T22:28:19.749Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–8 pm,,
https://www.google.com/maps/place/Texas+Vein+Experts+-+Sugarland/data=!4m7!3m6!1s0x8640e75174574b69:0xd93f25794d53fa25!8m2!3d29.6076684!4d-95.6164478!16s%2Fg%2F11xv0w5qqq!19sChIJaUtXdFHnQIYRJfpTTXklP9k,Texas Vein Experts - Sugarland,5.0,26,Medical clinic,"15200 Southwest Fwy # 260, Sugar Land, TX 77478, United States","J95M+3C Sugar Land, Texas, USA",https://txveinexperts.com/locations/varicose-veins-sugar-land/?utm_campaign=gmb,+1 346-502-3391,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNBwoJ50pFPrQ_Xp4PPEMJ_KD1zm5tHHDz6-Lar=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Galveston+TX/@29.3786481,-95.1064936,14z",2025-12-16T22:28:24.798Z,LGBTQ+ friendly,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5 pm,,
"https://www.google.com/maps/place/UTMB+Health+Cardiology,+Alvin/data=!4m7!3m6!1s0x864085f7bd14d889:0x2edc8005e63a0310!8m2!3d29.421434!4d-95.224756!16s%2Fg%2F11b82537w4!19sChIJidgUvfeFQIYREAM65gWA3C4","UTMB Health Cardiology, Alvin",5.0,1,Doctor,"2020 E Hwy 6, Alvin, TX 77511, United States","CQCG+H3 Alvin, Texas, USA",http://www.utmbhealth.com/cardiology,+1 409-762-2328,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4HJ7vyYtekTdaTcJWrl1cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.35568&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Galveston+TX/@29.3786481,-95.1064936,14z",2025-12-16T22:28:34.521Z,,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,,
https://www.google.com/maps/place/Texas+Endovascular/data=!4m7!3m6!1s0x8640e35bf6530a07:0xd6f36efc56bbb023!8m2!3d29.5870794!4d-95.6416053!16s%2Fg%2F11grvkczbt!19sChIJBwpT9lvjQIYRI7C7Vvxu89Y,Texas Endovascular,4.3,42,Radiologist,"7619 Branford Pl Suite 230, Sugar Land, TX 77479, United States","H9P5+R9 Sugar Land, Texas, USA",https://texaseva.com/locations/sugar-land/,+1 713-309-6335,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPwoMRUc6kEfzCsHSljADYoB-Rff1c3WdKgYKk=w408-h612-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Galveston+TX/@29.3786481,-95.1064936,14z",2025-12-16T22:28:39.465Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/StrideCare+Vascular/data=!4m7!3m6!1s0x8640e6a408e27af9:0xcde3bdd84a52d33f!8m2!3d29.6018194!4d-95.6377785!16s%2Fg%2F1tj1sgw6!19sChIJ-XriCKTmQIYRP9NSSti9480,StrideCare Vascular,4.9,358,Vascular surgeon,"1200 Soldiers Field Dr Suite 100, Sugar Land, TX 77479, United States","J926+PV Sugar Land, Texas, USA",https://www.stridecare.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 866-552-4866,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOwEYRff-afRdq5oxAvyWRNTAJlXnzXhZqMvg4i=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Galveston+TX/@29.3786481,-95.1064936,14z",2025-12-16T22:28:49.245Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,
