placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned
"https://www.google.com/maps/place/Fouad+Hazem+Alami,+MD/data=!4m7!3m6!1s0x885421b7acba13e1:0xa62f6c928e2c5671!8m2!3d35.19211!4d-80.8041242!16s%2Fg%2F11qh28pw38!19sChIJ4RO6rLchVIgRcVYsjpJsL6Y","Fouad Hazem Alami, MD",3.0,2,Psychiatrist,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+R9 Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/fouad-alami-1376070342?utm_campaign=GCRprovider&utm_medium=Organic&utm_source=GMB,+1 704-444-2400,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HfN61I1AhBbJG4wC9AxU8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.5586&pitch=0&thumbfov=100,true,6:30 am–8 pm,1–8 pm,1–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cherry+Charlotte+NC/@35.2110901,-80.8308587,14z",2025-11-14T20:39:56.966Z,
"https://www.google.com/maps/place/Morgan+Parrish,+NP/data=!4m7!3m6!1s0x885421aef9dc0dff:0xf2304cb314c41729!8m2!3d35.19211!4d-80.8041242!16s%2Fg%2F11ft9pxtvc!19sChIJ_w3c-a4hVIgRKRfEFLNMMPI","Morgan Parrish, NP",,,Psychiatrist,"501 Billingsley Rd, Charlotte, NC 28211, United States","55RW+R9 Charlotte, North Carolina, USA",https://atriumhealth.org/provider-profile/morgan-parrish-1770064719,+1 704-444-2400,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HfN61I1AhBbJG4wC9AxU8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.5586&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cherry+Charlotte+NC/@35.2110901,-80.8308587,14z",2025-11-14T20:40:01.732Z,
"https://www.google.com/maps/place/J.E.M+Behavioral+Health+PLLC/@35.1705075,-79.86097,7z/data=!3m1!4b1!4m6!3m5!1s0xef30d66706b6d2b:0x81984c9e98c08fe2!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11ksbcz1h9",J.E.M Behavioral Health PLLC,5.0,13,Mental health service,,,https://www.jembehavioralhealth.com/,+1 980-483-3015,Open · Closes 5 pm,,,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:40:25.140Z,
"https://www.google.com/maps/place/Allegra+Cooper,+LCMHC/data=!4m7!3m6!1s0x88569fbb4b5dc0d7:0x48d4da24a5c18806!8m2!3d35.1488237!4d-80.8352704!16s%2Fg%2F11wr43ms2j!19sChIJ18BdS7ufVogRBojBpSTa1Eg","Allegra Cooper, LCMHC",5.0,2,Mental health clinic,"6324 Fairview Rd #460, Charlotte, NC 28210, United States","45X7+GV Charlotte, North Carolina, USA",https://www.novanthealth.org/pf/providers/1003150632?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1003150632,+1 980-302-8611,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VW1kz9gizHsERvB8pfDbsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.42075&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:40:30.453Z,
https://www.google.com/maps/place/Second+Chance+Services+%28A+Mental+Health+%26+Counseling+Service%29/data=!4m7!3m6!1s0x88569f411a807d19:0x9499c1d5a79a43af!8m2!3d35.1630831!4d-80.882918!16s%2Fg%2F11xfgl24fm!19sChIJGX2AGkGfVogRr0Oap9XBmZQ,Second Chance Services (A Mental Health & Counseling Service),,,Mental health clinic,"756 Tyvola Rd Ste, 112A, Charlotte, NC 28217, United States","5478+6R Charlotte, North Carolina, USA",https://www.secondchanceservices.com/,+1 980-265-1001,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNeQE8aY0eF2GUYmKgZH10qJ7S10BT-66nqtsIW=w435-h240-k-no,true,9 am–6 pm,11 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:40:35.063Z,
"https://www.google.com/maps/place/Kenisha+Hopkins,+LCSW/data=!4m7!3m6!1s0x88569f84d758bff5:0xc0a2442856855160!8m2!3d35.1488237!4d-80.8352704!16s%2Fg%2F11y9j5j1bx!19sChIJ9b9Y14SfVogRYFGFVihEosA","Kenisha Hopkins, LCSW",5.0,2,Mental health clinic,"6324 Fairview Rd #460, Charlotte, NC 28210, United States","45X7+GV Charlotte, North Carolina, USA",https://www.novanthealth.org/pf/providers/1255945085?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1255945085,+1 980-302-8611,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VW1kz9gizHsERvB8pfDbsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.42075&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:40:44.761Z,
"https://www.google.com/maps/place/Charity+Knox,+LCSW/data=!4m7!3m6!1s0x88569f19d86a8bed:0xa2714454bd7853f3!8m2!3d35.1488237!4d-80.8352704!16s%2Fg%2F11wr9hy6yx!19sChIJ7Ytq2BmfVogR81N4vVREcaI","Charity Knox, LCSW",5.0,3,Mental health clinic,"6324 Fairview Rd #460, Charlotte, NC 28210, United States","45X7+GV Charlotte, North Carolina, USA",https://www.novanthealth.org/pf/providers/1740703727?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1740703727,+1 980-302-8611,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VW1kz9gizHsERvB8pfDbsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.42075&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:40:49.670Z,
https://www.google.com/maps/place/Taren+Coley/data=!4m7!3m6!1s0x88569c3c35eaaaab:0xbc4e7705cf55253f!8m2!3d35.118824!4d-80.8734945!16s%2Fg%2F11rwxg674x!19sChIJq6rqNTycVogRPyVVzwV3Trw,Taren Coley,,,Psychiatrist,"1717 Sharon Rd W, Charlotte, NC 28210, United States",,https://hopeway.org/staff/taren-coley-md,+1 704-502-9397,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PtUUd_gHvqwYDjj1Zoydbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.74877&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:40:52.786Z,
https://www.google.com/maps/place/Psych+Bytes/data=!4m7!3m6!1s0x88569e68d824ca43:0xa11a9dd785bfc9f!8m2!3d35.1484738!4d-80.8406067!16s%2Fg%2F11fxy4vnjc!19sChIJQ8ok2GieVogRn_xbeN2pEQo,Psych Bytes,5.0,1,Media company,"6060 Piedmont Row Dr, Charlotte, NC 28210, United States","45X5+9Q Charlotte, North Carolina, USA",,+1 704-552-0116,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_mbXfIk_IgjZD7BtKc0oIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.47944&pitch=0&thumbfov=100,true,8 am–8 pm,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:40:57.511Z,
"https://www.google.com/maps/place/E.+Elise+Herman,+MD/data=!4m7!3m6!1s0x88569f69f30e95db:0x956a44f9fc92870b!8m2!3d35.1483816!4d-80.8406275!16s%2Fg%2F11jn6gh167!19sChIJ25UO82mfVogRC4eS_PlEapU","E. Elise Herman, MD",,,Psychiatrist,"6060 Piedmont Row Dr UNIT 500, Charlotte, NC 28287, United States","45X5+9P Charlotte, North Carolina, USA",https://www.mindpathcare.com/location/mindpath-care-centers-charlotte/mindpath-care-centers-6060-piedmont-row-drive/,+1 980-326-3277,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m7kO8h__36qXXzRkMouUnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.5287&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:00.125Z,
"https://www.google.com/maps/place/Wayne+M.+Kirschbaum,+PH/data=!4m7!3m6!1s0x88569e0bc8ba591b:0xc92f22568043e49!8m2!3d35.1338025!4d-80.8278225!16s%2Fg%2F1tpc8p9s!19sChIJG1m6yAueVogRST4EaCXykgw","Wayne M. Kirschbaum, PH",5.0,1,Psychologist,"3534 Highview Rd, Charlotte, NC 28210, United States","45MC+GV Charlotte, North Carolina, USA",,+1 704-553-1353,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NBUMst_7muaXEasSvSS5Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.76178&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:02.843Z,
https://www.google.com/maps/place/Grace+Therapy/data=!4m7!3m6!1s0x88569f8e42f3b08f:0x49e6e19947d5bbb7!8m2!3d35.1504848!4d-80.841471!16s%2Fg%2F11vc84ghsh!19sChIJj7DzQo6fVogRt7vVR5nh5kk,Grace Therapy,5.0,1,Mental health service,"5950 Fairview Rd #760, Charlotte, NC 28210, United States","5525+5C Charlotte, North Carolina, USA",https://growinggracetherapy.com/,+1 704-312-0604,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wTx62jPycmE873NTcGtStg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.391&pitch=0&thumbfov=100,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:07.709Z,
"https://www.google.com/maps/place/Ashton+Integrative+Health,+PLLC/data=!4m7!3m6!1s0x88569d06cc227651:0xf17b64ed01eb4708!8m2!3d35.1482312!4d-80.8275823!16s%2Fg%2F11f647rv7b!19sChIJUXYizAadVogRCEfrAe1ke_E","Ashton Integrative Health, PLLC",5.0,3,Psychologist,"6805 Fairview Rd STE D, Charlotte, NC 28210, United States","45XC+7X Charlotte, North Carolina, USA",http://ashtonintegrativehealth.com/,+1 704-565-9230,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ty0IhxafjGzKgtD9Gn8oJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.086958&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:10.443Z,
https://www.google.com/maps/place/Immaculata+Behavioral+Healthcare+PLLC/data=!4m7!3m6!1s0x89acf50d8d91fdf7:0xa1e30c66119bebea!8m2!3d35.1469435!4d-80.8431837!16s%2Fg%2F11qqkwj4d9!19sChIJ9_2RjQ31rIkR6uubEWYM46E,Immaculata Behavioral Healthcare PLLC,5.0,1,Mental health service,"6135 Park S Dr suite 510, Charlotte, NC 28210, United States","45W4+QP Charlotte, North Carolina, USA",https://www.immaculatapsych.com/,+1 919-578-9103,,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y9lSiJcoHHVsxOY4KNxjcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.55792&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:13.517Z,true
"https://www.google.com/maps/place/Grace+and+Resilience+Counseling+and+Wellness,+PLLC/data=!4m7!3m6!1s0x88569fce84349121:0x815ad1321b08a788!8m2!3d35.1504848!4d-80.841471!16s%2Fg%2F11k2cd697c!19sChIJIZE0hM6fVogRiKcIGzLRWoE","Grace and Resilience Counseling and Wellness, PLLC",,,Mental health clinic,"5950 Fairview Rd #660, Charlotte, NC 28210, United States","5525+5C Charlotte, North Carolina, USA",,,Open · Closes 7:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wTx62jPycmE873NTcGtStg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.391&pitch=0&thumbfov=100,false,9 am–7:30 pm,Closed,Closed,9 am–3 pm,9 am–5 pm,9 am–5 pm,9 am–7:30 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:18.257Z,
"https://www.google.com/maps/place/Trey+Ishee,+Psy.+D./data=!4m7!3m6!1s0x88569e6933279a4f:0x5f29364ecc6eaacc!8m2!3d35.1484915!4d-80.8406152!16s%2Fg%2F11b5zrqkc5!19sChIJT5onM2meVogRzKpuzE42KV8","Trey Ishee, Psy. D.",5.0,1,Psychotherapist,"6060 Piedmont Row Dr Suite 120, Charlotte, NC 28210, United States","45X5+9Q Charlotte, North Carolina, USA",http://southeastpsych.com/trey-ishee-psy-d/,+1 704-552-0116,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m7kO8h__36qXXzRkMouUnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.50128&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:20.950Z,
"https://www.google.com/maps/place/Karen+Holst,+LCSW/data=!4m7!3m6!1s0x88569e6ba1eaaaab:0x7421c25764f7488b!8m2!3d35.1488237!4d-80.8352704!16s%2Fg%2F11sh2cl6_1!19sChIJq6rqoWueVogRi0j3ZFfCIXQ","Karen Holst, LCSW",5.0,6,Mental health clinic,"6324 Fairview Rd #460, Charlotte, NC 28210, United States","45X7+GV Charlotte, North Carolina, USA",https://www.novanthealth.org/pf/providers/1376676601?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1376676601,+1 980-302-8611,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VW1kz9gizHsERvB8pfDbsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.42075&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:25.920Z,
https://www.google.com/maps/place/Venessa+Staton+Ma+Lpa/data=!4m7!3m6!1s0x88569e146936af01:0xae50da1201d1aa7e!8m2!3d35.1481124!4d-80.8287198!16s%2Fg%2F1tqcly64!19sChIJAa82aRSeVogRfqrRARLaUK4,Venessa Staton Ma Lpa,5.0,1,Psychologist,"6715 Fairview Rd, Charlotte, NC 28210, United States","45XC+6G Charlotte, North Carolina, USA",,+1 704-364-1106,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O7ECDdEltedcmpa_ewHoFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.8263&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:28.661Z,
"https://www.google.com/maps/place/Mary+Gillis,+PhD/data=!4m7!3m6!1s0x88569f40d6b8ea19:0x1dcd6b9d292fa2bb!8m2!3d35.1487494!4d-80.8351895!16s%2Fg%2F11wr44cdgq!19sChIJGeq41kCfVogRu6IvKZ1rzR0","Mary Gillis, PhD",4.9,9,Psychologist,"6324 Fairview Rd # 310, Charlotte, NC 28210, United States","45X7+FW Charlotte, North Carolina, USA",https://www.novanthealth.org/pf/providers/1245630854?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1245630854,+1 980-302-8680,"Closed · Opens 8 am Mon

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VW1kz9gizHsERvB8pfDbsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.97462&pitch=0&thumbfov=100,true,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:33.495Z,
"https://www.google.com/maps/place/Craig+Pohlman,+PHD/data=!4m7!3m6!1s0x88569e6f2d636aef:0xd47ff77a371a0ab!8m2!3d35.1478914!4d-80.8400201!16s%2Fg%2F1tk6r0kz!19sChIJ72pjLW-eVogRq6Bxo3f_Rw0","Craig Pohlman, PHD",,,Psychiatrist,"6060 Piedmont Row Dr S Suite 120, Charlotte, NC 28287, United States","45X5+5X Charlotte, North Carolina, USA",http://www.southeastpsych.com/,+1 704-552-0116,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2yHc3KnwOwPerGIm90Nb7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.519585&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:41.800Z,
https://www.google.com/maps/place/Kevin+Marra/data=!4m7!3m6!1s0x88569c3c35eaaaab:0x6459bc73392efe05!8m2!3d35.118824!4d-80.8734945!16s%2Fg%2F11p07b950p!19sChIJq6rqNTycVogRBf4uOXO8WWQ,Kevin Marra,,,Psychiatrist,"1717 Sharon Rd W, Charlotte, NC 28210, United States",,https://hopeway.org/staff/kevin-marra-md,+1 980-859-2106,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PtUUd_gHvqwYDjj1Zoydbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.74877&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:44.444Z,
https://www.google.com/maps/place/Bondy+Stephen+PHD/data=!4m7!3m6!1s0x88569e1438a51f49:0xea584cb679545bb7!8m2!3d35.148583!4d-80.828053!16s%2Fg%2F1tsr3xt6!19sChIJSR-lOBSeVogRt1tUebZMWOo,Bondy Stephen PHD,5.0,2,Psychologist,"6729 Fairview Rd STE D, Charlotte, NC 28210, United States","45XC+CQ Charlotte, North Carolina, USA",,+1 704-442-9111,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iwVfW9LVJ5t5mWYO0fwjwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.382728&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:47.159Z,
"https://www.google.com/maps/place/The+Pine+Center,+PLLC/data=!4m7!3m6!1s0x8467dffa2dd6d133:0x3744ced43ebfffee!8m2!3d35.1492502!4d-80.8359023!16s%2Fg%2F11trmvln7d!19sChIJM9HWLfrfZ4QR7v-_PtTORDc","The Pine Center, PLLC",5.0,3,Mental health service,"6302 Fairview Rd Suite 310, Charlotte, NC 28210, United States","45X7+PJ Charlotte, North Carolina, USA",https://www.thepinecenter.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11040091747155316449,+1 765-343-6166,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNuVUoJKBv-BIlb8rNDvn15sVTqLpJwOqtmblKD=w408-h258-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–7 pm,9 am–5 pm,9 am–7 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:52.095Z,
"https://www.google.com/maps/place/Tarik+Sloussi,+LCMHC/data=!4m7!3m6!1s0x88569e68d817a417:0x59f513ef33ce44b6!8m2!3d35.150543!4d-80.84149!16s%2Fg%2F11bw2_c114!19sChIJF6QX2GieVogRtkTOM-8T9Vk","Tarik Sloussi, LCMHC",,,Mental health service,"5950 Fairview Rd #210, Charlotte, NC 28210, United States","5525+6C Charlotte, North Carolina, USA",https://casablancacounseling.com/,+1 704-226-0191,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMpdbn2PX8DYyoO_RTH6svSfqEhc5LRqYfnT-cH=w408-h271-k-no,true,9 am–5 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Beverly+Woods+Charlotte+NC/@35.1342738,-80.8462211,14z",2025-11-14T20:41:56.921Z,
https://www.google.com/maps/place/Atrium+Health+Primary+Care+Internal+Medicine+Ballantyne/data=!4m7!3m6!1s0x88569d2efdfdf4b3:0xfa095e97d5eef8ec!8m2!3d35.0526391!4d-80.8463398!16s%2Fg%2F1tk_kf3n!19sChIJs_T9_S6dVogR7Pju1ZdeCfo,Atrium Health Primary Care Internal Medicine Ballantyne,4.4,412,Internist,"15110 John J Delaney Dr #200, Charlotte, NC 28277, United States","3533+3F Charlotte, North Carolina, USA",https://atriumhealth.org/locations/detail/atrium-health-primary-care-internal-medicine-ballantyne?utm_source=GMB&utm_medium=Organic&utm_campaign=GCR,+1 704-302-8100,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO6r9y1_1jvs7AUVgN9G2MI_2Bx-eVQVwoThWPy=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Ballantyne+Charlotte+NC/@35.0469079,-80.8454702,14z",2025-11-14T20:42:20.233Z,
https://www.google.com/maps/place/Ballantyne+Medical+Associates/data=!4m7!3m6!1s0x88569d19c466555b:0xe1b1e770544d4fe2!8m2!3d35.0594533!4d-80.8498273!16s%2Fg%2F11b7xmbbbv!19sChIJW1VmxBmdVogR4k9NVHDnseE,Ballantyne Medical Associates,4.8,844,Medical group,"15640 Don Lochman Ln suite a, Charlotte, NC 28277, United States","3552+Q3 Charlotte, North Carolina, USA",http://www.ballantynemedical.com/?utm_source=gmb_auth,+1 704-540-1640,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO7rSXIAH4pUaLKaiHYePiaiQFyOe8HlpDIHHO4=w408-h244-k-no,true,8 am–2 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Ballantyne+Charlotte+NC/@35.0469079,-80.8454702,14z",2025-11-14T20:42:30.181Z,
https://www.google.com/maps/place/Audrey+File/data=!4m7!3m6!1s0x88569d17b070bf4f:0x43419f50d7b91887!8m2!3d35.0679125!4d-80.8412129!16s%2Fg%2F11kjq5q6gg!19sChIJT79wsBedVogRhxi511CfQUM,Audrey File,,,Psychologist,"3440 Toringdon Way #205, Charlotte, NC 28277, United States","3595+5G Charlotte, North Carolina, USA",,+1 865-471-0312,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FRu-Uif5OHbkHHP0sDbTEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.90726&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Ballantyne+Charlotte+NC/@35.0469079,-80.8454702,14z",2025-11-14T20:42:37.688Z,
"https://www.google.com/maps/place/Kalpana+Shanmugam,+MD/data=!4m7!3m6!1s0x885429eedff62a71:0x6272cbfce57478b6!8m2!3d35.0193128!4d-80.8062157!16s%2Fg%2F11fkv0zggr!19sChIJcSr23-4pVIgRtnh05fzLcmI","Kalpana Shanmugam, MD",2.8,18,Child psychologist,"9929 Rea Rd # 201, Waxhaw, NC 28173, United States","259V+PG Waxhaw, North Carolina, USA",https://www.novanthealth.org/pf/providers/1285827402?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1285827402,+1 704-316-1650,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OE6X_NrC7wkL4Cf2h5U2mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.83778&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Ballantyne+Charlotte+NC/@35.0469079,-80.8454702,14z",2025-11-14T20:42:42.451Z,
https://www.google.com/maps/place/La+Community+House+PLLC/data=!4m7!3m6!1s0x88569db270191399:0xe1d0e6e03d6ca829!8m2!3d35.0679849!4d-80.8411535!16s%2Fg%2F11xnt_gn09!19sChIJmRMZcLKdVogRKahsPeDm0OE,La Community House PLLC,,,Mental health service,"3440 Toringdon Way #205, Charlotte, NC 28277, United States","3595+5G Charlotte, North Carolina, USA",,+1 704-594-1315,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7SDAU_29D4fHmhkCDYWq_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.9492&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Ballantyne+Charlotte+NC/@35.0469079,-80.8454702,14z",2025-11-14T20:42:45.601Z,
