placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x8883c1a8c3e5a875:0xf29378d5cad6077d!8m2!3d32.7675122!4d-89.1275709!16s%2Fm%2F03n_24m!19sChIJdajlw6jBg4gRfQfWytV4k_I,Walmart Supercenter,4.0,2015,Department store,"1002 W Beacon St, Philadelphia, MS 39350, United States","QV9C+2X Philadelphia, Mississippi, USA",https://www.walmart.com/store/205-philadelphia-ms/?veh=seo_loc,+1 601-656-4166,,https://lh3.googleusercontent.com/p/AF1QipPuclUUh6V0z_d28KRAHF8nSwGfNkXMzoKeid0=w408-h244-k-no,true,10 am–8 pm,10 am–8 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:31:32.453Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/American+Garage+Door+Supplies+%26+Repairs/data=!4m7!3m6!1s0x89c6b5d4492ba1f1:0xc2cd88cbd77027c6!8m2!3d40.0333591!4d-75.0247172!16s%2Fg%2F11mvx1cnlj!19sChIJ8aErSdS1xokRxidw18uIzcI,American Garage Door Supplies & Repairs,5.0,349,Garage door supplier,"4900 Rhawn St, Philadelphia, PA 19136, United States","2XMG+84 Philadelphia, Pennsylvania, USA",https://amdoorrepairs.com/,+1 844-583-5863,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPNfIM29Y2R3TmdfGQ6PGhHB0glYdjp-L24qqHI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:31:37.076Z,,,,
https://www.google.com/maps/place/Pearl+River+Resort/data=!4m7!3m6!1s0x8883c1296cf1ff85:0x4f478b0b881b7b4f!8m2!3d32.7720911!4d-89.2055423!16s%2Fm%2F05b2qgf!19sChIJhf_xbCnBg4gRT3sbiAuLR08,Pearl River Resort,4.1,7257,,"13550 MS-16, Philadelphia, MS 39350, United States","QQCV+RQ Philadelphia, Mississippi, USA",http://www.pearlriverresort.com/,+1 866-447-3275,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyy_LdHnP0-B0yQFzs6e4MNUN5HLpAJm8QS7sE9tyqbUeljs1P_4kMte2Fz2Yrkf_NHibXH0GoPjxCaj1b33NV2Q4K03HlP_wQc1tfyKXX3LuhDmK6Q-a2kHODi5QkW2qMXzYg=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:31:39.617Z,,,,
https://www.google.com/maps/place/garage+door+service+repairs+inc/data=!4m7!3m6!1s0x89c6b5018464d1ad:0x78a17de88c7e0955!8m2!3d40.0290088!4d-75.0367582!16s%2Fg%2F11h261_hth!19sChIJrdFkhAG1xokRVQl-jOh9oXg,garage door service repairs inc,5.0,184,Garage door supplier,"7159 Torresdale Ave #2nd, Philadelphia, PA 19135, United States","2XH7+J7 Philadelphia, Pennsylvania, USA",,+1 215-930-2211,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipPj84HSaF9y2fbFFr8kCkMxmo61JB2w-9KABvVI=w500-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:31:50.943Z,,,,
https://www.google.com/maps/place/Doors+%26+Mor+Solutions/data=!4m7!3m6!1s0x89c6c7465911e4fb:0xd94c7e7d7525296!8m2!3d39.938654!4d-75.1625071!16s%2Fg%2F11l_fyp07t!19sChIJ--QRWUbHxokRllJS1-fHlA0,Doors & Mor Solutions,4.8,165,Garage door supplier,"1137 Carpenter St, Philadelphia, PA 19147, United States","WRQP+FX Philadelphia, Pennsylvania, USA",http://www.dm-garage-doors.com/,+1 877-301-1997,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOKOnIEzfm3wc77yFTq_hsgapd63M1qYQAJS7hA=w408-h407-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:31:55.532Z,,,,
https://www.google.com/maps/place/Precision+Door+Service/data=!4m7!3m6!1s0x89c6f16fb129e0e5:0x43f5a2ef3a1e98f9!8m2!3d39.960552!4d-75.586466!16s%2Fg%2F1tht2dty!19sChIJ5eApsW_xxokR-ZgeOu-i9UM,Precision Door Service,4.9,1006,Garage door supplier,"315 Westtown Rd STE 10, West Chester, PA 19382, United States","XC67+6C West Chester, Pennsylvania, USA",https://precisiondoorsoutheastpa.com/?utm_source=GMBListing&utm_medium=organic,+1 610-756-9100,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNa-felAq3wqytna-XP1zWjSZKal_Ofm-a0HZ7j=w408-h305-k-no,true,7 am–8 pm,7 am–5 pm,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:31:59.926Z,,,,
https://www.google.com/maps/place/Xpress+Garage+door+Services/data=!4m7!3m6!1s0x89c6b1a58d7cfbef:0x9bd6a408917e8698!8m2!3d40.237792!4d-75.2091504!16s%2Fg%2F11j120fz_m!19sChIJ7_t8jaWxxokRmIZ-kQik1ps,Xpress Garage door Services,4.9,338,Garage door supplier,,,https://xpressgaragedoorsrepair.com/,+1 215-397-1926,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPaQBgKakDKTVPz1YXsa2iUWXwlmMSvFofByHo=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:32:04.295Z,,,,
https://www.google.com/maps/place/Dollar+General/data=!4m7!3m6!1s0x8883c1d7f1c5e581:0x9170dcdf7b587543!8m2!3d32.7715399!4d-89.0945794!16s%2Fg%2F1ts300q5!19sChIJgeXF8dfBg4gRQ3VYe9_ccJE,Dollar General,4.0,207,Dollar store,"1014 E Main St, Philadelphia, MS 39350, United States","QWC4+J5 Philadelphia, Mississippi, USA",https://www.dollargeneral.com/store-directory/ms/philadelphia/1562,+1 601-568-8582,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwb6FuI_c9boUBErIpjVPNKLxB4ZYgx6uPOhJcfWP-G9_WRV1BrdGs8Jd3qSnPpB6_KXvBd3eWX6Sx5EMlRIhd1oI4KVahMTaqIxPsGmlPOOvoVGHoA4PcwXE-3kOMfkl2H2bV7=w408-h572-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:32:08.615Z,"Bargain retail chain selling a range of household goods, groceries, beauty products & more. · In-store shopping · Delivery",,,
"https://www.google.com/maps/place/American+Overhead+Doors/@31.4158566,-89.0974549,17z/data=!3m1!4b1!4m6!3m5!1s0x889cc78bba4c7e9f:0x69f2f58395c6f9e4!8m2!3d31.4158566!4d-89.0974549!16s%2Fg%2F1tkf1rwl",American Overhead Doors,,,Garage door supplier,"137 Troy Breland Rd, Ovett, MS 39464, United States","CW83+82 Ovett, Mississippi, USA",,+1 601-270-5739,,,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:32:13.004Z,,,,
https://www.google.com/maps/place/Silver+Star+Hotel+%26+Casino/data=!4m7!3m6!1s0x8883c1296cf1e685:0xb7ad75d0629137f5!8m2!3d32.7699541!4d-89.2062096!16s%2Fg%2F1tngr191!19sChIJhebxbCnBg4gR9TeRYtB1rbc,Silver Star Hotel & Casino,4.1,4029,,"13541 MS-16, Philadelphia, MS 39350, United States","QQ9V+XG Philadelphia, Mississippi, USA",http://www.pearlriverresort.com/our-resort/silver-star-en.html,+1 866-447-3275,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0HYIHpmjINToFQsrMekMgrZ1FN3QQIcDuwiUhemVoBHBjdy7q8H2bxHW2tEFIU3oa8yARlguLE9n5-CMTEYj5J5AkVBaMSP4GNSvstwXP_RjUfrah4yUiN_6ukurZQyh5DBPCAbM0LibH=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:32:15.590Z,,,,
https://www.google.com/maps/place/Precision+Mechanix/data=!4m7!3m6!1s0x8883eb61dad83e3b:0xde8b1c0f550eb47c!8m2!3d32.7711083!4d-89.0923462!16s%2Fg%2F11rwt_48t5!19sChIJOz7Y2mHrg4gRfLQOVQ8ci94,Precision Mechanix,4.7,21,Auto repair shop,"1114 E Main St, Philadelphia, MS 39350, United States","QWC5+C3 Philadelphia, Mississippi, USA",,+1 601-568-5078,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ttc6bHVwjGzCJWchNod4fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.040229&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Philadelphia+MS/@32.7715227,-89.1167275,14z",2025-11-07T23:32:19.906Z,,,,
https://www.google.com/maps/place/True+Value+Building+Materials/data=!4m7!3m6!1s0x887ff8e223171dfd:0xb72e387a49c560f4!8m2!3d34.6259229!4d-89.9652322!16s%2Fg%2F11bbvpm_m9!19sChIJ_R0XI-L4f4gR9GDFSXo4Lrc,True Value Building Materials,4.5,72,Hardware store,"560 Robinson St, Senatobia, MS 38668, United States","J2GM+9W Senatobia, Mississippi, USA",https://stores.truevalue.com/ms/senatobia/19250,+1 662-560-6260,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7pgcQW16yD-M032bXGpiRo5qdqfyS47asw3ys_NQk45tBf4knD9C1aP36u34Vzq7UGyP1Qj-nEvoe90skrmkXniy6ZytBBmhKv73Z7CjzE7fhQCQ0lMDiK3vllFk-AoyETQ=w408-h306-k-no,true,7 am–5 pm,8 am–4 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:32:38.963Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Sharpe+Construction+Company/data=!4m7!3m6!1s0xa7a2eed085b5ac67:0xe4bafa93f13f067a!8m2!3d34.6328905!4d-90.0208424!16s%2Fg%2F11q8t50b36!19sChIJZ6y1hdDuoqcRegY_8ZP6uuQ,Sharpe Construction Company,5.0,1,Contractor,,,http://sharpeconstructioncompany.net/,+1 662-357-8331,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOWxML80vhCqlw58PL3hXWzi5Jgy8YBhzJMskU3=w426-h240-k-no,true,9 am–7 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:32:43.314Z,,,,
https://www.google.com/maps/place/Mike%27s+Glass/data=!4m7!3m6!1s0x887ff8dda51e306d:0xf3a3a0f7527e953e!8m2!3d34.6093292!4d-89.9547271!16s%2Fg%2F1wn34f7w!19sChIJbTAepd34f4gRPpV-Uvego_M,Mike's Glass,4.5,51,Auto glass shop,"742 Scott St, Senatobia, MS 38668, United States","J25W+P4 Senatobia, Mississippi, USA",,+1 662-562-8859,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPPGaqR6qYG-dI-LGF_in824tTs4gbwLUbLRKVF=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:32:59.261Z,,,,
https://www.google.com/maps/place/Javier+Garage+Door/data=!4m7!3m6!1s0x2208076c9541ff45:0xa6742166686db6b6!8m2!3d35.1743547!4d-89.7919716!16s%2Fg%2F11pkcs7xbk!19sChIJRf9BlWwHCCIRtrZtaGYhdKY,Javier Garage Door,4.9,165,Garage door supplier,"Cordova, TN 38016, United States","56F5+P6 Cordova, Memphis, TN, USA",https://www.instagram.com/invites/contact/?i=1bhs0p7lir531&utm_content=naaeae0,+1 901-907-3851,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPdilBSQVdWVydE50trxegmTOM8uNstR5Srz02P=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:03.805Z,,,,
https://www.google.com/maps/place/ProLift+Garage+Doors+of+Germantown/data=!4m7!3m6!1s0x23c13be13b5c9fa3:0x113c89524a94ec8a!8m2!3d34.695982!4d-89.14252!16s%2Fg%2F11rw7mvj7z!19sChIJo59cO-E7wSMRiuyUSlKJPBE,ProLift Garage Doors of Germantown,5.0,350,Garage door supplier,,,https://www.proliftdoors.com/germantown/?utm_campaign=gmb&utm_medium=organic&utm_source=gmblisting,+1 901-459-3812,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOC5I-8aA0IugeQl5_u2itPdoWpWkXD2K-K8GLv=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:08.375Z,,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x887ff9495e734b95:0x42ce8b8db7a9cd31!8m2!3d34.6225476!4d-89.9549489!16s%2Fg%2F11s5j70n96!19sChIJlUtzXkn5f4gRMc2pt42LzkI,Harbor Freight,4.6,85,Hardware store,"148 Norfleet Dr, Senatobia, MS 38668, United States","J2FW+22 Senatobia, Mississippi, USA",https://www.harborfreight.com/storelocator/148-norfleet-dr-senatobia-38668?number=3391,+1 662-292-9400,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipP7hFtThCUTdMPGiKKwavgaJSToNcUekqzeGCRE=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:12.787Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x887ff9803f4fc463:0xd3db566d0e0d6125!8m2!3d34.63078!4d-89.97176!16s%2Fg%2F11j5s52_bv!19sChIJY8RPP4D5f4gRJWENDm1W29M,Tractor Supply Co.,4.0,45,Animal feed store,"133 NW Plaza Dr, Senatobia, MS 38668, United States","J2JH+87 Senatobia, Mississippi, USA",https://www.tractorsupply.com/tsc/store_Senatobia-MS-38668_2452,+1 662-301-4681,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2dl3kYaQdHK6g42IObK6TqHKjY0qqvOPmncuGORVeIMdbZXckt7gNhSGJ1T0R6uVlUr9Oya5XZo74nC9-_lmVRKrXB5dt4FCVNVtl15yYTHjSRB4wjHlx7Pqs1Zj42TuOd1zt=w408-h544-k-no,true,8 am–9 pm,8 am–9 pm,9 am–7 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:17.565Z,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,,
https://www.google.com/maps/place/Fast+Door/data=!4m7!3m6!1s0x887f9ef0effbff93:0xc7846c4f326b47ed!8m2!3d35.2018356!4d-89.9716335!16s%2Fg%2F11b62yj_by!19sChIJk__77_Cef4gR7UdrMk9shMc,Fast Door,4.3,42,Garage door supplier,,,https://fastdoortn.com/,+1 901-213-8977,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZgDPkJOblGCz34V3lQHdOCyTic351cHUcuTMt=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:22.366Z,,,,
https://www.google.com/maps/place/M.A.K.+Garage+Doors/data=!4m7!3m6!1s0xa93628608f59dbb5:0xc26438cf9ba13dcd!8m2!3d35.418105!4d-89.69705!16s%2Fg%2F11y43yswjg!19sChIJtdtZj2AoNqkRzT2hm884ZMI,M.A.K. Garage Doors,5.0,26,Garage door supplier,"7328 TN-14, Brighton, TN 38011, United States","C893+65 Brighton, Tennessee, USA",https://makgaragedoors.com/,+1 901-430-1953,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipNebzUxBUsO7mUMWuVWdzfDYQW8ktORHbEKufyo=w408-h285-k-no,true,9 am–6 pm,9 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:27.108Z,,,,
https://www.google.com/maps/place/ASAP+Garage+Door+and+Gate+Repair/data=!4m7!3m6!1s0x887f8683d66b867d:0x788f69cb0c100e79!8m2!3d34.9430924!4d-90.0109635!16s%2Fg%2F11dy7995ly!19sChIJfYZr1oOGf4gReQ4QDMtpj3g,ASAP Garage Door and Gate Repair,4.5,53,Garage door supplier,,,https://www.asapgaragedoorandgaterepair.com/,+1 901-461-0385,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM5BbiFd5Xq4HqfnX03S-CniGMRiKzXvYn-7wlX=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:31.439Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Jasondoorllc/data=!4m7!3m6!1s0x887f844a74a625c1:0x83604354dc5007dd!8m2!3d35.0868381!4d-89.9063557!16s%2Fg%2F11ddyt64w8!19sChIJwSWmdEqEf4gR3QdQ3FRDYIM,Jasondoorllc,5.0,25,Garage door supplier,"4672 Leatherwood Ave, Memphis, TN 38117, United States","33PV+PF Memphis, Tennessee, USA",,+1 901-299-5623,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO2UQl0nwa9_Zbv0AyzEAzGcewoIpPCXtDVmp13=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:36.144Z,,,,
https://www.google.com/maps/place/OGD+Overhead+Garage+Door/data=!4m7!3m6!1s0x87d57fe715df00a3:0x42df82ed24f861fd!8m2!3d35.1296748!4d-89.9509118!16s%2Fg%2F11vc3tr80h!19sChIJowDfFed_1YcR_WH4JO2C30I,OGD Overhead Garage Door,4.3,145,Garage door supplier,"3340 Poplar Ave Suite 310, Memphis, TN 38111, United States","42HX+VJ Memphis, Tennessee, USA",https://ogd.com/tn/memphis/?utm_source=gmb&utm_medium=organic&utm_campaign=ogd-mem-01&ogd_src=ogd-mem-01-google_business_profile,+1 901-810-8517,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOawFtlChwpbeve-N2nS4WyU1LWJqqgfitDV6xu=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:40.994Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Topline+Doors/data=!4m7!3m6!1s0x887f9fad1e1ab6fb:0xa752c37c0ab200f3!8m2!3d35.1587224!4d-89.788035!16s%2Fg%2F11f2gsb3bk!19sChIJ-7YaHq2ff4gR8wCyCnzDUqc,Topline Doors,4.9,110,Garage door supplier,,,http://www.toplinedoors.net/,+1 901-736-8485,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPS0QrFYm-vTPQuROKx7u2riZaRrQPX_FoALUYB=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:45.620Z,,,,
https://www.google.com/maps/place/A-1+Door+Co./data=!4m7!3m6!1s0x887f6ce4e67531ef:0x51f0fb1bfed9e712!8m2!3d35.4451817!4d-89.7936877!16s%2Fg%2F1tv3pftl!19sChIJ7zF15uRsf4gREufZ_hv78FE,A-1 Door Co.,4.9,214,Garage door supplier,"279 Munford Ave, Munford, TN 38058, United States","C6W4+3G Munford, Tennessee, USA",http://www.a-1door.org/,+1 901-586-6665,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSya9YIlyF_x7txYzTf80ELtKjGqo_fQkGWVTIIFYdUHQd8Fm7Ui2qaLXxys5TFFqjXIHU-88jIsUsULpkqSsX-XvrQpsRw5WaEfgCOK_ieq9afkOt3qJuBCjUE3vNWhCONnxrt6qg_Akck=w408-h306-k-no,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:50.066Z,,,,
"https://www.google.com/maps/place/Sweeney+Services,+LLC/data=!4m7!3m6!1s0x887ff5a439bc769f:0xb0251e06fcc2954a!8m2!3d34.8087457!4d-89.9611193!16s%2Fg%2F11ph8bc771!19sChIJn3a8OaT1f4gRSpXC_AYeJbA","Sweeney Services, LLC",5.0,48,Contractor,"1612 Edgewood Blvd, Hernando, MS 38632, United States","R25Q+FH Hernando, Mississippi, USA",https://www.sweeney-services.com/?utm_campaign=gmb,+1 901-239-0375,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPRILE2al7BeJVYEIk7oq9FCRDn24FAVWHjyjyE=w408-h544-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:33:54.474Z,,,,
https://www.google.com/maps/place/Harold%27s+garage+doors/data=!4m7!3m6!1s0x887f6bfc4229eec9:0x1cb77c2e446e01ea!8m2!3d35.5208095!4d-89.709645!16s%2Fg%2F11hzy8tlkk!19sChIJye4pQvxrf4gR6gFuRC58txw,Harold's garage doors,4.4,32,Garage door supplier,"23 Patriot Cv, Brighton, TN 38011, United States","G7CR+84 Brighton, Tennessee, USA",https://haroldsgaragedoors.com/,+1 901-476-2838,Closes soon ⋅ 6 pm ⋅ Opens 6 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2f5Cfp8Yrbul-mGq47uQwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.27405&pitch=0&thumbfov=100,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:34:05.293Z,,,,
https://www.google.com/maps/place/Doorpro+Inc/data=!4m7!3m6!1s0x887f9d5f64a83245:0x9160ee4c9623ea39!8m2!3d35.178948!4d-89.890521!16s%2Fg%2F1vyxk50k!19sChIJRTKoZF-df4gROeojlkzuYJE,Doorpro Inc,4.9,749,Garage door supplier,"1957 Vanderhorn Dr, Memphis, TN 38134, United States","54H5+HQ Memphis, Tennessee, USA",https://doorproinc.com/,+1 901-382-7762,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNgmwHt76efSoel4L0WnbVkEgBvwQAQvfDEdDik=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:34:09.931Z,,,,
https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x887ff8fb05b47e5f:0xfff04e20cee4818f!8m2!3d34.6324515!4d-89.9692062!16s%2Fg%2F1tj_5_fx!19sChIJX360Bfv4f4gRj4HkziBO8P8,O'Reilly Auto Parts,4.5,138,Auto parts store,"5455 US-51, Senatobia, MS 38668, United States","J2JJ+X8 Senatobia, Mississippi, USA",https://locations.oreillyauto.com/en-us/ms/senatobia/autoparts-1231.html,+1 662-560-5862,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOwRGFn9pLWBF4hahGd1NvAzUyrpQOvF9UzqwxC=w408-h408-k-no,true,7 am–9 pm,7 am–9 pm,8 am–8 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:34:14.290Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/Maranatha+Garage+Doors/data=!4m7!3m6!1s0x4c7d92a917bc8183:0xf782b828a140966f!8m2!3d35.1037075!4d-89.91048!16s%2Fg%2F11qbs5h4cy!19sChIJg4G8F6mSfUwRb5ZAoSi4gvc,Maranatha Garage Doors,5.0,10,Garage door supplier,,,,+1 901-828-8535,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPd_OU0HZlgvaw9thWycdADYL6KDuDnT25Uy83P=w408-h306-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Senatobia+MS/@34.6176032,-89.9687011,14z",2025-11-07T23:34:18.606Z,,,,
