placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,error
https://www.google.com/maps/place/Carnegie+Radiator/data=!4m7!3m6!1s0x8834f63334cc7c79:0x12e26217f8655f0e!8m2!3d40.4112047!4d-80.0831475!16s%2Fg%2F1vl5hfly!19sChIJeXzMNDP2NIgRDl9l-Bdi4hI,Carnegie Radiator,4.9,56,Auto repair shop,,"409 Jane St, Carnegie, PA 15106, United States","CW68+FP Carnegie, Pennsylvania, USA",http://carnegieautorepair.com/,+1 412-279-6681,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0mVujdPUpxkYrEf-Idlg5EbHUmA7xSMhYA6rWR-R2SASKmd_ZMxV0A4LHkMUROhRbcojZTS0upjtkDSg9rBi73WR5aKLlVOGE2FF1AgAbY9RD11DVvYvIgqBU_Z3j76ZTPG2R=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:12.593Z,,,
https://www.google.com/maps/place/Kenny+Ross+Ford+South+Tire+Shop/data=!4m7!3m6!1s0x8834f75324e98567:0x6a423e71bc28feb3!8m2!3d40.3713518!4d-80.0095518!16s%2Fg%2F11gb3mhh20!19sChIJZ4XpJFP3NIgRs_4ovHE-Qmo,Kenny Ross Ford South Tire Shop,5.0,2,Car dealer,· In-store shopping · Delivery,"3200 Library Rd Suite C, Castle Shannon, PA 15234, United States","9XCR+G5 Castle Shannon, Pennsylvania, USA",https://www.kennyrossfordsouth.com/tires.htm,+1 412-881-0001,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6YVovoaoefnw7Su1-Ntu1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.7002258&pitch=0&thumbfov=100,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:17.688Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x8834f7bcbdb14f09:0x8c65f0c6ab7fea3f!8m2!3d40.3937386!4d-80.0664665!16s%2Fg%2F1tjdmddb!19sChIJCU-xvbz3NIgRP-p_q8bwZYw,Jiffy Lube,4.4,588,Oil change service,,"2010 Green Tree Rd, Pittsburgh, PA 15220, United States","9WVM+FC Pittsburgh, Pennsylvania, USA",https://www.jiffylube.com/locations/pa/pittsburgh/1581,+1 412-531-1660,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWto7IJTbZuAUHX9GBkLtgU0Fwf-tVAqfzEqCSLvg3lugULOhoVBrZqkaUMZNI6-3mTIPxgCN_yvZ5IZZpNcW1yzLLEUr9Jkb4QF0u28zTprwevNwHIPjxxqv_bjcCXjVhCkmodut4WW0w=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:22.582Z,,,
https://www.google.com/maps/place/Five+Star+Tire+Services/data=!4m7!3m6!1s0x8834f9087bb1f98f:0x6e2500a37cf23682!8m2!3d40.3246917!4d-80.0423049!16s%2Fg%2F1w96hd6w!19sChIJj_mxewj5NIgRgjbyfKMAJW4,Five Star Tire Services,4.8,187,Tire shop,· In-store pick-up,"5319 Progress Blvd, Bethel Park, PA 15102, United States","8XF5+V3 Bethel Park, Pennsylvania, USA",,+1 412-831-0200,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbFN25NNeiNXxS34ItudM3gyeMa7K_rlizDgvMinXR94-84R3oCPCrQAjwD-JbXRHN4yCNhHA5cxg29CTI4cbVPf3-zgKcO63QSJyEafmdXJKT6_A61zuoFK5bY1c06LDxROpbJA=w408-h725-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:27.416Z,,,
https://www.google.com/maps/place/Kwiecien/data=!4m7!3m6!1s0x8834f7cc92a6f0f5:0x5f17dd14d88017b7!8m2!3d40.4092606!4d-80.0827483!16s%2Fg%2F1tx1601w!19sChIJ9fCmksz3NIgRtxeA2BTdF18,Kwiecien,4.9,14,Auto repair shop,,"402 Sansbury St, Carnegie, PA 15106, United States","CW58+PW Carnegie, Pennsylvania, USA",https://www.kwiecienauto.com/,+1 412-276-4222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QLVourYK20rzxcqN6DNZKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.61577&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:30.125Z,,,
https://www.google.com/maps/place/Eiseman%27s+Garage/data=!4m7!3m6!1s0x8834f94c21f168c5:0x91a604383e2c4b18!8m2!3d40.3536776!4d-80.0270043!16s%2Fg%2F11t74bv6j8!19sChIJxWjxIUz5NIgRGEssPjgEppE,Eiseman's Garage,5.0,226,Auto repair shop,,"4401 Library Rd, Bethel Park, PA 15102, United States","9X3F+F5 Bethel Park, Pennsylvania, USA",https://eisemansgarage.com/,+1 412-831-1363,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwhCH41KH0bTu9AWZopZvifbB5MzZ2EAbQ10nfLMB79DkbQAN4HdkEyQ4QgZortDLX04c2Jd262Kieoz2V8_RYLGkFAtA5OCX1Bmcztkqpsdh_4NuwnPtFob4UcNyxrrtr70AZCQ=w408-h394-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:34.924Z,,,
https://www.google.com/maps/place/Rollier+Hardware+Inc/data=!4m7!3m6!1s0x8834f7722469dc35:0xa7ebc218634adff8!8m2!3d40.3828708!4d-80.0443567!16s%2Fg%2F1td262qj!19sChIJNdxpJHL3NIgR-N9KYxjC66c,Rollier Hardware Inc,4.6,467,Hardware store,"Family-owned hardware retailer since 1953 carrying brand-name tools, building supplies & housewares. · In-store pick-up","600 Washington Rd, Mt. Lebanon, PA 15228, United States","9XM4+47 Dormont, Pennsylvania, USA",http://www.doitbest.com/rolliers-hardware,+1 412-561-0922,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSroniGdsWBjnXkMQJECmS_fXU_D9g-zrTpkjahTFiSkhNlijBgQihaFhEqOkzkNp2cYEJ11_MxmAhLQ0WRXzxqQEV-upe4pemNL9VamjPYZoFH3yK-vCkwWYxvjqJ9bakbdWlpQ=w408-h541-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:40.120Z,,,
https://www.google.com/maps/place/Losego+Automotive+Sales+%26+Service/data=!4m7!3m6!1s0x8834f7eaced1f2c3:0x98ace4990d2290a5!8m2!3d40.398892!4d-80.0812074!16s%2Fg%2F11ghtr1884!19sChIJw_LRzur3NIgRpZAiDZnkrJg,Losego Automotive Sales & Service,4.7,14,Auto repair shop,,"322 Boden Ave, Carnegie, PA 15106, United States","9WX9+HG Carnegie, Pennsylvania, USA",,+1 412-276-6244,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqN9UaJ432i75bSvNHwgbJKfDIRLti_tmJAEBM7cWHYM1xfrhuC83IBLu49je_qjO7I_gtii1cIglAy7C_J-H2XjdnLudMYmWatqfhxSOSIrqDYo3DtimDoAFpW2gnjyd4DSNGw=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:44.975Z,,,
https://www.google.com/maps/place/Craftmont+Auto/data=!4m7!3m6!1s0x8834f7c3a51c58d1:0x8917908799896818!8m2!3d40.3942099!4d-80.0835984!16s%2Fg%2F1tg35wjk!19sChIJ0VgcpcP3NIgRGGiJmYeQF4k,Craftmont Auto,4.8,74,Car inspection station,,"940 Hope Hollow Rd, Carnegie, PA 15106, United States","9WV8+MH Carnegie, Pennsylvania, USA",http://craftmontautoservices.com/,+1 412-276-6646,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EAY0VI2d6pus97A4iFCDsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.20052&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Mount+Lebanon+Township+Pittsburgh+PA/@40.3869544,-80.0438199,14z",2026-03-23T16:30:49.762Z,,,
https://www.google.com/maps/place/Brunner%27s+Garage/data=!4m7!3m6!1s0x8834f10001cacd39:0xc03855effc34ba3f!8m2!3d40.4282232!4d-79.9836427!16s%2Fg%2F11wpnq7lmy!19sChIJOc3KAQDxNIgRP7o0_O9VOMA,Brunner's Garage,4.6,10,Auto repair shop,,"90 S 15th St, Pittsburgh, PA 15203, United States","C2H8+7G Pittsburgh, Pennsylvania, USA",http://brunnersgarage.com/,+1 412-381-8414,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6BYTqiF3r9jx9g-ofP7Thg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.21033&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+South+Side+Flats+Pittsburgh+PA/@40.4283632,-79.9735727,14z",2026-03-23T16:31:08.129Z,,,
https://www.google.com/maps/place/Ultimate+Auto+Body+Inc/data=!4m7!3m6!1s0x8834f10206475b37:0x37a81a7e221d1677!8m2!3d40.4212052!4d-79.980574!16s%2Fg%2F11h15l4v0x!19sChIJN1tHBgLxNIgRdxYdIn4aqDc,Ultimate Auto Body Inc,4.1,34,Auto body shop,,"2312 S 18th St, Pittsburgh, PA 15203, United States","C2C9+FQ Pittsburgh, Pennsylvania, USA",,+1 412-481-7110,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZKJRLedmf0Xq41kliOv0GGEDluKuCxHb_ff66E2ew-NQN6JXvYoWJc1RmFbKXmvfQW2K5-qgdScEaqs-ucKhLXDUXriAMzgBMyiWTtSEwHINCZxwlxQMgu8KjmRs44j3fVeWM=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+South+Side+Flats+Pittsburgh+PA/@40.4283632,-79.9735727,14z",2026-03-23T16:31:10.942Z,,,
https://www.google.com/maps/place/Halbleib%27s+Auto+Body/data=!4m7!3m6!1s0x8834f1b6623a6e4d:0x6b3a337f1fc51a7e!8m2!3d40.4050563!4d-79.9441151!16s%2Fg%2F1tftfzjt!19sChIJTW46YrbxNIgRfhrFH38zOms,Halbleib's Auto Body,4.2,179,Auto body shop,,"530 Courtland St, Pittsburgh, PA 15207, United States","C344+29 Pittsburgh, Pennsylvania, USA",,+1 412-422-4665,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerT5q9r40rY3Humu4D0egFpQ3OG89W5Az46fLg0rDaA6BrtUFdeHVBltyZIXmOfbwv9LlfW-bcrEiVZzUStRqqY4CimaELt9_FvgkprranwPdCDPi7-XT6P8Pik18yQd4JL_fqe=w408-h544-k-no,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Side+Flats+Pittsburgh+PA/@40.4283632,-79.9735727,14z",2026-03-23T16:31:15.794Z,,,
https://www.google.com/maps/place/Kruszka%27s+Auto/data=!4m7!3m6!1s0x8834f1b5f2522e4b:0x78855b19ed6e34e6!8m2!3d40.4029156!4d-79.9422302!16s%2Fg%2F1tnjk6tb!19sChIJSy5S8rXxNIgR5jRu7RlbhXg,Kruszka's Auto,5.0,32,Auto repair shop,,"5350 Second Ave, Pittsburgh, PA 15207, United States","C335+54 Pittsburgh, Pennsylvania, USA",,+1 412-521-8911,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kLeMGXSchNr_BOoyv2hzRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.1013&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+South+Side+Flats+Pittsburgh+PA/@40.4283632,-79.9735727,14z",2026-03-23T16:31:18.500Z,,,
https://www.google.com/maps/place/Chuck%27s+Complete+Auto+Service/data=!4m7!3m6!1s0x8834f8f7e9a7c7a1:0x6c35b1d43ff7a364!8m2!3d40.3280594!4d-80.0659172!16s%2Fg%2F1tzlzmcg!19sChIJocen6ff4NIgRZKP3P9SxNWw,Chuck's Complete Auto Service,4.7,98,Auto repair shop,,"75 McMurray Rd Upper, Pittsburgh, PA 15241, United States","8WHM+6J Pittsburgh, Pennsylvania, USA",https://www.chuckscompleteautoservice.com/,+1 412-831-2510,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRiyb_32XQp8mbt7BmwVYPQLXuuMvgFf9XEn-u463DXoHoz4svYfY096tAWzjJezIv5_7UTaWcadyGAsLs3nYt6tp0BaeM37-nASRvvtYHYRZz6_Jx8XjFzhjNEYIeab7dDyV5=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:31:37.507Z,,,
https://www.google.com/maps/place/Frank%27s+Tire+%26+Automotive/data=!4m7!3m6!1s0x8834f90656854ecf:0x9d368452f6387777!8m2!3d40.3242327!4d-80.0449315!16s%2Fg%2F1tf033xp!19sChIJz06FVgb5NIgRd3c49lKENp0,Frank's Tire & Automotive,4.4,230,Auto repair shop,,"3135 Industrial Blvd, Bethel Park, PA 15102, United States","8XF4+M2 Bethel Park, Pennsylvania, USA",http://www.frankstireandauto.com/,+1 412-851-0855,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYrRYdbb-fc3msl89dRbXrA6uoCHcE_MVFgV2c9W7PSJMAORbHGjYi6rffSakox9-APa_yJwtkJlckYkt_A2PMx4VIGgbubdX-232u9jsHeSPcmjPwXvtpHHobA5m_IdzTNzDw=w427-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:31:42.400Z,,,
https://www.google.com/maps/place/Opeka+Auto+Repair+-+Upper+St+Clair/data=!4m7!3m6!1s0x8834f9ecb7827759:0xf6d059b2bbe61966!8m2!3d40.3558541!4d-80.0896889!16s%2Fg%2F11gy6twgwr!19sChIJWXeCt-z5NIgRZhnmu7JZ0PY,Opeka Auto Repair - Upper St Clair,4.9,150,Auto body shop,,"1403 McLaughlin Run Rd, Pittsburgh, PA 15241, United States","9W46+84 Pittsburgh, Pennsylvania, USA",http://www.opekaauto.com/,+1 412-257-0960,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMn6obYzJOuIldoRXyH1k0HwUZ28qtSqUjO-4Jnrw9IVzjOMAF8XvPK1QrsqRCtVRCjQkbyVzoOwyc-awKhR5tkZz2Gxi8CbVMJDyR5ApaAQTHXetQ3bfw0e-KP5k-8yXlb-5upQ=w427-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:31:47.241Z,,,
https://www.google.com/maps/place/Big+G+Tire+Co/data=!4m7!3m6!1s0x8834f8b570a0c87f:0x2a96e49f2da653fe!8m2!3d40.2913762!4d-80.0763507!16s%2Fg%2F1tfjwyn4!19sChIJf8igcLX4NIgR_lOmLZ_klio,Big G Tire Co,4.4,57,Tire shop,· In-store shopping · In-store pick-up,"828 E McMurray Rd, Venetia, PA 15367, United States","7WRF+HF Venetia, Pennsylvania, USA",,+1 724-941-8120,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pYzf-YWbg3f7KIhsNSib0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.0048&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:31:51.972Z,,,
https://www.google.com/maps/place/Hoods+Up+Quick+Lube+McMurray/data=!4m7!3m6!1s0x883457dc1f246c57:0x1a40271325c6d3f6!8m2!3d40.2999378!4d-80.0985578!16s%2Fg%2F11vc17r3fw!19sChIJV2wkH9xXNIgR9tPGJRMnQBo,Hoods Up Quick Lube McMurray,5.0,880,Oil change service,,"2869 Washington Rd, Canonsburg, PA 15317, United States","7WX2+XH Canonsburg, Pennsylvania, USA",https://www.hoodsupquicklube.com/,+1 724-942-8378,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgOFPCeqPCZlZjL8H25laSktcz6ZATLMksM8wVJ1VNQRaALXXwhRyTBIx6l0KhERztrm-Ke7XzROHK3erzYaRDx49uyXNCv9kMdOAaQuL2kQqRnZS40YIu2WLPX_j_nVMqBdbwfmDM15H5=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:31:56.920Z,,,
https://www.google.com/maps/place/Mr.+Tire+Auto+Service+Centers/data=!4m7!3m6!1s0x883457f954edab97:0xa2a1b63839f3a38b!8m2!3d40.3675515!4d-80.103597!16s%2Fg%2F1tfk0hhs!19sChIJl6vtVPlXNIgRi6PzOTi2oaI,Mr. Tire Auto Service Centers,4.8,1049,Tire shop,· In-store shopping · In-store pick-up,"1134 Washington Pike, Bridgeville, PA 15017, United States","9V9W+2H Bridgeville, Pennsylvania, USA",https://locations.mrtire.com/pa/bridgeville/1134-washington-pike?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_892,+1 412-257-3344,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTLCWx1gWsZ9Ew7aUL_wDxCu19d0SpAy9813YoxlAPiIXjPiPekuwOvCUrDF1l--4UVSChDpLjzvgl0XcTeVwVceDne0jUt32AvookCTTSGZiXjSCtg_zBpvgkmpr5FJA52Kce=w431-h240-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:32:02.228Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Bethel+Park+Automotive+Inc./data=!4m7!3m6!1s0x8834f905f966ea7f:0xc51768011a3511b3!8m2!3d40.3210708!4d-80.042672!16s%2Fg%2F1v1kqj60!19sChIJf-pm-QX5NIgRsxE1GgFoF8U,Bethel Park Automotive Inc.,4.8,68,Auto repair shop,,"5450 Progress Blvd, Bethel Park, PA 15102, United States","8XC4+CW Bethel Park, Pennsylvania, USA",https://www.bethelparkautomotive.com/,+1 412-831-0300,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-mSs1niM6UnzbT5RsjYqUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.7883&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:32:07.433Z,,,
https://www.google.com/maps/place/Monro+Auto+Service+and+Tire+Centers/data=!4m7!3m6!1s0x883457c26ab49083:0xb1b3ad8b17e43851!8m2!3d40.3517821!4d-80.1135749!16s%2Fg%2F1trqhwcw!19sChIJg5C0asJXNIgRUTjkF4uts7E,Monro Auto Service and Tire Centers,4.4,255,Tire shop,· In-store shopping · In-store pick-up,"3057 Washington Pike, Bridgeville, PA 15017, United States","9V2P+PH Bridgeville, Pennsylvania, USA",https://locations.monro.com/pa/bridgeville/3057-washington-pike?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_274,+1 412-220-9223,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXyePHbr81dTZ_rQfYXtTwcM17P48LdvO8eKt4aYvtm-LG4JQKw7EhSuuf_cVVWQ3DtpIeUV2o0TLoWmfvgl-8uHb5RF8z9E4Xy4Hy1Q_uhAyzV9DlNEmbOmepZAXYgHWatfZ3=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:32:12.299Z,,,
https://www.google.com/maps/place/JMJ+Automotive+%26+Express+Lube/data=!4m7!3m6!1s0x8834f9a7402fd037:0x1247fb8ce125f209!8m2!3d40.3275825!4d-80.0380236!16s%2Fg%2F12q4t45qf!19sChIJN9AvQKf5NIgRCfIl4Yz7RxI,JMJ Automotive & Express Lube,4.5,175,Auto repair shop,,"2865 Industrial Blvd, Bethel Park, PA 15102, United States","8XH6+2Q Bethel Park, Pennsylvania, USA",,+1 412-831-6320,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2YE_nw5dedE-iedtqvoDve4PF6_BTjrEAKuKALUVBFimnZQMs57wHg2TFlEdWnqXcj6b5JaDP9EyXo-DVLi6ZShfcaBHWeyXQN5RtELBLKDVvSESdbRGZNhYYZpbuQ31Nu5WK=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:32:17.136Z,,,
https://www.google.com/maps/place/NTB-National+Tire+%26+Battery/data=!4m7!3m6!1s0x8834f99c8090d54f:0x5f33af85b6c82310!8m2!3d40.3302558!4d-80.0228906!16s%2Fg%2F1tg79pxd!19sChIJT9WQgJz5NIgRECPItoWvM18,NTB-National Tire & Battery,4.8,854,Tire shop,· In-store pick-up,"2400 South Park Rd, Bethel Park, PA 15102, United States","8XJG+4R Bethel Park, Pennsylvania, USA",https://www.mavis.com/locations/bethel-park-pa/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4369,+1 412-212-8910,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerg-fhi9hg5Lgq2lNAgbLXgiU9H398ekgMwqf9iviTB4Y_Xl4MT-ViXzqLKX1sp-qFIFQOL9GO3y6Ix1pCRU6FpwTyJ945XbVpPkG-7nz1sps12OD4mjfLCibT4u6VT0_LF4fFtzrmr8pKY=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:32:21.978Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8834f9913c5b5489:0x52561820cc3af60f!8m2!3d40.3389036!4d-80.025546!16s%2Fg%2F1tf6x_r_!19sChIJiVRbPJH5NIgRD_Y6zCAYVlI,Firestone Complete Auto Care,3.8,195,Tire shop,· In-store shopping · Kerbside pickup,"5055 Library Rd, Bethel Park, PA 15102, United States","8XQF+HQ Bethel Park, Pennsylvania, USA",https://www.firestonecompleteautocare.com/pennsylvania/bethel-park/5055-library-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 412-212-3936,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVpjJLFmaYEiNl6KvbJZ_31Qz1SI0JjS3tpJl2eZYeAB0tzwEBtkhdvHSztq7WWadIkrKRIefkKbO8xEN5aPENIPxfjNzsFL2zzSbsSbF22ZofY9KWglMYXFdGZDAfdHMa1vnNdw=w451-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:32:27.166Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Bonneau+Auto+Services/data=!4m7!3m6!1s0x8834f905ca750853:0xaf8eb3f4d0ffacde!8m2!3d40.3206886!4d-80.044814!16s%2Fg%2F1tff_4p_!19sChIJUwh1ygX5NIgR3qz_0PSzjq8,Bonneau Auto Services,4.9,48,Auto repair shop,,"5428 Enterprise Blvd, Bethel Park, PA 15102, United States","8XC4+73 Bethel Park, Pennsylvania, USA",,+1 412-835-0550,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RJZoQlnoBHcxVvMBS-txag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.1045&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Upper+Saint+Clair+Pittsburgh+PA/@40.3205701,-80.0870155,14z",2026-03-23T16:32:29.852Z,,,
