placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,isBlackOwned,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes,error
https://www.google.com/maps/place/RRH+Labs/data=!4m7!3m6!1s0x89d6ac33130e1141:0x799ae739bbadc31a!8m2!3d43.1964045!4d-77.7969601!16s%2Fg%2F12q4qsx00!19sChIJQREOEzOs1okRGsOtuznnmnk,RRH Labs,4.1,22,Medical laboratory,"4 Land-Re Way, Spencerport, NY 14559, United States","56W3+H6 Spencerport, New York, USA",https://www.rochesterregional.org/,,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNQ8eepQZL2g8krA18ahyvfNrFvuFIWCemHulOu=w426-h240-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:19:51.747Z,,,Closed,"7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm","7 am–12 pm, 1–4 pm",Closed,,
https://www.google.com/maps/place/Skin+Tight+Aesthetics/data=!4m7!3m6!1s0x89d401e5e411ef65:0xc22f49e443de486a!8m2!3d43.193079!4d-77.800913!16s%2Fg%2F11ghr1b9rq!19sChIJZe8R5OUB1IkRakjeQ-RJL8I,Skin Tight Aesthetics,5.0,4,Skin care clinic,"85 N Union St, Spencerport, NY 14559, United States","55VX+6J Spencerport, New York, USA",http://brushedsalonstudio.com/,+1 585-730-0022,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BL023D_VAlTD2TnQ6is8kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.147&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:19:54.598Z,Identifies as women-owned,,,,,,,,,,
https://www.google.com/maps/place/PROACT+Physical+Therapy/data=!4m7!3m6!1s0x89d6ad8baf179707:0x76d06729ba92ade0!8m2!3d43.1822993!4d-77.8029858!16s%2Fg%2F11mwzr6m9f!19sChIJB5cXr4ut1okR4K2Suiln0HY,PROACT Physical Therapy,5.0,31,Physical therapist,"21 Union Hill Dr Suite D2, Spencerport, NY 14559, United States","55JW+WR Spencerport, New York, USA",https://proactclinics.com/,+1 585-488-2203,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xdfq8yG4-6LxKNzqPcUX3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.84448&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:19:59.382Z,,,Closed,9 am–2 pm,9 am–7 pm,9 am–2 pm,9 am–7 pm,9 am–2 pm,10 am–4 pm,,
https://www.google.com/maps/place/Sparrow+Speech+%26+Language+Therapy/data=!4m7!3m6!1s0x44204823ffeb305b:0xc4d9f4a6c2bfbdb8!8m2!3d43.1920954!4d-77.8004003!16s%2Fg%2F11v3x9x11p!19sChIJWzDr_yNIIEQRuL2_wqb02cQ,Sparrow Speech & Language Therapy,5.0,1,Speech pathologist,"138 S Union St Suites 1 & 2, Spencerport, NY 14559, United States","55RX+RR Spencerport, New York, USA",https://sparrowspeech.org/,+1 585-454-9864,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dPXcQ6YUmxO8jTwuoUIFag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.618225&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:02.473Z,,,,,,,,,,,
"https://www.google.com/maps/place/Unity+Dialysis+At+Spencerport/@43.1963788,-77.7967829,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6ac33130e1141:0x6713ee238ef059f1!8m2!3d43.1963788!4d-77.7967829!16s%2Fg%2F12q4q0466",Unity Dialysis At Spencerport,3.0,2,Dialysis center,"4 Land-Re Way, Spencerport, NY 14559, United States","56W3+H7 Spencerport, New York, USA",https://www.rochesterregional.org/locations/spencerport/unity-dialysis-at-spencerport/,+1 585-368-6610,Closed ⋅ Opens 6 am Mon,,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:09.337Z,,,Closed,6 am–10:30 pm,6 am–10:30 pm,6 am–10:30 pm,6 am–10:30 pm,6 am–10:30 pm,6 am–10:30 pm,,
https://www.google.com/maps/place/ACM+Labs/data=!4m7!3m6!1s0x89d6ac5a72b5cf57:0xfdb1545370849d58!8m2!3d43.1820814!4d-77.8030479!16s%2Fg%2F1tpllql9!19sChIJV8-1clqs1okRWJ2EcFNUsf0,ACM Labs,5.0,1,Medical laboratory,"21 Union Hill Dr, Spencerport, NY 14559, United States","55JW+RQ Spencerport, New York, USA",,+1 585-247-3500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cTl599pBlaQ3NFFm_V-LXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.63297&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:12.192Z,,,,,,,,,,,
https://www.google.com/maps/place/A+New+Life+Acupuncture/data=!4m7!3m6!1s0x89d6b10b3d84f467:0x6a768e334d8af7e3!8m2!3d43.1994051!4d-77.7992689!16s%2Fg%2F11bw46xpb2!19sChIJZ_SEPQux1okR4_eKTTOOdmo,A New Life Acupuncture,5.0,15,Acupuncture clinic,"2139 N Union St #7a, Spencerport, NY 14559, United States","56X2+Q7 Spencerport, New York, USA",http://anewlifeacupuncture.com/,+1 585-746-2187,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOaZXwWkupeEgrd_zIWKTjzeXsGhBq2sFiSoSHX=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:17.213Z,LGBTQ+ friendly,,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–7 pm,8 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Erie+Canal+Animal+Hospital/data=!4m7!3m6!1s0x89d6ac454b8c5925:0x5eed50c0ce26d01!8m2!3d43.1857437!4d-77.8035097!16s%2Fg%2F11clvbh3ql!19sChIJJVmMS0Ws1okRAW3iDAzV7gU,Erie Canal Animal Hospital,4.6,291,Veterinarian,"370 S Union St, Spencerport, NY 14559, United States","55PW+7H Spencerport, New York, USA",http://www.eriecanalah.com/,+1 585-349-7387,"Closed ⋅ Opens 8 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqFSfr0Hm4Bzoemn-KTdxmNbeK8AXDROtFSVU0R8xjE-M4T8oSV7r-EGmdnz2-3r_wMCjb51Eq39Fcj6fy_nU-rQxldpaLEiPIm-mrKswvKNnF2zR5trZI7z3ehgYGYvZ6cF_qI9A0H-tm8=w408-h559-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:27.222Z,,,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,8 am–12 pm,,
https://www.google.com/maps/place/Spencerport+Chiropractic+and+Massage+Therapy/data=!4m7!3m6!1s0x89d155ac9aa45189:0x172a9b93a9de657b!8m2!3d43.1931076!4d-77.8010177!16s%2Fg%2F1tg7b0b9!19sChIJiVGkmqxV0YkRe2XeqZObKhc,Spencerport Chiropractic and Massage Therapy,5.0,19,Chiropractor,"85 S Union St #204b, Spencerport, NY 14559, United States","55VX+6H Spencerport, New York, USA",http://www.spencerportchiro.com/,+1 585-880-5800,Closed ⋅ Opens 11:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO1B4xMnkVpqQHC37G67uqV6Rmd_UljoyW76N6o=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:32.378Z,LGBTQ+ friendly,,Closed,11:30 am–6:30 pm,Closed,11:30 am–6:30 pm,11:30 am–6:30 pm,11:30 am–6:30 pm,Closed,,
https://www.google.com/maps/place/Towne+%26+Country+Eyecare/data=!4m7!3m6!1s0x89d6ac5a2a2718ad:0xfec1a8030a32781f!8m2!3d43.1810099!4d-77.804683!16s%2Fg%2F1tczfx7s!19sChIJrRgnKlqs1okRH3gyCgOowf4,Towne & Country Eyecare,4.9,508,Eye care center,"2277 S Union St, Spencerport, NY 14559, United States","55JW+C4 Spencerport, New York, USA",http://www.tceyeonline.com/,+1 585-349-3300,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP4CWNowfsF0W3ub21YKtABiCpJjAQIaaJESG_R=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:37.311Z,LGBTQ+ friendly,,Closed,9 am–3 pm,9 am–5 pm,9 am–3 pm,9 am–5 pm,9 am–3 pm,Closed,,
https://www.google.com/maps/place/Rochester+Chiropractic+%26+Pregnancy/data=!4m7!3m6!1s0x89d6ac36d1a23219:0x857213363af038a9!8m2!3d43.1992399!4d-77.7985336!16s%2Fg%2F11c48n7l7p!19sChIJGTKi0Tas1okRqTjwOjYTcoU,Rochester Chiropractic & Pregnancy,4.7,14,Pregnancy care center,"2139 N Union St Suite 7, Spencerport, NY 14559, United States","56X2+MH Spencerport, New York, USA",http://chiropracticandpregnancy.com/,+1 585-617-3494,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xoQny53590BZYlQSmEQe-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.124763&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:42.253Z,,,Closed,8 am–5 pm,Closed,8 am–5 pm,Closed,8 am–4 pm,Closed,,
https://www.google.com/maps/place/Monroe+Podiatry+Group/data=!4m7!3m6!1s0x89d6ac488fcca4d9:0x981320bd389b7c0c!8m2!3d43.188797!4d-77.787877!16s%2Fg%2F1vknqcn5!19sChIJ2aTMj0is1okRDHybOL0gE5g,Monroe Podiatry Group,5.0,2,Medical clinic,"2800 Spencerport Rd a6, Spencerport, NY 14559, United States","56Q6+GR Spencerport, New York, USA",http://www.monroepodiatrygroup.com/contact.html,+1 585-404-4123,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BS9CBjwJEQomRVxOwGAVAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.179277&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:47.381Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
"https://www.google.com/maps/place/UR+Medicine+Wilmot+Cancer+Institute+%E2%80%93+Strong+West/@43.2207702,-77.9444862,17z/data=!3m1!4b1!4m6!3m5!1s0x89d401f72792abb3:0xada41a5fc70faa43!8m2!3d43.2207702!4d-77.9444862!16s%2Fg%2F11gzqg5tfd",UR Medicine Wilmot Cancer Institute – Strong West,3.0,2,Cancer treatment center,"156 West Ave, Brockport, NY 14420, United States","63C4+86 Brockport, New York, USA",https://www.urmc.rochester.edu/cancer-institute/locations/strong-west.aspx,+1 585-395-0124,Closed ⋅ Opens 8 am Tue,,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:20:57.073Z,,,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,Closed,8 am–4:30 pm,Closed,,
https://www.google.com/maps/place/Cellura+Dental/data=!4m7!3m6!1s0x89d6ac48bd60af3f:0xb5ccacfc3c0ce9e5!8m2!3d43.1915272!4d-77.8015788!16s%2Fg%2F1tdwwp6b!19sChIJP69gvUis1okR5ekMPPyszLU,Cellura Dental,4.9,312,Dentist,"17 West Ave, Spencerport, NY 14559, United States","55RX+J9 Spencerport, New York, USA",http://celluradental.com/,+1 585-352-4324,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOYiK1UyeaTjZW1Dh_R7z0shJTtYOiqezHyWy5v=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:21:02.066Z,LGBTQ+ friendly,,Closed,9 am–6 pm,8 am–5 pm,9 am–6 pm,Closed,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Beyond+Sessions+Counseling+Services/data=!4m7!3m6!1s0x89d6af64b4fdfffb:0x8b31c7bf175e63b6!8m2!3d43.1919997!4d-77.8014766!16s%2Fg%2F11kpdhr6g0!19sChIJ-__9tGSv1okRtmNeF7_HMYs,Beyond Sessions Counseling Services,,,Mental health service,"24 West Ave #303, Spencerport, NY 14559, United States","55RX+QC Spencerport, New York, USA",http://beyondsessionscounselingservices.com/,+1 585-210-9760,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lYRCAdUbCbKgw9hpmS8_kA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.86166&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:21:18.814Z,,,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,,
https://www.google.com/maps/place/Dr.+Tracy+Gillette/data=!4m7!3m6!1s0x89d6add808d40001:0xaf1f3da510d14c7b!8m2!3d43.2111966!4d-77.7786752!16s%2Fg%2F11p07b53jp!19sChIJAQDUCNit1okRe0zREKU9H68,Dr. Tracy Gillette,,,Counselor,"115 Webster Rd, Spencerport, NY 14559, United States","666C+FG Spencerport, New York, USA",,+1 585-617-4442,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y_3D8cqOfIFvv-d6GAyyLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.3365&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Spencerport+Rochester+NY/@43.1864501,-77.8038972,14z",2025-09-29T00:21:21.484Z,,,,,,,,,,,
"https://www.google.com/maps/place/Interlakes+Oncology+Hematology/@43.2209792,-77.9446563,17z/data=!3m1!4b1!4m6!3m5!1s0x89d401f19ea9e01b:0x174403502c27ac20!8m2!3d43.2209792!4d-77.9446563!16s%2Fg%2F1tdgqtjm",Interlakes Oncology Hematology,,,Medical clinic,"156 West Ave 2nd Floor, Brockport, NY 14420, United States","63C4+94 Brockport, New York, USA",http://www.interlakesoncology.com/,+1 585-395-0124,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:21:47.907Z,,,,,,,,,,,
https://www.google.com/maps/place/RRH+Brockport+Medical+Campus/data=!4m7!3m6!1s0x89d401c839d7a451:0x2a404385f9184ac7!8m2!3d43.199615!4d-77.949573!16s%2Fg%2F11h_vvz4tr!19sChIJUaTXOcgB1IkRx0oY-YVDQCo,RRH Brockport Medical Campus,4.4,5,Medical clinic,"6668 4th Section Rd, Brockport, NY 14420, United States","53X2+R5 Brockport, New York, USA",https://www.rochesterregional.org/locations/medical-campuses/brockport?y_source=1_ODgwNzM1OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 585-922-5465,,https://lh3.googleusercontent.com/p/AF1QipMnXCuBL6VWx1GJTqpIZyvMTWS6de3RTrUffe8v=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:21:50.723Z,LGBTQ+ friendly,,,,,,,,,,
"https://www.google.com/maps/place/UR+Medicine+%E2%80%93+Strong+West/@43.221536,-77.9445569,17z/data=!3m1!4b1!4m6!3m5!1s0x89d401f1f1ea35d3:0x21b86f2020f71580!8m2!3d43.221536!4d-77.9445569!16s%2Fg%2F11b66cwth7",UR Medicine – Strong West,3.6,76,General hospital,"156 West Ave, Brockport, NY 14420, United States","63C4+J5 Brockport, New York, USA",http://www.urmc.rochester.edu/strong-west.aspx,+1 585-276-7200,,,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:21:57.749Z,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Brockport+ASAP+Walk+In+Medical+Care/data=!4m7!3m6!1s0x89d401c92d83cfb5:0x6734eb39e82c7617!8m2!3d43.1979026!4d-77.9453964!16s%2Fg%2F1ptww9zq_!19sChIJtc-DLckB1IkRF3Ys6DnrNGc,Brockport ASAP Walk In Medical Care,3.2,61,Medical clinic,"6565 4th Section Rd #100, Brockport, NY 14420, United States","53X3+5R Brockport, New York, USA",http://brockportasap.com/,+1 585-391-3988,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4novYhYBsuSK6VzttUxK3XnY7bWSfnJAyvEaZNJZqkKsmW-7FhQai6AXpqoaeIfHV4XpfsiXZ_ObYej_flF7VL5PRdyVNymeuy9qPtRhG46uCxijLYG5raMpxkIRQeS9F9RRAkyT=w408-h270-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:02.940Z,,,Closed,9 am–5 pm,11 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–5 pm,Closed,,
https://www.google.com/maps/place/WellNow+Urgent+Care/data=!4m7!3m6!1s0x89d40156bb7d975f:0xbff4db1c44a4356c!8m2!3d43.1978728!4d-77.9448584!16s%2Fg%2F11mx3mgbb2!19sChIJX5d9u1YB1IkRbDWkRBzb9L8,WellNow Urgent Care,4.3,470,Urgent care center,"6555 4th Section Rd, Brockport, NY 14420, United States","53X4+43 Brockport, New York, USA",https://www.wellnow.com/urgent-care-centers/new-york/brockport/6555-fourth-section-road-14420/?utm_source=googleplaces&utm_medium=lociqgoogleplaces&utm_content=listing,+1 585-431-5364,,https://lh3.googleusercontent.com/p/AF1QipPL2VS0EXllDbaozUs1nzblRv308inPnJNlMpk=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:07.936Z,,,,,,,,,,,
https://www.google.com/maps/place/Brockport+Vine+Medical/data=!4m7!3m6!1s0x89d401e852e378d3:0x9281b8d216f82876!8m2!3d43.2210871!4d-77.942644!16s%2Fg%2F11j53n9gfr!19sChIJ03jjUugB1IkRdij4FtK4gZI,Brockport Vine Medical,3.6,32,Medical clinic,"122 West Ave, Brockport, NY 14420, United States","63C4+CW Brockport, New York, USA",http://brockportvinemedical.org/,+1 585-391-3040,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8Hps7m8S4nQX0fMOeCb48cil3n4HsJnJ5SxVf=w428-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:12.921Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:45 am–1 pm,,
"https://www.google.com/maps/place/UR+Medicine+Allergy,+Immunology+%26+Rheumatology+%E2%80%93+Brockport/@43.2209845,-77.9449401,17z/data=!3m1!4b1!4m6!3m5!1s0x89d4010bdf834b31:0x87f869978505b5d!8m2!3d43.2209845!4d-77.9449401!16s%2Fg%2F11n8phgz1v","UR Medicine Allergy, Immunology & Rheumatology – Brockport",1.0,1,Medical clinic,"156 West Ave 3rd floor, Brockport, NY 14420, United States","63C4+92 Brockport, New York, USA",https://www.urmc.rochester.edu/locations/allergy-immunology-strong-west,+1 585-486-0930,Closed ⋅ Opens 8 am Mon,,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:19.839Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Oak+Orchard+Health/data=!4m7!3m6!1s0x89d401f2b1ff5c4f:0x5fdce27e265b0063!8m2!3d43.2212047!4d-77.9508048!16s%2Fg%2F1tcxf5ls!19sChIJT1z_sfIB1IkRYwBbJn7i3F8,Oak Orchard Health,3.8,409,Medical office,"300 West Ave, Brockport, NY 14420, United States","62CX+FM Brockport, New York, USA",https://oakorchardhealth.org/health-centers/the-dr-james-p-goetz-health-center-in-brockport-ny/,+1 585-637-3905,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPGvD5FfvM-3wVsf5WEbvLBGCIR5C3lY6qdjMPW=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:25.062Z,LGBTQ+ friendly,,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–12 pm,,
"https://www.google.com/maps/place/UR+Medicine+Nephrology+%E2%80%93+Strong+West/@43.2211646,-77.9446612,17z/data=!3m1!4b1!4m6!3m5!1s0x89d401fe399f59ed:0x4f173e79bb6814fb!8m2!3d43.2211646!4d-77.9446612!16s%2Fg%2F11vxhhp9c8",UR Medicine Nephrology – Strong West,,,Medical clinic,"156 West Ave 3rd floor, Brockport, NY 14420, United States","63C4+F4 Brockport, New York, USA",https://www.urmc.rochester.edu//locations/nephrology-clinic-strong-west,+1 585-275-4517,Closed ⋅ Opens 8 am Mon,,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:32.027Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Aleshias+Aesthetics/data=!4m7!3m6!1s0x89d40105092fb7bb:0x65e0274fa4e0d326!8m2!3d43.2208636!4d-77.9428547!16s%2Fg%2F11vr5c1ckj!19sChIJu7cvCQUB1IkRJtPgpE8n4GU,Aleshias Aesthetics,5.0,11,Facial spa,"122 West Ave, Brockport, NY 14420, United States","63C4+8V Brockport, New York, USA",https://www.trulypamperedsalon.com/,+1 585-431-2970,Closed ⋅ Opens 4 pm Wed,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6vT7RDzgknojkixDq32uYVeDPtB2bzDGqmgWOTFOipd2prSEUrgXn9T5pWGYZLsYj0J-MmH7BP6qCK-Al3LIbP0AjQGDy0k0gjOpH_m-YPENP8NODoiVnQewPX74mLKMCo_nR=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:37.089Z,Identifies as women-owned,,9 am–5 pm,Closed,Closed,4–8 pm,Closed,4–8 pm,9 am–5 pm,,
https://www.google.com/maps/place/Borg+%26+Ide+Imaging+%7C+Brockport/data=!4m7!3m6!1s0x89d401c9b62e6005:0x4a81530775557d41!8m2!3d43.1994918!4d-77.9495777!16s%2Fg%2F11cn0v1ks8!19sChIJBWAutskB1IkRQX1VdQdTgUo,Borg & Ide Imaging | Brockport,4.8,533,Radiologist,"6668 4th Section Rd, Brockport, NY 14420, United States","53X2+Q5 Brockport, New York, USA",https://www.radnet.com/borg-and-ide/locations/brockport?utm_source=GMB&utm_medium=GMB_Brockport_Main&utm_campaign=GMB_BII_Brockport,+1 585-241-6401,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPc2quE4ekCbNukLGpFUVgiqGbX-cGiqrVEp1Gw=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:42.320Z,,,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,,
"https://www.google.com/maps/place/UR+Medicine+Primary+Care+%E2%80%93+Brockport+Medical+Associates/@43.2209264,-77.944944,17z/data=!3m1!4b1!4m6!3m5!1s0x89d401f0699bfb09:0xd58b95cedc9cb3bc!8m2!3d43.2209264!4d-77.944944!16s%2Fg%2F11btvb9bfk",UR Medicine Primary Care – Brockport Medical Associates,3.4,5,Medical office,"156 West Ave 2nd Floor, Brockport, NY 14420, United States","63C4+92 Brockport, New York, USA",https://www.urmc.rochester.edu/locations/brockport-medical-associates,+1 585-758-7557,Closed ⋅ Opens 8 am Mon,,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:49.564Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
"https://www.google.com/maps/place/UR+Medicine+Sleep+Center/@43.2207702,-77.9444862,17z/data=!3m1!4b1!4m6!3m5!1s0x89d4017751d885e9:0xb352e4f3323e2552!8m2!3d43.2207702!4d-77.9444862!16s%2Fg%2F11hytj5xfl",UR Medicine Sleep Center,5.0,1,Sleep clinic,"156 West Ave, Brockport, NY 14420, United States","63C4+86 Brockport, New York, USA",https://www.urmc.rochester.edu/locations/comprehensive-sleep-center-strong-west,+1 585-341-7575,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:22:56.362Z,,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,,
https://www.google.com/maps/place/UR+Medicine+Orthopaedics+%26+Physical+Performance+%E2%80%93+Strong+West/data=!4m7!3m6!1s0x89d4014cec8efdef:0x13cc4f70f3b53c0e!8m2!3d43.2211646!4d-77.9446612!16s%2Fg%2F11hyth12hg!19sChIJ7_2O7EwB1IkRDjy183BPzBM,UR Medicine Orthopaedics & Physical Performance – Strong West,4.8,5,Orthopedic clinic,"156 West Ave 3rd floor, Brockport, NY 14420, United States","63C4+F4 Brockport, New York, USA",https://www.urmc.rochester.edu/locations/pmr-strong-west,+1 585-341-9200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnEC6J2bP_2HP-2k2UqvgKAhQlNUlACFc9hPo-soFAgRBYshnSh1no8keM1Ej608NcFIKzqvOoufl1WDlm0G0JZEhMHMPB1-KHCqMogisPLwBASd6bbxfSJI_E-hZj7C0utSnecQ=w408-h725-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brockport+Rochester+NY/@43.2136713,-77.9391797,14z",2025-09-29T00:23:01.304Z,,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,
