placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Barnett+Windows+And+Doors/data=!4m7!3m6!1s0x887539c695555555:0xb5f8a3f91c819913!8m2!3d39.5890566!4d-89.7352001!16s%2Fg%2F1hc4jkpbg!19sChIJVVVVlcY5dYgRE5mBHPmj-LU,Barnett Windows And Doors,5.0,2,Window installation service,"300 S Clover Ln, Auburn, IL 62615, United States","H7Q7+JW Auburn, Illinois, USA",,+1 217-891-7663,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzx1LIuFT2JJvLG45AMghYQBVQ6B6T0VvRYadAXfkiW8TcrPA3qNv7PFal0limrvd_JNWkZscWrXVMk5E8Vj2VWanTO1w6MCkrJw48gCKatnokIJ-tzFFJghUCkAlnH5mpohs5qzZN9WYba=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Auburn+Springfield+IL/@39.5917197,-89.7464874,14z",2025-11-07T23:06:31.572Z,,,
"https://www.google.com/maps/place/Doom+Building+%26+Farm+Supply/@39.9950813,-89.5501686,17z/data=!3m1!4b1!4m6!3m5!1s0x88754ac202f252ad:0x30911cab29da96bd!8m2!3d39.9950813!4d-89.5501686!16s%2Fg%2F1vc_r37_",Doom Building & Farm Supply,5.0,1,Farm equipment supplier,"250 500th St, Williamsville, IL 62693, United States","XCWX+2W Williamsville, Illinois, USA",,+1 217-566-3569,Open ⋅ Closes 8 pm,,false,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Williamsville+Springfield+IL/@39.954216,-89.5487126,14z",2025-11-07T23:06:46.657Z,,,
https://www.google.com/maps/place/24%2F7+Garage+Door+Services+LLC/data=!4m7!3m6!1s0x87df498c50cc93e9:0x6ad188d1ffc4dfef!8m2!3d38.7437963!4d-90.2781646!16s%2Fg%2F11c6_m2wtp!19sChIJ6ZPMUIxJ34cR79_E_9GI0Wo,24/7 Garage Door Services LLC,4.9,168,Garage door supplier,"9742 Venice Dr, St. Louis, MO 63136, United States","PPVC+GP St. Louis, Missouri, USA",http://www.247garagedoorservicesllc.com/,+1 314-396-7133,Open ⋅ Closes 4:45 am Sat,https://lh3.googleusercontent.com/p/AF1QipO6WT-BnxU_DPEE8UtY3qBDcirO-O4l9VHSTonD=w408-h544-k-no,true,5 am–4:45 am,5 am–4:45 am,5 am–4:45 am,5 am–4:45 am,5 am–4:45 am,5 am–4:45 am,5 am–4:45 am,"https://www.google.com/maps/search/garage+door+services+in+New+Berlin+Springfield+IL/@39.7248243,-89.9112802,14z",2025-11-07T23:06:59.834Z,,,
https://www.google.com/maps/place/Troy+Garage+Door+Inc./data=!4m7!3m6!1s0x87df5335530d8e2d:0x806ef4176a64f428!8m2!3d38.7318138!4d-90.1116437!16s%2Fg%2F11fm5vr_w5!19sChIJLY4NUzVT34cRKPRkahf0boA,Troy Garage Door Inc.,4.9,22,Garage door supplier,"2133 Pontoon Rd, Granite City, IL 62040, United States","PVJQ+P8 Granite City, Illinois, USA",http://www.troygaragedoor.com/,+1 618-709-7014,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO-0xrQs9B8_F6Bbk2wDO06Nao0GuvTulh3jj_A=w408-h306-k-no,true,7 am–3 pm,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+New+Berlin+Springfield+IL/@39.7248243,-89.9112802,14z",2025-11-07T23:07:04.625Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Glenarm+Springfield+IL/@39.6236631,-89.6489863,14z",2025-11-07T23:07:12.358Z,,,No new results found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Dawson+Springfield+IL/@39.806637,-89.6795862,14z",2025-11-07T23:07:19.999Z,,,No new results found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Rochester+Springfield+IL/@39.7852855,-89.6107053,14z",2025-11-07T23:07:27.540Z,,,No new results found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Pleasant+Plains+Springfield+IL/@39.8728269,-89.9212211,14z",2025-11-07T23:07:36.265Z,,,No new results found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Springfield+Township+Springfield+IL/@39.8625807,-89.6675144,14z",2025-11-07T23:07:44.141Z,,,No new results found
https://www.google.com/maps/place/Bernie+Battery/data=!4m7!3m6!1s0x8875472eb6dbb18b:0xa998a757866253c3!8m2!3d39.7555426!4d-89.7311014!16s%2Fg%2F11y6f3m4cv!19sChIJi7Hbti5HdYgRw1NihlenmKk,Bernie Battery,5.0,1,Pulmonologist,"4330 Birch Grove Dr, Springfield, IL 62711, United States","Q749+6H Springfield, Illinois, USA",https://www.rosalindfranklin.edu/,+1 217-545-8000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o8X7OPMxJhGXSbABRRyRUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.55234&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Loami+Springfield+IL/@39.7558533,-89.7134992,14z",2025-11-07T23:07:54.679Z,,,
https://www.google.com/maps/place/Benmar+Sunrooms/data=!4m7!3m6!1s0x8875475658935d35:0x60777d4c970dd51c!8m2!3d39.7408255!4d-89.7027011!16s%2Fg%2F11gczx38v5!19sChIJNV2TWFZHdYgRHNUNl0x9d2A,Benmar Sunrooms,4.8,22,Sunroom contractor,"2601 Chuckwagon Dr, Springfield, IL 62711, United States","P7RW+8W Springfield, Illinois, USA",http://benmarsunrooms.com/,+1 217-670-0005,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipOCig40PyCzQWmmc46SUWl5dKqhf3Yr-HknUGVE=w408-h305-k-no,true,10 am–5 pm,10 am–2 pm,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Loami+Springfield+IL/@39.7558533,-89.7134992,14z",2025-11-07T23:07:59.236Z,,,
https://www.google.com/maps/place/Vivint/data=!4m7!3m6!1s0x887539e1956d17a3:0x6c9ef4afdf2bc1d7!8m2!3d39.7637034!4d-89.6703205!16s%2Fg%2F11j4b088t0!19sChIJoxdtleE5dYgR18Er36_0nmw,Vivint,4.8,239,Security service,,,https://www.vivint.com/locations/illinois/springfield?exid=207914?&tfn=217.281.3089,+1 217-281-3089,,https://lh3.googleusercontent.com/p/AF1QipOSkstOK_OI_fhmVxOYY6huKp8sNgrfNt_0KQem=w426-h240-k-no,true,7 am–12 am,10 am–10 pm,8 am–10 pm,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/garage+door+services+in+Loami+Springfield+IL/@39.7558533,-89.7134992,14z",2025-11-07T23:08:03.531Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Pawnee+Springfield+IL/@39.8006593,-89.6449345,14z",2025-11-07T23:08:11.007Z,,,No new results found
https://www.google.com/maps/place/Lakeside+True+Value/data=!4m7!3m6!1s0x88753bdf137a0123:0x36271f75e5087679!8m2!3d39.7584157!4d-89.6228501!16s%2Fg%2F1tq8k97t!19sChIJIwF6E987dYgReXYI5XUfJzY,Lakeside True Value,4.6,127,Hardware store,"2221 Adlai Stevenson Dr, Springfield, IL 62703, United States","Q95G+9V Springfield, Illinois, USA",,+1 217-529-2987,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k-HYUGF3VrY_X2xEGhkYLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.03543&pitch=0&thumbfov=100,true,8 am–6 pm,9 am–5 pm,10 am–3 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Cantrall+Springfield+IL/@39.7273629,-89.6368078,14z",2025-11-07T23:08:23.914Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Security+Door+%26+Hardware/data=!4m7!3m6!1s0x88753bd83e811f25:0x27b5316d1aa0cc5a!8m2!3d39.7643838!4d-89.6231706!16s%2Fg%2F1x6q2hr9!19sChIJJR-BPtg7dYgRWsygGm0xtSc,Security Door & Hardware,3.7,3,Door supplier,"2923 Stanton St, Springfield, IL 62703, United States","Q97G+QP Springfield, Illinois, USA",https://sec-sdh.com/,+1 217-585-9661,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=52pmlThM6zPydjekssk3qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.14276&pitch=0&thumbfov=100,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Cantrall+Springfield+IL/@39.7273629,-89.6368078,14z",2025-11-07T23:08:28.316Z,,,
https://www.google.com/maps/place/Springfield+Remodeling+%26+Handyman/data=!4m7!3m6!1s0x8875391c00bfd823:0x6652f158a0beaf3f!8m2!3d39.7536525!4d-89.6585245!16s%2Fg%2F11jfjgt2y5!19sChIJI9i_ABw5dYgRP6--oFjxUmY,Springfield Remodeling & Handyman,4.1,11,Handyman/Handywoman/Handyperson,,,https://www.springfieldremodelinghandyman.com/,+1 217-207-5595,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipO4XVFdVCpqBtvM6LcS4iRJvk524wzsMOEO8ouX=w425-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Thayer+Springfield+IL/@39.7649002,-89.671581,14z",2025-11-07T23:08:41.222Z,,,
