placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,isBlackOwned,sunday,monday,tuesday,wednesday,thursday,friday,saturday
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8830d4894ee82b1f:0xe5e7ce382b60e5e1!8m2!3d41.010065!4d-81.587694!16s%2Fg%2F1v29cn_4!19sChIJHyvoTonUMIgR4eVgKzjO5-U,H&R Block,4.6,105,Tax preparation service,"15 5th St SE Ste 8, Barberton, OH 44203, United States","2C66+2W Barberton, Ohio, USA",https://www.hrblock.com/tax-office-near-me/ohio/barberton/34234/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 330-848-3002,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipPWNuCKtbXQByTWc8N0BsleFKgjl2e5eJJuCHnI=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:23.642Z,,,Closed,Closed,10 am–4 pm,Closed,Closed,10 am–4 pm,Closed
"https://www.google.com/maps/place/Sussman+%26+Addis,+CPAs/data=!4m7!3m6!1s0x8830cdabc7af5693:0xf6a4e96dadc0f8a7!8m2!3d41.0277021!4d-81.73046!16s%2Fg%2F1vf9c_yr!19sChIJk1avx6vNMIgRp_jArW3ppPY","Sussman & Addis, CPAs",5.0,10,Certified public accountant,"125 W Boyer St A, Wadsworth, OH 44281, United States","27H9+3R Wadsworth, Ohio, USA",http://susscpa.com/,+1 330-334-3641,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mZZ4zENxVJA2OuKpAxQ0WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.32779&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:28.608Z,,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Four+Seasons+Tax+Services/data=!4m7!3m6!1s0x8830d3d045206ebf:0x31b87e4ee9ad41a1!8m2!3d41.0493888!4d-81.6381301!16s%2Fg%2F1td54201!19sChIJv24gRdDTMIgRoUGt6U5-uDE,Four Seasons Tax Services,4.3,15,Tax preparation service,"3282 S Cleveland Massillon Rd, Norton, OH 44203, United States","29X6+QP Norton, Ohio, USA",,+1 330-825-3620,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DeNv807QDJwfEi_bxqHObA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.95337&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:31.530Z,,,,,,,,,
https://www.google.com/maps/place/Income+Tax+Department/data=!4m7!3m6!1s0x8830d37f2d04ca75:0x4c638f403b1a787c!8m2!3d41.0134527!4d-81.6089052!16s%2Fg%2F1tfpkg7k!19sChIJdcoELX_TMIgRfHgaO0CPY0w,Income Tax Department,,,Accountant,"104 3rd St NW #1, Barberton, OH 44203, United States","297R+9C Barberton, Ohio, USA",,+1 330-848-6776,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oFjq5IN5E0U0nOc93fvVWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.97235&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:34.290Z,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8830d3ae67c7e60d:0xe57bc6a7f165d86!8m2!3d41.0250549!4d-81.6407806!16s%2Fg%2F1twy_5vx!19sChIJDebHZ67TMIgRhl0Wf2q8Vw4,H&R Block,4.3,45,Tax preparation service,"3200 Greenwich Rd Ste 67, Norton, OH 44203, United States","29G5+2M Norton, Ohio, USA",https://www.hrblock.com/tax-office-near-me/ohio/norton/33477/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 330-825-2040,,https://lh3.googleusercontent.com/p/AF1QipMbSu_RqSd9yz1gpyPT_xOmu7No5wK5ATzoAU9y=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:37.100Z,,,,,,,,,
https://www.google.com/maps/place/Norton+Tax+Service/data=!4m7!3m6!1s0x8830d3b01f3fa10b:0xf8a96068a10edd43!8m2!3d41.027736!4d-81.6379397!16s%2Fg%2F1tyt5_dn!19sChIJC6E_H7DTMIgRQ90OoWhgqfg,Norton Tax Service,5.0,2,Tax preparation service,"4071 S Cleveland Massillon Rd, Norton, OH 44203, United States","29H6+3R Norton, Ohio, USA",http://www.nortontaxservice.com/,+1 330-825-2477,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMomes6zzrebx6dnc3P5lx4opAO_W9SfNzPXfEm=w408-h273-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:41.880Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/The+Milestone+Center/data=!4m7!3m6!1s0x88312aedaaaaaaab:0xfe28416bb1bda225!8m2!3d41.0134508!4d-81.6088852!16s%2Fg%2F11h0wnbn_f!19sChIJq6qqqu0qMYgRJaK9sWtBKP4,The Milestone Center,,,Financial consultant,"104 3rd St NW STE 103, Barberton, OH 44203, United States","297R+9C Barberton, Ohio, USA",,+1 330-644-0284,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oFjq5IN5E0U0nOc93fvVWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.5612&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:47.264Z,,,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed
"https://www.google.com/maps/place/Robert+A.+Youngblood,+CPA/data=!4m7!3m6!1s0x8830d31757215789:0x2c50e8627e68ad54!8m2!3d41.019485!4d-81.668396!16s%2Fg%2F11sfpqg7dt!19sChIJiVchVxfTMIgRVK1ofmLoUCw","Robert A. Youngblood, CPA",,,Tax preparation service,"4242 S Hametown Rd, Norton, OH 44203, United States","289J+QJ Norton, Ohio, USA",http://prep.1040.com/youngblood,+1 234-678-5483,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_ievQSgWrxpyr_XWLK_PQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.4367&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:50.050Z,,,,,,,,,
https://www.google.com/maps/place/Christine+D.+Finan/data=!4m7!3m6!1s0x8830d381b97bcb6d:0xcf9430ff41b13bed!8m2!3d41.0167712!4d-81.6072109!16s%2Fg%2F11cjpbv008!19sChIJbct7uYHTMIgR7TuxQf8wlM8,Christine D. Finan,4.9,33,Lawyer,"231 2nd St NW, Barberton, OH 44203, United States","298V+P4 Barberton, Ohio, USA",,+1 330-644-0682,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NfeUh7MJHnPPTMlN7qnWyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.87362&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:54.970Z,,,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–2:30 pm,Closed
https://www.google.com/maps/place/Dennis+Liddle+-+Raymond+James/data=!4m7!3m6!1s0x8830d3818ad3fb37:0x28c861fd423453cb!8m2!3d41.0166383!4d-81.6088823!16s%2Fg%2F1tct9c3p!19sChIJN_vTioHTMIgRy1M0Qv1hyCg,Dennis Liddle - Raymond James,5.0,3,Financial planner,"527 W Lake Ave, Barberton, OH 44203, United States","298R+MC Barberton, Ohio, USA",https://www.raymondjames.com/dennisliddle,+1 330-475-1302,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nueF_eRYc6HahQ-qewnWGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.426115&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:28:57.884Z,,,,,,,,,
"https://www.google.com/maps/place/Carey+%26+Associates,+Inc./data=!4m7!3m6!1s0x8830cdaa17520bc5:0x549edbab1df997f4!8m2!3d41.0259636!4d-81.7318428!16s%2Fg%2F1tdcs576!19sChIJxQtSF6rNMIgR9Jf5HavbnlQ","Carey & Associates, Inc.",4.4,85,Accounting firm,"116 N Pardee St, Wadsworth, OH 44281, United States","27G9+97 Wadsworth, Ohio, USA",http://www.careyandassociatesinc.com/wadsworth,+1 330-335-9098,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMvxCoH7oCzFpcPbSS44FuKPfzWeneY57Ik_meW=w532-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:02.817Z,LGBTQ+ friendly,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed
https://www.google.com/maps/place/3Kings+Business+Solutions+LLC/data=!4m7!3m6!1s0x8830d56ca660e50b:0xd3da7555833460f5!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ly0yrp09!19sChIJC-VgpmzVMIgR9WA0g1V12tM,3Kings Business Solutions LLC,5.0,1,Consultant,,,,+1 330-598-9927,Closed ⋅ Opens 12 am Mon,https://lh3.googleusercontent.com/p/AF1QipMEgY6XaxSk2X_iAInP0asmhjuwNO733kqybZR6=w449-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:08.031Z,Identifies as women-owned,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
https://www.google.com/maps/place/Boatfield+%26+Associates/data=!4m7!3m6!1s0x8830d05560371bf9:0x58858256c8d118a8!8m2!3d41.0994886!4d-81.6475274!16s%2Fg%2F1w0j07kx!19sChIJ-Rs3YFXQMIgRqBjRyFaChVg,Boatfield & Associates,5.0,10,Tax preparation service,"3661 Copley Rd, Copley, OH 44321, United States","39X2+QX Copley, Ohio, USA",http://boatfieldandassociates.com/,+1 330-666-8343,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQSHP2g-2J8uGd_wFCvpLfY6fPmjquBgMqkfB3rW_k5n-f2HB2rRaHnmtjhYdyfTrt4UBUeuIEyXvSn59yGtNeSJaO8ywm-VeBNSxH7HKnyownzsrIFakPG72ENR4159DGLCI=w408-h509-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:13.089Z,,,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed
"https://www.google.com/maps/place/Forty-Three+Group,+LLC/data=!4m7!3m6!1s0x8830d3d05504ce55:0x88983a09feb70090!8m2!3d41.0501697!4d-81.6390822!16s%2Fg%2F11cm_603v0!19sChIJVc4EVdDTMIgRkAC3_gk6mIg","Forty-Three Group, LLC",5.0,1,Accountant,"3088 Wadsworth Rd #1, Norton, OH 44203, United States","3926+39 Norton, Ohio, USA",http://forty-threegroup.com/,+1 330-571-6450,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2mn8mcwqwRviBSjxsJhdng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.46957&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:17.994Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/J.+Ritchie+CPA/data=!4m7!3m6!1s0x883732b97de55555:0x9f52cb8f25d045c7!8m2!3d40.9715789!4d-81.6953689!16s%2Fg%2F11lq8w03qw!19sChIJVVXlfbkyN4gRx0XQJY_LUp8,J. Ritchie CPA,5.0,3,Accountant,"220 Portage St, Doylestown, OH 44230, United States","X8C3+JV Doylestown, Ohio, USA",http://jritchiecpa.com/,+1 330-991-4010,Closed ⋅ Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ta4Z1OUOTFYl9fq64dD0Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.54874&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:22.909Z,Identifies as women-owned,,Closed,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,Closed,Closed
https://www.google.com/maps/place/Advantage+Tax+Services+LLC/data=!4m7!3m6!1s0x8830d3d5e1170025:0x74ba4f7e1de12af5!8m2!3d41.0148107!4d-81.6127455!16s%2Fg%2F11w30dnpfm!19sChIJJQAX4dXTMIgR9SrhHX5PunQ,Advantage Tax Services LLC,,,Tax preparation,"156 6th St NW, Barberton, OH 44203, United States","297P+WW Barberton, Ohio, USA",https://www.atscpanow.com/,+1 330-644-8116,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fa4Q4ZpIKy8NSLUVqC3Ugw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.2196&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:27.852Z,,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8830d5072502577f:0x7c8c6f47e9405f00!8m2!3d41.0092656!4d-81.5522923!16s%2Fg%2F1tx47pq3!19sChIJf1cCJQfVMIgRAF9A6UdvjHw,H&R Block,4.4,76,Tax preparation service,"3333 Manchester Rd #15, Akron, OH 44319, United States","2C5X+P3 Akron, Ohio, USA",https://www.hrblock.com/tax-office-near-me/ohio/akron/33482/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 330-644-7279,,https://lh3.googleusercontent.com/p/AF1QipNc3j_8BZJZjeMCEyax-ooOqgonkPuZ-j-EyDSQ=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:31.165Z,,,,,,,,,
https://www.google.com/maps/place/Taxes+by+Ashley+Banks/data=!4m7!3m6!1s0x8830d5d34ce5e9d7:0xea23eaf6729c086c!8m2!3d40.9955645!4d-81.5987177!16s%2Fg%2F11t4qx5qx3!19sChIJ1-nlTNPVMIgRbAiccvbqI-o,Taxes by Ashley Banks,,,Tax preparation,"542 Teakwood Ct, Barberton, OH 44203, United States","XCW2+6G Barberton, Ohio, USA",,+1 330-789-4513,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tg6wTtHod7V90biQjHN8dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.25754&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:35.943Z,,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,12–5 pm
https://www.google.com/maps/place/Kennedy+%26+Collins+Co+LPA/data=!4m7!3m6!1s0x8830d3b01f3fa10b:0xa4a2ba3e645daf53!8m2!3d41.027784!4d-81.637665!16s%2Fg%2F1td4ks26!19sChIJC6E_H7DTMIgRU69dZD66oqQ,Kennedy & Collins Co LPA,5.0,5,General practice attorney,"4071 S Cleveland Massillon Rd, Barberton, OH 44203, United States","29H6+4W Barberton, Ohio, USA",http://www.kennedycollinslaw.com/,+1 330-825-2477,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPksWnXcvLffRXOuXtmD6hziK8-TbMQ52U34I-g=w408-h273-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:40.953Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/Collier+Thomas+E+CPA/data=!4m7!3m6!1s0x8830d0db2f18054b:0xe928ed21a947e370!8m2!3d41.1056441!4d-81.6176728!16s%2Fg%2F1ttphjp3!19sChIJSwUYL9vQMIgRcONHqSHtKOk,Collier Thomas E CPA,5.0,1,Accountant,"2657 Twin Creeks Dr, Copley, OH 44321, United States","494J+7W Copley, Ohio, USA",,+1 330-666-5009,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vMZJn8H1citO2oOnJFaZLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.7224&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:43.626Z,,,,,,,,,
"https://www.google.com/maps/place/Corwin+%26+Company,+CPAs/data=!4m7!3m6!1s0x8830cdd2723ddbab:0x8d242043a7a92d42!8m2!3d41.0560093!4d-81.7323985!16s%2Fg%2F1wf397p7!19sChIJq9s9ctLNMIgRQi2pp0MgJI0","Corwin & Company, CPAs",4.0,3,Accounting firm,"1255 High St, Wadsworth, OH 44281, United States","3749+C2 Wadsworth, Ohio, USA",http://corwin.cpa/,,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EYOJW2TzejUQpOfEORVGsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.9799356&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:48.403Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
"https://www.google.com/maps/place/Linc+Malachin+%26+Dennis,+Inc./data=!4m7!3m6!1s0x8830d76b588072af:0x986dcdd5ebb23f2c!8m2!3d40.9820926!4d-81.5420596!16s%2Fg%2F1th4b0w8!19sChIJr3KAWGvXMIgRLD-y69XNbZg","Linc Malachin & Dennis, Inc.",5.0,2,Accountant,"611 W Turkeyfoot Lake Rd A, Akron, OH 44319, United States","XFJ5+R5 Akron, Ohio, USA",,+1 330-867-2800,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5ITMnSkF9Sk_TTiRjiHJhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.576076&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:53.804Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
"https://www.google.com/maps/place/Laura+J.+Narduzzi,+EA,+Accountant/data=!4m7!3m6!1s0x8830cc561a0659f3:0x5be33157647fdb70!8m2!3d41.0256372!4d-81.7412089!16s%2Fg%2F11bbwr98pz!19sChIJ81kGGlbMMIgRcNt_ZFcx41s","Laura J. Narduzzi, EA, Accountant",5.0,8,Accountant,"416 College St suite a, Wadsworth, OH 44281, United States","27G5+7G Wadsworth, Ohio, USA",,+1 330-336-3077,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipObq9cE3WFZ53_ES0JjA951o6B08KXZddSavBXO=w408-h271-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:29:58.830Z,,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed
https://www.google.com/maps/place/Crandall+Tax+Service+Co+Inc/data=!4m7!3m6!1s0x883732a62fcb6483:0x3634ce9d99670f5f!8m2!3d40.9709628!4d-81.694414!16s%2Fg%2F1q5bmb9xq!19sChIJg2TLL6YyN4gRXw9nmZ3ONDY,Crandall Tax Service Co Inc,5.0,4,Accountant,"40 College, Doylestown, OH 44230, United States","X8C4+96 Doylestown, Ohio, USA",,+1 330-658-2051,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=12aVm154RpxorSfIRACTMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.14462&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:01.814Z,,,,,,,,,
https://www.google.com/maps/place/Plank+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x8830cdac0b27fd4d:0xc00a6249d8543177!8m2!3d41.0292005!4d-81.7305753!16s%2Fg%2F1vbnq19c!19sChIJTf0nC6zNMIgRdzFU2EliCsA,Plank Accounting & Tax Services,5.0,5,Tax preparation service,"123 W Prospect St, Wadsworth, OH 44281, United States","27H9+MQ Wadsworth, Ohio, USA",,+1 330-336-4800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ULzFHsDgpDY7tmHQu9q4yA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.49454&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:09.370Z,,,,,,,,,
https://www.google.com/maps/place/Tax+Chicks/data=!4m7!3m6!1s0x8830d43cdc606811:0xf3ad94c9c5f3ffdc!8m2!3d41.0422751!4d-81.5783124!16s%2Fg%2F1hc3yb3rx!19sChIJEWhg3DzUMIgR3P_zxcmUrfM,,,,,,,,,,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:18.571Z,,,,,,,,,
https://www.google.com/maps/place/Bober+Markey+Fedorovich+%26+Co:+Bober+Mark+B+CPA/data=!4m7!3m6!1s0x8830d0f1cd85a6f1:0xfbf76f84172267a0!8m2!3d41.1108563!4d-81.6369823!16s%2Fg%2F1vr1x8gd!19sChIJ8aaFzfHQMIgRoGciF4Rv9_s,Bober Markey Fedorovich & Co: Bober Mark B CPA,5.0,1,Accountant,"3421 Ridgewood Rd # 300, Fairlawn, OH 44333, United States","4967+86 Fairlawn, Ohio, USA",https://bmf.cpa/,+1 330-762-9785,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OYt2XoLmpyNj9CjY3GAtvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.473832&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:23.661Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–5 pm,Closed
"https://www.google.com/maps/place/Darin+M.+Nist+CPA,+LLC/data=!4m7!3m6!1s0x88372b1240392aff:0xdcca600430be0568!8m2!3d40.9442801!4d-81.5776856!16s%2Fg%2F11fct77qpm!19sChIJ_yo5QBIrN4gRaAW-MARgytw","Darin M. Nist CPA, LLC",5.0,2,Accountant,"6125 Spangler Dr, New Franklin, OH 44216, United States","WCVC+PW New Franklin, Ohio, USA",https://nistcpa.com/contact/,+1 330-882-3052,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WDr35AFOZtrGb2V55UnmpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.8425&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:33.762Z,,,,,,,,,
"https://www.google.com/maps/place/Varney,+Fink+%26+Associates,+Inc./data=!4m7!3m6!1s0x8830cdaa136e8713:0xb367e125e9d77aae!8m2!3d41.0251642!4d-81.7430062!16s%2Fg%2F1tf6bpn3!19sChIJE4duE6rNMIgRrnrX6SXhZ7M","Varney, Fink & Associates, Inc.",3.0,2,Tax preparation,"465 College St, Wadsworth, OH 44281, United States","27G4+3Q Wadsworth, Ohio, USA",,+1 330-336-1706,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0e7Ub-2pn8lmyQN2WxnRKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.73312&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:45.745Z,,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed
https://www.google.com/maps/place/Luella+Willaman+-+Intuit+TurboTax+Verified+Pro/data=!4m7!3m6!1s0x8830d1fc98d709d1:0x3d5e3b969a6cefc1!8m2!3d41.0931538!4d-81.6199912!16s%2Fg%2F11w8svtbd2!19sChIJ0QnXmPzRMIgRwe9smpY7Xj0,Luella Willaman - Intuit TurboTax Verified Pro,5.0,1,Tax preparation,"2830 Copley Rd Suite C, Copley, OH 44321, United States","39VJ+72 Copley, Ohio, USA",https://pros.turbotax.intuit.com/local-tax-experts/tally-and-taxes-llc/luella-willaman/129b1630da3da5649b09e6757e1ace53201?cid=ye&y_source=1_MTAyNzg1NTAzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 337-200-4515,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNFwlX8hgwco3cvglrU5d4rrLakPjVrY-2ipy7l=w408-h338-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:50.691Z,,,Closed,9 am–4 pm,1–7 pm,9 am–4 pm,9 am–7 pm,9 am–3 pm,9 am–12 pm
https://www.google.com/maps/place/Robert+Gillespie+CPA/data=!4m7!3m6!1s0x8830e7159bdf28e1:0x17751f53604271e5!8m2!3d41.3194042!4d-81.626539!16s%2Fg%2F1tfc77rz!19sChIJ4SjfmxXnMIgR5XFCYFMfdRc,Robert Gillespie CPA,4.5,8,Accountant,"8921 Brecksville Rd, Brecksville, OH 44141, United States","899F+Q9 Brecksville, Ohio, USA",http://www.robertgillespiecpa.com/,+1 440-667-9417,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOoqLN3t5ppactnDWhzSGoQsoLD8vr1mmGYrJy4=w649-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Barberton+OH/@41.012833,-81.6051221,14z",2025-10-19T17:30:55.637Z,,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
