placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x88fb74c713d9dde5:0xc629ea3056afe47f!8m2!3d31.9807123!4d-81.1499844!16s%2Fg%2F1tj9782f!19sChIJ5d3ZE8d0-4gRf-SvVjDqKcY,Harbor Freight,4.4,1180,Hardware store,"12313 Largo Dr, Savannah, GA 31419, United States","XVJ2+72 Savannah, Georgia, USA",https://www.harborfreight.com/storelocator/12313-largo-drive-savannah-31419?number=138,+1 912-927-4770,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNq_mcp65k_Y7N0PM0shx8-DSDh1RUdw-N0HeZVmJkKM5fIzlLk134E8Y3dHwxAwYFaZAXELQmLfsyCIJbtEwbFAtzvbzT9cl3APIvxMuLBj_XMPj847goZCuk3x6XEYuSQsxDEdR5QKHM=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:22.612Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,
https://www.google.com/maps/place/Public+Storage/data=!4m7!3m6!1s0x88fb74c71851a749:0xd0e4339fceb12b29!8m2!3d31.979922!4d-81.1494623!16s%2Fg%2F1yfh_jpnk!19sChIJSadRGMd0-4gRKSuxzp8z5NA,Public Storage,4.7,288,Self-storage facility,"12315 Largo Dr, Savannah, GA 31419, United States","XVH2+X6 Savannah, Georgia, USA",https://www.publicstorage.com/self-storage-ga-savannah/2328.html?pspid=pslocalsearch&utm_source=google&utm_medium=local_maps,+1 912-662-5258,,,https://lh3.googleusercontent.com/p/AF1QipM3O_egwtjz1pz6vcUDAySZxxWHSHqJH3C3Ik_Z=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:27.834Z,,,
https://www.google.com/maps/place/Artisan+Painting+Inc/data=!4m7!3m6!1s0x88fb74c7aa5424af:0x360dd836a4befa34!8m2!3d31.959776!4d-81.146592!16s%2Fg%2F1tfd7v9w!19sChIJryRUqsd0-4gRNPq-pDbYDTY,Artisan Painting Inc,5.0,242,Painter,"805 Old Mill Rd, Savannah, GA 31419, United States","XV53+W9 Savannah, Georgia, USA",https://www.artisanpainting.com/,+1 912-913-8665,,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMTJRugSvn0m8q2QqMppIMLqR6Jak3W4__SBEie=w506-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:32.928Z,,,
https://www.google.com/maps/place/Extra+Space+Storage/data=!4m7!3m6!1s0x88fb74eadbd5c0c9:0xb2678580bcfa5dcf!8m2!3d31.9783048!4d-81.1395936!16s%2Fg%2F1tfgq7ht!19sChIJycDV2-p0-4gRz136vICFZ7I,Extra Space Storage,4.9,1328,Self-storage facility,"10901 Abercorn St, Savannah, GA 31419, United States","XVH6+85 Savannah, Georgia, USA",https://www.extraspace.com/storage/facilities/us/georgia/savannah/3015/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,+1 912-927-7997,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPYZ9cjSMCObE9JuEkqalu6pqK_8Wt3TvpZtggG=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:38.128Z,,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88fb744c074a4a01:0x910ac201a8e222ad!8m2!3d31.9969874!4d-81.1156011!16s%2Fg%2F1tfsj7vr!19sChIJAUpKB0x0-4gRrSLiqAHCCpE,Mavis Tires & Brakes,4.7,1170,Tire shop,"222 E Montgomery Cross Rd, Savannah, GA 31406, United States","XVWM+QQ Savannah, Georgia, USA",https://www.mavis.com/locations/savannah-montgomery-cross-rd-ga?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=864,+1 912-208-9929,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqOW8inbgRi6UckPKjvy9LhMmt2LqR_rkGc3iSzRKkTTFV3rWQL6TBTyX-GkUseUNbWp6bDWTvkgxDGCcZr0NSa4pt9bR2AxPnn9TX56gzqx6_GgfCdWD9WkqAE0tWf7aWbQeC7w=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:43.176Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Savannah+Glass/data=!4m7!3m6!1s0x88fb74ff898726a1:0x14dcc436c60d2e1e!8m2!3d32.014299!4d-81.1126953!16s%2Fg%2F11fxcf_kkg!19sChIJoSaHif90-4gRHi4NxjbE3BQ,Savannah Glass,4.2,40,Glass repair service,"6850 Abercorn St, Savannah, GA 31405, United States","2V7P+PW Savannah, Georgia, USA",https://savannahglassllc.com/,+1 912-920-3404,"Closed ⋅ Opens 7 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipM5W08mYAE1mTNQOqlFHt9dwd_HuckYUFcYs3od=w743-h240-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–1 pm,Closed,Closed,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:48.555Z,,,
https://www.google.com/maps/place/American+Craftsman+Renovations/data=!4m7!3m6!1s0x88fb76f2eff986c3:0xb299251f7516629!8m2!3d31.985423!4d-81.051349!16s%2Fg%2F11c58pwq4m!19sChIJw4b57_J2-4gRKWZR91GSKQs,American Craftsman Renovations,4.0,17,Contractor,"102 Hopecrest Ave, Savannah, GA 31406, United States","XWPX+5F Savannah, Georgia, USA",http://americancraftsmanrenovations.com/,+1 912-481-8353,"Closed ⋅ Opens 7 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipPWxZ99wAKTV9MqH73V-GpA9ygiHG4S4rTKd3-i=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:53.493Z,,,
https://www.google.com/maps/place/Northern+Tool+%2B+Equipment/data=!4m7!3m6!1s0x88fb75a855167ed5:0x108c18fe71ee28c5!8m2!3d32.0077902!4d-81.1169579!16s%2Fg%2F11css6p4nx!19sChIJ1X4WVah1-4gRxSjucf4YjBA,Northern Tool + Equipment,4.5,310,Tool store,"7505 Abercorn St, Savannah, GA 31406, United States","2V5M+46 Savannah, Georgia, USA",https://www.northerntool.com/store/savannahga-store-savannah-ga,+1 912-235-0202,"Closed ⋅ Opens 7 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipNeKSvX2dTUT3l10omuFJSSOPFlK1w7hV6RBsur=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–6 pm,9 am–5 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:41:58.545Z,Chain carrying a vast selection of tools & equipment for do-it-yourself & construction projects. · In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Mr.+Electric+of+The+Coastal+Empire/data=!4m7!3m6!1s0x88fb783aaaaaaaab:0xc94c362d5f846f7a!8m2!3d32.03718!4d-81.0639758!16s%2Fg%2F1vxg0096!19sChIJq6qqqjp4-4gRem-EXy02TMk,Mr. Electric of The Coastal Empire,4.9,843,Electrician,"2134 Shell Rd, Savannah, GA 31404, United States","2WPP+VC Savannah, Georgia, USA",https://mrelectric.com/the-coastal-empire?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 912-200-6383,"Open 24 hours

Veterans Day might affect these hours",Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMtGET2aLgMJae-yMyOI4BG6CdGvnAmbcnQ9PXS=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Vernonburg+Savannah+GA/@31.9657681,-81.1201106,14z",2025-11-11T05:42:03.515Z,,,
https://www.google.com/maps/place/Safe+Harbor+Bahia+Bleu/data=!4m7!3m6!1s0x88fb7623a8c4b2d9:0x4cbb3d6fd4bc2ae6!8m2!3d32.0316609!4d-81.0493066!16s%2Fg%2F11b67gqltw!19sChIJ2bLEqCN2-4gR5iq81G89u0w,Safe Harbor Bahia Bleu,4.7,119,Marina,"2812 River Dr, Thunderbolt, GA 31404, United States","2XJ2+M7 Thunderbolt, Georgia, USA",https://shmarinas.com/locations/safe-harbor-bahia-bleu/,+1 912-354-2283,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipOy0qRw03l85xXQCz008VqqXBuihQNInz6pWAyo=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Thunderbolt+Savannah+GA/@32.0335445,-81.0498342,14z",2025-11-11T05:42:25.957Z,,,
https://www.google.com/maps/place/Victory+Drive+Self+Storage/data=!4m7!3m6!1s0x88fb761e4ced9729:0x986647d30844d379!8m2!3d32.0384774!4d-81.0559948!16s%2Fg%2F1w0sdqrh!19sChIJKZftTB52-4gRedNECNNHZpg,Victory Drive Self Storage,4.6,54,Self-storage facility,"2389 Downing St, Thunderbolt, GA 31404, United States","2WQV+9J Thunderbolt, Georgia, USA",https://victorydriveselfstorage.victorystoragegroup.com/storage-units/georgia/thunderbolt/downing-street?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-2389%20Downing%20Ave,+1 912-355-4631,,,https://lh3.googleusercontent.com/p/AF1QipMR5j4UL_7mN3iqRR3m2CfR8DGdxH-hva9waK1-=w408-h244-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Thunderbolt+Savannah+GA/@32.0335445,-81.0498342,14z",2025-11-11T05:42:31.081Z,,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Skidaway+Island+Savannah+GA/@31.9349381,-81.0470536,14z",2025-11-11T05:42:47.953Z,,No new results found,
https://www.google.com/maps/place/Islands+Ace+Hardware/data=!4m7!3m6!1s0x88fb781f32402db5:0xc65b2d80e994ef71!8m2!3d32.0148757!4d-80.9832072!16s%2Fg%2F1tjxghw2!19sChIJtS1AMh94-4gRce-U6YAtW8Y,Islands Ace Hardware,4.7,716,Hardware store,"318 Johnny Mercer Blvd STE 5, Savannah, GA 31410, United States","2278+XP Savannah, Georgia, USA",http://www.islandsacehardware.net/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=14407,+1 912-897-1288,"Closed ⋅ Opens 7 am

Veterans Day might affect these hours",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzim8C17kiLtT_wgSj4VnYBeYBBwPTmTVXxNHe-jn0vv4GXTQ7Y8N2npiWxV3N7PqvJStYc47n2rb0Qxl6XWlP1kQlKJIyzi1ePi9xV37_F4ZZxcZZk1ZY5ggH8IwhIiRw-4kvA=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–7 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+Island+Savannah+GA/@32.0035477,-80.973723,14z",2025-11-11T05:43:02.663Z,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/MAA+Wilmington+Island/data=!4m7!3m6!1s0x88fb783a332da2ef:0xda7acefcf5c001ab!8m2!3d32.0037131!4d-80.97122!16s%2Fg%2F1tdc1hh3!19sChIJ76ItMzp4-4gRqwHA9fzOeto,MAA Wilmington Island,4.5,217,Apartment rental agency,"909 Penn Waller Rd, Savannah, GA 31410, United States","223H+FG Savannah, Georgia, USA",https://www.maac.com/georgia/savannah/maa-wilmington-island/?utm_medium=local%20listing&utm_source=google&utm_campaign=gmb&utm_content=website,+1 912-642-3191,"Closed ⋅ Opens 10 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipPiQBEfPeDDyakaVJMKiqMSETu1NoxDhT3Itpvi=w408-h253-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+Island+Savannah+GA/@32.0035477,-80.973723,14z",2025-11-11T05:43:14.637Z,· Dogs allowed,,
https://www.google.com/maps/place/In+%26+Out+Handyman+Savannah/data=!4m7!3m6!1s0x2cc0167ff48082e9:0xe24e16e426537605!8m2!3d32.0387564!4d-81.1112005!16s%2Fg%2F11tc1g3_ls!19sChIJ6YKA9H8WwCwRBXZTJuQWTuI,In & Out Handyman Savannah,3.8,4,Handyman/Handywoman/Handyperson,,,,+1 912-527-5555,"Closed ⋅ Opens 7 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipPMg9LdXjieEmKcCVYeGlyPXyt2gsUiLls-3HKb=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+Island+Savannah+GA/@32.0035477,-80.973723,14z",2025-11-11T05:43:19.561Z,,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Chatham+County+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:43:36.726Z,,No new results found,
https://www.google.com/maps/place/Time+%26+Parking+Controls+of+Ga/data=!4m7!3m6!1s0x88fb9fd0159b14ad:0x7924cff30a269e84!8m2!3d32.0552867!4d-81.1293209!16s%2Fg%2F1tgh8d_h!19sChIJrRSbFdCf-4gRhJ4mCvPPJHk,Time & Parking Controls of Ga,5.0,1,Door supplier,"104 Central Jct Blvd # E, Savannah, GA 31405, United States","3V4C+47 Savannah, Georgia, USA",http://carolinatime.net/,+1 912-927-2001,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fv2j9rU1pelJJLIJBEIblA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.27618&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:01.225Z,,,
https://www.google.com/maps/place/German+Auto+Service/data=!4m7!3m6!1s0x88fb9dbc29c36ac1:0x8577a90227ea848a!8m2!3d32.0653458!4d-81.0494702!16s%2Fg%2F1xb2ffff!19sChIJwWrDKbyd-4gRioTqJwKpd4U,German Auto Service,4.2,89,Car repair and maintenance service,"2603 Causton Bluff Rd, Savannah, GA 31404, United States","3X82+46 Savannah, Georgia, USA",,+1 912-355-8800,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP2FyZJCcXHmKReFR8XaH0LNAcJE_ROS-736BhO=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:06.181Z,,,
https://www.google.com/maps/place/Thomas+Liquidation+Center/data=!4m7!3m6!1s0x88fb9d7cede6f2db:0xcc22c3f2476063c6!8m2!3d32.0712277!4d-81.0616195!16s%2Fg%2F11fl5h65bq!19sChIJ2_Lm7Xyd-4gRxmNgR_LDIsw,Thomas Liquidation Center,4.3,67,Liquidator,"1734 E President St, Savannah, GA 31404, United States","3WCQ+F9 Savannah, Georgia, USA",https://thomasliquidationcenter.com/,+1 912-999-6136,"Closed ⋅ Opens 10 am Wed

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipNTPwhaDyfQx-2q2-hPszzFksZksUuTwCkvZ_7c=w408-h544-k-no,true,Closed,10 am–6 pm,10 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:11.336Z,,,
https://www.google.com/maps/place/Bryan+Street+Car+Park/data=!4m7!3m6!1s0x88fb9e645ba7e2a9:0x7a81f40f5bf4b8db!8m2!3d32.0799708!4d-81.0897391!16s%2Fg%2F1v6p9q1r!19sChIJqeKnW2Se-4gR27j0Ww_0gXo,Bryan Street Car Park,3.9,356,Parking garage,"100 E Bryan St, Savannah, GA 31401, United States","3WH6+X4 Savannah, Georgia, USA",https://www.savannahga.gov/2516/Parking-Garages,+1 912-651-6477,"Open 24 hours

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7mF071uNeK15kpITrE_Q4W7diRr_Zk4A73hplOA6ry1Faap4mHq7yllA78FzHIhJwcwO3UpwRYHkVfg_jDRzsvdbWS5BK7NsqFubzQBs6PMyFsAQmVNmoz0tR96LlCmUv57M=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:16.572Z,,,
https://www.google.com/maps/place/Yates-Astro+Termite+%26+Pest+Control/data=!4m7!3m6!1s0x88fb9fbb0b4062f7:0xd3174af951848d46!8m2!3d32.0795903!4d-81.1332687!16s%2Fg%2F1tfstr25!19sChIJ92JAC7uf-4gRRo2EUflKF9M,Yates-Astro Termite & Pest Control,4.9,1842,Pest control service,"1002 Lynes Ave, Savannah, GA 31415, United States","3VH8+RM Savannah, Georgia, USA",https://www.yates-astro.com/,+1 912-513-3425,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipO6rxZsJ60EJDncHPMwO2hHTmS-bvtLT8G-5y1W=w408-h408-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:21.735Z,,,
https://www.google.com/maps/place/Whitaker+Street+Car+Park/data=!4m7!3m6!1s0x88fb9e66a2ba7317:0x39487d6e7847ead8!8m2!3d32.0807631!4d-81.0926797!16s%2Fg%2F1tdl6z_g!19sChIJF3O6omae-4gR2OpHeG59SDk,Whitaker Street Car Park,3.9,488,Parking garage,"7 Whitaker St, Savannah, GA 31401, United States","3WJ4+8W Savannah, Georgia, USA",https://www.savannahga.gov/facilities/facility/details/whitaker-street-parking-garage-152,+1 912-525-2820,"Open 24 hours

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpABZw31aE9h4BDzxMHIfnk19CvvG14-bI6N2rFdWMKxRhnuIU4SYP0rMT6galpH-Dt2ohVZvEcU-5rW_Fa25yVcMM2bV9WSp_ZKNbmcFy_VHU9BN0ROPhOYtfSsiV8DDF_JAILdOReRiz=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:27.024Z,,,
https://www.google.com/maps/place/Artifex+Carpentry+%26+Woodwork/data=!4m7!3m6!1s0x89c657188d18db89:0xb40db61f76585a97!8m2!3d32.3517075!4d-82.1957124!16s%2Fg%2F11h2kbm732!19sChIJidsYjRhXxokRl1pYdh-2DbQ,Artifex Carpentry & Woodwork,5.0,31,Carpenter,,,http://byartifex.com/,+1 484-557-7623,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipM32P591eGHncHwMLZQKRtANvXjo3YnK-nHSeLY=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:31.918Z,,,
https://www.google.com/maps/place/Planters+Inn/data=!4m10!3m9!1s0x88fb9e644c4f56b9:0x16b32bb8000f80a8!5m2!4m1!1i2!8m2!3d32.079252!4d-81.089939!16s%2Fg%2F1vl9sbr7!19sChIJuVZPTGSe-4gRqIAPALgrsxY,Planters Inn,4.2,1003,,"29 Abercorn St, Savannah, GA 31401, United States","3WH6+P2 Savannah, Georgia, USA",https://www.plantersinnsavannah.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,+1 800-554-1187,,,https://lh3.googleusercontent.com/p/AF1QipMys_JfNeM4gjmTIQZnwguFcNNq0uXwlfFJEQ8S=w408-h268-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:35.221Z,,,
https://www.google.com/maps/place/Service+Brewing+Co./data=!4m7!3m6!1s0x88fb9e5e3bd2821f:0xeac360283a461669!8m2!3d32.0844154!4d-81.0984767!16s%2Fg%2F1yhbl7_r9!19sChIJH4LSO16e-4gRaRZGOihgw-o,Service Brewing Co.,4.8,648,Brewery,"574 Indian St, Savannah, GA 31401, United States","3WM2+QJ Savannah, Georgia, USA",http://servicebrewing.com/,+1 912-358-1002,"Closed ⋅ Opens 4 pm Wed

Veterans Day might affect these hours",Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNJqFhtwIc6XrSUot2LxJeALqjOFl_eKeEtLn1T=w408-h289-k-no,true,Closed,4–9 pm,4–9 pm,12–10 pm,12–10 pm,12:30–6 pm,Closed,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:40.415Z,· Takeaway · Delivery,,
https://www.google.com/maps/place/Lincoln+Street+iParkit+Garage/data=!4m7!3m6!1s0x88fb9e64e6d9cec3:0x425962a1ba40a1f9!8m2!3d32.0790235!4d-81.088047!16s%2Fg%2F1tr7dn9z!19sChIJw87Z5mSe-4gR-aFAuqFiWUI,Lincoln Street iParkit Garage,3.7,152,Parking garage,"20 Lincoln St, Savannah, GA 31401, United States","3WH6+JQ Savannah, Georgia, USA",https://www.iparkit.com/locations/20-lincoln-street?utm_source=googlemybusinesslisting&utm_medium=organic&utm_campaign=AT101Profile,+1 912-659-0264,"Open 24 hours

Veterans Day might affect these hours",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyQA_fBfgqo2PEaeakgRxbZpOo-B7KorC_TyPWO8E0fQRxW9PuOxpAkSwLDhtktmeYIIUOdGT7U82xA6U8uAezoGKacba1BZ8IqliaMrRNApC0sn7QiFTB0GmtYQ6oNcqa-Jtb=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:45.667Z,,,
https://www.google.com/maps/place/Riverworks/data=!4m7!3m6!1s0x88fb9f4849ee0527:0x2b661324cc79064b!8m2!3d32.0777252!4d-81.0796068!16s%2Fg%2F11j2lwjm9k!19sChIJJwXuSUif-4gRSwZ5zCQTZis,Riverworks,4.5,147,Apartment rental agency,"301 Passage Way, Savannah, GA 31401, United States","3WHC+35 Savannah, Georgia, USA",https://www.riverworksapts.com/,+1 912-348-9644,"Closed ⋅ Opens 9 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7hBFkYwK-8r84VixOP3_PDZJsdKnSkXMSQNIZtPvlOhgiVQbU72Yu0Tf_77CeYN4_OSq13WW9wurFdRxQ06BgdqfIk-3ebX4lGGtWMqDRJOHg0YLX-JtkG8Yr92OCuPtZKfvKxQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:50.886Z,,,
https://www.google.com/maps/place/Home+South+Architectural/data=!4m7!3m6!1s0x88fba10ce5498e4d:0x5ecf1022be2e53cf!8m2!3d32.1164438!4d-81.2158368!16s%2Fg%2F1pp2tjpcg!19sChIJTY5J5Qyh-4gRz1MuviIQz14,Home South Architectural,5.0,2,Building materials supplier,"228 Bourne Blvd, Savannah, GA 31408, United States","4Q8M+HM Savannah, Georgia, USA",http://guerrylumber.com/,+1 912-748-8261,"Closed ⋅ Opens 6 am

Veterans Day might affect these hours",,https://lh3.googleusercontent.com/p/AF1QipPdu6W7piXlrQA9fU-gTmqEFnyCuRUSmjDIRdm3=w408-h272-k-no,true,6 am–3:30 pm,6 am–3:30 pm,6 am–3:30 pm,6–11:30 am,Closed,Closed,6 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:44:55.727Z,,,
"https://www.google.com/maps/place/Hollingsworth+Auto+Service,+Inc.+Downtown/data=!4m7!3m6!1s0x88fb9e4188ff6935:0x3fc40850a46c93a!8m2!3d32.0709639!4d-81.0996172!16s%2Fg%2F1tkmndql!19sChIJNWn_iEGe-4gROslGCoVA_AM","Hollingsworth Auto Service, Inc. Downtown",4.5,375,Auto body shop,"500 Montgomery St, Savannah, GA 31401, United States","3WC2+95 Savannah, Georgia, USA",https://hollingsworthauto.com/,+1 912-234-6651,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOTwn6lPlxjPKzdKwdOZ4vHZhV_nm6PssJHGVQc=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Southside+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-11-11T05:45:00.662Z,,,
