placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Lakeland+-+An+Optalis+Health+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x8824b7a683533d59:0xe8e7bcfe9790da67!8m2!3d42.4851636!4d-83.2883794!16s%2Fg%2F1tmpl3mb!19sChIJWT1Tg6a3JIgRZ9qQl_685-g,Lakeland - An Optalis Health & Rehabilitation Center,4.0,157,Nursing home,"26900 Franklin Rd, Southfield, MI 48033, United States","FPP6+3J Southfield, Michigan, USA",https://www.optalishealthcare.com/location/lakeland/,+1 248-350-8070,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPjOIHF6LwdTWDwr4PzLaW5jMYybXtL8DkTE7mc=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:12.568Z,,,
https://www.google.com/maps/place/Heartland+Hospice/data=!4m7!3m6!1s0x883b6f088117f0e9:0x419d336ae7e6f6ae!8m2!3d41.9305762!4d-83.3885033!16s%2Fg%2F11g698xhvx!19sChIJ6fAXgQhvO4gRrvbm52oznUE,Heartland Hospice,3.5,13,Hospice,"1070 N Monroe St Suite B, Monroe, MI 48162, United States","WJJ6+6H Monroe, Michigan, USA",http://heartlandhospice.com/,+1 734-240-8940,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMifA0bex9uhnmNRwwqhs1W3snp4MIsy0bkSpYi=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:17.666Z,,,
https://www.google.com/maps/place/Evergreen+Health+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x8824c7faf0278c4f:0xa4e6a0770fed00ae!8m2!3d42.5153373!4d-83.2415987!16s%2Fg%2F11d_dnwwmf!19sChIJT4wn8PrHJIgRrgDtD3eg5qQ,Evergreen Health & Rehabilitation Center,4.6,801,Nursing home,"19933 W 13 Mile Rd, Southfield, MI 48076, United States","GQ85+49 Southfield, Michigan, USA",https://www.optalishealthcare.com/location/evergreen/,+1 248-203-9000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMEf_f0UAzuBKKHa7iJJc12SgCF6r6aLTotTy47=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:22.600Z,,,
"https://www.google.com/maps/place/Assured+Care+Home+Health+Services,+Inc./data=!4m7!3m6!1s0x8824b7d241026539:0xa8e29a2ca1f0906!8m2!3d42.4785808!4d-83.2864709!16s%2Fg%2F1tgq787z!19sChIJOWUCQdK3JIgRBgkfyqIpjgo","Assured Care Home Health Services, Inc.",2.5,8,Home health care service,"25925 Telegraph Rd Suite 310, Southfield, MI 48033, United States","FPH7+CC Southfield, Michigan, USA",http://www.assuredcare.net/,+1 248-262-2200,Closed ⋅ Opens 8:30 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qyu5UkeCGxvqCe_xbT78pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.61448&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:27.747Z,,,
https://www.google.com/maps/place/Arbor+Hospice/data=!4m7!3m6!1s0x883cb03bd177c615:0x2148834c4e7c2c7a!8m2!3d42.2510018!4d-83.7776413!16s%2Fg%2F1tkc7bvb!19sChIJFcZ30TuwPIgReix8TkyDSCE,Arbor Hospice,2.9,41,Hospice,"2366 Oak Valley Dr, Ann Arbor, MI 48103, United States","762C+CW Ann Arbor, Michigan, USA",http://www.arborhospice.org/,+1 888-992-2273,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqzoTRU6OqK9fDkhw9CuCxd8A9u4k22dZMI5uvo8BBqD_p7ICkC4MM3K9Mr_eg--9FeZ7VfwwMjEvqsuFJ8O3I_fJ-AwQTEWHxvCRlEvKFRgtAbllpTDWvOu2lq-0JIcnq3vOv=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:32.713Z,,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x8824c4206cc2a2fb:0x7215479e600801d9!8m2!3d42.5569953!4d-83.1551515!16s%2Fg%2F11ckv6sfmh!19sChIJ-6LCbCDEJIgR2QEIYJ5HFXI,HomeWell Care Services,4.3,55,Home health care service,"560 Kirts Blvd #105, Troy, MI 48084, United States","HR4V+QW Troy, Michigan, USA",https://homewellcares.com/m130/,+1 248-886-6161,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOSLq8gVKlky1IPV1FjmRScWngSTJ7K4PBU9ojo=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:37.692Z,,,
https://www.google.com/maps/place/Villa+at+City+Center/data=!4m7!3m6!1s0x8824d0b9d4fbdab9:0x4a3e4c4548990d0d!8m2!3d42.4776692!4d-83.0045697!16s%2Fg%2F11b8_wb871!19sChIJudr71LnQJIgRDQ2ZSEVMPko,Villa at City Center,3.8,188,Rehabilitation center,"11700 E 10 Mile Rd, Warren, MI 48089, United States","FXHW+35 Warren, Michigan, USA",http://www.villaatcitycenter.com/,+1 586-353-3800,"Open 24 hours

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipP2z2xZnjE3uMoFwITOb7SAbbJ4W8xdBabzjiKf=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:42.624Z,,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x8824e9b951e93cdd:0x421d497163785ae5!8m2!3d42.6822413!4d-83.1378144!16s%2Fg%2F1tfrhc_x!19sChIJ3TzpUbnpJIgR5Vp4Y3FJHUI,SYNERGY HomeCare,4.9,149,Home health care service,"410 W University Dr, Rochester, MI 48307, United States","MVJ6+VV Rochester, Michigan, USA",https://www.synergyhomecare.com/mi-rochester-48307/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=231152,+1 248-608-3970,"Open 24 hours

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipP98ylWbM1l2sWApqxA1CvL-B1nyBR1lgWDwugc=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:47.496Z,,,
https://www.google.com/maps/place/Heartland+Hospice/data=!4m7!3m6!1s0x883cafce72093283:0xdbbc4cd6f336483!8m2!3d42.2415156!4d-83.7297328!16s%2Fg%2F11rdc2c8w7!19sChIJgzIJcs6vPIgRg2Qzb83Euw0,Heartland Hospice,4.6,21,Hospice,"1300 Eisenhower Pl #1390, Ann Arbor, MI 48108, United States","67RC+J4 Ann Arbor, Michigan, USA",http://heartlandhospice.com/,+1 734-973-1145,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMSHeJ1Yc95w4iJ_Zxz6dGmwaOd_SgOt6Fvn0OC=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:52.783Z,,,
https://www.google.com/maps/place/Parrish+Home+Healthcare/data=!4m7!3m6!1s0x8824c89254d1b443:0x7f205e6884e949ac!8m2!3d42.4785809!4d-83.2864708!16s%2Fg%2F1xfspc1p!19sChIJQ7TRVJLIJIgRrEnphGheIH8,Parrish Home Healthcare,,,Home health care service,"25925 Telegraph Rd #202, Southfield, MI 48033, United States","FPH7+CC Southfield, Michigan, USA",https://www.parrishhhc.com/,+1 248-352-3400,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOwjUXF_rQ6_zoD15MZ54NKW12laj0GgucCM3KO=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:57.624Z,,,
https://www.google.com/maps/place/Compassionate+Hospice+Care/data=!4m7!3m6!1s0x88234fe8c264e791:0xa2c3cc710967674e!8m2!3d42.5174502!4d-83.7453664!16s%2Fg%2F11h55nyjy5!19sChIJkedkwuhPI4gRTmdnCXHMw6I,Compassionate Hospice Care,4.0,7,Hospice,"10524 E Grand River Ave STE 104, Brighton, MI 48116, United States","G783+XV Brighton, Michigan, USA",http://peopleshospice.com/,+1 810-534-7525,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNzsVgCmqqAVTVF5ql6vx4v6x7h_ShenZ9WgwgU=w484-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:02.395Z,,,
https://www.google.com/maps/place/Trinity+Health+At+Home/data=!4m7!3m6!1s0x8824ad29203f0027:0x3b181dc5753f29f2!8m2!3d42.4350823!4d-83.4270832!16s%2Fg%2F11v9b_w53j!19sChIJJwA_ICmtJIgR8ik_dcUdGDs,Trinity Health At Home,,,Medical group,"20555 Victor Pkwy, Livonia, MI 48152, United States","CHPF+25 Livonia, Michigan, USA",https://www.trinityhealthathome.org/,+1 877-827-0788,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S38_m-tNZ0ZavpcUCrM_Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.00589&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:05.015Z,,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x8824b1dc3bdf2f5f:0xe71dd9ea457e0c39!8m2!3d42.4534385!4d-83.3762663!16s%2Fg%2F11vrxmsqx_!19sChIJXy_fO9yxJIgROQx-RerZHec,HomeWell Care Services,4.8,17,Home health care service,"21999 Farmington Rd STE 300, Farmington Hills, MI 48336, United States","FJ3F+9F Farmington Hills, Michigan, USA",https://homewellcares.com/in-home-care-mi-farmington-hills-mi224/,+1 248-482-8440,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNi2jhESR-v4bYnBi8DQafMMYQAQe8keOYtUKj1=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:09.975Z,,,
https://www.google.com/maps/place/Optalis+Health+%26+Rehabilitation+of+Allen+Park/data=!4m7!3m6!1s0x883b364f7d263171:0x9b6e53f677ca4b22!8m2!3d42.2428092!4d-83.2221008!16s%2Fg%2F1tfq59y1!19sChIJcTEmfU82O4gRIkvKd_ZTbps,Optalis Health & Rehabilitation of Allen Park,3.4,194,Nursing home,"9150 Allen Rd, Allen Park, MI 48101, United States","6QVH+45 Allen Park, Michigan, USA",https://www.optalishealthcare.com/location/allen-park/,+1 313-386-2150,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNXA1uKrddswGFKGC4C_Z_QVlleMEDt8PypNPjB=w408-h250-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:15.048Z,,,
"https://www.google.com/maps/place/Daniela+Serenity+Care/@42.5310319,-83.4721401,17z/data=!3m1!4b1!4m6!3m5!1s0x8824a584d9e037ed:0xc1afab986d5ce37!8m2!3d42.5310319!4d-83.4721401!16s%2Fg%2F11h3vc4fgr",Daniela Serenity Care,5.0,7,Medical clinic,"1278 Leon Rd, Walled Lake, MI 48390, United States","GGJH+C4 Walled Lake, Michigan, USA",https://danielaserenitycare.com/,+1 248-739-1964,,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:19.922Z,,,
https://www.google.com/maps/place/Hope+Home+Health+Care+Services/data=!4m7!3m6!1s0x8824c8868e4c63b7:0x80f035cd4143f9ee!8m2!3d42.4909766!4d-83.2950942!16s%2Fg%2F11gfj4w623!19sChIJt2NMjobIJIgR7vlDQc018IA,Hope Home Health Care Services,5.0,5,Home health care service,"27680 Franklin Rd, Southfield, MI 48034, United States","FPR3+9X Southfield, Michigan, USA",http://hopehhc.com/,+1 248-557-0111,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U92jHru5R8BBit6gIGIwtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.43713&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:25.212Z,,,
https://www.google.com/maps/place/Optalis+Health+%26+Rehabilitation+of+Canton+%28MI%29/data=!4m7!3m6!1s0x883b52fcb9aa7e8b:0xef562114f72feab8!8m2!3d42.3355013!4d-83.4602704!16s%2Fg%2F1tj926g9!19sChIJi36qufxSO4gRuOov9xQhVu8,Optalis Health & Rehabilitation of Canton (MI),3.3,306,Nursing home,"7025 N Lilley Rd, Canton Township, MI 48187, United States","8GPQ+6V Westland, Michigan, USA",https://www.optalishealthcare.com/location/canton/,+1 734-394-3100,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMRE9R8AoK13HYFXpc9Nh5BcQ7YXkom0TFTP7ig=w408-h277-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:30.096Z,,,
"https://www.google.com/maps/place/Trinity+Health+IHA+Medical+Group,+Palliative+Care+-+Ann+Arbor+Campus/data=!4m7!3m6!1s0x883ca9f486b1915f:0x2bee9ac350577da!8m2!3d42.264698!4d-83.6553833!16s%2Fg%2F11y7xfp3gr!19sChIJX5GxhvSpPIgR2ncFNazpvgI","Trinity Health IHA Medical Group, Palliative Care - Ann Arbor Campus",,,Hospice,"5303 Elliott Dr Suite 220, Ypsilanti, MI 48197, United States","787V+VR Ypsilanti, Michigan, USA",https://ihacares.com/locations/mi/ypsilanti/trinity-health-iha-medical-group-palliative-care-ann-arbor-campus,+1 734-712-6076,Closed ⋅ Opens 7 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xtJA0glk_lZJvse-SzoV5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.03887&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:38:34.988Z,,,
https://www.google.com/maps/place/The+Orchards+Michigan+-+Harper+Woods/data=!4m7!3m6!1s0x8824d63c8f5f577b:0x91313707ceec3df0!8m2!3d42.4347044!4d-82.9203976!16s%2Fg%2F11bx1gvhkb!19sChIJe1dfjzzWJIgR8D3szgc3MZE,The Orchards Michigan - Harper Woods,3.2,65,Nursing home,"19840 Harper Ave, Harper Woods, MI 48225, United States","C3MH+VR Harper Woods, Michigan, USA",http://www.theorchardsmi.com/,+1 313-881-9556,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMD7l-l4Vvz1GCXGHQm4rZ_en7bAWoQxhs0mvDS=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Indian+Village+Detroit+MI/@42.3600425,-82.9957069,14z",2025-09-17T23:38:51.077Z,,,
"https://www.google.com/maps/place/InHouse+Hospice,+LLC/data=!4m7!3m6!1s0x8824b9050c07dcf3:0x824960090cfd3668!8m2!3d42.5140399!4d-83.284011!16s%2Fg%2F11t3c5l1lj!19sChIJ89wHDAW5JIgRaDb9DAlgSYI","InHouse Hospice, LLC",4.4,7,Hospice,"30800 Telegraph Rd Ste 1975, Bingham Farms, MI 48025, United States","GP78+J9 Bingham Farms, Michigan, USA",https://www.inhouse-hospice.com/,+1 888-313-0261,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3ME8_0-nW_DYXlgM6zKwAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.606&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Indian+Village+Detroit+MI/@42.3600425,-82.9957069,14z",2025-09-17T23:38:55.929Z,,,
https://www.google.com/maps/place/Axiom+Cares/data=!4m7!3m6!1s0x883b37f6c41cc92d:0x57c8f3b0111272b5!8m2!3d42.2135094!4d-83.1824308!16s%2Fg%2F1td5gszv!19sChIJLckcxPY3O4gRtXISEbDzyFc,Axiom Cares,5.0,50,Home health care service,"12815 Northline Rd, Southgate, MI 48195, United States","6R79+C2 Southgate, Michigan, USA",http://www.axiomcaresmi.com/,+1 734-324-3166,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOSeHsIum3SKEk1BhMAfVazdFNKAjBTgO_WOx5N=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Woodbridge+Detroit+MI/@42.3485873,-83.0817287,14z",2025-09-17T23:39:25.570Z,,,
"https://www.google.com/maps/place/Hesham+Y+Shaban,+MD/data=!4m7!3m6!1s0x8824cde4a0bf9045:0xd7ede0f70232f9df!8m2!3d42.3673845!4d-83.0853755!16s%2Fg%2F11f61pzhrv!19sChIJRZC_oOTNJIgR3_kyAvfg7dc","Hesham Y Shaban, MD",5.0,2,Nephrologist,"2799 W Grand Blvd, Detroit, MI 48202, United States","9W87+XR Detroit, Michigan, USA",https://www.henryford.com/physician-directory/s/shaban-hesham?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 800-436-7936,"Open 24 hours

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMjH8OqOUSUjjNDsuClQPGgfq6fHsQAoPVFMicC=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Woodbridge+Detroit+MI/@42.3485873,-83.0817287,14z",2025-09-17T23:39:37.202Z,,,
https://www.google.com/maps/place/East+English+Village+Preparatory+Academy+%28The+Ville%29/data=!4m7!3m6!1s0x8824d5de13d27c2f:0xb02873a5a6992194!8m2!3d42.4080309!4d-82.9290533!16s%2Fm%2F0nbtzj3!19sChIJL3zSE97VJIgRlCGZpqVzKLA,East English Village Preparatory Academy (The Ville),,,High school,"5020 Cadieux Rd, Detroit, MI 48224, United States","C35C+69 Detroit, Michigan, USA",https://www.detroitk12.org/EEVPA,+1 313-922-5600,"Closed ⋅ Opens 7:30 am Thu

Updated by others 5 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SfDlPdJhcgVvoKJAbk5y3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.269035&pitch=0&thumbfov=100,false,7:30 am–3:20 pm,7:30 am–3:20 pm,7:30 am–3:20 pm,7:30 am–12 pm,Closed,7:30 am–3:20 pm,7:30 am–3:20 pm,"https://www.google.com/maps/search/Hospice+clinics+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2025-09-17T23:39:53.482Z,,,
https://www.google.com/maps/place/Cadieux+Cafe/data=!4m7!3m6!1s0x8824d5e7d63c72a5:0xc5d40ffe11134f8a!8m2!3d42.401558!4d-82.926465!16s%2Fg%2F1tnpg1gn!19sChIJpXI81ufVJIgRik8TEf4P1MU,Cadieux Cafe,4.6,1465,Belgian restaurant,"4300 Cadieux Rd, Detroit, MI 48224, United States","C32F+JC Detroit, Michigan, USA",http://www.cadieuxcafe.com/,+1 313-882-8560,Open ⋅ Closes 12 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEy3bPQ8kVC0sWZpTukp34j-2DcrNbtFs7fzM_rm28gO0QWVCm6m9gj0GesFLjzF9S9_ZTXiNu3Wtgh9b_-wWz4a7bZUtdKpgYbyVQowbekW-nC5kWghP7rjiwd6C8-GDWxrdRow=w408-h307-k-no,true,4 pm–12 am,4 pm–12 am,4 pm–12:30 am,4 pm–12:30 am,2–9 pm,4 pm–12 am,4 pm–12 am,"https://www.google.com/maps/search/Hospice+clinics+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2025-09-17T23:39:58.639Z,,,"Family-run Belgian spot in a former speakeasy known for mussels, beer, feather bowling & live music. · Dine-in · Takeaway · Delivery"
"https://www.google.com/maps/place/Sandhya+Misra,+MD/data=!4m7!3m6!1s0x8819adc9edaaaaab:0xfff23f4af8baa795!8m2!3d42.3973348!4d-82.9029232!16s%2Fg%2F11tn9kd9pn!19sChIJq6qq7cmtGYgRlae6-Eo_8v8","Sandhya Misra, MD",,,Internist,"159 Kercheval Ave, Grosse Pointe Farms, MI 48236, United States","93WW+WR Grosse Pointe Farms, Michigan, USA",https://www.henryford.com/physician-directory/m/misra-sandhya?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 800-436-7936,Closes soon ⋅ 8 pm ⋅ Opens 7 am Thu,,https://lh3.googleusercontent.com/p/AF1QipPNUsq9pQCBsABmhc0U_drmgKYnYWuOmVWdpRjb=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–4 pm,8 am–4 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2025-09-17T23:40:03.443Z,,,
https://www.google.com/maps/place/DMC+Harper+University+Hospital/data=!4m7!3m6!1s0x8824d2b80883cd8b:0xcdcd10614f6c0b14!8m2!3d42.3518141!4d-83.0564023!16s%2Fm%2F04g3dfp!19sChIJi82DCLjSJIgRFAtsT2EQzc0,DMC Harper University Hospital,2.5,407,University hospital,"3990 John R St, Detroit, MI 48201, United States","9W2V+PC Detroit, Michigan, USA",https://www.dmc.org/locations/detail/dmc-harper-university-hospital/?utm_campaign=gmb_listings_mgmt&utm_source=gmb-dmc-harper-university-hospital&utm_medium=google-local,+1 313-745-8040,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNBMaStFhs7tI40Yu1du-1nJPbcAOjW5Uuh_YZIh3JZvSqNyfH7zyTLRtv-JE_kYS69O5FVXgCwwgxzyc5yuOspp6blsBFQFANhlDAcsAnov4NVB4l8PZ08rvqf0fP_3N0Gz4cxA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+District+Detroit+MI/@42.4244328,-83.137012,14z",2025-09-17T23:40:27.057Z,,,
https://www.google.com/maps/place/Compassus/data=!4m7!3m6!1s0x8824cf9684071571:0x527af164a655bb99!8m2!3d42.499108!4d-83.0848724!16s%2Fg%2F11s6j8xcyn!19sChIJcRUHhJbPJIgRmbtVpmTxelI,Compassus,3.4,21,Hospice,"28120 Dequindre Rd, Warren, MI 48092, United States","FWX8+J3 Warren, Michigan, USA",https://www.compassus.com/locations/michigan/detroit-eastside/?utm_source=google?utm_medium=gbp,+1 800-248-2298,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOQ78LmuKNWo6mymyeo4PueuDuEj_0W2tOKMHes=w408-h377-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+District+Detroit+MI/@42.4244328,-83.137012,14z",2025-09-17T23:40:32.079Z,,,
https://www.google.com/maps/place/DMC+Detroit+Receiving+Hospital/data=!4m7!3m6!1s0x8824d2c6fa4d819b:0x842e4c3611c9d3f1!8m2!3d42.3535426!4d-83.0550941!16zL20vMGN6dmYz!19sChIJm4FN-sbSJIgR8dPJETZMLoQ,DMC Detroit Receiving Hospital,2.3,536,General hospital,"4201 St. Antoine St, Detroit, MI 48201, United States","9W3V+CX Detroit, Michigan, USA",https://www.dmc.org/locations/detail/dmc-detroit-receiving-hospital/?utm_campaign=gmb_listings_mgmt&utm_source=gmb-dmc-receiving-hospital&utm_medium=google-local,+1 313-745-3000,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrZQ4mgeGjkXyPYHPhB_lWOwO82M8VuVLm9jNpqsR_0tw3MUgBpxhX9grlTNRJp5ng2FHCJvB2ji4Er5yq9O-x-R5PIgWeuGokp1XBq_6YswTu4pC3u0Vvnyp0LrO3xAuVlOhJn=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+District+Detroit+MI/@42.4244328,-83.137012,14z",2025-09-17T23:40:37.573Z,,,
