placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Antonio%27s+Painting+Services/data=!4m7!3m6!1s0x809ad7540bdced0b:0x5de60ab5042de6e7!8m2!3d38.6619405!4d-121.2246524!16s%2Fg%2F11j8663nn3!19sChIJC-3cC1TXmoAR5-YtBLUK5l0,Antonio's Painting Services,4.5,24,Painter,"5225 Tucson Cir, Fair Oaks, CA 95628, United States","MQ6G+Q4 Fair Oaks, California, USA",https://antoniospaintingservice.com/,+1 916-827-9693,Closed · Opens 7:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS_8iVPu-pyaTliTcYwjPN8C85syxCHkG_wLccG70G8Ghmn7l_L0YITsUJu5ri6jCVW28cDTlFv0Xd1auDHu0FCDn_rlAxwpnl870wjl67EHB8bwZsCym71ixmUKxhFmu10t49bvo-Cy8=w408-h272-k-no,true,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:58:44.078Z,,
https://www.google.com/maps/place/RepairHub/data=!4m7!3m6!1s0x809adf604ec87b83:0x879e4b88181eb6ce!8m2!3d38.678506!4d-121.318367!16s%2Fg%2F11sh4zmnnl!19sChIJg3vITmDfmoARzrYeGIhLnoc,RepairHub,4.8,279,Phone repair service,"6201 Greenback Ln Suite 1, Citrus Heights, CA 95621, United States","MMHJ+CM Citrus Heights, California, USA",https://getrepairhub.com/,+1 916-595-7120,Closed · Opens 10 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJfEl346FGLjxLzUI6Ip_U0igzXFhMRrTIPTShhs9zzycbHrGgKcITT7VOwWTlsCEycc_bBRFvV-2u8IBQ6jvn6RBoKNJtODN1yqTllcSdRrJ_lVrNrTkuk33SbJ15SMkX7G8o=w408-h408-k-no,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:58:48.944Z,,
https://www.google.com/maps/place/Mr.+Drain/data=!4m7!3m6!1s0x4e6f21362135c303:0xea69fa2928330892!8m2!3d38.6360512!4d-121.3201977!16s%2Fg%2F11vrmwfk89!19sChIJA8M1ITYhb04RkggzKCn6aeo,Mr. Drain,4.9,1085,Plumber,"6217 Ross Ave, Carmichael, CA 95608, United States","JMPH+CW Carmichael, California, USA",https://mrdrain.pro/,+1 530-658-0972,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGHvYUTf72oIyCCYnj74eWSybjytGwr6qYjpZNyMzca5XQo-4ymyyq7QNE4_WsCMmQ2QQV-QqtQ8UUSfTOPnKJpgj31nWCh8fmFHEP2oChWfiVJmDiW4GCoEXioynStT7LgPN66g=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:58:53.621Z,,
https://www.google.com/maps/place/Auto+Pro/data=!4m7!3m6!1s0x809ade69ec170479:0xfb7ef4ae1e27bc0f!8m2!3d38.6630462!4d-121.2918434!16s%2Fg%2F1vfwd2_f!19sChIJeQQX7GnemoARD7wnHq70fvs,Auto Pro,4.5,103,Auto repair shop,"5344 San Juan Ave, Fair Oaks, CA 95628, United States","MP75+67 Fair Oaks, California, USA",,+1 916-966-1168,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV-0i9jL1zut0aUG9pS3aOxMznfi8oCghIfT5LxpXW28l_ubsKY1Sqx7gz-ngZcV7nEnLh3-GCv4208Ua0VXiAX1k8pBMPjjvmJPxiPhFAT4mK0xvbc3UB5-P3nDMFmH1Ij3A=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:58:58.634Z,,
https://www.google.com/maps/place/Junk+King+Sacramento/data=!4m7!3m6!1s0x809ae7a7c39dc33f:0x697220ac4c5e5759!8m2!3d38.627604!4d-121.2219302!16s%2Fg%2F1tgfdmcv!19sChIJP8Odw6fnmoARWVdeTKwgcmk,Junk King Sacramento,4.9,2298,Junk removal service,"12181 Folsom Blvd Suite A, Rancho Cordova, CA 95742, United States","JQHH+26 Rancho Cordova, California, USA",https://www.junk-king.com/locations/sacramento?cid=LSTL_JKG-US000187&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 279-946-0039,Closed · Opens 3:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerilynT444vSgrZzmCemIKZmVlPZynPvF8-BUjWHjr54ebmjA124WHCMW1r38cQXRSKZtY6S_ZpYhg_IFnFXr3FqZC7CyOERfH80zf_aPYqSEVl53hquSAlZaiMot-7gsQQ7zZz=w426-h240-k-no,true,6 am–5 pm,3:30 am–7 pm,3:30 am–7 pm,3:30 am–7 pm,3:30 am–7 pm,3:30 am–7 pm,3:30 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:59:03.544Z,,
https://www.google.com/maps/place/Niza+Plumbing+%26+Drain/data=!4m7!3m6!1s0x809adf7b9cff0fa9:0xbe22b7b529220d81!8m2!3d38.4832915!4d-121.408212!16s%2Fg%2F11nggxx17v!19sChIJqQ__nHvfmoARgQ0iKbW3Ir4,Niza Plumbing & Drain,5.0,35,Plumber,,,https://nizaplumbing.com/,+1 916-530-0207,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqL3x1Ec7XvbK6xKPo8Sj0qPQLqhtt0qWrHztJLxZ5xuqIK9IYzy80oCkSd1TZOb9vYONTpyeWxwM-A9QAOccpyFiDjQLHHL-XeIlBMZNIfcclzGdWuFZKganpsqYBsm7ZaPRb5hQ=w408-h408-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:59:08.215Z,,
https://www.google.com/maps/place/Acknowledge+Plumbing/data=!4m7!3m6!1s0x809ae7740f50e46f:0x12b1295221e33766!8m2!3d38.6156632!4d-121.2551358!16s%2Fg%2F11x2w84r7_!19sChIJb-RQD3TnmoARZjfjIVIpsRI,Acknowledge Plumbing,4.8,177,Plumber,"111367 Pyrites Way K, Rancho Cordova, CA 95670, United States","JP8V+7W Rancho Cordova, California, USA",https://www.ackplumbers.com/local-plumber-rancho-cordova-ca,+1 916-812-5780,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7Jf7R41eDsjkO4AuPipzslDGMyY0F-vxTgAmQKXiWC0uMeJE03gjGvp6iKX2L9-90kK5LBSnSF4vovftcX7NQphhsdFXInB0hBl9QhYEklN-pIrKLasFaLb2j4rbt-itTlPNpQg=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:59:12.990Z,,
https://www.google.com/maps/place/Noah%27s+Roofing/data=!4m7!3m6!1s0x809ae78f1fef7d81:0x1379f01dcd68f715!8m2!3d38.6385067!4d-121.295822!16s%2Fg%2F12612v8p3!19sChIJgX3vH4_nmoARFfdozR3weRM,Noah's Roofing,4.9,118,Roofing contractor,"7259 Gunderson Way, Carmichael, CA 95608, United States","JPQ3+CM Carmichael, California, USA",https://noahsroofing.net/,+1 916-704-2674,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgxVGCnrbEJCOQh2KYuDH42e-GPsDusTBb6Hq8r2ydC6rTYWRluJfX1M63b9bKUsfgRH8vTyLew4lA9E5Bh4g5j8UykOr5oj1Vin9ogzIJ5Cr5NV_lEDIoi78q_Ad5TKU4Gy3PxQ=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:59:17.833Z,,
https://www.google.com/maps/place/uBreakiFix+-+Phone+and+Computer+Repair/data=!4m7!3m6!1s0x809ade19aa4e5481:0xe43464174dfaf22a!8m2!3d38.6675231!4d-121.271712!16s%2Fg%2F1ptvtg6sy!19sChIJgVROqhnemoARKvL6TRdkNOQ,uBreakiFix - Phone and Computer Repair,4.4,1525,Mobile phone repair shop,"5500 Sunrise Blvd #300, Citrus Heights, CA 95610, United States","MP9H+28 Citrus Heights, California, USA",https://www.ubreakifix.com/locations/citrusheights?utm_source=google&utm_medium=gmb&utm_campaign=citrusheights,+1 916-966-7400,Closed · Opens 10 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCWoz8FTRMoA1wxpFg_KaUpGIBpDbqrWNkv6TXwRXivu9uSJHqHvDwUV3P8FDgPWdX1f4BjplhwSUkpeBEl4BwvIVatZ4kRkyOyCcnt4wigAuTR2z1NGX7bfvitLocQ2fJPdxwLHuoK5_o=w426-h240-k-no,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Fair+Oaks+Sacramento+CA/@38.6446264,-121.2721718,14z",2026-03-23T05:59:23.052Z,,
https://www.google.com/maps/place/Vyntara+Pro/data=!4m7!3m6!1s0x809b274282b7a531:0x3db605182b33e265!8m2!3d38.7051475!4d-121.3919238!16s%2Fg%2F11yxy0nf17!19sChIJMaW3gkInm4ARZeIzKxgFtj0,Vyntara Pro,,,Water damage restoration service,"7612 32nd St, Antelope, CA 95843, United States","PJ45+36 Antelope, California, USA",https://waterdamagerestorationservicesantelope.shop/,+1 916-312-6815,"Open 24 hours

Updated by this business 7 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hLIV8ed8yuIKbn7T-86EAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.40736&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T05:59:44.884Z,,
"https://www.google.com/maps/place/Gearhart+Construction,+Inc+-+Home+Repair+%26+Remodeling/data=!4m7!3m6!1s0x809b274b07cea81b:0xc80ac661e0c4e3da!8m2!3d38.7176589!4d-121.3569105!16s%2Fg%2F11dxsry2f5!19sChIJG6jOB0snm4AR2uPE4GHGCsg","Gearhart Construction, Inc - Home Repair & Remodeling",5.0,33,General contractor,"4604 Swindon Way, Antelope, CA 95843, United States","PJ9V+36 Antelope, California, USA",https://www.gearhartrenovates.com/,+1 916-505-2077,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQSewaqXlegQa3vk1r3c3e7UgyEDxfvclGWHLO6BHTqWH4j-mfb5j3koBrdunUtOEHF2iV8u_TsSMj_6UC7V55aMax2tnzsEqi38O5Pwocydkvfdqoiqr4t3int-JoFops3PsywczE_336=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T05:59:49.852Z,,
"https://www.google.com/maps/place/THE+BEAM+GUY,+Roof+Beam+Specialist.+Brady+J.+Newman,+License+%23712822/data=!4m7!3m6!1s0x809b274f44301015:0x14c5cab75424d829!8m2!3d38.7129701!4d-121.3662689!16s%2Fg%2F1tdw89lz!19sChIJFRAwRE8nm4ARKdgkVLfKxRQ","THE BEAM GUY, Roof Beam Specialist. Brady J. Newman, License #712822",5.0,11,General contractor,"7909 Walerga Rd, Antelope, CA 95843, United States","PJ7M+5F Antelope, California, USA",http://www.thebeamguy.com/,+1 916-331-8727,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9WKfY24zcYm7z1gT09MgyHPk1fKaeEd6bBDkB5Bya0_O0Ao8OUlkvGQPYQ4FgZvTTFyV9fYOSvStM-UfWTrrrG-8tt-Jc6w3PdZbiOJdge736msJ3naCv_PvZkt7dxOngcBbX=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T05:59:52.741Z,,
https://www.google.com/maps/place/OPPAINTING/data=!4m7!3m6!1s0x24b3429f5ecc7717:0x2f36fc1caaf9278a!8m2!3d38.7307286!4d-121.2629742!16s%2Fg%2F11rtqcstn0!19sChIJF3fMXp9CsyQRiif5qhz8Ni8,OPPAINTING,5.0,69,Painting,,,https://www.op-painting.com/,+1 916-468-2058,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkFpmxdebyj4smW_wGVVVVwYC5zJkXcMZrMcpbOcgcNseAC4IcleC8pVAC5xB96BEcZXVFdUP-AM3xEkWBbdo-h2QSJiqNtSQfinnmjk6gEjywmXD0SUUNinR1cjp--W8R5PIVuw=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T05:59:57.757Z,,
https://www.google.com/maps/place/Peak+Construction+%26+Dry+Rot+Repair+Sacramento/data=!4m7!3m6!1s0x4efbee3fbc51105d:0xcca4eb080c4a8924!8m2!3d38.6893235!4d-121.3923386!16s%2Fg%2F11k40v99gw!19sChIJXRBRvD_u-04RJIlKDAjrpMw,Peak Construction & Dry Rot Repair Sacramento,5.0,51,General contractor,"6723 32nd St E, North Highlands, CA 95660, United States","MJQ5+P3 North Highlands, California, USA",https://peakconstruction.us/,+1 916-710-1007,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMr4H-OEekRV-y2I5XCDz0hq5MbYMVOSHuSAReH2k1SmaiFn3ZvVi8wyIicxqJ6tAf9AsGZVkOPLAVcCoNlNobJKtJcfPh2crTMv8LogF5Ce6fqwB9GjIIuMXof8YW2dxE2NM-OQ=w408-h306-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:02.737Z,,
https://www.google.com/maps/place/Exterior+Siding+Experts/data=!4m7!3m6!1s0x809b27cc1415c9a3:0xf622221c0c04dfdc!8m2!3d38.7132897!4d-121.3709144!16s%2Fg%2F11sn_854vy!19sChIJo8kVFMwnm4AR3N8EDBwiIvY,Exterior Siding Experts,5.0,24,Siding contractor,"3841 Sierra Gold Dr, Antelope, CA 95843, United States","PJ7H+8J Antelope, California, USA",https://www.dalv-siding.com/,+1 916-538-8374,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5HqNMa5tOaHxOPX3KPGuaVOzO_CKC_Hi4S4ebIC2_2NHbGMctD2ie3s_INdLXFCmEgh1foN0VIp9pGqLoycCTUnTzzSgvXs3WuLUHn0DP_S4stdfYnfpzeRnnBPhClmr6JKdVcA=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:07.882Z,,
https://www.google.com/maps/place/Pasquett+Roofing+Inc./data=!4m7!3m6!1s0x809b274831ce0f1f:0x1a8b3b8c0f8d40e0!8m2!3d38.82894!4d-121.149648!16s%2Fg%2F11hc53h70q!19sChIJHw_OMUgnm4AR4ECND4w7ixo,Pasquett Roofing Inc.,4.6,10,Roofing contractor,,,https://pasquettroofing.com/,+1 916-678-8955,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerugxmbdAhijwMcm6koXQviL1qx2x1TNkdb6nfrhhBOyBGNDcadpgkL996hsoskWWovPVonBLwsApARecaOlG7mrejxwgWt0SzBHw2vZpZYj5DuEoClr0y-Ohei-mcNcVgIVqgF=w408-h306-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:25.994Z,,
https://www.google.com/maps/place/All+State+Leak+Detection/data=!4m7!3m6!1s0x8667684c7dbab21f:0xc61f3e1eb719f8c5!8m2!3d38.69724!4d-121.2763956!16s%2Fg%2F11ltqlsw90!19sChIJH7K6fUxoZ4YRxfgZtx4-H8Y,All State Leak Detection,5.0,1,Plumber,,,,+1 916-241-5401,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWrkKZoz2mLP0VyiPVEPFWYKpPyolarQW86FAPVcDnf_r4mUe2r7ZPUhCvhAfWXiqy2qbPykTCZniSe5pHSTLetFZ-LhwB5lciXP5BtjsdfpUX34HBddqcwm5UXZWFBQjXKZM=w408-h544-k-no,true,Closed,8 am–5 am,8 am–5 pm,8 am–8 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:30.900Z,,
https://www.google.com/maps/place/911+Restoration+of+Antelope+Valley/data=!4m7!3m6!1s0x80c257a1a618b8f1:0x11ccfd8b488dcff9!8m2!3d34.5799499!4d-118.1049914!16s%2Fg%2F11gnrf7pyz!19sChIJ8bgYpqFXwoAR-c-NSIv9zBE,911 Restoration of Antelope Valley,4.8,16,Fire damage restoration service,"1311 1/2, E Palmdale Blvd, Palmdale, CA 93550, United States","HVHW+X2 Palmdale, California, USA",https://www.911restorationantelopevalley.com/,+1 661-401-7303,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXvqTZkn8Bic-UC6B2PLkk4hm2RkDSKHlFIQmuJWOKyD4wZKbE2dJSusQb9QaTHvkfsWvJSNhyNOTSqAJed9IyZuTMxxV7Vu26Sx8_Y8LYir4mihKQOLaE3AXpKeFhv4wFcrvTRg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:35.617Z,,
https://www.google.com/maps/place/Hart+Builds/data=!4m7!3m6!1s0x4225607f6035364f:0x2a8a72ccbfbe7da2!8m2!3d38.433961!4d-121.460511!16s%2Fg%2F11xg39n5p8!19sChIJTzY1YH9gJUIRon2-v8xyiio,Hart Builds,5.0,23,General contractor,,,http://www.hartbuilds.com/,+1 916-301-9800,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxEYIe0BWPKTK-LpUmONt7Lcoap_DKUUItaePDElURGEVpFQDnXISpkA9tjV-pF4TfoN2dcw3IGDj-b9ngjxcZR5jHWlv8b9RSVNXiryF4ciB3_yh1g7WeNIQeXkUAPa7W7MFR85M98cBo=w408-h408-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:40.326Z,,
https://www.google.com/maps/place/Nulead+Construction+Inc/data=!4m7!3m6!1s0xa64927fd79d38d99:0xe6651c78eefa578a!8m2!3d38.487496!4d-121.4448529!16s%2Fg%2F11wv8x5m2p!19sChIJmY3Tef0nSaYRilf67ngcZeY,Nulead Construction Inc,5.0,43,Siding contractor,,,http://www.nuleadconstruction.com/,+1 916-634-0004,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerq6hWxIT6SkDsZtTs6A-5ZCL_u7sM-Ut9qaPE6axU51NJKNNrvUzBBAS42h-xD3t83q2U8zsUUwSVhuXIzslaKRej8hxFkkORvpgUnDhfHRxz1sjOwtxL8xvZiDfyxpqFB56LH6yOGC5N1=w408-h544-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:45.131Z,,
https://www.google.com/maps/place/River+Carpet+Care/data=!4m7!3m6!1s0x809b274eaaaaaaab:0x2e78f9f0e12b7f90!8m2!3d38.7149095!4d-121.3598799!16s%2Fg%2F11bwc5f885!19sChIJq6qqqk4nm4ARkH8r4fD5eC4,River Carpet Care,4.8,8,Carpet cleaning service,"Antelope, CA 95843, United States","PJ7R+X2 Antelope, California, USA",http://www.rivercarpetcare.org/,+1 916-715-8334,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwert_gke8vOc-6It7OMBniNX3EjCWHCp-7Zad9w4LUqj9_rWQjaKXVBNcGG4ydcKfg2_934DxwfSb1_1PB6sz9mLxveJZ5J245brpzulhus5oDNODRe00NEtlFyQLpAOBqz2dSHNew=w426-h240-k-no,true,9 am–2 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:50.252Z,,
https://www.google.com/maps/place/Ben%27s+Floors+and+Remodeling/data=!4m7!3m6!1s0x809adf9f182f6d95:0xd762ed1cf7278b0e!8m2!3d38.4214075!4d-121.4448529!16s%2Fg%2F11g3hy63d_!19sChIJlW0vGJ_fmoARDosn9xztYtc,Ben's Floors and Remodeling,5.0,38,Flooring contractor,,,https://citylocal101.com/11791-laminate-flooring-installation-citrus-heights-ca,+1 916-200-9995,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepq3kpwcSiYSromU2m_EecfXmhNUyVX5yOZCZ6kYlB2uekPErxZMTXCIQDTFUOhBFJfNhXb4IdWOXSJFNjIwUg1GE_7MVMXzKyzANWGgiGkhFdy2IXZ4P-voJeUWNBD9nClmiAFMw=w408-h548-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:00:55.410Z,,
https://www.google.com/maps/place/DS+Insulation+Corp+%26+Specialties/data=!4m7!3m6!1s0x809ad7ade4d97afd:0xf4cf18ac492fa49d!8m2!3d38.6892674!4d-121.3927239!16s%2Fg%2F11scbwgmmw!19sChIJ_XrZ5K3XmoARnaQvSawYz_Q,DS Insulation Corp & Specialties,4.9,117,Insulation contractor,"6723 32nd St F, North Highlands, CA 95660, United States","MJQ4+PW North Highlands, California, USA",https://dsinsulationcorp.com/,+1 916-241-7528,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq54oEWjOitnRPw00caif_ZFT95Nm9klNghKdX_YxpdLjqhPftT5AEDdyYgLtTBOuG6fl6GX_-D7qWCg2dgC30L9xWgYt2mvw34xnkq3wBRDHZcZGBtexU3Ii5MkWHzDhiWOsti=w426-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–1 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:01:00.240Z,,
https://www.google.com/maps/place/RainSoft/data=!4m7!3m6!1s0x8085578ebea18cfd:0xede6507ead73f67c!8m2!3d38.6895886!4d-121.3939193!16s%2Fg%2F11clsg77dw!19sChIJ_Yyhvo5XhYARfPZzrX5Q5u0,RainSoft,4.8,210,Water softening equipment supplier,"6731 32nd St G, North Highlands, CA 95660, United States","MJQ4+RC North Highlands, California, USA",http://purifyx.com/,+1 916-373-0355,Closed · Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbj9KEelbkakOSW_LCVGveGYSG2XfHKbRPj3GxXExEp_FKDZ9vP_e0g9LjcsoQBpzCP9XNwC2fFjPx3RjwVytOVaZYgyyMJBqnjNhzTDeoaMK4-OYWGp8CadRpjOt5PSPlC_vn=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:01:05.138Z,,· Delivery · In-store shopping
https://www.google.com/maps/place/Nor+Cal+Gutter+Solutions/data=!4m7!3m6!1s0x809b2786b7017185:0xb96ec3de30c02837!8m2!3d38.43478!4d-121.4448529!16s%2Fg%2F11ptlkfmdb!19sChIJhXEBt4Ynm4ARNyjAMN7Dbrk,Nor Cal Gutter Solutions,5.0,86,Gutter service,,,https://norcalguttersolutions.com/,+1 916-477-8905,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRiPKNr1h4Z5ZTRmgYGMKlI4MD7Kib5ewsd3tiuzI_2ZFg5PDcReqR88iMOMqYe3ZS7DXpfyibA3qYR4mBo0Xk1qIiTeeoifamL4nfR6eBuZcsb9hVNfQbkED3mKxWSNq6lWqKlw=w426-h240-k-no,true,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Antelope+Sacramento+CA/@38.7166871,-121.3644216,14z",2026-03-23T06:01:10.026Z,,
