placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
"https://www.google.com/maps/place/DeSantis+Landscaping,+Inc./data=!4m7!3m6!1s0x89c6bd4e38e84b13:0xb04f76973bfc53c4!8m2!3d40.1039684!4d-75.3200463!16s%2Fg%2F11hyzh2lsx!19sChIJE0voOE69xokRxFP8O5d2T7A","DeSantis Landscaping, Inc.",4.8,26,Landscaper,"1330 Conshohocken Rd, Conshohocken, PA 19428, United States","4M3H+HX Conshohocken, Pennsylvania, USA",http://desantislandscapinginc.com/,+1 610-539-6459,Closed · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvpLmROta9O_EKcVjWfA05IHpeRNWNuu5lK1qcaJOPCwpYPMqVP_AZvTcYYHH4JLfJZlW3tQ1KQ9VEq1OX4vv_5CxR9HdS6lIsoYIzw2vtvot36mLz-mG6OJGDyR0FPDkhb4uT=w453-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Roxborough+Philadelphia+PA/@40.0548134,-75.2420722,14z",2026-04-29T20:07:01.214Z,,
https://www.google.com/maps/place/Diamond+Hardscape+Design/data=!4m7!3m6!1s0xa8263344c5c4595f:0xb2badd01d5137976!8m2!3d40.2120255!4d-75.355924!16s%2Fg%2F11y12ms605!19sChIJX1nExUQzJqgRdnkT1QHdurI,Diamond Hardscape Design,5.0,9,Landscaper,,,,+1 835-256-5452,Open · Closes 8 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzal0cXuPIgAl2QxDNolS4dz-MwWzedXilk0T1UHh2omjNmYHVpDBrJNDsEzGR1WSpQovWBQTy6MmH6_KZAg1nc1bQ1QnmnbA_pErB0K_wpBtxoO7xSXIfZtlTLDatJXmYkjygxOILgW4=w408-h510-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Roxborough+Philadelphia+PA/@40.0548134,-75.2420722,14z",2026-04-29T20:07:05.869Z,,
https://www.google.com/maps/place/Matos+Landscaping/data=!4m7!3m6!1s0x69c3fd1de4a50451:0x3383891f77d62848!8m2!3d40.2120255!4d-75.355924!16s%2Fg%2F11kbbjfnj2!19sChIJUQSl5B39w2kRSCjWdx-JgzM,Matos Landscaping,5.0,30,Landscaper,,,http://matos-landscaping.com/,+1 484-362-3805,Open · Closes 6 pm,Identifies as Latino-owned,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjWvS9019S-K0hNYMSqxuUnglb5gccCflgHZjBfEkU6bFLaxUUm2Rm1l8Yq7Z4LAvroZwfmBvl-fI2P2_LR_DiMn1mECce1MN5Km4Avas7xGO8Cr9HJ6U3ZG4YMHm61kxICV6PIq1Pt9Nc=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Roxborough+Philadelphia+PA/@40.0548134,-75.2420722,14z",2026-04-29T20:07:17.701Z,,
"https://www.google.com/maps/place/%E2%80%8BU.S.+Lawns+-+Philadelphia/@40.1182135,-75.388295,10z/data=!3m1!4b1!4m6!3m5!1s0x89c6ba6097f4bc33:0x148b973b4cd567ce!8m2!3d40.1182135!4d-75.388295!16s%2Fg%2F1tf0rkxp",​U.S. Lawns - Philadelphia,3.8,10,Landscaper,,,https://uslawns.com/locations/pa/philadelphia/,+1 610-412-7439,Open 24 hours,,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Roxborough+Philadelphia+PA/@40.0548134,-75.2420722,14z",2026-04-29T20:07:24.361Z,,
https://www.google.com/maps/place/C.W.+Masonry%2Flandscaping/data=!4m7!3m6!1s0x89c6bff47da98f3b:0xd6648648df379181!8m2!3d40.0792766!4d-75.3015714!16s%2Fg%2F11tsk3xf3v!19sChIJO4-pffS_xokRgZE330iGZNY,C.W. Masonry/landscaping,3.0,2,Masonry contractor,"415 W Elm St, Conshohocken, PA 19428, United States","3MHX+P9 Conshohocken, Pennsylvania, USA",,+1 610-551-6954,Closes soon · 5 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGu3vDy9VlM-ETc0urDDBZuSANk9jgl9ZvwG_v18d2WyX6Qn43EJxzO9V7R4a0-6LE1XAbTjq_vbw2VpGjt2JDzx03_jdRAppnijkdoP8j5f71yBTz-B79wLw9cOfcrd1Lz1pQKcQ=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–1 pm,8 am–1 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Roxborough+Philadelphia+PA/@40.0548134,-75.2420722,14z",2026-04-29T20:07:35.990Z,,
https://www.google.com/maps/place/GGF+Landscape+Group/data=!4m7!3m6!1s0x89c6bbadf50bf859:0xa02e0b26e90d0ff4!8m2!3d40.118507!4d-75.1884016!16s%2Fg%2F11f3x7z3lp!19sChIJWfgL9a27xokR9A8N6SYLLqA,GGF Landscape Group,4.5,8,Landscape designer,"136 Lorraine Ave, Oreland, PA 19075, United States","4R96+CJ Oreland, Pennsylvania, USA",http://ggflandscapegroup.com/,+1 215-421-0540,Closes soon · 5 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWzSLVUnf4MfjWSKaZXzpaFwxH72nWwovhJ26p_DDHq9__6p72aoHpHe2e3j3TpVozBa2CKxknLrQHnlJXpXMUGzeDbBrZtnc9N2Clq8WpkFsnIyHCzGnM3UqLaC2HdkE5TN_q=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Roxborough+Philadelphia+PA/@40.0548134,-75.2420722,14z",2026-04-29T20:07:40.868Z,,
,,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Northern+Liberties+Philadelphia+PA/@39.9636917,-75.1399443,14z",2026-04-29T20:08:08.017Z,,No new results found
https://www.google.com/maps/place/Stokes+%26+Sons+Construction/data=!4m7!3m6!1s0x89c6b75a278e2589:0x2cf5c705b5c8430a!8m2!3d40.0320309!4d-75.1422285!16s%2Fg%2F12hm6xv6q!19sChIJiSWOJ1q3xokRCkPItQXH9Sw,Stokes & Sons Construction,4.7,10,Masonry contractor,"1167 Windrim Ave, Philadelphia, PA 19141, United States","2VJ5+R4 Philadelphia, Pennsylvania, USA",,+1 223-243-8716,Closes soon · 5 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRkk3vf5CE13Cfe237jcdbvvSMy8X2nxPn6U8Jk5r0OQFcugsu1xxC6uT6TgF02dkY_ON4NoEMhy0uQSXF6mNn90Kw1pD--P0udrlt36yFzTJr53Na7c76aCUg2Yf-gqyr-coT=w408-h839-k-no,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:08:37.276Z,,
https://www.google.com/maps/place/Grace+in+the+Garden/data=!4m7!3m6!1s0x89c6b77f42e521ff:0x8941f57c5890d755!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11qnkc29jp!19sChIJ_yHlQn-3xokRVdeQWHz1QYk,Grace in the Garden,5.0,11,Landscape designer,,,http://graceinthegarden.org/,+1 267-597-9052,Open · Closes 6 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNWv5vV5ijy7vNN80ON1icCQaPLvY8b70sF2YQOTi7WSGyN1hzeVhIJ0BTXmYdYXzoCX4RABc8iaNZmAYpwwNAuNAc7_GUfmvcp0Utk89ZhcWvRPbqz-LUOFzALqonTptbIA07Zt6mawM=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:08:41.964Z,,
https://www.google.com/maps/place/Righthand+Landscaping+LLC/data=!4m7!3m6!1s0x2c954e8841fecd09:0xcd4629dab1935fef!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11lv46hhnn!19sChIJCc3-QYhOlSwR71-TsdopRs0,Righthand Landscaping LLC,5.0,5,Landscaper,,,https://righthandlandscaping.org/,+1 267-441-9649,Closes soon · 5 pm · Opens 7 am Thu,,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUwo09UEsItiBqq0P8x042e3CDKMReBNHSUuHr-kCwVsY89nyRg3XmwGDNWrZqVtoOnFJCD6v-skSF85kc_wgu70TkNbODQUGw2hudbt20SN5PuihtiPUFcPbMaMv3rjPP7YVTW2H5tBw8=w408-h884-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:08:46.625Z,,
https://www.google.com/maps/place/Gm+landscaping+construction+llc/data=!4m7!3m6!1s0x8a7a80a76e3fb621:0xfdb1869aef15f75a!8m2!3d40.0363095!4d-75.1277884!16s%2Fg%2F11w36mzgng!19sChIJIbY_bqeAeooRWvcV75qGsf0,Gm landscaping construction llc,5.0,3,Landscaper,"301 W Olney Ave, Philadelphia, PA 19120, United States","2VPC+GV Philadelphia, Pennsylvania, USA",http://www.gmlandscapingconstructionsllc.com/,+1 267-844-9163,"Closes soon · 5 pm · Opens 8 am Thu

Updated by this business 1 week ago",LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGJWNwfxdrQSEZ_kQ0xNE-LTwB5TUCcbNYBo_-wSm_4VeDxenlCwa7BoCMxraBLVdSnMvSyeHM3IbnnyUAY54Zb0f6bvTNi1g6yolULtbW5WoNyxznh9d-5szL2wstLiZHuALhoy49WbY=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:08:51.782Z,,
https://www.google.com/maps/place/Like+Paradise+Property+Management+llc/data=!4m7!3m6!1s0x89c6b77aa306a9ab:0x3e8d28df1890c09f!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11k2q7srbh!19sChIJq6kGo3q3xokRn8CQGN8ojT4,Like Paradise Property Management llc,4.8,18,Landscaper,,,,+1 215-475-1084,Closes soon · 5 pm · Opens 8 am Thu,,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTul28b7PMMP9uEo0YYP3fuAyHA0AffW4BFMvxNvHFDOHqUKG9egxx4fQ3vKXQ7FMZSyy8crloZXxNyLBTjbd_KPhuJ5eagCqoqvypb2XB_Njfuo1hTdH1bpzdIDjAVoBmQrLYjQ=w408-h544-k-no,true,8:30 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:08:56.426Z,,
https://www.google.com/maps/place/Garcia+Gt+Landscaping+%26+Hardscaping+LLC/data=!4m7!3m6!1s0x89c6b7febea4567d:0x687c4014ed3c8ef!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11zj112qf2!19sChIJfVakvv63xokR78jTTgHEhwY,Garcia Gt Landscaping & Hardscaping LLC,5.0,7,Landscaper,,,https://garciagt.com/,+1 267-991-3437,Open · Closes 8 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGamNUFGu2S3SVIDl80R2R9VKXPWwkeZHqm93uF6Q4KW6b7kz50Qg4KyFtGC98xYQQCEbdLIpn1goQbYKqXqhKWglc4kxLwNe1nwFtJxXZlLvZEEJBcvFYRDC4qzq5RqLtcTIFJIVsnKmx2=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:01.146Z,,
https://www.google.com/maps/place/CNC+Landscaping/data=!4m7!3m6!1s0xc2a758423e5d9d9:0xa0c79ed13bf6c215!8m2!3d40.1245055!4d-75.3262725!16s%2Fg%2F11n40sxf1h!19sChIJ2dnlI4R1KgwRFcL2O9Gex6A,CNC Landscaping,5.0,4,Landscaper,,,https://www.cncarellc.com/,+1 215-960-6019,Closes soon · 5 pm · Opens 9 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGRC60saLXllj-1TD7Mh5l1TGpzZZgzC69c8x7QBo6uUb9r2gMDFhtqCgsMBFHOiGY-6tQRMbO9QfkZ7O_z94O16-i4duKqv-OM4vdAvw0CP-YNP_xaeCYNGDbSj2VzvP9wM6y5rH9SamV=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:05.891Z,,
https://www.google.com/maps/place/Prestige+Tree+Service/data=!4m7!3m6!1s0x89c6b59a8bfe59f7:0x419c6a1e715cd26e!8m2!3d40.013632!4d-75.062077!16s%2Fg%2F11gyz3znhs!19sChIJ91n-i5q1xokRbtJccR5qnEE,Prestige Tree Service,4.4,76,Tree service,"5635 Tulip St, Philadelphia, PA 19124, United States","2W7Q+F5 Philadelphia, Pennsylvania, USA",https://prestigetreesservices.com/,+1 215-770-1372,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZOQJUhvFdKnZXdKpirpGN9wJP-YDDwGlqmwe1XETbY4QKCr3083kB0HOV5HpxYKeXVxin3cs8Dp8U7MHJvWQ01QBRi9QvQ1zme8EIKW6iSLx29MrXehG_Hp95nyFwNDQVEKsH=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:10.657Z,,
"https://www.google.com/maps/place/PosScapes+Horticultural+Solutions/@40.0934245,-75.1589754,13z/data=!3m1!4b1!4m6!3m5!1s0x648306ccfc6b7cd7:0xcce53755f7948a77!8m2!3d40.0934245!4d-75.1589754!16s%2Fg%2F11txzxfyds",PosScapes Horticultural Solutions,5.0,1,Landscape designer,,,http://posscapes.com/,,Open · Closes 6 pm,,,,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:17.554Z,,
https://www.google.com/maps/place/JACK%27S+PUGSCAPING+LLC/data=!4m7!3m6!1s0x2867a9c2408d6ad3:0xa6e9c8e6af8ab191!8m2!3d40.1601175!4d-75.1570425!16s%2Fg%2F11vqqytwp0!19sChIJ02qNQMKpZygRkbGKr-bI6aY,JACK'S PUGSCAPING LLC,4.9,33,Landscaper,,,https://www.jackspugscaping.com/,+1 267-269-3536,Open 24 hours,Identifies as women-owned,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGC6YY82Umko26wXCvpHbjXxEvH7ru_169qSxRI6ZLrMtUl81R-9mAHVb0kA4hSsF4qiqfSvPhDIRFbGZvFjEeaHJ33DtgcQsrCWeD_KBjaF4y3uMr5NXDf8KkeYmgzLzlgWRM=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:22.348Z,,
https://www.google.com/maps/place/Four+Winds+Landscaping/data=!4m7!3m6!1s0x89c6b7376772a0f5:0x96035d00c4cefecb!8m2!3d40.0653239!4d-75.126915!16s%2Fg%2F11cs4hsz02!19sChIJ9aByZze3xokRy_7OxABdA5Y,Four Winds Landscaping,4.3,11,Landscaper,"7613 Mountain Ave, Melrose Park, PA 19027, United States","3V8F+46 Melrose Park, Pennsylvania, USA",https://4windslandscaping.com/about/contact-us/,+1 215-635-1031,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JfkmopbrpGyp8aqggZcpGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.35292&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:25.101Z,,
https://www.google.com/maps/place/VZION+SOLUTIONS/data=!4m7!3m6!1s0xac412fca03d8627f:0x23bd1348d22d7bdc!8m2!3d40.0353921!4d-75.1639891!16s%2Fg%2F11xn5q_1zv!19sChIJf2LYA8ovQawR3Hst0kgTvSM,VZION SOLUTIONS,,,Landscaper,"293 E Bringhurst St, Philadelphia, PA 19144, United States","2RPP+5C Philadelphia, Pennsylvania, USA",,+1 215-397-2613,Closes soon · 5 pm · Opens 9 am Thu,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yKktfkIbl4mld6nU30CyoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.31342&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:29.730Z,,
https://www.google.com/maps/place/Big+jay%27s+snow+removal+%26+lawn+care+LLC/data=!4m7!3m6!1s0x89c6a9600058989d:0xcaed7df1d7d97022!8m2!3d40.0461089!4d-75.118402!16s%2Fg%2F11pxm3hlw7!19sChIJnZhYAGCpxokRInDZ1_F97co,Big jay's snow removal & lawn care LLC,4.5,68,Lawn care service,"155 E Godfrey Ave, Philadelphia, PA 19120, United States","2VWJ+CJ Philadelphia, Pennsylvania, USA",http://www.contactbigjay.com/,+1 267-237-8840,Closes soon · 5 pm · Opens 7 am Thu,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3Xgbv3J99S6jUdq4gult7g1IqpHdJQ6i2u-d8l3cXbgUn5cdNmgUB4BfSs4jI6z0Zdu1Rc7NoVG_1nwkI1BgC1sexygpufFtob1SrOdufFlEMD_kBjuWyB6XiAB7-AM4_2FIM=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:34.632Z,,
https://www.google.com/maps/place/Nico+Landscaping/data=!4m7!3m6!1s0x89c6b23358d9d96d:0x2ed184be89f5bef6!8m2!3d40.1056749!4d-75.0434272!16s%2Fg%2F1v6wq8n5!19sChIJbdnZWDOyxokR9r71ib6E0S4,Nico Landscaping,4.5,2,Landscaper,"9947 Global Rd, Philadelphia, PA 19115, United States","4X44+7J Philadelphia, Pennsylvania, USA",https://www.nicolandscaping.com/,+1 215-464-4088,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aIKskjbMc9pxTkg7s6CtUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.52274&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:37.659Z,,
https://www.google.com/maps/place/L%26L+Outdoor+Services/data=!4m7!3m6!1s0xac6316beb72f971:0x84b8ad68663f154!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11tdnn02t_!19sChIJcfly62sxxgoRVPFjhtaKSwg,L&L Outdoor Services,5.0,1,Lawn care service,,,,+1 267-310-9482,Closed · Opens 7:30 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYok8VcUENCs-sk3OCiTA9szOPsgpAHVS9mQr0YlAO5AqvGoKWXQL38VWWBfa2jzJeaAfaHjr37LW8GnD82Aveu09drMv2eil_VhToSrw5QXUJdpeXC72GhzbJmMo5C4zVtp8C3A=w408-h544-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,8 am–1 pm,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:48.884Z,,
https://www.google.com/maps/place/Authentic+Landscaping/data=!4m7!3m6!1s0x24297b57c2bf357:0x3da21fad6551109a!8m2!3d39.9043695!4d-74.8370416!16s%2Fg%2F11n3c7yvd9!19sChIJV_MrfLWXQgIRmhBRZa0foj0,Authentic Landscaping,,,Landscaper,,,,+1 445-328-6006,Open · Closes 6:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYKV_Obp1ieMGSh2StzLxyosWJCY7oNEAcM0LSQ1H0rpYIEc6Y1C1KehiCEKiaYKrm59YYbg3_7kNabT1hr6nffmmJj6t0TUl6Owh2nLdFgoHyNw8xoJuYjZmVc6lg31J-d2cFMTuI_b5L=w408-h260-k-no,true,9 am–6:30 pm,9 am–6:30 pm,8 am–5:30 pm,Closed,Closed,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:53.424Z,,
https://www.google.com/maps/place/Upscale+Detail+Landscaping+LLC/data=!4m7!3m6!1s0x89c6b974b13006bd:0x50f15d9aa6ab9cb!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11j68740jw!19sChIJvQYwsXS5xokRy7lqqtkVDwU,Upscale Detail Landscaping LLC,3.4,7,Landscaper,,,,+1 267-227-9878,Closes soon · 5 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBWbjyV8iBZ84POWO33-SjeTK_HPOFfxl4g8MxQu-c_F3imYQx6ysIhIhlmqiuo_PL2M3l98dlq8EZpMAgm36NO0drCnxfu_DSrhTRAvsrje9OT6VctlS4z_3589uWtqj2BdraWQ=w408-h273-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Mount+Airy+Philadelphia+PA/@40.058403,-75.1894155,14z",2026-04-29T20:09:58.040Z,,
https://www.google.com/maps/place/LawnReplacementParts/data=!4m7!3m6!1s0x89c6b7e2b5b6ce2d:0x90a9f7d64f0d3a3a!8m2!3d40.0183523!4d-75.1266042!16s%2Fg%2F11nnzhf2dp!19sChIJLc62teK3xokROjoNT9b3qZA,LawnReplacementParts,5.0,5,Landscaping supply store,"4425 Rising Sun Ave, Philadelphia, PA 19140, United States","2V9F+89 Philadelphia, Pennsylvania, USA",http://www.lawnreplacementparts.com/,+1 215-754-0116,Closes soon · 5 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQb-yfO0IUgkrIo5ut-cYE146ZMSHye_NxYZ1md4-P-JrOrVT1oAhW77Cv39op6p0gosjrw6qPUeeISshPAwIMD90bqbKXrw8I_2vC3schRNeM90HjifYBNPWDaYX3L9bwCMpJ-g=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–4 pm,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kensington+Philadelphia+PA/@39.9934039,-75.1179823,14z",2026-04-29T20:10:18.666Z,· Delivery,
https://www.google.com/maps/place/Donis+Landscaping/data=!4m7!3m6!1s0x89c6b7403fa59737:0x8b6cd869c3486a0!8m2!3d39.8612786!4d-75.4132236!16s%2Fg%2F11q1vtsx78!19sChIJN5elP0C3xokRoIY0nIbNtgg,Donis Landscaping,5.0,11,Landscaper,,,,+1 267-819-6941,Closes soon · 5 pm · Opens 8 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdSpl6y5iVMDHcqXw4K7YKNglixneopkbu_VeCC2bE1ai4cA7ukQL9MJwB2B1Gm4_ZHtQ0Q_xv1AkV5wMCMDoF4kYsuvi_T0OcBG3JW86_vUoQaODlm_IUTUn9J8MPpT69Te7Q=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,12–5 am,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kensington+Philadelphia+PA/@39.9934039,-75.1179823,14z",2026-04-29T20:10:23.695Z,,
https://www.google.com/maps/place/BEST+CHOICE+LANDSCAPING/data=!4m7!3m6!1s0x89c6b54035aa9847:0x6139be3be7525023!8m2!3d40.0355227!4d-75.0561751!16s%2Fg%2F11h07fk40h!19sChIJR5iqNUC1xokRI1BS5zu-OWE,BEST CHOICE LANDSCAPING,4.3,35,Lawn care service,"3021 Knorr St, Philadelphia, PA 19149, United States","2WPV+6G Philadelphia, Pennsylvania, USA",,+1 267-864-1450,Closes soon · 5 pm · Opens 8 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHgBSXvEUO_4XXgXglXGZ1ZrYWX6aLlpypoPgYaT-4xO5pMjlo5SgUh_D_ioSo6Kew_1Ourp7cY13u5UvButg-whBwNMxm-KF7LkNZxN6AXjwV0SL9FEaRFCApW568bzBGm_QF=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kensington+Philadelphia+PA/@39.9934039,-75.1179823,14z",2026-04-29T20:10:28.423Z,,
