placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Atlas+Garage+Door+Repair/data=!4m7!3m6!1s0x86e7459c4e86953b:0x21729fdc4f72d5da!8m2!3d31.9661485!4d-106.4930475!16s%2Fg%2F11mw8kx8fy!19sChIJO5WGTpxF54YR2tVyT9yfciE,Atlas Garage Door Repair,4.1,30,Garage door supplier,,,https://atlasgaragedoortx.com/,+1 915-803-2410,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMZj1pdpkZCD7c4gQNa7HyU4KCFuTPI-PcftQdJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:22.839Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/BJL+Garage+Door+and+Welding+Service/data=!4m7!3m6!1s0x86e7691b03a9f259:0x4eebbf568c68aa55!8m2!3d31.6153928!4d-106.2806017!16s%2Fg%2F11k07814dw!19sChIJWfKpAxtp54YRVapojFa_604,BJL Garage Door and Welding Service,5.0,13,Garage door supplier,"11544 Ernest Rd, Socorro, TX 79927, United States","JP89+5Q Socorro, Texas, USA",,+1 915-277-2480,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNWrW56xV4dzCTAXFa2Mlek7iNReqsyKpxpsqEF=w426-h240-k-no,true,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:27.768Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Overhead+Door+Company+of+El+Paso/data=!4m7!3m6!1s0x86e7435c3e0250e1:0x7cab85c5712638a9!8m2!3d31.737153!4d-106.327239!16s%2Fg%2F1tk1zh6x!19sChIJ4VACPlxD54YRqTgmccWFq3w,Overhead Door Company of El Paso,2.2,13,Door supplier,"8370 Burnham Rd #400, El Paso, TX 79907, United States","PMPF+V4 El Paso, Texas, USA",http://minercorp.com/overhead-door,+1 915-544-3562,Closes soon ⋅ 5 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdNkdpCtZjdsn7JgDVb4rpRj0_pQ4QBCFQ8GnNIbyHSzT78BzZejAcFG0RZ6BMI_cS4cfDKjpCby95xxu12qEMIIIp7iGe-Cdgq4RZeMa8pbA8PxO9rgnK3t5aiUxF_hLSS0ykjQ=w426-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:32.795Z,,,
https://www.google.com/maps/place/All+American+Doors/data=!4m7!3m6!1s0x86ddf85222638c5d:0xefa20be1c60d5c37!8m2!3d32.386586!4d-105.977147!16s%2Fg%2F1tfr0wm9!19sChIJXYxjIlL43YYRN1wNxuELou8,All American Doors,4.7,53,Garage door supplier,,,https://www.allamerdoors.com/,+1 915-581-5911,Closes soon ⋅ 5 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNQf4fH_Zh06hJ1PD1Z-3TWuN1VZWVCsL9ush8A=w408-h510-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:37.751Z,,,
https://www.google.com/maps/place/Western+Garage+%26+Doors/data=!4m7!3m6!1s0xaf9740a68ac765c9:0x9b2f13ae83550641!8m2!3d31.802122!4d-106.5950435!16s%2Fg%2F11v673j7wn!19sChIJyWXHiqZAl68RQQZVg64TL5s,Western Garage & Doors,4.9,31,Garage door supplier,"308 Anita Ct, Sunland Park, NM 88063, United States","RC23+RX Sunland Park, New Mexico, USA",https://www.facebook.com/profile.php?id=100093338857976&mibextid=LQQJ4d,+1 915-269-3044,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5732e2rUzuJgJaeDJYaFmHIcJvKf2mg5IYmCNb8QkanDWqsr_-WNAj1h1NcNNbi6K1gRXBrexMakzeVa7W97c7mrGDR090aU-Lv7PRZ9_zhObijXLeGeHiZBpF7q_b7eZHsqO=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:42.654Z,,,
https://www.google.com/maps/place/SUN+GARAGE+DOORS/data=!4m7!3m6!1s0x86e743617846c7cf:0xea0971f1b17f5ba5!8m2!3d31.742082!4d-106.3174324!16s%2Fg%2F11h5q89g0g!19sChIJz8dGeGFD54YRpVt_sfFxCeo,SUN GARAGE DOORS,2.4,5,Door supplier,"11394 James Watt Dr, El Paso, TX 79936, United States","PMRM+R2 El Paso, Texas, USA",,+1 915-591-1423,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t6iXsJ2c91_uDjNNuiqc-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.26347&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:46.300Z,,,
https://www.google.com/maps/place/Wayne-Dalton+of+el+Paso/data=!4m7!3m6!1s0x86e744a372867a15:0x17b6bb08bccf946!8m2!3d31.752643!4d-106.327411!16s%2Fg%2F1v9lc6qz!19sChIJFXqGcqNE54YRRvnMi7BrewE,Wayne-Dalton of el Paso,3.4,5,Garage door supplier,"1477 Lomaland Dr suite B10, El Paso, TX 79935, United States","QM3F+32 El Paso, Texas, USA",,+1 915-590-8997,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eHa4u7lwC9pmH1gQIIZ03g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.94933&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:49.178Z,,,
https://www.google.com/maps/place/Continental+Automatic+Doors/data=!4m7!3m6!1s0x86e7436184f9a69d:0xa711284efeeb4743!8m2!3d31.7420767!4d-106.317575!16s%2Fg%2F1td4d_m0!19sChIJnab5hGFD54YRQ0fr_k4oEac,Continental Automatic Doors,3.0,2,Door supplier,"11394 James Watt Dr # 311, El Paso, TX 79936, United States","PMRJ+RX El Paso, Texas, USA",,+1 915-598-2465,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=odieCBRxf5qgZfa1ukedvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.44917&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-07T23:59:59.494Z,,,
https://www.google.com/maps/place/Daytona+Doors/data=!4m7!3m6!1s0x86ddfee45b0dfbad:0x2cb95b10534474a1!8m2!3d32.506596!4d-106.073655!16s%2Fg%2F11cl_l39q2!19sChIJrfsNW-T-3YYRoXREUxBbuSw,Daytona Doors,5.0,11,Garage door supplier,,,http://www.repairyourdoor.com/,+1 915-274-8485,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPgRUfLZOeNBUIo_YaQWCCUjsHDBT08_KvdBOOE=w408-h306-k-no,true,7 am–6 pm,7 am–3 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-08T00:00:04.214Z,,,
https://www.google.com/maps/place/Mountain+View+Garage+Door/data=!4m7!3m6!1s0x86e7479f49b269a9:0x464c7c9d99fe0b66!8m2!3d31.8122544!4d-106.1802664!16s%2Fg%2F11bbrmdflz!19sChIJqWmySZ9H54YRZgv-mZ18TEY,Mountain View Garage Door,3.0,1,Garage door supplier,"14361 Ray Juarez Pl, El Paso, TX 79938, United States","RR69+WV El Paso, Texas, USA",,+1 915-787-9807,Closes soon ⋅ 6 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipMoMRmCNaMjZgB-nvcjOZ5BZ2s9ztZK-l-jis6i=w603-h240-k-no,true,7 am–6 pm,7 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-08T00:00:09.401Z,,,
https://www.google.com/maps/place/Doors+%26+Equipment/data=!4m7!3m6!1s0x86e757fcce9aa25b:0x2f9ca0bb4836d209!8m2!3d31.8161196!4d-106.5308741!16s%2Fg%2F1vvdvnp4!19sChIJW6KazvxX54YRCdI2SLugnC8,Doors & Equipment,,,Door supplier,"645 Wallenberg Dr STE B2, El Paso, TX 79912, United States","RF89+CM El Paso, Texas, USA",,+1 915-581-2087,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-1h798JC_jHSmRkZ8H5M6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.252104&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-08T00:00:12.215Z,,,
https://www.google.com/maps/place/United+Door+of+Texas/data=!4m7!3m6!1s0x86e7436390a82bf1:0xd9076330a208f3dc!8m2!3d31.740793!4d-106.314742!16s%2Fg%2F11c6_wh8m9!19sChIJ8SuokGND54YR3PMIojBjB9k,United Door of Texas,,,Garage door supplier,"11450 James Watt Dr suite a-2, El Paso, TX 79936, United States","PMRP+84 El Paso, Texas, USA",,+1 915-313-5600,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q8s9Q3xcHW6W25mky5Fyaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.337915&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-08T00:00:17.025Z,,,
"https://www.google.com/maps/place/Garage+Doors+And+More/@31.8120519,-106.417568,11z/data=!3m1!4b1!4m6!3m5!1s0x86e7434c350a839d:0x99deaa321011180c!8m2!3d31.8120519!4d-106.417568!16s%2Fg%2F11n0dcc9qt",Garage Doors And More,5.0,1,Garage door supplier,,,,+1 915-831-9828,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-08T00:00:23.677Z,,,
"https://www.google.com/maps/place/El+Paso+Steel+Doors+%26+Frames,+Inc./data=!4m7!3m6!1s0x86e759e04c038ddd:0x64e9787184d2981!8m2!3d31.81291!4d-106.461684!16s%2Fg%2F1tv3p3rj!19sChIJ3Y0DTOBZ54YRgSlNGIeXTgY","El Paso Steel Doors & Frames, Inc.",4.8,4,Door supplier,"4021 N Piedras St, El Paso, TX 79930, United States","RG7Q+58 El Paso, Texas, USA",,+1 915-566-2311,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMVTq-IvWzhcYSRZZhwDOokFaMv7K0S3xjwJ0sV=w408-h306-k-no,true,"7:30 am–12 pm, 12:30–4 pm",Closed,Closed,"7:30 am–12 pm, 12:30–4 pm","7:30 am–12 pm, 12:30–4 pm","7:30 am–12 pm, 12:30–4 pm","7:30 am–12 pm, 12:30–4 pm","https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-08T00:00:28.640Z,,,
https://www.google.com/maps/place/Kingdom+Garage+Doors/data=!4m7!3m6!1s0x86ddff30260d030f:0x28f05eaa60aba59b!8m2!3d31.9645363!4d-106.5755793!16s%2Fg%2F11h07dj3sr!19sChIJDwMNJjD_3YYRm6WrYKpe8Cg,Kingdom Garage Doors,4.3,23,Garage door supplier,"1114 Coach Rd, Canutillo, TX 79835, United States","XC7F+RQ Canutillo, Texas, USA",http://www.kgdoors.net/,+1 915-383-4000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNZ5vDSrrWvKnyEnl8WmVh_pY2ubjDl3QeRlsan=w408-h544-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+San+Marcos+TX/@31.7618778,-106.4850217,14z",2025-11-08T00:00:33.962Z,,,
https://www.google.com/maps/place/Veteran+Garage+Door+Repair/data=!4m7!3m6!1s0x864c1374b674d22f:0x4aceb9c612700391!8m2!3d33.2013859!4d-96.6161991!16s%2Fg%2F11h1133glx!19sChIJL9J0tnQTTIYRkQNwEsa5zko,Veteran Garage Door Repair,4.8,148,Garage door supplier,"503 N Kentucky St APT 10, McKinney, TX 75069, United States","692M+HG McKinney, Texas, USA",https://veterangaragedoor.com/our-service-area/garage-door-repair-mckinney-tx/,+1 972-347-0719,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPoy2GH8D8lnMZnYoxsL804kNqJ0SXdQgw5tGNm=w408-h408-k-no,true,7 am–9 pm,7 am–9 pm,8 am–8 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:00:55.253Z,,,
https://www.google.com/maps/place/Garage+Tec+Automatic+Gates+%26+Garage+Door+Repair/data=!4m7!3m6!1s0x864c130914f6b0d9:0x93751f730aa7ab5c!8m2!3d33.2002408!4d-96.6398011!16s%2Fg%2F11vx1npgxt!19sChIJ2bD2FAkTTIYRXKunCnMfdZM,Garage Tec Automatic Gates & Garage Door Repair,4.9,80,Garage door supplier,"321 N Central Expy N STE 307, McKinney, TX 75070, United States","6926+33 McKinney, Texas, USA",https://garagetec.org/mckinney-tx/,+1 972-632-3010,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipM5ajmWOmV-WwijRy-U0eWun8TIsTSW1vnvSn_F=w408-h306-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:00.080Z,,,
https://www.google.com/maps/place/Premium+Garage+Door+Repair/data=!4m7!3m6!1s0x864c1728e7df1f37:0xf81bf433d1e7b59c!8m2!3d33.1453843!4d-96.6804358!16s%2Fg%2F11j9218z37!19sChIJNx_f5ygXTIYRnLXn0TP0G_g,Premium Garage Door Repair,4.9,730,Garage door supplier,"5900 S Lake Forest Dr Ste 300, McKinney, TX 75070, United States","48W9+5R McKinney, Texas, USA",https://www.premiumgaragedoorrepair.net/?utm_campaign=google&utm_medium=local&utm_source=google_business_profile,+1 972-529-6900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNi7rNcj0kGXHzikq9kVGZm6_QfMTyZg4LyYMcf=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:04.954Z,,,
https://www.google.com/maps/place/The+Garage+Door+Man/data=!4m7!3m6!1s0x864c235681a7a18f:0x4703d8fa00dd2ec3!8m2!3d33.1934971!4d-96.6089476!16s%2Fg%2F11h4gpk3n3!19sChIJj6GngVYjTIYRwy7dAPrYA0c,The Garage Door Man,5.0,144,Garage door supplier,,,https://www.garagedoorsmckinneytexas.com/,+1 214-442-3240,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMrMTrgPFH2P3uaXh85wAe6X7tDAoXEeS7Dp5UW=w408-h243-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:09.683Z,,,
https://www.google.com/maps/place/DoorCraft+Garage+Doors+LLC/data=!4m7!3m6!1s0x864c13fb803f1e1d:0x7d6980edf4a0757c!8m2!3d33.2391477!4d-96.6443952!16s%2Fg%2F11h194f1w6!19sChIJHR4_gPsTTIYRfHWg9O2AaX0,DoorCraft Garage Doors LLC,5.0,89,Garage door supplier,"2605 Avalon Creek Way, McKinney, TX 75071, United States","69Q4+M6 McKinney, Texas, USA",http://doorcraftgaragedoors.com/,+1 469-678-7998,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNvdCLqndAWC-ag_chtXRd6zvbsabHmSS8W_uR1G1IHfiQkq-3mtW41QXeyIXpY6OuTK5c2jyYjfCGcgO6RuuVIwdFBQgkH4AwHUx3-9WAwi2ufgmNusOsN8PWVmxEBx3sbDmJfA=w408-h306-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:14.596Z,,,
https://www.google.com/maps/place/McKinney+Garage+Doors/data=!4m7!3m6!1s0x864c13cc2e2746c3:0xa0382188b539521e!8m2!3d33.2164046!4d-96.7423136!16s%2Fg%2F11b5pjqrn1!19sChIJw0YnLswTTIYRHlI5tYghOKA,McKinney Garage Doors,4.8,245,Garage door supplier,"1912 Univ Business Dr Ste 403, McKinney, TX 75071, United States","6785+H3 McKinney, Texas, USA",http://mckinneydoors.com/,+1 214-733-2371,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMMcMgWwUwxwMGJ8VFp0TtMszTu1JtermHjFWgJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:19.862Z,Identifies as women-owned,,
https://www.google.com/maps/place/Welborn+Garage+Door+Repair/data=!4m7!3m6!1s0x864c151f516c3c49:0xca96a302e286ac6b!8m2!3d33.1725586!4d-96.7002837!16s%2Fg%2F11l26j0jj7!19sChIJSTxsUR8VTIYRa6yG4gKjlso,Welborn Garage Door Repair,5.0,581,Garage door supplier,"6401 Eldorado Pkwy STE 107, McKinney, TX 75070, United States","57FX+2V McKinney, Texas, USA",https://callwelborngarage.com/garage-door-repair-mckinney/,+1 972-265-6378,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMKskhFdmRHtUKuHGqows4f7PRMRNzHdq3knM-0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:25.014Z,,,
https://www.google.com/maps/place/Garage+Door+Heroes/data=!4m7!3m6!1s0xa2a377ea95173363:0x817cf2f1f243d2b3!8m2!3d33.1551355!4d-96.7026722!16s%2Fg%2F11x1p5csqj!19sChIJYzMXlep3o6IRs9JD8vHyfIE,Garage Door Heroes,5.0,67,Repair service,,,https://garagedoor-heroes.com/,+1 469-885-8106,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNXqbTmZxOw9jtMyUYEMsc6wY0CM-pMEkNHom9S=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:29.724Z,,,
https://www.google.com/maps/place/We+Gate+Repair+Mckinney/data=!4m7!3m6!1s0x864c13da619126b5:0xb47d9a4226812e5b!8m2!3d33.1799236!4d-96.6158792!16s%2Fg%2F11vdn6md07!19sChIJtSaRYdoTTIYRWy6BJkKafbQ,We Gate Repair Mckinney,5.0,18,Repair service,"111 Industrial Blvd, McKinney, TX 75069, United States","59HM+XJ McKinney, Texas, USA",https://wegaterepairmckinney.com/,+1 214-501-1617,Closes soon ⋅ 7 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipMaFqMWRBBefvUz7LjfbFuar-Ywhlo52UBga2FC=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:34.901Z,,,
https://www.google.com/maps/place/Anytime+Garage+Door/data=!4m7!3m6!1s0x46603304f3900cf7:0x7b797c2f22755207!8m2!3d33.1770071!4d-96.6125955!16s%2Fg%2F11lt_4q23p!19sChIJ9wyQ8wQzYEYRB1J1Ii98eXs,Anytime Garage Door,4.9,256,Garage door supplier,"180 Industrial Blvd STE D, McKinney, TX 75069, United States","59GP+RX McKinney, Texas, USA",https://www.anytimegaragedoor.com/service-areas/dallas-tx-garage-door-repair,+1 469-373-7439,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwgfwy6aTWKZt9eqJgk91AsGYGbHPW6c6wdkD2eqQEU23m0Bm_Pl_mIxcVdJZkGKfuw8FZKZDX_KsiyWzZiiaHiTQveuhKJl_M4R7DtkCLpKSI3GP7rDmMdCE95PO4aRDNC5E6n=w408-h544-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:39.878Z,,,
https://www.google.com/maps/place/Supreme+Garage+Door+Repair/data=!4m7!3m6!1s0x864c17859fa443d5:0xc14d41146b62520b!8m2!3d33.0936979!4d-96.6817726!16s%2Fg%2F11pl04n_rq!19sChIJ1UOkn4UXTIYRC1JiaxRBTcE,Supreme Garage Door Repair,4.9,247,Garage door supplier,"700 Central Expy S Suite 400-70, Allen, TX 75013, United States","38V9+F7 Allen, Texas, USA",https://www.supremegaragedoortx.com/allen-garage-door-repair/,+1 469-663-9993,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPn9syQ8Aw7w-XyNgxtmSX2krESBro7cnGgf_pL=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:45.391Z,,,
https://www.google.com/maps/place/Action+Garage+Door+Repair+Specialists/data=!4m7!3m6!1s0x864c19d33be5bcab:0x1dff777819592abb!8m2!3d33.0170753!4d-96.6865118!16s%2Fg%2F11g_yfllgx!19sChIJq7zlO9MZTIYRuypZGXh3_x0,Action Garage Door Repair Specialists,4.9,2934,Garage door supplier,"1224 Millard Dr, Plano, TX 75074, United States","2887+R9 Plano, Texas, USA",https://www.actiongaragedoor.com/?utm_campaign=gmb,+1 972-846-0508,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0pAzLg5Hyo6g6gAoh5x__0pzDnPjWIULIIKEiJAK38RpbdqpQrlCB8v5VdQVxup5DoKNhPIp_CXoeChjKCjQpB9py75xhn4sbmxvEDf2M6RjDPxZ4aEjJsL5Kr-BMvvTZPf75=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:50.996Z,,,
https://www.google.com/maps/place/Anthony+Garage+Door+Repair/data=!4m7!3m6!1s0x618a743d034fe5bd:0x43c0074cd58dfb69!8m2!3d33.1934971!4d-96.6089476!16s%2Fg%2F11vrkv5pt0!19sChIJveVPAz10imERafuN1UwHwEM,Anthony Garage Door Repair,5.0,70,Repair service,,,http://garagedoorrepairfriscotexas.com/,+1 469-809-3059,Closed ⋅ Opens 6 am Sun,https://lh3.googleusercontent.com/p/AF1QipMuaw91DOsD4TaMxEX4JGPG07IIUtyBOpGCa_LI=w408-h725-k-no,true,6 am–4 pm,Closed,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:01:56.766Z,,,
https://www.google.com/maps/place/Reliable+Garage+Door+Repair/data=!4m7!3m6!1s0x864c3f41a7d4415d:0x60b3005afb22bc87!8m2!3d33.3006809!4d-96.8471962!16s%2Fg%2F11hf7z8_jx!19sChIJXUHUp0E_TIYRh7wi-1oAs2A,Reliable Garage Door Repair,4.9,268,Garage door supplier,"1413 Shelby Ln Unit C-1, Celina, TX 75009, United States","8523+74 Celina, Texas, USA",https://reliablegaragedoorrepair.com/?utm_source=googlemb&utm_medium=organic&utm_campaign=weblink&utm_content=home,+1 214-390-2840,,https://lh3.googleusercontent.com/p/AF1QipOH7hS2iz8xX5g_BlCx079uHZMB9ugpDbRLgR0c=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:02:01.956Z,,,
https://www.google.com/maps/place/West+Side+Garage+Door+and+Gates/data=!4m7!3m6!1s0x4a9d7918430bb96d:0x9cd8cfab483bb09d!8m2!3d33.001004!4d-96.8288396!16s%2Fg%2F11xf3537c1!19sChIJbbkLQxh5nUoRnbA7SKvP2Jw,West Side Garage Door and Gates,5.0,14,Garage door supplier,,,https://westsidegates.com/home,+1 972-302-7710,Closes soon ⋅ 7 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipOc0DfU4AMoAK-KXKjljO-NIQis1mwa8d3JwGOX=w408-h408-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+McKinney+San+Marcos+TX/@33.1983388,-96.6389342,14z",2025-11-08T00:02:06.996Z,,,
