placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,error
https://www.google.com/maps/place/Parviz+Yeroushalmi/data=!4m7!3m6!1s0x80945dc1e8da1431:0x9c0e9ada95b1a26a!8m2!3d36.7782359!4d-119.7648899!16s%2Fg%2F11k3_k8ywd!19sChIJMRTa6MFdlIARaqKxldqaDpw,Parviz Yeroushalmi,,,Psychiatrist,"3133 N Millbrook Ave, Fresno, CA 93703, United States","Q6HP+72 Fresno, California, USA",,+1 559-600-8919,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w2GodOLecEcWGS3alwS7rQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.1298&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Parlier+Fresno+CA/@36.6116174,-119.5270734,14z",2025-12-16T02:51:32.959Z,,,,,,,,,,
"https://www.google.com/maps/place/University+Psychiatry+Clinic:+Smith+Ryan+G+MD/@36.7379298,-119.7534227,17z/data=!3m1!4b1!4m6!3m5!1s0x80945e5b25404813:0xf25caf564d4e6b78!8m2!3d36.7379298!4d-119.7534227!16s%2Fg%2F1td2bl2b",University Psychiatry Clinic: Smith Ryan G MD,,,Doctor,"445 S Cedar Ave, Fresno, CA 93702, United States","P6QW+5J Fresno, California, USA",http://universitymds.com/,+1 559-320-0580,Temporarily closed,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Parlier+Fresno+CA/@36.6116174,-119.5270734,14z",2025-12-16T02:51:39.772Z,,,,,,,,,,
https://www.google.com/maps/place/Clinical+Depression+Treatement/data=!4m7!3m6!1s0x8094429e0f41c1e7:0xa3df51484f3e5177!8m2!3d36.8589378!4d-119.7881276!16s%2Fg%2F11gnsg6bc8!19sChIJ58FBD55ClIARd1E-T0hR36M,Clinical Depression Treatement,5.0,1,Psychoneurological specialized clinic,"30 River Park Pl W #310, Fresno, CA 93720, United States","V656+HP Fresno, California, USA",http://depressionfresno.com/,+1 559-433-1867,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tnjjueTeaswla7Ik-xpkig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.3977&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:52:31.489Z,,,,,,,,,,
https://www.google.com/maps/place/Kings+View+Behavioral+Health+and+IT+Company/data=!4m7!3m6!1s0x809442b2c80742dd:0x294cc3a181383b70!8m2!3d36.8378279!4d-119.8152641!16s%2Fg%2F1td7hztg!19sChIJ3UIHyLJClIARcDs4gaHDTCk,Kings View Behavioral Health and IT Company,3.7,3,Mental health service,"1396 W Herndon Ave, Fresno, CA 93711, United States","R5QM+4V Fresno, California, USA",https://www.kingsview.org/?utm_source=cumulus&utm_medium=onlinepresence&utm_campaign=gbp,+1 559-256-0100,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-TDDT81c_EusVilQeYSeqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.5687&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:52:53.397Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Jagmeet+K+Chann+Inc/@36.8252185,-119.7742782,17z/data=!3m1!4b1!4m6!3m5!1s0x80945d445e4b23f7:0xb173e34177c7e402!8m2!3d36.8252185!4d-119.7742782!16s%2Fg%2F1v4pt79n",Jagmeet K Chann Inc,2.7,38,Psychiatrist,"6089 N First St # 101, Fresno, CA 93710, United States","R6GG+37 Fresno, California, USA",https://www.samc.com/provider/jagmeet-k-chann-md-psychiatry,+1 559-449-8060,Closed · Opens 8 am Tue,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:53:25.225Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Kamlesh+K.+Sandhu,+DO/data=!4m7!3m6!1s0x809442aeeb3fb7cb:0xc1dc50ae8474ec4f!8m2!3d36.8428029!4d-119.7810084!16s%2Fg%2F1vvr6g67!19sChIJy7c_665ClIART-x0hK5Q3ME","Dr. Kamlesh K. Sandhu, DO",,,Psychiatrist,"7300 N Fresno St, Fresno, CA 93720, United States","R6V9+4H Fresno, California, USA",http://www.kaiserpermanente.org/,+1 559-448-4500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YQFhwtqNtXTTUv70wh4nuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.793335&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:53:28.558Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Bradley+T.+Wajda,+DO/data=!4m7!3m6!1s0x8094c39193b32b55:0x3e88b3cc773efcb2!8m2!3d36.8385038!4d-119.8137716!16s%2Fg%2F1pp2vkh1t!19sChIJVSuzk5HDlIARsvw-d8yziD4","Dr. Bradley T. Wajda, DO",3.3,23,Psychiatrist,"1348 W Herndon Ave Suite 102, Fresno, CA 93711, United States","R5QP+CF Fresno, California, USA",http://www.esanohealth.com/,+1 559-999-9514,"Closed · Opens 8 am Tue

Updated by phone call 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dBFLmt32vsbNrXfu4ODbHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.338684&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:53:33.602Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Coalinga+State+Hospital:+Hurwitz+Stephen+S+MD/@36.13347,-120.240259,17z/data=!3m1!4b1!4m6!3m5!1s0x80935965fda13a6b:0x12050e26b118e5e8!8m2!3d36.13347!4d-120.240259!16s%2Fg%2F1tf7bbjk",Coalinga State Hospital: Hurwitz Stephen S MD,3.0,1,Psychiatric hospital,"24511 W Jayne Ave, Coalinga, CA 93210, United States","4QM5+9V Coalinga, California, USA",https://www.dsh.ca.gov/Coalinga/,+1 559-935-4300,,,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:53:38.772Z,,,,,,,,,,
https://www.google.com/maps/place/Avante+Behavioral+Health/data=!4m7!3m6!1s0x80945d4bba9b3503:0x35fc30d8d4ad82ca!8m2!3d36.8116226!4d-119.7629161!16s%2Fg%2F1tfd2n5h!19sChIJAzWbuktdlIARyoKt1Ngw_DU,Avante Behavioral Health,3.0,4,Mental health service,"5150 N 6th St #156, Fresno, CA 93710, United States","R66P+JR Fresno, California, USA",http://www.avantehealth.com/,+1 800-498-9055,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tCN5_unjsgeqqlMCrzkIEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.486534&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:53:44.626Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Indira+D.+Adapa,+MD/data=!4m7!3m6!1s0x8094680aee230a99:0xcbcd0633465e36b2!8m2!3d36.8304182!4d-119.8099542!16s%2Fg%2F1tjdx47x!19sChIJmQoj7gpolIARsjZeRjMGzcs","Dr. Indira D. Adapa, MD",1.9,9,Child psychiatrist,"1060 W Sierra Ave # 105, Fresno, CA 93711, United States","R5JR+52 Fresno, California, USA",http://www.bbmc-inc.com/,+1 559-437-1111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pQJFEFYOhyjKChPvR6C4fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.15704&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:53:48.016Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Kamlesh+K.+Sandhu,+DO/data=!4m7!3m6!1s0x80945d7133d452f9:0x7a4eac561716f97e!8m2!3d36.8048095!4d-119.773027!16s%2Fg%2F1tgpsw5v!19sChIJ-VLUM3FdlIARfvkWF1asTno","Dr. Kamlesh K. Sandhu, DO",1.0,1,Psychiatrist,"4785 N First St, Fresno, CA 93726, United States","R63G+WQ Fresno, California, USA",,+1 559-448-4620,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QElKVteFJUEJVoG6pMbcvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.33372&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Huron+Fresno+CA/@36.2027308,-120.1029177,14z",2025-12-16T02:53:51.358Z,,,,,,,,,,
https://www.google.com/maps/place/Valley+Children%27s+Healthcare+-+Fowler/data=!4m7!3m6!1s0x8094f1655dcde6c1:0x33d1126bd909fed8!8m2!3d36.6242506!4d-119.6809868!16s%2Fg%2F11fl8zf6h2!19sChIJwebNXWXxlIAR2P4J2WsS0TM,Valley Children's Healthcare - Fowler,2.8,8,Medical clinic,"300 S. Leon S. Peters Blvd, Fowler, CA 93625, United States","J8F9+PJ Fowler, California, USA",https://www.valleychildrens.org/location/adventist-health-medical-office-fowler,+1 559-834-1614,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYTn6CaThS4FlYGp-6THElWBeLrw5sY1bY_DDkqY4K3IwR7ud0xB9kqZztfrUqBQ4UGKvpojMNLzt1BgHlfE2XVxpO_dNEgjlNZclXpQBdyzLhaQBCXXWJFhVDBiVpk8puX1EHig=w408-h544-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:54:14.761Z,,,,,,,,,,
https://www.google.com/maps/place/Adventist+Health+Clinic/data=!4m7!3m6!1s0x8094f1abf909d049:0x623e66d9ffaf4b3c!8m2!3d36.6242942!4d-119.6810437!16s%2Fg%2F11v3n2p7yj!19sChIJSdAJ-avxlIARPEuv_9lmPmI,Adventist Health Clinic,3.6,14,Non-profit organization,"Leon, S Peters Blvd, Fowler, CA, United States","J8F9+PH Fowler, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNGB4ZNhg_6ob9J3ZR_q406RNRJRVe2UBroXqw3KQSNpMmEh4ROMH5yEBGQ8piQP6lm5PlBCRpaRnNDr_gGad17qTbph2gTL_2q4rJeoL-bCg-ve0t8NAn199YmgGNtm6N0GO-=w408-h306-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:54:17.888Z,,,,,,,,,,
"https://www.google.com/maps/place/ARIA+COMMUNITY+HEALTH+CENTER,+FOWLER/data=!4m7!3m6!1s0x8094f6b4871b389f:0x1d54a00f8d42bb1c!8m2!3d36.6308652!4d-119.6786102!16s%2Fg%2F1tk6_rht!19sChIJnzgbh7T2lIARHLtCjQ-gVB0","ARIA COMMUNITY HEALTH CENTER, FOWLER",4.5,115,Medical clinic,"210 E Merced St, Fowler, CA 93625, United States","J8JC+8H Fowler, California, USA",https://ariachc.org/fowler/,+1 559-834-5341,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oYDEhsJF4xobePULU2nNig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.1722&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:54:22.930Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,,,
https://www.google.com/maps/place/Medical+Office:+Adventist+Health/data=!4m7!3m6!1s0x8094f101aff21ef1:0x142de451ca4eefd0!8m2!3d36.6244201!4d-119.680664!16s%2Fg%2F11h64h8dr_!19sChIJ8R7yrwHxlIAR0O9OylHkLRQ,Medical Office: Adventist Health,3.9,572,Medical clinic,"300 S. Leon S. Peters Boulevard, Fowler, CA 93625, United States","J8F9+QP Fowler, California, USA",https://adventisthealth.org/locations/detail/medical-office-adventist-health-4368/,+1 559-834-1614,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM5zWAQ96htk90ED9YgZvUhAz1-TvSVjW6uPPr9=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:54:28.387Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/United+Health+Centers+-+Fowler/data=!4m7!3m6!1s0x8094f6b4a84f3a2d:0xa51245f6c6d85857!8m2!3d36.62907!4d-119.678771!16s%2Fg%2F11c6cz19ql!19sChIJLTpPqLT2lIARV1jYxvZFEqU,United Health Centers - Fowler,3.6,56,Dental clinic,"106 E Main St, Fowler, CA 93625, United States","J8HC+JF Fowler, California, USA",http://unitedhealthcenters.org/fowler,+1 800-492-4227,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMAIwVYmm0O2nXxLA0DPhWG9nqe-CuVLTYbzKnj=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:54:43.576Z,"8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm",Closed,Closed,,,
https://www.google.com/maps/place/United+Health+Centers+-+Fowler+6th+Street/data=!4m7!3m6!1s0x8094f70dccb6a785:0x9e51ef4d8883474e!8m2!3d36.6294606!4d-119.6782087!16s%2Fg%2F11vrx3g7cq!19sChIJhae2zA33lIARTkeDiE3vUZ4,United Health Centers - Fowler 6th Street,5.0,3,Medical Center,"130 S 6th St, Fowler, CA 93625, United States","J8HC+QP Fowler, California, USA",https://unitedhealthcenters.org/fowler,+1 800-492-4227,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPAfX4HmpQOALOsBiEWrT8wUE1L9r5cUTZrzfcf=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:54:56.623Z,"8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm",Closed,Closed,,,
https://www.google.com/maps/place/Adventist+Health+Physical+Therapy+-+Fowler/data=!4m7!3m6!1s0x8094f1fbcb90f113:0x3e626c7f19268c63!8m2!3d36.6243796!4d-119.68083!16s%2Fg%2F11ltbb2w0h!19sChIJE_GQy_vxlIARY4wmGX9sYj4,Adventist Health Physical Therapy - Fowler,3.7,3,Physical therapy clinic,"300 S. Leon S. Peters Boulevard, Fowler, CA 93625, United States","J8F9+QM Fowler, California, USA",https://www.adventisthealth.org/reedley/locations/adventist-health-physical-therapy-fowler-300-s-leon-s-peters-boulevard/,+1 559-834-3830,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNH8uWeFhG_1uMmuMUthm03eWxBECyIpJ_NRvxq=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:55:35.878Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Forward+Family+Services/data=!4m7!3m6!1s0x8094691a0046d0d7:0xef9f615683ee17cf!8m2!3d36.8342152!4d-119.798277!16s%2Fg%2F11k9ngbg6b!19sChIJ19BGABpplIARzxfug1Zhn-8,Forward Family Services,5.0,2,Mental health service,"6622 N Maroa Ave, Fresno, CA 93704, United States","R6M2+MM Fresno, California, USA",http://www.fwdfam.com/,+1 559-575-8172,"Closes soon · 7 pm · Opens 9 am Tue

Confirmed by this business 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2lchMl01MDXooM6QZSR-0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.17435&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:56:06.088Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Valley+Health+Team/data=!4m7!3m6!1s0x8094670dc90b4917:0xc27b078deaf5da05!8m2!3d36.8086425!4d-119.8235671!16s%2Fg%2F11s31_mvqv!19sChIJF0kLyQ1nlIARBdr16o0He8I,Valley Health Team,5.0,2,Mental health service,"1690 W Shaw Ave #109, Fresno, CA 93711, United States","R55G+FH Fresno, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAoSetvQt7QUzTA5IuWLTk0YAmBmlmA4BxL0mVOv8GyWrfKfmhQGybtQT9WcNj2rkV9uH4PHhxBr-2Fxf4pqUKTPId8YG3qXV4Q-Zy4wCDmGIUZtD1Ab8l8RNfezrmCwebUVRPrw=w408-h725-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fowler+Fresno+CA/@36.6305058,-119.6784697,14z",2025-12-16T02:56:31.035Z,,,,,,,,,,
https://www.google.com/maps/place/Joy+Bratton+LEP/data=!4m7!3m6!1s0x8094e52c438cd823:0xcc946ac5798f4ce0!8m2!3d36.51599!4d-119.549082!16s%2Fg%2F11xsdzp9bm!19sChIJI9iMQyzllIAR4EyPecVqlMw,Joy Bratton LEP,,,Child psychologist,"1673 Lewis St, Kingsburg, CA 93631, United States","GF82+99 Kingsburg, California, USA",https://www.joybrattonlep.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10770357110100476345,+1 559-242-6358,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pCOiZGW16wgiy01TWc2f7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.1542&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:56:59.175Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Valley+Health+Team+-+Kingsburg+Community+Health+Center/data=!4m7!3m6!1s0x8094e42e561d7f3d:0xe6dfc951d1696e17!8m2!3d36.5183642!4d-119.5683954!16s%2Fg%2F11bxbb03st!19sChIJPX8dVi7klIARF25p0VHJ3-Y,Valley Health Team - Kingsburg Community Health Center,3.3,33,Doctor,"121 Sierra St, Kingsburg, CA 93631, United States","GC9J+8J Kingsburg, California, USA",http://www.vht.org/,+1 559-326-5320,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMrHbSUXDtlMfWT7WtCpLCq47orcPLJ9Oo5Ntou=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:57:04.478Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,,,
"https://www.google.com/maps/place/Tanja+Fridolfs,+MS+LMFT/data=!4m7!3m6!1s0x8094e4319462087f:0x1863d6cbd47e2d6b!8m2!3d36.516056!4d-119.549027!16s%2Fg%2F11c1wwt__5!19sChIJfwhilDHklIARay1-1MvWYxg","Tanja Fridolfs, MS LMFT",,,Psychotherapist,"1673 Lewis St, Kingsburg, CA 93631, United States","GF82+C9 Kingsburg, California, USA",http://tanjafridolfs.com/,+1 559-238-7464,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx-TlVBac8uBhmlPGARX5WABKenIqHOKFRvuyLAbX04ykFnmp223ILUUc2ftzQBFEDCx9FkdnA6vhHztSZ5zUgPtvWkyTjEftK2I1pjHh7qAkggyCDjx8yewGtgWe_jj4KtLRMWIg=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:57:10.229Z,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/New+Path+Center+Inc/data=!4m7!3m6!1s0x8094e431940d1a13:0xbd358ad263f496ac!8m2!3d36.5176909!4d-119.5529619!16s%2Fg%2F1td7zb63!19sChIJExoNlDHklIARrJb0Y9KKNb0,New Path Center Inc,3.7,3,Community center,"1340 Sierra St # 300, Kingsburg, CA 93631, United States","GC9W+3R Kingsburg, California, USA",http://www.newpathcenter.org/,+1 559-897-9225,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP7a6c0Rq6Iks50ppM9qgGwfRDgP-Ru0qlB62lD=w408-h359-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:57:15.765Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/United+Health+Centers+-+Kingsburg/data=!4m7!3m6!1s0x8094e5cd54ce86a5:0x2281ec47e94006f3!8m2!3d36.5136311!4d-119.5549786!16s%2Fg%2F11t693fxjk!19sChIJpYbOVM3llIAR8wZA6UfsgSI,United Health Centers - Kingsburg,4.8,11,Medical Center,"1251 Draper St, Kingsburg, CA 93631, United States","GC7W+F2 Kingsburg, California, USA",https://unitedhealthcenters.org/kingsburg,+1 800-492-4227,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPmLQHcKg5LyMG62sYZ_qOHHksnQi4Zsj_p1X6O=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:57:21.466Z,"8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm",Closed,Closed,,,
https://www.google.com/maps/place/Kingsburg+Physical+Therapy/data=!4m7!3m6!1s0x8094e42fc90c96e3:0x14665e87b3885a19!8m2!3d36.5150924!4d-119.5480424!16s%2Fg%2F1tjs55g0!19sChIJ45YMyS_klIARGVqIs4deZhQ,Kingsburg Physical Therapy,4.9,10,Physical therapy clinic,"1581 18th Ave, Kingsburg, CA 93631, United States","GF82+2Q Kingsburg, California, USA",http://www.optimalrehabpt.com/,+1 559-897-5270,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMchFdkMsbkSh7WvUBwBRJAESdrtQxfbvKtKzmE=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:57:34.834Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Hany+Sourial,+MD/data=!4m7!3m6!1s0x89c2face5a940bf9:0x943200f1870955f1!8m2!3d36.5170875!4d-119.5589934!16s%2Fg%2F1ttdzcsr!19sChIJ-QuUWs76wokR8VUJh_EAMpQ","Hany Sourial, MD",5.0,2,Internist,"1781 Simpson St, Kingsburg, CA 93631, United States","GC8R+RC Kingsburg, California, USA",https://doctors.adventisthealth.org/provider/hany-azmy-sourial/4489594,+1 559-897-6610,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPZzVyT_hIq5AZIBnVQJs9GasXFLq9gmsAk0Sal=w408-h557-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:57:48.370Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/MANDEEP+SINGH+BAGGA/data=!4m7!3m6!1s0x80952f65c40f0133:0xef6827b4d42122a1!8m2!3d36.328572!4d-119.2949582!16s%2Fg%2F11txj0dbcv!19sChIJMwEPxGUvlYARoSIh1LQnaO8,MANDEEP SINGH BAGGA,,,Psychiatrist,"400 W Mineral King Ave, Visalia, CA 93291, United States",,,+1 559-624-2251,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gID_5fL3jpwreL9iKfj0OQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.2094&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:59:10.556Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+MI+Ran+Park,+MD/data=!4m7!3m6!1s0x8094c38271a5d217:0x16cea260ebc12030!8m2!3d36.3267505!4d-119.6503238!16s%2Fg%2F1tjmdxd5!19sChIJF9KlcYLDlIARMCDB62CizhY","Dr. MI Ran Park, MD",5.0,1,Psychiatrist,"329 W 8th St, Hanford, CA 93230, United States","88GX+PV Hanford, California, USA",http://www.fhcn.org/,+1 559-587-4532,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vBu5IW70hOM38B54SN3i9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.23148&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Kingsburg+Fresno+CA/@36.5139516,-119.5541061,14z",2025-12-16T02:59:16.031Z,,,,,,,,,,
