placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes
https://www.google.com/maps/place/Wells+Mike+CPA/data=!4m7!3m6!1s0x80997d74994da783:0xd78426b9908acd7f!8m2!3d39.1748561!4d-120.1380215!16s%2Fg%2F1tgwmytl!19sChIJg6dNmXR9mYARf82KkLkmhNc,Wells Mike CPA,,,Accountant,"925 N Lake Blvd, Tahoe City, CA 96145, United States","5VF6+WQ Tahoe City, California, USA",,+1 530-581-1014,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yJ1UubEUd1ILt8lBLn1SnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.921898&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:26:48.766Z,,
https://www.google.com/maps/place/Resolve+1040+Inc/data=!4m7!3m6!1s0x8099472c06400001:0x399c262458970c57!8m2!3d39.5265306!4d-119.8284642!16s%2Fg%2F11fx7xdwxg!19sChIJAQBABixHmYARVwyXWCQmnDk,Resolve 1040 Inc,5.0,2,Bookkeeping service,"1155 W 4th St # 211, Reno, NV 89503, United States","G5GC+JJ Reno, Nevada, USA",,+1 775-722-7270,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohcG6sC_XLnK0V_TVKeqKQuXd8Vwzt4RcPmdt3ukgxAedKWoagMMrdM8KCc5fxY-ZB127L3kAXQ2LvPDuTsg-MI2uAzcvwxjGMs0Mgl595JVwLwHWgzMlwuHEZ_34ncGDhiljmA7orjo8_=w408-h544-k-no,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:26:53.770Z,,
https://www.google.com/maps/place/E-Tax+Plus/data=!4m7!3m6!1s0x8099472f44b9ea19:0x23463d9ad5c65307!8m2!3d39.5311789!4d-119.8286417!16s%2Fg%2F1tks6kjp!19sChIJGeq5RC9HmYARB1PG1Zo9RiM,E-Tax Plus,5.0,1,Tax preparation service,"904 W 7th St Ste 201, Reno, NV 89503, United States","G5JC+FG Reno, Nevada, USA",,+1 775-337-2411,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qr83-7VmxndNcvCcqhJvRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.43922&pitch=0&thumbfov=100,false,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:26:58.743Z,,
https://www.google.com/maps/place/Griffin+Deborah+CPA/data=!4m7!3m6!1s0x8099473987daf9ad:0x4267192e6ae42fcd!8m2!3d39.536647!4d-119.8177357!16s%2Fg%2F1ts1mwt5!19sChIJrfnahzlHmYARzS_kai4ZZ0I,Griffin Deborah CPA,,,Tax preparation service,"990 N Sierra St, Reno, NV 89503, United States","G5PJ+MW Reno, Nevada, USA",,+1 775-329-3858,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cMzsk30QnBC6zM9Cq6y2MA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.6964&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:27:01.954Z,,
https://www.google.com/maps/place/Nest+Egg+Financial+Advisors/data=!4m7!3m6!1s0x8e6365dad53e7b8d:0x6e8ab909385e0996!8m2!3d39.403872!4d-119.9249499!16s%2Fg%2F11lth2whvb!19sChIJjXs-1dplY44RlgleOAm5im4,Nest Egg Financial Advisors,5.0,4,Financial advisor,,,https://www.nesteggfa.com/,+1 775-413-0468,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNBPNp7Gc4JSOHayhFlRj_7cE3keYzEu9uSOoan=w408-h408-k-no,true,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:27:06.691Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x80994695b5d74315:0xab39717f3cefd88f!8m2!3d39.5337326!4d-119.8625986!16s%2Fg%2F1tfnyvbd!19sChIJFUPXtZVGmYARj9jvPH9xOas,H&R Block,4.9,151,Tax preparation service,"10490 N McCarran Blvd Ste 104, Reno, NV 89503, United States","G4MP+FX Reno, Nevada, USA",https://www.hrblock.com/tax-office-near-me/nevada/reno/27615/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 775-746-2288,,https://lh3.googleusercontent.com/p/AF1QipPXQxV7CAnysCxZPMe26Sot7Op4h0_7vWKjZEmy=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:27:09.757Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8099472c074b4323:0xacc06de70da745cf!8m2!3d39.5265559!4d-119.8288934!16s%2Fg%2F1tjg_m80!19sChIJI0NLByxHmYARz0WnDedtwKw,H&R Block,4.5,112,Tax preparation service,"1155 W 4th St Ste 114, Reno, NV 89503, United States","G5GC+JC Reno, Nevada, USA",https://www.hrblock.com/tax-office-near-me/nevada/reno/27612/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 775-786-8868,,https://lh3.googleusercontent.com/p/AF1QipMaB05ZH1f5Ms_SmtErdWS1cXdhihXV1IyPFksR=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:27:12.749Z,,
https://www.google.com/maps/place/CLA+%28CliftonLarsonAllen%29/data=!4m7!3m6!1s0x809940b3fe15e121:0x8424a80b514dc2ab!8m2!3d39.5230234!4d-119.811398!16s%2Fg%2F11c61809bb!19sChIJIeEV_rNAmYARq8JNUQuoJIQ,CLA (CliftonLarsonAllen),,,Accounting firm,"200 S Virginia St 8th floor, Reno, NV 89501, United States","G5FQ+6C Reno, Nevada, USA",https://www.claconnect.com/en/locations/nevada/offices/cla-reno,+1 775-229-7800,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ylwnPee4c53aFQsxNaN2NQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.72699&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:27:17.552Z,,
https://www.google.com/maps/place/620+E+Plumb+Lane/data=!4m7!3m6!1s0x80994139bec4bdf3:0x86fc778e92df4e7e!8m2!3d39.5054117!4d-119.7930103!16s%2Fg%2F11rn7dq3_c!19sChIJ873EvjlBmYARfk7fko53_IY,620 E Plumb Lane,,,Tax preparation service,"620 E Plumb Ln, Reno, NV 89502, United States","G644+5Q Reno, Nevada, USA",https://torotaxes.com/,+1 800-867-6829,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i54jcceYTGUydLHHiA9VzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.25172&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:27:20.221Z,,
https://www.google.com/maps/place/Ingenium+Accounting+Associates/data=!4m7!3m6!1s0x8099410d15b030dd:0x35b188357dbfd75f!8m2!3d39.4846362!4d-119.8568875!16s%2Fg%2F1hc1y2rn0!19sChIJ3TCwFQ1BmYARX9e_fTWIsTU,Ingenium Accounting Associates,1.0,1,Accounting firm,"4755 Caughlin Pkwy suite a, Reno, NV 89519, United States","F4MV+V6 Reno, Nevada, USA",http://ingeniumcpa.com/,+1 775-827-2312,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sya81Vb5rzIHzk63x0soRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.01488&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-10-19T16:27:25.415Z,,
https://www.google.com/maps/place/Papyrus+Tax+%26+Financial+Services/data=!4m7!3m6!1s0x80990facc04c530f:0x507a7a17c8451738!8m2!3d39.3137209!4d-119.6487724!16s%2Fg%2F11p_0mqrqz!19sChIJD1NMwKwPmYAROBdFyBd6elA,Papyrus Tax & Financial Services,,,Accountant,"198 N C Street, Virginia City, NV 89440, United States","8972+FF Virginia City, Nevada, USA",http://www.papyrus.tax/,+1 775-557-6077,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2nboZNcd9pqFpCMi5Y5rSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.0815&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:27:48.799Z,,
https://www.google.com/maps/place/David+Silva+CPA/data=!4m7!3m6!1s0x8099151cf6956f9d:0x9e5b746ef52b3f88!8m2!3d39.4437864!4d-119.765087!16s%2Fg%2F1w0j4fm1!19sChIJnW-V9hwVmYARiD8r9W50W54,David Silva CPA,5.0,1,Accountant,"9585 Prototype Ct STE C, Reno, NV 89521, United States","C6VM+GX Reno, Nevada, USA",https://www.cpassa.com/,+1 775-624-9108,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4NwexaDhhCZ85mgbuX8ucg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.67532&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:05.571Z,,
https://www.google.com/maps/place/Silva+Sceirine/data=!4m7!3m6!1s0x8099151cf6956f9d:0x8f174d8e16b4e04b!8m2!3d39.4438497!4d-119.7652456!16s%2Fg%2F1tcwrcvm!19sChIJnW-V9hwVmYARS-C0Fo5NF48,Silva Sceirine,5.0,2,Accountant,"9585 Prototype Ct STE C, Reno, NV 89521, United States","C6VM+GW Reno, Nevada, USA",http://www.cpassa.com/,+1 775-624-9105,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gp2OwNyTLCa7BprQuN8sDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.6773&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:10.796Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87cb3023785eac67:0xc9cdb64bf81f101f!8m2!3d39.4810485!4d-119.7898927!16s%2Fg%2F1tf9yyz5!19sChIJZ6xeeCMwy4cRHxAf-Eu2zck,H&R Block,4.3,150,Tax preparation service,"4960 S Virginia St, Reno, NV 89502, United States","F6J6+C2 Reno, Nevada, USA",https://www.hrblock.com/tax-office-near-me/nevada/reno/27616/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 775-827-1044,,https://lh3.googleusercontent.com/p/AF1QipN6wenGIKaatzFpXvlhNxWpnTny3mlJtAPD64BL=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:20.494Z,,
"https://www.google.com/maps/place/Antler+Tax+%26+Accounting/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x809907a1976d2829:0x99dd91697a85ef2a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11h5l8qwyy",Antler Tax & Accounting,5.0,1,Tax preparation,,,https://www.antlertax.com/,+1 918-200-9430,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:27.146Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Chan+Kam+L+CPA/data=!4m7!3m6!1s0x809940c9ef86fdc1:0xffb07296a804d183!8m2!3d39.521265!4d-119.8128761!16s%2Fg%2F1tfkwkbd!19sChIJwf2G78lAmYARg9EEqJZysP8,Chan Kam L CPA,,,Accountant,"100 W Liberty St # 1100, Reno, NV 89501, United States","G5CP+GR Reno, Nevada, USA",http://bvcocpas.com/,+1 775-786-6141,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HuVifuJ-PZ8JpqbF0exywQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.77321&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:32.261Z,,
"https://www.google.com/maps/place/Peregrina+Tax+and+Services/@39.336293,-119.730215,10z/data=!3m1!4b1!4m6!3m5!1s0xaf29cda595ec4fc7:0x64922add0f8e9691!8m2!3d39.336293!4d-119.730215!16s%2Fg%2F11vxq5937l",Peregrina Tax and Services,5.0,1,Tax preparation service,,,,+1 775-291-8069,Open ⋅ Closes 9 pm,,true,9 am–9 pm,5:30–9 pm,5:30–9 pm,5:30–9 pm,5:30–9 pm,5:30–9 pm,9 am–9 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:39.252Z,,
https://www.google.com/maps/place/Clausen+%26+Co/data=!4m7!3m6!1s0x80993f89d08e1c83:0xfabe9657481fa26!8m2!3d39.4837281!4d-119.7892023!16s%2Fg%2F1tlndpqx!19sChIJgxyO0Ik_mYARJvqBdGXpqw8,Clausen & Co,,,Accountant,"4600 Kietzke Ln Building K, Suite 222, Reno, NV 89502, United States","F6M6+F8 Reno, Nevada, USA",http://clausencpas.com/,+1 775-829-7797,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CSMof1uO4J6Makvex6b80Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.8697&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:42.089Z,,
https://www.google.com/maps/place/RPM+Consulting+Group/data=!4m7!3m6!1s0x809940b5e5258d57:0x49d213b10fd06a57!8m2!3d39.5229986!4d-119.8113578!16s%2Fg%2F1yg93kqb0!19sChIJV40l5bVAmYARV2rQD7ET0kk,RPM Consulting Group,3.0,2,Financial consultant,"200 S Virginia St, Reno, NV 89501, United States","G5FQ+5F Reno, Nevada, USA",,+1 530-414-0800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ylwnPee4c53aFQsxNaN2NQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.44807&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:44.923Z,,
https://www.google.com/maps/place/Nelly%27s+Tax+Services/data=!4m7!3m6!1s0x809940b91193eb1d:0x95ea2e233834f58a!8m2!3d39.5156225!4d-119.808372!16s%2Fg%2F1tdzg7by!19sChIJHeuTEblAmYARivU0OCMu6pU,Nelly's Tax Services,,,Tax preparation service,"955 S Virginia St, Reno, NV 89502, United States","G58R+6M Reno, Nevada, USA",,+1 775-322-0144,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P1mW7wM8JJsRkPzh7naOnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.69608&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:49.800Z,,
"https://www.google.com/maps/place/Bird%27s+Eye+Bookkeeping,+LLC/data=!4m7!3m6!1s0x80993f8687e4f32b:0x3a9bef8cda025318!8m2!3d39.4837281!4d-119.7892023!16s%2Fg%2F11lfbm3t8f!19sChIJK_Pkh4Y_mYARGFMC2ozvmzo","Bird's Eye Bookkeeping, LLC",5.0,9,Bookkeeping service,"4600 Kietzke Ln M-247, Reno, NV 89502, United States","F6M6+F8 Reno, Nevada, USA",https://bebreno.com/,+1 775-900-2473,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM7rPl-fDG6lt3faJybzVdgTGu4yQniF1SFnkGx=w408-h272-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:54.962Z,,
https://www.google.com/maps/place/Barrister+Accounting+%26+Bookkeeping/data=!4m7!3m6!1s0x8099416fea711763:0xce6e767005b51430!8m2!3d39.5222157!4d-119.8108888!16s%2Fg%2F11hzz6yzm0!19sChIJYxdx6m9BmYARMBS1BXB2bs4,Barrister Accounting & Bookkeeping,,,Accountant,"1 E Liberty St Suite 600, Reno, NV 89501, United States","G5CQ+VJ Reno, Nevada, USA",,+1 775-376-5611,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8lfExZYs8Dr0aOFOxG7ypA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.4644&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:28:59.741Z,,
https://www.google.com/maps/place/Income+Tax+and+Immigration+Preparation/data=!4m7!3m6!1s0x809940bd77f98fed:0x7734956b8cb4c94e!8m2!3d39.5111446!4d-119.8033744!16s%2Fg%2F11vm7gchk0!19sChIJ7Y_5d71AmYARTsm0jGuVNHc,Income Tax and Immigration Preparation,,,Accountant,"1479 S Wells Ave, Reno, NV 89502, United States","G56W+FM Reno, Nevada, USA",,+1 775-303-4072,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EXLzFJedwMcwbb1pZqlFqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.63254&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:29:07.149Z,,
https://www.google.com/maps/place/Wardwell+Accounting/data=!4m7!3m6!1s0x809940cb56febbc9:0x8399b3ad33f70dba!8m2!3d39.5249942!4d-119.8176527!16s%2Fg%2F1v_0j_mh!19sChIJybv-VstAmYARug33M62zmYM,Wardwell Accounting,,,Accountant,"335 W 1st St, Reno, NV 89503, United States","G5FJ+XW Reno, Nevada, USA",,+1 775-324-3455,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hNoVqZ3_EO9ATZjZVqduVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.07452&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:29:12.167Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x809906425d2c9121:0xf4dcd94dbb06bc52!8m2!3d39.243433!4d-119.5899373!16s%2Fg%2F1w6_p1v1!19sChIJIZEsXUIGmYARUrwGu03Z3PQ,H&R Block,4.8,56,Tax preparation service,"755 Old US Hwy 50, Dayton, NV 89403, United States","6CV6+92 Dayton, Nevada, USA",https://www.hrblock.com/tax-office-near-me/nevada/dayton/27826/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 775-283-0015,,https://lh3.googleusercontent.com/p/AF1QipPS3UNH34BTFla0McSAIKmiiQia5etz6mLYHx-P=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Virginia+City+Reno+NV/@39.3095135,-119.6499793,14z",2025-10-19T16:29:15.353Z,,
https://www.google.com/maps/place/Chase+%26+Sheets/data=!4m7!3m6!1s0x8099bdd414a823b3:0xfe613cf98e3d3a17!8m2!3d38.9414153!4d-119.747082!16s%2Fg%2F11b6v33r1b!19sChIJsyOoFNS9mYARFzo9jvk8Yf4,Chase & Sheets,3.7,3,Certified public accountant,"1243 Eddy St, Gardnerville, NV 89410, United States","W7R3+H5 Gardnerville, Nevada, USA",http://chasesheets.com/,+1 775-782-8250,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eYLF219par2mQBCYjBKqWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.284&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Gardnerville+Reno+NV/@38.9412959,-119.7496216,14z",2025-10-19T16:29:29.106Z,,
https://www.google.com/maps/place/Wulstein+Financial+Services+and+Company/data=!4m7!3m6!1s0x8099900de0564df7:0xa67401b6f5058a5c!8m2!3d38.9424511!4d-119.7517705!16s%2Fg%2F1hm1w_085!19sChIJ901W4A2QmYARXIoF9bYBdKY,Wulstein Financial Services and Company,2.0,4,Certified public accountant,"1191 High School St, Gardnerville, NV 89410, United States","W6RX+X7 Gardnerville, Nevada, USA",https://www.tahoecpa.net/?utm_source=gmb&utm_medium=organic,+1 530-542-3722,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN5rer_r_shmcbF1A7jLSZbPOm0k4dFYcRXaHMt=w600-h240-k-no,true,Closed,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Gardnerville+Reno+NV/@38.9412959,-119.7496216,14z",2025-10-19T16:29:33.968Z,,
https://www.google.com/maps/place/Gregory+V+Holst+Ltd/data=!4m7!3m6!1s0x8099bdd6b68e38f7:0x4514c06571e8660a!8m2!3d38.9450575!4d-119.753755!16s%2Fg%2F125_wgtzc!19sChIJ9ziOtta9mYARCmbocWXAFEU,Gregory V Holst Ltd,5.0,1,Accountant,"Gardnerville, NV 89410, United States","W6WW+2F Gardnerville, Nevada, USA",,+1 775-782-3691,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S4xFCKOmsXz4FabIelkRHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.599&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Gardnerville+Reno+NV/@38.9412959,-119.7496216,14z",2025-10-19T16:29:37.179Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8099bd79b0c06b4f:0x14d16f4015bb6d4e!8m2!3d38.9622932!4d-119.7811554!16s%2Fg%2F1ts2_jf1!19sChIJT2vAsHm9mYARTm27FUBv0RQ,H&R Block,4.7,159,Tax preparation service,"1758 N Hwy 395 Unit H, Minden, NV 89423, United States","X669+WG Minden, Nevada, USA",https://www.hrblock.com/tax-office-near-me/nevada/minden/27617/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 775-782-3960,,https://lh3.googleusercontent.com/p/AF1QipOBaig-eeIj7f4G4ZW68YV3veTb2GqpX00iuK1K=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Gardnerville+Reno+NV/@38.9412959,-119.7496216,14z",2025-10-19T16:29:39.998Z,,
https://www.google.com/maps/place/Richard+J+Peters+Jr+%26+Co/data=!4m7!3m6!1s0x8099bd9690430219:0xcbc6f14894bdb5da!8m2!3d38.9557744!4d-119.7695271!16s%2Fg%2F1tf_hnqd!19sChIJGQJDkJa9mYAR2rW9lEjxxss,Richard J Peters Jr & Co,5.0,1,Tax preparation service,"1643 Esmeralda Ave, Minden, NV 89423, United States","X64J+85 Minden, Nevada, USA",,+1 775-782-2253,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gVqQ_acaigIv9IrFWnphZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.692954&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Gardnerville+Reno+NV/@38.9412959,-119.7496216,14z",2025-10-19T16:29:44.907Z,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x8099bec1f83f7e9d:0xa5da029139654ce1!8m2!3d38.9239367!4d-119.7212094!16s%2Fg%2F1ptw751my!19sChIJnX4_-MG-mYAR4UxlOZEC2qU,Jackson Hewitt Tax Service,4.8,39,Tax preparation,"1511 Larson Way, Gardnerville, NV 89410, United States","W7FH+HG Gardnerville, Nevada, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/nv/gardnerville/1511-larson-way/55864?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=55864,+1 775-339-3301,,https://lh3.googleusercontent.com/p/AF1QipO6MGpEBt_idzlyNzFxfiH_THs3F2FTgqthAtVE=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Gardnerville+Reno+NV/@38.9412959,-119.7496216,14z",2025-10-19T16:29:47.781Z,,
