placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Presbyterian+Hospice+in+Santa+Fe+and+Espanola/data=!4m7!3m6!1s0x87185a874f9ad5dd:0x6a25cadeab44486f!8m2!3d35.663827!4d-105.9767597!16s%2Fg%2F1tr7jvl3!19sChIJ3dWaT4daGIcRb0hEq97KJWo,Presbyterian Hospice in Santa Fe and Espanola,3.7,3,Hospice,"1400 Chama Ave, Santa Fe, NM 87505, United States","M27F+G7 Santa Fe, New Mexico, USA",https://www.phs.org/doctors-services/healthcare-at-home/hospice,+1 505-596-4259,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPf74ZrW5PskV8VcuGU0NYMgBPdyiyBOiPDCZSy=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2025-09-17T23:34:43.126Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Presbyterian+Hospital/data=!4m7!3m6!1s0x87220ca2038afe03:0xe5e96cce00b8e11b!8m2!3d35.081573!4d-106.635382!16s%2Fg%2F1w0j4n95!19sChIJA_6KA6IMIocRG-G4AM5s6eU,Presbyterian Hospital,2.7,820,General hospital,"1100 Central Ave SE, Albuquerque, NM 87106, United States","39J7+JR Albuquerque, New Mexico, USA",https://www.phs.org/presbyterian-hospital?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=_loc_abq_ph_hospital__l002,+1 505-841-1234,,https://lh3.googleusercontent.com/p/AF1QipOaSOxsVmFhe4ByRpKcREUVTInpiPM3gCqig25f=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:06.867Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Kindred+Hospital+Albuquerque/data=!4m7!3m6!1s0x87220ca452ce4cc5:0x1a68d173dce8ac83!8m2!3d35.0886778!4d-106.6376696!16s%2Fg%2F1hc8427v6!19sChIJxUzOUqQMIocRg6zo3HPRaBo,Kindred Hospital Albuquerque,4.0,237,Hospital,"700 High St NE, Albuquerque, NM 87102, United States","39Q6+FW Albuquerque, New Mexico, USA",https://www.kindredhospitals.com/locations/new-mexico/albuquerque,+1 505-242-4444,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOytYGHhoGqwxe6JEgqflGHhUK23Yz1gvfSJnTz=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:12.082Z,,,
https://www.google.com/maps/place/Haven+Behavioral+Hospital+of+Albuquerque/data=!4m7!3m6!1s0x87220a52c8311f33:0x16206aece32668b2!8m2!3d35.0578206!4d-106.5831307!16s%2Fg%2F11b61q36mj!19sChIJMx8xyFIKIocRsmgm4-xqIBY,Haven Behavioral Hospital of Albuquerque,2.8,115,Psychiatric hospital,"5400 Gibson Blvd SE, Albuquerque, NM 87108, United States","3C58+4P Albuquerque, New Mexico, USA",https://www.havenalbuquerque.com/?utm_campaign=gmb+business+listings&utm_medium=organic&utm_source=google&utm_content=standard+listing,+1 505-254-4500,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyQmewUzI8QePFC3CbF6m-xqpLCRnSEtk7MGHRuFCwYAhKli2n4qe27aCB-p1oUEUJVlIyhs06sVj1fNZ34F2PmNTUcokF9f2Yb17Q18ThuWNy3pnaD22u4M62w4fog1g6Ic8=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:17.131Z,,,
https://www.google.com/maps/place/UNM+Hospitals+ASAP/data=!4m7!3m6!1s0x87220b85b259fddb:0xa570a58bc260244c!8m2!3d35.0535214!4d-106.6211766!16s%2Fg%2F11c3ss31tv!19sChIJ2_1ZsoULIocRTCRgwoulcKU,UNM Hospitals ASAP,4.4,52,Addiction treatment center,"2600 Yale Blvd SE, Albuquerque, NM 87106, United States","393H+CG Albuquerque, New Mexico, USA",http://hospitals.unm.edu/bh/asap/overview.shtml,+1 505-994-7999,Closed ⋅ Opens 6 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqYBCThYO9FPiWFUJNzvF2J3in-m_k_Dn6HHxE5hfyr0j4LP_yDJX-_OPb2BAyIZ-Fg4VuBnvjScCpIyB3f62fc0oZCGI2_ZZqcgoe9TirjcedJ9Yga56u83IT_nXA6P2i2Et4L=w408-h725-k-no,false,6 am–5 pm,6 am–5 pm,6 am–5 pm,8–10 am,Closed,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:29.109Z,,,
https://www.google.com/maps/place/Genesis+Healthcare+Uptown/data=!4m7!3m6!1s0x87220abf91cdd82f:0x5d7bbc12c3b4e400!8m2!3d35.0939668!4d-106.5575595!16s%2Fg%2F1tj_5px1!19sChIJL9jNkb8KIocRAOS0wxK8e10,Genesis Healthcare Uptown,2.2,91,Nursing home,"7900 Constitution Ave NE, Albuquerque, NM 87110, United States","3CVR+HX Albuquerque, New Mexico, USA",http://www.genesishcc.com/uptown,+1 505-296-5565,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npsd6lfvwbRG-j70NUphaRVxa7lQK2UFAIQxhowfY34czShF-alX1q4eTJSqUEd0FKZh1lKkN8nYxbcOC5EJWz1HtCpW3qUt-mvk81Fe_5sOWQXyIQmDxFT7H1tSCBpYj1-ZXTi=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:32.151Z,,,
https://www.google.com/maps/place/Princeton+Place/data=!4m7!3m6!1s0x87220aef225bc785:0x7ae0f7ef471c1f44!8m2!3d35.0840223!4d-106.5681908!16s%2Fg%2F1tf48m44!19sChIJhcdbIu8KIocRRB8cR-_34Ho,Princeton Place,2.1,104,Nursing home,"500 Louisiana Blvd NE, Albuquerque, NM 87108, United States","3CMJ+JP Albuquerque, New Mexico, USA",,+1 505-255-1717,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPE0jwOFn2S0SpdhtqygZXmzW3Ss1Xf4Lz8yUpm=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:37.139Z,,,
https://www.google.com/maps/place/UNM+Hospital/data=!4m7!3m6!1s0x87220cced1ec8075:0x21cf8aa3ba2d8d9a!8m2!3d35.0882062!4d-106.6189678!16s%2Fm%2F02rxhm5!19sChIJdYDs0c4MIocRmo0tuqOKzyE,UNM Hospital,2.6,872,University hospital,"2211 Lomas Blvd NE, Albuquerque, NM 87106, United States","39QJ+7C Albuquerque, New Mexico, USA",http://hsc.unm.edu/health,+1 505-272-2111,,https://lh3.googleusercontent.com/p/AF1QipN6mG8jxyQEWUxC47dBDoW5xtPJys5aP5gyHDJ0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:42.298Z,,,
https://www.google.com/maps/place/UNM+Carrie+Tingley+Hospital/data=!4m7!3m6!1s0x87220b5787cde477:0xc9cfb70ac4f6a4ca!8m2!3d35.093544!4d-106.6269763!16s%2Fg%2F1tkc2km8!19sChIJd-TNh1cLIocRyqT2xAq3z8k,UNM Carrie Tingley Hospital,3.5,82,Hospital,"1127 University Blvd NE, Albuquerque, NM 87102, United States","39VF+C6 Albuquerque, New Mexico, USA",https://hsc.unm.edu/health/locations/carrie-tingley-hospital.html,+1 505-272-5200,Closes soon ⋅ 6 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqb5-dBF4aNGamgsgKvnqYTkzVviowWcQ0MLf8vaXrj5plpDIs0cmX2jU347AMOkYtgjeOcq2uIkCE7NrETnYYcwfyw6RpsDNpNa4g_ZqweY0RmuKaofvVtK2S3GBhLDsePD0zaCQ=w426-h240-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:47.097Z,,,
https://www.google.com/maps/place/UNM+Comprehensive+Cancer+Center/data=!4m7!3m6!1s0x87220b5628575ab7:0xf217bb88d9cebfb8!8m2!3d35.0955761!4d-106.6272534!16s%2Fg%2F1tddsnc9!19sChIJt1pXKFYLIocRuL_O2Yi7F_I,UNM Comprehensive Cancer Center,3.6,76,Cancer treatment center,"1201 Camino de Salud NE, Albuquerque, NM 87102, United States","39WF+63 Albuquerque, New Mexico, USA",https://unmhealth.org/cancer/,+1 505-272-4946,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO4YNilKXC-1rwhhKnkxkx0OdOB7PfgdPzr3NWJ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:51.989Z,,,
https://www.google.com/maps/place/South+Valley+Care+Center/data=!4m7!3m6!1s0x87220d0238f39cd1:0xfa61858d57069d55!8m2!3d35.0606987!4d-106.6793585!16s%2Fg%2F1v1tnjvc!19sChIJ0ZzzOAINIocRVZ0GV42FYfo,South Valley Care Center,3.3,19,Nursing home,"1629 Bowe Ln SW, Albuquerque, NM 87105, United States","386C+77 Albuquerque, New Mexico, USA",http://southvalleycare.com/,+1 505-877-2200,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d6cOQxUUw_BesKMAnnnMIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.64049&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2025-09-17T23:35:57.134Z,,,
https://www.google.com/maps/place/Albuquerque+Health+Care+for+the+Homeless/data=!4m7!3m6!1s0x87220cb15107345b:0x17170015b231bcf6!8m2!3d35.0949637!4d-106.6462161!16s%2Fg%2F1td189ds!19sChIJWzQHUbEMIocR9rwxshUAFxc,Albuquerque Health Care for the Homeless,3.8,66,Homeless service,"1217 1st Street Northwest, 1220 1st St NW, Albuquerque, NM 87102, United States","39V3+XG Albuquerque, New Mexico, USA",https://www.abqhch.org/,+1 505-766-5197,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplbwOUfJXvZTnk1DUTeZn48Qlr5ixn-CEUcUZ3mUNPfzAahY36_m3P69NvZx3oILw9LHVFkOGVDNUqqTyjDlCTeqvfuM0grvPjqzVR-44QJoENic1TFpIG8_mJeVFyU9_5PmYa=w408-h544-k-no,true,8 am–12 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Old+Town+Albuquerque+NM/@35.0963121,-106.6694583,14z",2025-09-17T23:36:28.026Z,,,
"https://www.google.com/maps/place/Ambercare/@34.6627652,-106.7761546,14z/data=!4m6!3m5!1s0x8721f6d75ea46e69:0xeb43da25355cebbd!8m2!3d34.6647967!4d-106.7748693!16s%2Fg%2F1tfl0nw0",Ambercare,4.0,49,Hospice,"420 N Main St, Belen, NM 87002, United States","M67G+W3 Belen, New Mexico, USA",https://ambercare.com/?y_source=1_MTI1NTkwNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 505-861-0060,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUNxI61erEmO9K390CCGZZqoe9T19zzNr0Mg2JaGdyvd_xxBOw6lktUnOBU4gt3RDcaiM1yXR4bHUJMgtxVBIWlQnOMeeFn95xq_KMVkJWkeEv1VHjVwPx9vBa2owr2Hkt98LS=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belen+Albuquerque+NM/@34.6627652,-106.7761546,14z",2025-09-17T23:36:36.375Z,,,Already found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bernalillo+Albuquerque+NM/@35.30004,-106.5511369,14z",2025-09-17T23:37:04.424Z,,,No new results found
https://www.google.com/maps/place/First+Choice+Community+Healthcare+-+Los+Lunas+Medical+Center/data=!4m7!3m6!1s0x87221cdbd0dee127:0xdb88c8c510d7394c!8m2!3d34.8127593!4d-106.741648!16s%2Fg%2F12hkjf0kb!19sChIJJ-He0NscIocRTDnXEMXIiNs,First Choice Community Healthcare - Los Lunas Medical Center,4.5,508,Medical clinic,"145 Don Pasqual Rd NW, Los Lunas, NM 87031, United States","R775+48 Los Lunas, New Mexico, USA",https://www.fcch.com/location/los-lunas-health-center/,+1 505-865-4618,Closes soon ⋅ 6 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9y209tsnYByVQidEV-kPJL6XRXnFC7Ry0oUfOdk6ZXQllWX4iY04kGlo-QP70-q4Sn4hxOH_0U4soZ9rlrKNFc60Gb9g-RaZvKYiEyXzN9DYrFmOdZMH1fzzk84b3cGzOgkyeeA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:20.286Z,,,
https://www.google.com/maps/place/Presbyterian+Anticoagulation+Services+in+Los+Lunas+on+Emilio+Lopez+Rd/data=!4m7!3m6!1s0x87221d47014945dd:0x562411c034ea05cf!8m2!3d34.8189202!4d-106.7574061!16s%2Fg%2F11q3swp_vp!19sChIJ3UVJAUcdIocRzwXqNMARJFY,Presbyterian Anticoagulation Services in Los Lunas on Emilio Lopez Rd,5.0,1,Specialized clinic,"300 Emilio Lopez Rd, Los Lunas, NM 87031, United States","R69V+H2 Los Lunas, New Mexico, USA",https://www.phs.org/doctors-services/primary-care/family-medicine/los-lunas?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=_loc_loslunas_emilio_anticoag__065,+1 505-866-2700,Closed ⋅ Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOplAc0edDENa8CLWV6yuKY1v6LHCf8YqUFdsm2=w408-h272-k-no,true,8 am–4 pm,Closed,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:25.283Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/1st+Care+of+New+Mexico+LLC/data=!4m7!3m6!1s0x87221d3c6b011ce7:0xcdcc07cca5363160!8m2!3d34.8074508!4d-106.7347056!16s%2Fg%2F11fk517fqp!19sChIJ5xwBazwdIocRYDE2pcwHzM0,1st Care of New Mexico LLC,4.6,31,Home health care service,"104 Main St NE Ste A, Los Lunas, NM 87031, United States","R748+X4 Los Lunas, New Mexico, USA",http://1stcareofnewmexicollc.com/,+1 505-865-6887,Closed ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipN0ytOjQNOcie_MA_trcXi8CjQx5kfT7Lif7du8=w408-h283-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:30.140Z,,,
https://www.google.com/maps/place/St+Anthony%27s+Home+Health+Care/data=!4m7!3m6!1s0x87220331b37b130f:0xcd05cd697a815d6!8m2!3d34.8028226!4d-106.7100505!16s%2Fg%2F1264brtgl!19sChIJDxN7szEDIocR1hWol9Zc0Aw,St Anthony's Home Health Care,5.0,3,Home health care service,"1930 Main St NE Suite 8, Los Lunas, NM 87031, United States","R73Q+4X Los Lunas, New Mexico, USA",https://www.stanthonyscare.com/,+1 505-865-6128,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tq2vYF3f2Trg6R_J5lLRGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.78998&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:32.873Z,,,
https://www.google.com/maps/place/First+Choice+Community+Healthcare+-+Los+Lunas+Dental+Center/data=!4m7!3m6!1s0x87221cbec96cfa65:0x1809fb5f6b43c20f!8m2!3d34.812788!4d-106.7414488!16s%2Fg%2F11gfkkt8rq!19sChIJZfpsyb4cIocRD8JDa1_7CRg,First Choice Community Healthcare - Los Lunas Dental Center,4.5,80,Community health center,"145 Don Pasqual Rd NW, Los Lunas, NM 87031, United States","R775+4C Los Lunas, New Mexico, USA",https://www.fcch.com/location/los-lunas-health-center/,+1 505-224-8740,Closed ⋅ Opens 7 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=39WzpVXnfcAsXevFsC6H9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.83984&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:37.788Z,,,
https://www.google.com/maps/place/Comfort+Keepers+In+Home+Care/data=!4m7!3m6!1s0x87221c963ff9f915:0xa53da70c8558e9fc!8m2!3d34.8064187!4d-106.7219813!16s%2Fg%2F1262fkhfj!19sChIJFfn5P5YcIocR_OlYhQynPaU,Comfort Keepers In Home Care,4.3,11,Home health care service,"1202 Main St NE C-102, Los Lunas, NM 87031, United States","R74H+H6 Los Lunas, New Mexico, USA",https://www.comfortkeepers.com/offices/new-mexico/los-lunas/?utm_source=local&utm_medium=organic,+1 505-225-3256,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPl00_0UbdsegZLImKp5fEdeLFJcebdA4WgTd3I=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:49.650Z,Identifies as women-owned,,
https://www.google.com/maps/place/Adaptive+Personal+Care+Services/data=!4m7!3m6!1s0x87221cce4cfda3a5:0xc4329023079e8d!8m2!3d34.801745!4d-106.7316945!16s%2Fg%2F1tdw3yjr!19sChIJpaP9TM4cIocRjZ4HI5AyxAA,Adaptive Personal Care Services,3.0,20,Home health care service,"472 Courthouse Rd, Los Lunas, NM 87031, United States","R729+M8 Los Lunas, New Mexico, USA",http://www.adaptivecarenm.com/,+1 505-865-6602,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ngz3QLYfRWSR-rw1_0Su2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.8312&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:54.496Z,,,
https://www.google.com/maps/place/Sun+Ranch+Pet+Hospital:+RIKIA+PARK+DVM/data=!4m7!3m6!1s0x87221c8952dc90ef:0xf06cf233a2a9dc33!8m2!3d34.811589!4d-106.764841!16s%2Fg%2F1tgpnh6k!19sChIJ75DcUokcIocRM9ypojPybPA,Sun Ranch Pet Hospital: RIKIA PARK DVM,4.6,152,Veterinarian,"2220 Sun Ranch Village Rd, Los Lunas, NM 87031, United States","R66P+J3 Los Lunas, New Mexico, USA",http://www.sunranchpethospital.com/,+1 505-866-0100,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNvDCcRN56MXR3-5cIHe4p_x8a-9_edWOK_5_BG=w426-h240-k-no,true,8 am–12 pm,"8 am–12 pm, 1:30–5:30 pm","8 am–12 pm, 1:30–5:30 pm",8 am–12 pm,Closed,"8 am–12 pm, 1:30–5:30 pm","8 am–12 pm, 1:30–5:30 pm","https://www.google.com/maps/search/Hospice+clinics+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2025-09-17T23:37:59.430Z,,,
"https://www.google.com/maps/place/Los+Alamos+Visiting+Nurse+Service,+Inc./data=!4m7!3m6!1s0x87181252c4743bf5:0x2687fcd6aad60f36!8m2!3d35.8819441!4d-106.3001033!16s%2Fg%2F1td0gzcv!19sChIJ9Tt0xFISGIcRNg_Wqtb8hyY","Los Alamos Visiting Nurse Service, Inc.",3.5,8,Home health care service,"109 Central Park Square, Los Alamos, NM 87544, United States","VMJX+QX Los Alamos, New Mexico, USA",http://www.lavns.com/,+1 505-662-2525,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPOTeXsJ7reiLvl4-FyLJjOCWgXCypxEzSuXpjG=w493-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2025-09-17T23:38:16.786Z,,,
https://www.google.com/maps/place/Los+Alamos+Medical+Center/data=!4m7!3m6!1s0x8718125cb4e36e49:0x1b66ce11072b905b!8m2!3d35.8815922!4d-106.3195083!16s%2Fg%2F1hc1fdfr9!19sChIJSW7jtFwSGIcRW5ArBxHOZhs,Los Alamos Medical Center,3.3,180,General hospital,"3917 W Rd, Los Alamos, NM 87544, United States","VMJJ+J5 Los Alamos, New Mexico, USA",https://www.losalamosmedicalcenter.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 505-662-4201,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvMAqSihVee-HhWWnSABPJtPLAoTAjAKcjHaUxFl4G6wkz-nhc5e_1Awp6spQfXv7rpxFHljQn7weahkD69gqHAkXAFAi5_SqzbJNvoXFSq-jA-b1IV2j7sR_4CJ5MN5Bx100=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2025-09-17T23:38:21.740Z,,,
https://www.google.com/maps/place/Los+Rios+Home+Health+Care/data=!4m7!3m6!1s0x87181252c4743bf5:0xf6830973d46dae3!8m2!3d35.8822814!4d-106.2997652!16s%2Fg%2F1v4ptg5y!19sChIJ9Tt0xFISGIcR49pGPZcwaA8,Los Rios Home Health Care,,,Home health care service,"116 Central Park Square, Los Alamos, NM 87544, United States","VPJ2+W3 Los Alamos, New Mexico, USA",,+1 505-747-2525,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pd_nJ5zJsTPRgYbvaWIR_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.46066&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2025-09-17T23:38:24.715Z,,,
"https://www.google.com/maps/place/Community+Palliative+Care+of+Northern+New+Mexico/@35.683048,-105.9275686,17z/data=!3m1!4b1!4m6!3m5!1s0x8718504dcafe5425:0x6d0fea837e25e3ff!8m2!3d35.683048!4d-105.9275686!16s%2Fg%2F11h06m_5rz",Community Palliative Care of Northern New Mexico,,,Hospice,"618-C, E Alameda St, Santa Fe, NM 87501, United States","M3MC+6X Santa Fe, New Mexico, USA",http://cpcnnm.org/contact/,+1 505-983-0111,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2025-09-17T23:38:36.121Z,,,
https://www.google.com/maps/place/Scott%27s+House+%7C+Community+Hospice+%26+Respite+House/data=!4m7!3m6!1s0x871851f6f8aee293:0xd282c65dc5ac9f9e!8m2!3d35.6390674!4d-105.9465333!16s%2Fg%2F11jb4h7h1l!19sChIJk-Ku-PZRGIcRnp-sxV3GgtI,Scott's House | Community Hospice & Respite House,4.3,4,Hospice,"287 Rodeo Rd, Santa Fe, NM 87505, United States","J3Q3+J9 Santa Fe, New Mexico, USA",https://scottshouse.org/,+1 505-989-7831,,https://lh3.googleusercontent.com/p/AF1QipOm_c8dhZyWpVjnzu5c0LKVfhcWyRQyWcNvhCNk=w433-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2025-09-17T23:38:39.073Z,,,
https://www.google.com/maps/place/BeeHive+Homes+of+White+Rock/data=!4m7!3m6!1s0x87186bc0ee960a51:0x79f5bf31a4fca046!8m2!3d35.8262092!4d-106.2100303!16s%2Fg%2F11f67qlwvb!19sChIJUQqW7sBrGIcRRqD8pDG_9Xk,BeeHive Homes of White Rock,3.5,6,Assisted living facility,"110 Longview Dr, Los Alamos, NM 87544, United States","RQGQ+FX Los Alamos, New Mexico, USA",https://beehivehomes.com/locations/white-rock-2/,+1 505-591-7021,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNLzAywWgM9WIHqGVFd_qzjgoFDHFdA0_6PeTLr=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2025-09-17T23:38:44.001Z,,,
