placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,attributes,error
https://www.google.com/maps/place/Cheshire+Dental+Associates/data=!4m7!3m6!1s0x89e7c5f97f826f83:0xc53c87ca42f0ad42!8m2!3d41.4901685!4d-72.9041374!16s%2Fg%2F1tdxx134!19sChIJg2-Cf_nF54kRQq3wQsqHPMU,Cheshire Dental Associates,5.0,675,Dentist,"482 S Main St, Cheshire, CT 06410, United States","F3RW+38 Cheshire, Connecticut, USA",https://www.cheshiredentalassociates.com/?utm_source=local&utm_medium=organic&utm_campaign=gbp_home,+1 203-272-2729,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqfFpJKbyXbwTQtlHUAlYNEfR_27JW8AVhmhudH5bliu2vpjrX22xdUMySUGKzuWgQMP9XAGqZkXVLVmF0pLJ1XNn2NbGLoqdV54Gc2Ksk9gpc4V45vUtOsbtg9fBGYH98bJyeF0w=w408-h249-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:10.513Z,LGBTQ+ friendly,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–2 pm,7 am–12 pm,,,
"https://www.google.com/maps/place/Dr.+Renee+Kurtz,+DMD/data=!4m7!3m6!1s0x89e7c61e02fd949d:0x2a113fd0d6931cf4!8m2!3d41.5120506!4d-72.8995971!16s%2Fg%2F1tfh5ppf!19sChIJnZT9Ah7G54kR9ByT1tA_ESo","Dr. Renee Kurtz, DMD",5.0,626,Dentist,"535 Highland Ave, Cheshire, CT 06410, United States","G462+R5 Cheshire, Connecticut, USA",https://mycheshiredentist.com/?utm_source=GMBListing&utm_medium=Organic,+1 203-699-9705,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNxyDvbplo18NCEfJWYcr-tqZM2S8V0MmpQvCng=w408-h303-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:20.769Z,LGBTQ+ friendly,Closed,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–2 pm,Closed,,,
"https://www.google.com/maps/place/Positive+Outlooks:+Therapeutic+Connections,+LLC/data=!4m7!3m6!1s0x89e7c61d78d83ba5:0x6deaab8c983341c4!8m2!3d41.5089561!4d-72.8993145!16s%2Fg%2F1pp2vmx17!19sChIJpTvYeB3G54kRxEEzmIyr6m0","Positive Outlooks: Therapeutic Connections, LLC",,,Mental health service,"408 Highland Ave #6, Cheshire, CT 06410, United States","G452+H7 Cheshire, Connecticut, USA",,+1 203-931-5566,Closed ⋅ Opens 4 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5lbkN89ym48Y46sf0NRl4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.82034&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:25.528Z,,Closed,4–8 pm,9 am–8:30 pm,4–8 pm,9 am–8:30 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Balancing+Act,+LLC/data=!4m7!3m6!1s0x89e7c54d1f460f79:0xafa78ccdef889b2f!8m2!3d41.4939926!4d-72.9042247!16s%2Fg%2F11x2w9syjd!19sChIJeQ9GH03F54kRL5uI782Mp68","Balancing Act, LLC",,,Mental health clinic,"325 S Main St #3, Cheshire, CT 06410, United States","F3VW+H8 Cheshire, Connecticut, USA",https://www.balancingactcounseling.com/,+1 203-651-8647,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N4g8Iu723k_T_0d2C2yFSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.77823&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:30.273Z,,Closed,8 am–12 am,"12–7 am, 9 am–12 am","12–6 am, 8 am–12 am","12–7 am, 9 am–12 am","12–6 am, 9 am–12 am",12–6 am,,,
https://www.google.com/maps/place/Alexander+%26+Grenon+Chiropractic+Center/data=!4m7!3m6!1s0x89e7c5f125d5bf05:0xaabb34e45e0a8485!8m2!3d41.4918919!4d-72.9038535!16s%2Fg%2F1vlqr76g!19sChIJBb_VJfHF54kRhYQKXuQ0u6o,Alexander & Grenon Chiropractic Center,4.9,19,Chiropractor,"420 S Main St Lower Level, Cheshire, CT 06410, United States","F3RW+QF Cheshire, Connecticut, USA",https://www.cheshirechiropractor.com/?utm_source=google&utm_medium=organic+&utm_campaign=gbp,+1 203-272-4513,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMvFvbmRNIa8wAMVjzEIbPa9i6CHTvCjQHvPOX_=w460-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:35.387Z,,Closed,8 am–7 pm,Closed,8 am–7 pm,2–5:30 pm,8 am–6 pm,8–10:30 am,,,
https://www.google.com/maps/place/Siena+Counseling+LLC/data=!4m7!3m6!1s0x89e7cfd8ac041d23:0x415ed28caddbc767!8m2!3d41.4833821!4d-72.8706681!16s%2Fg%2F11v9vnbfxb!19sChIJIx0ErNjP54kRZ8fbrYzSXkE,Siena Counseling LLC,,,Counselor,"963 Wallingford Rd, Cheshire, CT 06410, United States","F4MH+9P Cheshire, Connecticut, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VxLE2XHzwq5fPC577zCyUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.92143&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:38.184Z,,,,,,,,,,,
"https://www.google.com/maps/place/The+Wellness+within+You,+LLC/data=!4m7!3m6!1s0x89e7c77e74815087:0x515e03f5300a5713!8m2!3d41.5555622!4d-72.9102287!16s%2Fg%2F11jcvtvs8n!19sChIJh1CBdH7H54kRE1cKMPUDXlE","The Wellness within You, LLC",,,Mental health service,"609 W Johnson Ave Unit 310-A, Cheshire, CT 06410, United States","H34Q+6W Cheshire, Connecticut, USA",http://www.thewellnesswithinyouct.com/,+1 203-651-8576,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNPz-7Wb9s8TD93DgR3QgcipjA_7KMAj_XF6I86=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:43.594Z,LGBTQ+ friendly,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,,,
https://www.google.com/maps/place/MyEyeDr./data=!4m7!3m6!1s0x89e7c8736b3cd437:0x77fa85357041374!8m2!3d41.5525896!4d-72.8914448!16s%2Fg%2F11cmy9f5_c!19sChIJN9Q8a3PI54kRdBMEV1Oofwc,MyEyeDr.,3.0,70,Eye care center,"1785 Highland Ave, Cheshire, CT 06410, United States","H435+2C Cheshire, Connecticut, USA",https://locations.myeyedr.com/ct/cheshire/1785-highland-ave?utm_source=google-gmb&utm_medium=organic,+1 203-271-2020,"Closed ⋅ Opens 8 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMWFmx1sGdLXONyyYVzpnjdscNx1X29-UyzMN8A=w408-h257-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:48.881Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–7 pm,8 am–5 pm,8 am–2 pm,,,
https://www.google.com/maps/place/Gorgeously+Flawless+Studio+Of+Skin+%26+Beauty/data=!4m7!3m6!1s0x89e8749115d755f5:0x6fae73301dd0a1f8!8m2!3d41.447338!4d-72.9275075!16s%2Fg%2F11c70htfp8!19sChIJ9VXXFZF06IkR-KHQHTBzrm8,Gorgeously Flawless Studio Of Skin & Beauty,5.0,4,Make-up artist,,,,+1 203-800-5340,,https://lh3.googleusercontent.com/p/AF1QipO7kdalBUgVPgW5uxEgQ_Iw-gfIQgaVmEkkc5MY=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cheshire+CT/@41.498237,-72.9006989,14z",2025-09-29T00:25:51.728Z,LGBTQ+ friendly,,,,,,,,,,
https://www.google.com/maps/place/Golden+Hour+Aesthetics+%26+Wellness/data=!4m7!3m6!1s0x89e809ec821c453d:0x707c5bc63fdb74d5!8m2!3d41.2600576!4d-73.4280693!16s%2Fg%2F11tn9tt_gb!19sChIJPUUcguwJ6IkR1XTbP8ZbfHA,Golden Hour Aesthetics & Wellness,5.0,10,Medical clinic,"9 Brookside Rd A, Redding, CT 06896, United States","7H6C+2Q Redding, Connecticut, USA",https://www.goldenhourct.com/,+1 203-493-6691,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNbK0BRV4ebt61lxADq7vqs8yqm6F1NulMAwsqB=w408-h611-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:12.769Z,LGBTQ+ friendly,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,,,
https://www.google.com/maps/place/Advanced+Pain+Solutions+LLC/data=!4m7!3m6!1s0x89e8022056362265:0xd7304ac4c24c0708!8m2!3d41.2631094!4d-73.4346889!16s%2Fg%2F1vqthtqz!19sChIJZSI2ViAC6IkRCAdMwsRKMNc,Advanced Pain Solutions LLC,5.0,2,Pain control clinic,"112 Portland Ave, Redding, CT 06896, United States","7H78+64 Redding, Connecticut, USA",https://www.advancedpainsolution.com/,+1 203-544-9090,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dXDYQgQKAA4YHOeDvhRkEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.8428&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:15.925Z,,,,,,,,,,,
https://www.google.com/maps/place/Redding+Center+for+Meditation/data=!4m7!3m6!1s0x89e80029ecde7e3d:0xd73ac319286fc097!8m2!3d41.3139944!4d-73.4647733!16s%2Fg%2F12603qljc!19sChIJPX7e7CkA6IkRl8BvKBnDOtc,Redding Center for Meditation,5.0,7,Meditation center,"9 Picketts Ridge Rd, Redding, CT 06896, United States","8G7P+H3 Redding, Connecticut, USA",https://redding.cfmim.org/,+1 203-244-3130,Closed ⋅ Opens 7 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tFvrpYcb7pBL9CzIXegFSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.5929&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:21.738Z,,10–11:30 am,7–8:30 pm,12:30–2 pm,7–8:30 pm,Closed,Closed,10–11:30 am,,,
"https://www.google.com/maps/place/Viva+Medical-Hormone+Optimization,+Medical+Weight+Loss,+Testosterone+Replacement+Therapy,+Mobile+IV+Infusions/data=!4m7!3m6!1s0x8281dfd83f9d1891:0x9fc83c691775bc88!8m2!3d41.371251!4d-73.4128286!16s%2Fg%2F11t212t8z1!19sChIJkRidP9jfgYIRiLx1F2k8yJ8","Viva Medical-Hormone Optimization, Medical Weight Loss, Testosterone Replacement Therapy, Mobile IV Infusions",5.0,8,Medical clinic,"155 Greenwood Ave, Bethel, CT 06801, United States","9HCP+GV Bethel, Connecticut, USA",http://www.vivamedicalct.com/,+1 475-766-8482,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3tPGfWOyFVOf2Ki_bop_lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.87094&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:25.330Z,,,,,,,,,,,
https://www.google.com/maps/place/Center+for+Discovery+-+Fairfield/data=!4m7!3m6!1s0x89e805ccd5022d71:0x72669e21b7ef582!8m2!3d41.195122!4d-73.3025616!16s%2Fg%2F1pzxqd3dd!19sChIJcS0C1cwF6IkRgvV-G-JpJgc,Center for Discovery - Fairfield,4.1,33,Eating disorder treatment center,"4536 Congress St, Fairfield, CT 06824, United States","5MWW+2X Fairfield, Connecticut, USA",https://centerfordiscovery.com/locations/fairfield/,+1 202-902-9643,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPU9Phs2DgNqM25RKaI16kd58VVaCr9Z3D5d2GF=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:31.217Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Ridgefield+Aesthetics/data=!4m7!3m6!1s0x89c2ab26105bfffd:0x991c54f63fde7885!8m2!3d41.2881563!4d-73.4943788!16s%2Fg%2F11p0pw46gq!19sChIJ_f9bECarwokRhXjeP_ZUHJk,Ridgefield Aesthetics,4.8,123,Medical spa,"66 Grove St #102-A, Ridgefield, CT 06877, United States","7GQ4+76 Ridgefield, Connecticut, USA",https://ridgefieldaesthetics.com/?utm_source=gmb&utm_medium=organic,+1 203-403-3883,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN0FiXS9cRbwtXYPGjHbyYrT-C57FaOoaduWOKM=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:37.316Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Dana+Michie,+LMFT,+Creative+Counseling+Therapies/data=!4m7!3m6!1s0x89e8035fdc43705b:0x302b3d6ae1294636!8m2!3d41.2624936!4d-73.4358819!16s%2Fg%2F11fj9z2rth!19sChIJW3BD3F8D6IkRNkYp4Wo9KzA","Dana Michie, LMFT, Creative Counseling Therapies",5.0,1,Psychotherapist,"56 Portland Ave UNIT 23, Redding, CT 06896, United States","7H67+XJ Redding, Connecticut, USA",,+1 203-648-0066,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bPzQrquMZg-zX-P7zqVUoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.53906&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:42.959Z,,Closed,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–2 pm,Closed,,,
"https://www.google.com/maps/place/Barbara+Templeton,+EMDR+Therapy,+LMFT,+MS,+Marriage+and+Family+Therapist+%7C+Individuals,+Parents,+Couples,+and+Family+therapy/data=!4m7!3m6!1s0x89e80121dcf7c661:0x2b1c26b7d9e69a2a!8m2!3d41.2953623!4d-73.3939255!16s%2Fg%2F12vt154dg!19sChIJYcb33CEB6IkRKprm2bcmHCs","Barbara Templeton, EMDR Therapy, LMFT, MS, Marriage and Family Therapist | Individuals, Parents, Couples, and Family therapy",,,EMDR psychotherapist,"7 Hill Rd, Redding, CT 06896, United States","7JW4+4C Redding, Connecticut, USA",https://barbaratempleton.com/,+1 949-338-3793,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOeXB_7ZdNRulL4mJ31LDQvJGndxJId7AAVfp7T=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:48.345Z,LGBTQ+ friendly,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,,,
https://www.google.com/maps/place/Thrive+Psychotherapy+and+Nutrition+of+CT/data=!4m7!3m6!1s0x89e801ed90e4dd61:0x918e733b19cb1343!8m2!3d41.2775591!4d-73.4454279!16s%2Fg%2F11gsltbdl5!19sChIJYd3kkO0B6IkRQxPLGTtzjpE,Thrive Psychotherapy and Nutrition of CT,,,Eating disorder treatment center,"199 Ethan Allen Hwy, Ridgefield, CT 06877, United States","7HH3+2R Ridgefield, Connecticut, USA",https://ctthrive.com/contact/,+1 203-807-6668,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0q6hKwNONG0cF1DeKeruGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.60706&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:53.505Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Ketamine+Therapy+at+CCC/data=!4m7!3m6!1s0x89e7ffad43e30341:0x3145eb76f630f751!8m2!3d41.4084252!4d-73.439443!16s%2Fg%2F11y3ybc68j!19sChIJQQPjQ63_54kRUfcw9nbrRTE,Ketamine Therapy at CCC,5.0,2,Mental health clinic,"84 Hospital Ave Suite 3, Danbury, CT 06810, United States","CH56+96 Danbury, Connecticut, USA",https://contemporarycare.com/treatments/ketamine-therapy-at-ccc-in-danbury-ct/?utm_campaign=GMB&utm_medium=ketamine,+1 475-256-5866,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOU-g3eEsGIdSHLjE-EzLU49hhI8PR_1D-zaGwX=w408-h269-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:26:59.298Z,,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,9 am–1 pm,,,
https://www.google.com/maps/place/Body+by+Karina+~+Skin+by+Chelsa/data=!4m7!3m6!1s0x89c2ab7dbbf28c03:0x6fa56c0fccdce6b6!8m2!3d41.3202977!4d-73.4765315!16s%2Fg%2F11w2lx21mt!19sChIJA4zyu32rwokRtubczA9spW8,Body by Karina ~ Skin by Chelsa,5.0,26,Wellness center,"590 Danbury Rd 2nd floor, Ridgefield, CT 06877, United States","8GCF+49 Ridgefield, Connecticut, USA",https://bodybykarina.com/,+1 203-648-2393,,https://lh3.googleusercontent.com/p/AF1QipN04DbmyxV506K0CbqGqKvPMBs2Zn6ihehnC3Oq=w408-h328-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:02.500Z,,,,,,,,,,,
https://www.google.com/maps/place/Lift+Wellness+Group/data=!4m7!3m6!1s0x89e805df787d9b7f:0x3e97f00074fcbe62!8m2!3d41.2198078!4d-73.3191332!16s%2Fg%2F11fn6sbgx8!19sChIJf5t9eN8F6IkRYr78dADwlz4,Lift Wellness Group,4.9,34,Counselor,"116 Mile Common, Easton, CT 06612, United States","6M9J+W8 Easton, Connecticut, USA",https://www.liftupwellness.com/,+1 203-908-5603,Closed ⋅ Opens 7:15 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=50lA1MFF2eYSNG_uIW7lRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.64597&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:07.217Z,,Closed,7:15 am–8:45 pm,7:15 am–8:45 pm,7:15 am–8:45 pm,7:15 am–8:45 pm,7:15 am–8:45 pm,Closed,,,
https://www.google.com/maps/place/Greenwich+Medical+Spa+at+Ridgefield/data=!4m7!3m6!1s0x89c2ab4a090b2ed7:0x8f2a8192f0f82d17!8m2!3d41.2907814!4d-73.4940677!16s%2Fg%2F11k381bssw!19sChIJ1y4LCUqrwokRFy348JKBKo8,Greenwich Medical Spa at Ridgefield,4.9,150,Medical spa,"88 Danbury Rd, Ridgefield, CT 06877, United States","7GR4+89 Ridgefield, Connecticut, USA",https://www.greenwichmedicalspa.com/contact-us-ridgefield/,+1 203-309-3511,"Closed ⋅ Opens 10 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP5c19Nkj6w3yicLtw2tqAunXS3W5MHKIy6ppDY=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:12.161Z,Identifies as women-owned,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–7 pm,10 am–5 pm,Closed,,,
https://www.google.com/maps/place/Advanced+Specialty+Care:+Skincare+%26+Laser/data=!4m7!3m6!1s0x89c2ab90e7887787:0x74ae992ac4054de0!8m2!3d41.3151063!4d-73.4741536!16s%2Fg%2F11gw25d_dl!19sChIJh3eI55CrwokR4E0FxCqZrnQ,Advanced Specialty Care: Skincare & Laser,5.0,1,Skin care clinic,"901 Ethan Allen Hwy UNIT 101, Ridgefield, CT 06877, United States","8G8G+28 Ridgefield, Connecticut, USA",http://www.ascdocs.com/specialists/skincare-laser/,+1 203-830-4700,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMaojvCLC188v-f4Hbf7AV-igno-d_FOvQ2oi1I=w480-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:17.365Z,,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Ridgefield+Sports+Medicine/data=!4m7!3m6!1s0x89c2ab163c22bb67:0x58dc855db46beadb!8m2!3d41.2964731!4d-73.4933861!16s%2Fg%2F11h3hg08z3!19sChIJZ7siPBarwokR2-prtF2F3Fg,Ridgefield Sports Medicine,4.9,54,Sports medicine clinic,"159 Danbury Rd STE 105, Ridgefield, CT 06877, United States","7GW4+HJ Ridgefield, Connecticut, USA",https://www.ridgefieldsportsmedicine.com/,+1 203-403-6980,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHe9D8o1vS1wMnUdFFsFNOFPmzRPvwp0HScRztqeJXcERzknkOvsXOW7LPg8PL59f-8oVf8Fbbm9aU4KIjE2UqZAzdI2aU23iwi8CmdGUKthSjNBNVK0JZ46SAUQd2cMZgG14=w408-h725-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:22.940Z,LGBTQ+ friendly,Closed,8 am–5 pm,Closed,8 am–2 pm,Closed,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Advanced+Specialty+Care/data=!4m7!3m6!1s0x89c2aa844a66634b:0xbbbb886e10eaa531!8m2!3d41.3162296!4d-73.4742942!16s%2Fg%2F1vd76vjk!19sChIJS2NmSoSqwokRMaXqEG6Iu7s,Advanced Specialty Care,2.7,16,Medical Center,"901 Ethan Allen Hwy, Ridgefield, CT 06877, United States","8G8G+F7 Ridgefield, Connecticut, USA",http://www.ascdocs.com/,+1 203-830-4700,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM5eKwE_rpuJFSVP41yqSgTMM9S_rpsefKibaa8=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:28.055Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/The+Angel+Cooperative/data=!4m7!3m6!1s0x89e801f54e5a9ee3:0xb0b8c2bc1818f574!8m2!3d41.2672187!4d-73.4420984!16s%2Fg%2F11gg73j2ng!19sChIJ455aTvUB6IkRdPUYGLzCuLA,The Angel Cooperative,5.0,61,Metaphysical supply store,"51 Ethan Allen Hwy, Ridgefield, CT 06877, United States","7H85+V5 Ridgefield, Connecticut, USA",http://theangelcoop.com/,+1 203-431-2959,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nre8a4zBtxFYiOIx7CFzMdG7b8yfRvRuKZwHRwVSj8n3OGZMRTpOqLO-o6-JJ8XXkyx9n3yggfiXz9Ga0L9QaG-FGwvrHiI7WD-KQCNfl6wigRwxvOjM7EI5BnbTJu9hwg2xJfO=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:33.046Z,,,,,,,,,,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Colleen+Fawcett/data=!4m7!3m6!1s0x89e802251d0e8387:0xbcb1b0f5ee6ea0a!8m2!3d41.2562031!4d-73.4286523!16s%2Fg%2F11btxjff1t!19sChIJh4MOHSUC6IkRCurmXg8byws,Colleen Fawcett,,,Psychotherapist,"16 Old Mill Rd, Redding, CT 06896, United States","7H4C+FG Redding, Connecticut, USA",,+1 203-490-4533,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v0MIhlQVGAzN8DaOQ-Keyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.00217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:35.892Z,,,,,,,,,,,
https://www.google.com/maps/place/Ivy+Rehab+for+Kids/data=!4m7!3m6!1s0x89c2abdf15e1d1c7:0x91805a01fdb93c9e!8m2!3d41.2865337!4d-73.4942654!16s%2Fg%2F11y2sbjt_q!19sChIJx9HhFd-rwokRnjy5_QFagJE,Ivy Rehab for Kids,5.0,23,Speech pathologist,"38A Grove St Ste 301, Ridgefield, CT 06877, United States","7GP4+J7 Ridgefield, Connecticut, USA",https://ivyrehab.com/physical-therapy-location/ridgefield-ct-kids/?utm_source=GMB&utm_medium=organic&utm_campaign=google-business,+1 203-881-6339,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrSFl-dYczEWHBUbyKeSa-Ci8D_1mCOLCWQQ1XIXXXYSq0J0n3NDHbtUcskvECLXuzz93VO1iFm7sgtn-un5tXuYyuosF635zrV5lKOG9ypZLYMYl0RcerFPFr6uqx0h_OFyNibzA=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Redding+CT/@41.3045399,-73.392898,14z",2025-09-29T00:27:40.825Z,LGBTQ+ friendly,Closed,8 am–6 pm,8 am–7 pm,8 am–6 pm,8 am–7 pm,8 am–5 pm,Closed,,,
