placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Sharp%27s+Lawn+Care+%26+Landscap/data=!4m7!3m6!1s0x8860892e4caaf025:0x71b486bdb307e438!8m2!3d35.2381407!4d-85.1896321!16s%2Fg%2F1tdfzg5v!19sChIJJfCqTC6JYIgROOQHs72GtHE,Sharp's Lawn Care & Landscap,3.5,2,Landscaper,"9585 Daisy Dallas Rd, Soddy-Daisy, TN 37379, United States","6RQ6+74 Soddy-Daisy, Tennessee, USA",http://www.sharpslawncare.com/,+1 423-760-1056,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7nGgFLxmkZb6g9UHyJ1MRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.79797&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:00.008Z,,,,
https://www.google.com/maps/place/Nooga+Lawn+and+Landscaping/data=!4m7!3m6!1s0x886089476b595555:0xdb1fd8c29a0244fb!8m2!3d35.217401!4d-85.2149205!16s%2Fg%2F11hy9pg6nc!19sChIJVVVZa0eJYIgR-0QCmsLYH9s,Nooga Lawn and Landscaping,2.3,4,Landscaper,"8414 Gulf View Dr, Soddy-Daisy, TN 37379, United States","6Q8P+X2 Soddy-Daisy, Tennessee, USA",,+1 423-637-6874,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZRe8ow6ROuuVeumHy6eAcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.68282&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:04.863Z,,,,
https://www.google.com/maps/place/Flattop+Gravel+and+Landscape/data=!4m7!3m6!1s0x886091761a5a2325:0xcde112899bb6c372!8m2!3d35.338882!4d-85.17469!16s%2Fg%2F11bbrllzv8!19sChIJJSNaGnaRYIgRcsO2m4kS4c0,Flattop Gravel and Landscape,5.0,20,Sand & gravel supplier,"1890 Ledford Rd, Soddy-Daisy, TN 37379, United States","8RQG+H4 Soddy-Daisy, Tennessee, USA",http://www.flattopgravelandlandscape.com/,+1 423-503-0686,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7LqG4n6Ek8ZCmGzwJ8ppU0TxP2R4S7uHVg7T54YVZTHAcmbP8-lfWEVeLxr3lAPWtrtTPdd3R1W5Fuc5bSuigQckArN78XtXo4mjWIZNWfKSDefDXDR7YAfPvtrvXhlh7BFuf=w408-h393-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:09.706Z,,,,
https://www.google.com/maps/place/Lawn+Patrol/data=!4m7!3m6!1s0x88608fb80d94f60b:0xd71d76245f086291!8m2!3d35.2338904!4d-85.1697281!16s%2Fg%2F11h77qg75f!19sChIJC_aUDbiPYIgRkWIIXyR2Hdc,Lawn Patrol,5.0,16,Landscaper,"9634 Lovell Rd, Soddy-Daisy, TN 37379, United States","6RMJ+H4 Soddy-Daisy, Tennessee, USA",https://www.lawnpatroltn.com/,+1 423-774-0819,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8DTwyZvZOTGiwddTvNk50t32ANoLDKFUheRk--wtyOwa0AME6PaN92BTPXXrLAlzS8s0qZva-eSvGpjtxyulqzWQoyDX1M_VRGNSlbGJPNIvcAvFjfax3bU4pDbMWI4Rrz7Q=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:14.447Z,,,,
https://www.google.com/maps/place/Clayten+Property+Maintenance/data=!4m7!3m6!1s0x86ab1342d7e769c1:0x8f10b8e4c6165f5e!8m2!3d35.2368848!4d-85.1534514!16s%2Fg%2F11sgr2c9fz!19sChIJwWnn10ITq4YRXl8WxuS4EI8,Clayten Property Maintenance,5.0,3,Lawn care service,"1122 Lightning Dr, Soddy-Daisy, TN 37379, United States","6RPW+QJ Soddy-Daisy, Tennessee, USA",https://www.facebook.com/ClaytenPM,+1 423-637-0475,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_CWTGBJIdso4CoXr3CHt_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.75164&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:19.224Z,,,,
https://www.google.com/maps/place/Kendall%E2%80%99s+Landscape+Solutions/data=!4m7!3m6!1s0x8941088d86b4a53f:0x539218763a4b2a30!8m2!3d35.292539!4d-85.2890734!16s%2Fg%2F11xyjwrgjy!19sChIJP6W0ho0IQYkRMCpLOnYYklM,Kendall’s Landscape Solutions,5.0,2,Landscaper,,,https://kendallslandscapesolutions.com/,+1 423-599-8724,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGu2IpWq3XDUBQywj-E4GsL35rQXyGz_U9Vu1nZXaYTn2V-Pm3oNMyMmmTns9n0G_1dDxYeNV-oTjSLhk-bMUxEVhaBgS1Wm3IGeG74wB2kISXkbOFkRaU-S_-mhhTns8CNNq4vmCdN18-w=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:24.250Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Dandelion's+Landscaping,+Llc/@35.2259596,-85.1802188,17z/data=!3m1!4b1!4m6!3m5!1s0x88608ea321dab767:0xec085e78b126bdea!8m2!3d35.2259596!4d-85.1802188!16s%2Fg%2F11hy9pg5jk","Dandelion's Landscaping, Llc",1.0,1,Landscaper,"745 E Old Lovelady Rd, Hixson, TN 37343, United States","6RG9+9W Hixson, Chattanooga, TN, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:28.877Z,,,,
https://www.google.com/maps/place/Woodrum+Landscape+and+Design/data=!4m7!3m6!1s0x88608d2b35569ed3:0xb090102f61e565ed!8m2!3d35.0986115!4d-85.2597765!16s%2Fg%2F11pc27t5yt!19sChIJ055WNSuNYIgR7WXlYS8QkLA,Woodrum Landscape and Design,,,Landscape designer,,,https://www.facebook.com/woodrumlandscapeanddesign.com,+1 423-304-8900,Open · Closes 8:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLp_b1ysdfEDTCTX9NEJxJ27_nJEwV8uLtewETWxY-pX7vDdWpaNqX_YTD7Gg-Wt8jwj9ZavVToGEDgV9Wiu7F9fVaOg9COiirdDl75nFf7SaJw6k5AAoKCWoJuMM5kRCkcBxo=w408-h408-k-no,true,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–12 pm,Closed,8:30 am–8:30 pm,8:30 am–8:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:33.561Z,,,,
https://www.google.com/maps/place/Scenic+City+Lawn+Pros/data=!4m7!3m6!1s0x606582747873ee5d:0x13d52bed3226cef4!8m2!3d35.210476!4d-85.242358!16s%2Fg%2F11mckyjjq0!19sChIJXe5zeHSCZWAR9M4mMu0r1RM,Scenic City Lawn Pros,5.0,14,Lawn care service,,,,+1 423-645-0347,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcxQLSBQMjmUq_IXymd4cICoyo0dXQLadCv5Z1BMKV3hvVzXBHJsI66pJhz7DmxK0jn9WduYaFiZKm7lFGZIXGrGm2jeW7w-xwXgkUI8spEsWqwNJfUXaUD2gOGzoS1VLJVQ-NHlbXuARX=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:45.235Z,,,,
https://www.google.com/maps/place/Blewett+Outdoor+Living/data=!4m7!3m6!1s0x88608909a682b5f3:0x49e4da3373154f90!8m2!3d35.0986115!4d-85.2597765!16s%2Fg%2F113fyyg93!19sChIJ87WCpgmJYIgRkE8VczPa5Ek,Blewett Outdoor Living,5.0,4,Landscape designer,,,,+1 423-463-7669,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdmNwC2U5HwDRfaSid72LXHprc0qeL7pqUv7JTn49swIEJbFDkGqd2qJAeAgTbZmjryyFMGap_i4VtSwCCsiNFEho5laA7TzGpAgqC8gXbq96LQ0hLb5oXqKu8pZTYh6DqQyBwyA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:49.867Z,,,,
https://www.google.com/maps/place/Hines+Designs+Landscaping/data=!4m7!3m6!1s0x2fe57e450139499:0xabec7bf0d6b36444!8m2!3d35.221078!4d-85.2089615!16s%2Fg%2F11whrwsp_2!19sChIJmZQTUORX_gIRRGSz1vB77Ks,Hines Designs Landscaping,,,Landscaper,,,https://hineslandscapes.com/,+1 423-314-2982,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOxlfB_JCpViHQ4D1iCU2r7O8_KFiWxEFv4jDF80WULVmprwoTeJcxPElAmyLCYpnvIltSPMK5x4yf3bhtjfMybNiyAJ_zkuY3EeI60cgcpXYWIrjnqxwxy6qECChoqxaky53Kjgu8SXib=w408-h620-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:19:54.391Z,,,,
https://www.google.com/maps/place/One+Way+Landscaping/data=!4m7!3m6!1s0x88608eb541faaaab:0x700175a3e0eff97c!8m2!3d35.207963!4d-85.1696881!16s%2Fg%2F11hzytcwtz!19sChIJq6r6QbWOYIgRfPnv4KN1AXA,One Way Landscaping,,,Lawn care service,"8434 Daisy Dallas Rd, Hixson, TN 37343, United States","6R5J+54 Hixson, Chattanooga, TN, USA",,+1 423-803-6396,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bdBve6Ipjuwz26G4in-qtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.34928&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:01.632Z,,,,
https://www.google.com/maps/place/McCosh+Landscaping+%26+Supply/data=!4m7!3m6!1s0x886090f2e09f4bb3:0x46a4e670e82c940e!8m2!3d35.3449019!4d-85.1288382!16s%2Fg%2F1tg6qvkf!19sChIJs0uf4PKQYIgRDpQs6HDmpEY,McCosh Landscaping & Supply,4.5,77,Landscaping supply store,"200 Industrial Blvd, Sale Creek, TN 37373, United States","8VVC+XF Sale Creek, Tennessee, USA",http://www.mccoshlandscaping.com/,+1 423-531-2671,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcB2O9Hjezoe0OijCHTyXbv3qzTX2mkv3cHWLzD04rgs-8-mDI1Guh9oP28BlsKC6LqEYzF2Pnsm3UO1siTmaRAfXymJ-HAqyJsrnfsFvn3aUdHa4ajhrbcLsi5Ejp1Otpm4w=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:06.756Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Corbin%27s+Curb+Appeal/data=!4m7!3m6!1s0xac15cec698d882b:0xb48e42a9c16f397d!8m2!3d35.3800878!4d-85.0935325!16s%2Fg%2F11s5v29wgl!19sChIJK4iNaexcwQoRfTlvwalCjrQ,Corbin's Curb Appeal,5.0,1,Landscaper,,,,+1 423-227-7087,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdAGzuUHZ8oQr_TXoeWGAwDFjabGDnAMUCLy1R1C0tHpQM1lPWn4t6y88Olj-jzkJei23ReE_BXTM8h6DiNaeP6pc0_jreXWX8RuekMYE2_BQkhZg7DNbKPDYIMGGQvwDTQ8k4xw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:11.481Z,,,,
"https://www.google.com/maps/place/New+Creations,+LLC/data=!4m7!3m6!1s0x88608eb74cdaaaab:0xc10bc3fcb474daf1!8m2!3d35.2659041!4d-85.2202965!16s%2Fg%2F11hd4yz4z8!19sChIJq6raTLeOYIgR8dp0tPzDC8E","New Creations, LLC",5.0,3,Lawn care service,,,,+1 423-602-3678,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjgEiNOX1ccYa3uGD4UqKyVxY2RiMPvoZo9RxWRQLOaBJqnJ_V7E1GqGKIX36qalvV5GGmHg-ep1QiwFw6XxZJMLRsjEKNByuyZinuTswh95QOlLkAw9MgXsg-2l8rgnaaTQtw5A=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,12:30–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:16.086Z,,,,
"https://www.google.com/maps/place/Green+Valley+Land+Solutions/@35.0986115,-85.2597765,11z/data=!3m1!4b1!4m6!3m5!1s0x88608c759e5003b5:0x464e59d8ec5a609f!8m2!3d35.0986115!4d-85.2597765!16s%2Fg%2F11cn8xtyfq",Green Valley Land Solutions,3.3,4,Landscaper,,,,+1 423-994-4516,Open · Closes 7 pm,,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–3 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:22.694Z,,,,
https://www.google.com/maps/place/Mowing+and+More+LLC/data=!4m7!3m6!1s0x4ac658e9221538b1:0x22799f415c9bbb76!8m2!3d35.1700015!4d-85.2048739!16s%2Fg%2F11krpgh04k!19sChIJsTgVIulYxkoRdrubXEGfeSI,Mowing and More LLC,,,Landscaper,,,https://www.mowingandmoretn.com/,+1 423-364-1798,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnDE1RM63qI-IwsYMTq8OcTP0P_OQPl_u6P3e3oR6gu8eGiEU_9SYGnjrMhtSBw9FvIqTnlrq5kqZMM9N-SrHGeKZs8hbWlnfz1_PXteApllEKy8VtmyGhS3SKf_eB9qoJ0Znn=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:27.654Z,,,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x88608e88bbd831c7:0x62795e2c0c382a19!8m2!3d35.2489862!4d-85.1811242!16s%2Fg%2F1vf9d2qq!19sChIJxzHYu4iOYIgRGSo4DCxeeWI,Tractor Supply Co.,4.4,431,Animal feed store,"222 Sequoyah Rd, Soddy-Daisy, TN 37379, United States","6RX9+HH Soddy-Daisy, Tennessee, USA",https://www.tractorsupply.com/tsc/store_Soddydaisy-TN-37379_176,+1 423-332-5434,"Open · Closes 9 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE004AZJhM_Uj1Je8qSdzRVjyxr01kGT4nscjK_9siMUWxyleknJ8JSBbrRpDnMtk4LcOMlzw34grGjgYdo6zREqVVor7DTim4quX-TyronLFv1Xv7xUGrsogILhNkbB81jE-5geLicVSKx=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–7 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:32.548Z,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,,
https://www.google.com/maps/place/Sherrell+Construction+Co./data=!4m7!3m6!1s0x886090089049a6d1:0xf928e34a2d169cff!8m2!3d35.3790325!4d-88.278832!16s%2Fg%2F11c20bl65h!19sChIJ0aZJkAiQYIgR_5wWLUrjKPk,Sherrell Construction Co.,5.0,1,Excavating contractor,,,https://sherrellforestrymowing.com/,+1 423-505-7593,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLNe4VsRXIB4o2S49wODCmpvhUQh5uIUEW1fBpnsmx59n8nAqSmz5lmo_g2ZuaJeBIjjmbWR0_VCeldaMcTCsfaIk134MOlO7mwIkzGERRFh9QS-ZC2JOUdALs9rgt8vBlFZEboA=w408-h270-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:37.177Z,,,,
https://www.google.com/maps/place/21+Lawn+LLC/data=!4m7!3m6!1s0xfbf8c114ecfbf9:0xd4f7461e2bce4e9f!8m2!3d35.221078!4d-85.2089615!16s%2Fg%2F11yyf2ljy3!19sChIJ-fvsFMH4-wARn07OKx5G99Q,21 Lawn LLC,5.0,4,Lawn care service,,,,+1 423-599-0986,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkWrUjWUBf0r5oK7RnPaDxz6bbZsA84qyOdTC3aH8ULxz5L_ZG5OAG9ThogKnC8vXToypWK1I0u4OxFArSgnSxVvzT8rUrAvr-9QQTdfA9sDUV6hnBj3vneBoVzWVpZDFvD_XYSPnRScIp=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:46.714Z,,,,
https://www.google.com/maps/place/Dalton%27s+Handyman+and+Junk+Removal/data=!4m7!3m6!1s0x88608f5beaa346ab:0x9a439cb77b9401f7!8m2!3d35.252307!4d-85.1283295!16s%2Fg%2F11fwbkvmxn!19sChIJq0aj6luPYIgR9wGUe7ecQ5o,Dalton's Handyman and Junk Removal,,,Handyman/Handywoman/Handyperson,,,,+1 423-443-5617,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6I1Y96M_-ae2EYM50oJG3vugEfuKMpSDp1ftP3zon1J0t0xEiD7hzD5gFA2CtG8LuvfxDjvgJedCLSi6qaLA_I-LMqlzuIwXUrGcKea1TsCvH_3IV2ET9uHkQ7e-mUf8NT6cJdQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:51.580Z,,,,
"https://www.google.com/maps/place/Jake+Phillips+Construction,+LLC/data=!4m7!3m6!1s0xa6db53f20fadbaef:0xf63ca42647c39923!8m2!3d35.210476!4d-85.242358!16s%2Fg%2F11yhg9hl9f!19sChIJ77qtD_JT26YRI5nDRyakPPY","Jake Phillips Construction, LLC",5.0,3,Construction company,,,http://jakephillipsconstruction.com/,+1 423-645-9710,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdbmV1mpU0DN-crCpw2rjLfBJiyQbHAB9xOsp1lPIpjBLU1U1J9Hjfh35_LrFqqM-Av8XI7S0GmNWLCR1bSjp6u-Vegrx5poe10pJ6N3NN5BcL2nIznRZsn4A1IJOFil4IuLCBgO-k4MM=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:20:56.355Z,,,,
https://www.google.com/maps/place/Tyler%27s+Lawn+Service+%26+Demolition+Solutions/data=!4m7!3m6!1s0x35198b9428dfedf:0x60cf931f6d9419e3!8m2!3d35.2578944!4d-85.187606!16s%2Fg%2F11wqqtmfsr!19sChIJ3_6NQrmYUQMR4xmUbR-Tz2A,Tyler's Lawn Service & Demolition Solutions,5.0,6,Lawn care service,,,https://www.facebook.com/groups/342028758413398,+1 423-310-5600,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaXKnU8hKcYQgslVHhxbsDlfbeo1j41IA4RVT1fUI0zSekRe_ZqBDKNOJ7OXOsxlD5tbRWMluuPOgomN13r-r_SsRiDFRw473UjyUj3VjI5kU2BVivfbDJQKa6jc1edF4GBvqsLGjWLlHG=w408-h874-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Soddy-Daisy+Chattanooga+TN/@35.2359025,-85.1907904,14z",2026-04-29T19:21:01.168Z,,,,
https://www.google.com/maps/place/Bradley+Hardscapes/data=!4m7!3m6!1s0x8983c77cc4e84847:0xdde61ad0db4b1236!8m2!3d35.0986115!4d-85.2597765!16s%2Fg%2F11q8408wl4!19sChIJR0joxHzHg4kRNhJL29Aa5t0,Bradley Hardscapes,5.0,23,Excavating contractor,,,http://www.bradleyhardscapes.com/,+1 423-508-4093,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsSQfdAK7CSfmywP5yRZLIssW_21vg8jgHAonvxESw3F0UpFh6bjgC_V1C9Gbc34iY2bN485D7O2Sh0tcjCFmGLItdYk5O5-7L7dWznveq8DmfYoLUXxpclcE83ppcfrjj2Hrv=w408-h302-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakesite+Chattanooga+TN/@35.2086819,-85.126899,14z",2026-04-29T19:21:20.079Z,,,,
https://www.google.com/maps/place/Drexler+Land+Management/data=!4m7!3m6!1s0x6b0f1f5add284d17:0x400bd84920bd6994!8m2!3d35.1402692!4d-85.1283295!16s%2Fg%2F11tnwmlkdt!19sChIJF00o3VofD2sRlGm9IEnYC0A,Drexler Land Management,5.0,7,Landscaper,,,,+1 423-715-5500,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8feEuJpRuiijN4u7oPQeUngMdu92HFz1Kmm2q1vIhsThZhjVM8zRurDgEEXaycfonNMKf1PSx4LQPHI1I42s6jMfND66wo-tNVNtMSd7qMlBbytaFJ0H-GTSD4gXvlPYWRnfb=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakesite+Chattanooga+TN/@35.2086819,-85.126899,14z",2026-04-29T19:21:31.513Z,,,,
"https://www.google.com/maps/place/Hardcore+Property+Solutions,+LLC/data=!4m7!3m6!1s0x203170cdf5714573:0x7d3762a6982d38dd!8m2!3d35.4040374!4d-84.772933!16s%2Fg%2F11n3klqr2p!19sChIJc0Vx9c1wMSAR3TgtmKZiN30","Hardcore Property Solutions, LLC",5.0,1,Property maintenance,,,http://hardcore-property.com/,+1 423-326-6057,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXiz332rhDZHv47EyB8JJNpxISn-NiPJjjZj-6BbN-rhSS0SV47D7lyWR1TQ9NHNXM3n5ljX-3ss7yTlgsPoPs-F4Fl6gGeAT0AkYgIPDtZdLVeI6we4A0twriKFauFLuugyhqoM7p645O=w714-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakesite+Chattanooga+TN/@35.2086819,-85.126899,14z",2026-04-29T19:21:45.724Z,,,,
https://www.google.com/maps/place/Redemption+Property+Preservation/data=!4m7!3m6!1s0x885e154ae789095b:0x9e6d0a5c158c0651!8m2!3d35.5847015!4d-84.563252!16s%2Fg%2F11c1xhjn51!19sChIJWwmJ50oVXogRUQaMFVwKbZ4,Redemption Property Preservation,4.2,19,Handyman/Handywoman/Handyperson,,,,+1 423-506-2441,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELirR44pbieQdssWSr2p0n__BhDf6Peb6Y4KbQNW2WaY9lkj9s7NpBh5Zx1gkI6c5S3qqeEWveg4NPcgaePvHFfT-9MxceEJayKv8VcdxwXmnUfGk6LFz39HB6UMOx1KUKvCJU=w408-h306-k-no,true,8 am–7 pm,8 am–5 pm,8 am–5 pm,Closed,10 am–6 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakesite+Chattanooga+TN/@35.2086819,-85.126899,14z",2026-04-29T19:21:57.089Z,,,,
