placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,error,isBlackOwned
https://www.google.com/maps/place/Huntsville+Hospital+Urgent+Care+-+Huntsville/data=!4m7!3m6!1s0x88626cb10328c55d:0x54790cf1afefe672!8m2!3d34.7120561!4d-86.5877912!16s%2Fg%2F11h9zf8tly!19sChIJXcUoA7FsYogRcubvr_EMeVQ,Huntsville Hospital Urgent Care - Huntsville,4.6,2867,Urgent care center,"900 Bob Wallace Ave SW #104, Huntsville, AL 35801, United States","PC66+RV Huntsville, Alabama, USA",https://www.urgentteam.com/locations/huntsville-hospital-urgent-care-huntsville-bob-wallace-al/,+1 256-539-0781,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9psxrQJ_Vlm_YcLXH3KrXGL7NbjMErnzLnhA=w408-h408-k-no,true,1–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:12.403Z,,,,
https://www.google.com/maps/place/Huntsville+Veterinary+Specialists+%26+Emergency/data=!4m7!3m6!1s0x88626cac00fc8de5:0x743350a93e6b375b!8m2!3d34.7210502!4d-86.5850856!16s%2Fg%2F11hbqvy1qb!19sChIJ5Y38AKxsYogRWzdrPqlQM3Q,Huntsville Veterinary Specialists & Emergency,3.9,408,Animal hospital,"800 Dr. Joseph E. Lowery Blvd, Huntsville, AL 35801, United States","PCC7+CX Huntsville, Alabama, USA",https://www.hvsevet.com/,+1 256-715-8389,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0gbH9K-R7TJuI9XULn33u6BC4ZARLkw8jRAWDm2BsUuVRM91goe5gXlUgEZxcHQAV4YIb3SDLR5xkhbRLuB_45MK1jZ2k-OSgVtORph_lcSUwE7R7hl6kJCJzuqF_bmohmHekAw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:17.665Z,,,,
https://www.google.com/maps/place/Pathway+Healthcare/data=!4m7!3m6!1s0x88626dfc82ffe017:0x9a8aeeba37331583!8m2!3d34.6956612!4d-86.5853899!16s%2Fg%2F11fl0vgx8z!19sChIJF-D_gvxtYogRgxUzN7ruipo,Pathway Healthcare,4.1,47,Addiction treatment center,"2010 SouthPoint, Forrest Park Cir NW Suite 200, Huntsville, AL 35801, United States","MCW7+7R Huntsville, Alabama, USA",https://pathwayhealthcare.com/,+1 256-880-5818,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO6Z2f3eKwnoVxpJVd7HvfuPIqqCeFRb6hLppY=w485-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:22.682Z,,,,
https://www.google.com/maps/place/Truth+716+Spa/data=!4m7!3m6!1s0x886213136c53e219:0x8bcafa4b96321ba9!8m2!3d34.71423!4d-86.5771805!16s%2Fg%2F11rqz5wwlz!19sChIJGeJTbBMTYogRqRsylkv6yos,Truth 716 Spa,5.0,6,Day spa,"2327 Pansy St SW Suite B, Huntsville, AL 35801, United States","PC7F+M4 Huntsville, Alabama, USA",,+1 256-489-1075,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipPVzrkjOfh8zjr-uRmTqPddo-V4tZNFrfFD-ZTP=w408-h408-k-no,true,Closed,Closed,10 am–5:30 pm,9 am–4 pm,10 am–5:30 pm,9 am–4 pm,9 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:27.994Z,,Identifies as veteran-owned,,
"https://www.google.com/maps/place/North+Alabama+Urology,+PC/data=!4m7!3m6!1s0x886213568664e509:0xd0047e33c676e519!8m2!3d34.723087!4d-86.5748872!16s%2Fg%2F1tglj0wt!19sChIJCeVkhlYTYogRGeV2xjN-BNA","North Alabama Urology, PC",3.5,72,Urology clinic,"825 Adams St SE a, Huntsville, AL 35801, United States","PCFG+62 Huntsville, Alabama, USA",http://www.northalaurology.com/,+1 256-536-9020,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTVUHuAxfDk_6HiPKiV-smYSlmQVL3p29END_sLzeO4aisoiRwxBXSNO2NKqNRjoBrNRcnxHGNxuedEh-Bu9R_c3EhGjpsIcn-y3dEQVUXMHcEQwEwwUMZ8Nd50gaq3tqCPuTJXQ=w408-h306-k-no,true,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–5 pm,"8 am–12 pm, 1–5 pm",8 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:32.885Z,,,,
"https://www.google.com/maps/place/Caroline+Watson,+MD/data=!4m7!3m6!1s0x886213f16074f0a5:0x15c2bcfaa72c9ec8!8m2!3d34.7205923!4d-86.6191835!16s%2Fg%2F11td4m052w!19sChIJpfB0YPETYogRyJ4sp_q8whU","Caroline Watson, MD",4.9,230,Ophthalmologist,"3810 Governors Dr SW suite 201, Huntsville, AL 35805, United States","P9CJ+68 Huntsville, Alabama, USA",https://www.alabamavisioncenter.com/doctors/caroline-watson-md?utm_source=gmb&utm_medium=yext,+1 256-678-7969,"Closed ⋅ Opens 8:30 am Mon

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPPr4wKccfIFjfvMX8sZwjagOl2IUwtfwzLjyKP=w426-h240-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:37.864Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Surgery+Center+of+Huntsville/data=!4m7!3m6!1s0x88621354d54eb635:0xd977320c533faf67!8m2!3d34.723491!4d-86.5803231!16s%2Fg%2F1v1kqlh9!19sChIJNbZO1VQTYogRZ68_Uwwyd9k,The Surgery Center of Huntsville,3.5,173,Medical Center,"721 Madison St SE, Huntsville, AL 35801, United States","PCF9+9V Huntsville, Alabama, USA",http://www.the-surgerycenter.com/,+1 256-533-4888,Closed ⋅ Opens 5:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npwSGmg0mPK1dub1pGVxitEpj1ekwF08lEXqjLkyOQgvcQkzT8SIkRa-e36f1ZZ3HSV0MXUVwbr40AnMoP3ZUUZl2cFZuemi0RqNz_JCypqwB7UOiSebETEnHOlpfttVWWvlggWmg=w408-h306-k-no,true,Closed,5:30 am–5 pm,5:30 am–5 pm,5:30 am–5 pm,5:30 am–5 pm,5:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:42.868Z,,,,
https://www.google.com/maps/place/The+Orthopaedic+Center/data=!4m7!3m6!1s0x88621354745b0c5d:0x74e15caed5cb596f!8m2!3d34.7211138!4d-86.5766599!16s%2Fg%2F1tjgq9pt!19sChIJXQxbdFQTYogRb1nL1a5c4XQ,The Orthopaedic Center,4.6,1755,Orthopedic clinic,"927 Franklin St SE, Huntsville, AL 35801, United States","PCCF+C8 Huntsville, Alabama, USA",https://www.visittoc.com/locations/toc-main,+1 256-539-2728,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npeczOyXsu5OMVHQc5TSraCxRSXj-hlWB5GJ79xtPipzN9IsZV2vCZ8UdSIthV0QajjClG-x0fn3yFAXhLiApAQhO3FIxDqG5IEZzWft4baLqF8CpLrX0mjSs4YCHJyePolXCm9oQ=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:47.897Z,,,,
https://www.google.com/maps/place/University+Walk+In+Family+Care/data=!4m7!3m6!1s0x15201086711f1de9:0x3bbc5174e3d4d696!8m2!3d34.7355279!4d-86.6321066!16s%2Fg%2F11b6gdv5j6!19sChIJ6R0fcYYQIBURltbU43RRvDs,University Walk In Family Care,3.8,56,Walk-in clinic,"4296 University Dr, Huntsville, AL 35816, United States","P9P9+65 Huntsville, Alabama, USA",,+1 256-890-8700,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPtVEpCWo_6T1yinoHjEnC8hIvS2VxvL9C-_aLT=w408-h306-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:53.147Z,,,,
https://www.google.com/maps/place/Clinton+Martin/data=!4m7!3m6!1s0x88626cac681eb70b:0xba21a21d7225b00e!8m2!3d34.7194684!4d-86.583664!16s%2Fg%2F11kjq6c69r!19sChIJC7ceaKxsYogRDrAlch2iIbo,Clinton Martin,3.0,2,Psychiatrist,"301 Governors Dr SW, Huntsville, AL 35801, United States",,,+1 256-536-5511,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X8RJD72BLeYJJV63E1kdeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.9009&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:56:55.887Z,,,,
"https://www.google.com/maps/place/Tobin+Fisher,+MD/data=!4m7!3m6!1s0x88621356a60cb715:0x125901f1bb6d8569!8m2!3d34.7152806!4d-86.5757367!16s%2Fg%2F1tdb9knk!19sChIJFbcMplYTYogRaYVtu_EBWRI","Tobin Fisher, MD",4.9,52,Family practice physician,"2319 Whitesburg Dr, Huntsville, AL 35801, United States","PC8F+4P Huntsville, Alabama, USA",http://www.mdvip.com/doctors/tobinfishermd?utm_campaign=listing-yext&st-t=rep_&utm_source=google&utm_medium=organic,+1 256-536-7704,"Closed ⋅ Opens 8:45 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOaYmPES_kc0TDArV69-dlPnqwK9uQ8reBCzq7g=w408-h510-k-no,true,Closed,8:45 am–4:30 pm,8:45 am–4:30 pm,8:45 am–4:30 pm,8:45 am–4:30 pm,8:45 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:00.728Z,,,,
https://www.google.com/maps/place/CNAHSI/data=!4m7!3m6!1s0x88626b5d5beaaaab:0x77a4517a5d9931a7!8m2!3d34.7369107!4d-86.6002174!16s%2Fg%2F11g0k0zmjj!19sChIJq6rqW11rYogRpzGZXXpRpHc,CNAHSI,2.4,7,Doctor,"751 NW Pleasant Row, Huntsville, AL 35816, United States","P9PX+QW Huntsville, Alabama, USA",https://www.cnahsi.com/,+1 866-497-4242,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=On7-jVniWg1R53TYHm8ERg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.83898&pitch=0&thumbfov=100,false,Closed,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:05.742Z,,,,
"https://www.google.com/maps/place/Alabama+Women%27s+Wellness+Center,+P.C./data=!4m7!3m6!1s0x88626bb97bca3ee1:0xd4ded91b9945205f!8m2!3d34.7247725!4d-86.581907!16s%2Fg%2F1z449zz1q!19sChIJ4T7Ke7lrYogRXyBFmRvZ3tQ","Alabama Women's Wellness Center, P.C.",4.7,600,Family planning center,"612 Madison St SE, Huntsville, AL 35801, United States","PCF9+W6 Huntsville, Alabama, USA",http://www.alabamawomenswellnesscenter.com/,+1 256-763-0036,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvZlSSYEHVwD40jLRBY5p03tig9B8SCQzdQCsH=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:10.706Z,,LGBTQ+ friendly,,true
https://www.google.com/maps/place/HAPPI+Health+Clinic+%26+Urgent+Care/data=!4m7!3m6!1s0x886213545ef462b3:0x726c0c958416260a!8m2!3d34.7221939!4d-86.5777077!16s%2Fg%2F1tlbvfvz!19sChIJs2L0XlQTYogRCiYWhJUMbHI,HAPPI Health Clinic & Urgent Care,3.3,340,Urgent care center,"813 Franklin St SE, Huntsville, AL 35801, United States","PCCC+VW Huntsville, Alabama, USA",http://www.happihealth.org/,+1 256-519-3650,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOroHbLxYSsXEzpnnTVZsoMDKgiAWIIw6VJer-Z=w408-h279-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:16.063Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/HAPPI+Behavioral+Health/data=!4m7!3m6!1s0x886213545ef462b3:0x7ac48d304c25d548!8m2!3d34.722147!4d-86.5777816!16s%2Fg%2F1tcxkhfx!19sChIJs2L0XlQTYogRSNUlTDCNxHo,HAPPI Behavioral Health,3.0,2,Medical group,"807 Franklin St SE, Huntsville, AL 35801, United States","PCCC+VV Huntsville, Alabama, USA",https://www.happiinc.com/,+1 256-333-3044,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WjLjGV6AKEAOeyXN8mvJxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.68789&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:26.125Z,,,,
https://www.google.com/maps/place/Advanced+Life+Care/data=!4m7!3m6!1s0x8862132d644ec0db:0x69a71f04548de085!8m2!3d34.6926083!4d-86.5787722!16s%2Fg%2F11h5619gg5!19sChIJ28BOZC0TYogRheCNVAQfp2k,Advanced Life Care,5.0,4,Medical clinic,"4245 Balmoral Dr SW #102, Huntsville, AL 35801, United States","MCVC+2F Huntsville, Alabama, USA",https://advancedlifeclinic.com/,+1 256-382-0464,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOHri6SB5jfNrjXQ3Jz3kRxmw2rOcerRQUhdAlW=w408-h544-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:31.107Z,,,,
"https://www.google.com/maps/place/Dr.+Mick,+ND,+DAOM,+LAc+-+Acupuncturist%2FNaturopath/data=!4m7!3m6!1s0x88626cb6d30ab44f:0xc3a795367e2dcbbb!8m2!3d34.6995587!4d-86.5912466!16s%2Fg%2F11cn6b17mt!19sChIJT7QK07ZsYogRu8stfjaVp8M","Dr. Mick, ND, DAOM, LAc - Acupuncturist/Naturopath",4.9,34,Acupuncture clinic,"3077 Leeman Ferry Rd SW, Huntsville, AL 35801, United States","MCX5+RG Huntsville, Alabama, USA",http://huntsvilleacupuncture.blogspot.com/,+1 256-701-3286,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8WNB_bkSmwH8cQi0wpbniA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.23539&pitch=0&thumbfov=100,false,11 am–6 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:36.373Z,,,,
https://www.google.com/maps/place/Huntsville+Hospital+Diabetes+Control+Center/data=!4m7!3m6!1s0x88621356a782bceb:0xa9bbc9060819c35d!8m2!3d34.7214582!4d-86.5919006!16s%2Fg%2F11cs5nsd19!19sChIJ67yCp1YTYogRXcMZCAbJu6k,Huntsville Hospital Diabetes Control Center,3.0,2,Diabetes center,"1963 Memorial Pkwy SW Suite 5, Huntsville, AL 35801, United States","PCC5+H6 Huntsville, Alabama, USA",https://www.huntsvillehospital.org/diabetes-control-center,+1 256-265-3069,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFpVSxxCgJzaaF-nFti_9N2avgu6BJA4RSAiXm=w408-h544-k-no,true,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:41.241Z,,,,
https://www.google.com/maps/place/Center+for+Colon+%26+Digestive+Disease/data=!4m7!3m6!1s0x88626cacd5bab2fb:0x4dc06dcc215bc7b4!8m2!3d34.7180976!4d-86.5806808!16s%2Fg%2F11h5q8js51!19sChIJ-7K61axsYogRtMdbIcxtwE0,Center for Colon & Digestive Disease,2.1,7,Medical clinic,"2007 Gallatin St SW, Huntsville, AL 35801, United States","PC99+6P Huntsville, Alabama, USA",http://www.hsvgi.com/,+1 256-533-6488,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M4nvzPsNPNK3arJ_D-_6UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.81235&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:46.361Z,,,,
https://www.google.com/maps/place/HealthSource+Chiropractic+of+Huntsville+The+Rocket+City/data=!4m7!3m6!1s0x88626db215e183d1:0xcabfb97ddc904b56!8m2!3d34.710956!4d-86.605371!16s%2Fg%2F11hzr52ykr!19sChIJ0YPhFbJtYogRVkuQ3H25v8o,HealthSource Chiropractic of Huntsville The Rocket City,5.0,211,Chiropractor,"2915 Bob Wallace Ave SW Suite B, Huntsville, AL 35805, United States","P96V+9V Huntsville, Alabama, USA",https://www.healthsourcechiro.com/location/huntsville-the-rocket-city,+1 256-880-8833,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9AHIHpaGU2tqdehOh-YZwQbgYoj7cGb06om1F=w408-h272-k-no,true,Closed,"7:30 am–1 pm, 2:30–4:30 pm",1–4:30 pm,"7:30 am–1 pm, 2:30–4:30 pm","7:30 am–1 pm, 2:30–4:30 pm",7:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:52.029Z,,,,
https://www.google.com/maps/place/Spoken+Word+Therapy/data=!4m7!3m6!1s0x886213e2ace7e977:0x877f25d57aebe7d8!8m2!3d34.7241767!4d-86.5784369!16s%2Fg%2F11l1jgq1d3!19sChIJd-nnrOITYogR2OfretUlf4c,Spoken Word Therapy,5.0,1,Mental health service,"204 Lowe Ave SE Bldg. 2 Suite 5, Huntsville, AL 35801, United States","PCFC+MJ Huntsville, Alabama, USA",https://www.spokenwordtherapy.net/,+1 256-415-2947,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNv0DwFNKtEKCJ4ivz4xHp4JlWvTfYHkBqLODWg=w618-h240-k-no,true,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:57:57.509Z,,,,
https://www.google.com/maps/place/Mace+Behavioral+Health+PLLC/data=!4m7!3m6!1s0x88626be1de601cd1:0x451d2bb925dea8b8!8m2!3d34.7308623!4d-86.5846724!16s%2Fg%2F11m5zq_hbm!19sChIJ0Rxg3uFrYogRuKjeJbkrHUU,Mace Behavioral Health PLLC,5.0,5,Mental health clinic,"203 Eastside Square Unit A-6, Huntsville, AL 35801, United States","PCJ8+84 Huntsville, Alabama, USA",http://www.macebehavioralhealth.com/,+1 938-465-6785,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QCtyDYSMuOyzXe0yFcxnjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.547577&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:02.581Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Pearl+Behavioral+Health+Services/data=!4m7!3m6!1s0x88626f5f4c7f23b7:0x3172e5ded6332bdd!8m2!3d34.7251125!4d-86.5831823!16s%2Fg%2F11bwtbfmn7!19sChIJtyN_TF9vYogR3Ssz1t7lcjE,Pearl Behavioral Health Services,3.9,9,Mental health service,"115 Manning Dr SW Ste A202, Huntsville, AL 35801, United States","PCG8+2P Huntsville, Alabama, USA",http://www.pearlbhs.com/,+1 256-489-0046,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOG0p8Uwa7cSSGBcapNhRZB2hMYcm8EoZD4trqw=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:07.443Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Huntsville+Hospital+Obstetrics+%26+Gynecology/data=!4m7!3m6!1s0x8862132749b3b723:0x1bd0c244187a636f!8m2!3d34.7219521!4d-86.5770952!16s%2Fg%2F11fb0qfppd!19sChIJI7ezSScTYogRb2N6GETC0Bs,Huntsville Hospital Obstetrics & Gynecology,4.5,347,Obstetrician-gynecologist,"401 Lowell Dr SE Suites 1 and 5, Huntsville, AL 35801, United States","PCCF+Q5 Huntsville, Alabama, USA",https://www.huntsvillehospital.org/huntsville-hospital-obstetrics-and-gynecology,+1 256-265-4462,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPdlRW2m0Wc8IDPj4chHuWS0Gxky-RGKIIGBjUY=w438-h240-k-no,true,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:12.290Z,,,,
https://www.google.com/maps/place/HealthSource+Chiropractic+of+Huntsville+at+Merchants+Walk/data=!4m7!3m6!1s0x8862132db76273a7:0xd44520163297f6bc!8m2!3d34.71228!4d-86.58887!16s%2Fg%2F1ptyjq0mm!19sChIJp3Nity0TYogRvPaXMhYgRdQ,HealthSource Chiropractic of Huntsville at Merchants Walk,5.0,442,Chiropractor,"930 Bob Wallace Ave SW Suite 225, Huntsville, AL 35801, United States","PC66+WF Huntsville, Alabama, USA",https://www.healthsourcechiro.com/location/huntsville-merchants-walk/,+1 256-964-6678,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN7S1cZZoV-YLlgvIsUyI4VL9nItPaFpRr5pgM=w408-h300-k-no,true,Closed,8:30 am–5 pm,1:30–6 pm,8:30 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:17.428Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Huntsville+Hospital+Iliac+Vein+Compression+Services/@34.7207705,-86.5784764,17z/data=!3m1!4b1!4m6!3m5!1s0x8862138374cd6ea3:0xc1572ccb05d96c96!8m2!3d34.7207705!4d-86.5784764!16s%2Fg%2F11sqqclqjr",Huntsville Hospital Iliac Vein Compression Services,,,Specialized clinic,"930 Franklin St SE, Huntsville, AL 35801, United States","PCCC+8J Huntsville, Alabama, USA",https://www.theheartcenter.md/services/vein,+1 256-801-6911,Closed ⋅ Opens 7:30 am Mon,,true,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:24.111Z,,,,
https://www.google.com/maps/place/Mosaic+Treatment/data=!4m7!3m6!1s0x88626baa4ce03329:0xa28c389b330e0915!8m2!3d34.7240167!4d-86.5878356!16s%2Fg%2F11kzkbfg1x!19sChIJKTPgTKprYogRFQkOM5s4jKI,Mosaic Treatment,,,Mental health service,"604 Davis Cir SW, Huntsville, AL 35801, United States","PCF6+JV Huntsville, Alabama, USA",http://mosaictreatment.com/,+1 256-693-0083,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DZ7c9NdNLlJLLL7xpKX-YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.458088&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-29T00:58:26.893Z,,,,
