placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Essentia+Health+St.+Mary%27s-Detroit+Lakes+Clinic:+Infusion+Therapy+%2F+Chemotherapy/data=!4m7!3m6!1s0x52c848bee473498b:0x7321f471d62dc654!8m2!3d46.8148081!4d-95.8454899!16s%2Fg%2F12m9fdxt3!19sChIJi0lz5L5IyFIRVMYt1nH0IXM,Essentia Health St. Mary's-Detroit Lakes Clinic: Infusion Therapy / Chemotherapy,,,Cancer treatment center,"1027 Washington Ave, Detroit Lakes, MN 56501, United States","R573+WR Detroit Lakes, Minnesota, USA",http://essentiahealth.org/StMarysDetroitLakesClinic/Infusion-Therapy-Chemotherapy1.aspx,+1 218-844-2347,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DM8jBG7jvy8iUS6YUyZV_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.99173&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Detroit+Lakes+MI/@46.8171808,-95.8453253,14z",2025-09-29T01:30:08.678Z,,,,
https://www.google.com/maps/place/Lakes+Wellness+Spa+%26+IV/data=!4m7!3m6!1s0x813ddbac41ebee39:0x3a1fbb985b086ee1!8m2!3d46.8136773!4d-95.8459886!16s%2Fg%2F11tcdcctm8!19sChIJOe7rQazbPYER4W4IW5i7Hzo,Lakes Wellness Spa & IV,5.0,36,Medical spa,"1100 Washington Ave, Detroit Lakes, MN 56501, United States","R573+FJ Detroit Lakes, Minnesota, USA",http://www.lakeswellnessspa.com/,+1 218-850-9073,,https://lh3.googleusercontent.com/p/AF1QipPsyc7u-_uyApTaEj4oKtg3GT2lJyq_FXFM8NJi=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Detroit+Lakes+MI/@46.8171808,-95.8453253,14z",2025-09-29T01:30:11.601Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Compass+Healthcare+Cancer+Center/data=!4m7!3m6!1s0x8822e997a8a9b9c3:0xb87bc8185a750c10!8m2!3d42.7596788!4d-84.5042027!16s%2Fg%2F1z449t55f!19sChIJw7mpqJfpIogREAx1WhjIe7g,Compass Healthcare Cancer Center,5.0,35,Radiologist,"2175 Coolidge Rd, East Lansing, MI 48823, United States","QF5W+V8 East Lansing, Michigan, USA",https://compasshcc.com/,+1 517-999-5900,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqIjaKNBMuHIreJf6QldwBezr0grIaI1edhtrY3Y9z1ByJ0uYoDwFhDlghV3FhaUYYIsj9FteFtoJsD9qanEYCE54rI6dolqUipYgBaMP16SdAf9LSG3sWV085dkOC_OJofGlrl=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:30:32.814Z,,,,
https://www.google.com/maps/place/Revive+Wellness/data=!4m7!3m6!1s0x6dfccd23b2b06ab9:0x2e80c34915704f1b!8m2!3d42.755628!4d-84.4601924!16s%2Fg%2F11td19h91b!19sChIJuWqwsiPN_G0RG09wFUnDgC4,Revive Wellness,5.0,65,Spa,"2940 E Lake Lansing Rd Unit 2, East Lansing, MI 48823, United States","QG4Q+7W East Lansing, Michigan, USA",http://www.revivewellness517.com/,+1 906-200-1496,"Closed ⋅ Opens 10 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyVDIoQ6txDbRTfJuVraeBet0ZeRS9NeqqtJS-k-QSIhmpSfEU0cQiyjLnSmzwrVx5oDTlOEuUPBfcVzIlk8NKonRPcIkw8mw7TCtj-IJRSBMikFMGKdxWIXpYstJJU8foRhmUow=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:30:37.888Z,Identifies as women-owned,,,
https://www.google.com/maps/place/ThrIV+Bio/data=!4m7!3m6!1s0xa3c6a6493a0d4bbb:0xdea0fa69134ed1a9!8m2!3d42.7288533!4d-84.4616219!16s%2Fg%2F11vsnyp9rg!19sChIJu0sNOkmmxqMRqdFOE2n6oN4,ThrIV Bio,5.0,18,Wellness center,"1504 E Grand River Ave Suite 204, East Lansing, MI 48823, United States","PGHQ+G9 East Lansing, Michigan, USA",https://thrivbio.com/,+1 517-803-4700,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOunU7KRzi0lmufzYmk-NH9wmvs41snEpUKDoK3=w408-h267-k-no,true,11 am–4 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,11 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:30:43.066Z,,,,
https://www.google.com/maps/place/The+Cancer+%26+Hematology+Centers+-+Red+Cedar+Oncology/data=!4m7!3m6!1s0x8822e99ec5e7ce0f:0x640631c92b444f12!8m2!3d42.7668959!4d-84.5050745!16s%2Fg%2F1tdzm54y!19sChIJD87nxZ7pIogREk9EK8kxBmQ,The Cancer & Hematology Centers - Red Cedar Oncology,4.9,130,Nurse practitioner,"1550 Watertower Pl # 500, East Lansing, MI 48823, United States","QF8V+QX East Lansing, Michigan, USA",http://www.thechc.com/,+1 517-333-6060,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npBUdwCTr5Z348-_4jFj2Q10XIENAbAJ9ftfzMUFt0YcnJ5EbZenki_s1HujNQIsAyBG_8W-zyYVe1vNZKYf8jjiFnakCwWfRUMN4BSpIL4CUMz0is3sJc67-DUDuJB9VZMBM898g=w408-h839-k-no,true,Closed,7 am–4:30 pm,8 am–4:30 pm,7 am–4:30 pm,8 am–4:30 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:30:48.228Z,,,,
https://www.google.com/maps/place/Michigan+Center+for+Holistic+Medicine/data=!4m7!3m6!1s0x8822ebf8d3ebc005:0x6aad9494d2bd6bc5!8m2!3d42.7339044!4d-84.5234067!16s%2Fg%2F11gm853nlb!19sChIJBcDr0_jrIogRxWu90pSUrWo,Michigan Center for Holistic Medicine,4.8,18,Medical office,"1909 E Michigan Ave, Lansing, MI 48912, United States","PFMG+HJ Lansing, Michigan, USA",http://micenterhm.com/,+1 616-264-6556,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO9G--Ei4a09mfRnzvJ15Hkl2fy0UwEX3uPiug=w426-h240-k-no,true,Closed,9 am–3 pm,Closed,10 am–6 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:30:53.585Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Digestive+Health+Institute+%7C+Gastroenterology/data=!4m7!3m6!1s0x8822e9912c13f3a3:0x4f7b0f1fa1f9e7f1!8m2!3d42.7587164!4d-84.5067591!16s%2Fg%2F1tgwn9g_!19sChIJo_MTLJHpIogR8ef5oR8Pe08,Digestive Health Institute | Gastroenterology,4.7,2597,Medical clinic,"1650 Ramblewood Dr STE 200, East Lansing, MI 48823, United States","QF5V+F7 East Lansing, Michigan, USA",https://michigangastro.com/gastroenterology-digestive-health-institute/,+1 517-332-1200,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQXdUSs1ogwP1IOT34yA7CTkqTqWRJmgsB7v5SbDJUWHMiEggB8V6rDvXR1xmWCFwWaltxU8Lzjx67TbrV5d7aqxmAWY4ozaTN69GdwUeS7Xqt_v7M21XMhcZvRqaJoU6TRdcs=w408-h291-k-no,true,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:30:58.597Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Karmanos+Cancer+Institute+at+McLaren+Greater+Lansing/data=!4m7!3m6!1s0x8822c3381b7d9595:0x35979eef208c6c7e!8m2!3d42.7044905!4d-84.5029237!16s%2Fg%2F11pzyys2qf!19sChIJlZV9GzjDIogRfmyMIO-elzU,Karmanos Cancer Institute at McLaren Greater Lansing,4.0,23,Cancer treatment center,"3520 Forest Rd, Lansing, MI 48910, United States","PF3W+QR Lansing, Michigan, USA",https://www.karmanos.org/karmanos/karmanos-cancer-institute-mclaren-lansing-home?y_source=1_MzA4MjI0MzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 517-975-9500,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIw0KbXLItPamiRipa5cd4qOifwSYiBvChRe_yXGltWSpmTcjunVDUrQdtQg3mpmqJPJDTJpxNfAE2BrVsYjWZc6RAf1bzujg6NKjIEnTq1ct0ljuihk8sUO_XQhDJXWOJnlCr=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:31:03.613Z,,,,
https://www.google.com/maps/place/Wycoff+Wellness/data=!4m7!3m6!1s0x8822e9dfc9b08b6d:0x85651c262a5e3269!8m2!3d42.7338488!4d-84.5001295!16s%2Fg%2F1tmcmvxj!19sChIJbYuwyd_pIogRaTJeKiYcZYU,Wycoff Wellness,3.3,12,Medical clinic,"4022, 4022, 1226 E Michigan Ave, East Lansing, MI 48823, United States","PFMX+GW East Lansing, Michigan, USA",http://www.wycoffwellness.com/,+1 517-333-7270,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogRDVnC4qc_Xi6bpMbKOthr6dZ7ESLbMblpuX37d4Lb-vqu0t6F_LWksTUG61Pt3wNwTpgbkpIhqd_80g4iWsJ30XIeiWgagpJxPGZjqkRILrMdy4ev4Jpjg1mMV1smUFlAlso=w408-h306-k-no,false,Closed,7:30 am–5 pm,7:30 am–6 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+East+Lansing+MI/@42.7369792,-84.4838654,14z",2025-09-29T01:31:08.354Z,,,,
https://www.google.com/maps/place/Trinity+Health+At+Home+-+Muskegon/data=!4m7!3m6!1s0x88197d7a80617a4b:0xb77305a81b7db515!8m2!3d43.2216338!4d-86.2411456!16s%2Fg%2F1tq6f2rk!19sChIJS3phgHp9GYgRFbV9G6gFc7c,Trinity Health At Home - Muskegon,4.2,21,Home health care service,"1675 Leahy St Suite 107A, Muskegon, MI 49442, United States","6QC5+MG Muskegon, Michigan, USA",https://www.trinityhealthathome.org/michigan,+1 231-672-4663,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPevA0bX8IX0ejKIIXxTDyN9QzZeObZevxBXYC7=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:22.415Z,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Laura+Kelsey/data=!4m7!3m6!1s0x881bd5fcbd31ce07:0x6bb7d0bf4380e88b!8m2!3d43.1867651!4d-86.2646566!16s%2Fg%2F11c7w73hck!19sChIJB84xvfzVG4gRi-iAQ7_Qt2s,Center for Vein Restoration | Dr. Laura Kelsey,4.9,140,Surgeon,"837 Seminole Rd Suite 204, Muskegon, MI 49441, United States","5PPP+P4 Muskegon, Michigan, USA",https://www.centerforvein.com/our-clinics/locations/muskegon-michigan,+1 616-224-0120,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO_NMvh5AVgrKhgFMmEvbYD8vhoe2OT-huDWbqE=w426-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:27.535Z,,,,
https://www.google.com/maps/place/Eastside+Outpatient+Services/data=!4m7!3m6!1s0x88197dc3d59213c1:0x558acefec6ee7f2!8m2!3d43.2045471!4d-86.2325736!16s%2Fg%2F1tgm3gmf!19sChIJwROS1cN9GYgR8udu7O-sWAU,Eastside Outpatient Services,3.3,20,Addiction treatment center,"445 E Sherman Blvd, Muskegon, MI 49444, United States","6Q38+RX Muskegon, Michigan, USA",http://www.eastsidesac.com/,+1 231-739-4359,Closed ⋅ Opens 6:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XdQePWAjENd9Mu5GVDVeTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.50224&pitch=0&thumbfov=100,false,Closed,6:30–11 am,6:30–11 am,6:30–11 am,6:30–11 am,6:30–11 am,8–10 am,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:32.494Z,,,,
https://www.google.com/maps/place/Trinity+Health+Lymphedema+-+Muskegon+Campus/data=!4m7!3m6!1s0x88197cee39691ed9:0xadd4b6d960e13150!8m2!3d43.207506!4d-86.2067378!16s%2Fg%2F1tfgkf51!19sChIJ2R5pOe58GYgRUDHhYNm21K0,Trinity Health Lymphedema - Muskegon Campus,5.0,2,Emergency care service,"1560 E Sherman Blvd STE 135, Muskegon, MI 49444, United States","6Q5V+28 Muskegon, Michigan, USA",https://www.trinityhealthmichigan.org/location/trinity-health-lymphedema-hyperbarics-muskegon-campus,+1 231-672-4973,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO7DnJgdrhLc7Oxa82WcWgPToNEeESj0GGBbMy1=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,8 am–3:45 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:37.485Z,,,,
"https://www.google.com/maps/place/Mercy+Pavilion/@43.2060344,-86.216207,17z/data=!3m1!4b1!4m6!3m5!1s0x88197dcb31e3694d:0x65c205b649348f80!8m2!3d43.2060344!4d-86.216207!16s%2Fg%2F11h6rd2jzw",Mercy Pavilion,4.0,10,Medical Center,"1150 E Sherman Blvd, Muskegon, MI 49444, United States","6Q4M+CG Muskegon, Michigan, USA",,+1 231-672-6740,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:42.719Z,,,,
https://www.google.com/maps/place/Trinity+Health+Medical+Center+-+Medical+Pavilion/data=!4m7!3m6!1s0x88197dd66a7a5805:0x3c9022080b599459!8m2!3d43.2059486!4d-86.2162048!16s%2Fg%2F11h7snk7bd!19sChIJBVh6atZ9GYgRWZRZCwgikDw,Trinity Health Medical Center - Medical Pavilion,4.0,9,Medical diagnostic imaging center,"1150 E Sherman Blvd STE 1200, Muskegon, MI 49444, United States","6Q4M+9G Muskegon, Michigan, USA",https://www.trinityhealthmichigan.org/location/trinity-health-medical-center-sherman-pavilion,+1 231-672-6259,"Closed ⋅ Opens 6:30 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO-2rwBPsDl3eSd9uNUjDbu5SmGGC2A4DhgVdxO=w426-h240-k-no,true,Closed,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,7 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:47.571Z,,,,
"https://www.google.com/maps/place/Katie+E.+McCausland,+D.O./data=!4m7!3m6!1s0x88197c3607956dbb:0xe11aae1bcf5d9ace!8m2!3d43.2078745!4d-86.2101716!16s%2Fg%2F11rwxf_6mt!19sChIJu22VBzZ8GYgRzppdzxuuGuE","Katie E. McCausland, D.O.",4.9,154,Doctor,"1400 Mercy Dr, Muskegon, MI 49444, United States","6Q5Q+4W Muskegon, Michigan, USA",https://www.oamkg.com/?utm_source=GMBSocialClimb&utm_medium=KatieE.McCausland%2CD.O.,+1 231-733-1326,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6YvnSDzO6AMxHHZ3QJx0xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.154472&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:52.580Z,,,,
https://www.google.com/maps/place/Adair+Aesthetics/data=!4m7!3m6!1s0x682be22438430c15:0x25ebaa4f6a9fab7b!8m2!3d43.1863079!4d-86.2550231!16s%2Fg%2F11lv74897f!19sChIJFQxDOCTiK2gRe6ufak-q6yU,Adair Aesthetics,5.0,14,Medical spa,"433 Seminole Rd Suite 108, Norton Shores, MI 49444, United States","5PPV+GX Norton Shores, Michigan, USA",https://www.adairaesthetics.com/,+1 231-769-0550,"Closed ⋅ Opens 9:30 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNKSeVXneWm7Zj0cZsB8sQD12yMq3Yx36lNMbNA=w408-h408-k-no,true,Closed,9:30 am–6 pm,Closed,9:30 am–1:30 pm,Closed,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:31:57.506Z,,,,
https://www.google.com/maps/place/Trinity+Health+Urgent+Care+-+Sherman/data=!4m7!3m6!1s0x88197d50979d0b1b:0x2b6cb071313350f4!8m2!3d43.2056838!4d-86.2029601!16s%2Fg%2F11fm3ttcyt!19sChIJGwudl1B9GYgR9FAzMXGwbCs,Trinity Health Urgent Care - Sherman,4.3,753,Urgent care center,"1670 E Sherman Blvd Ste 100, Muskegon, MI 49444, United States","6Q4W+7R Muskegon, Michigan, USA",https://www.trinityhealthmichigan.org/location/trinity-health-urgent-care-sherman-1,+1 231-672-3600,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNbh7xzGC1Xiab0kfVdjqz68wqzbkh9IdcmexKz=w628-h240-k-no,true,8 am–4 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:32:02.382Z,,,,
"https://www.google.com/maps/place/Trinity+Health+Professional+Building/@43.2075554,-86.2066356,17z/data=!3m1!4b1!4m6!3m5!1s0x88197c364c384e49:0x57ee10d5b0d87c85!8m2!3d43.2075554!4d-86.2066356!16s%2Fg%2F11clwpz64c",Trinity Health Professional Building,3.0,2,MRI center,"1560 E Sherman Blvd, Muskegon, MI 49444, United States","6Q5V+28 Muskegon, Michigan, USA",https://www.mercyhealth.com/location/376_West_Shore_Professional_Building,+1 231-672-4800,Closed ⋅ Opens 8 am Mon,,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:32:09.566Z,,,,
https://www.google.com/maps/place/K-Pep+Muskegon/data=!4m7!3m6!1s0x88197db615abddcb:0x25beb2369dacc013!8m2!3d43.2077484!4d-86.2207489!16s%2Fg%2F1tj2p1wq!19sChIJy92rFbZ9GYgRE8CsnTayviU,K-Pep Muskegon,3.3,3,Physical therapy clinic,"985 E Barney Ave, Muskegon, MI 49444, United States","6Q5H+3P Muskegon, Michigan, USA",http://www.kpep.com/,+1 231-726-2733,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKLQDHnbv8aO8OFxRwJjz9PD94amt2BaP_MJSEMtRFigUUN7Feb_um4L3QXLB-dNVutDVFpQiC1SuaJ13h3AcncZgQaPdmhQxJx0Edc2xcQmg8FcNDXTus7Ar4ztLXxlaDVLcH=w408-h544-k-no,false,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:32:14.530Z,,,,
https://www.google.com/maps/place/Ivy+Rehab+Physical+Therapy/data=!4m7!3m6!1s0x881bd610a88a379f:0xf2ece7d4accfa161!8m2!3d43.2045714!4d-86.2212984!16s%2Fg%2F1hc2p1cnh!19sChIJnzeKqBDWG4gRYaHPrNTn7PI,Ivy Rehab Physical Therapy,4.8,202,Physical therapy clinic,"945 E Sherman Blvd, Muskegon, MI 49444, United States","6Q3H+RF Muskegon, Michigan, USA",https://ivyrehab.com/physical-therapy-location/muskegon-mi/?utm_source=GMB&utm_medium=organic&utm_campaign=google-business,+1 231-737-4374,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOPvCTpFnQhgAf2GQy8NW-CcBJTiEvILeqILDdp=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Muskegon+Heights+MI/@43.2011264,-86.2389464,14z",2025-09-29T01:32:19.492Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ProMedica+Coldwater+Cancer+Center/data=!4m7!3m6!1s0x8817d7060dca2c6d:0xbda8eb6fc3f650d7!8m2!3d41.936338!4d-84.9854124!16s%2Fg%2F1tdzrrlx!19sChIJbSzKDQbXF4gR11D2w2_rqL0,ProMedica Coldwater Cancer Center,5.0,3,Cancer treatment center,"370 E Chicago St #100, Coldwater, MI 49036, United States","W2P7+GR Coldwater, Michigan, USA",https://insightcoldwater.org/,+1 517-279-5301,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rMPAaYWuaxj0PxrYkhC1hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.34982&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Coldwater+MI/@41.9403263,-85.0005215,14z",2025-09-29T01:32:32.218Z,,,,
https://www.google.com/maps/place/Insight+Hospital+%26+Medical+Center+Coldwater/data=!4m7!3m6!1s0x8817d705bb4a9145:0xf5c3d607ebb13d4b!8m2!3d41.9374788!4d-84.989018!16s%2Fm%2F04g3878!19sChIJRZFKuwXXF4gRSz2x6wfWw_U,Insight Hospital & Medical Center Coldwater,2.3,161,Hospital,"274 E Chicago St, Coldwater, MI 49036, United States","W2P6+X9 Coldwater, Michigan, USA",https://insightcoldwater.org/,+1 517-279-5400,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGDJRUD7JzFfk0_z90GRFQsTf9Mhq_mJFY7NM1T5XHHDSn365MG4vjx1hE1yRKF7VYh0oh9f3ysv7vBjTc27UpMp7Z_XkszUBePYgik9PX8SRPxjyuKF0CTuHQkixNRzjPsFCLdw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Coldwater+MI/@41.9403263,-85.0005215,14z",2025-09-29T01:32:37.176Z,,,,
https://www.google.com/maps/place/Promedica+Community+Care+and+Conference+Center/data=!4m7!3m6!1s0x8817d706896668dd:0xe5ea69be2770045d!8m2!3d41.9365698!4d-84.9860131!16s%2Fg%2F11f4y8h2p6!19sChIJ3WhmiQbXF4gRXQRwJ75p6uU,Promedica Community Care and Conference Center,4.5,123,Conference center,"370 E Chicago St, Coldwater, MI 49036, United States","W2P7+JH Coldwater, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SvuL8j3mwr21m70CVKhIXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.04865&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Coldwater+MI/@41.9403263,-85.0005215,14z",2025-09-29T01:32:40.174Z,,,,
https://www.google.com/maps/place/Skymint+Coldwater/data=!4m7!3m6!1s0x8817d7f3a19fd5e3:0xd74447506c33ba35!8m2!3d41.9342308!4d-84.9717576!16s%2Fg%2F11q21p8h31!19sChIJ49WfofPXF4gRNbozbFBHRNc,Skymint Coldwater,4.9,4510,Cannabis store,"352 S Willowbrook Rd f, Coldwater, MI 49036, United States","W2MH+M7 Coldwater, Michigan, USA",https://skymint.com/coldwater/,+1 517-317-8312,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrveRDVY8-Aib82tGqzsBqnxqlgNOJEUqHKG6ewwmpHB8dhNOioYGtaP_1NR36Cpp2QCam9Jp0qGprfyWZ7v6tvNhyuEv08RkQRb4xVO1gcT73bJvYKJQB5zPF5PjMf9u4oG72=w408-h544-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Coldwater+MI/@41.9403263,-85.0005215,14z",2025-09-29T01:32:45.187Z,LGBTQ+ friendly,,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Oaklawn+Primary+Care+-+Coldwater/data=!4m7!3m6!1s0x8817d7852510676b:0xa3cb33ef9897d99f!8m2!3d41.9382614!4d-84.9697202!16s%2Fg%2F11fdxfl6yh!19sChIJa2cQJYXXF4gRn9mXmO8zy6M,Oaklawn Primary Care - Coldwater,4.8,252,Medical clinic,"375 N Willowbrook Rd, Coldwater, MI 49036, United States","W2QJ+84 Coldwater, Michigan, USA",https://url.us.m.mimecastprotect.com/s/nRPVC319m7TX7PZNsQohWcQLb7F?domain=oaklawnhospital.org,+1 517-924-1605,"Closed ⋅ Opens 7 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOiaYn-VVJmM0y8tk2fEpBnHF2skEUS0HoiymIP=w426-h240-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Coldwater+MI/@41.9403263,-85.0005215,14z",2025-09-29T01:32:50.079Z,,,,
