placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/Phil+Pitters+Inc/data=!4m7!3m6!1s0x8824d5ae13dee533:0x46aed58a5f84c6b4!8m2!3d42.395747!4d-82.921028!16s%2Fg%2F1tdcs4lq!19sChIJM-XeE67VJIgRtMaEX4rVrkY,Phil Pitters Inc,2.9,20,Concrete contractor,"17220 Mack Ave, Grosse Pointe, MI 48230, United States","93WH+7H Grosse Pointe, Michigan, USA",http://www.philpitters.com/,+1 313-824-4447,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyRxws6y-qCAmQTaZo9L2BihIx0aS5doxDv3Dvlu3qiQzX4Wla1iPfbZsHBvm-2WVRvmC92zAB9se6KZHQ2jHI6XGBe6PoyuXd-VanmA8Gp2fs8NDzx30FiDdWaHojmh4jiP0s=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:17:40.132Z,,,,,,,,,,
https://www.google.com/maps/place/Mack+Landscaping/data=!4m7!3m6!1s0x8824d73fdef96f17:0xc87ff695896aa571!8m2!3d42.4451258!4d-82.918602!16s%2Fg%2F11jh4bhkhq!19sChIJF2_53j_XJIgRcaVqiZX2f8g,Mack Landscaping,5.0,2,Landscape designer,,,,+1 313-622-1478,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKn-9gMvOXh0SK4qhHt0jk18x_lhDxSLECJgAsaHxYdsoX9ckS9DT9HEQctd4oXc7i1UAlSy2DLHKneSCFaFbSZg47MHjYe61lKOyRWJ5-UaEVDfq4226W0GtBoLeujR48MSSJ=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:17:49.465Z,,,,,,,,,,
https://www.google.com/maps/place/KLEAN+KUTZ+LLC/data=!4m7!3m6!1s0x8824d1a8b512ef71:0x854da3fb916a5b1b!8m2!3d42.425456!4d-83.0443515!16s%2Fg%2F11h0t47q8d!19sChIJce8StajRJIgRG1tqkfujTYU,KLEAN KUTZ LLC,5.0,1,Landscape designer,,,,+1 313-289-0167,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8-RrEL6cCeeajz5iH-vLl1r0k5RuOHSuzNMSlvCQv9YZ24YxM4vz-dNr26P8nGWEN4yJlZ6kWZhRAgVcaDWlltRboUzyHT_-ijLfX9ut5LuDn6gtYQrOEHgNUm-bZOfsS15wr=w408-h344-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:17:54.399Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Gardner%27s+Landscaping/data=!4m7!3m6!1s0x6849e81f9a31087b:0x214feb3251f94bbf!8m2!3d42.5565675!4d-82.8797726!16s%2Fg%2F11p77g10gq!19sChIJewgxmh_oSWgRv0v5UTLrTyE,Gardner's Landscaping,4.9,153,Landscaper,,,http://gardners-landscaping.com/,+1 586-747-6144,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfcriaT3gg2hS5TrJA_YLIur9RRe476JWSuiRpuZ7-YBL4KF80ErAq7-IV6rGwZWyvi-lJ7QxFyK-Of9lblIkzY31ywc3zRZ_4mH_UIU0qcO1ZlH2vOUNanELCGuu50vtuC9I2=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:17:59.709Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–5 pm,10 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/1113+Landscaping+%26+Hauling/data=!4m7!3m6!1s0x8824d5e3ac415555:0x17f84e12e60dbd54!8m2!3d42.4410694!4d-83.0991151!16s%2Fg%2F11ggzbt_3t!19sChIJVVVBrOPVJIgRVL0N5hJO-Bc,1113 Landscaping & Hauling,5.0,1,Landscaper,,,,+1 248-574-9204,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZh8CQul7up-Us1tryvTt9fBeKORlB0chUX2XezRO-DhiJmMdO0Vp2UX_j8EfYZrahRBVYdyVwLUUr-TnZtnfandciHDnA5OFGOH--CmxhR6idEFznOrUrmPBe_-nkqVwuG3A4Vg=w408-h248-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:05.063Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,,,
"https://www.google.com/maps/place/Pressure+On+Landscaping/@42.6774895,-83.2461309,9z/data=!3m1!4b1!4m6!3m5!1s0x67d0bb4420dc1e8d:0x80fefc0fd1de5a1f!8m2!3d42.6774895!4d-83.246131!16s%2Fg%2F11z4mfj446",Pressure On Landscaping,,,Landscape designer,,,https://www.pressureonlandscaping.com/,+1 248-905-1724,Open · Closes 6 pm,,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:11.856Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/The+Guy+Outdoor+Services/data=!4m7!3m6!1s0x8824d0d5f93394bf:0xef42a3cae431aef5!8m2!3d42.4554645!4d-82.998048!16s%2Fg%2F11c4b3b_dr!19sChIJv5Qz-dXQJIgR9a4x5MqjQu8,The Guy Outdoor Services,4.2,30,Landscaper,"21605 Groesbeck Hwy, Warren, MI 48089, United States","F242+5Q Warren, Michigan, USA",https://theguyoutdoorservices.com/,+1 248-837-5090,Closes soon · 4 pm · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2zf9rFgsFGKsnVgXhT41o3kVSjLJMfM5LKpg4qG17M0XrgumPtKiyR1AjWWt8lE9Cu66y3rwrBhAnGPjcjH2mZdALGlV-tqEphM1gS9X9J6ERqFD3ZJouWkTJmBgmjs0LNEGCbdOsIFk=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:16.890Z,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,Identifies as women-owned,,
"https://www.google.com/maps/place/Your+Community+Lawn+Care,+LLC/data=!4m7!3m6!1s0x8824d71b86a3a873:0x2a2a23be020fd8c9!8m2!3d42.4626548!4d-82.9584313!16s%2Fg%2F11j2z60r50!19sChIJc6ijhhvXJIgRydgPAr4jKio","Your Community Lawn Care, LLC",4.7,43,Lawn care service,"22430 Gratiot Ave Suite 528, Eastpointe, MI 48021, United States","F27R+3J Eastpointe, Michigan, USA",http://www.yclawncare.com/,+1 313-613-9060,Open · Closes 7 pm,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbZOIdA59EVYVzCKFLUpob8HpIKaGzeePWa_2PAr0bVKxJTnEw4u8x9Ogj43E3M2id2vfXzvs6IXXC91Mt0cktUh9pKuILVc4QNdd613mwokRSsavbJSTJQyI8WqwnHwQyzVH23auDhsrg=w408-h724-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:21.949Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Gary%27s+Tree+Services/data=!4m7!3m6!1s0x8824d19955555555:0x29462e55202ca498!8m2!3d42.4346178!4d-83.0320678!16s%2Fg%2F1tdh91st!19sChIJVVVVVZnRJIgRmKQsIFUuRik,Gary's Tree Services,4.7,147,Tree service,"19151 Helen St, Detroit, MI 48234, United States","CXM9+R5 Detroit, Michigan, USA",http://garystrees.com/,+1 313-779-8025,"Open · Closes 6 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGenlPNxjDB717cgwcsfqxpFQNbmwC1Nno94GjfTo78nW_mvHWc3dhgxggGsc6iwPv_D0EEZB7KE8xk16p7jfX5-xeXAQl7B7FmTuu0Z66mrCYkKT8NoKqin5gxcHdM2PZIU7q7=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:27.008Z,7 am–6 pm,6 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,,,
https://www.google.com/maps/place/K+%26+K+LAWN+%26+SHRUB+SERVICES+INC+grosse+pointe/data=!4m7!3m6!1s0x8824d7ccb20d3901:0x8ab010a3c55908c1!8m2!3d42.4504638!4d-82.9225211!16s%2Fg%2F1261r414s!19sChIJATkNsszXJIgRwQhZxaMQsIo,K & K LAWN & SHRUB SERVICES INC grosse pointe,3.9,11,Lawn care service,"20026 E Eight Mile Rd, Harper Woods, MI 48225, United States","F32G+5X Harper Woods, Michigan, USA",https://www.facebook.com/pg/kklawnshrubservices/photos/?ref=page_internal,+1 313-417-0797,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcxVDhtnAhq3OHpMqYxOLM9peF1gGTLbYENnVyedImOe4bHGvvyX6_RPHRbQxJCNyAOb1I9IOaKdj3duI6luP6gOD9ONHwiQMFIPnU0kv8FWlp_DvLYmrsnu3aNdyIOTG_c-TT1Q=w408-h725-k-no,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:31.991Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Nu+Appearance+Maintenance/data=!4m7!3m6!1s0x8824d63b74f0d0f7:0xa4a335eef1ef5c13!8m2!3d42.4364554!4d-82.9203661!16s%2Fg%2F1w9y1qnw!19sChIJ99DwdDvWJIgRE1zv8e41o6Q,Nu Appearance Maintenance,3.6,13,Landscaper,"19942 Harper Ave, Harper Woods, MI 48225, United States","C3PH+HV Harper Woods, Michigan, USA",,+1 313-884-0515,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xcCqfg4GdHJr3dc46eyf1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.61475&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:34.964Z,,,,,,,,,,
https://www.google.com/maps/place/Classy+Cuts+Landscaping+LLC/data=!4m7!3m6!1s0x8824d7cf6644c4e9:0xa16c4ef122584ff3!8m2!3d42.4593939!4d-82.9216803!16s%2Fg%2F1pxqbshpn!19sChIJ6cREZs_XJIgR809YIvFObKE,Classy Cuts Landscaping LLC,4.6,13,Lawn care service,"19704 Avalon St, St Clair Shores, MI 48080, United States","F35H+Q8 St Clair Shores, Michigan, USA",http://www.classycutsllc.com/,+1 586-698-8954,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGE9K6I2cxDJK_S_6_YWNh_e8zznrdRWT1owYmBrHKld-xBJXKSRP3c1D46op5GeYJZsy_al1MOoQISh0VVpNzKXW6TKICbCTAotbadEn-XxJ17--Vv-fj3bSj_lEbeomyRoA2iXw=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:40.234Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Organic+Matters+Landscaping/data=!4m7!3m6!1s0x8824d7dce8e3dcb9:0xc6bf462ace300a85!8m2!3d42.4661209!4d-82.916309!16s%2Fg%2F11h3vc5mzb!19sChIJudzj6NzXJIgRhQowzipGv8Y,Organic Matters Landscaping,4.3,11,Landscaper,"19933 E 9 Mile Rd, St Clair Shores, MI 48080, United States","F38M+CF St Clair Shores, Michigan, USA",https://organicmattersmich.com/?utm_campaign=gmb,+1 586-301-6827,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg4U2SGP0VzkkJYVJrKlcZFbVcHRoAppvMvXgI5YtnhDbGeEDDAb5L60BUA8WEhUZc_XYX8RhsXT1DLG8SaDHUF5LO1h7KhFZjGmicvy4JjdTsdfgAIX5lWb5SzQm54-Y01jqD=w408-h525-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:45.342Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Johnny+Cuts+and+Landscaping+Services/data=!4m7!3m6!1s0x216e6ddad79a3cab:0xd4e80999dd2c4619!8m2!3d42.3823897!4d-82.9036786!16s%2Fg%2F11vk6_9016!19sChIJqzya19ptbiERGUYs3ZkJ6NQ,Johnny Cuts and Landscaping Services,5.0,31,Lawn care service,,,http://www.facebook.com/JohnnyCutsLLC,+1 313-550-3585,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrmzJxZ7arI-_k_CPjG7pSAavIK3pxaH_Nsn7m3v-H6yh_9QVNiZXAOm70kj2gWUPfeljdS80GRPKD6p42xtORH7Bb6j-mkwlXMWj8AwHfuILydNIS65Y2pVcILxHip3dzxtcN0w=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:50.776Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Marshall+Landscape+Inc/data=!4m7!3m6!1s0x8824d0c810e366e7:0xf72448d941251a0a!8m2!3d42.4739187!4d-83.0031573!16s%2Fg%2F1tf8tqpt!19sChIJ52bjEMjQJIgRCholQdlIJPc,Marshall Landscape Inc,4.6,13,Landscaper,"24343 Gibson Dr, Warren, MI 48089, United States","FXFW+HP Warren, Michigan, USA",https://www.marshalllandscape.com/,+1 586-427-6577,Closes soon · 4 pm · Opens 8:30 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C6ALylhfFg0JNzW0en8Jww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.64276&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:55.977Z,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,,,
https://www.google.com/maps/place/Precision+Landscaping/data=!4m7!3m6!1s0x8824d63dc9f87097:0xf0c6c0fe5f24647f!8m2!3d42.4327051!4d-82.9219557!16s%2Fg%2F1thy0f8c!19sChIJl3D4yT3WJIgRf2QkX_7AxvA,Precision Landscaping,,,Landscaper,"19678 Harper Ave, Grosse Pointe Woods, MI 48236, United States","C3MH+36 Grosse Pointe Woods, Michigan, USA",,+1 586-725-2508,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-0VxeQUbOP7tSILb3gCjPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.31802&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:18:58.807Z,,,,,,,,,,
https://www.google.com/maps/place/Patrick+McKenney+Landscaping+Co/data=!4m7!3m6!1s0x88252837e35317a7:0x82b83a87dba66a46!8m2!3d42.4609799!4d-82.8976428!16s%2Fg%2F11d_78tcmz!19sChIJpxdT4zcoJYgRRmqm24c6uII,Patrick McKenney Landscaping Co,5.0,1,Landscape architect,"22424 Edgewood St, St Clair Shores, MI 48080, United States","F462+9W St Clair Shores, Michigan, USA",https://www.patrickmckenneylandscaping.com/,+1 586-776-6220,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwP3vkRTPP5Mh8b9sh0jc38bIUMjXC3cMk55iDGQbpUJZqwnki-J_kM5pDDpg9lBApMUd-G4CMi6tBxOHqf4_yTMvOpbiolonOD_n0PBUuphmCL92qjbLvDeC6SEA2n3h-s5jS=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:19:03.628Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Grosse+Pointe+Lawn+Sprinklers/data=!4m7!3m6!1s0x8824d62d1cf89c7b:0x6e87585e1dca488c!8m2!3d42.4480265!4d-82.9155134!16s%2Fg%2F1th24fcn!19sChIJe5z4HC3WJIgRjEjKHV5Yh24,Grosse Pointe Lawn Sprinklers,5.0,4,Lawn sprinkler system contractor,"20818 Harper Ave, Harper Woods, MI 48225, United States","C3XM+6Q Harper Woods, Michigan, USA",,+1 313-881-3720,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEe4w1CjXebF_NgkK9O6VQwg70TBEGOhKBYzD1QV-HdrDYKE521onD5RRnqgh0pJL95CASEFZFVDX4qfeV7Fu_Aan-kfPvWsBAWIcQLab3JuUyfkYQyR3QvpWppeHVkJ7YwDuXc=w408-h242-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:19:08.564Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,,,
https://www.google.com/maps/place/Frank+Sparks+Professional+Shrub+Trimming/data=!4m7!3m6!1s0x8824d1ec9c23be3d:0xbb04d7a518b9ef73!8m2!3d43.076584!4d-84.6856515!16s%2Fg%2F11jttgsq32!19sChIJPb4jnOzRJIgRc--5GKXXBLs,Frank Sparks Professional Shrub Trimming,5.0,72,Landscaper,,,http://sparkslandscape.com/,+1 586-808-2225,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyHn2sgCieeFGZ_juP4uyBZG0QZKTIFS8iCIGjni4nKpMzZGnYujGy3VqmM3QkvjArRcryq1jNamM0R0ed_h7rsKHhJ93JAStKErBx2uXnQoA1sby-ziBwaq_aowitpO-M0YQFIw=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:19:13.704Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Mitten+demolition+%26+Yard+clean+up+services/data=!4m7!3m6!1s0x6150284ac5fe17df:0x1e5374194bf6ea85!8m2!3d42.5658845!4d-83.197702!16s%2Fg%2F11v3zjy27z!19sChIJ3xf-xUooUGERher2Sxl0Ux4,Mitten demolition & Yard clean up services,5.0,44,Demolition contractor,,,http://mittendemolition.com/,+1 586-305-3335,Open 24 hours,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAECLJAZdKUDvJNpVAVR-dH46OgOA1hGBIoCR5WsLaJRc7drexifEz4T6FzFX3COLZkM5gWUvUr-iYhSczM55gZOZiylJdbTQf1t38LqFMH6IXnB_t2Z_du4b-ebqAQZZsUqpHhpuQ=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:19:18.753Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Turner/@42.352595,-83.0991151,11z/data=!3m1!4b1!4m6!3m5!1s0x8824d7fecec5c027:0xf27bba0e618a8748!8m2!3d42.352595!4d-83.0991151!16s%2Fg%2F11qqmh6fk8",Turner,,,Landscape architect,,,https://turner.ueniweb.com/?utm_campaign=gmb,+1 313-412-6256,Open · Closes 5 pm,,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:19:25.531Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Mayscape+Services/data=!4m7!3m6!1s0x89b49f4d9620a0e3:0x9ef2a60c66e834f1!8m2!3d42.4837295!4d-83.0739609!16s%2Fg%2F11yc771yyn!19sChIJ46Aglk2ftIkR8TToZgym8p4,Mayscape Services,5.0,8,Landscaper,,,http://mayscapeservices.com/,+1 313-348-5386,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCVuT_HHg_CCiDQTyCt4tSv4TWVGUWFUj075QoHLfHQEGfjuClENo1V2n3BmHuWPuXw8brHU4nvjC1Km6J0leaSpEknZMrOxCseVRuP5xcD1oO_NRFRoU4tGDppBEq1O_boll7xRPy237q=w408-h342-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:19:30.526Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,11 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/Integra+Property+Enhancement+Services/data=!4m7!3m6!1s0x8824cfe7d04aefcd:0xcfb347ce4af33f5b!8m2!3d42.6774895!4d-83.246131!16s%2Fg%2F11qrwffldk!19sChIJze9K0OfPJIgRWz_zSs5Hs88,Integra Property Enhancement Services,4.1,27,Lawn care service,,,https://ipeslawn.com/?utm_source=gbp&utm_medium=organic&utm_campaign=profile,+1 586-638-9679,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKR9bEnJRWn4csIGxKcjXUNGE5a3bHT9-drqwrINDkRGK7-v-TUYpx6Tkh86_4kWD8sztrHSuLFgshKgMjhRU-YGb4SuXRJm6RhKncBTe3VBhWDZVY0dpJhsbtiyJg_L2HyCtIXzN4JUg=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+East+English+Village+Detroit+MI/@42.4048763,-82.9331167,14z",2026-04-29T19:19:35.615Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,,,
https://www.google.com/maps/place/CLR+Handyman+%26+Landscaping+Service+LLC/data=!4m7!3m6!1s0x6a1378965eb4a221:0xc07ddf1a38880fb6!8m2!3d42.4257092!4d-83.2200508!16s%2Fg%2F11smbx6m8c!19sChIJIaK0XpZ4E2oRtg-IOBrffcA,CLR Handyman & Landscaping Service LLC,5.0,10,Handyman/Handywoman/Handyperson,"18454 Ashton Ave, Detroit, MI 48219, United States","CQGH+7X Detroit, Michigan, USA",http://clrhandymanlandscaping.com/,+1 313-377-4540,Open · Closes 5 pm,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGPC6Ts3tEHIGpU2wKuhmP80zggm89kjaJBcKO-Cfgt5STg5pX7CCMchUGDUkygvumJZyr3hXgXTgSgLLSo-jtLvhZ6_ZcvZ84U5z241OaKAj0a4-xhUxNWZNfnFumbYcT5QjPqg=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+University+District+Detroit+MI/@42.4244328,-83.137012,14z",2026-04-29T19:20:04.449Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/New+Finish+Landscaping/data=!4m7!3m6!1s0x883b4a51c36fdbe1:0xb4ac22e9f04e2de8!8m2!3d42.4009228!4d-83.2252629!16s%2Fg%2F1tx1tv_x!19sChIJ4dtvw1FKO4gR6C1O8OkirLQ,New Finish Landscaping,5.0,7,Landscaper,"Detroit, MI 48223, United States","CQ2F+9V Detroit, Michigan, USA",,,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6tbArbGHQVdcnWxS0554-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.21672&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+University+District+Detroit+MI/@42.4244328,-83.137012,14z",2026-04-29T19:20:22.861Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Target+Facility+Management/data=!4m7!3m6!1s0x8824c973f2fa0083:0x8206445f6caf4bac!8m2!3d42.4497384!4d-83.1782366!16s%2Fg%2F11jp7lrbqn!19sChIJgwD68nPJJIgRrEuvbF9EBoI,Target Facility Management,4.4,13,Property management company,"13301 Cloverdale St, Oak Park, MI 48237, United States","CRXC+VP Oak Park, Michigan, USA",http://targetfm.com/,+1 248-820-5816,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HZo76wgje5pqPA6ZWyq-wA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.59023&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+University+District+Detroit+MI/@42.4244328,-83.137012,14z",2026-04-29T19:20:34.722Z,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Prime+Construction+%26+Excavation/data=!4m7!3m6!1s0x4a58f034ee4aca5b:0x94b64b6a1af62a63!8m2!3d42.3813921!4d-83.2029351!16s%2Fg%2F11vr76g8lh!19sChIJW8pK7jTwWEoRYyr2GmpLtpQ,Prime Construction & Excavation,5.0,17,Concrete contractor,"12700 Mansfield St, Detroit, MI 48227, United States","9QJW+HR Detroit, Michigan, USA",https://primeconstructionexcavation.com/,+1 313-744-6050,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrEUHMPcTAGNEe-3burD6RcYM2-zvkdgaKuG-XydFbsByAfHZnwByqIcLbRXklnpCParmCC1wIWZZC0Tetd4y1Rl1samSO-5qqLG1DFyB1PFkjX8eG8KO3CZTD4nQU2QRLu6I=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+University+District+Detroit+MI/@42.4244328,-83.137012,14z",2026-04-29T19:20:40.052Z,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–5 pm,Closed,6 am–7 pm,6 am–7 pm,,,
