placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Elite+Lawn+Solutions/data=!4m7!3m6!1s0x89ab814d55527383:0x81a47ae1074ccf21!8m2!3d35.295555!4d-78.5660704!16s%2Fg%2F1263dk1mp!19sChIJg3NSVU2Bq4kRIc9MB-F6pIE,Elite Lawn Solutions,2.3,3,Landscaper,,"12977 Harnett-Dunn Hwy, Dunn, NC 28334, United States","7CWM+6H Dunn, North Carolina, USA",,+1 910-237-0229,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4ACMKaqW-_sJ2r-0-xd0PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.55013&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Erwin+Fayetteville+NC/@35.3268292,-78.676128,14z",2026-04-29T20:11:36.285Z,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x89ab818347dce48d:0xa66585db338996e6!8m2!3d35.324809!4d-78.652346!16s%2Fg%2F11ybzl3sx5!19sChIJjeTcR4OBq4kR5paJM9uFZaY,Harbor Freight,4.5,64,Hardware store,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car.","46 Shriji Ln, Erwin, NC 28339, United States","88FX+W3 Erwin, North Carolina, USA",https://www.harborfreight.com/storelocator/46-shriji-lane-erwin-28339?number=3630,+1 910-766-3121,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFA30xrs2rA5FBGPvJ8FX4u5q8aXOMRtL5lq_t-iB8ToEE3hGYh6TzRsqsoSDEshwq5Gvbwv4MgKDRLuy3BLIdKi_LnK1ogH1ymKGLbaTJPPlhXV7K-RuVwkHhgMGe2iQmJwBMX=w408-h353-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Erwin+Fayetteville+NC/@35.3268292,-78.676128,14z",2026-04-29T20:11:41.204Z,,
https://www.google.com/maps/place/Jernigans-Nursery/data=!4m7!3m6!1s0x89ab81e18a9e9ded:0xcacb48b34bc8bd36!8m2!3d35.3225996!4d-78.5746125!16s%2Fg%2F11ftkhv3c1!19sChIJ7Z2eiuGBq4kRNr3IS7NIy8o,Jernigans-Nursery,3.7,3,Wholesale plant nursery,,"220 Lee Rd, Dunn, NC 28334, United States","8CFG+25 Dunn, North Carolina, USA",,+1 919-291-5752,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVLUg8mA11k6dghLP_Y3A3-AP__UjAgKV03x0RA7oDQ8KUAmWctiuiCfZ4COW2ghSL94Wv7D1LGjJa9Ujj53MEi97tTzkPLjxz8ou_1ywxjiPD31_xVOk851nQC_8nf9wfGD47=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Erwin+Fayetteville+NC/@35.3268292,-78.676128,14z",2026-04-29T20:11:46.115Z,,
https://www.google.com/maps/place/Seamless+Gutter+Network/data=!4m7!3m6!1s0x89ab6b56563d08fb:0xf4918bd86eb3a4fb!8m2!3d35.0589425!4d-78.9243822!16s%2Fg%2F11h58vp470!19sChIJ-wg9VlZrq4kR-6SzbtiLkfQ,Seamless Gutter Network,4.9,115,Gutter service,,"2611 Bennington Rd, Fayetteville, NC 28303, United States","335G+H6 Fayetteville, North Carolina, USA",http://www.seamlessgutternetwork.co/,+1 910-222-8855,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLxXidNxgsyobYAJlA3li-rRw_RlT5dfvy5xF2jxeZWGCV1PFXEv8C6LhEVcoi_BfO2t2Hztr9AZ58hmvJh8KUQkQStngecCIzdUgkOIS7qA7Wn9KrkShmaLY9-dHjYqFCAm75VQ=w408-h412-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2026-04-29T20:12:13.372Z,,
https://www.google.com/maps/place/Tarts+Landscape+Lighting+%26+Lawn+Sprinkler+Irrigation/data=!4m7!3m6!1s0x89ab876b159706d9:0xe1e30f98b18b5b63!8m2!3d35.292786!4d-78.502549!16s%2Fg%2F11rjs4xwgj!19sChIJ2QaXFWuHq4kRY1uLsZgP4-E,Tarts Landscape Lighting & Lawn Sprinkler Irrigation,5.0,15,Lawn sprinkler system contractor,,"6242 Godwin Lake Rd, Dunn, NC 28334, United States","7FVW+4X Dunn, North Carolina, USA",https://www.facebook.com/TartsIrrigation,+1 910-651-7279,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGq_O4UfuuaXbV6jg2Pmo1HnXijEEXiYmziezKvS0yQwY-MNILCsBdYhjjOqUQI0XGd8uWCYkD6eOrffNKnJD1yZ6guso4xCZylDrC944EmjIgbwQLtEVHcUVxexDXXRi_cqivF1Q=w422-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2026-04-29T20:12:18.454Z,,
https://www.google.com/maps/place/Hornaday+Construction+Co/data=!4m7!3m6!1s0x89ab1356d0d0daa7:0xf9b2f0ea8254b664!8m2!3d35.0499757!4d-78.9236948!16s%2Fg%2F1tdy9ycs!19sChIJp9rQ0FYTq4kRZLZUgurwsvk,Hornaday Construction Co,4.3,6,Construction company,,"581 Executive Pl # 700, Fayetteville, NC 28305, United States","23XG+XG Fayetteville, North Carolina, USA",,+1 910-483-9715,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XAw1M8284wWSAuRNuqqsdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.78662&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2026-04-29T20:12:21.048Z,,
https://www.google.com/maps/place/Designscapes+Studio/data=!4m7!3m6!1s0x89ab6d42131054ed:0x1a23f2e37dab7f51!8m2!3d35.0722971!4d-78.9148787!16s%2Fg%2F11y47px462!19sChIJ7VQQE0Jtq4kRUX-rfePyIxo,Designscapes Studio,,,Landscape designer,,"802 Ethelored St, Fayetteville, NC 28303, United States","33CP+W2 Fayetteville, North Carolina, USA",,+1 910-401-7030,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJ5UlUve71V6ITsKdMii2Tk0pcdQ_TtW6YPLB-hRxjaIA1KTIlwvZWKCAfaNYIUMDwdxxrd7tjoDS44KMF4_CQDNgFnhZ24iP7ZEY6dicfKZGMake2ivQJAsfQIQXcIpXcqLo=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2026-04-29T20:12:25.571Z,,
https://www.google.com/maps/place/Onsite+Homes/data=!4m7!3m6!1s0x89ab135904ac0e5f:0x71640c711b884f5!8m2!3d35.0435849!4d-78.9269981!16s%2Fg%2F11fyx90trg!19sChIJXw6sBFkTq4kR9YS4EcdAFgc,Onsite Homes,3.4,19,Home builder,,"2931 Breezewood Ave Ste 202, Fayetteville, NC 28303, United States","23VF+C6 Fayetteville, North Carolina, USA",http://www.onsitehomesnc.com/,+1 910-745-0001,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFS_rcML7RyNkKW4EUdvLh9m-sBoGe-6i3uML8wXcnv3QoTubXgHqBDauo3Cr28WJSr8CwlipTmy1GeagivEprY3psT4cvT1wHwGhn85g22eEIQkmNNBFozZwRAW4ddoP6SM17ELw=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manchester+Fayetteville+NC/@35.0523673,-78.8783774,14z",2026-04-29T20:13:27.598Z,,
"https://www.google.com/maps/place/Little+%26+Young,+Inc/data=!4m7!3m6!1s0x89ab13588e56f179:0xd3ddbdec6c159a82!8m2!3d35.0436084!4d-78.9278377!16s%2Fg%2F1tdg8ny9!19sChIJefFWjlgTq4kRgpoVbOy93dM","Little & Young, Inc",2.3,290,Association / Organization,,"2939 Breezewood Ave STE 100, Fayetteville, NC 28303, United States","23VC+CV Fayetteville, North Carolina, USA",http://www.littleandyoung.net/,+1 910-484-5400,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvVS--bpjgpE-fWYL-HoFgLyUg5l37uh0MNGcW0uJrGbKM4n2mMSOFajcCqxg5KSFLi82cEmkib7VyhtYJDrkbzsnMg1DC7iTDaCvgcrKMIlCieOBcVxDF9mzmBOU1HWSJRrPQ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+Fayetteville+NC/@35.0523673,-78.8783774,14z",2026-04-29T20:14:13.411Z,,
https://www.google.com/maps/place/Southern+Customs+Construction+Remodeling+and+Landscaping/data=!4m7!3m6!1s0x89ab27e3602a30a5:0xdffa0e263dd36e31!8m2!3d34.8124728!4d-79.1845901!16s%2Fg%2F11s9_xmk0h!19sChIJpTAqYOMnq4kRMW7TPSYO-t8,Southern Customs Construction Remodeling and Landscaping,1.0,1,Construction company,,"111 W 6th Ave, Red Springs, NC 28377, United States","RR68+X5 Red Springs, North Carolina, USA",,+1 463-235-0942,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SYnz3hkzxxvg7XRArhP_2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.87877&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:14:32.571Z,,
https://www.google.com/maps/place/Crimson+Lawn+%26+Landscape+LLC/data=!4m7!3m6!1s0x89ab15ecc9c2df4b:0xf53262608c2eb1ff!8m2!3d35.0543284!4d-78.9310287!16s%2Fg%2F11xmn0hwcl!19sChIJS9_CyewVq4kR_7EujGBiMvU,Crimson Lawn & Landscape LLC,4.9,45,Lawn care service,,"534 Northview Dr, Fayetteville, NC 28303, United States","3339+PH Fayetteville, North Carolina, USA",https://www.facebook.com/share/1BgrgSTdu4/?mibextid=wwXIfr,+1 910-818-4818,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXuYXgTe6juno_OUzucPPaEWLB_IA3f71jBYTgloLyXC5tWa-qNn0VffsNQpHOy3N48x_ROnWU75KKcWbn7WPQ_Kl_asLW8SrFuZfRW3HOgZA-LiokXiBDK-A7BosTQX4op4LWNSIAG25j=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:14:37.237Z,,
https://www.google.com/maps/place/Pray+on+it+lawn+care%2Fmaintenance/data=!4m7!3m6!1s0x89aad95f98e9eeb5:0x3904a4b4291aa181!8m2!3d34.8204518!4d-79.1804416!16s%2Fg%2F11s_zyqvf2!19sChIJte7pmF_ZqokRgaEaKbSkBDk,Pray on it lawn care/maintenance,5.0,3,Lawn care service,,"260 richland dr, Red Springs, NC 28377, United States","RRC9+5R Red Springs, North Carolina, USA",,+1 910-736-8618,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxfTz9aDlIB4DPhzJz_p2r7RFHVQYinut590CW6OKK9A-Q7j8eJ-U7efqZtXUV0Y9fHSl9gHJEFwic7RZn6DVrTb31_ytyoCNJdfqU3U0jVCvfaP_GPN1k4SJf2nQUutJCpou3DA=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:14:42.271Z,Identifies as women-owned,
https://www.google.com/maps/place/211+Sand/data=!4m7!3m6!1s0x89ab258e4af00001:0x2fd4f1f8b5fb3f26!8m2!3d34.8502505!4d-79.1902542!16s%2Fg%2F11hy9nvk4t!19sChIJAQDwSo4lq4kRJj_7tfjx1C8,211 Sand,4.2,6,Trucking company,,"9247 Red Springs Rd, Red Springs, NC 28377, United States","VR25+4V Red Springs, North Carolina, USA",,+1 910-843-2884,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=699btPQrD2VXs66A6bzDZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.59214&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:14:44.875Z,,
https://www.google.com/maps/place/Hasty+Land+Surveying/data=!4m7!3m6!1s0x89ab3013e9f5bbe3:0x4c0fe9ae50247cfe!8m2!3d34.8193384!4d-79.180886!16s%2Fg%2F1th1dlbl!19sChIJ47v16RMwq4kR_nwkUK7pD0w,Hasty Land Surveying,4.4,14,Land surveyor,,"102 Shannon Rd, Red Springs, NC 28377, United States","RR99+PJ Red Springs, North Carolina, USA",,+1 910-843-4510,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHouxEVBJc-RNoQHfXgV3R36zOU6TM0_W44kUjPNq8akdf1diVgfBPPp86vUh_l--jahapA8c0FCDXdzOO7RpOkNG99c9AD55uDTeV4roh6DLVOQtDqUwYXIm-c8vHYMwbOIMdd=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:14:47.540Z,,
https://www.google.com/maps/place/Brown%27s+Hardware+Inc./data=!4m7!3m6!1s0x89ab274790ecbb21:0x80fe6676f5f2b605!8m2!3d34.8146666!4d-79.1825385!16s%2Fg%2F11xlzj6st6!19sChIJIbvskEcnq4kRBbby9XZm_oA,Brown's Hardware Inc.,4.9,10,Hardware store,,"209 S Main St, Red Springs, NC 28377, United States","RR78+VX Red Springs, North Carolina, USA",,+1 910-843-5119,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzbyKXFhIJWgS_qShdZdeJH8AOFIkB8Dpy1RJXalQMh7kecj2_qBlFy4B4PGvLaW81ahiFC73-VCck8Qn1bmUgR_OasZUk71arhEc5vHddxGB1hsKzHgk_QfH-WwUp5P9_-jgoKnwE6WA=w408-h408-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4:30 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:14:52.447Z,,
https://www.google.com/maps/place/PD+AND+SONS+LANDSCAPING/data=!4m7!3m6!1s0x89ab291ab0182dfd:0x11e0e1d8cd7b592c!8m2!3d34.816313!4d-79.2371522!16s%2Fg%2F11h392h8h5!19sChIJ_S0YsBopq4kRLFl7zdjh4BE,PD AND SONS LANDSCAPING,,,Landscaper,,"549 Mt Zion Church Rd, Maxton, NC 28364, United States","RQ87+G4 Maxton, North Carolina, USA",,+1 910-729-2679,Closes soon · 5 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9ycfEtRGOy9SCmYjNyNGkaTeA1fyBbar4bYJQ_slWZPKror86RmP_Dy8eWx3ss_wGKXXAsDIWFeUc567Rp9BD_zuGsdBqUyI2FapWx_-eAx21KRwRxjXIeLjwxjJ7RBB5KhQ2Nw=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:14:57.291Z,Identifies as women-owned,
https://www.google.com/maps/place/Jrs+lawn+care+llc/data=!4m7!3m6!1s0xa1de0ddccab5418d:0xf5158c0a27f0c1de!8m2!3d34.7097296!4d-79.2448785!16s%2Fg%2F11kpln918z!19sChIJjUG1ytwN3qER3sHwJwqMFfU,Jrs lawn care llc,5.0,24,Lawn care service,,,,,+1 910-610-9571,Open · Closes 8:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKTqsKIa646m-u7WXixul1BjvawQiX4QZWqshwWdyZ_wx65MZkxYATNsKiDKaNKAfoe2d3NSN634DeFhcbwSqp6RKnFcjDbH6AZj6irs2J39yXTc3NHNuk8MzdRlZUNbLm8Rfu=w408-h544-k-no,true,7 am–8:30 pm,7 am–8 pm,7 am–7:30 pm,7 am–8 pm,8 am–5 pm,7 am–8:30 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:15:09.212Z,,
https://www.google.com/maps/place/Only+Quality+Enterprises/data=!4m7!3m6!1s0x85cfcccf88c597e1:0xe009a5b48e4af727!8m2!3d34.6260284!4d-79.1334686!16s%2Fg%2F11sb0myyrg!19sChIJ4ZfFiM_Mz4URJ_dKjrSlCeA,Only Quality Enterprises,5.0,15,Pressure washing service,,,,,+1 910-734-6038,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvd4SK94km-LBOosBcZuaJGHfeVkliNW6kr4t0EaUXvemJfUWJrwkM899YDhM52Ny9fvRvR6-XGusQVKcTQt2hVEFLsLrrhzu3BGLEziO-LMNZXhJfkTZCO12QEq3wxXvLl0h6=w427-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:15:20.713Z,,
"https://www.google.com/maps/place/Black+Leopard+Transport+LLC/@34.9171255,-79.1504489,10z/data=!3m1!4b1!4m6!3m5!1s0x4fe14883e17bcc15:0x90863dc3c1c5b4cf!8m2!3d34.9171255!4d-79.1504489!16s%2Fg%2F11xf0zz0c5",Black Leopard Transport LLC,5.0,1,Delivery service,,,,,+1 910-922-1779,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2026-04-29T20:15:32.183Z,,
https://www.google.com/maps/place/Grants+Lawn+%26+Sprinkler/data=!4m7!3m6!1s0x89ab3f7af6099f8b:0x26f1ed0789e3b0b1!8m2!3d35.062111!4d-79.07304!16s%2Fg%2F1td2_9t9!19sChIJi58J9no_q4kRsbDjiQft8SY,Grants Lawn & Sprinkler,4.4,64,Lawn sprinkler system contractor,,"6839 Timbercroft Ln, Fayetteville, NC 28314, United States","3W6G+RQ Fayetteville, North Carolina, USA",,+1 910-977-6036,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1l9ngQtgySPS-l8MrdURgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.99966&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,8 am–8 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seventy-First+Township+Fayetteville+NC/@35.0901986,-79.0419053,14z",2026-04-29T20:15:54.334Z,,
"https://www.google.com/maps/place/KnN+Lawn+Care,+LLC/data=!4m7!3m6!1s0x89ab3fcd289675b5:0xff7fabc111ab76c1!8m2!3d35.0349555!4d-79.0506792!16s%2Fg%2F11gh6yrdqk!19sChIJtXWWKM0_q4kRwXarEcGrf_8","KnN Lawn Care, LLC",5.0,3,Lawn care service,,"7723 Redwood Ave, Fayetteville, NC 28314, United States","2WMX+XP Fayetteville, North Carolina, USA",https://www.facebook.com/kandnlawncare/,+1 910-920-0926,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEO5OZ3dGiNAvsn9IcD6E7Aa6910SSpolHoxqHY8Ae7_sEfN_lx4Q6DjCLbY3FfS0-CgWgSnlNCfCKnhb6Pd31WB6-yur0nR1im8BIrLSpvXw3xcEPsMw3aED2fSuQ6cj9VKuLOgGv_erc=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seventy-First+Township+Fayetteville+NC/@35.0901986,-79.0419053,14z",2026-04-29T20:15:59.261Z,Identifies as veteran-owned,
https://www.google.com/maps/place/All+American+Landscaping/data=!4m7!3m6!1s0x89ab6b6fe4f39ee5:0xb1856988fb048df4!8m2!3d35.450633!4d-78.7258784!16s%2Fg%2F11j5p7vlj9!19sChIJ5Z7z5G9rq4kR9I0E-4hphbE,All American Landscaping,1.0,6,Landscaper,,,,,+1 910-302-9949,Closes soon · 5 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE47NKJsY4LFPzpdIGR2JGP8Ky6BkwsufGguK0EAKv3jXs0AY82rMG2AWj7EC5NS7yLcmyCRKVaMkhfyNPRyE4ysVlkO2mzmufIQGWc7vXDRF9IXDU1ByMMKgz7QwpmqNK3Ufd=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seventy-First+Township+Fayetteville+NC/@35.0901986,-79.0419053,14z",2026-04-29T20:16:04.228Z,,
https://www.google.com/maps/place/JA+Service+Enterprise+Inc./data=!4m7!3m6!1s0x89ab6aabc8df3e91:0x4a636c5f41aaba2d!8m2!3d34.2920456!4d-79.86097!16s%2Fg%2F11c45tzhvv!19sChIJkT7fyKtqq4kRLbqqQV9sY0o,JA Service Enterprise Inc.,4.0,23,House cleaning service,,,,https://cleaningfayetteville.com/,+1 910-813-4271,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYbn0AV7vwQfjfZS3__QvPg_w7qE4iYRKHIzMYpCXnEC3K3OlQ_WEJMp1fbuHQQgDBfbexJB2o2z-4TamT-VGzLTkoT-isAFW1KwLnHEWrrat7mBqDe4pL87IWkAmKCepghvFZ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seventy-First+Township+Fayetteville+NC/@35.0901986,-79.0419053,14z",2026-04-29T20:16:09.118Z,,true
https://www.google.com/maps/place/Leonard+Truck+Outfitters/data=!4m7!3m6!1s0x89ab151a74eeee4b:0x52ad96551980f3fe!8m2!3d35.0434394!4d-78.9883172!16s%2Fg%2F11fd4l11lp!19sChIJS-7udBoVq4kR_vOAGVWWrVI,Leonard Truck Outfitters,4.8,263,Truck accessories store,· In-store shopping · Delivery,"6324 Raeford Rd, Fayetteville, NC 28304, United States","22V6+9M Fayetteville, North Carolina, USA",http://leonardusa.com/,+1 910-554-3313,"Open · Closes 6 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGA0dzahQnoOXo6u-UE7BlGpTf1Yde-o2BzicVWuTumlUHTsOGDqpOH6WyOjgpNtLE8pYC1hAQXHsZAPb-awoAA1r4BnB0KOKNmMvK_WNfIk591z0zJKyGGjiQ_gfUHvOL8QZG0=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–3 pm,Closed,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seventy-First+Township+Fayetteville+NC/@35.0901986,-79.0419053,14z",2026-04-29T20:16:25.845Z,,
https://www.google.com/maps/place/Proscape+landscaping+%26+maintenance/data=!4m7!3m6!1s0x89ab0d1c4b9da3db:0xf7ac52276e572e4b!8m2!3d35.0490092!4d-78.8318495!16s%2Fg%2F11tjf7n9c0!19sChIJ26OdSxwNq4kRSy5XbidSrPc,Proscape landscaping & maintenance,,,Contractor,,"450 Whitehead Rd, Fayetteville, NC 28312, United States","25X9+J7 Fayetteville, North Carolina, USA",,+1 910-710-3473,Closes soon · 5 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A4nlwhmtG20Bj8gN_gYJHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.474525&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+St.+Pauls+Fayetteville+NC/@35.0575614,-78.8403265,14z",2026-04-29T20:16:53.953Z,,
https://www.google.com/maps/place/Best+Hardware+True+Value/data=!4m7!3m6!1s0x89ab13c6e5a62fdb:0x7c2d160024afea63!8m2!3d35.0465386!4d-78.8831568!16s%2Fg%2F11vyzgnxkv!19sChIJ2y-m5cYTq4kRY-qvJAAWLXw,Best Hardware True Value,4.9,11,Hardware store,· In-store pick-up,"203 Blount St, Fayetteville, NC 28301, United States","24W8+JP Fayetteville, North Carolina, USA",https://mybesthardware.com/,+1 910-339-5982,"Open · Closes 5:30 pm

Updated by others 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGN--5hBkm54ZWTydQn9uioWvlOGAJIbk9at4paue8S2FeJsktTQEndceaxVemsk87mE7wnAnCOKqOgYz6nGMNCFL7mNr2b33nx9cl7BiUnKTTxqQ9fBzzzsO14CX3CV7wGmY9_=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,"8 am–1 pm, 2–5:30 pm",8 am–5 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+St.+Pauls+Fayetteville+NC/@35.0575614,-78.8403265,14z",2026-04-29T20:17:10.463Z,,
https://www.google.com/maps/place/Saint+Pauls+Church/data=!4m7!3m6!1s0x89ab6d56455fd25f:0xec4099f3c85f1844!8m2!3d35.0575614!4d-78.8403265!16s%2Fg%2F1tkp5vln!19sChIJX9JfRVZtq4kRRBhfyPOZQOw,Saint Pauls Church,5.0,1,Church,,"Fayetteville, NC 28312, United States","3555+2V Fayetteville, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=By7-Ol_kuCrQ8PelA_VaHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.31004&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+St.+Pauls+Fayetteville+NC/@35.0575614,-78.8403265,14z",2026-04-29T20:17:13.128Z,,
