placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes,isBlackOwned
"https://www.google.com/maps/place/MaineHealth+Lincoln+Hospital+-+Saint+Andrews+Campus/@43.8502574,-69.6392408,17z/data=!3m1!4b1!4m6!3m5!1s0x4cad99ca16229c31:0xa4a1e4cd47f00d34!8m2!3d43.8502574!4d-69.6392408!16s%2Fg%2F11g07_3kt2",MaineHealth Lincoln Hospital - Saint Andrews Campus,,,Physical therapy clinic,"6 St Andrews Ln, Boothbay Harbor, ME 04538, United States","V926+48 Boothbay Harbor, Maine, USA",https://mainehealth.org/lincolnhealth/services/wellness-rehabilitation?utm_source=google&utm_medium=local,+1 207-633-1928,Closed ⋅ Opens 8 am Thu,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Boothbay+Harbor+ME/@43.8523045,-69.6281014,14z",2025-09-18T00:38:40.266Z,,,,
https://www.google.com/maps/place/MaineHealth+Urgent+Care+-+Boothbay+Harbor/data=!4m7!3m6!1s0x4cad98e6e8527755:0xe0f2abe832c41c81!8m2!3d43.8505583!4d-69.639035!16s%2Fm%2F0zw67zy!19sChIJVXdS6OaYrUwRgRzEMuir8uA,MaineHealth Urgent Care - Boothbay Harbor,3.8,28,Urgent care center,"6 St Andrews Ln, Boothbay Harbor, ME 04538, United States","V926+69 Boothbay Harbor, Maine, USA",https://mainehealth.org/lincolnhealth/services/urgent-care?utm_source=google&utm_medium=local,+1 207-633-2121,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplDRU1e7ddxHOGuy1RmYoUem0-vT677fnwdwnhdlmYABcljLJ1TFp55ofTc3ko7iA2q7VBEz3DS1bBSP6Gdsz1CSwPgP9pBVE8wNrO51XPGaRmvhHbMcsZhzEhgc_dFJtoDK8=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Boothbay+Harbor+ME/@43.8523045,-69.6281014,14z",2025-09-18T00:38:45.087Z,,,,
https://www.google.com/maps/place/Boothbay+Harbor+Memorial+Library/data=!4m7!3m6!1s0x4cad98eef08cf06d:0xce68a6de27adae7b!8m2!3d43.851683!4d-69.628455!16s%2Fm%2F010hrn4w!19sChIJbfCM8O6YrUwRe66tJ96maM4,Boothbay Harbor Memorial Library,5.0,17,Public library,"4 Oak St, Boothbay Harbor, ME 04538, United States","V92C+MJ Boothbay Harbor, Maine, USA",http://bbhlibrary.org/,+1 207-633-3112,Closed ⋅ Opens 9:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipNBhbTl21-2_Or6w26X8X6lPLdwI0nFGyqjNaOi=w408-h408-k-no,true,9:30 am–7 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,10 am–4 pm,Closed,Closed,9:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Boothbay+Harbor+ME/@43.8523045,-69.6281014,14z",2025-09-18T00:38:49.937Z,,,,
"https://www.google.com/maps/place/Above+%26+Beyond+Scheduling+Services,+LLC/@43.9728725,-69.65146,10z/data=!3m1!4b1!4m6!3m5!1s0x4cad98faaaaaaaab:0x1201b5cbb44eff34!8m2!3d43.9728725!4d-69.65146!16s%2Fg%2F11b74vjwbx","Above & Beyond Scheduling Services, LLC",5.0,3,Home health care service,,,http://www.aboveandbeyondmaine.com/,+1 207-633-6338,Closed ⋅ Opens 8:30 am Thu,,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Boothbay+Harbor+ME/@43.8523045,-69.6281014,14z",2025-09-18T00:38:56.718Z,,,,
https://www.google.com/maps/place/MaineHealth+Lincoln+Hospital+-+Miles+Campus/data=!4m7!3m6!1s0x4cad94daaf0edc37:0xfb836749d34af5d5!8m2!3d44.0260607!4d-69.5301532!16s%2Fg%2F11c74zq7mp!19sChIJN9wOr9qUrUwR1fVK00lng_s,MaineHealth Lincoln Hospital - Miles Campus,3.5,60,General hospital,"35 Miles St, Damariscotta, ME 04543, United States","2FG9+CW Damariscotta, Maine, USA",https://mainehealth.org/lincolnhealth?utm_source=google&utm_medium=local,+1 207-563-1234,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOoi1NF8AfAIhi1gL-IK8RaV0lWxYRB6r7cgaXZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Boothbay+Harbor+ME/@43.8523045,-69.6281014,14z",2025-09-18T00:39:06.241Z,,,,
https://www.google.com/maps/place/Down+East+Hospice:+Madigan+Stephen+MD/data=!4m7!3m6!1s0x4ca8cd8d65896b7b:0xb6911fe7bb6cac97!8m2!3d44.7138147!4d-67.4763879!16s%2Fg%2F1tk6py4b!19sChIJe2uJZY3NqEwRl6xsu-cfkbY,Down East Hospice: Madigan Stephen MD,5.0,1,Pulmonologist,"11 Hospital Dr, Machias, ME 04654, United States","PG7F+GC Machias, Maine, USA",,+1 207-255-3356,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rWc3ICOGqhl1P5Le3IhUXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.19414&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:39:31.074Z,,,,
https://www.google.com/maps/place/Down+East+Community+Hospital/data=!4m7!3m6!1s0x4ca8cd85e63b4139:0x6aac6583d772e698!8m2!3d44.7139288!4d-67.4758859!16s%2Fg%2F1tdyvz90!19sChIJOUE75oXNqEwRmOZy14NlrGo,Down East Community Hospital,2.9,69,General hospital,"11 Hospital Dr, Machias, ME 04654, United States","PG7F+HJ Machias, Maine, USA",http://www.dech.org/,+1 207-255-3356,,https://lh3.googleusercontent.com/p/AF1QipOVitKjfAkfPDj47v2ejaj-qeouASR_JL4eo-_x=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:39:36.074Z,,,,
https://www.google.com/maps/place/Eastport+Healthcare+Inc/data=!4m7!3m6!1s0x4ca8cdf493ae8113:0xd97c75a939ac50a6!8m2!3d44.7044257!4d-67.4641904!16s%2Fg%2F1td_gvlf!19sChIJE4Guk_TNqEwRplCsOal1fNk,Eastport Healthcare Inc,4.2,5,Family counselor,"160 Dublin St, Machias, ME 04654, United States","PG3P+Q8 Machias, Maine, USA",http://www.eastporthealth.org/,+1 207-255-8290,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=punU2v13lujxVc2dIiwDyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.59737&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:39:39.236Z,,,,
https://www.google.com/maps/place/Marshall%27s+Health+Care+Facility/data=!4m7!3m6!1s0x4ca8cd8ea8c5a5cf:0x6480a38affe3520e!8m2!3d44.7118897!4d-67.4675604!16s%2Fg%2F1tggn7gc!19sChIJz6XFqI7NqEwRDlLj_4qjgGQ,Marshall's Health Care Facility,3.0,2,Assisted living facility,"16 Beal St, Machias, ME 04654, United States","PG6J+QX Machias, Maine, USA",https://marshalls-healthcare.com/,+1 207-255-3387,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZLYb8PyUFWj662OSrioUiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.76498&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:39:42.050Z,,,,
"https://www.google.com/maps/place/Down+East+Community+Hospital/@44.722454,-67.4415893,17z/data=!3m1!4b1!4m6!3m5!1s0x4ca8cd8d4d02ddaf:0xc17567fbaaab707d!8m2!3d44.722454!4d-67.4415893!16s%2Fg%2F1tf57h02",Down East Community Hospital,5.0,1,Home health care service,"Reid Emery Medical Building, 229 Main St #2, Machias, ME 04654, United States","PHC5+X9 Machias, Maine, USA",https://www.dech.org/,+1 207-255-3356,Closed ⋅ Opens 7 am Thu,,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:39:48.887Z,,,,
https://www.google.com/maps/place/Regional+Medical+Center+At+Lubec/data=!4m7!3m6!1s0x4ca8cd927a4a5945:0x91340777c3d80181!8m2!3d44.7154548!4d-67.4615138!16s%2Fg%2F1tj7dnbw!19sChIJRVlKepLNqEwRgQHYw3cHNJE,Regional Medical Center At Lubec,5.0,1,Medical clinic,"23 Broadway, Machias, ME 04654, United States","PG8Q+59 Machias, Maine, USA",https://www.rmcl.org/,+1 207-733-5541,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_zVNq3nzrNUGMV8DnW55Sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.62317&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:39:52.368Z,,,,
"https://www.google.com/maps/place/Down+East+Health+Center,+Family+Practice/@44.7241001,-67.429327,17z/data=!3m1!4b1!4m6!3m5!1s0x4ca8cd0003eed85b:0x900e0cc23fd214bc!8m2!3d44.7241001!4d-67.429327!16s%2Fg%2F11vqsk8498","Down East Health Center, Family Practice",5.0,1,Medical clinic,"1031 Main St, East Machias, ME 04630, United States","PHFC+J7 East Machias, Maine, USA",https://www.dech.org/providers-offices/office-locations/,+1 207-255-2772,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:39:57.815Z,,,,
https://www.google.com/maps/place/Women%27s+Health+Center/data=!4m7!3m6!1s0x4ca8cded262d6a49:0x2344b5c7e1f63d1b!8m2!3d44.7138148!4d-67.4763879!16s%2Fg%2F1td69gk_!19sChIJSWotJu3NqEwRGz324ce1RCM,Women's Health Center,3.5,10,Women's health clinic,"11 Hospital Dr, Machias, ME 04654, United States","PG7F+GC Machias, Maine, USA",,+1 207-255-0400,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rWc3ICOGqhl1P5Le3IhUXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.17539&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:40:03.076Z,,,,
https://www.google.com/maps/place/Sunrise+County+Home+Care/data=!4m7!3m6!1s0x4ca8cd8d7abdd493:0xd9a25440b6c8c1c2!8m2!3d44.7153184!4d-67.4614929!16s%2Fg%2F1tg867k5!19sChIJk9S9eo3NqEwRwsHItkBUotk,Sunrise County Home Care,,,Home health care service,"11 Broadway, Machias, ME 04654, United States","PG8Q+4C Machias, Maine, USA",https://www.rmcl.org/services-and-programs/sunrise-county-homecare-services/,+1 207-255-3344,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HXLepbMzvfyOvaErJd3ZLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.7325&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:40:06.043Z,,,,
"https://www.google.com/maps/place/Community+Health+%26+Counseling/@44.7138571,-67.4753739,17z/data=!3m1!4b1!4m6!3m5!1s0x4ca8cdf2b1a478af:0xea4b45aa73057be!8m2!3d44.7138571!4d-67.4753739!16s%2Fg%2F1v5_90gl",Community Health & Counseling,1.0,1,Mental health service,"15 Kids Corner Road, Machias, ME 04654, United States","PG7F+GV Machias, Maine, USA",https://www.chcs-me.org/,+1 207-255-6786,Closed ⋅ Opens 8 am Thu,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:40:12.917Z,,,,
https://www.google.com/maps/place/Lubec+Regional+Medical+Center/data=!4m7!3m6!1s0x4ca8ce8832ec7ec3:0xb6ad793e56c81fed!8m2!3d44.7230735!4d-67.4145844!16s%2Fg%2F1td47ks4!19sChIJw37sMojOqEwR7R_IVj55rbY,Lubec Regional Medical Center,,,Medical Center,"893 Main St, East Machias, ME 04630, United States","PHFP+65 East Machias, Maine, USA",http://www.rmcl.org/,+1 207-255-0102,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xl5POrxVYKntO0NR290OHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.912076&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:40:15.883Z,,,,
https://www.google.com/maps/place/Healthways%2Feast+Machias+Clinic/data=!4m7!3m6!1s0x4ca8ce70d81eaaab:0x84186a5bf05bd6bd!8m2!3d44.7230607!4d-67.4145888!16s%2Fg%2F11t181rldh!19sChIJq6oe2HDOqEwRvdZb8FtqGIQ,Healthways/east Machias Clinic,1.0,1,Health,"893 Main St, East Machias, ME 04630, United States","PHFP+65 East Machias, Maine, USA",https://www.rmcl.org/locations/healthways-east-machias-clinic/,+1 207-255-0102,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xl5POrxVYKntO0NR290OHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.866439&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-18T00:40:20.769Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-18T00:40:43.670Z,,No new results found,,
https://www.google.com/maps/place/Rumford+Community+Home/data=!4m7!3m6!1s0x4cb3d61c44b0772f:0x2b0a10f4312e13f5!8m2!3d44.5245564!4d-70.5571504!16s%2Fg%2F1td422lk!19sChIJL3ewRBzWs0wR9RMuMfQQCis,Rumford Community Home,3.7,24,Nursing home,"11 John F Kennedy Ln, Rumford, ME 04276, United States","GCFV+R4 Rumford, Maine, USA",https://www.cmhc.org/rumford-hospital/medical-services-at-rumford/long-term-care?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 207-364-7863,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPr3cM84XQyjD2oDdiZM7Dwpbjb6cgcDlpD15Q=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:40:56.293Z,,,,
https://www.google.com/maps/place/Rumford+Hospital+Specialty+Clinics/data=!4m7!3m6!1s0x4cb17dc2c94acedb:0x619045f394f793cc!8m2!3d44.5515937!4d-70.5562906!16s%2Fg%2F11h1r6ln20!19sChIJ285KycJ9sUwRzJP3lPNFkGE,Rumford Hospital Specialty Clinics,5.0,1,Specialized clinic,"420 Franklin St, Rumford, ME 04276, United States","HC2V+JF Rumford, Maine, USA",https://www.cmhc.org/rumford-hospital/medical-services-at-rumford/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 207-369-1130,,https://lh3.googleusercontent.com/p/AF1QipPohCnmwFuhwPJc8bjyvyn4n4RkhhWMWE7M9eTL=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:40:58.959Z,,,,
https://www.google.com/maps/place/Rumford+Hospital/data=!4m7!3m6!1s0x4cb17dbc082f91b7:0x227f16bbe396917a!8m2!3d44.5516229!4d-70.5563259!16s%2Fg%2F11bwh5c1d5!19sChIJt5EvCLx9sUwRepGW47sWfyI,Rumford Hospital,2.7,66,Hospital,"420 Franklin St, Rumford, ME 04276, United States","HC2V+JF Rumford, Maine, USA",https://www.cmhc.org/location/rumford-hospital?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 207-369-1000,,https://lh3.googleusercontent.com/p/AF1QipNjgFaJ_7sPitpqU5nL7NIybjul5iDN57XHD6sw=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:41:03.982Z,,,,
https://www.google.com/maps/place/Rumford+Hospital+Emergency+Department/data=!4m7!3m6!1s0x4cb17dbbf0589fe9:0x1497c6a981c1a63b!8m2!3d44.5516439!4d-70.5563495!16s%2Fg%2F11c76fhzsr!19sChIJ6Z9Y8Lt9sUwRO6bBganGlxQ,Rumford Hospital Emergency Department,5.0,1,Emergency room,"420 Franklin St, Rumford, ME 04276, United States","HC2V+MF Rumford, Maine, USA",,+1 207-369-1051,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPanT6A6BQr_x5vXHxa4jMKWmHk6q_10bTjvxej=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:41:09.081Z,,,,
https://www.google.com/maps/place/Swift+River+Family+Medicine/data=!4m7!3m6!1s0x4cb17dbb9192b47f:0xa6794ec37bd578a4!8m2!3d44.5520352!4d-70.5571114!16s%2Fg%2F1thvxwgl!19sChIJf7SSkbt9sUwRpHjVe8NOeaY,Swift River Family Medicine,1.8,24,Medical clinic,"430 Franklin St, Rumford, ME 04276, United States","HC2V+R5 Rumford, Maine, USA",https://www.cmhc.org/location/swift-river-family-medicine?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 207-369-0146,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPy-npl2fVZUqaHsNkGH5LdI9ohznRLkSY2LZ1T=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:41:14.050Z,,,,
https://www.google.com/maps/place/LINCARE/data=!4m7!3m6!1s0x4cb17fa97391b2fb:0x519798816c429d5e!8m2!3d44.5321563!4d-70.518909!16s%2Fg%2F11p01r17xg!19sChIJ-7KRc6l_sUwRXp1CbIGYl1E,LINCARE,4.2,21,Medical equipment supplier,"21 Industrial Park Rd, Rumford, ME 04276, United States","GFJJ+VC Rumford, Maine, USA",https://www.lincare.com/,+1 207-364-2663,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wjQXU6Yc68rk1ca1rvZZOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.08444&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:41:18.912Z,,,,
https://www.google.com/maps/place/Rumford+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x4cb17d95945c2457:0xe99228f4ec9a5665!8m2!3d44.5516561!4d-70.557704!16s%2Fg%2F11vj619m0v!19sChIJVyRclJV9sUwRZVaa7PQokuk,Rumford Comprehensive Treatment Center,5.0,2,Addiction treatment center,"431 Franklin St, Rumford, ME 04276, United States","HC2R+MW Rumford, Maine, USA",https://www.ctcprograms.com/location/rumford-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_MTAyMjU4NDQ1OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,+1 866-387-2706,"Closed ⋅ Opens 5 am Thu

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN6sWv7_7OIshQCRAOd5cmSyBWbLYWaYv7QaaGs=w408-h306-k-no,true,5–11 am,5–11 am,5–11 am,5–11 am,Closed,5–11 am,5–11 am,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:41:23.714Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Beacon+House/data=!4m7!3m6!1s0x4cb17de9e72893cb:0x93109b0fd04361e2!8m2!3d44.5440039!4d-70.5450457!16s%2Fg%2F1thggmnh!19sChIJy5Mo5-l9sUwR4mFD0A-bEJM,Beacon House,4.3,6,Social services organization,"3 Canal St, Rumford, ME 04276, United States","GFV3+JX Rumford, Maine, USA",https://ocmhs.org/services/beacon-house-peer-recover-center/,+1 207-369-0868,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JwdMQL75yRlTMec2fpMh8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.04123&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Rumford+ME/@44.5539111,-70.5510382,14z",2025-09-18T00:41:28.924Z,,,,
https://www.google.com/maps/place/207+Laser+%26+Integrative+Med/data=!4m7!3m6!1s0x89e2a9b85df8e1b7:0x44515b1433ff0bbb!8m2!3d43.393925!4d-70.530493!16s%2Fg%2F11mq7vdgps!19sChIJt-H4Xbip4okRuwv_MxRbUUQ,207 Laser & Integrative Med,4.6,10,Medical spa,"45 Portland Rd #9A, Kennebunk, ME 04043, United States","9FV9+HR Kennebunk, Maine, USA",https://207laser.com/,+1 207-807-9376,Closed ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/p/AF1QipPkPeUd4ZxGazy_Sddk6uAtMz2uCREhcmQSV8YP=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Kennebunkport+ME/@43.3617264,-70.4767957,14z",2025-09-18T00:41:43.922Z,LGBTQ+ friendly,,,true
https://www.google.com/maps/place/Southern+Maine+Home+Health/data=!4m7!3m6!1s0x4cb2affc1ef5e279:0x92725c232f79df3!8m2!3d43.3953219!4d-70.5320327!16s%2Fg%2F11xcwg7myg!19sChIJeeL1HvyvskwR8533MsIlJwk,Southern Maine Home Health,,,Home health care service,"58 Portland Rd STE 6, Kennebunk, ME 04043, United States","9FW9+45 Kennebunk, Maine, USA",https://www.bayada.com/home-health/locations/me/kennebunk/58-portland-road-suite-6/54752?utm_source=google&utm_medium=local&utm_campaign=google-my-business&utm_content=local-listings,+1 207-849-8842,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNfWxo95JWWs56uE8FlXQugihntRtiE_a2HeBSE=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kennebunkport+ME/@43.3617264,-70.4767957,14z",2025-09-18T00:41:48.674Z,,,,
https://www.google.com/maps/place/D%26C+Home+Care+Maine/data=!4m7!3m6!1s0x4cb2af003d1c2e71:0xf6c4c98a3bff2b92!8m2!3d43.3966072!4d-70.531679!16s%2Fg%2F11vs9sf4f4!19sChIJcS4cPQCvskwRkiv_O4rJxPY,D&C Home Care Maine,4.4,9,Home health care service,"62 Portland Rd Unit 7, Kennebunk, ME 04043, United States","9FW9+J8 Kennebunk, Maine, USA",http://www.dchomecaremaine.com/,+1 207-221-2555,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UMVuXyZRsrKbVFkIJCbxxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.4334973&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Kennebunkport+ME/@43.3617264,-70.4767957,14z",2025-09-18T00:41:53.601Z,,,,
https://www.google.com/maps/place/Align+Home+Care+Services/data=!4m7!3m6!1s0x4cb2af5acc8e300f:0x12ea238e014741d9!8m2!3d43.3993965!4d-70.5541652!16s%2Fg%2F11s0_pgn60!19sChIJDzCOzFqvskwR2UFHAY4j6hI,Align Home Care Services,,,Home health care service,"124 Fletcher St, Kennebunk, ME 04043, United States","9CXW+Q8 Kennebunk, Maine, USA",https://alignhomecareservices.com/kennebunk1/,+1 207-550-0560,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KvzcC8_h48t-dutRYrE2kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.26102&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kennebunkport+ME/@43.3617264,-70.4767957,14z",2025-09-18T00:41:58.668Z,,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x4cb2ab2d3e823b59:0x5a14b0631d9a5645!8m2!3d43.3603849!4d-70.4841069!16s%2Fg%2F11mdn8tp8h!19sChIJWTuCPi2rskwRRVaaHWOwFFo,Right at Home,2.0,1,Home health care service,"169 Port Rd Suite 7, Kennebunk, ME 04043, United States","9G68+59 Kennebunk, Maine, USA",https://www.rightathome.net/kennebunk/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1669b,+1 207-904-2455,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1Mf-yHPjjMrskrNm3gd4QUOtd_8gBgOrziuvV=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kennebunkport+ME/@43.3617264,-70.4767957,14z",2025-09-18T00:42:03.429Z,,,,
