placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Park+House+Care+Home/data=!4m7!3m6!1s0x487eef5ec2ff50ff:0x67120203a316ec69!8m2!3d54.5372765!4d-1.0578113!16s%2Fg%2F1hc4ctyw8!19sChIJ_1D_wl7vfkgRaewWowMCEmc,Park House Care Home,5.0,7,Retirement home,"Park Ln, Guisborough TS14 6EP, United Kingdom","GWPR+WV Guisborough, United Kingdom",https://hc-one.co.uk/Carehomes/Park-House.aspx,+44 333 321 4788,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNt932cmhVJP_JIJKEGJVLhIT2fqC68osPxdONX=w599-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:21:50.802Z,,,
https://www.google.com/maps/place/Miltoun+House/data=!4m7!3m6!1s0x487ee5f35ff0ee2f:0x1413ff38d595e3f7!8m2!3d54.537917!4d-1.0505294!16s%2Fg%2F1tjt1hpf!19sChIJL-7wX_PlfkgR9-OV1Tj_ExQ,Miltoun House,3.0,2,Assisted living facility,"Miltoun House, Albion Terrace, Guisborough TS14 6HJ, United Kingdom","GWQX+5Q Guisborough, United Kingdom",https://valorumcaregroup.com/services/miltoun-house/,+44 1287 636567,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nR1QFxdCpoidUZ6FPK13kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.6751&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:21:55.935Z,,,
https://www.google.com/maps/place/BJP+Home+Support/data=!4m7!3m6!1s0x487ee5f15a18e90b:0xec6ecb843e5c68d5!8m2!3d54.5361107!4d-1.0501742!16s%2Fg%2F1tf30zhk!19sChIJC-kYWvHlfkgR1WhcPoTLbuw,BJP Home Support,5.0,2,Home health care service,"6, 10 Church St, Guisborough TS14 6BS, United Kingdom","GWPX+CW Guisborough, United Kingdom",http://bjphomesupport.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13316431593313753435,+44 1287 633380,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bAS_DHPrCz08tQNGKmCgfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.63628&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:22:01.254Z,,,
https://www.google.com/maps/place/Cruse+Bereavement+Care/data=!4m7!3m6!1s0x487ee5f4449ecd5f:0x487f2fbe1e23adbb!8m2!3d54.5354666!4d-1.0540085!16s%2Fg%2F1v8x1rpt!19sChIJX82eRPTlfkgRu60jHr4vf0g,Cruse Bereavement Care,,,Non-profit organization,"Sunnyfield House, 36 Westgate, Guisborough TS14 6BA, United Kingdom","GWPW+59 Guisborough, United Kingdom",,+44 1642 210284,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CFdG85Waa9C43apvxX4hUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.5641&pitch=0&thumbfov=100,false,9 am–4:30 pm,9 am–3:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:22:06.199Z,,,
https://www.google.com/maps/place/Age+UK/data=!4m7!3m6!1s0x487ee5f377a9a31b:0x2d77cf00cae15b90!8m2!3d54.5362238!4d-1.0508031!16s%2Fg%2F1tvgtxjm!19sChIJG6Opd_PlfkgRkFvhygDPdy0,Age UK,4.4,9,Charity,"3 Church St, Guisborough TS14 6HG, United Kingdom","GWPX+FM Guisborough, United Kingdom",https://www.ageuk.org.uk/,+44 1287 551579,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrkM9M7p7U_4eMN5n0PZ9nwLh9W8brvGuttp-QSi47WinYsxqhZWXFxjUP2KnXRXJQRGH3fzqfwBbxxsRIfM9RmNuFylUnjiycAQ8lGjsQNKLIBhFKlRScGKfyYpQw9Wvuc_Jan2g=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:22:11.339Z,,,
https://www.google.com/maps/place/Teesside+Hospice+Shop/data=!4m7!3m6!1s0x487ee495f0e53f69:0x4409be5f6f30b24a!8m2!3d54.5831662!4d-0.9736399!16s%2Fg%2F1yh9vf49l!19sChIJaT_l8JXkfkgRSrIwb1--CUQ,Teesside Hospice Shop,4.3,12,Store,"1 Station St, Saltburn-by-the-Sea TS12 1AE, United Kingdom","H2MG+7G Saltburn-by-the-Sea, United Kingdom",https://www.teessidehospice.org/,+44 1287 626270,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNko26_C_XgmoS00s3sFFzlypK_ymboYC3pBI-0chgg-RetA0_rgdt1lRw3WM7OFBUdGf_IZ_gfn7qcr082w-Q1gEQc-3pvTcVeVFdGUgbSf2pI-uTFit8AWPMJQLywhxLO-nfJg=w408-h306-k-no,true,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,10 am–4 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:22:22.287Z,,,
https://www.google.com/maps/place/Teesside+Hospice+Coulby+Newham/data=!4m7!3m6!1s0x487eec7d740a88db:0xb7f3ff93b85244c6!8m2!3d54.5243016!4d-1.216946!16s%2Fg%2F1td6g146!19sChIJ24gKdH3sfkgRxkRSuJP_87c,Teesside Hospice Coulby Newham,4.4,28,Store,"Parkway Centre, Coulby Newham, Middlesbrough TS8 0TJ, United Kingdom","GQFM+P6 Middlesbrough, United Kingdom",http://www.teessidehospice.org/,+44 1642 597386,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipMPm77HzP9LDEjo0PWLmRAqrvuurGXwxxXsrCMD=w414-h240-k-no,true,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,10 am–4:30 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:22:27.546Z,,,
"https://www.google.com/maps/place/Co-op+Funeralcare,+Guisborough/data=!4m7!3m6!1s0x487eef5efcad7f71:0xd2f9e405b2f13074!8m2!3d54.5360433!4d-1.0606619!16s%2Fg%2F1th1tmb1!19sChIJcX-t_F7vfkgRdDDxsgXk-dI","Co-op Funeralcare, Guisborough",5.0,6,Funeral home,"Park Ln, Guisborough TS14 6NT, United Kingdom","GWPQ+CP Guisborough, United Kingdom",https://www.coop.co.uk/funeralcare/funeral-directors/guisborough/TS14-6NT/park-lane?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-maps-Guisborough&y_source=1_MTU5ODIwMTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 28 7948 0065,,https://lh3.googleusercontent.com/p/AF1QipMAk9nOEshR7IXDC3WOU7TP-8ZWQGZh49vdi-fJ=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:22:32.567Z,,,
https://www.google.com/maps/place/Roseberry+Funeral+Service/data=!4m7!3m6!1s0x487ee56e8ad79453:0x3f091d0851087899!8m2!3d54.5324177!4d-1.0560294!16s%2Fg%2F11qb4mvc3b!19sChIJU5TXim7lfkgRmXgIUQgdCT8,Roseberry Funeral Service,5.0,3,Funeral director,"HCL House, Rectory Ln, Guisborough TS14 7DL, United Kingdom","GWJV+XH Guisborough, United Kingdom",http://www.roseberryfuneralservice.co.uk/,+44 1287 260180,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPAuJov5_upDEmvQu1hfDfYQkU2oCoBXO2Wd0Pi=w408-h296-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:22:37.915Z,,,
https://www.google.com/maps/place/Saint+Catherine%27s+Hospice+Shop+-+Pickering/data=!4m7!3m6!1s0x487f288f53477b01:0xe1b304ddc5dc16fb!8m2!3d54.2453286!4d-0.7757626!16s%2Fg%2F1w0p55tp!19sChIJAXtHU48of0gR-xbcxd0Es-E,Saint Catherine's Hospice Shop - Pickering,5.0,2,Thrift store,"4-5 Birdgate, Pickering YO18 7AL, United Kingdom","66WF+4M Pickering, United Kingdom",https://www.saintcatherines.org.uk/how-you-can-help-us/shops/,+44 1751 477767,Closed ⋅ Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqTzyT1_66QlRlek1mUBXrXA5y2ZUTvD8F7a4kH8fV2fIVy8xDBlYU4fYySDsFRGkY1zjVz4DJZ1wuUBtm5yxArO74giKqjLA1Uk8zGXgUVy8GUw--Qr7Vc4uanTiBfYhqSPUv1=w408-h305-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pickering+York+UK/@54.243925,-0.777553,14z",2025-09-18T00:22:57.850Z,· In-store shopping,LGBTQ+ friendly,
https://www.google.com/maps/place/Alba+Rose+Care+Home/data=!4m7!3m6!1s0x487f287c09ec21bf:0x603c759721e09906!8m2!3d54.2523616!4d-0.7922997!16s%2Fg%2F1tdp00kn!19sChIJvyHsCXwof0gRBpngIZd1PGA,Alba Rose Care Home,5.0,5,Assisted living facility,"Keld Head, Middleton Rd, Hall, Pickering YO18 8NR, United Kingdom","7625+W3 Pickering, United Kingdom",https://www.stcecilias.co.uk/our-care-homes/alba-rose?utm_source=google&utm_medium=business_profile&utm_campaign=alba_rose,+44 1751 472754,"Open 24 hours

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMgaM862GcNtuZ5VV8G02VqJMJRgK9NWJOoKozu=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Pickering+York+UK/@54.243925,-0.777553,14z",2025-09-18T00:23:02.946Z,,,
https://www.google.com/maps/place/Yorkshire+Cancer+Research+%7C+Pickering+shop/data=!4m7!3m6!1s0x487f298793e5ce3b:0xcbcc6adfc468e565!8m2!3d54.2459492!4d-0.7784972!16s%2Fg%2F11qb5qvskb!19sChIJO87lk4cpf0gRZeVoxN9qzMs,Yorkshire Cancer Research | Pickering shop,4.7,3,Thrift store,"17 Market Pl, Pickering YO18 7AE, United Kingdom","66WC+9J Pickering, United Kingdom",http://www.yorkshirecancerresearch.org.uk/,+44 1751 320050,Closed ⋅ Opens 9:30 am,https://lh3.googleusercontent.com/p/AF1QipN44BK9wwuSuO6vifLaIU0rpsiytArbCgMNHahO=w408-h272-k-no,true,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,10:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pickering+York+UK/@54.243925,-0.777553,14z",2025-09-18T00:23:07.954Z,,,
https://www.google.com/maps/place/The+Hall/data=!4m7!3m6!1s0x487f2f4835fe6695:0xefe3f9c412f7a83b!8m2!3d54.2365058!4d-0.7182799!16s%2Fg%2F1tfwjy5k!19sChIJlWb-NUgvf0gRO6j3EsT54-8,The Hall,4.8,13,Assisted living facility,"Chestnut Ave, Thornton Dale, Pickering YO18 7RR, United Kingdom","67PJ+JM Pickering, United Kingdom",http://www.hallcarehome.co.uk/,+44 1751 474789,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7ddye36VlRQ3s8CbLgUOwFvUOc3Rw2FbbOTwbrnQhmKCxf6DR9twYwYD-CeXYff5ZfN3pVefAWAn7omqy5mDakUC-WCIj5woIrDxboKCfRd4y6IpJhJ_Ngb8IK_Qw6xm1IEezDQ=w408-h244-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pickering+York+UK/@54.243925,-0.777553,14z",2025-09-18T00:23:12.903Z,,,
"https://www.google.com/maps/place/Mickle+Hill,+Retirement+Village+-+Rangeford+Villages/data=!4m7!3m6!1s0x487f288c0b1d6c9b:0x8b1c39cc4ce78b44!8m2!3d54.2390635!4d-0.7754413!16s%2Fg%2F11c5znqm6s!19sChIJm2wdC4wof0gRRIvnTMw5HIs","Mickle Hill, Retirement Village - Rangeford Villages",4.2,9,Retirement community,"Malton Rd, Pickering YO18 7ND, United Kingdom","66QF+JR Pickering, United Kingdom",https://www.rangefordvillages.co.uk/villages/mickle-hill,+44 1751 440970,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipOliBlkt-laHvCp23NA3W4bN-QZsfbHn6G3Yl0Y=w408-h251-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pickering+York+UK/@54.243925,-0.777553,14z",2025-09-18T00:23:18.261Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Lindsey+Lodge+Hospice+and+Healthcare/data=!4m7!3m6!1s0x4878e4b466001dc1:0xc20e2ed5aa06670b!8m2!3d53.5654367!4d-0.6922228!16s%2Fg%2F1tcxcqck!19sChIJwR0AZrTkeEgRC2cGqtUuDsI,Lindsey Lodge Hospice and Healthcare,4.8,40,Hospice,"Lindsey Lodge Hospice and Healthcare, Burringham Rd, Scunthorpe DN17 2AA, United Kingdom","H885+54 Scunthorpe, United Kingdom",https://www.lindseylodgehospice.org.uk/,+44 1724 270835,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipOd0Qa9l5G6JmjQX8xCG4wiQQFkcCNz0I5u69Oy=w408-h270-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,11 am–2 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Pickering+York+UK/@54.243925,-0.777553,14z",2025-09-18T00:23:23.469Z,,,
https://www.google.com/maps/place/Mossdale+Residence/data=!4m7!3m6!1s0x487931dd637269c9:0xe5fd7f251a483dd1!8m2!3d53.9642281!4d-1.0486827!16s%2Fg%2F11n0f16kz3!19sChIJyWlyY90xeUgR0T1IGiV__eU,Mossdale Residence,4.3,4,Retirement home,"Mossdale Ave., Burnholme Dr, Tang Hall, York YO31 0AF, United Kingdom","XX72+MG York, UK",https://www.hc-one.co.uk/Carehomes/mossdale-residence-%281%29.aspx,+44 333 999 8744,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNPQnFl7tTdetf_9qD1rteCQLCf-vEWskH10XkU=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Malton+York+UK/@53.9679277,-1.0654138,14z",2025-09-18T00:23:42.909Z,,,
https://www.google.com/maps/place/Saint+Catherine%27s+Hospice+Shop+-+Malton/data=!4m7!3m6!1s0x487f2a5b19b21e55:0x4cbdf7fe5ab56cc4!8m2!3d54.1351078!4d-0.7967716!16s%2Fg%2F11b6tv3kgg!19sChIJVR6yGVsqf0gRxGy1Wv73vUw,Saint Catherine's Hospice Shop - Malton,3.9,13,Thrift store,"11-13 Wheelgate, Malton YO17 7HP, United Kingdom","46P3+27 Malton, United Kingdom",http://www.saintcatherines.org.uk/shops,+44 1653 229071,Closed ⋅ Opens 9:15 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-ZbNhG6hjjY7vjA2VDpiu51Bphg0oV3dbaHS0XZ0HaLfl8YDXDhQeBY6ymw91EDi2OMnrBO_Q7S-VcX5VVaLrYpsXBL9kIieOgy0mRu7-4upEQZk_MomsArZxxeXkrZxQCThE8w=w426-h240-k-no,true,9:15 am–4:45 pm,9:15 am–4:45 pm,9:15 am–4:45 pm,Closed,9:15 am–4:45 pm,9:15 am–4:45 pm,9:15 am–4:45 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Malton+York+UK/@53.9679277,-1.0654138,14z",2025-09-18T00:23:48.315Z,· In-store shopping,LGBTQ+ friendly,
https://www.google.com/maps/place/Grimston+Court+Residential+Care+Home/data=!4m7!3m6!1s0x48792e493ec975a5:0x49bd0fced59c506!8m2!3d53.9584169!4d-1.0027268!16s%2Fg%2F1td2l_px!19sChIJpXXJPkkueUgRBsVZ7fzQmwQ,Grimston Court Residential Care Home,4.2,25,Aged care,"Grimston Court, Hull Rd, Grimston YO19 5LE, United Kingdom","XX5W+9W Dunnington, York, UK",http://www.wellburncare.co.uk/our-homes/grimston-court,+44 1904 489343,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGU1T1b1gGO8ra-ZUN23It10K--QsjZn5kUmh0TSsqYtWqtaFCRwv08sCRzPscwL0AR8MIrpmi6NTte-qqzVtZRD23gUk_pzYfDyGxJ_79QIUJEIPbjyFVShEjWoaDqQsQcIm7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Malton+York+UK/@53.9679277,-1.0654138,14z",2025-09-18T00:23:53.842Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Knaresborough+Inn/data=!4m7!3m6!1s0x4879526d4f53d32d:0x3f21ea9336c6e455!8m2!3d54.011219!4d-1.472649!16s%2Fg%2F11kb0vrlzq!19sChIJLdNTT21SeUgRVeTGNpPqIT8,Knaresborough Inn,4.3,315,,"Bond End, Knaresborough HG5 9AL, United Kingdom","2G6G+FW Knaresborough, United Kingdom",http://www.inncollectiongroup.com/knaresborough-inn,+44 1423 863302,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGOKHBglzE1tHtkJavQR4iILmToObXZO2yh0KTxbJalJ-ZWjF8IPb9lKn49xD_b5I497mvZCsXazC8R8z2Tq07cP_A8Nen6dJhgJTEDfVI2MAS1Qmn1A-BYWMUEnRxOnAuPkOW-tZoqdzAFHqINbGedTNQfPInJFdovaphLzL6y6tMiLZd4nEu5=w408-h264-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:08.384Z,,,
https://www.google.com/maps/place/Regen+Physio+Harrogate/data=!4m7!3m6!1s0x487957c1bda5d751:0x6ecc21676f0a40b2!8m2!3d53.978658!4d-1.567487!16s%2Fg%2F11vlw29gvm!19sChIJUdelvcFXeUgRskAKb2chzG4,Regen Physio Harrogate,5.0,69,Physical therapist,"Beckwith Gym, Beckwith Knowle, Harrogate HG3 1UF, United Kingdom","XCHM+F2 Harrogate, United Kingdom",https://www.regenphysio.co.uk/clinics/harrogate,+44 333 015 5375,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipNALN_mYbILv-jAsihmWaocMpZwG-HBAsepj5WU=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:13.175Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Barchester+-+Thistle+Hill+Care+Centre/data=!4m7!3m6!1s0x4879520391814a77:0x530fe6b7502daae7!8m2!3d53.9934385!4d-1.4659629!16s%2Fg%2F1tj5790q!19sChIJd0qBkQNSeUgR56otULfmD1M,Barchester - Thistle Hill Care Centre,4.4,14,Nursing home,"Thistle Hill, Knaresborough HG5 8LS, United Kingdom","XGVM+9J Knaresborough, United Kingdom",https://www.barchester.com/home/thistle-hill-care-centre?utm_source=gmb&utm_medium=organic&utm_campaign=local,+44 1423 581102,"Open 24 hours

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipNZTvYLQjg7vclal_TGTLxbGUjIiHnr6x1AehC4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:17.924Z,,,
"https://www.google.com/maps/place/The+Manor+House,+Knaresborough/data=!4m7!3m6!1s0x48795274d41f87e3:0x59621bb4bf5b9d30!8m2!3d54.0108701!4d-1.4642597!16s%2Fg%2F11bzzyhyyf!19sChIJ44cf1HRSeUgRMJ1bv7QbYlk","The Manor House, Knaresborough",4.2,15,Retirement home,"1 Hambleton Grove, Knaresborough HG5 0DB, United Kingdom","2G6P+87 Knaresborough, United Kingdom",https://www.anchor.org.uk/our-properties/manor-house-knaresborough,+44 1423 797555,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPML2yl2UjYLRbjWDu6H_yrDXcRPP6X89_odnP1=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:22.878Z,,,
https://www.google.com/maps/place/Community+Mental+Health+Services/data=!4m7!3m6!1s0x48795273569f0813:0xdfa0094ee98a65ad!8m2!3d54.0102681!4d-1.4663203!16s%2Fg%2F1yh9tr6gh!19sChIJEwifVnNSeUgRrWWK6U4JoN8,Community Mental Health Services,5.0,1,Mental health service,"Alexander House, Ash Tree Rd, Knaresborough HG5 0UB, United Kingdom","2G6M+4F Knaresborough, United Kingdom",https://www.tewv.nhs.uk/locations/alexander-house/,+44 1423 795150,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3wpoudZjs0643dQ9dT5Jsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.71846&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:27.731Z,,,
https://www.google.com/maps/place/Saint+Michael%27s+Hospice+Charity+Shop/data=!4m7!3m6!1s0x4879520cfc8f4331:0xa983078f78e0b024!8m2!3d54.0082621!4d-1.4675253!16s%2Fg%2F1thnn8ys!19sChIJMUOP_AxSeUgRJLDgeI8Hg6k,Saint Michael's Hospice Charity Shop,3.5,8,Non-profit organization,"36 Market Pl, Knaresborough HG5 8AH, United Kingdom","2G5J+8X Knaresborough, United Kingdom",https://saintmichaelshospice.org/,+44 1423 868472,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nry2WjtHJosSpN57OH5SN2P9k4IhTumogJ5rhI2NICvzkedl-4df1LsUv6Oaqr9Gy0E9BgVbVaj-EzmqPPqoXwTxDCkzVYfLfRxJzm917JmM1X6sCaDb0or_HFvg3HNdIRYABgQ=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:37.921Z,,,
https://www.google.com/maps/place/Martin+House/data=!4m7!3m6!1s0x4879533480942eb1:0x452d428ba11c22b4!8m2!3d54.0083391!4d-1.4674247!16s%2Fg%2F11h_sxxhhh!19sChIJsS6UgDRTeUgRtCIcoYtCLUU,Martin House,5.0,5,Thrift store,"34 Market Pl, Knaresborough HG5 8AG, United Kingdom","2G5M+82 Knaresborough, United Kingdom",http://www.martinhouse.org.uk/,+44 1423 368058,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4not4VR72H5-mo-GdyVsJ1x9jOexgV2OezF0EP6Buy5de88hGEapShNhR4Gk-CUex7LV6UPuV4gXYFy11_-AljJ47hO9iD4wHDPSeiZT0Xukr2eEdKtUnjTCtItK6nhyVcrbjtg7Sg=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:42.772Z,,,
https://www.google.com/maps/place/Cliff+House+Community+Support+Services/data=!4m7!3m6!1s0x4879520d6a773431:0xe430c022facd35b5!8m2!3d54.0093523!4d-1.4692571!16s%2Fg%2F11j2ypgd7d!19sChIJMTR3ag1SeUgRtTXN-iLAMOQ,Cliff House Community Support Services,,,Charity,"Cliff House, 1 Hilton Ln, Knaresborough HG5 8BX, United Kingdom","2G5J+P7 Knaresborough, United Kingdom",https://www.chcss.org.uk/,+44 1423 864956,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s8SVQBI4X8GBKgkBb0Ih9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.01553&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:47.395Z,,,
https://www.google.com/maps/place/Bilton+Hall+Nursing+Home/data=!4m7!3m6!1s0x4879524715b7d9d9:0xde477db700a31611!8m2!3d54.0114122!4d-1.4911128!16s%2Fg%2F1tgd60s5!19sChIJ2dm3FUdSeUgRERajALd9R94,Bilton Hall Nursing Home,3.9,7,Nursing home,"Bilton Hall Dr, Knaresborough, Harrogate HG1 4DW, United Kingdom","2G65+HH Harrogate, United Kingdom",https://wecaregroup.co.uk/our-homes/bilton-hall-nursing-home,+44 1423 869131,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOqtsk-GFEdgGJbU5VGyO-pKd5WkQHI36ya0IA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Knaresborough+York+UK/@54.0074396,-1.4645728,14z",2025-09-18T00:24:52.468Z,,,
