placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,error,info,attributes,isBlackOwned
https://www.google.com/maps/place/Madden%27s+Ace+Hardware+3/data=!4m7!3m6!1s0x88e6dbca934bffad:0xac0752a4463db067!8m2!3d29.231325!4d-81.0329547!16s%2Fg%2F1vjdqwzy!19sChIJrf9Lk8rb5ogRZ7A9RqRSB6w,Madden's Ace Hardware 3,4.5,1310,Hardware store,"261 Ridgewood Ave, Holly Hill, FL 32117, United States","6XJ8+GR Holly Hill, Florida, USA",http://www.acehardware.com/mystore/index.jsp?store=14359&cid=localstore14359,+1 386-226-1425,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0RUvJoUn5AJ525-Qw1BPtcpAacO7E89c4jcN9Bh2XvO6O9FbGLj0414Qs6jU-eSFltLVQp4P1Mvysairdkfgmov2ISdAzyDrZkUufGmLVSemWTGh-_vYCjR2B0av7a-S8g9E=w408-h306-k-no,true,7 am–8 pm,8 am–7 pm,8 am–6 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:19.764Z,,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Universal+Towing+%26+Heavy+Duty+Semi+Truck+Wrecker/data=!4m7!3m6!1s0x88e6dbbc972a258b:0x904179be818d8c02!8m2!3d29.2434406!4d-81.0488662!16s%2Fg%2F1tfkgd7_!19sChIJiyUql7zb5ogRAoyNgb55QZA,Universal Towing & Heavy Duty Semi Truck Wrecker,4.3,1316,Towing service,"542 LPGA Blvd, Holly Hill, FL 32117, United States","6XV2+9F Holly Hill, Florida, USA",https://universaltowingdaytona.com/,+1 386-255-0203,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOHcUcReA7K8F8DtWts-GxN7drHeJOf4rdxZiU3=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:24.810Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/RideNow+Powersports+Daytona+Beach/data=!4m7!3m6!1s0x88e6dbca760778b7:0x17650f4c969e9137!8m2!3d29.2328437!4d-81.0351302!16s%2Fg%2F11c6dz6d86!19sChIJt3gHdsrb5ogRN5GelkwPZRc,RideNow Powersports Daytona Beach,4.3,1455,Motorcycle dealer,"450 Ridgewood Ave, Daytona Beach, FL 32117, United States","6XM7+4W Daytona Beach, Florida, USA",https://www.ridenowdaytonabeach.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 386-387-8491,,https://lh3.googleusercontent.com/p/AF1QipODmwkeHxSkyTo8ED0IqZiWUONAXtPlzD_QLCeY=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:29.361Z,,,· In-store shopping · Kerbside pickup · Delivery,
"https://www.google.com/maps/place/Budd+Severino+Advanced+Home+Exteriors,+Inc./data=!4m7!3m6!1s0x88e6dbea7ceb61bf:0x4414f8caee11f74a!8m2!3d29.2310236!4d-81.0539497!16s%2Fg%2F1tgwnhz4!19sChIJv2HrfOrb5ogRSvcR7sr4FEQ","Budd Severino Advanced Home Exteriors, Inc.",3.4,33,Window installation service,"1360 N Nova Rd, Daytona Beach, FL 32117, United States","6WJW+CC Daytona Beach, Florida, USA",,+1 386-253-1943,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNEtc7Y2PP3tONLsl_bH8HGtn_TrLffaEwJOh6I3PuHxYYODD2AK85a3C4taKZik_vgyE5f5AtyxVQg2ZcWShtn_ItUg7EsNzd77rvONA-WzQBTaRIUSiixHXCCaLAXNaRDvLu=w408-h544-k-no,false,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:34.449Z,,,,
https://www.google.com/maps/place/American+Overhead+Door+Services/data=!4m7!3m6!1s0x88e6ddb1e06dcca3:0xcfa440c737321f1!8m2!3d29.4618289!4d-81.2578025!16s%2Fg%2F11bw1wjlzs!19sChIJo8xt4LHd5ogR8SFzcwxE-gw,American Overhead Door Services,4.6,21,Garage door supplier,"302 S Stone St, Bunnell, FL 32110, United States","FP6R+PV Bunnell, Florida, USA",https://www.americanoverheaddoorservices.com/,+1 386-586-2250,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPkYSB5pWFfFR2FD_daK2lGrc_K8Yx4EGCTGjbO=w408-h333-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:39.679Z,,,,
https://www.google.com/maps/place/Action+Handy+Man+Commercial%2FResidential+Maintenance+and+Repair/data=!4m7!3m6!1s0x8c12addf7663759d:0xcb0134b97becd9c6!8m2!3d28.8896756!4d-81.172182!16s%2Fg%2F11q4dz4vp1!19sChIJnXVjdt-tEowRxtnse7k0Acs,Action Handy Man Commercial/Residential Maintenance and Repair,4.6,74,Handyman/Handywoman/Handyperson,,,http://www.actihandy.com/,+1 386-333-1086,Closed ⋅ Opens 12 pm Sat,https://lh3.googleusercontent.com/p/AF1QipM7K5WfsBClHGo34DQDMDomGrhlGURrTRPBzDif=w426-h240-k-no,true,8 am–5 pm,12–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:44.955Z,,,,true
https://www.google.com/maps/place/Independent+Glass+%26+Door+Service/data=!4m7!3m6!1s0x88e6da2d44aaf613:0xe260595f153b7700!8m2!3d29.1889297!4d-81.028877!16s%2Fg%2F1th57tgb!19sChIJE_aqRC3a5ogRAHc7FV9ZYOI,Independent Glass & Door Service,4.4,14,Glass & mirror shop,"825 Gatepark Dr #7, Daytona Beach, FL 32114, United States","5XQC+HC Daytona Beach, Florida, USA",http://www.daytonabeachwindowinstallation.com/,+1 386-252-4508,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMgarezeWqiypBXZJZPc393AuOGRnzlhTZN3EXM=w408-h336-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:49.836Z,,,,
https://www.google.com/maps/place/ECO+AIR+SYSTEMS/data=!4m7!3m6!1s0x88e6decf34faa977:0x71366ba2884e9ebf!8m2!3d29.2582713!4d-81.0745342!16s%2Fg%2F11bbrl6pdx!19sChIJd6n6NM_e5ogRv55OiKJrNnE,ECO AIR SYSTEMS,5.0,556,HVAC contractor,"892 S Nova Rd, Ormond Beach, FL 32174, United States","7W5G+85 Ormond Beach, Florida, USA",http://www.ecoairflorida.com/,+1 386-256-5436,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKLAdMGiOGRAZgeV88mbN65bSGEtNJprIrxoywfHBoSAYoJvxF8hS8-NTTkY7ObDXeuo2GbsOrbQ_Otc0jNF1c8TP34q5bWNxqfgjDRGYo1ZnCrfY1pIJEbqpD3yx5nbLuxDI=w513-h240-k-no,true,8 am–7 pm,9 am–4 pm,9 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:54.767Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Amana+Garage+Door+Services/data=!4m7!3m6!1s0x88e695fbc48378af:0x603d81d71f5ca509!8m2!3d29.499798!4d-81.241243!16s%2Fg%2F11fd_t93dl!19sChIJr3iDxPuV5ogRCaVcH9eBPWA,Amana Garage Door Services,4.9,193,Garage door supplier,,,https://amanagaragedoorservices.com/,+1 386-999-1546,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMZoPgdRimz0fhau7WiCqvjAhn8Xzz7O7_kVeqk=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:47:59.301Z,,,,
https://www.google.com/maps/place/A%2FC+Doctor+Complete+Inc./data=!4m7!3m6!1s0x88e6db858b5b2f31:0x8651c3cfec3e2f52!8m2!3d29.246975!4d-81.0685109!16s%2Fg%2F11b6gnnnz5!19sChIJMS9bi4Xb5ogRUi8-7M_DUYY,A/C Doctor Complete Inc.,4.8,430,Air conditioning contractor,"1206 Flomich St, Daytona Beach, FL 32117, United States","6WWJ+QH Daytona Beach, Florida, USA",http://www.677cool.com/,+1 386-677-2665,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfh9ipE74bUdpfrUQPL0K6WIeq9xIFHB0ZeqwNR5oZQlns0Azh1YYyXEuTodYNO392B5FD8NNt6Nc-jtbm1TWyvGZYcCusGyg1VzCN1iquGV7GdfMBMtpd_YWMnm9YKKrevL0B=w513-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:04.131Z,,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Gear+Garage+Door,+Inc/data=!4m7!3m6!1s0x88e7113cd7a1d961:0x45cdd7433945ce8e!8m2!3d28.8896756!4d-81.172182!16s%2Fg%2F1tmqmlym!19sChIJYdmh1zwR54gRjs5FOUPXzUU","Gear Garage Door, Inc",5.0,532,Garage door supplier,,,https://geargaragedoor.com/,+1 386-215-1457,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNo9t_8VVitA6pj5FfH7-OH4mJVu0Dj1AwQD68i=w426-h240-k-no,true,8 am–8 pm,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:08.766Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+Sanford/data=!4m7!3m6!1s0x88e7659a14309bf3:0xcb8799178c81f176!8m2!3d28.7328976!4d-81.2990368!16s%2Fg%2F1tl0y4wc!19sChIJ85swFJpl54gRdvGBjBeZh8s,Precision Garage Door Service of Sanford,4.9,1324,Garage door supplier,"5401 Bryant Ave, Sanford, FL 32773, United States","PPM2+59 Sanford, Florida, USA",https://garagedoorsfl.com/?utm_source=gmb&utm_medium=location_sanford&utm_campaign=website,+1 407-278-9027,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPpOBpGMqkkh381tvUu-xFgHTEVgbBBj57i2P9k=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:13.345Z,,,,
https://www.google.com/maps/place/Froggy%27s+Saloon/data=!4m7!3m6!1s0x88e6da15f8372be7:0x3089e6f2319bb5ec!8m2!3d29.2262421!4d-81.0092468!16s%2Fg%2F1tgnsgy0!19sChIJ5ys3-BXa5ogR7LWbMfLmiTA,Froggy's Saloon,4.5,1936,Bar,"800 Main St, Daytona Beach, FL 32118, United States","6XGR+F8 Daytona Beach, Florida, USA",http://www.thefroggyssaloon.com/,+1 386-253-0330,,https://lh3.googleusercontent.com/p/AF1QipOZMzvsTebWwkGvsN5wVmg63lVmlEmw-4JhWha1=w426-h240-k-no,true,1–6 pm,Closed,Closed,1–6 pm,1–6 pm,1–6 pm,1–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:18.172Z,,LGBTQ+ friendly,Veteran biker-oriented establishment featuring a large outdoor area & a festive atmosphere. · Dine-in · Delivery,
https://www.google.com/maps/place/Smooth+Coast+Sliding+Glass+Door+Repair/data=!4m7!3m6!1s0x88e6c4b8a5b61eab:0x36c30d896bf8cfde!8m2!3d29.3196916!4d-81.0538315!16s%2Fg%2F11bxfxj1yd!19sChIJqx62pbjE5ogR3s_4a4kNwzY,Smooth Coast Sliding Glass Door Repair,4.8,130,Repair service,"1100 Ocean Shore Blvd UNIT 10, Ormond Beach, FL 32176, United States","8W9W+VF Ormond Beach, Florida, USA",http://www.thesmoothcoast.com/,+1 386-441-3635,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM4Medj0RajgwHZQ9rF0YL46MkWbqjF4xQMmrTc=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:23.041Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Palm+Garage+Door+Repair+FL/data=!4m7!3m6!1s0x88e727bd88dac0ed:0xba373cc8e3d3032a!8m2!3d29.0297142!4d-80.9936909!16s%2Fg%2F11w8s405q2!19sChIJ7cDaiL0n54gRKgPT48g8N7o,Palm Garage Door Repair FL,4.3,29,Garage door supplier,"3110 Crab Trap Dr, New Smyrna Beach, FL 32168, United States","22H4+VG New Smyrna Beach, Florida, USA",http://palmgaragedoorrepairfl.com/,+1 386-220-6333,Open ⋅ Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_0TB7wmrv7YLvGfJjXdYnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.4198&pitch=0&thumbfov=100,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:27.840Z,,,,
https://www.google.com/maps/place/Moody%27s+Sheet+Metal+Works/data=!4m7!3m6!1s0x88e6dbdab6d8df69:0x8dd805df794b9c34!8m2!3d29.2215531!4d-81.0434726!16s%2Fg%2F1tdlj38n!19sChIJad_Yttrb5ogRNJxLed8F2I0,Moody's Sheet Metal Works,4.6,30,Sheet metal contractor,"858 Mason Ave, Daytona Beach, FL 32117, United States","6XC4+JJ Daytona Beach, Florida, USA",http://moodyssheetmetal.com/,+1 386-252-4464,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pbK4vfL_TZu09N8LjR6d0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.40211105&pitch=0&thumbfov=100,false,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:32.830Z,,,,
https://www.google.com/maps/place/Beeline+Windows+and+Doors/data=!4m7!3m6!1s0x88e6d91189d098ad:0xc1888fd8bfdad4d3!8m2!3d29.1617448!4d-81.0238705!16s%2Fg%2F11vhd9rj2t!19sChIJrZjQiRHZ5ogR09Tav9iPiME,Beeline Windows and Doors,5.0,8,Window installation service,"2090 S Nova Rd Unit 104, Daytona Beach, FL 32119, United States","5X6G+MF Daytona Beach, Florida, USA",http://beelinebuild.com/,+1 386-222-3100,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipN17RHc0GoVRESz3P6dzQHT1g1horwcZd4NxqTj=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:37.445Z,,,,
https://www.google.com/maps/place/Palm+Coast+GARAGE+DOOR+REPAIR+LLC/data=!4m7!3m6!1s0x81e71d3186868e4b:0xb4726808c62959a2!8m2!3d29.5084932!4d-81.2294899!16s%2Fg%2F11v18fwr0h!19sChIJS46GhjEd54ERolkpxghocrQ,Palm Coast GARAGE DOOR REPAIR LLC,5.0,77,Garage door supplier,"85 Raemoor Dr, Palm Coast, FL 32164, United States","GQ5C+96 Palm Coast, Florida, USA",https://www.garagedoorrepairinpalmcoast.com/,+1 386-283-0633,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNvXJFfIgz3B8wJ7cpLClQpTBDUbl0HLZ7G9137=w408-h544-k-no,true,7:30 am–9 pm,9 am–9 pm,Closed,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:43.207Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Kolts+Remodel+%26+Repair+LLC/data=!4m7!3m6!1s0x88e6db008991b6b3:0x2117ddda391c2a0c!8m2!3d29.2642953!4d-81.0606586!16s%2Fg%2F11pcmqnsb7!19sChIJs7aRiQDb5ogRDCocOdrdFyE,Kolts Remodel & Repair LLC,4.6,16,Handyman/Handywoman/Handyperson,"14 Brooke Station Dr, Ormond Beach, FL 32174, United States","7W7Q+PP Ormond Beach, Florida, USA",,,Open ⋅ Closes 6:30 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwtHpv_8SzQQeqnTNXtV9T2V7EBfJkCTQcaHwU8w7G002N375g10v_LB66kL91zAD5orux4ENcOX8O3NggB0qUUZEzifaUR-Rl9i7FwBwgNzqy3H-xfM2YUoMQDqgdKeicPK7FY=w408-h306-k-no,true,"12–6:30 am, 8 am–12 am","12–6:30 am, 8 am–12 am",12–6:30 am,8 am–6:30 pm,8 am–12 am,"12–6:30 am, 8 am–6:30 pm",8 am–12 am,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:47.854Z,,,,
https://www.google.com/maps/place/Alltech+Screening/data=!4m7!3m6!1s0x88e6dd19ac2eaaab:0x547f859715e00332!8m2!3d29.278722!4d-81.0828022!16s%2Fg%2F11f57g41mh!19sChIJq6ourBnd5ogRMgPgFZeFf1Q,Alltech Screening,3.7,23,Screen repair service,"granada and, S Tymber Creek Rd, Ormond Beach, FL 32174, United States","7WH8+FV Ormond Beach, Florida, USA",http://alltechscreening.com/,+1 386-295-5307,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipM28M1aki-hnOuPeuaI-3GbtOlAcP84vFSlLEtU=w408-h644-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:52.651Z,,,,
https://www.google.com/maps/place/The+Door+Store+Inc/data=!4m7!3m6!1s0x88e6c2de2720a509:0x386e6cb4cd87796!8m2!3d29.330757!4d-81.1231786!16s%2Fg%2F1tgfqyvb!19sChIJCaUgJ97C5ogRlnfYTMvmhgM,The Door Store Inc,4.9,158,Door supplier,"1451 U.S. Rte 1 #12, Ormond Beach, FL 32174, United States","8VJG+8P Ormond Beach, Florida, USA",http://www.thedoorstore.com/,+1 386-671-1196,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOmADSZgoNoaaq4nuBXY_XIlm20OU1qY155rttT=w408-h269-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:48:57.428Z,,,,
https://www.google.com/maps/place/Indian+Motorcycle+Daytona+Beach/data=!4m7!3m6!1s0x88e6da2f14f0b43d:0xb5aee80ab1a98e35!8m2!3d29.2163576!4d-81.0218398!16s%2Fg%2F11b6gh574q!19sChIJPbTwFC_a5ogRNY6psQrorrU,Indian Motorcycle Daytona Beach,4.6,1178,Motorcycle dealer,"290 N Beach St, Daytona Beach, FL 32114, United States","6X8H+G7 Daytona Beach, Florida, USA",https://www.indianmotorcycledaytonabeach.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 386-220-9220,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHqJG6mmdAe4vyGjYjRbJMSg4vTRYmAL7LiicGZB5if14m0XhwjD-YwSqFoC7LyKx6-lgD3FxOdZBgx1hKUj44jcad3g4t-qtH3N8ijd02QG2Qmq29wdMAHW_P2oIrHgl3m9aMKbPu37GA=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:49:02.243Z,,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/PODS+Moving+%26+Storage/data=!4m7!3m6!1s0x88e6dbf46e3624bd:0x271d381e8e8135a4!8m2!3d29.2316603!4d-81.0708057!16s%2Fg%2F1tdbg7n3!19sChIJvSQ2bvTb5ogRpDWBjh44HSc,PODS Moving & Storage,4.8,755,Moving and storage service,"1590 Jimmy Ann Dr, Daytona Beach, FL 32117, United States","6WJH+MM Daytona Beach, Florida, USA",https://www.pods.com/locations/united-states/florida/daytona?utm_medium=organic&utm_source=gbp_listing&utm_campaign=daytona-beach-gbp,+1 877-770-7637,,https://lh3.googleusercontent.com/p/AF1QipP-RRVibU7uu41XXgCup4_v0tcQmjNk9pCt0GoN=w412-h240-k-no,true,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:49:07.015Z,,,,
https://www.google.com/maps/place/K%26J+Renovation/data=!4m7!3m6!1s0xa23baeb8f376cb2d:0xe7ca5f548a8af1db!8m2!3d29.303728!4d-81.1195414!16s%2Fg%2F11srrpkn8_!19sChIJLct287iuO6IR2_GKilRfyuc,K&J Renovation,5.0,41,Remodeler,,,https://www.facebook.com/Improvethehouse,+1 386-631-0603,Closed ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipPvyUBSn0SevuTE3b7-Eq125_RGDh0Fo3FNoLv6=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,9 am–5 pm,7 am–8 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:49:11.430Z,,,,
https://www.google.com/maps/place/Master+Building+Contractors+LLC/data=!4m7!3m6!1s0x88e6db99b560d141:0xe4250a0d9c0f8a26!8m2!3d29.220398!4d-81.0118114!16s%2Fg%2F11gsbdqfyj!19sChIJQdFgtZnb5ogRJooPnA0KJeQ,Master Building Contractors LLC,4.7,12,General contractor,"163 E International Speedway Blvd, Daytona Beach, FL 32118, United States","6XCQ+57 Daytona Beach, Florida, USA",http://masterbuildingcontractors.com/,+1 866-938-2876,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMLqDJxsl4VO3qNAjBHemaK9G2UYMpjNm3aDYCd=w408-h248-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:49:16.137Z,,,,
https://www.google.com/maps/place/Garage+Door+Repair+Service/data=!4m7!3m6!1s0x88e6935ab8ff2455:0xaed11828b78ec33e!8m2!3d29.5119174!4d-81.2435581!16s%2Fg%2F1hf48k5_d!19sChIJVST_uFqT5ogRPsOOtygY0a4,Garage Door Repair Service,4.9,83,Garage door supplier,"34 Round Tree Dr, Palm Coast, FL 32164, United States","GQ64+QH Palm Coast, Florida, USA",https://www.garagedoorrepairinpalmcoast.com/,+1 386-237-6175,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMYDfRcMxSCXR_FXCfJQEL7UA80f6Jlirch-ZJh=w408-h306-k-no,true,7 am–9 pm,8 am–9 pm,9 am–5 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:49:20.811Z,,,,
https://www.google.com/maps/place/Valladares+Services+LLC/data=!4m7!3m6!1s0x88e6d95dc6918507:0x44cc65c5b56e420d!8m2!3d29.0225621!4d-81.172182!16s%2Fg%2F11s182x1vg!19sChIJB4WRxl3Z5ogRDUJutcVlzEQ,Valladares Services LLC,4.8,74,Handyman/Handywoman/Handyperson,,,,+1 305-731-8502,Closes soon ⋅ 6 pm ⋅ Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipNDU_zFYTDVihGpLAuyCng374y4pER3qIAyVXvd=w408-h408-k-no,true,6 am–6 pm,Closed,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:49:25.138Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Superior+sheds+inc/data=!4m7!3m6!1s0x88e6db37d7f02b69:0x7593088c80922ca3!8m2!3d29.2502088!4d-81.0702804!16s%2Fg%2F11l6jgvtch!19sChIJaSvw1zfb5ogRoyySgIwIk3U,Superior sheds inc,5.0,18,Shed builder,"1190 S Nova Rd, Ormond Beach, FL 32174, United States","7W2H+3V Ormond Beach, Florida, USA",https://www.superiorsheds.com/,+1 386-381-1669,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipPCSDbV0597azASa1PBDWUQa-Xaai2G15aFrz2r=w408-h277-k-no,true,9 am–5 pm,9 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Holly+Hill+Daytona+Beach+FL/@29.2435916,-81.0375555,14z",2025-11-07T22:49:29.902Z,,,,
