placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Luminary+Ayurveda+%26+Holistic+Wellness/data=!4m7!3m6!1s0x88179dd368ed3443:0xc5d8c276dea4815e!8m2!3d42.2314178!4d-85.5607777!16s%2Fg%2F11y12ypg5l!19sChIJQzTtaNOdF4gRXoGk3nbC2MU,Luminary Ayurveda & Holistic Wellness,5.0,26,Holistic medicine practitioner,"5900 Portage Rd Suite B, Portage, MI 49002, United States","6CJQ+HM Portage, Michigan, USA",https://www.luminaryholistic.com/,+1 269-501-0464,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sifUbHOLCcl2c5nagEeDbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.1074&pitch=0&thumbfov=100,true,7:30 am–5 pm,Closed,7:30 am–5 pm,Closed,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:01.597Z,Identifies as women-owned,
https://www.google.com/maps/place/SWMI+Health+Matters/data=!4m7!3m6!1s0x88179dbcf6dcffdb:0x39352e59993e8ab7!8m2!3d42.270132!4d-85.6623511!16s%2Fg%2F11fl83945_!19sChIJ2__c9rydF4gRt4o-mVkuNTk,SWMI Health Matters,5.0,12,Holistic medicine practitioner,"5708 Venture Ct A, Kalamazoo, MI 49009, United States","78CQ+33 Kalamazoo, Michigan, USA",https://swmihealthmatters.com/,+1 269-220-0648,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN8FDLKXCYAZgNBsvU3-fs9iKzE0VYJfGUjqEYY=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:06.491Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Vibrant+Healing/data=!4m7!3m6!1s0x881749b614dd6339:0xe6df1f94a7d96035!8m2!3d42.2066174!4d-86.1679807!16s%2Fg%2F11fnvg_90t!19sChIJOWPdFLZJF4gRNWDZp5Qf3-Y,Vibrant Healing,5.0,1,Holistic medicine practitioner,"30 W Main St, Hartford, MI 49057, United States","6R4J+JR Hartford, Michigan, USA",https://vhealingllc.com/,+1 269-674-1335,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Oy8iAj6xJ3uZ4S8ghPnnyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.11058&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:11.173Z,,
https://www.google.com/maps/place/Prosper+Health+Clinics/data=!4m7!3m6!1s0x88179dddf9a12927:0xee98b8c859aeb090!8m2!3d42.241511!4d-85.5755679!16s%2Fg%2F11f7124ypk!19sChIJJymh-d2dF4gRkLCuWci4mO4,Prosper Health Clinics,4.9,46,Alternative medicine practitioner,"5228 Lovers Ln #110, Portage, MI 49002, United States","6CRF+JQ Portage, Michigan, USA",https://prosperhealth.clinic/,+1 269-312-8648,,,https://lh3.googleusercontent.com/p/AF1QipOcwAyOfikaPMss24yMSGutwnu83-fVBsgrX91m=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:14.205Z,,
https://www.google.com/maps/place/New+Hope+Health/data=!4m7!3m6!1s0x88177defd7d3b2c3:0xa427a9c1f2f3832a!8m2!3d42.2005698!4d-85.5879787!16s%2Fg%2F1tm1r228!19sChIJw7LT1-99F4gRKoPz8sGpJ6Q,New Hope Health,4.7,16,Naturopathic practitioner,"198 E Centre Ave, Portage, MI 49002, United States","6C26+6R Portage, Michigan, USA",https://newhopehealth.com/?utm_source=Google&utm_medium=GBP,+1 269-204-6525,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipOZY_nb53FJoYQc8lLpAvl-OK3AWE8Pj8gRBWzw=w408-h544-k-no,true,8 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:18.828Z,,
https://www.google.com/maps/place/Biofuse+%7C+IV+Therapy+%26+Medical+Weight+Loss+Portage/data=!4m7!3m6!1s0x88179fe0a399ac1d:0xbecad7d42279333a!8m2!3d42.2136792!4d-85.5867701!16s%2Fg%2F11rl4517qk!19sChIJHayZo-CfF4gROjN5ItTXyr4,Biofuse | IV Therapy & Medical Weight Loss Portage,5.0,242,IV therapy service,"7097 S Westnedge Ave, Portage, MI 49002, United States","6C77+F7 Portage, Michigan, USA",https://biofuse.net/portage-mi,+1 269-686-6185,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipOOtyWh2MZBFSj8PAo3mIjOZIv5X5aYpYPBSHNs=w408-h408-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:23.580Z,,
https://www.google.com/maps/place/Pura+Vida+Natural+Wellness/data=!4m7!3m6!1s0xaa602bfa6a61ff9b:0x5b4b486446c1d5b4!8m2!3d41.359162!4d-85.2739835!16s%2Fg%2F11ygmk7vtz!19sChIJm_9havorYKoRtNXBRmRIS1s,Pura Vida Natural Wellness,5.0,5,Holistic medicine practitioner,,,https://puravidanaturalwellness.com/,+1 269-224-0552,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNjXdlKSjBcGFaPRlAa_aCXsr0EZAHdroGsj5aW=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:28.247Z,,
https://www.google.com/maps/place/Dr.+Steven+Osterhout/data=!4m7!3m6!1s0x88177608626fffff:0x5582a2c90f0b8b9b!8m2!3d42.2338583!4d-85.6135225!16s%2Fg%2F11rwxfwrk_!19sChIJ__9vYgh2F4gRm4sLD8miglU,Dr. Steven Osterhout,5.0,1,Chiropractor,"5717 Oakland Dr, Portage, MI 49024, United States","69MP+GH Portage, Michigan, USA",https://yourvitalityhc.com/,+1 269-323-4473,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ndM8z5M9uyJ1E-QIMo6lkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.8001&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:30.889Z,,
https://www.google.com/maps/place/Inspired+Health+and+Wellness/data=!4m7!3m6!1s0x88179d973fcbde57:0x4239ace2813d0a90!8m2!3d42.2462049!4d-85.5947805!16s%2Fg%2F11h3993gcv!19sChIJV97LP5edF4gRkAo9geKsOUI,Inspired Health and Wellness,4.3,6,Medical clinic,"4415 Duke St suite 2w, Kalamazoo, MI 49008, United States","6CW4+F3 Kalamazoo, Michigan, USA",https://ihwkalamazoo.com/,+1 269-459-1272,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNhV7vJRXqDlimeoD3_lss6D00TVGkoXtLE1d8O=w568-h240-k-no,true,Closed,9 am–5 pm,4–8:30 pm,Closed,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:35.614Z,,
"https://www.google.com/maps/place/Dr.+Denise+Acton,+ND.,+L-AC/data=!4m7!3m6!1s0x8810ad1c708943ad:0xa265b1ae76dcedde!8m2!3d42.405868!4d-86.2704936!16s%2Fg%2F11gdkpsfx_!19sChIJrUOJcBytEIgR3u3cdq6xZaI","Dr. Denise Acton, ND., L-AC",5.0,2,Naturopathic practitioner,"225 Broadway St, South Haven, MI 49090, United States","CP4H+8R South Haven, Michigan, USA",,+1 734-645-4434,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l6kB5mKeMCT5F5bIYf7U6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.08278&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,10 am–5:30 pm,Closed,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:40.705Z,,
https://www.google.com/maps/place/Advanced+Health+and+Wellness+Center/data=!4m7!3m6!1s0x881783ef777a4727:0x8e13bd2f3a14a7cd!8m2!3d42.3091854!4d-85.5573118!16s%2Fg%2F11jgcjfpr2!19sChIJJ0d6d--DF4gRzacUOi-9E44,Advanced Health and Wellness Center,5.0,8,Wellness center,"1815 Henson Ave, Kalamazoo, MI 49009, United States","8C5V+M3 Kalamazoo, Michigan, USA",https://advancedhealthandwellnesskalamazoo.com/,+1 269-492-6506,"Open · Closes 5 pm

Updated by this business 10 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tG2Du-BYGrysl8qYcPx8QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.58664&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:45.663Z,,
https://www.google.com/maps/place/Rise+Counseling+Group+%26+Holistic+Wellness+Center/data=!4m7!3m6!1s0x881775e0cbd235f3:0xc5f3933eab4f0915!8m2!3d42.2012987!4d-85.6107441!16s%2Fg%2F11h91_5026!19sChIJ8zXSy-B1F4gRFQlPqz6T88U,Rise Counseling Group & Holistic Wellness Center,,,Wellness center,"1818 W Centre Ave, Portage, MI 49024, United States","692Q+GP Portage, Michigan, USA",https://risecounselingandholisticwellness.com/,+1 269-389-0594,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipOodHloaDSpem3oD5QfpuvxN1kKqOFUceX0ESZT=w408-h280-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:08:56.972Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Michigan+Holistic+Health/data=!4m7!3m6!1s0x88179d70e01054a5:0x9969e476d8cf98b0!8m2!3d42.2765421!4d-85.5899337!16s%2Fg%2F1tftxkq1!19sChIJpVQQ4HCdF4gRsJjP2HbkaZk,Michigan Holistic Health,4.2,32,Medical office,"500 W Crosstown Pkwy Suite 1, Kalamazoo, MI 49008, United States","7CG6+J2 Kalamazoo, Michigan, USA",http://www.michiganholistichealth.com/,+1 269-459-4420,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=48LARQyASr3tMCYqIgE0ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.99997&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:01.990Z,,
https://www.google.com/maps/place/Local+Roots+Holistic+Health/data=!4m7!3m6!1s0x8817768618789fbb:0x140fa1ff5d56196d!8m2!3d43.0386414!4d-85.4685484!16s%2Fg%2F11g5_bhn09!19sChIJu594GIZ2F4gRbRlWXf-hDxQ,Local Roots Holistic Health,,,Health consultant,,,,+1 269-599-6360,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipM-It4bZGEw9ooBQ645VUW55VjcgYqCPZK1eU3f=w408-h408-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 pm–12 am,5:30–8:30 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:06.591Z,,
https://www.google.com/maps/place/Magpie+Apothecary/data=!4m7!3m6!1s0xa6fe16b28bc9fdcd:0xca63ddbea268cfcf!8m2!3d42.4469031!4d-85.6418354!16s%2Fg%2F11yz9tlt3l!19sChIJzf3Ji7IW_qYRz89oor7dY8o,Magpie Apothecary,,,Herbalist,,,https://magpieapothecarymi.com/,+1 989-802-9371,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMovdAgf5d5Tcze12g9bKLIFdix7ZMilNtLO2Si=w408-h287-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:17.750Z,,
https://www.google.com/maps/place/West+Michigan+Chiropractic/data=!4m7!3m6!1s0x881775a8d43afef9:0xd4580b58c8893311!8m2!3d42.1988367!4d-85.6363764!16s%2Fg%2F11b74w1q5s!19sChIJ-f461Kh1F4gRETOJyFgLWNQ,West Michigan Chiropractic,4.9,161,Chiropractor,"3920 W Centre Ave, Portage, MI 49024, United States","59X7+GC Portage, Michigan, USA",http://gowestmichiganhealth.com/,+1 269-329-1200,Closed · Opens 3 pm,,https://lh3.googleusercontent.com/p/AF1QipPpxxPI41394NjJqbEBjrXoVUOPDMeBFaA0jX26=w408-h444-k-no,true,"9:30 am–1 pm, 3–5 pm","10 am–1 pm, 3–6 pm","9:30 am–1 pm, 3–5 pm",2–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:22.807Z,,
"https://www.google.com/maps/place/Borgess+Integrative+Medicine/@42.2011128,-85.6425128,17z/data=!3m1!4b1!4m6!3m5!1s0x88177452b832eaf5:0x80ff05399add9c96!8m2!3d42.2011128!4d-85.6425128!16s%2Fg%2F1v6p9g78",Borgess Integrative Medicine,2.7,3,Massage therapist,"8001 Angling Rd, Portage, MI 49024, United States","6924+CX Portage, Michigan, USA",http://www.borgess.com/,+1 269-552-2282,,,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:27.474Z,,
https://www.google.com/maps/place/Functional+Vitality/data=!4m7!3m6!1s0x8817e3d83d5e7a79:0x7f040e1e28e2ad61!8m2!3d42.2718955!4d-84.9594705!16s%2Fg%2F11vrtq_btb!19sChIJeXpePdjjF4gRYa3iKB4OBH8,Functional Vitality,5.0,7,Health consultant,"113 W Michigan Ave, Marshall, MI 49068, United States","72CR+Q6 Marshall, Michigan, USA",https://functionalvitalityllc.com/,+1 517-862-1002,"Closed · Opens 11 am Tue

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPYMyaHBiYmWaipxmsOjJicMb4RbAYPQszbHWEk=w408-h306-k-no,true,Closed,11 am–4 pm,11 am–4 pm,11 am–5 pm,1–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:32.215Z,,
https://www.google.com/maps/place/Natures+Dance+Wellness+Center/data=!4m7!3m6!1s0x88177542f14e083b:0x471f287f5cd5728a!8m2!3d42.2001596!4d-85.6082739!16s%2Fg%2F1tk6qy9z!19sChIJOwhO8UJ1F4gRinLVXH8oH0c,Natures Dance Wellness Center,5.0,3,Wellness center,"1611 W Centre Ave # 103, Portage, MI 49024, United States","692R+3M Portage, Michigan, USA",http://www.naturesdance.us/,+1 269-217-1652,,,https://lh3.googleusercontent.com/p/AF1QipP-08RidvGlTj8Kxs6VlpUYAqrXTfQwHTpqeEMp=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:34.953Z,,
https://www.google.com/maps/place/Sunshine+Functional+Healing/data=!4m7!3m6!1s0x88179f2ba5baaaab:0x2acf4e7565be64fc!8m2!3d42.1853556!4d-85.5230416!16s%2Fg%2F11vq544mxq!19sChIJq6q6pSufF4gR_GS-ZXVOzyo,Sunshine Functional Healing,5.0,2,Medical clinic,"Pavilion Township, 9085 E Long Lake Dr, Scotts, MI 49088, United States","5FPG+4Q Scotts, Michigan, USA",https://www.sunshinefunctionalmedicine.com/contact,+1 269-626-3445,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L5-2je2CLDFwjyTDKu1YlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.363815&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:37.481Z,,
"https://www.google.com/maps/place/Sangha+Center+for+Wellness,+LLC/data=!4m7!3m6!1s0x880e1b6c5243c38f:0x7ee7a9983773550c!8m2!3d41.494529!4d-87.0668117!16s%2Fg%2F11g8k2qxt8!19sChIJj8NDUmwbDogRDFVzN5ip534","Sangha Center for Wellness, LLC",5.0,36,Massage therapist,"470 Vale Park Rd Suite 200, Valparaiso, IN 46385, United States","FWVM+R7 Valparaiso, Indiana, USA",http://www.sanghacenterforwellness.com/,+1 219-678-7419,Closed · Opens 11 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPktXCLL5tbZn3MEG3kWH5Jeu5ryFOBILytVjFf=w408-h306-k-no,true,Closed,11 am–6:30 pm,11 am–6:30 pm,11 am–5 pm,11 am–4 pm,11:30 am–4 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:42.156Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Stephanie+Loftus+Wellness/data=!4m7!3m6!1s0x88179de9b637eba5:0x5eb0edfadc694180!8m2!3d42.2682535!4d-85.010166!16s%2Fg%2F11g68zgds6!19sChIJpes3tumdF4gRgEFp3PrtsF4,Stephanie Loftus Wellness,5.0,1,Yoga instructor,,,,+1 269-220-0917,,,https://lh3.googleusercontent.com/p/AF1QipOnJlJte4S5mWDyj9lrLcK38TmKlHBOhwd3yQUW=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:45.181Z,,
"https://www.google.com/maps/place/Inspired+Health+%26+Wellness,+PLLC+Jennifer+Houtman,+MD/data=!4m7!3m6!1s0x88179d69f7602a47:0xf178ac5399c494de!8m2!3d42.2462049!4d-85.5947805!16s%2Fg%2F11g_zyj9zx!19sChIJRypg92mdF4gR3pTEmVOsePE","Inspired Health & Wellness, PLLC Jennifer Houtman, MD",3.8,4,Medical office,"4415 Duke St suite 2w, Kalamazoo, MI 49008, United States","6CW4+F3 Kalamazoo, Michigan, USA",https://ihwkalamazoo.com/,+1 269-459-1272,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMY12_Obz6jD9uQvtHgl40mS741htW_HMLemuH5=w568-h240-k-no,true,Closed,9 am–5 pm,4–8:30 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:49.764Z,,
https://www.google.com/maps/place/Susan+L+Mayer+LLC/data=!4m7!3m6!1s0x6eda3ca8f2bef2c9:0xcc2d98daf1df9691!8m2!3d42.274158!4d-85.5971486!16s%2Fg%2F11vzfgbdnp!19sChIJyfK-8qg82m4RkZbf8dqYLcw,Susan L Mayer LLC,5.0,1,Alternative medicine practitioner,,,https://www.susanmayerllc.com/,,Closed · Opens 11 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMY8J4vmngKxjhw_5EtI4-ePonHs0GQCTvoKmTO=w408-h408-k-no,true,Closed,11 am–4:30 pm,11 am–4:30 pm,Closed,11 am–4:30 pm,11 am–4:30 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:54.443Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Bozovich+Wellness+Center/data=!4m7!3m6!1s0x8811a311b6ec4621:0xc3627a18601eac36!8m2!3d41.6177561!4d-87.0373246!16s%2Fg%2F11f662d9th!19sChIJIUbsthGjEYgRNqweYBh6YsM,Bozovich Wellness Center,5.0,238,Chiropractor,"761 Indian Boundary Rd Ste 4, Chesterton, IN 46304, United States","JX97+43 Chesterton, Indiana, USA",http://www.bozovichwellness.com/,+1 219-250-2242,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwJ4d7GEENJrITse0RW4ewGtSigyf2k66eBvFksvlDdRL3XIHiPG9acniFKcMns0oejjrpmt6x3DSyJCNrMbaz0JjoGEo1Wxjn4bbgirVkV9NKGTom_8B4iQQFQALy1_n8XT8FCg=w408-h612-k-no,true,9 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:09:59.443Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Forum+Health+Orem+Functional+Medicine+Doctor/data=!4m7!3m6!1s0x874d9a00c58c68e5:0x67d391a0c0c2ff38!8m2!3d40.2975005!4d-111.7040106!16s%2Fg%2F12628pk95!19sChIJ5WiMxQCaTYcROP_CwKCR02c,Forum Health Orem Functional Medicine Doctor,4.8,111,Medical clinic,"348 W Center St, Orem, UT 84057, United States","77XW+29 Orem, Utah, USA",https://forumhealth.com/clinics/utah/orem/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gbp-profile,+1 801-607-5270,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPKzYXTS50_myR7Ym2nKMQ9iLUMZbzpdt_NkP9U=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:04.279Z,,
"https://www.google.com/maps/place/Thrive+Holistic+Health/@42.956742,-85.6602489,12z/data=!3m1!4b1!4m6!3m5!1s0x8ebc4483b4a286f3:0x6bfdd3116d07e490!8m2!3d42.956742!4d-85.6602489!16s%2Fg%2F11y69mhtsl",Thrive Holistic Health,5.0,1,Health consultant,,,https://thriveholistichealth.co/,+1 616-259-5063,Open · Closes 4:30 pm,,,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:17.919Z,,
https://www.google.com/maps/place/Parkview+Physicians+Group+-+Integrative+Medicine/data=!4m7!3m6!1s0x881607e47d60ae55:0x9949a95062ae2c89!8m2!3d41.1770611!4d-85.1253579!16s%2Fg%2F1hc4jq7l0!19sChIJVa5gfeQHFogRiSyuYlCpSZk,Parkview Physicians Group - Integrative Medicine,4.2,20,Medical clinic,"1234 E Dupont Rd Ste 3, Fort Wayne, IN 46825, United States","5VGF+RV Fort Wayne, Indiana, USA",https://www.parkview.com/medical-services/integrative-medicine?y_source=1_MjkwNDExMzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-425-5970,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0A2qg5NHN8km1I5RlRo7XA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.59854&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:25.239Z,,
"https://www.google.com/maps/place/Jaan+Douma,+DC/@42.2323309,-85.6134714,17z/data=!3m1!4b1!4m6!3m5!1s0x881775eaaaaaaaab:0x866779f9af08fbec!8m2!3d42.2323309!4d-85.6134714!16s%2Fg%2F1tf7yb5m","Jaan Douma, DC",5.0,5,Chiropractor,"5833 Oakland Dr, Portage, MI 49024, United States","69JP+WJ Portage, Michigan, USA",,+1 269-321-7733,,,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:34.884Z,,
"https://www.google.com/maps/place/6+Ray+Healing/@43.0386414,-87.725984,6z/data=!3m1!4b1!4m6!3m5!1s0xa51e0e2418904f1b:0x8db86fd71942253b!8m2!3d43.0386414!4d-87.725984!16s%2Fg%2F11vbg2l4px",6 Ray Healing,5.0,1,Wellness program,,,https://6rayhealing.com/,+1 269-330-2114,Open · Closes 5 pm,,,true,10 am–5 pm,10 am–3 pm,10 am–5 pm,10 am–3 pm,10 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:41.774Z,,
"https://www.google.com/maps/place/Pura+Vida+Natural+Wellness/@43.0386414,-86.2705984,6z/data=!3m1!4b1!4m6!3m5!1s0x86452ad4a475292f:0x5498c45522c6c1cd!8m2!3d43.0386414!4d-86.2705984!16s%2Fg%2F11xns76x59",Pura Vida Natural Wellness,,,Holistic medicine practitioner,,,https://puravidanaturalwellness.com/,+1 269-224-0552,,,,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:46.310Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Swathi+Rao,+PA-C/data=!4m7!3m6!1s0x8814acf4a137ff7d:0xa5c5cf03410ce4fb!8m2!3d39.9655833!4d-86.1372337!16s%2Fg%2F11dxjv655v!19sChIJff83ofSsFIgR--QMQQPPxaU","Swathi Rao, PA-C",5.0,1,Physician assistant,"12430 N Clark St, Carmel, IN 46032, United States","XV87+64 Carmel, Indiana, USA",http://www.bewellfamilycare.com/,+1 317-938-4559,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qAHhj9NXqiHguJz7RSFuCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.994407&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4 pm,8 am–12:30 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:51.310Z,,
