placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,error
https://www.google.com/maps/place/Nationwide+Tax+Law+Group/data=!4m7!3m6!1s0x89de0bdde333bce3:0x40b23684c5612a2!8m2!3d42.6484229!4d-73.7510898!16s%2Fg%2F11y2swnz2d!19sChIJ47wz490L3okRohJWTGgjCwQ,Nationwide Tax Law Group,,,Tax preparation service,"418 Broadway Suite #5576, Albany, NY 12207, United States","J6XX+9H Albany, New York, USA",https://nationwidetaxlawgroup.com/,+1 877-438-6854,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uB1bQHemzSEhsfpxkJXATg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.17809&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:27.268Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x89de0a3429dbc3c1:0xe95c5bc372a1f0bb!8m2!3d42.679617!4d-73.7911996!16s%2Fg%2F1tcw4mcr!19sChIJwcPbKTQK3okRu_ChcsNbXOk,Liberty Tax,4.4,77,Tax preparation,"900 Central Ave, Albany, NY 12206, United States","M6H5+RG Albany, New York, USA",https://www.libertytax.com/11443,+1 518-650-3326,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npW8NtMovCFkMQQrC5GBaBXmZnoA_W6s3ncOrWFWb5N1H-lSPcP9O6nK5JwuBvfCyve6zIdKEy64z-8Huh8AT0Ton4qG0mpGN4o5T8k-WQlNXssDtnwhkz_gXHcUOGFq3ZTkuKs=w408-h543-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:30.080Z,,,,,,,,LGBTQ+ friendly,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89de0f07d42f4585:0xbf6b02ec6710b825!8m2!3d42.7286793!4d-73.6890805!16s%2Fg%2F1w666dvc!19sChIJhUUv1AcP3okRJbgQZ-wCa78,H&R Block,4.7,224,Tax preparation service,"1521 6th Ave Ste 107, Troy, NY 12180, United States","P8H6+F9 Troy, New York, USA",https://www.hrblock.com/tax-office-near-me/new-york/troy/29887/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 518-274-4021,,https://lh3.googleusercontent.com/p/AF1QipPC4xS4nJ--NPtktTMZd2zKLaViJ9FuTqFbavMX=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:32.946Z,,,,,,,,,,
https://www.google.com/maps/place/Rosemont+Financial+Group:+Judith+K.+Odell/data=!4m7!3m6!1s0x89de0bc395beceb3:0xd9e4577d63c60f53!8m2!3d42.6807967!4d-73.7636931!16s%2Fg%2F11f3j733dc!19sChIJs86-lcML3okRUw_GY31X5Nk,Rosemont Financial Group: Judith K. Odell,,,Financial planner,"18 Corporate Woods Blvd, Albany, NY 12211, United States","M6JP+8G Albany, New York, USA",https://www.rosemontfg.com/,+1 518-621-7169,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w3Z_pBrRAQhwJdF2tEyO2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.89958&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:36.032Z,,,,,,,,,,
"https://www.google.com/maps/place/Michael+A.+Tobin+%26+Associates,+P.C./data=!4m7!3m6!1s0x89de0d3f6ad553cb:0x4f393e3c9cbf7279!8m2!3d42.7155601!4d-73.8045421!16s%2Fg%2F1tmk9hc2!19sChIJy1PVaj8N3okReXK_nDw-OU8","Michael A. Tobin & Associates, P.C.",,,Accountant,"18 Computer Dr E #101, Albany, NY 12205, United States","P58W+65 Albany, New York, USA",http://mtobinandassociates.com/,+1 518-783-3100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FF5rCOzbOY4l6c2LNlAqdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.27523&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:38.859Z,,,,,,,,,,
https://www.google.com/maps/place/ConnectPay+Payroll+Services+LLC/data=!4m7!3m6!1s0x89de0c9a56e303ef:0xd7529679c5886818!8m2!3d42.7189359!4d-73.7971897!16s%2Fg%2F1tgcswt7!19sChIJ7wPjVpoM3okRGGiIxXmWUtc,ConnectPay Payroll Services LLC,5.0,111,Payroll service,"1 Winners Cir STE 201, Albany, NY 12205, United States","P693+H4 Albany, New York, USA",https://www.connectpayusa.com/,+1 518-435-0570,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VoxmvxTEC-j4Nr_SLjj6Cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.91228&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:43.862Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Bartnicki+Bookkeeping/@42.6569419,-73.7436459,14z/data=!3m1!4b1!4m6!3m5!1s0x44a83790ab0b22d7:0x8e2376a4d1ce4e80!8m2!3d42.6569419!4d-73.7436459!16s%2Fg%2F11y49gzbqy",Bartnicki Bookkeeping,5.0,1,Bookkeeping service,,,,+1 631-213-6703,Open ⋅ Closes 1 pm,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:50.654Z,9 am–1 pm,Closed,Closed,Closed,Closed,Closed,9 am–3 pm,,,
https://www.google.com/maps/place/SCM+Tax+Service+Inc/data=!4m7!3m6!1s0x89de0d6182056693:0xfb90212e8781fa16!8m2!3d42.734013!4d-73.7627882!16s%2Fg%2F11kbt3r1x3!19sChIJk2YFgmEN3okRFvqBhy4hkPs,SCM Tax Service Inc,4.0,1,Tax preparation service,"640 Loudon Rd #2b, Latham, NY 12110, United States","P6MP+JV Latham, New York, USA",,+1 518-213-3700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Dc148cJpQnFVUCUMSJrlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.84717&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:53.377Z,,,,,,,,,,
https://www.google.com/maps/place/Resolve+Tax/data=!4m7!3m6!1s0x89de0b3f004610f5:0xe5b10ed5e5dad066!8m2!3d42.6496438!4d-73.7533195!16s%2Fg%2F11hyng3hqx!19sChIJ9RBGAD8L3okRZtDa5dUOseU,Resolve Tax,,,Tax attorney,"90 State St #700, Albany, NY 12207, United States","J6XW+VM Albany, New York, USA",https://www.resolvetax.com/,+1 518-413-8350,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOpDzPmfuQQpkkiIEB2kXqkKh2kNbBM8k9oeMzQ=w408-h352-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-10-19T15:30:58.484Z,Closed,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,9 am–5 pm,,,
https://www.google.com/maps/place/ObjectiveAssist/data=!4m7!3m6!1s0x89de0b97859acf37:0x332c1d0278151218!8m2!3d42.6484031!4d-73.7510522!16s%2Fg%2F11x8jk_tg_!19sChIJN8-ahZcL3okRGBIVeAIdLDM,ObjectiveAssist,,,Bookkeeping service,"418 Broadway #5014, Albany, NY 12207, United States","J6XX+9H Albany, New York, USA",https://objectiveassist.com/,+1 917-331-8778,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tKJ29O1Ho36msjvGvZKkMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.4112&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:31:29.812Z,11 am–3 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,11 am–3 pm,,,
https://www.google.com/maps/place/New+York+State+Board+for+Public+Accountancy/data=!4m7!3m6!1s0x89de0a256c6e608d:0xcafa35fb86a469b0!8m2!3d42.6539805!4d-73.7576796!16s%2Fg%2F11cs4004gv!19sChIJjWBubCUK3okRsGmkhvs1-so,New York State Board for Public Accountancy,,,Physical examination center,"89 Washington Ave #2, Albany, NY 12234, United States","M63R+HW Albany, New York, USA",https://www.op.nysed.gov/certified-public-accountants,+1 518-474-3817,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4d2dR1lh5TfYz5fsa8E0fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.287193&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:31:32.720Z,,,,,,,,,,
https://www.google.com/maps/place/Better+Bookkeeping+Services/data=!4m7!3m6!1s0x89de0a398be77547:0x4858885c4fee0029!8m2!3d42.6547639!4d-73.7656274!16s%2Fg%2F1tgb8bsq!19sChIJR3XnizkK3okRKQDuT1yIWEg,Better Bookkeeping Services,,,Bookkeeping service,"206 Lancaster St #1132, Albany, NY 12210, United States","M63M+WP Albany, New York, USA",http://www.readycfo.com/,+1 518-894-5677,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=52uYytFNFcXz2TPVJFFw4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.84926&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:31:35.628Z,,,,,,,,,,
https://www.google.com/maps/place/Albany+Tax+Service/data=!4m7!3m6!1s0x89de0a3b8201fd89:0x4eed09fab27b015!8m2!3d42.651201!4d-73.762516!16s%2Fg%2F11b6_n75d0!19sChIJif0BgjsK3okRFbAnq5_Q7gQ,Albany Tax Service,,,Accountant,"132 S Swan St #103, Albany, NY 12210, United States","M62P+FX Albany, New York, USA",https://www.albanyny.gov/369/How-to-Pay-Tax-Bills,+1 888-461-1910,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NhX29eHn-gUvM_aCyYE7sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.05878&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:31:54.345Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/On+Screen+Bookkeeping,+LLC/data=!4m7!3m6!1s0x89de0ba56de71ef3:0xc1d5b5074c505483!8m2!3d42.6484031!4d-73.7510522!16s%2Fg%2F11wr3l2svp!19sChIJ8x7nbaUL3okRg1RQTAe11cE","On Screen Bookkeeping, LLC",,,Bookkeeping service,"418 Broadway, Albany, NY 12207, United States","J6XX+9H Albany, New York, USA",http://onscreenbookkeeping.com/,+1 305-928-4357,"Closed ⋅ Opens 5 pm

Updated by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tKJ29O1Ho36msjvGvZKkMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.4112&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:32:04.678Z,5–7 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Anadem+Business+Solutions/data=!4m7!3m6!1s0x89de0badcf99267b:0x50ceaa0a90fd8cc!8m2!3d42.672582!4d-73.7853618!16s%2Fg%2F11nslyl8yn!19sChIJeyaZz60L3okRzNgPqaDqDAU,Anadem Business Solutions,,,Financial consultant,"181 N Allen St, Albany, NY 12206, United States","M6F7+2V Albany, New York, USA",http://anademco.com/,+1 518-894-1800,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-pnPyfYS_tu8yFodGSxJbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.75926&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:32:21.121Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/D%27Ercole+Accounting+Services/data=!4m7!3m6!1s0x6eb4db185610560f:0x504c1c809b407b6b!8m2!3d42.6680845!4d-73.810681!16s%2Fg%2F11xp7s4zyq!19sChIJD1YQVhjbtG4Ra3tAm4AcTFA,D'Ercole Accounting Services,,,Bookkeeping service,,,,+1 845-674-1509,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPcPaKIExubkBybpmvYwzlhqcHz4z2uKfXxFUNR=w422-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:32:26.164Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/EIB+Accounting+Services+LLC/data=!4m7!3m6!1s0x89de09a0a763bad9:0x81cf435d3d628d33!8m2!3d42.5961341!4d-73.7080575!16s%2Fg%2F1tr9pdw7!19sChIJ2bpjp6AJ3okRM41iPV1Dz4E,EIB Accounting Services LLC,4.6,9,Tax preparation service,"620 Columbia Turnpike, East Greenbush, NY 12061, United States","H7WR+FQ East Greenbush, New York, USA",http://eibtaxman.com/,+1 518-463-1025,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fvSrED9pXs-GLLI-3fneUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.3178&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:32:31.083Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,,,
https://www.google.com/maps/place/Salsbury+%26+Sentz/data=!4m7!3m6!1s0x89dde2f9a4256855:0xac154239d1cb239d!8m2!3d42.5867828!4d-73.696903!16s%2Fg%2F1tj53lq8!19sChIJVWglpPni3YkRnSPL0TlCFaw,Salsbury & Sentz,5.0,1,Accountant,"725 Columbia Turnpike, East Greenbush, NY 12061, United States","H8P3+P6 East Greenbush, New York, USA",,+1 518-477-2003,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0jZChpGosxsIWpjDUlaqsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.188046&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-19T15:32:34.231Z,,,,,,,,,,
https://www.google.com/maps/place/Swanson+Reed+%7C+Specialist+R%26D+Tax+Advisors/data=!4m7!3m6!1s0x89de0b05bef8bdeb:0xb1857e559e10f22d!8m2!3d42.675428!4d-73.7493701!16s%2Fg%2F11h00jjtxk!19sChIJ6734vgUL3okRLfIQnlV-hbE,Swanson Reed | Specialist R&D Tax Advisors,4.9,38,Tax consultant,"350 Northern Blvd, Albany, NY 12204, United States","M7G2+57 Albany, New York, USA",https://www.swansonreed.com/new-york/,+1 518-801-0616,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMspBGU1hl-BVwNygtLNWvEBWvJTwIkDgidUdHT=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-19T15:32:55.918Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Albany+City+Treasurer+Cashier/data=!4m7!3m6!1s0x89de0a25d16dd7cb:0x62d5abbd5945f6d9!8m2!3d42.6518868!4d-73.7545374!16s%2Fg%2F1tfwlc37!19sChIJy9dt0SUK3okR2fZFWb2r1WI,Albany City Treasurer Cashier,4.0,2,City tax office,"24 Eagle St, Albany, NY 12207, United States","M62W+Q5 Albany, New York, USA",https://www.albanyny.gov/358/Treasurer,+1 518-434-5036,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OCQaO65DyUPVH_cy8RzwvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.00261&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-19T15:33:24.597Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Charles+Schwab/data=!4m7!3m6!1s0x89de0a27fcb937f3:0xc9e6671ab287b9ad!8m2!3d42.6534469!4d-73.7484752!16s%2Fg%2F1tfstwlt!19sChIJ8ze5_CcK3okRrbmHshpn5sk,Charles Schwab,2.3,11,Financial consultant,"677 Broadway, Albany, NY 12207, United States","M732+9J Albany, New York, USA",https://client.schwab.com/public/branchlocator/branchdetails.aspx?branchid=1059&utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1059,+1 518-455-7110,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noN2xwpQogAkA1LAi2_xCS9gz7u9wHMmot8SNeQ6BgbcCsywd2hXuDImvXF-JpYwb_vIIaVee0dw_HrWX0HRlNJHVmV76eld27FkLruffG5LTMNRunM9yDVmSa596IOUuT863-Q=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-19T15:33:39.746Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Robinson+Square+Apartments/data=!4m7!3m6!1s0x89de0a3b8d6a9e37:0xa98e560d654f3484!8m2!3d42.6516269!4d-73.7638736!16s%2Fg%2F1ts30853!19sChIJN55qjTsK3okRhDRPZQ1Wjqk,Robinson Square Apartments,5.0,8,Apartment building,"325 Hamilton St, Albany, NY 12210, United States","M62P+MF Albany, New York, USA",http://www.robinsonsquarealbany.com/,+1 518-463-5327,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrC93SHFcexcSFfX13AW1Mh1SQ5EBfr9ih9Hi4tImmsSkXygSOnyZziIpij5Q8Mg-kbQ3x-UYG7fr3GpZCZAlmY_-LsXoQmymuamgJbjdp3srN27UWi7TcZRjhUqkdCpYtPehc=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-19T15:33:44.871Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Capitol+Hill+Management+Services,+Inc./data=!4m7!3m6!1s0x89de0b2b8d7f28c9:0x2ac6915ce0df0395!8m2!3d42.7039518!4d-73.8585173!16s%2Fg%2F1tdkhnc_!19sChIJySh_jSsL3okRlQPf4FyRxio","Capitol Hill Management Services, Inc.",4.3,7,Business management consultant,"230 Washington Ave Ext Suite 101, Albany, NY 12203, United States","P43R+HH Albany, New York, USA",http://www.caphill.com/,+1 518-463-8644,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM82mUD3HztZk4b2lw5m86MunQqIOZBawXHOSfF=w408-h342-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:34:35.014Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/QuickTaxnBooks365/data=!4m7!3m6!1s0x89de0b967eac5403:0x77e7a40d53517c7d!8m2!3d42.7102729!4d-73.8165423!16s%2Fg%2F11ygfzjjmp!19sChIJA1SsfpYL3okRfXxRUw2k53c,QuickTaxnBooks365,,,Tax consultant,"1425 Central Ave Unit 5532, Albany, NY 12205, United States","P56M+49 Albany, New York, USA",https://www.quicktaxnbooks.com/,+1 518-250-9662,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R87o-vPPHhSZ9DLH-UOBTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.2797&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:34:44.712Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Generations+Planning+Group,+LLC/data=!4m7!3m6!1s0x89de74f67e38a32b:0x6f2b942b88d680cc!8m2!3d42.6965311!4d-73.8850842!16s%2Fg%2F11c2nr14mq!19sChIJK6M4fvZ03okRzIDWiCuUK28","Generations Planning Group, LLC",5.0,1,Financial planner,"2020 Western Ave, Albany, NY 12203, United States","M4W7+JX Albany, New York, USA",http://www.genplangrp.com/,+1 518-387-3100,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMvYvNCKai5yB-mhSXj83gEgUCjsVmfEQ-KLxlw=w427-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:34:49.645Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Northeast+Wealth+Management/data=!4m7!3m6!1s0x89de0b2d78b935cf:0x345b84968d4ac9ab!8m2!3d42.6853967!4d-73.8389251!16s%2Fg%2F1wd3x112!19sChIJzzW5eC0L3okRq8lKjZaEWzQ,Northeast Wealth Management,5.0,2,Financial planner,"4 Executive Park Dr, Albany, NY 12203, United States","M5P6+5C Albany, New York, USA",https://www.northeastwealth.money/,+1 518-435-9043,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T4FXeNOeWN30sCd8S0lBSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.32162&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:34:54.588Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Mazzotta+and+Vagianelis,+P.C./data=!4m7!3m6!1s0x89de0b67d947ab93:0xa05a4f5d8df1557f!8m2!3d42.7115753!4d-73.8684776!16s%2Fg%2F12lkwttv7!19sChIJk6tH2WcL3okRf1XxjV1PWqA","Mazzotta and Vagianelis, P.C.",,,Lawyer,"9 Washington Square, Albany, NY 12205, United States","P46J+JJ Albany, New York, USA",https://mvattorneys.com/,+1 518-452-0941,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T-6J_UxDXT4LucKjYcaEMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.074387&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:34:59.561Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Di+Fabio+Van+Zandt+%26+Co/@42.719715,-73.808403,17z/data=!3m1!4b1!4m6!3m5!1s0x89de0c90743b3d71:0x451c86a54d4f5577!8m2!3d42.719715!4d-73.808403!16s%2Fg%2F1tddbvn1",Di Fabio Van Zandt & Co,,,Accountant,"4 Automation Ln # 201, Albany, NY 12205, United States","P59R+VJ Albany, New York, USA",,+1 518-458-9650,Closed ⋅ Opens 9 am Mon,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:35:06.449Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Pascucci+William+CPA/data=!4m7!3m6!1s0x89de0dbb70a88b99:0x4431cb7655de37ac!8m2!3d42.7621617!4d-73.7974926!16s%2Fg%2F1tp0fnvz!19sChIJmYuocLsN3okRrDfeVXbLMUQ,Pascucci William CPA,5.0,2,Tax preparation service,"952 Troy-Schenectady Rd, Latham, NY 12110, United States","Q663+V2 Latham, New York, USA",,+1 518-782-0004,Closed ⋅ Opens 11 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M-UGyY3oWADKe8lMHw4lgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.10219&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:35:11.471Z,Closed,11 am–4 pm,11 am–4 pm,11 am–4 pm,11 am–4 pm,11 am–4 pm,Closed,,,
https://www.google.com/maps/place/Elizabeth+Fletcher+LLC/data=!4m7!3m6!1s0x89de739075dd6e4b:0x93c74029002cb8db!8m2!3d42.7337287!4d-73.8475117!16s%2Fg%2F11xcdjjqb4!19sChIJS27ddZBz3okR27gsAClAx5M,Elizabeth Fletcher LLC,,,Tax attorney,"401 New Karner Rd Suite 301, Albany, NY 12205, United States","P5M2+FX Albany, New York, USA",https://www.elizabethfletcher.com/,+1 518-220-1200,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-de6L_sgqWhE2iJnILKutA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.74533&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2025-10-19T15:35:16.331Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
