placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,error
https://www.google.com/maps/place/EPC+Public+Services+Department+-+Calhan/data=!4m7!3m6!1s0x87132a1279ee04d5:0xa3e0c9c8ac339a3c!8m2!3d39.0317744!4d-104.297609!16s%2Fg%2F11qj56ftl1!19sChIJ1QTueRIqE4cRPJozrMjJ4KM,EPC Public Services Department - Calhan,1.0,1,County government office,"1010 Golden St, Calhan, CO 80808, United States","2PJ2+PX Calhan, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NIaHzdsQOw2eALudmg07-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.93953&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calhan+Colorado+Springs+CO/@39.0355459,-104.297186,14z",2025-10-28T18:38:37.719Z,,,,,,,,,,
https://www.google.com/maps/place/Cadillac+Jack%27s+RV+Park+%26+Campground/data=!4m7!3m6!1s0x87132a6c9a482b3d:0x5e944a56010568b6!8m2!3d39.035885!4d-104.3069434!16s%2Fg%2F11_t5615g!19sChIJPStImmwqE4cRtmgFAVZKlF4,Cadillac Jack's RV Park & Campground,4.3,67,RV park,"1001 5th St, Calhan, CO 80808, United States","2MPV+96 Calhan, Colorado, USA",http://www.cadillacjacksrvpark.com/,+1 719-347-2000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyH_PzNDQn7MFElADSTKjSuMz1c-3UmmQEVu6S8Zx_P_p8xlLZUSTlwGc2OQeH__FrF6VnZpm52hGWojDu7Zbk60zPzf_QDaLzOCHFIWO48btkcaGJYPDLE4ffsrM6m8rQVTWNoIw=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calhan+Colorado+Springs+CO/@39.0355459,-104.297186,14z",2025-10-28T18:38:40.710Z,,,,,,,,,· Dogs allowed,
https://www.google.com/maps/place/Rocky+Mountain+Valet/data=!4m7!3m6!1s0x876c8f97aac50065:0x9bd34712f33af038!8m2!3d39.5376954!4d-104.8063163!16s%2Fg%2F11vdrrjtb6!19sChIJZQDFqpePbIcROPA68xJH05s,Rocky Mountain Valet,5.0,23,Valet parking service,"15838 Greenstone Cir, Parker, CO 80134, United States","G5QV+3F Parker, Colorado, USA",http://www.rockymtnvalet.com/,+1 303-648-5467,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMWS43-eU6EQCA8DSMUtFZa68JVbcLlSDeeYcJC=w408-h279-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calhan+Colorado+Springs+CO/@39.0355459,-104.297186,14z",2025-10-28T18:38:45.763Z,,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,8 am–11 pm,,
https://www.google.com/maps/place/Parking+Lot+Experts/data=!4m7!3m6!1s0x87134ffde11f3641:0xa6aa051f8f529c1b!8m2!3d38.880187!4d-104.8144467!16s%2Fg%2F11vqpd4594!19sChIJQTYf4f1PE4cRG5xSjx8FqqY,Parking Lot Experts,4.6,9,Paving contractor,"3318 Adobe Ct, Colorado Springs, CO 80907, United States","V5JP+36 Colorado Springs, Colorado, USA",https://parkinglotexperts.com/,+1 719-465-6690,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPdWK5aAbkdfFNLX41TEQUcS8lkmPrRQ5ExlnA5=w408-h410-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calhan+Colorado+Springs+CO/@39.0355459,-104.297186,14z",2025-10-28T18:38:51.122Z,LGBTQ+ friendly,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,
https://www.google.com/maps/place/USAA+Parking+Garage/data=!4m7!3m6!1s0x87134d00722e6fd3:0xcc761e79ca8d6fe5!8m2!3d38.9560762!4d-104.7962553!16s%2Fg%2F11vwys8_yz!19sChIJ028ucgBNE4cR5W-Nynkedsw,USAA Parking Garage,,,Parking lot,"1855 Telstar Dr, Colorado Springs, CO 80920, United States","X643+CF Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lw0oTcTN6pOz2KkGCUdGVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.14423&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calhan+Colorado+Springs+CO/@39.0355459,-104.297186,14z",2025-10-28T18:38:54.150Z,,,,,,,,,,
"https://www.google.com/maps/place/Staff+Parking+Lot/@38.9936321,-104.885361,17z/data=!3m1!4b1!4m6!3m5!1s0x871352e46477d023:0x4e74a02aa05b1431!8m2!3d38.9936321!4d-104.885361!16s%2Fg%2F11vyj315_8",Staff Parking Lot,,,Parking lot,"UNITED STATES AIR FORCE ACAD, CO 80840, United States","X4V7+FV Air Force Academy, Colorado, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:11.080Z,,,,,,,,,,
https://www.google.com/maps/place/RidgePointe+at+Gleneagle+Apartments/data=!4m7!3m6!1s0x876cb2b490af2117:0x2ad4cb7417cedb6a!8m2!3d39.0299322!4d-104.8284341!16s%2Fg%2F1tdgvw_4!19sChIJFyGvkLSybIcRatvOF3TL1Co,RidgePointe at Gleneagle Apartments,4.1,161,Apartment complex,"13631 Shepard Heights, Colorado Springs, CO 80921, United States","25HC+XJ Colorado Springs, Colorado, USA",https://gbridgepointe.com/?utm_source=Google,+1 719-370-4058,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNl3BWxrkLslpz0bQn1RpoJQAVkDoVXrloVVcHm=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:16.156Z,,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,· Dogs allowed,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x87134d36a0fd9a9b:0xfb4343501aab8f5c!8m2!3d39.0237636!4d-104.817612!16s%2Fg%2F11c5sv9w3p!19sChIJm5r9oDZNE4cRXI-rGlBDQ_s,Chick-fil-A,4.5,2174,Fast food restaurant,"391 Spectrum Lp, Colorado Springs, CO 80921, United States","25FJ+GX Colorado Springs, Colorado, USA",https://www.chick-fil-a.com/,+1 719-487-9790,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdxo5ncK1ZxpwjyHkPHfbVXyb1Ngx70QhA319fbMGQwPG9f-X__fuUOlA4OCGW1B1sqXBQGq_qZDrfKzmDnGycCVbjUVdvTqrE2HRSEF__SdfeYvKJ3dnQPlFSjerfu9dsdhu0=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:21.517Z,,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,Closed,6:30 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
"https://www.google.com/maps/place/Staff+Parking+Lot/@38.9915863,-104.88595,17z/data=!3m1!4b1!4m6!3m5!1s0x871352e4a5864eb7:0xd4de81d8c5fb2c4!8m2!3d38.9915863!4d-104.88595!16s%2Fg%2F11y3dw6pfm",Staff Parking Lot,,,Parking lot,"Pinion Dr, Air Force Academy, CO 80840, United States","X4R7+JJ Air Force Academy, Colorado, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:26.218Z,,,,,,,,,,
"https://www.google.com/maps/place/Patient+Parking+Lot/@38.9926465,-104.8860074,17z/data=!3m1!4b1!4m6!3m5!1s0x871352e4836664b1:0x3d3d829778edfa0c!8m2!3d38.9926465!4d-104.8860074!16s%2Fg%2F11vyktvkdw",Patient Parking Lot,,,Parking lot,"United States Air Force Academy, Pinion Dr, Air Force Academy, CO 80840, United States","X4V7+3H Air Force Academy, Colorado, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:35.614Z,,,,,,,,,,
https://www.google.com/maps/place/Academy+Striping/data=!4m7!3m6!1s0x871349c453f789d1:0xe889f5080aa76a82!8m2!3d38.900044!4d-104.747441!16s%2Fg%2F11fl0sh_fj!19sChIJ0Yn3U8RJE4cRgmqnCgj1ieg,Academy Striping,5.0,1,Parking lot,"4705 Garnet Dr, Colorado Springs, CO 80918, United States","W723+22 Colorado Springs, Colorado, USA",,+1 719-492-7325,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMvaOvUnaT3zP2RAcg-THO2Taodb1MjsxDCRzjZ=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:40.444Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Penrose+Employee+offsite+parking/data=!4m7!3m6!1s0x87134f006fa9cd37:0x9d4bb2089a0f3b4e!8m2!3d38.8777414!4d-104.8229214!16s%2Fg%2F11vytd4d1d!19sChIJN82pbwBPE4cRTjsPmgiyS50,Penrose Employee offsite parking,,,Parking lot,"North Cascade Avenue &, Buchanan St, Colorado Springs, CO, United States","V5HG+3R Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BD5Gq4yMeQihhVSa_WJnzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.155862&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:43.258Z,,,,,,,,,,
https://www.google.com/maps/place/H.E.R.O.E.S+PROGRAM/data=!4m7!3m6!1s0x8713450ae2a04af7:0xdf109d7ed4f6022e!8m2!3d38.8624459!4d-104.7579983!16s%2Fg%2F11v0vq_g9d!19sChIJ90qg4gpFE4cRLgL21H6dEN8,H.E.R.O.E.S PROGRAM,,,Parking lot,"2020 N Academy Blvd # 155, Colorado Springs, CO 80909, United States","V66R+XR Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2uguX46RC-RBbprtqznTJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.0021&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:51.073Z,,,,,,,,,,
https://www.google.com/maps/place/VIP+Parking+Solutions/data=!4m7!3m6!1s0x876a7a85f1423e17:0xb6fc783dd309a850!8m2!3d39.6389619!4d-106.3693786!16s%2Fg%2F1tj220k8!19sChIJFz5C8YV6aocRUKgJ0z14_LY,VIP Parking Solutions,4.5,12,Valet parking service,"458 Vail Valley Dr, Vail, CO 81657, United States","JJQJ+H6 Vail, Colorado, USA",https://www.vipparkingsolutions.com/,+1 303-502-2340,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPwx0pr-Is9k-BrmJ8Nbde7IuWwGFMMja-h5XEl5lRZa9Z3uuFCaqapvE0_4SEFdOBkv2LmXK5BDBmA4GdNlOiMzhJNqQgALvj02_vZON0KP35cz9UvdOUW0pfzfqd1kIQ-aqq=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:39:56.300Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,,
https://www.google.com/maps/place/Peaks+at+Woodmen+Apartments/data=!4m7!3m6!1s0x87134eea9225f6ef:0x7f7cd366673b0800!8m2!3d38.9316109!4d-104.7766027!16s%2Fg%2F1262nwwd3!19sChIJ7_YlkupOE4cRAAg7Z2bTfH8,Peaks at Woodmen Apartments,4.2,389,Apartment complex,"6750 Alpine Currant View, Colorado Springs, CO 80918, United States","W6JF+J9 Colorado Springs, Colorado, USA",http://www.peaksatwoodmen.com/?utm_source=gbp&utm_medium=organic&utm_id=Google.com,+1 719-265-0073,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNRhAdM_9YElF6kBJZHvIgi85CyxRqu8Hs8CtC6=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:40:01.342Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,· Dogs allowed,
https://www.google.com/maps/place/The+apartments/data=!4m7!3m6!1s0x8713430056821af5:0xa76abc1219d7ef20!8m2!3d38.7819907!4d-104.7561461!16s%2Fg%2F11lp5lrws0!19sChIJ9RqCVgBDE4cRIO_XGRK8aqc,The apartments,,,Parking lot,"3810 Patrick Dr, Colorado Springs, CO 80916, United States","Q6JV+QG Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ggSGSYWnpZcJLeaOMb6OEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.9137597&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:40:04.247Z,,,,,,,,,,
https://www.google.com/maps/place/Plaza+Parking+Booth/data=!4m7!3m6!1s0x871345226eb089b5:0x60be998ce56b61fc!8m2!3d38.8317672!4d-104.8232717!16s%2Fg%2F1tjl6c6z!19sChIJtYmwbiJFE4cR_GFr5YyZvmA,Plaza Parking Booth,1.0,2,Parking garage,"111 S Tejon St, Colorado Springs, CO 80903, United States","R5JG+PM Colorado Springs, Colorado, USA",,+1 719-636-1033,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GxzyWboVsDRCb6GLVgdATQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.3217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gleneagle+Colorado+Springs+CO/@39.0453205,-104.8277214,14z",2025-10-28T18:40:08.932Z,,,,,,,,,,
"https://www.google.com/maps/place/Short+Term+Parking+(Colorado+Springs+Airport+Parking)/@38.7743897,-104.7795861,14z/data=!4m6!3m5!1s0x87134142a26cdb79:0xc33d0a0dffa06c87!8m2!3d38.795616!4d-104.703675!16s%2Fg%2F11fl78zpr_",Short Term Parking (Colorado Springs Airport Parking),4.1,28,Parking lot,"Airport, Colorado Springs, CO 80916, United States","Q7WW+6G Colorado Springs, Colorado, USA",https://coloradosprings.gov/flycos/airport-parking,+1 719-591-1293,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DYauenRovNEJ9tJyvDxd4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.15244&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Stratmoor+Colorado+Springs+CO/@38.7743897,-104.7795861,14z",2025-10-28T18:40:17.678Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Already found
https://www.google.com/maps/place/AirGarage+%7C+Public+Parking/data=!4m7!3m6!1s0x87134579ea733223:0xb40d6a42e7589cf4!8m2!3d38.841261!4d-104.821885!16s%2Fg%2F11wby13ybp!19sChIJIzJz6nlFE4cR9JxY50JqDbQ,AirGarage | Public Parking,1.0,2,Parking lot,"514 N Nevada Ave, Colorado Springs, CO 80903, United States","R5RH+G6 Colorado Springs, Colorado, USA",https://pay.airgarage.com/spots/muFSZraN8pHResPJC52hEo?rental_type=hourly,+1 415-417-0975,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rByUtxxqG3hc5ua_I1ZF4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.75262&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Green+Mountain+Falls+Colorado+Springs+CO/@38.9349905,-105.0169263,14z",2025-10-28T18:40:48.430Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/White+Stripes+Parking+Maintenance/@39.1222138,-104.917204,14z/data=!4m6!3m5!1s0x23a498bb853eb5b9:0xef59b54cdf7789de!8m2!3d39.0753526!4d-104.695906!16s%2Fg%2F11kr9kjxf_",White Stripes Parking Maintenance,5.0,18,Asphalt contractor,,,https://www.whitestripesparking.com/,+1 719-203-1903,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNwIselYjOiulUV9izxVn61nBmioGOGPPc27szx=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Palmer+Lake+Colorado+Springs+CO/@39.1222138,-104.917204,14z",2025-10-28T18:41:02.211Z,Identifies as women-owned,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,8 am–9 pm,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Victor+Colorado+Springs+CO/@38.7099896,-105.1399807,14z",2025-10-28T18:41:11.454Z,,,,,,,,,,No new results found
"https://www.google.com/maps/place/USAA+Southwest+Parking+Lot/@38.9560286,-104.7975996,17z/data=!3m1!4b1!4m6!3m5!1s0x87134deaf3bdd0a7:0x314be61d2dbfb27!8m2!3d38.9560286!4d-104.7975996!16s%2Fg%2F11tp6s6_63",USAA Southwest Parking Lot,,,Parking lot,"1855 Telstar Dr, Colorado Springs, CO 80920, United States","X642+CX Colorado Springs, Colorado, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Black+Forest+Colorado+Springs+CO/@39.0130484,-104.7008083,14z",2025-10-28T18:41:33.716Z,,,,,,,,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x8713456b5bda6e4b:0x73b76bcd4c4f5a80!8m2!3d38.830243!4d-104.820569!16s%2Fg%2F11sv_mq8d0!19sChIJS27aW2tFE4cRgFpPTM1rt3M,Parking,5.0,1,Parking garage,"218 S Weber St, Colorado Springs, CO 80903, United States","R5JH+3Q Colorado Springs, Colorado, USA",https://parking.com/denver/lot/p-weber-lot-sphere?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-CO,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4FgcyXVQseMnqF8PLNzxHLM2_vsMwvgdzj4QPpVkbELRF5-6KqWftPATWvIicF6Pu-A5v-Zxqk8b7iIMADTex2q79pkbXVSm0-_8gYGGZmp8CYJPKkwbKpj89AOvfAavZrVcQOg=w408-h541-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Black+Forest+Colorado+Springs+CO/@39.0130484,-104.7008083,14z",2025-10-28T18:41:48.333Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Parking+lot/@38.8080248,-104.6780048,17z/data=!3m1!4b1!4m6!3m5!1s0x8713474961bfffff:0xa933e316bf4ce742!8m2!3d38.8080248!4d-104.6780048!16s%2Fg%2F11kj907z1h",Parking lot,,,Parking,"Colorado Springs, CO 80925, United States","R85C+6Q Colorado Springs, Colorado, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Black+Forest+Colorado+Springs+CO/@39.0130484,-104.7008083,14z",2025-10-28T18:41:53.008Z,,,,,,,,,,
https://www.google.com/maps/place/Lodge+at+Black+Forest/data=!4m7!3m6!1s0x87134bd00d3cf2f7:0x9418fab4ea0f22b!8m2!3d38.9432877!4d-104.7112104!16s%2Fg%2F11c3mpkz_y!19sChIJ9_I8DdBLE4cRK_KgTquPQQk,Lodge at Black Forest,3.9,329,Apartment complex,"7761 Bear Run Point, Colorado Springs, CO 80924, United States","W7VQ+8G Colorado Springs, Colorado, USA",http://www.lodgeblackforest.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 833-537-6530,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNKnArvmwV92n8J1e-3cXEN9V31EjB1QkBmXsEX=w408-h274-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Black+Forest+Colorado+Springs+CO/@39.0130484,-104.7008083,14z",2025-10-28T18:41:58.113Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,10 am–5 pm,9 am–6 pm,· Dogs allowed,
https://www.google.com/maps/place/Mountain+Parking+Equipment/data=!4m7!3m6!1s0x876cb42d8eae773b:0x7fd7319b8d8b5a0b!8m2!3d39.028152!4d-104.6823277!16s%2Fg%2F1tdv_cpw!19sChIJO3euji20bIcRC1qLjZsx138,Mountain Parking Equipment,3.0,1,,"Colorado Springs, CO 80908, United States","28H9+73 Colorado Springs, Colorado, USA",,+1 719-495-4100,Permanently closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzwySvJonOAAtPvLGtKD5c35cjHfB46lSH1zAZcslMz-DbYhLhI4yMHPScr647cgw0Zfww8G9fQQfsN2p8cly3e4P63zstIyqm7kuaYTvBvrbDj0VnW4VrPgVkXvWuS0yTyNZ_5Q=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Black+Forest+Colorado+Springs+CO/@39.0130484,-104.7008083,14z",2025-10-28T18:42:17.276Z,,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Florence+Colorado+Springs+CO/@38.3902777,-105.1185988,14z",2025-10-28T18:42:26.692Z,,,,,,,,,,No new results found
