placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,error
https://www.google.com/maps/place/LAZ+Parking+-+500+Collins+Avenue/data=!4m7!3m6!1s0x88d9b4f2b8cc57ed:0xab7391856226ff82!8m2!3d25.7749197!4d-80.1332049!16s%2Fg%2F1tdbxkg6!19sChIJ7VfMuPK02YgRgv8mYoWRc6s,LAZ Parking - 500 Collins Avenue,2.7,107,Parking garage,,"500 Collins Ave, Miami Beach, FL 33139, United States","QVF8+XP Miami Beach, Florida, USA",https://lazparking.com/,+1 305-538-6061,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyDMNMI7yQ-kJIQHwPriJ0NfX_D2qEgxyfWnO-bj31fBITu0O09ah_Ezf0NTcpynUYs3qFFt4jSHc8HJdMqQmVmM4zRWplTB6WERXi-osBN4B9w6MB26rhzvBpFqEFzGTLDvfuS=w408-h257-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:31:51.153Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Miami+Beach+Car+Park/data=!4m7!3m6!1s0x88d9b36a94ce722f:0x210934d73e395a6e!8m2!3d25.8209863!4d-80.1216792!16s%2Fg%2F11f_p2yq50!19sChIJL3LOlGqz2YgRblo5Ptc0CSE,Miami Beach Car Park,3.8,91,Parking lot,,"4621 Collins Ave, Miami Beach, FL 33140, United States","RVCH+98 Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSysFp3EbrwlG-nXB_Vo-cGJWNdaw0Ez8zoCeQYHdCCtW3DF4y5AHa6Y7aS_lNlJmDQGvgMAPo-9rrK3V_QmKUUuiQyMNvdZYt83MIM8HWeyIRMVXv6c1yf6ngiSQp_8vmP7wMXW=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:31:56.005Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Miami+Beach+Parking+Lot+%28P9%29/data=!4m7!3m6!1s0x88d9b48bfc990543:0xa155ba8921abf5f0!8m2!3d25.7822104!4d-80.1377627!16s%2Fg%2F11f3mb3g_d!19sChIJQwWZ_Iu02YgR8PWrIYm6VaE,Miami Beach Parking Lot (P9),4.4,47,Parking lot,,"943 11th St, Miami Beach, FL 33139, United States","QVJ6+VV Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRd7b58t_dFizj1qGgwVBA2L2mJOY1-M3Bf7fkJwKostJ-L9plA-b8lmNDkA5eTA4Uk5l8qR47IVF2yvABigBm3GnYobFRQxftAeSa1VQ0hoZSOI_9uxJVavWhhfTyMLMmJs-7=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:00.937Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Estacionamiento+Miami+Beach/data=!4m7!3m6!1s0x88d9b54f2e016c65:0x994cad6dd15a29b7!8m2!3d25.783112!4d-80.131327!16s%2Fg%2F11ky9y2w43!19sChIJZWwBLk-12YgRtyla0W2tTJk,Estacionamiento Miami Beach,5.0,3,Parking lot,,"1233 Collins Ave, Miami Beach, FL 33139, United States","QVM9+6F Miami Beach, Florida, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hUI1Mx4K-oTaiSGwsvifXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.27548&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:04.274Z,,,,,,,,,
https://www.google.com/maps/place/Miami+Beach+Parking+Lot/data=!4m7!3m6!1s0x88d9b4865654d479:0xa4004e7ad3d5caec!8m2!3d25.7912371!4d-80.139535!16s%2Fg%2F11b77hxt6f!19sChIJedRUVoa02YgR7MrV03pOAKQ,Miami Beach Parking Lot,3.9,13,Parking lot,,"1080 Lincoln Ln N, Miami Beach, FL 33139, United States","QVR6+F5 Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJvqQTKGNo9bNXTC2s8z6mpJ9Vqn5PIO1L_eYbqL3cjtHwW33AcIW7E2UP6hkJd0aePFQqCpiNLU8m7_wP0ONgS3YE5M_OSNmlN4dGMWy73uHBhWuUdVBx9hnOAKV8UvGG-QJPFQ=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:10.719Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Asta+Parking/data=!4m7!3m6!1s0x88d9b48632e83561:0x89e2130a65a0aa78!8m2!3d25.7899618!4d-80.1398045!16s%2Fg%2F11c311kvc4!19sChIJYTXoMoa02YgReKqgZQoT4ok,Asta Parking,2.0,7,Parking lot,,"Lenox Ave., Miami Beach, FL 33239, United States","QVQ6+X3 Miami Beach, Florida, USA",http://www.astaparking.com/,+1 954-564-1750,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Zhd82Bo0EwwVsbNCOcMLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.7227&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:14.985Z,,,,,,,,,
https://www.google.com/maps/place/1111+Lincoln+Rd+Garage+-+ParkChirp/data=!4m7!3m6!1s0x88d9b487bac6adcf:0x4bc80018913d89bc!8m2!3d25.7909309!4d-80.1411247!16s%2Fg%2F11gd67zc19!19sChIJz63Guoe02YgRvIk9kRgAyEs,1111 Lincoln Rd Garage - ParkChirp,4.0,30,Parking garage,,"1121 Lincoln Rd, Miami Beach, FL 33139, United States","QVR5+9H Miami Beach, Florida, USA",http://parkchirp.com/facilities/1111-lincoln-road-parking/,+1 786-747-8642,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOFojrJlwIxVWS4gAcJP3FuY3nnx_d4jcV36bem=w408-h281-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:21.788Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/LAZ+Parking+Florida/data=!4m7!3m6!1s0x88d9b548b2d66c25:0x9843d119985023a6!8m2!3d25.7896592!4d-80.1328268!16s%2Fg%2F11g_r5r_j0!19sChIJJWzWski12YgRpiNQmBnRQ5g,LAZ Parking Florida,1.2,15,Parking lot,,"1601 Drexel Ave, Miami Beach, FL 33139, United States","QVQ8+VV Miami Beach, Florida, USA",https://www.lazparking.com/local/miami-beach-fl/park--420,+1 305-733-2149,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BoQWFsoup3rP6bRbQkpXsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.717354&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:26.254Z,,,,,,,,,
https://www.google.com/maps/place/Savoy+Parking+Lot/data=!4m7!3m6!1s0x88d9b4f2f6969901:0x65ec59f8cc5fa452!8m2!3d25.7737707!4d-80.1335008!16s%2Fg%2F11f_p35zs4!19sChIJAZmW9vK02YgRUqRfzPhZ7GU,Savoy Parking Lot,3.9,14,Parking lot,,"429 Collins Ct, Miami Beach, FL 33139, United States","QVF8+GH Miami Beach, Florida, USA",,+1 954-454-2530,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rc9lcFHgk_60CbHpNB7_Og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.90305&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:30.028Z,,,,,,,,,
https://www.google.com/maps/place/Washington+Ave+Parking/data=!4m7!3m6!1s0x88d9b48d32d1854b:0x774256de2c9cdc48!8m2!3d25.7764758!4d-80.133647!16s%2Fg%2F11tjbw8722!19sChIJS4XRMo202YgRSNycLN5WQnc,Washington Ave Parking,4.5,2,Parking lot,,"Washington Ave, Miami Beach, FL 33139, United States","QVG8+HG Miami Beach, Florida, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrtzYwRjQ0vsBwMFFeYWZCt60g4yRp14T9x6JSe2N6rm6qSC9Os3tWne2RYGqfVKwbYUG4ys_X_quJQtoMhn7rWthfA9dDz2IHdXEAp9aOu1-MJy3OkVSAhXFPCpsA-ynAfGTPLA=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:33.400Z,,,,,,,,,
https://www.google.com/maps/place/Valet+parking/data=!4m7!3m6!1s0x88d9b5eb0a8a70c5:0xe586039556f8f405!8m2!3d25.7904391!4d-80.1296945!16s%2Fg%2F11vj1mdw64!19sChIJxXCKCuu12YgRBfT4VpUDhuU,Valet parking,4.3,3,Parking lot,,"100 Lincoln Rd, Miami Beach, FL 33139, United States","QVRC+54 Miami Beach, Florida, USA",,+1 305-672-6791,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbsvovwp5bdt6_zCswVw7ev68lvZuK68NJUvIiZKELI5vyEUw6R_3iCJYpP173WJuvatZAtnFJ5tC7Q5A0qYcjtOnuxhx4n4ociKFoYnCybxmUj1-obTKYky-6GAvlI_xDpkdQrA=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:38.538Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Miami+Beach+Parking+Lot+%28P5%29/data=!4m7!3m6!1s0x88d9b4f454dd36a3:0xa9cbab28e1d18891!8m2!3d25.7737268!4d-80.1400339!16s%2Fg%2F11gd686cw6!19sChIJozbdVPS02YgRkYjR4Siry6k,Miami Beach Parking Lot (P5),4.3,10,Parking lot,,"401 Alton Rd, Miami Beach, FL 33139, United States","QVF5+FX Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6e1sMBcduj4kos_e_dEMo392jcuXQFTDG5iNwCwrBdXotr-UucVgCV84tWBFsjr9SlZER3AHtCmACJXic70xmc5jT3cFMEV08ZtEE4Yz09eFkLk8haqN1ueY3OtK0nU0LAuTD=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:43.999Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Convention+Center+Garage+%28G11%29/data=!4m7!3m6!1s0x88d9b4836ea38b0b:0x41fc15ac3ee52171!8m2!3d25.7950733!4d-80.1335038!16s%2Fg%2F11sb4t26c7!19sChIJC4ujboO02YgRcSHlPqwV_EE,Convention Center Garage (G11),2.6,7,Parking lot,,"2016 Washington Ave, Miami Beach, FL 33139, United States","QVW8+2H Miami Beach, Florida, USA",https://www.miamibeachconvention.com/center-info/directions-parking,+1 305-673-7275,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGt38K8zOXdfVmK14i6_F5UtaazTdEC48XzMOJ0Z_AoiRQfmJxsK238klDN5ZPv4-10ZG92Ur5pjW3bkHeoBZZavsw_yaEBFS1Vom0VNzYMX6eX44n9KBmnRF9xz9hHU3cl9to_g=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:47.366Z,,,,,,,,,
https://www.google.com/maps/place/V.I.P.+Security+Parking/data=!4m7!3m6!1s0x88d9b49b22e37bb3:0x80659030d42e4528!8m2!3d25.7914736!4d-80.1304515!16s%2Fg%2F11cspww43j!19sChIJs3vjIpu02YgRKEUu1DCQZYA,V.I.P. Security Parking,3.7,11,Parking lot,,"1661 James Ave, Miami Beach, FL 33139, United States","QVR9+HR Miami Beach, Florida, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHiswqPX7TzmIc_j9eiSAPCCmGKuDX4TeMlaWm_FEYP4LCt5SBTIZTEiZox2CxC4Jtn2aIXXkXvQDQgeZsa3-sQfOPk2Kurs2HAcap_Z8eB19zDe1w5DQJiCeZk0FC5wWIjHCu=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:50.116Z,,,,,,,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x88d9b48459bf2f85:0x455f212d6f43733b!8m2!3d25.7920628!4d-80.1340784!16s%2Fg%2F11c5hhxvb5!19sChIJhS-_WYS02YgRO3NDby0hX0U,Parking,4.0,10,Parking lot,,"579-595 17th St, Miami Beach, FL 33139, United States","QVR8+R9 Miami Beach, Florida, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBV7zZUJTbKULN3f_S8ytSiFK3j544Otvc4M3PeWlxnfT3CTw6tkv7hb0x-Wm7SgsJ818MW2tPimKKEqQasdY1nF9WmIgJcPUgFxO6v6KTd8Wop6NoNtg1ADKp0kwq_-r4ChUn=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:53.319Z,,,,,,,,,
https://www.google.com/maps/place/300+Alton+Rd+Parking/data=!4m7!3m6!1s0x88d9b4f42e2ffb9b:0xacf714afc145d416!8m2!3d25.7721916!4d-80.1402357!16s%2Fg%2F11f_p3db0y!19sChIJm_svLvS02YgRFtRFwa8U96w,300 Alton Rd Parking,1.3,25,Parking lot,,"300 Alton Rd, Miami Beach, FL 33139, United States","QVC5+VW Miami Beach, Florida, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwV7O0TiWYMLASgwPXi3Tl0VO2qKO3AKRGx_HPBMF1zoViu8GaY-YlIdww2Y0sT0WjyWrGtDX29_hY7fKnTIBFFAmHtL_iPUCX0O7ctafpZys57rRJ4FzcW-hUsAWkRcHe1qUPgQQ=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:32:56.490Z,,,,,,,,,
https://www.google.com/maps/place/Pelican+Garage+Parking+-+ParkChirp/data=!4m7!3m6!1s0x88d9b4920edb49dd:0x1100ed58a07665cc!8m2!3d25.7811022!4d-80.1314861!16s%2Fg%2F11c2klrl78!19sChIJ3UnbDpK02YgRzGV2oFjtABE,Pelican Garage Parking - ParkChirp,2.6,301,Parking garage,,"1041 Collins Ave, Miami Beach, FL 33139, United States","QVJ9+CC Miami Beach, Florida, USA",http://parkchirp.com/facilities/pelican-parking-miami/,+1 305-534-9752,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMK-UdLhe9xXxOWBeWF66mvrrkRyQee45WuDZUH=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:01.670Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Miami+Beach+Parking+Lot+%28P11%29/data=!4m7!3m6!1s0x88d9b58d71bdace1:0x7408e630c02eb553!8m2!3d25.7761836!4d-80.1364168!16s%2Fg%2F11tt31vktb!19sChIJ4ay9cY212YgRU7UuwDDmCHQ,Miami Beach Parking Lot (P11),5.0,1,Parking lot,,"833 6th St, Miami Beach, FL 33139, United States","QVG7+FC Miami Beach, Florida, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RwHSWDNIk_V3aR2ZPpK-pQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.36359&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:04.631Z,,,,,,,,,
https://www.google.com/maps/place/Valet+Parking/data=!4m7!3m6!1s0x88d9b5a9a98410cb:0x76b10a8f0def464b!8m2!3d25.7824116!4d-80.1303429!16s%2Fg%2F11fhk7bz5_!19sChIJyxCEqam12YgRS0bvDY8KsXY,Valet Parking,3.3,3,Parking garage,,"1144 Ocean Dr, Miami Beach, FL 33139, United States","QVJ9+XV Miami Beach, Florida, USA",https://www.spotangels.com/#id=296999783&?ref=google_maps_website,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DIz2huSsg0BmeFGE8cA7wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.27664&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:07.915Z,,,,,,,,,
https://www.google.com/maps/place/Miami+Beach+Parking+Lot/data=!4m7!3m6!1s0x88d9b3162da008dd:0x29fef3573708be07!8m2!3d25.8311509!4d-80.121261!16s%2Fg%2F11gd67p3ff!19sChIJ3QigLRaz2YgRB74IN1fz_ik,Miami Beach Parking Lot,4.5,167,Parking lot,,"5301 Collins Ave, Miami Beach, FL 33140, United States","RVJH+FF Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwz_gCnKiPX1K-6zpUyMrh6HCBoeoIti__XZz9nUqOK9OJ64Xpq5SCXxbKpAfGcWz8n7Jki-15wagye6bb7RwxtvyaTjhTUJ3GYlXwQTygSVQnV3SH97V_H0cmoSEVSBVJdZLVm=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:12.842Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/An+Parking/data=!4m7!3m6!1s0x88d9b9f588c226b5:0x1211b0d5d575079e!8m2!3d25.7974869!4d-80.1313021!16s%2Fg%2F11vt06p8nn!19sChIJtSbCiPW52YgRngd11dWwERI,An Parking,,,Parking lot,,"435 21st St, Miami Beach, FL 33139, United States","QVW9+XF Miami Beach, Florida, USA",https://www.anparking.com/,+1 786-384-9042,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xiNQ-QEmeG0wn01vsAtJuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.562616&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:17.890Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/17+Street+%26+Pennsylvania+Avenue+-+Garage/data=!4m7!3m6!1s0x88d9b485b4ba75e9:0xdda9dfb305384f36!8m2!3d25.7911392!4d-80.1355891!16s%2Fg%2F11csrhf9s4!19sChIJ6XW6tIW02YgRNk84BbPfqd0,17 Street & Pennsylvania Avenue - Garage,4.1,37,Parking garage,,"694 Lincoln Ln N, Miami Beach, FL 33139, United States","QVR7+FQ Miami Beach, Florida, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMna2q5qe_WY-3tuQn5wA_3hntCyinl4s7BAIJqgBTJDyBLLtsPNLZACJz0pC9J-6Gqiao8bbBjv_p99GBH32Ks53W2S0Tmj6FpGmWBlhb-yEyILJBOk0s7pIFKsdVDqymnqgs=w408-h493-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:20.775Z,,,,,,,,,
https://www.google.com/maps/place/Z+Ocean+Garage/data=!4m7!3m6!1s0x88d9b50028d3b377:0xfebc0aca3d679bb6!8m2!3d25.787089!4d-80.130041!16s%2Fg%2F11lw25rl3h!19sChIJd7PTKAC12YgRtptnPcoKvP4,Z Ocean Garage,2.7,3,Parking garage,,"1465 Collins Ave, Miami Beach, FL 33139, United States","QVP9+RX Miami Beach, Florida, USA",,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIgjvcJhVkCfWESj_00p8Oj6nWdj9h95SFuuU6TVxCJQYmOgxVo3NcgVl47WuvQYRoe-7cVhAypIZ50EW37YKhZMrT24KoXna28w2J8jRkCqEFw7nrrXeVppEqUhKtD93FPCIzNw=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:26.111Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/1601+Collins+Ave+Parking/data=!4m7!3m6!1s0x88d9b49af4844e5d:0x316781e8e45b1e4f!8m2!3d25.7894739!4d-80.129219!16s%2Fg%2F11f2gsm56k!19sChIJXU6E9Jq02YgRTx5b5OiBZzE,1601 Collins Ave Parking,4.0,4,Parking lot,,"1601 Collins Ave, Miami Beach, FL 33139, United States","QVQC+Q8 Miami Beach, Florida, USA",,+1 305-604-1601,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfhF61USCr91wHNHGmYTh--gzAAVItByB2VFxWoef4jb4BdA-zFpvszrNy0gF2F3H0YplwNVAwaMGwkVYb44p9oBBk2kS-zjWDN5taOvyFf9Cv0-yMOaCXRF3Wwvn4mfhbWFrnWw=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:29.765Z,,,,,,,,,
https://www.google.com/maps/place/Collins+Park+%28G12%29/data=!4m7!3m6!1s0x88d9b49d71defb8f:0x80eee036cb15d863!8m2!3d25.7984749!4d-80.1291211!16s%2Fg%2F11tjbwbdk7!19sChIJj_vecZ202YgRY9gVyzbg7oA,Collins Park (G12),4.3,14,Parking lot,,"340 23rd St, Miami Beach, FL 33139, United States","QVXC+99 Miami Beach, Florida, USA",,+1 305-673-7275,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw84UMZyG2WOoJuS9OiJTfDaf_zQfExOoFCUywymTe2NRpS218TJUdl3Dyo0wg4e4_tK5XEo9SaRbS9qXo-w_xBH3BewqmuHVPkAPoL7t5dCZkmTkLBg7isVCqurvq5YrsQfT9S=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:32.855Z,,,,,,,,,
https://www.google.com/maps/place/1025+West+Ave+Parking/data=!4m7!3m6!1s0x88d9b48a68dcc99f:0x59f25bec1d1ed547!8m2!3d25.7807995!4d-80.1417401!16s%2Fg%2F11gd67x556!19sChIJn8ncaIq02YgRR9UeHexb8lk,1025 West Ave Parking,4.0,5,Parking lot,,"1025 West Ave, Miami Beach, FL 33139, United States","QVJ5+88 Miami Beach, Florida, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t4hVOMz_aLM4DxUxVVIypA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.03506&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:35.761Z,,,,,,,,,
https://www.google.com/maps/place/520+West+Ave+Parking/data=!4m7!3m6!1s0x88d9b4f56883e0c9:0x31f14abd3d6bc071!8m2!3d25.7752402!4d-80.1419447!16s%2Fg%2F11f_p2zzzl!19sChIJyeCDaPW02YgRccBrPb1K8TE,520 West Ave Parking,5.0,2,Parking garage,,"520 West Ave, Miami Beach, FL 33139, United States","QVG5+36 Miami Beach, Florida, USA",https://www.spotangels.com/#id=296717280&?ref=google_maps_website,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJDPHz29JpB_onLWi2YePSexb5-nXNAeluhUIJeCG1ref6dQu5qCm27N1WgmuNgHBlBvX9JnID_4w3_MRo2fudoFSrKqVCj118i45SRYhkqdoaBQdMr2BprXKHFoS-2C0DoJfh=w408-h883-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:38.716Z,,,,,,,,,
https://www.google.com/maps/place/Valet+Parking/data=!4m7!3m6!1s0x88d9b384fba457df:0x978865af9f781e0d!8m2!3d25.7998184!4d-80.1264543!16s%2Fg%2F11gtcq44g3!19sChIJ31ek-4Sz2YgRDR54n69liJc,Valet Parking,3.0,1,Valet parking service,,"1-199 24th St, Miami Beach, FL 33140, United States","QVXF+WC Miami Beach, Florida, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPjylghZzPiZ3BbUAN9MKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.19576&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Miami+Beach+FL/@25.790654,-80.1300455,14z",2025-10-28T19:33:41.463Z,,,,,,,,,
