placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Ernesto+Flores/data=!4m7!3m6!1s0x864c2643bcee6309:0x1d68e26a1da990eb!8m2!3d32.9525173!4d-96.8921618!16s%2Fg%2F11gbktjp6w!19sChIJCWPuvEMmTIYR65CpHWriaB0,Ernesto Flores,4.7,74,Handyman/Handywoman/Handyperson,"1818 Highland Dr, Carrollton, TX 75006, United States","X435+24 Carrollton, Texas, USA",,+1 972-896-4390,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH47Lb5I-Z6ksUMaeTiNM6aYahDsriHI0c95PDkh1HZZOB6Yd1MbamkJySdUua2HFtc0MOft-rlMPUJHfo_CRpeIoz6SwtVNzFilK-tfNecRLSIXNegZM2f8evmDRlLO4P36hfG=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,10 am–5 pm,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carrollton+DFW+TX/@32.9756415,-96.8899636,14z",2026-04-29T05:49:33.054Z,,
https://www.google.com/maps/place/Reed+Hydromulching+Inc/data=!4m7!3m6!1s0x864c25d22573f825:0x953ebdd5c4cc714c!8m2!3d32.9885129!4d-96.8827905!16s%2Fg%2F1vzg2n0w!19sChIJJfhzJdIlTIYRTHHMxNW9PpU,Reed Hydromulching Inc,3.7,3,Landscaper,"2109 Benbrook Dr, Carrollton, TX 75007, United States","X4Q8+CV Carrollton, Texas, USA",,+1 972-242-1193,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRyEmd-SjuTszU6-E2e2BK7rccvRFk4jaXMhEtzUR_Joh2DnQ0IBEnv_lDvfjBD1wA8dGNedeHKm0Ox9_Md-4XWuMpwc6XXlT9B1giLx15ri0jCDAy2N-q09BiUoiIvDOGVA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Carrollton+DFW+TX/@32.9756415,-96.8899636,14z",2026-04-29T05:49:35.728Z,,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x864c2618e0c4db0b:0xee52fa69cd1498cd!8m2!3d32.9578093!4d-96.915204!16s%2Fg%2F1w0sd83h!19sChIJC9vE4BgmTIYRzZgUzWn6Uu4,Grainger Industrial Supply,4.2,91,Tool store,"1305 N Interstate 35E, Carrollton, TX 75006, United States","X35M+4W Carrollton, Texas, USA",https://www.grainger.com/branch/Carrollton-Branch-190,+1 800-472-4643,Closed · Opens 7:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0sPWnAKY_ncbBxGBepb3662wPBWoi6bPx-EUMpZ_s79bj9GQ6VY5Mwt4YzBa2tlCIh0DhD84NKBKgDxxI547udBaoskispD5P5-WP2PuY5Z3r2wne4sJ0fEvL3tCQR6h1KnxX7zErbB_S=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carrollton+DFW+TX/@32.9756415,-96.8899636,14z",2026-04-29T05:49:40.066Z,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Hawkins+Siding+and+Exteriors/data=!4m7!3m6!1s0x864c27569e57f83f:0xf37e14231b9e794b!8m2!3d32.9676373!4d-96.9122699!16s%2Fg%2F11rqdtk69z!19sChIJP_hXnlYnTIYRS3meGyMUfvM,Hawkins Siding and Exteriors,4.9,140,Siding contractor,"1325 W Whitlock Ln Ste 108, Carrollton, TX 75006, United States","X39Q+33 Carrollton, Texas, USA",https://www.hawkinssidingandexteriors.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp,+1 972-945-6718,"Open 24 hours

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJVKU-6N29M3SJcEFXo-PTR3Ojsn9i5v4zzoonJjRL8uUsq7xPJEKYHmVjwoT3Xvc8KKlv6hV-qbn0q9bbAZ-Aesz6ruAadZ5t35RPHjdQ5NjkUtUaQPIfJzgY6vbTiDMHuEddVhR7iY5F=w408-h246-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Carrollton+DFW+TX/@32.9756415,-96.8899636,14z",2026-04-29T05:49:44.624Z,,
https://www.google.com/maps/place/Greentree/data=!4m7!3m6!1s0x864c25fa31cfca31:0x35b6314819ecf21d!8m2!3d32.9866006!4d-96.914871!16s%2Fg%2F1tdx92yl!19sChIJMcrPMfolTIYRHfLsGUgxtjU,Greentree,3.9,476,Apartment complex,"1120 Mac Arthur Dr, Carrollton, TX 75007, United States","X3PP+J3 Carrollton, Texas, USA",https://www.greentreeapts.com/?switch_cls[id]=61409&utm_source=google%20-%20entrataseo&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,+1 877-201-7858,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6ZZyiuR5XJ34wIG1fAAXsk6K8Y0BLZboY_HMdgn0gOqi8tfsZo0R2wCU3BP0am0Ezl6ihwziGcYZAsLfmd_lSivQD_uCKdVSLLGtpPd6n9pEbIslkHUJc1mKJok6_zyzE5_I99w=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Carrollton+DFW+TX/@32.9756415,-96.8899636,14z",2026-04-29T05:49:49.079Z,· Dogs allowed,
https://www.google.com/maps/place/Martinez+Tree+Service/data=!4m7!3m6!1s0x864c26745bfeaaab:0x49d5bafb96fdbe7d!8m2!3d32.9866286!4d-96.8965705!16s%2Fg%2F11h3vbmbbd!19sChIJq6r-W3QmTIYRfb79lvu61Uk,Martinez Tree Service,5.0,4,,,,,+1 214-863-9967,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-8VBNd77NnltceCzX5QsnnbpTnFWYVkse5EPXITruF0fHAf1t3b9XjRqqsmAIv_Mdg9dJSoQ3zNUPYi9WCuhnQRUkwQMkolX6xEVEyWcIJOu9SbLC0xT3-9ThWijl0-rvn7vV=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Carrollton+DFW+TX/@32.9756415,-96.8899636,14z",2026-04-29T05:49:51.499Z,,
https://www.google.com/maps/place/Tonys+Tree+Service/data=!4m7!3m6!1s0x864e771effaecc13:0xd9e4f9fb94dc4e15!8m2!3d32.78602!4d-97.29389!16s%2Fg%2F11vyr68y8n!19sChIJE8yu_x53ToYRFU7clPv55Nk,Tonys Tree Service,5.0,134,Tree service,"3732 Earl St, Fort Worth, TX 76111, United States","QPP4+CC Fort Worth, Texas, USA",https://www.tonystreeservicetts.com/,+1 817-266-4603,"Closed · Opens 6 am

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEk19cwvd--m5tqRkOMsepsEy5ROdcSiHcdJO2fjuT3WVZWPLG45UiACF9DHOndmFjweNx100PFpmZuARX_WGoSJK3zwy4M4pJ8CfzQN5BRsGINjYYL6y0pi1FBaHhT9m4RUhkQkzUvFj7B=w408-h544-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,Closed,6 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:11.805Z,,
https://www.google.com/maps/place/Sal%27s+Landscape+%26+Tree+Service/data=!4m7!3m6!1s0x864e8379bbad21d7:0x168dd71f623e8610!8m2!3d32.7267531!4d-97.3598741!16s%2Fg%2F11nmt5vd1m!19sChIJ1yGtu3mDToYREIY-Yh_XjRY,Sal's Landscape & Tree Service,4.8,116,Tree service,"1751 River Run Suite 200-31, Fort Worth, TX 76107, United States","PJGR+P3 Fort Worth, Texas, USA",https://salslandscapetree.com/,+1 972-900-6884,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoMRXbafFlHBBN5LpSepkoA6xppNk6uKbVpR0OG3kATtNtby0n4dZd6Jt1zXbjvEhHx0Yx7F_ykS0FRD8EIhXMMNBGoRy0ND3mYg4HAl3M9CBaIeIhADCmxRGbzNGoxGxjjgiE=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:16.240Z,,
https://www.google.com/maps/place/Ocampo+Tree+Services/data=!4m7!3m6!1s0x864e712d6a341653:0xd23910430100495d!8m2!3d32.7626548!4d-97.2958381!16s%2Fg%2F11vlq3x8lk!19sChIJUxY0ai1xToYRXUkAAUMQOdI,Ocampo Tree Services,5.0,40,Tree service,"3625 Galvez Ave, Fort Worth, TX 76111, United States","QP73+3M Fort Worth, Texas, USA",,+1 817-376-7459,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZcjaryJF7rTId44_cWhQnA80X8dIr7bFR1nIFsRGRb5_lNwywUIZSQTCLGeB4jGYd92X-c9__C6fyiEgX8Q20aA360UU_x1njrIhnk2A7OpdCdZePNBYfrQgIDvbiBDYrQeADTb59ZYPx=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,9 am–5 pm,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:20.660Z,,
https://www.google.com/maps/place/Tony%E2%80%99s+tree+service/data=!4m7!3m6!1s0x864e71190e3a05c3:0x21cbcb5d730fb9c2!8m2!3d32.772056!4d-97.3071642!16s%2Fg%2F11gnnz_q2n!19sChIJwwU6DhlxToYRwrkPc13LyyE,Tony’s tree service,5.0,36,Tree service,"605 Blandin St, Fort Worth, TX 76111, United States","QMCV+R4 Fort Worth, Texas, USA",,+1 682-241-0588,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpO0OLL6NAm4jRad0q-2jjyOGoT27NUuFfeNuD7KQNPYgwMLbTDQdIZwIWjTnJuEOTRk2a3goVRRJekfsabP3lzWPLqIZVm834wsa1JQUyKAJeYUXKuDS2v6VmsPN3PVeh0RvgjZl3YWjq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:24.963Z,,
https://www.google.com/maps/place/Five+Star+Tree+Service/data=!4m7!3m6!1s0x864e735aa212dce7:0x8445ed3f76e8c13b!8m2!3d32.7652437!4d-97.3833551!16s%2Fg%2F11l2n54j_2!19sChIJ59wSolpzToYRO8Hodj_tRYQ,Five Star Tree Service,4.8,50,Tree service,"4301 Deering Dr, Fort Worth, TX 76114, United States","QJ88+3M Fort Worth, Texas, USA",http://www.fortworthtreecare.com/,+1 817-727-7839,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwTWW557Vinyu5TSmTGHzgKfZl73BbYpnT4EWwNeOhtCuImfIA_SLi90WVySDTiAxiVx0GwNP6TIQO2NdRrKMVNoDIjFx7e0aVroSlOTdQbi3uKL8BbepHkrgLOVyK4ZI7gsEYEoJWdANf=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:29.273Z,,
https://www.google.com/maps/place/Alvarez+Tree+Service/data=!4m7!3m6!1s0x864e7139253d3043:0x9a29ea40e678e171!8m2!3d32.6880795!4d-97.3359268!16s%2Fg%2F11h5431s49!19sChIJQzA9JTlxToYRceF45kDqKZo,Alvarez Tree Service,4.9,102,Tree service,"4101 S Adams St, Fort Worth, TX 76115, United States","MMQ7+6J Fort Worth, Texas, USA",https://alvareztrees.com/,+1 682-206-1113,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8lggnSfvi9ITPjL2Vr43znC1yev-WA9CyOUtnVPa-dYQVQZO2C3NnvgQqVp0ZoetsoQgQj6IxXE88gCWwkCPuCb-740S9i7GdeXsCb01rsaLOwWjHjRnN62OdFBlVm0d_SLb3=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:34.029Z,,
"https://www.google.com/maps/place/TreeNewal,+Certified+Arborist/data=!4m7!3m6!1s0x864e7134cc85decd:0x5b2ae5951d7a2ca3!8m2!3d32.7255059!4d-97.3448267!16s%2Fg%2F11lg5mnvyn!19sChIJzd6FzDRxToYRoyx6HZXlKls","TreeNewal, Certified Arborist",5.0,4,Tree service,"1617 Park Pl Ave Suite 110-TN17, Fort Worth, TX 76110, United States","PMG4+63 Fort Worth, Texas, USA",https://treenewal.com/,+1 817-769-8740,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEEILdYU8za0AfTZUKE7Ebz26_qR8lGSZUN2CQ7dd_5YxSodgAeInKx69_qD8rWQLtjgreiXY-1bPeHsp-Z68T9DGVYSFezk_2gGDbDDIWtNuE7Al3z0w01HpF65fjRsbXfmY=w877-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:38.478Z,,
https://www.google.com/maps/place/Tree+Service+Fort+Worth/data=!4m7!3m6!1s0x864e6c35b3ea34a5:0x7971d86ee6b4f37c!8m2!3d32.5914644!4d-97.5489215!16s%2Fg%2F11b7c37kl1!19sChIJpTTqszVsToYRfPO05m7YcXk,Tree Service Fort Worth,4.4,41,Tree service,,,https://www.treeservicefortworth.org/,+1 817-502-9402,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1XWl-4itbB3ijanrMdtKdtqNM0hQew2t57xMf6jSAyH45m8xTvGbfb91pny2R26PO6zNqIE2K0WSbjvIe1sFEW25Kup79EEWhbwyPe3bT8aOzsAI-eWvMxCK2TrgwnZJKusM=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:42.688Z,,
https://www.google.com/maps/place/Alvarado+Tree+Service/data=!4m7!3m6!1s0xf978ce5ef265a6f:0xff8ca42f192a76e8!8m2!3d32.7018101!4d-97.3129563!16s%2Fg%2F11rtq25nlj!19sChIJb1om7-WMlw8R6HYqGS-kjP8,Alvarado Tree Service,5.0,56,Tree service,"3285 Todd Ave, Fort Worth, TX 76110, United States","PM2P+PR Fort Worth, Texas, USA",https://alvaradotreeservice.com/,+1 682-712-7931,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFldJEmsHVN9dkFkJGB9nhRTg4L21vZHE8-xZHruV_7UAa6zLPVnTnUqsDqd8k_xAdoqMAq46vVk-BET3WMW6XRm_X_mcwipOLyKMkJQOmmnO4c33r0fjJDzQD9-5Kc2d8kI6ozGMabP_aZ=w408-h600-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:47.060Z,,
https://www.google.com/maps/place/Ramirez+Tree+Service/data=!4m7!3m6!1s0x864e7d26f3bc1941:0xd81ab043aaa7c2b4!8m2!3d32.745393!4d-97.2431006!16s%2Fg%2F1td72dgz!19sChIJQRm88yZ9ToYRtMKnqkOwGtg,Ramirez Tree Service,4.8,126,Tree service,"5150 Meadowbrook Dr, Fort Worth, TX 76112, United States","PQW4+5Q Fort Worth, Texas, USA",https://ramireztreeservices.com/,+1 817-706-5649,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5NJ863wReqkWcBOlzf6tKrgUjZt4jNtJ0lZn5FzKjd_V_ZUvxV9_jJSaq7M6sj_Jxs-RVx6iH8Z43RddpNcnd1zCYjQcLqe07X6OSV9MLs-KQNfx-d_r1gV5l8NNFv3GxT-R_Nw=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 pm–12 am,12 am–6 pm,Closed,8 pm–12 am,12 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:51.351Z,,
https://www.google.com/maps/place/Valdez+Tree+Service/data=!4m7!3m6!1s0x4cf24a3b53313579:0x79e3ce551868b1fb!8m2!3d32.7339304!4d-97.2397207!16s%2Fg%2F11sf01f_24!19sChIJeTUxUztK8kwR-7FoGFXO43k,Valdez Tree Service,5.0,274,Tree service,"920 Springfield St, Fort Worth, TX 76112, United States","PQM6+H4 Fort Worth, Texas, USA",https://valdeztreeservice.net/,+1 817-405-5213,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHduDsKDTXtmDJ9Y2BE2rvQ79JXtxq7l3MSK-wqsrhyEe5ehHGcKZGSXIMM-xjaTSRtwOs1RqBY3qlGHXVrqdpWWVhuvOJsYwexM7EiyzaFWnLSW-Vd1VZ4fP2kXNBWuhTMSF-0QQ=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:50:56.000Z,,
https://www.google.com/maps/place/Lopez%27s+Construction+%26+Tree+Services/data=!4m7!3m6!1s0x864e71cf82284de3:0x69a03bec6ffff569!8m2!3d32.7998764!4d-97.316959!16s%2Fg%2F11qqv2bdm5!19sChIJ400ogs9xToYRafX_b-w7oGk,Lopez's Construction & Tree Services,5.0,11,Tree service,,,,+1 682-288-0230,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcUteWTOwzmIHEODTEx8QKxuPi7CggMchGGSfQC0ywQc5ujIvE1Q0QTFZIrDYFDeXGm6gXqeE802AQljKKnS77mVVKoQEeoB2lq5CBBHDpSFDDhQgHMOPHDSxkrRxNGI19QPoQ=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:00.388Z,,
https://www.google.com/maps/place/Legendary+Trees+-+business+office/data=!4m7!3m6!1s0x864e73ccd5595555:0x7ac0f2126f36e3a0!8m2!3d32.7275607!4d-97.3652243!16s%2Fg%2F11d_7b0pv1!19sChIJVVVZ1cxzToYRoOM2bxLywHo,Legendary Trees - business office,5.0,4,Tree service,"1608 Rogers Rd, Fort Worth, TX 76107, United States","PJHM+2W Fort Worth, Texas, USA",https://legendarytrees.com/contact-us/,+1 800-464-6690,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tzuxt7GNwg--dr6ezDpqKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.872&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:02.828Z,,
https://www.google.com/maps/place/SavATree+-+Tree+Service+%26+Lawn+Care/data=!4m7!3m6!1s0x864e71c6d2a8f853:0xd13f6184e7c65246!8m2!3d32.703942!4d-97.3246159!16s%2Fg%2F11c48y4ttx!19sChIJU_io0sZxToYRRlLG54RhP9E,SavATree - Tree Service & Lawn Care,4.9,151,Tree service,"3200 Stuart Dr, Fort Worth, TX 76110, United States","PM3G+H5 Fort Worth, Texas, USA",https://www.savatree.com/locations/fort-worth-texas/?utm_source=GMB&utm_medium=organic&utm_campaign=fort_worth,+1 817-581-4502,Closed · Opens 8 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTww8OUsytzWjOuMhceN7VJhheu7ZEVvGS4a74sG_uOxwqJxmlodvUrUjA1WmbixvVJVas89MbkyFIn0lFiPcw4WOt_Ee_ezhjrip4qs-fyIWRvwf5MxsNPmiANeCKUreLZpUt4rVTiWg=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:07.127Z,,
https://www.google.com/maps/place/ALL+IN+1+LAWN+%26+TREE+SERVICE/data=!4m7!3m6!1s0x864e716be7ec3bf9:0xf812f22f55e11da3!8m2!3d32.7145801!4d-97.3114435!16s%2Fg%2F11kwk3l17l!19sChIJ-Tvs52txToYRox3hVS_yEvg,ALL IN 1 LAWN & TREE SERVICE,4.9,48,Lawn care service,"1224 E Robert St, Fort Worth, TX 76104, United States","PM7Q+RC Fort Worth, Texas, USA",,,Closed · Opens 7 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsz8Z_GJ7_PJnphJNBNJaT6W2_u347choEv0H_VEGkuqGRm6-GFEFY9wTDd-jABNKMroqQA71rQRIwkoWLFiZ8FgpRktkuuOXtdztTj4BiL0Zeuf5cWRSe-jRQVvk7fgssohj9jHPWT90=w408-h541-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:11.614Z,,true
https://www.google.com/maps/place/Juan+tree+services/data=!4m7!3m6!1s0x864e75a0cd190df5:0xe0eb8521a40c68e7!8m2!3d32.7962984!4d-97.3907018!16s%2Fg%2F11jhxdlykx!19sChIJ9Q0ZzaB1ToYR52gMpCGF6-A,Juan tree services,5.0,10,Tree service,"4801 Sewell Ave, Fort Worth, TX 76114, United States","QJW5+GP Fort Worth, Texas, USA",https://villatorotreeservices.com/,+1 817-806-8349,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHC1uQ-Iy86vbvGwooacQHDjhxVPq52jyi4dh_nrnEyKleKhR16pfY6CipIvAH7CAvgJLeFmiL4jUd69MUSrGhi66yVllng4N5ljICq3Y_duM5nXmuh1Pfu_Hbjl5EjQPZs8uSucA=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:15.940Z,,
https://www.google.com/maps/place/Alvarado+Tree+Trimming/data=!4m7!3m6!1s0x864e6fd800fec8c1:0xfc75df1e4b10148d!8m2!3d32.6782185!4d-97.2746218!16s%2Fg%2F11n0mgbzr6!19sChIJwcj-ANhvToYRjRQQSx7fdfw,Alvarado Tree Trimming,4.9,109,Tree service,"3411 Horton Rd, Forest Hill, TX 76119, United States","MPHG+75 Forest Hill, Texas, USA",https://alvaradotreetrimmingandcare.com/,+1 817-501-3035,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5fdgusjwLr9RGmSNUgTJDyNb0KIP2cv5si8FvYYxX95r2Ty9wrgVpffgRqR1QfueeVZQPlBo-1V95fkEEWjU4kLUPS5aFD9topBeIRDpvfYHhY8daRGJn_ak-h5yKKX3-aOglBWY9Cbg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:20.648Z,,
https://www.google.com/maps/place/Trinity+Forest+Tree+Care+Service/data=!4m7!3m6!1s0x864e0d4bbefcd909:0x731ac22330803792!8m2!3d32.7003152!4d-97.4334636!16s%2Fg%2F11gng6p7rt!19sChIJCdn8vksNToYRkjeAMCPCGnM,Trinity Forest Tree Care Service,4.9,147,Tree service,"6909 Sandalwood Ln, Fort Worth, TX 76116, United States","PH28+4J Fort Worth, Texas, USA",https://trinityforesttreecareservice.com/,+1 817-609-1495,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6oWtxmnGx-o5VzhC304-Y9MrHU5JB3TdQjavMvvxJiOoamdveo7U8Wvdj01omPvtKzTaoc-ufv5uoyVwWyPA_d9XY2D3EW75PYisF-3m3ztWlNLn18ST--MXy7w4LaEy8t1L0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:25.111Z,,
https://www.google.com/maps/place/Save+The+Ash+Tree+Co.+-+Fort+Worth/data=!4m7!3m6!1s0x864e77005f54afb7:0x68d4e01e22aa2ce9!8m2!3d32.7804921!4d-97.3482251!16s%2Fg%2F11lns6sq7s!19sChIJt69UXwB3ToYR6SyqIh7g1Gg,Save The Ash Tree Co. - Fort Worth,5.0,11,Tree service,"410 N Main St, Fort Worth, TX 76164, United States","QMJ2+5P Fort Worth, Texas, USA",https://www.ashtreecare.com/ash-tree-treatment/fort-worth%2C-tx,,Closed · Opens 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElCnBhY_tacN56FRNZAK_7Enxe9iPfFsYPSqwUaDDBFhXpwnSWRSlEtrIeIBQHkeNByi38P19wQFQKAKGqfIWz69SFydY0eG4SRhV76hMwVcYn1RMLO71c9NtebmVYFbhGK6Pq0CBKPbFk=w408-h544-k-no,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Fort+Worth+DFW+TX/@32.7554883,-97.3307658,14z",2026-04-29T05:51:29.379Z,,
