placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Texas+Specialty+Hospital/data=!4m7!3m6!1s0x870151d31e97a30f:0x8b3da2cb57850e85!8m2!3d35.1977418!4d-101.9260179!16s%2Fg%2F11sdn4nhsy!19sChIJD6OXHtNRAYcRhQ6FV8uiPYs,Texas Specialty Hospital,4.4,9,Hospital,"1540 Research St, Amarillo, TX 79106, United States","53XF+3H Amarillo, Texas, USA",https://amspecialty.org/#,+1 806-639-8670,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOmo2gUujIjARLV89gvLwOkBG9lIPzPt1kbT-XE=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:27.537Z,,,
https://www.google.com/maps/place/Progress+MD/data=!4m7!3m6!1s0x87015049c10f1b13:0xc2ca98e24c37844c!8m2!3d35.1517601!4d-101.9423065!16s%2Fg%2F11b61rx8dy!19sChIJExsPwUlQAYcRTIQ3TOKYysI,Progress MD,4.8,101,Medical spa,"5461 McKenna Square Unit 201, Amarillo, TX 79119, United States","5325+P3 Amarillo, Texas, USA",http://www.progressmd.com/,+1 806-410-2020,Closed ⋅ Opens 8:20 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npe7cyvdRp25yUjBdosTUvfxU4L9EwLnhg5ayQNYKts69WdQYKhB30akHPZROHI3udsVG_V95zPGakeu99LKOuilX6B8YWYahTkLdAZI_G9zFMXlaCyWl5sejlAFQ3QqbKFnQPB=w408-h350-k-no,true,Closed,Closed,8:20 am–6:20 pm,8:20 am–6:20 pm,8:20 am–6:20 pm,8:20 am–6:20 pm,8:15 am–4:45 pm,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:33.007Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Total+Health+and+Wellness+Center/data=!4m7!3m6!1s0x870150f13bcdc93d:0xc0fed966d6a6a901!8m2!3d35.1773466!4d-101.9414681!16s%2Fg%2F1tf36dqp!19sChIJPcnNO_FQAYcRAamm1mbZ_sA,Total Health and Wellness Center,5.0,35,Chiropractor,"8910 W 34th Ave Suite 300, Amarillo, TX 79124, United States","53G5+WC Amarillo, Texas, USA",http://drgunney.com/,+1 806-356-1362,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gB_2gY5A4Q7_8QQ-gQK4uQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.67633&pitch=0&thumbfov=100,true,Closed,"8–11 am, 3–6 pm","8–11 am, 3–6 pm",8–11 am,"8–11 am, 3–6 pm",Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:37.986Z,,,
https://www.google.com/maps/place/One+Light+Medical/data=!4m7!3m6!1s0x870151b7f72decef:0x5f23f0ac3042918!8m2!3d35.1474555!4d-101.9431013!16s%2Fg%2F11vy9_hmlg!19sChIJ7-wt97dRAYcRGCkEwwo_8gU,One Light Medical,4.0,4,Medical Center,"5701 Time Sq Space 340, Amarillo, TX 79119, United States","43W4+XQ Amarillo, Texas, USA",https://onelightmedical.com/?utm_source=google-map&utm_campaign=gmb&utm_medium=organic,+1 806-334-3117,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipORwdKjwE5TNe366_EoJvN9_XW_pVNI_zbPIfN0=w408-h306-k-no,true,Closed,"9 am–12 pm, 3–5:30 pm","9 am–12 pm, 3–5:30 pm","9 am–12 pm, 3–5:30 pm","9 am–12 pm, 3–5:30 pm",Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:42.891Z,,,
https://www.google.com/maps/place/Amarillo+STAT+Care/data=!4m7!3m6!1s0x8701455231aced41:0xde686d3dfded8a23!8m2!3d35.1452008!4d-101.8846942!16s%2Fg%2F11c5wz0cvc!19sChIJQe2sMVJFAYcRI4rt_T1taN4,Amarillo STAT Care,4.2,110,Medical clinic,"6014 S Western St SUITE 400, Amarillo, TX 79110, United States","44W8+34 Amarillo, Texas, USA",http://www.amarillostatcare.com/,+1 806-553-2728,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMiX7GKZ_bcOYY1lf-RTI_dWvm6vfe5rE9AaTz6=w408-h271-k-no,true,12–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:48.112Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Puckett+Amarillo+TX/@35.1706682,-101.9091349,14z",2025-09-28T23:08:58.167Z,,,No new results found
https://www.google.com/maps/place/Medical+Center+League+House/data=!4m7!3m6!1s0x8701504b51c6da27:0x530ee51b2b1cb73f!8m2!3d35.194164!4d-101.917119!16s%2Fg%2F1tdmfb5x!19sChIJJ9rGUUtQAYcRP7ccKxvlDlM,Medical Center League House,4.8,131,Non-profit organization,"7000 W Amarillo Blvd, Amarillo, TX 79106, United States","53VM+M5 Amarillo, Texas, USA",http://www.leaguehouse.org/,+1 806-358-3759,,https://lh3.googleusercontent.com/p/AF1QipM-IBoWbeqWYuLyNmJtE6oIPyEUUd7oUXzHZAB9=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sleepy+Hollow+Amarillo+TX/@35.1718079,-101.9241913,14z",2025-09-28T23:09:13.436Z,,,
https://www.google.com/maps/place/Physical+Therapy+Today/data=!4m7!3m6!1s0x87015b771830fdab:0xdff1c697055aa919!8m2!3d35.1453579!4d-101.9030154!16s%2Fg%2F11shc9ts5c!19sChIJq_0wGHdbAYcRGalaBZfG8d8,Physical Therapy Today,4.9,73,Physical therapy clinic,"6017 Hillside Rd Suite 1100, Amarillo, TX 79109, United States","43WW+4Q Amarillo, Texas, USA",https://www.physicaltherapytoday.com/,+1 806-680-5888,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3h3A6sYUIcLFGKNeTBm0JJ59BmZmE6ZUPlnZ_=w408-h306-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sleepy+Hollow+Amarillo+TX/@35.1718079,-101.9241913,14z",2025-09-28T23:09:18.572Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Matrix+Age+Management/data=!4m7!3m6!1s0x870151b34a1d1877:0x6fc153797cda9e10!8m2!3d35.1944407!4d-101.9193373!16s%2Fg%2F11b6qbw7t_!19sChIJdxgdSrNRAYcREJ7afHlTwW8,Matrix Age Management,5.0,1,Surgical center,"1611 Wallace Blvd, Amarillo, TX 79106, United States","53VJ+Q7 Amarillo, Texas, USA",http://www.matrixagemanagement.com/,+1 806-352-1185,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qwpfKXLqL_-pvgKxdG6U8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.26035&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sleepy+Hollow+Amarillo+TX/@35.1718079,-101.9241913,14z",2025-09-28T23:09:21.402Z,,,
https://www.google.com/maps/place/Northwest+Physicians+Group+Primary+Care+-+Amarillo/data=!4m7!3m6!1s0x870151d0c03cbfcd:0x3b15c3769092d522!8m2!3d35.1896647!4d-101.8994533!16s%2Fg%2F11h5vm3mq0!19sChIJzb88wNBRAYcRItWSkHbDFTs,Northwest Physicians Group Primary Care - Amarillo,4.4,110,Medical clinic,"5601 W Interstate 40 Frontage Rd Suite 100, Amarillo, TX 79106, United States","54Q2+V6 Amarillo, Texas, USA",http://nwtpg.com/,+1 806-318-5777,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzhyBN-8ZB3mjtysV8grVQJaILbxi0iysyPQWDJTu2vrWVLgtCrXGQeAw1wGR3hvMpxv55VtEeRshkUucIV22dkV1zC07PlfgWhVD2mEezBFJesba7mubU70wA_tY_4YZadaOPPQ=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sleepy+Hollow+Amarillo+TX/@35.1718079,-101.9241913,14z",2025-09-28T23:09:24.323Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+San+Jacinto+Amarillo+TX/@35.2083511,-101.8740008,14z",2025-09-28T23:09:33.010Z,,,No new results found
https://www.google.com/maps/place/AMD+Clinica+Hispana/data=!4m7!3m6!1s0x87014fbe7a1b1ee9:0x188df51caaa375df!8m2!3d35.2228843!4d-101.8114357!16s%2Fg%2F11h91jdtmj!19sChIJ6R4ber5PAYcR33Wjqhz1jRg,AMD Clinica Hispana,4.8,119,Medical clinic,"818 Martin Rd, Amarillo, TX 79107, United States","65FQ+5C Amarillo, Texas, USA",https://amd-clinicahispana.com/,+1 806-418-4366,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOKzQxJuW8W1PxtdR5Gm3W5a12vhyxWowsUiQbc=w408-h269-k-no,true,9 am–5 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Southwest+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-28T23:09:47.639Z,,,
https://www.google.com/maps/place/Horizons+Drug+Health+Centers/data=!4m7!3m6!1s0x87014f000d0bfee5:0x69bc91c78fbd213!8m2!3d35.2064053!4d-101.8383239!16s%2Fg%2F11vrmhsl2j!19sChIJ5f4LDQBPAYcRE9L7eBzJmwY,Horizons Drug Health Centers,5.0,6,Health spa,"112 SW 8th Ave #340, Amarillo, TX 79101, United States","6546+HM Amarillo, Texas, USA",,+1 806-531-8499,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f47-46zrEI27VOqjPrWE2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.3559368&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Southwest+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-28T23:09:50.601Z,,,
https://www.google.com/maps/place/SummitMD+Dermatology+Canyon/data=!4m7!3m6!1s0x87015d7f46f112a9:0x314bb6b2e96f0e47!8m2!3d34.980173!4d-101.93362!16s%2Fg%2F11b72p6clz!19sChIJqRLxRn9dAYcRRw5v6bK2SzE,SummitMD Dermatology Canyon,4.6,194,Skin care clinic,"1101 4th Ave, Canyon, TX 79015, United States","X3J8+3H Canyon, Texas, USA",https://summitmddermatology.com/locations/summitmd-dermatology-canyon,+1 806-655-7155,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN2qHnI1DuaTedp09DbwLo6LBQeqMIU6bWmdZ57=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Canyon+Amarillo+TX/@34.9803342,-101.9188024,14z",2025-09-28T23:10:04.749Z,,,
https://www.google.com/maps/place/Faith+Medical+Clinic/data=!4m7!3m6!1s0x87015d7c59269961:0xde326efc10ed24c8!8m2!3d34.9709324!4d-101.918898!16s%2Fg%2F11b5z71qnk!19sChIJYZkmWXxdAYcRyCTtEPxuMt4,Faith Medical Clinic,4.7,385,Medical clinic,"1205 23rd St #6, Canyon, TX 79015, United States","X3CJ+9C Canyon, Texas, USA",http://www.faithmedicalclinics.com/,+1 806-557-4674,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP7ziXZHWMR2EuQ1-roUpEcDGXW-gKnOz4G45Fp=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Canyon+Amarillo+TX/@34.9803342,-101.9188024,14z",2025-09-28T23:10:09.789Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/CareXpress+Urgent+Care+Canyon/data=!4m7!3m6!1s0x8701678971848cc1:0xf69958354583bc2e!8m2!3d34.973847!4d-101.918504!16s%2Fg%2F1tj2nxwd!19sChIJwYyEcYlnAYcRLryDRTVYmfY,CareXpress Urgent Care Canyon,4.6,1335,Urgent care center,"911 23rd St, Canyon, TX 79015, United States","X3FJ+GH Canyon, Texas, USA",https://www.carexpressurgentcare.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 806-655-2104,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipP8tBMnVQfEE75Ey9iY1DlP9k4VKW3jzByQXcpA=w408-h306-k-no,true,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,"https://www.google.com/maps/search/Infusion+centers+in+Canyon+Amarillo+TX/@34.9803342,-101.9188024,14z",2025-09-28T23:10:14.755Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Bushland+Amarillo+TX/@35.2080323,-101.8855067,14z",2025-09-28T23:10:23.569Z,,,No new results found
https://www.google.com/maps/place/Catholic+Charities+of+the+Texas+Panhandle/data=!4m7!3m6!1s0x87014ef9f54353ef:0xed6bc20e3a57473d!8m2!3d35.2327964!4d-101.7902155!16s%2Fg%2F11c1wl47yh!19sChIJ71ND9flOAYcRPUdXOg7Ca-0,Catholic Charities of the Texas Panhandle,4.5,163,Social services organization,"2004 N Spring St, Amarillo, TX 79107, United States","66M5+4W Amarillo, Texas, USA",https://www.cctxp.org/,+1 806-376-4571,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=voFkBIbYBRrpvs3CNMMe1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.13621&pitch=0&thumbfov=100,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Panhandle+Amarillo+TX/@35.2340911,-101.7730861,14z",2025-09-28T23:10:37.722Z,,,
https://www.google.com/maps/place/DRTC+Advisors+Amarillo/data=!4m7!3m6!1s0x8701495b9a4ce093:0xec4d8899cb68f3!8m2!3d35.2219883!4d-101.7777318!16s%2Fg%2F11hkt6sdvb!19sChIJk-BMmltJAYcR82jLmYhN7AA,DRTC Advisors Amarillo,,,Wellness center,"I-40BL, Amarillo, TX 79107, United States","66CC+QW Amarillo, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F8Jisbybsnb-rQ7wkqRSFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.7606&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Panhandle+Amarillo+TX/@35.2340911,-101.7730861,14z",2025-09-28T23:10:40.553Z,,,
https://www.google.com/maps/place/Northwest+JO+Wyatt+Clinic/data=!4m7!3m6!1s0x87014ec119934667:0xe832f3e4cb0d60cf!8m2!3d35.2227027!4d-101.8166717!16s%2Fg%2F11bbx0pggh!19sChIJZ0aTGcFOAYcRz2ANy-TzMug,Northwest JO Wyatt Clinic,3.7,63,Medical clinic,"1411 E Amarillo Blvd, Amarillo, TX 79107, United States","65FM+38 Amarillo, Texas, USA",http://nwtpg.com/,+1 806-351-7200,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-USz303nQo1fxuzbM1nES9itb8D4bAcdwatEN8RgeRa6HHnzHRpX0YYynoKgx53TXKloPp7dgrH8-h3VKPAGtPUh7jh3kP0MvrCLeG5MGZKgyukvplFtAo9CAFH5MDd66bOW5YQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Panhandle+Amarillo+TX/@35.2340911,-101.7730861,14z",2025-09-28T23:10:43.580Z,,,
https://www.google.com/maps/place/Amarillo+Medical+Lodge/data=!4m7!3m6!1s0x870151a50ea04d29:0xa48be9b730948a75!8m2!3d35.2077402!4d-101.8968402!16s%2Fg%2F11qn6x15hm!19sChIJKU2gDqVRAYcRdYqUMLfpi6Q,Amarillo Medical Lodge,4.7,377,Rehabilitation center,"9 Medical Dr, Amarillo, TX 79106, United States","6453+37 Amarillo, Texas, USA",https://amarillomedicallodge.com/,+1 806-352-2731,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npgXC4k_XM_tkBQ8livp2dk3rRi3s6Qmowrl54LdFAq_bQ0LmVZhzQTEOR2N4-zt4sLoptFzecYsX13f8zEa2ZSGF7xryQLro4cDQHJDzpu_NpVkZW-RWUpBKhhgpsyo46KbRix=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Panhandle+Amarillo+TX/@35.2340911,-101.7730861,14z",2025-09-28T23:10:48.824Z,,,
"https://www.google.com/maps/place/The+Ivy+Garden+Infusion+Lounge,+PLLC/data=!4m7!3m6!1s0x8703c7160a7609bb:0x9ff0cbad41568dba!8m2!3d34.8206942!4d-102.4025618!16s%2Fg%2F11l5qg7dh4!19sChIJuwl2ChbHA4cRuo1WQa3L8J8","The Ivy Garden Infusion Lounge, PLLC",4.7,3,Medical spa,"709 Main St, Hereford, TX 79045, United States","RHCW+7X Hereford, Texas, USA",https://theivygardeninfusionlounge.com/,+1 806-454-9370,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOy3Fm51-Ka4v5AZYkObc2GaFRYN711G8IeagKP=w408-h306-k-no,true,10 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hereford+Amarillo+TX/@52.056398,-2.715974,14z",2025-09-28T23:11:03.150Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Dumas+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-28T23:11:12.139Z,,,No new results found
