placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/CTK+CONSTRUCTION+LLC/data=!4m7!3m6!1s0x87d2afe04e616d59:0x33bc739bacf62d32!8m2!3d34.6993194!4d-92.3631856!16s%2Fg%2F11lkhb3jfn!19sChIJWW1hTuCv0ocRMi32rJtzvDM,CTK CONSTRUCTION LLC,4.9,63,General contractor,,,https://www.ctkconstructionllc.com/,+1 501-952-5676,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOMm7KhystJMz5fUR2snSCtEKPO7aD7fYenj115=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:04.357Z,,Identifies as Latino-owned,
https://www.google.com/maps/place/Tyson+and+Sons+Remodeling+LLC/data=!4m7!3m6!1s0x87d2af68f5c7a825:0x17865605dd41642f!8m2!3d34.6501922!4d-92.359108!16s%2Fg%2F11fxb4kmzr!19sChIJJajH9Wiv0ocRL2RB3QVWhhc,Tyson and Sons Remodeling LLC,4.5,13,Remodeler,"7201 Stevenson Dr B, Little Rock, AR 72209, United States","MJ2R+39 Little Rock, Arkansas, USA",https://www.tysonandsons.com/,+1 501-960-7408,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOpxvjThvtLq7r6iV5qM9-IPOJ8IevCieEm83CX=w408-h543-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:09.451Z,,,
https://www.google.com/maps/place/Bradford+Painting/data=!4m7!3m6!1s0x87d2a92b15ca8b69:0x66fb36833f87d9b7!8m2!3d34.5370361!4d-92.5523924!16s%2Fg%2F1wc31slj!19sChIJaYvKFSup0ocRt9mHP4M2-2Y,Bradford Painting,5.0,123,Painter,,,https://paintingcontractorlittlerock.com/,+1 501-207-0307,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPBnEYEBu6o7kWp2xsbavwqLGkDrkUUM4p-n271=w426-h240-k-no,true,7 am–7 pm,7–11 am,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:14.373Z,,,
https://www.google.com/maps/place/Boone+County+Door/data=!4m7!3m6!1s0x87cef5517333e221:0xdc34930fd4ddbe6f!8m2!3d36.2560105!4d-93.1184258!16s%2Fg%2F1hc1_w86t!19sChIJIeIzc1H1zocRb77d1A-TNNw,Boone County Door,5.0,254,Garage door supplier,"301 AR-43, Harrison, AR 72601, United States","7V4J+CJ Harrison, Arkansas, USA",http://boonecountydoor.com/,+1 870-743-3667,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBp76-vqoI2SpvN8oBCxAQuF15CJNbkzJh2lLqCdhS3ScfppE-zpP6SG3RgNUIFx6P0E4ugLiUmT7eptAssMj7QMM6L8UPeVIQe2jR7_jTvqHlFFO6IJLGw5cRWajmKe3IG7IW=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:19.596Z,,,
https://www.google.com/maps/place/Automatic+Door+Sales+%26+Services/data=!4m7!3m6!1s0x87d2b1b50e4c31cb:0x5469ac0562bdafeb!8m2!3d34.6185298!4d-92.2865142!16s%2Fg%2F1txc7kt4!19sChIJyzFMDrWx0ocR66-9YgWsaVQ,Automatic Door Sales & Services,,,Door supplier,"820 Pratt Rd, Little Rock, AR 72206, United States","JP97+C9 Little Rock, Arkansas, USA",,+1 501-888-2443,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TnENvfMxFaJfGzzedxR9KA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.83075&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:24.652Z,,,
https://www.google.com/maps/place/Barrientos+Painting/data=!4m7!3m6!1s0x87cd57d2543e7a01:0xc21ed5b98537b3b0!8m2!3d34.6029885!4d-92.579287!16s%2Fg%2F11p9zw71dg!19sChIJAXo-VNJXzYcRsLM3hbnVHsI,Barrientos Painting,5.0,71,Painter,,,https://www.barrientospainting.com/,+1 501-563-3072,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP5ACzzqIlW12_xFynKMjiyjCzkKW4vJujx770o=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:29.504Z,,,
https://www.google.com/maps/place/Purcell+Tire+and+Service+Centers/data=!4m7!3m6!1s0x87d2a899662d1d85:0x6e89b001bfa22c85!8m2!3d34.6552824!4d-92.4055909!16s%2Fg%2F1td0107r!19sChIJhR0tZpmo0ocRhSyivwGwiW4,Purcell Tire and Service Centers,4.7,283,Tire shop,"11501 Mabelvale West Rd, Mabelvale, AR 72103, United States","MH4V+4Q Mabelvale, Little Rock, AR, USA",http://www.purcelltire.com/,+1 501-455-0091,Closes soon ⋅ 5 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOaQbrlF8XC0wi_LXmA0HmWJDA4vQJ8aj3FakcC=w408-h306-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:34.736Z,· In-store shopping · In-store pick-up · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/Tuff+Shed+Little+Rock/data=!4m7!3m6!1s0x87d2a569539fa319:0xa99afa66bce2207c!8m2!3d34.6798052!4d-92.3273005!16s%2Fg%2F1pty0glsc!19sChIJGaOfU2ml0ocRfCDivGb6mqk,Tuff Shed Little Rock,4.4,108,Shed builder,"7720 I-30, Little Rock, AR 72209, United States","MMHF+W3 Little Rock, Arkansas, USA",http://www.tuffshed.com/little-rock/,+1 501-776-0442,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMyKlqiE0VOaa5ox87NhuKP905XBicUUDLH0iAU=w426-h240-k-no,true,10 am–7 pm,9 am–6 pm,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:39.657Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/MCO+Overhead+Door/data=!4m7!3m6!1s0x87d298f443fa7377:0x281d2a69cd1e4566!8m2!3d34.751529!4d-92.3098805!16s%2Fg%2F11fj164z8m!19sChIJd3P6Q_SY0ocRZkUezWkqHSg,MCO Overhead Door,4.7,15,Door supplier,,,https://mcooverheaddoorar.com/,+1 501-358-8054,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOmN4WV3G4QNhw_DKKArItGiB7qDtlv5ukkNlis=w426-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Shannon+Hills+Benton+AR/@34.6233365,-92.3953417,14z",2025-11-07T22:53:44.545Z,,,
https://www.google.com/maps/place/Brown%27s+Roofing/data=!4m7!3m6!1s0x87d2a1e7e06f1b0f:0xd909bda1a4abf7e3!8m2!3d34.599263!4d-92.5292804!16s%2Fg%2F11ssdfsxsb!19sChIJDxtv4Oeh0ocR4_erpKG9Cdk,Brown's Roofing,5.0,165,Roofing contractor,"3825 Mt Carmel Rd FL 2, Bryant, AR 72022, United States","HFXC+P7 Bryant, Arkansas, USA",https://brownsroofingla.com/little-rock/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 501-710-5856,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNGBsh-UxTLVsJZ-7BIihOsSa9cxsOeko_xcSwx=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Bauxite+Benton+AR/@34.5553626,-92.5215565,14z",2025-11-07T22:54:03.136Z,,,
https://www.google.com/maps/place/Jacimore+Overhead+Doors/data=!4m7!3m6!1s0x87cc53caa4c38c65:0x4dde0165799f2852!8m2!3d35.2804327!4d-93.1150917!16s%2Fg%2F11h4bynqvd!19sChIJZYzDpMpTzIcRUiifeWUB3k0,Jacimore Overhead Doors,4.9,526,Garage door supplier,"1509 E Main St Suite 13, Russellville, AR 72801, United States","7VJM+5X Russellville, Arkansas, USA",http://jacimoredoors.com/,+1 479-967-3666,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNrb6kbj9MQ6uosTloaPGePVQ9OKpvTjI7sppT2=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:54:30.862Z,,,
https://www.google.com/maps/place/Aaron%27s+Garage+Door+Service/data=!4m7!3m6!1s0x87d3db7434f09a89:0xe934a95ec05b117e!8m2!3d35.7902122!4d-91.6497662!16s%2Fg%2F11j1l15zpn!19sChIJiZrwNHTb04cRfhFbwF6pNOk,Aaron's Garage Door Service,5.0,18,Garage door supplier,"550 White Dr, Batesville, AR 72501, United States","Q9R2+33 Batesville, Arkansas, USA",,+1 870-307-8933,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMB3JnvHFvYJC4hMuBzWSaAviPOo-W6chw11Ou3=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:54:35.951Z,,,
https://www.google.com/maps/place/Ace+Garage+Doors+Plus/data=!4m7!3m6!1s0x87d27f05f40f6adb:0x87897a22f15c39c2!8m2!3d35.2725347!4d-92.4046255!16s%2Fg%2F11rxpc9n3n!19sChIJ22oP9AV_0ocRwjlc8SJ6iYc,Ace Garage Doors Plus,5.0,9,Garage door supplier,"105 W Cedar Hill Rd, Greenbrier, AR 72058, United States","7HFW+24 Greenbrier, Arkansas, USA",https://acegaragedoorsplusar.com/,+1 501-314-8755,,https://lh3.googleusercontent.com/p/AF1QipM17extCOWqQ8v5ikKzAscJ3nvTyNPIbpSMbIjI=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:54:38.825Z,,,
"https://www.google.com/maps/place/EZ+Up+Garage+Doors,+LLC/data=!4m7!3m6!1s0x87cdf583c59ff51b:0x17d34afd90d746bd!8m2!3d35.6240282!4d-92.3338194!16s%2Fg%2F11df0qh9j1!19sChIJG_WfxYP1zYcRvUbXkP1K0xc","EZ Up Garage Doors, LLC",5.0,9,Garage door supplier,"2022 Overton Rd, Shirley, AR 72153, United States","JMF8+JF Shirley, Arkansas, USA",https://www.ezupgaragedoor.com/,+1 501-266-2231,,https://lh3.googleusercontent.com/p/AF1QipP2e4hD-Yuz9hsngayggmkOLZ7JYt_WDxRKud4A=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:54:43.756Z,,,
https://www.google.com/maps/place/Skyline+Garage+Doors/data=!4m7!3m6!1s0x8afbf193915d26d3:0x8e6374d74020d314!8m2!3d35.0131224!4d-92.3787261!16s%2Fg%2F11w4h3nxlw!19sChIJ0yZdkZPx-4oRFNMgQNd0Y44,Skyline Garage Doors,5.0,22,Garage door supplier,,,http://skylinegaragedoor.com/,+1 501-518-1228,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPdSl9jXNV1GueHuUhLqI_hl4xKHKIdElYTMEWX=w408-h306-k-no,true,7:30 am–6 pm,8 am–4 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:54:48.533Z,,,
https://www.google.com/maps/place/Fayetteville+Garage+Door+Co/data=!4m7!3m6!1s0x87c96954b2d7b2ef:0xe8544a0daf1eeca9!8m2!3d36.0999849!4d-94.151346!16s%2Fg%2F1vl5h9g8!19sChIJ77LXslRpyYcRqewerw1KVOg,Fayetteville Garage Door Co,5.0,633,Garage door supplier,"2709 N Drake St, Fayetteville, AR 72703, United States","3RXX+XF Fayetteville, Arkansas, USA",http://www.faydoor.com/,+1 479-521-7877,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOcqVeVn0iKvVJI-idTQpQpoknzurZKIA6CeWzq=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:54:53.716Z,,,
https://www.google.com/maps/place/Lakeshore+Garage+Door/data=!4m7!3m6!1s0x8d252720b9415901:0x1776388d95e67890!8m2!3d35.5067065!4d-92.0383434!16s%2Fg%2F11w_m_jwyl!19sChIJAVlBuSAnJY0RkHjmlY04dhc,Lakeshore Garage Door,5.0,12,Garage door supplier,,,https://www.lakeshoredoors.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,+1 501-593-9245,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPyLQkPU0n6lsDnA0a5c-RBuEF1gp0zVEgPSQn8=w408-h306-k-no,true,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:54:58.476Z,,,
https://www.google.com/maps/place/Garage+Doors+Plus/data=!4m7!3m6!1s0x87d247aa3421c45f:0x3911db2f652624e4!8m2!3d35.5093372!4d-92.0258009!16s%2Fg%2F11c5dk74gc!19sChIJX8QhNKpH0ocR5CQmZS_bETk,Garage Doors Plus,5.0,6,Garage door supplier,"304-436 Trailwood Dr, Heber Springs, AR 72543, United States","GX5F+PM Heber Springs, Arkansas, USA",,+1 501-362-6315,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gElREcLyuTdG88HkVmInwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.06134&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:03.440Z,,,
"https://www.google.com/maps/place/Garage+Door+Medic+LLC/@35.5969824,-92.124023,10z/data=!3m1!4b1!4m6!3m5!1s0xa3a80138448391e1:0xaa2cf8f10b022a16!8m2!3d35.5969824!4d-92.124023!16s%2Fg%2F11spx8j5zx",Garage Door Medic LLC,5.0,7,Garage door supplier,,,https://www.thegaragedoormedics.com/heber-springs/,+1 501-409-2776,Open 24 hours,,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:10.324Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Russellville/data=!4m7!3m6!1s0x87cc531621340693:0xbb346ab46a63c289!8m2!3d35.285159!4d-93.1585203!16s%2Fg%2F11y22my9_r!19sChIJkwY0IRZTzIcRicJjarRqNLs,Overhead Door Company of Russellville,5.0,1,Garage door supplier,"2601B W Main St, Russellville, AR 72801, United States","7RPR+3H Russellville, Arkansas, USA",http://overheaddoor.com/,+1 479-518-0590,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPq_hoY5qvZUuT_aiJgckYWhoRZYHLmPBa3uhil=w408-h306-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:22.490Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Fort+Smith/data=!4m7!3m6!1s0x87ca4dfeb890c2a1:0x415c713f13e7a74e!8m2!3d35.3882051!4d-94.4177766!16s%2Fg%2F11txt21lkf!19sChIJocKQuP5NyocRTqfnEz9xXEE,Precision Garage Door of Fort Smith,4.9,256,Garage door supplier,"416 N 10th St, Fort Smith, AR 72901, United States","9HQJ+7V Fort Smith, Arkansas, USA",https://precisiondoornwa.com/?utm_source=gmb&utm_medium=location_fortsmith&utm_campaign=website,+1 479-309-0420,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMQ3LlBluzYa1-SxCOShyIV7xGMWojlXSrRclW_=w408-h329-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:27.432Z,,,
https://www.google.com/maps/place/River+Valley+Garage+Door+Inc./data=!4m7!3m6!1s0x87cc506e8472b2f3:0xc702b89cf1568e63!8m2!3d35.255969!4d-93.3106721!16s%2Fg%2F11bx0dhhvd!19sChIJ87JyhG5QzIcRY45W8Zy4Asc,River Valley Garage Door Inc.,4.7,12,Garage door supplier,,,,+1 479-857-6648,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGDvGoy5k6zbIx0AiYw3seDmsfvSx9mhiQR47Z1Cqr4jUWiXzldtQOjBgOE2mJ5AMlH2JRaPtJSXxno-lVTeJ7n7dfkG-Epf4Y59y0cTcbgIU8i7sPEQMOqc8kVRq29bYRonHq9g=w408-h306-k-no,true,12 am–11 pm,12 am–11 pm,12 am–11 pm,12 am–11 pm,12 am–11 pm,12 am–11 pm,12 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:32.364Z,,,
https://www.google.com/maps/place/4D+Exteriors/data=!4m7!3m6!1s0x66d0c23b9f9c0d15:0x3c865822eeee0959!8m2!3d34.3137524!4d-93.1485962!16s%2Fg%2F11sht0ztwj!19sChIJFQ2cnzvC0GYRWQnu7iJYhjw,4D Exteriors,5.0,1,Garage door supplier,"401 Mountain View St, Bismarck, AR 71929, United States","8V72+GH Bismarck, Arkansas, USA",http://4dexteriorsar.com/,+1 501-229-4662,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOyu33aCeBuV2YZRtXkAKErzOAxTlC-ITn025g=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:37.410Z,,,
https://www.google.com/maps/place/Talkington+Door+Company/data=!4m7!3m6!1s0x886caf4a1c9ee315:0x997f8ac74d5db94f!8m2!3d35.3120499!4d-93.1193184!16s%2Fg%2F11rd5qm4_q!19sChIJFeOeHEqvbIgRT7ldTceKf5k,Talkington Door Company,5.0,2,Garage door supplier,,,https://isaactalkington34.wixsite.com/tdc1,+1 479-264-5202,Closes soon ⋅ 5 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipOj5EzVcSJ2kaTI9uGqPwiLhUFxhSR7r7pWaQ1K=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:42.221Z,,,
https://www.google.com/maps/place/Ace+Handyman+Services+Three+Rivers+Arkansas/data=!4m7!3m6!1s0x87cd2b38f86bc21f:0x30bf226059bb098f!8m2!3d34.6544518!4d-93.0575854!16s%2Fg%2F11kpjrhn8d!19sChIJH8Jr-DgrzYcRjwm7WWAivzA,Ace Handyman Services Three Rivers Arkansas,4.8,118,Handyman/Handywoman/Handyperson,"4409 N Hwy 7 Suite 4, Hot Springs Village, AR 71909, United States","MW3R+QX Hot Springs Village, Arkansas, USA",https://www.acehandymanservices.com/offices/three-rivers-arkansas?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=2060digital,+1 501-232-6013,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP8TYa7GbbWne319AlsOyQ3PjVi313Wh54Ejgsq=w489-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:47.167Z,,,
https://www.google.com/maps/place/Croom+Overhead+Door+Service/data=!4m7!3m6!1s0x87d1604254e524c3:0x379e80c9486263e5!8m2!3d35.8471459!4d-91.470153!16s%2Fg%2F11c54cmp1q!19sChIJwyTlVEJg0YcR5WNiSMmAnjc,Croom Overhead Door Service,4.8,13,Garage door supplier,,,http://www.croomoverheaddoor.com/,+1 870-307-5817,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPTK0KtqzylvtJYYN2mIjBpco3FBt1Fs5mVKAgf=w426-h240-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:52.110Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Ark+Metal+Shelters/data=!4m7!3m6!1s0x80cd89e2554bd8ff:0xe5d297e2e1f86eb7!8m2!3d34.466772!4d-92.9186632!16s%2Fg%2F11y435b2zj!19sChIJ_9hLVeKJzYARt2744eKX0uU,Ark Metal Shelters,5.0,12,Metal construction company,"4913 Malvern Rd, Hot Springs, AR 71901, United States","F38J+PG Hot Springs, Arkansas, USA",https://arkmetalshelters.com/,+1 501-547-6298,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPo4Yk0osJbYbWjfnqHmnes2rv5_XQqUFTcgFV8=w426-h240-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:55:57.116Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Grand+Prairie+Overhead+Doors/data=!4m7!3m6!1s0x87d335892fe6771f:0xcb8ef986a6fd8373!8m2!3d34.501275!4d-91.5415098!16s%2Fg%2F11jpfc1rx5!19sChIJH3fmL4k104cRc4P9pob5jss,Grand Prairie Overhead Doors,,,Garage door supplier,"1001 E 2nd St, Stuttgart, AR 72160, United States","GF25+G9 Stuttgart, Arkansas, USA",,+1 870-830-0739,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CRdAFVnSEflivbHH2K1Fxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.85147&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:02.352Z,,,
https://www.google.com/maps/place/Brantley+Construction+LLC/data=!4m7!3m6!1s0x456a861b862d13f5:0x927f171122537c6e!8m2!3d34.5821201!4d-92.7188435!16s%2Fg%2F11wv2jgz4f!19sChIJ9RMthhuGakURbnxTIhEXf5I,Brantley Construction LLC,5.0,6,Home builder,,,,+1 501-722-2606,Closes soon ⋅ 5 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPlO40uPhZnm78pbpNdAubT4MacPbEfGBfrsRj5=w408-h544-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:07.280Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Springdale/data=!4m7!3m6!1s0x87c96b645760c391:0xa5981bd734efd478!8m2!3d36.1621174!4d-94.1443339!16s%2Fg%2F1hc6th0yl!19sChIJkcNgV2RryYcReNTvNNcbmKU,Overhead Door Company of Springdale,4.0,47,Garage builder,"2400 S Thompson St, Springdale, AR 72764, United States","5V64+R7 Springdale, Arkansas, USA",https://ohdoor-spd.com/,+1 479-377-2013,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMh3tZnzhN_tPUT-u4L_uL3FqWhm4QTbDcXtwnM=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:12.282Z,,,
https://www.google.com/maps/place/Elevate+Garage+Door+Company/data=!4m7!3m6!1s0x82e5cb70ef9abd87:0x90da5d598261fc4b!8m2!3d36.0319064!4d-91.7204756!16s%2Fg%2F11xg0pqtc6!19sChIJh72a73DL5YIRS_xhglld2pA,Elevate Garage Door Company,5.0,9,Garage door supplier,,,http://elevategaragedoorco.com/,+1 870-682-3423,,https://lh3.googleusercontent.com/p/AF1QipOtUCfQBOy01RSIQhbcY6iClmNFRmNtVWkIiOiw=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Paron+Benton+AR/@34.7728686,-92.7585001,14z",2025-11-07T22:56:15.158Z,,,
