placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,isBlackOwned,attributes
https://www.google.com/maps/place/CREW+CUT+LANDSCAPING+LLC/data=!4m7!3m6!1s0x89c2f7bf4d185959:0x5656d1d787fc9c70!8m2!3d40.8140031!4d-73.9970216!16s%2Fg%2F11hbtvm3_y!19sChIJWVkYTb_3wokRcJz8h9fRVlY,CREW CUT LANDSCAPING LLC,5.0,2,Lawn care service,"148 Anderson Ave, Fairview, NJ 07022, United States","R273+J5 Fairview, New Jersey, USA",,+1 201-788-6894,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGors3HXhNFrEG39VphZhnr-ItoLbLOn4LAOYXoFfQ5Skrorcs0g8SEl9_Tetk4bpMCGDQmrtF3kOTLWI4MDiPwjKjJKwFk1NUe2ibpbdwKXn26kt7NMG-8f1KKlvv9CUz-53rN=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:14.623Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/J%26A+LANDSCAPING+LLC/data=!4m7!3m6!1s0x89c2f743346e1f1b:0x33506494c9dbb5e1!8m2!3d40.8156062!4d-73.998732!16s%2Fg%2F11h644vks9!19sChIJGx9uNEP3wokR4bXbyZRkUDM,J&A LANDSCAPING LLC,5.0,2,Landscaper,"397 Roosevelt St, Fairview, NJ 07022, United States","R282+6G Fairview, New Jersey, USA",,+1 862-218-7600,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGor_yedfmNdyfoSWbXfnMAJ7D0P-W_9plz8CG09S-7AtlMwi5OyEHXsd_N7rFnmDthk2cPccLioDXrGJj3EROhoP9nR7xKZpkQtPn3OPrC-cnGbpdf5fLz9q5RNAGSkaR3modUsmL4eNo=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:19.464Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,,
https://www.google.com/maps/place/RAC+Landscaping/data=!4m7!3m6!1s0x89c257c384b24ad3:0xdb011025e9f5c34a!8m2!3d40.7925961!4d-74.0584347!16s%2Fg%2F1tfp_rhj!19sChIJ00qyhMNXwokRSsP16SUQAds,RAC Landscaping,3.8,11,Landscaper,"834 1st St, Secaucus, NJ 07094, United States","QWVR+2J Secaucus, New Jersey, USA",http://www.raclandscape.com/,+1 201-867-1670,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4jXveG36Qeb6o7jhsRGIuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.56305&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:24.148Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/G-B+The+Landscapers/data=!4m7!3m6!1s0x89c2f7e3ac378953:0x2174b64b0167fcb9!8m2!3d40.8134828!4d-74.0002529!16s%2Fg%2F11jrd_ctlb!19sChIJU4k3rOP3wokRufxnAUu2dCE,G-B The Landscapers,3.7,3,Landscaper,"376 Henry St, Fairview, NJ 07022, United States","RX7X+9V Fairview, New Jersey, USA",https://gblandscapers.weebly.com/,+1 201-697-0726,Closed · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1IYqO-RbKXUNv29BmItXnQkgmn3xcDPAX6RNx-cIGOmUKnqyLr3WL7XWgTW1YJLr2BRx8ZoWsmL03GcYrTCLogr9-sGKp8is0GOLx40zpyf7DJ3JVP4-c8-WIuiN4FpwEJ711=w408-h306-k-no,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:28.931Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–1 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,,
https://www.google.com/maps/place/Metropolitan+Garden+Design/data=!4m7!3m6!1s0x89c258e322423463:0xf373295a839f14ec!8m2!3d40.7819881!4d-73.9584149!16s%2Fg%2F11b8zh2btf!19sChIJYzRCIuNYwokR7BSfg1opc_M,Metropolitan Garden Design,4.9,54,Landscape designer,"22 E 88th St, New York, NY 10128, United States","Q2JR+QJ New York, USA",http://www.metropolitangardendesign.com/,+1 347-325-1720,Closes soon · 7:30 pm · Opens 6 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPsg8qkBmpZdbuKnrGXJg6DrQOdXHI23e7I9gmvxmOuGgPNwg_LkM8xpUGNlgW0_1uckVW42vb2B1nie33ApcByH0BEqyJiipd4c3WA8SMZSejmlZSh5A6NU5Ma0YbezUyrL2Y=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:34.245Z,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,,
"https://www.google.com/maps/place/Evan+C.+Lai+Landscape+Design,+Inc./data=!4m7!3m6!1s0x89c25884f09feaef:0xa78a42fb006424c7!8m2!3d40.7864698!4d-73.9737471!16s%2Fg%2F1tscpy6d!19sChIJ7-qf8IRYwokRxyRkAPtCiqc","Evan C. Lai Landscape Design, Inc.",5.0,7,Landscape designer,"125 W 85th St #1, New York, NY 10024, United States","Q2PG+HG New York, USA",http://www.eclld.com/,+1 212-496-2513,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOIm-l3c81r3UZWWJGuVEYrahLpadiGuxe61QHk97sEP0Ul5mbQLsUaoNQEKJD_1XfXlc4Eq-cvIca5IMPnZyo2jJe_svg57AuPHwvusMrI_fhcV_vZJ2ATOHZi6-k-vXMNFyu=w408-h493-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:39.072Z,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,,
"https://www.google.com/maps/place/Morales+Brothers+Tree+Service,+LLC/data=!4m7!3m6!1s0x89c2f721f3e9bf0f:0x464b2ff67b140853!8m2!3d40.8131076!4d-73.9947792!16s%2Fg%2F11hf7f8fs9!19sChIJD7_p8yH3wokRUwgUe_YvS0Y","Morales Brothers Tree Service, LLC",4.9,82,Tree service,"178 Fulton Ave, Fairview, NJ 07022, United States","R274+63 Fairview, New Jersey, USA",https://www.moralesbrotherstreeservice.com/,+1 973-619-8873,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESPt5Ly9tuYt1x2dEtmmefGrSFtUew_ukzQT3cYgrE7t4NIPt_DezrQyaGMK180Krm1Vj1FMBH0i4OeVCYFVW4EIjHtkhcwdnB4mOkz-uDkhnUFmLK_drTebfbXX3UMh1Y-iVR=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:43.920Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/dreamland+landscaping+LLC/data=!4m7!3m6!1s0x8b8767e0902ceea5:0x19a790425b7cdb4a!8m2!3d40.8150073!4d-73.9990648!16s%2Fg%2F11x8_n9zv4!19sChIJpe4skOBnh4sRStt8W0KQpxk,dreamland landscaping LLC,5.0,4,Landscape designer,"399 Kennedy Dr, Fairview, NJ 07022, United States","R282+29 Fairview, New Jersey, USA",,+1 201-212-0341,Closed · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMRo25YhN_XOaqvOf5uU0rrejlqzhmrPMrY9ezB6-i20D-1dCqxPcS8mbgdOYPc92un4WOQKDQzgxOWl9J3xuSU4oYhl69K9eLPGPr5I-FsaIvRHSzaCDO1QTa0THpBvpcZ4-MfPjWome_=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:48.614Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,,
https://www.google.com/maps/place/Joel+s+Landscanping+llc/data=!4m7!3m6!1s0x89c259c7c10f81cd:0xde220c373aef4952!8m2!3d40.7795793!4d-74.0237237!16s%2Fg%2F11k9hz1hv3!19sChIJzYEPwcdZwokRUknvOjcMIt4,Joel s Landscanping llc,4.3,6,Landscape designer,"Union City, NJ 07087, United States","QXHG+RG Union City, New Jersey, USA",,+1 201-726-0978,Closed · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkfKCZDZ2UxS9ir7--u43UolW5Ko-XyzasqqwaftE8qWR06FzArY-nm_CCYudr0iqYw2LGQ-XySWMDPl248clo-_0rNDFlUw7VBSysCJGzx9nvrZNrDNuR6ZuPS4Mno-GfFPI=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:53.401Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–4:30 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,,
https://www.google.com/maps/place/Al+D+Landscaping+%26+Tree+Service/data=!4m7!3m6!1s0x89c2f79578f6fa21:0x5969cf6e2c925138!8m2!3d40.8201958!4d-74.0071058!16s%2Fg%2F1tdpbk2b!19sChIJIfr2eJX3wokROFGSLG7PaVk,Al D Landscaping & Tree Service,4.5,37,Tree service,"174 Sedore Ave, Fairview, NJ 07022, United States","RXCV+35 Fairview, New Jersey, USA",https://www.aldlandscapingandtreeservice.com/,+1 201-945-0069,"Closed · Opens 8 am Thu

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwq79mu2dBQbRjHrcbRZUnclMqkXu0qmVs7TkJVO99UwhguKbYQSb5uKzsv0bzBn6Z5BYdASPcuh4p7KTcUrkPRLO7IvMQUdyZsa5vIxMmpbDuK6fFiTSwvP7lvchRnG0dUkZkvR8-iPds=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:21:58.488Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,,
https://www.google.com/maps/place/D%26G+Landscaping+Inc./data=!4m7!3m6!1s0x89c2f7bbb89976a3:0xf1cb30ac41b992b!8m2!3d40.8229207!4d-73.9980745!16s%2Fg%2F1tghqj2v!19sChIJo3aZuLv3wokRK5kbxAqzHA8,D&G Landscaping Inc.,4.2,36,Landscaper,"414 Bergen Blvd, Ridgefield, NJ 07657, United States","R2F2+5Q Ridgefield, New Jersey, USA",http://dglandscapinginc.com/,+1 201-945-5211,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOxTUy8ieuKBkJu8180gguRirY4rpbdVOVexp3GomDF8cHWXxOWwxDT1s1gq7rC6qKvozUOI5XFdfAZyc8CExLs4fDxwoiFCaSF0uiVHOGR0AHDwDpFUYf4KdU51szENuA7gtLhg=w408-h271-k-no,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:03.353Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,,
https://www.google.com/maps/place/San+Landscape+Design/data=!4m7!3m6!1s0xb3ff85ce2fba813:0xa7276a90ec18d98b!8m2!3d40.7659089!4d-73.9821441!16s%2Fg%2F11rr001828!19sChIJE6j74lz4PwsRi9kY7JBqJ6c,San Landscape Design,5.0,4,Landscape designer,"1755 Broadway Front 3 #1106, New York, NY 10019, United States","Q289+94 New York, USA",https://sanlandscape.com/,+1 212-401-4880,Closed · Opens 9 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgMISOOxCHBEiwir-jAzz_H753vvXLXN220x7Ek3J2ru6NUEJUQd1AgpA8PFNk7o8lQWT_yBTUON6_MRZc8skraHa_LArc-TWZeRriXwwf8ajGtTD-3w4gBgjbMkaZKsZT71vk=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:08.183Z,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,,
"https://www.google.com/maps/place/New+York+Roofscapes,+INC/data=!4m7!3m6!1s0x89c259e2a5dbea3b:0x753e13560b3b9b49!8m2!3d40.761931!4d-73.97845!16s%2Fg%2F11grsrj85h!19sChIJO-rbpeJZwokRSZs7C1YTPnU","New York Roofscapes, INC",4.6,22,Deck builder,"1330 6th Ave Suite 23, New York, NY 10019, United States","Q26C+QJ New York, USA",https://www.nyroofscapes.com/,+1 212-653-0662,"Closed · Opens 8:30 am Thu

Confirmed by this business 4 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2k46pyEEjlfhOPHEG7V-X3v8AMP-W15vwVb59XpVUte3YD_9iBnaBvOQgz4wrTxaaLFQQ_ljHi99u0ChVxvODAnZAwn4fWU10pYvo8mYhWDj2mj_UVQTHzbtpqvJuoPIKFaSG2A=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:13.083Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12:30 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,,
https://www.google.com/maps/place/Abad+Landscaping+LLC/data=!4m7!3m6!1s0x87c61ae28085fd7d:0x8386ebccb109524!8m2!3d40.7979928!4d-74.0066569!16s%2Fg%2F11w8kljp3r!19sChIJff2FgOIaxocRJJUQy7xuOAg,Abad Landscaping LLC,5.0,1,Landscaper,"339 75th St, North Bergen, NJ 07047, United States","QXXV+58 North Bergen, New Jersey, USA",https://www.abadlandscaping.com/,+1 551-291-0132,Closed · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfrrmbwbOOkAU_L1Qv0nk-lP0V9nIbq_0OhpPW9t4MfplqgXvLRCup7XDpEPkjYcu2634fs7sz01KAMelAKjry7M_WoNFDn42oe5Wp0cXpqZHjjBtUn2bEg1Sj-Mqjo92vVfbgZQ=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:17.768Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,,
https://www.google.com/maps/place/H%26M+landscaping/data=!4m7!3m6!1s0x89c2f75dcdb329a5:0x93db460480eac953!8m2!3d40.8389556!4d-74.0346174!16s%2Fg%2F11hfwq4ylx!19sChIJpSmzzV33wokRU8nqgARG25M,H&M landscaping,4.8,46,Landscaper,"4 McCabe Ct, Little Ferry, NJ 07643, United States","RXQ8+H5 Little Ferry, New Jersey, USA",https://hmlandscaping.jobbersites.com/,+1 201-889-2031,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGG0KWcgvFpkki-cN6wuWwgVhzWaBy-UsodqYtYRnMfwJQ1_d2bTNS2vXJehI5xsRFU64stAkEZ1UFT_2zYT9hmbL3a1IN3d6KGhR2zFmIBdAoPIasvKd9viycd_HExML6gQ5aIWg=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:22.997Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/J+Flores+Landscaping+%26+Maintenance+LLC/data=!4m7!3m6!1s0x869d9dd123ff2e7d:0xc5ba586c794f6048!8m2!3d38.8714835!4d-77.374187!16s%2Fg%2F11v6bzl7sq!19sChIJfS7_I9GdnYYRSGBPeWxYusU,J Flores Landscaping & Maintenance LLC,5.0,1,Landscaper,,,https://landscapermanassas.com/,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9OPYCzLZ2puP1GbP7khj4eCUgdSqYRdpRvRHAwm7Df5EsDJZhzb-o-SGRi66x5aJ0thFu_DW6h1hANByeiqU0QcbMV1stJt-DPhr3bwsy7sfslPMhx31yJG4Vld1xhQ4LgzJa=w408-h292-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:27.630Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/NJ+Eden+Hill/data=!4m7!3m6!1s0x89c2f7b5ec0d7605:0x7dd78fb0ba4643d2!8m2!3d40.8159036!4d-73.9876974!16s%2Fg%2F11w4wxfqts!19sChIJBXYN7LX3wokR0kNGurCP130,NJ Eden Hill,4.0,4,Lawn care service,"376 Adolphus Ave, Cliffside Park, NJ 07010, United States","R286+9W Cliffside Park, New Jersey, USA",http://njeden.com/,+1 201-654-5659,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kyA8fPDDEVANJq753SiUNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.937614&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:30.302Z,,,,,,,,,
"https://www.google.com/maps/place/Plantwalldesign-Vertical+Verte,+LLC/data=!4m7!3m6!1s0x89c2f78fafc06229:0xcbf6da5ca8cab30f!8m2!3d40.8008467!4d-73.9709764!16s%2Fg%2F11g_zfq_rw!19sChIJKWLAr4_3wokRD7PKqFza9ss","Plantwalldesign-Vertical Verte, LLC",5.0,1,Landscape designer,"Riverside Dr, New York, NY 10025, United States","R22H+8J New York, USA",http://plantwalldesign.com/,+1 646-528-3232,Closed · Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qV0H78KlYgtJtvBjD4WNLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.42981&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:35.047Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,
https://www.google.com/maps/place/JKPOH+Exterior+Group/data=!4m7!3m6!1s0x89c259feda311c3b:0xd78d07cbf1c211bf!8m2!3d40.8554535!4d-73.9647286!16s%2Fg%2F11fmmzfr62!19sChIJOxwx2v5ZwokRvxHC8csHjdc,JKPOH Exterior Group,4.9,79,Masonry contractor,"1 Brg Plz N Suite 675, Fort Lee, NJ 07024, United States","V24P+54 Fort Lee, New Jersey, USA",http://jkpoh.com/,+1 201-831-2679,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1pe1Z7ZiOrqkDX0i5oAWMld5Khc_1BN9lNciwgFY2k_rR0ft4MLPVP4eYFZvSMIImT_KkNcuNrgy1LqyoaKTGNyQ0Q0Y-W5e3S26S1saIENiz5MxlthNZ9L58g0tugFu-EShf-ywCCz2G=w408-h371-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:39.869Z,,,,,,,,true,
https://www.google.com/maps/place/YIYILANDSCAPING/data=!4m7!3m6!1s0x89c25795032389a9:0x48c8d8e14382f0a1!8m2!3d40.7608627!4d-74.0408271!16s%2Fg%2F11tc5fgh4s!19sChIJqYkjA5VXwokRofCCQ-HYyEg,YIYILANDSCAPING,5.0,3,Lawn care service,"710 12th St, Union City, NJ 07087, United States","QX65+8M Union City, New Jersey, USA",,+1 201-903-5131,Closed · Opens 7 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=45j5GSwqJ8fVBQ-n0GpcUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.154236&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:45.064Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,,
https://www.google.com/maps/place/Reuther+Material+Co./data=!4m7!3m6!1s0x89c257f7d5286053:0xa5b57c2cd6500427!8m2!3d40.78883!4d-74.030454!16s%2Fg%2F1tdw4cxx!19sChIJU2Ao1fdXwokRJwRQ1ix8taU,Reuther Material Co.,4.3,166,Building materials store,"5303 Tonnelle Ave, North Bergen, NJ 07047, United States","QXQ9+GR North Bergen, New Jersey, USA",http://reuthermaterial.com/,+1 201-863-3550,Closed · Opens 6:30 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFG7anpA31uFWvH5vkiy55zIGNgKWehsHbf-e5glrvE6cFxOM50G4CZC0Bs75UJiwN8-Oou7dTfwGmRrQqzAhR4ixQxzR_DMRA6g1DGl-4TB4aH5cDBlahcLJ7V_B5GfMf1m-PzyF1lO7tX=w408-h271-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:50.121Z,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–12 pm,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,,"Veteran supplier of mason, landscaping & other building materials in a large indoor-outdoor space. · In-store pick-up · Delivery"
"https://www.google.com/maps/place/Hudson+Laborers+%26+Co/@40.7271815,-74.3917234,9z/data=!3m1!4b1!4m6!3m5!1s0xaebe0489db309c81:0x89fedc227c35e98a!8m2!3d40.7271815!4d-74.3917234!16s%2Fg%2F11p0g3f8zv",Hudson Laborers & Co,,,Landscaper,,,,+1 973-468-5271,Open 24 hours,,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:22:56.735Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Morales+B+Tree+Services+LLC/data=!4m7!3m6!1s0x243dbc30e051dafb:0xb597d9bd3f9614c9!8m2!3d40.887852!4d-74.082927!16s%2Fg%2F11sm7lqs2m!19sChIJ-9pR4DC8PSQRyRSWP73Zl7U,Morales B Tree Services LLC,5.0,4,Tree service,,,https://moralesbrotherstreeservice.company/,+1 973-619-8873,Closed · Opens 6 am Thu,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5nlDCGMbw1ZuWscCUCwgPyRMkXqJ_3khjnaEw1u39S08wzon9Ogqo0ZR0gwcjJB-2_roJo5gLNFYFHjoxUbznx3q_89RxIayQFZsQ6uK5zfmUeS_zieH5thBeF_xEKzdWM9iArA=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:23:01.471Z,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,6 am–6 pm,6 am–6 pm,,
https://www.google.com/maps/place/All+Point+Roofing+%26+Chimney/data=!4m7!3m6!1s0x89c2f7c888764c7b:0xf1d46710a7bbc8d9!8m2!3d40.812622!4d-73.9937348!16s%2Fg%2F11smchp2fx!19sChIJe0x2iMj3wokR2ci7pxBn1PE,All Point Roofing & Chimney,4.9,235,Roofing contractor,"231 Riverview Pl, Cliffside Park, NJ 07010, United States","R274+2G Cliffside Park, New Jersey, USA",https://allpointroofingchimney.com/,+1 201-496-1086,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdo_0zjKA-TmZ3HnOXkc5a170YS7eKGDB5yIFeFoak_h_Yh5GPdDXABJbufq1B7tT6N2G6iKFwVqsgVp3JogoYTieJSavHmJF2loFtveF3FIefjIgNJ2AggBaGHRWnP3su6wj9cHyJuQE=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:23:06.763Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Best+Landscaping+Services+inc./data=!4m7!3m6!1s0x89c2577cc7f59a7d:0x3b64c1884070495a!8m2!3d40.7975967!4d-74.0549124!16s%2Fg%2F11wn5bv5c2!19sChIJfZr1x3xXwokRWklwQIjBZDs,Best Landscaping Services inc.,,,Landscaper,"123 Huber St, Secaucus, NJ 07094, United States","QWXW+22 Secaucus, New Jersey, USA",,+1 201-916-9627,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-G36OqU1lQLFfZ3ikHSYug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.10426&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:23:09.284Z,,,,,,,,,
https://www.google.com/maps/place/FJ+Gardener+%26+Irrigation+Water+Systems/data=!4m7!3m6!1s0x89c259981e070259:0xd2ec881ca361d5e3!8m2!3d40.7806043!4d-74.0188277!16s%2Fg%2F11rkghbfyw!19sChIJWQIHHphZwokR49VhoxyI7NI,FJ Gardener & Irrigation Water Systems,1.0,1,Gardener,"214 48th St APT 16, Union City, NJ 07087, United States","QXJJ+6F Union City, New Jersey, USA",,+1 347-942-2977,Closed · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfGaAEIoqnrQRavVZc9DRCmLwAOyMdeqqMh_lo7GW2GJ5QN2NNCgZyC9-4ecD8nJ5voItDWU6nGTlkTnS_dsfeb6ivHa3UPt4naTrzg9kjV1KLyZ8Ca1B0XavpDGJ4_OStEHVx=w576-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2026-04-29T23:23:14.255Z,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–2 pm,Closed,7 am–5:30 pm,7 am–5:30 pm,,
