placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/DoubleTree+by+Hilton+Lansing/data=!4m7!3m6!1s0x8822c1592acefe49:0xc4981b8163e9f089!8m2!3d42.734037!4d-84.5510237!16s%2Fg%2F11v9kr2pp4!19sChIJSf7OKlnBIogRifDpY4EbmMQ,DoubleTree by Hilton Lansing,3.9,276,,"111 N Grand Ave, Lansing, MI 48933, United States","PCMX+JH Lansing, Michigan, USA",https://www.hilton.com/en/hotels/landtdt-doubletree-lansing/?SEO_id=GMB-AMER-DT-LANDTDT&y_source=1_OTgxMzcxMDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 517-482-0188,,https://lh3.googleusercontent.com/p/AF1QipPnH7LDgRKnbiEROknq-VGRAQBK39GJnI2aC5rh=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:18:07.723Z,,,
https://www.google.com/maps/place/Lansing+Code+Compliance+Office/data=!4m7!3m6!1s0x8822ea778824739b:0x7fc9378d4d2ffb40!8m2!3d42.7363476!4d-84.5536499!16s%2Fg%2F1th1vn_s!19sChIJm3MkiHfqIogRQPsvTY03yX8,Lansing Code Compliance Office,1.6,19,City government office,"316 N Capitol Ave, Lansing, MI 48933, United States","PCPW+GG Lansing, Michigan, USA",https://www.lansingmi.gov/266/Code-Enforcement,+1 517-483-4361,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMUfYD8ikPueJXLFS4QupHysVZfFei89ZxjMT_gzgvFiC-swdbGEZuSn__FBk-76flGzNkFLfp1jfJsPZc3e9kybvlcAnZJ22hlI2V_dqYdNUIMgoFrzHbE5YGFnqkRC0xfAPSXg=w426-h240-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:18:13.327Z,,,
https://www.google.com/maps/place/LAN+-+Short+Term+Parking/data=!4m7!3m6!1s0x8822eadf43c201cb:0x8dfaab6304b73591!8m2!3d42.7743347!4d-84.5892723!16s%2Fg%2F11gd685z1v!19sChIJywHCQ9_qIogRkTW3BGOr-o0,LAN - Short Term Parking,4.0,8,Parking lot,"3134W E Circle Dr, Lansing, MI 48906, United States","QCF6+P7 Lansing, Michigan, USA",https://www.flylansing.com/parking-transportation,+1 517-321-2665,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GgpvUp4OAjQcdTt0Vfpohw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.71057&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:18:16.515Z,,,
https://www.google.com/maps/place/East+Lansing+Parking+Department/data=!4m7!3m6!1s0x8822e9d3a073b687:0xd9f1b3aa847a6b3b!8m2!3d42.7368699!4d-84.4831231!16s%2Fg%2F1tdkh844!19sChIJh7ZzoNPpIogRO2t6hKqz8dk,East Lansing Parking Department,1.4,10,City government office,"430 Abbot Rd, East Lansing, MI 48823, United States","PGP8+PQ East Lansing, Michigan, USA",https://www.cityofeastlansing.com/,+1 517-337-1731,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DQ4Tgqvpet3xVNSQkZPYvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.84747&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:18:19.427Z,,,
"https://www.google.com/maps/place/Cone+Drive+Operations+Inc.+Employees+parking/@44.7529706,-85.6191528,17z/data=!3m1!4b1!4m6!3m5!1s0x881e338c5b022b5b:0xdb8f11a3abeb008c!8m2!3d44.7529706!4d-85.6191528!16s%2Fg%2F11kqvbrygg",Cone Drive Operations Inc. Employees parking,,,Parking lot,"240 E Twelfth St, Traverse City, MI 49684, United States","Q93J+58 Traverse City, Michigan, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Traverse+City+Grand+Rapids+MI/@44.7628849,-85.6210036,14z",2025-10-28T19:18:33.608Z,,,
https://www.google.com/maps/place/Old+Town+Parking+Structure/data=!4m7!3m6!1s0x881e3298784cccd5:0x2a34626a1c822850!8m2!3d44.7596259!4d-85.6222708!16s%2Fg%2F1v3knp9y!19sChIJ1cxMeJgyHogRUCiCHGpiNCo,Old Town Parking Structure,4.4,50,Parking garage,"125 E Eighth St, Traverse City, MI 49684, United States","Q95H+V3 Traverse City, Michigan, USA",http://www.traversecitymi.gov/parking.html,+1 231-922-0241,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM8NK-Hrn3K9R0dkcvfpcH2nY7Yy9Eh5GNhBazJ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Traverse+City+Grand+Rapids+MI/@44.7628849,-85.6210036,14z",2025-10-28T19:18:38.736Z,,,
https://www.google.com/maps/place/Superior+Parking+Management+Solutions/data=!4m7!3m6!1s0x88605f98d0ca3b07:0x5774d9a8418e3876!8m2!3d35.0637303!4d-85.3083608!16s%2Fg%2F11v_4z_72m!19sChIJBzvK0JhfYIgRdjiOQajZdFc,Superior Parking Management Solutions,3.5,19,Valet parking service,"134 N Market St unit 4435, Chattanooga, TN 37405, United States","3M7R+FM Chattanooga, Tennessee, USA",https://www.parkingsuperior.com/,+1 423-405-0899,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAwJVdyNRaP6BdEkuqJtu7Y0fH1hKYATO1fFzq=w408-h366-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Saginaw+Grand+Rapids+MI/@43.4195608,-83.9473706,14z",2025-10-28T19:18:53.176Z,,,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8864610032ca3e45:0xa11254366995dfcc!8m2!3d36.1523597!4d-86.8293096!16s%2Fg%2F11xrmrfvjk!19sChIJRT7KMgBhZIgRzN-VaTZUEqE,Parking Management Company,1.0,4,Park,"3713 Charlotte Ave, Nashville, TN 37209, United States","552C+W7 Nashville, Tennessee, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhkfOpO6U1k9xPGXPtQiGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.28635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Saginaw+Grand+Rapids+MI/@43.4195608,-83.9473706,14z",2025-10-28T19:18:56.535Z,,,
https://www.google.com/maps/place/AT%26T+Employee+Parking/data=!4m7!3m6!1s0x8823c3786932d983:0xa31e77e758a3cde4!8m2!3d43.430558!4d-83.941485!16s%2Fg%2F11pzk0zmvz!19sChIJg9kyaXjDI4gR5M2jWOd3HqM,AT&T Employee Parking,,,Corporate office,"309 S Water St, Saginaw, MI 48607, United States","C3J5+6C Saginaw, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cE_9dxMScP6aRI4S-1sWow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.26422&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Saginaw+Grand+Rapids+MI/@43.4195608,-83.9473706,14z",2025-10-28T19:18:59.159Z,,,
https://www.google.com/maps/place/Packaging+Corporation+of+America/data=!4m7!3m6!1s0x8819b040184d065b:0x308b2254946d5096!8m2!3d42.920134!4d-85.745626!16s%2Fg%2F1vmr1_57!19sChIJWwZNGECwGYgRllBtlFQiizA,Packaging Corporation of America,3.6,124,Manufacturer,"3251 Chicago Dr SW, Wyoming, MI 49418, United States","W7C3+3P Wyoming, Michigan, USA",http://www.packagingcorp.com/,+1 616-530-5700,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZP1htSb3EZOpF6LoBxbj4Cc9v056lLtdJIFLCeRXiM-FtKUOeXElvrnDBKWnUbyj4OSUQ_OtVsf53Acs0PYk1qicy0P1zguKnMaEjmqV937uxmmupLN2j0Dg9fRyWY_IQ0GGQnfeDjrhH=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:14.503Z,,,
"https://www.google.com/maps/place/Grandville+Public+Sch+Transportation/@42.8906247,-85.7803228,17z/data=!3m1!4b1!4m6!3m5!1s0x8819ba692d81905d:0x6b026a0637ed014f!8m2!3d42.8906247!4d-85.7803228!16s%2Fg%2F1tcysfqj",Grandville Public Sch Transportation,3.3,7,School bus service,"4100 Kenowa Ave SW, Grandville, MI 49418, United States","V6R9+6V Grandville, Michigan, USA",https://www.gpsbulldogs.org/apps/pages/Transportation,+1 616-254-6530,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:19.602Z,,,
https://www.google.com/maps/place/Grandville+Public+Schools+Administration+Building/data=!4m7!3m6!1s0x8819b07b7fa59611:0x8a4d74a834e72458!8m2!3d42.9077155!4d-85.7592888!16s%2Fg%2F1ttq2qj8!19sChIJEZalf3uwGYgRWCTnNKh0TYo,Grandville Public Schools Administration Building,5.0,1,School district office,"3839 Prairie St SW, Grandville, MI 49418, United States","W65R+37 Grandville, Michigan, USA",http://www.gpsbulldogs.org/,+1 616-254-6550,,https://lh3.googleusercontent.com/p/AF1QipMElCr8PWVCdbD6BQR737oMUsEeBp2rX9jOuzo9=w408-h246-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:22.348Z,,,
https://www.google.com/maps/place/Hascall+Steel+Company/data=!4m7!3m6!1s0x8819b0ef0ae3961b:0x94ea127ca8b39bf7!8m2!3d42.888832!4d-85.7368087!16s%2Fg%2F1tg5_7jx!19sChIJG5bjCu-wGYgR95uzqHwS6pQ,Hascall Steel Company,4.7,27,Steel distributor,"4165 Spartan Industrial Dr SW, Grandville, MI 49418, United States","V7Q7+G7 Grandville, Michigan, USA",http://www.hascallsteel.com/,+1 616-531-8600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM5_r0DhZk3jzBPqoqk2vuA4zLHBgnd-a0ksREq=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:27.537Z,,,
https://www.google.com/maps/place/GVSU+Parking+Department/data=!4m7!3m6!1s0x8819a31de5b0df47:0x859f2b39fca23d50!8m2!3d42.970622!4d-85.8887!16s%2Fg%2F11cs24vx78!19sChIJR9-w5R2jGYgRUD2i_Dkrn4U,GVSU Parking Department,1.5,69,Corporate office,"Service Bldg, 11106 Service Dr, Allendale, MI 49401, United States","X4C6+6G Allendale, Michigan, USA",https://www.gvsu.edu/parking/,+1 616-331-7275,Open ⋅ Closes 11 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_37YqTp6G3DOhfjq3Z4RuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.85251&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–5 pm,Closed,Closed,7 am–11 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:32.768Z,,,
https://www.google.com/maps/place/MDOT+Carpool+Parking+Lot/data=!4m7!3m6!1s0x8819b99bc4bc0579:0xf1f015d0724a06f8!8m2!3d42.8509636!4d-85.8013869!16s%2Fg%2F11b7qc8k4z!19sChIJeQW8xJu5GYgR-AZKctAV8PE,MDOT Carpool Parking Lot,4.7,29,Park & ride,"4450 8th Ave, Grandville, MI 49418, United States","V52X+9C Grandville, Michigan, USA",https://www.michigan.gov/mdot/travel/commuters/carpool-lots,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2QFACweAx558_1BHqG9wag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.41742&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:38.222Z,,,
https://www.google.com/maps/place/GVSU+Student%2FCorewell+Health+Employee+Shared+Ramp/data=!4m7!3m6!1s0x8819ad6d90842041:0x1b9707ad8b472433!8m2!3d42.9709568!4d-85.6603075!16s%2Fg%2F11szjtp4jd!19sChIJQSCEkG2tGYgRMyRHi60Hlxs,GVSU Student/Corewell Health Employee Shared Ramp,4.3,3,Parking garage,"335 Michigan St NE, Grand Rapids, MI 49503, United States","X8CQ+9V Grand Rapids, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ue5oTNuxA-ejFWhKfyojHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.793283&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:41.297Z,,,
https://www.google.com/maps/place/Fabcon/data=!4m7!3m6!1s0x8819b014e2163cf5:0x93caea2184d370ae!8m2!3d42.922079!4d-85.749888!16s%2Fg%2F1tklr4v2!19sChIJ9TwW4hSwGYgRrnDThCHqypM,Fabcon,4.3,64,Concrete contractor,"3373 Busch Dr SW, Grandville, MI 49418, United States","W7C2+R2 Grandville, Michigan, USA",https://fabconprecast.com/,+1 800-727-4444,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPK_Upig7VjP8q5nik__rtDFTH5EAFE3ETCFRCU=w438-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:46.677Z,,,
https://www.google.com/maps/place/Modular+Transportation/data=!4m7!3m6!1s0x8819b222e44e225f:0x2452bcc92b512af0!8m2!3d42.916645!4d-85.6762313!16s%2Fg%2F1tdxwmx9!19sChIJXyJO5CKyGYgR8CpRK8m8UiQ,Modular Transportation,4.3,17,Transportation service,"393 Mart St SW, Grand Rapids, MI 49548, United States","W88F+MG Grand Rapids, Michigan, USA",http://www.modulartrans.com/,+1 616-241-2060,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyepZc4yABhka19JL5Ii9VgnvySSZYnVAEZm12HkYsAbnKhZf6tkO08taCEfVP-H0Fh-h3lsVCZqSB-iADiMzdpWQHIsdBhvFrLBh_p3X8uqTQwj01kK6jeb6OZzkIxgbKLvY8L=w408-h306-k-no,false,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Grandville+Grand+Rapids+MI/@42.9097484,-85.7630885,14z",2025-10-28T19:19:51.565Z,,,
https://www.google.com/maps/place/Great+Lakes+Skilled+Trades/data=!4m7!3m6!1s0x88184d0b23097ac3:0xcda80c9d2bed2cd6!8m2!3d42.9237288!4d-85.5852459!16s%2Fg%2F11kxrnc0sz!19sChIJw3oJIwtNGIgR1iztK50MqM0,Great Lakes Skilled Trades,4.0,23,Contractor,"3351 Claystone St SE Suite 120, Grand Rapids, MI 49546, United States","WCF7+FW Grand Rapids, Michigan, USA",http://greatlakesskilledtrades.com/,+1 616-591-9300,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMlFnUU_2CaS8ASyhPAi_Lv4qb7mW7LvdsLnMTr=w648-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+East+Grand+Rapids+Grand+Rapids+MI/@42.941139,-85.6100277,14z",2025-10-28T19:20:06.166Z,,,
https://www.google.com/maps/place/East+Grand+Rapids+Dept+of+Public+Safety/data=!4m7!3m6!1s0x8819ad4f4216f12f:0x4e91f9e300b5fb80!8m2!3d42.9482576!4d-85.6105449!16s%2Fg%2F1vtzhtws!19sChIJL_EWQk-tGYgRgPu1AOP5kU4,East Grand Rapids Dept of Public Safety,2.9,16,Department of Public Safety,"770 Lakeside Dr SE, Grand Rapids, MI 49506, United States","W9XQ+8Q Grand Rapids, Michigan, USA",https://www.eastgr.org/190/Public-Safety,+1 616-949-7010,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypt1F-8LkAWBp6VoDeXhHYW_1hNosAiXi9IfbkadIf2_cW5ptyNAxwrHYB0Uzh5P6bHYexDVvGEHxBWTLipbGmHMTIqEJRFTYRXt9RSRJImpkpWhztY3ZHdHZNshRLip3NbzY3=w408-h272-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+East+Grand+Rapids+Grand+Rapids+MI/@42.941139,-85.6100277,14z",2025-10-28T19:20:11.265Z,,,
https://www.google.com/maps/place/Public+Parking+Lot/data=!4m7!3m6!1s0x8818ffa9d8d28173:0x129ae5b2c4859f5b!8m2!3d43.121251!4d-85.5611336!16s%2Fg%2F11byl7p8j3!19sChIJc4HS2Kn_GIgRW5-FxLLlmhI,Public Parking Lot,4.7,3,Parking lot,"Rockford, MI 49341, United States","4CCQ+GG Rockford, Michigan, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxolPr5mYbkZguBP79kfecwaZmAwfq0jagXq9eN20g7f3tJm7C9rwZI9id8xWGLqdQ5mtwHPtRciah4wq6V8Tqbzx34vLvuuodFo_NAjkMMSR0U3W54eH-ZCu221V7vQTtVGmLM=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:26.151Z,,,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x8818ff3df890e3dd:0x692c3bb4429793cc!8m2!3d43.1193202!4d-85.5600224!16s%2Fg%2F11txtyl3g5!19sChIJ3eOQ-D3_GIgRzJOXQrQ7LGk,Public Parking,,,Parking lot,"Rockford, MI 49341, United States","4C9Q+PX Rockford, Michigan, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-W8PAKqBg6gzp2sViRu3xA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.832723&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:31.087Z,,,
https://www.google.com/maps/place/Parking+Lot/data=!4m7!3m6!1s0x881901df072fd51f:0x5f8a3891e96cabd6!8m2!3d43.1460583!4d-85.6045836!16s%2Fg%2F11c6cj82s8!19sChIJH9UvB98BGYgR1qts6ZE4il8,Parking Lot,3.8,6,Parking lot,"2710 12 Mile Rd NE, Rockford, MI 49341, United States","49WW+C5 Rockford, Michigan, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw72ZR68BlDUqEBeTN4m7RvDVhXUno_OAX2OoOSCQ3MiqmmMMfFUoT_tJ7q3gKwxhUQ--syb9vgw9aO1EzWpNypFXVZF4ym54H3MtX5sqPhN-HgDGrmEq8vwJSuUiyaC9_b3P9_=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:33.863Z,,,
https://www.google.com/maps/place/Rockford+Department+of+Public+Safety/data=!4m7!3m6!1s0x8818ff07b49f0b99:0x5f16962d291733cc!8m2!3d43.1196415!4d-85.5588619!16s%2Fg%2F1tfrbstx!19sChIJmQuftAf_GIgRzDMXKS2WFl8,Rockford Department of Public Safety,2.9,21,Department of Public Safety,"7 S Monroe St NE, Rockford, MI 49341, United States","4C9R+VF Rockford, Michigan, USA",http://www.rockford.mi.us/,+1 616-866-9557,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyP8yUW-bCxpA0e2A4AzAWeV_Q_m8QxUXUR1k0GkHJyOiOD38oW_jmImGnowtnjVTpfEVqLsk6KpmCyTMV2O4mgadLGrT5k9dctOOV_UsFcFGKqAH5MGVvRlg-u63qhSsUhf3-h=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:39.010Z,,,
https://www.google.com/maps/place/Public+Services+Garage/data=!4m7!3m6!1s0x8818fefc69e86e2d:0x3a001b596f4422e2!8m2!3d43.1307996!4d-85.5537119!16s%2Fg%2F1tvm3cnd!19sChIJLW7oafz-GIgR4iJEb1kbADo,Public Services Garage,,,City government office,"200 Industrial Dr NE, Rockford, MI 49341, United States","4CJW+8G Rockford, Michigan, USA",,+1 616-866-6374,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wDAAq83Xm4QuMK4p5GOINw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.53526&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:41.744Z,,,
https://www.google.com/maps/place/MDOT+Rockford+Carpool+Lot/data=!4m7!3m6!1s0x88190024f5feacf9:0x87b99c943ed4ca8b!8m2!3d43.1164265!4d-85.6100956!16s%2Fg%2F11c30v6dh9!19sChIJ-az-9SQAGYgRi8rUPpScuYc,MDOT Rockford Carpool Lot,4.0,9,Park & ride,"Belmont, MI 49306, United States","498Q+HX Belmont, Plainfield Township, MI, USA","http://www.michigan.gov/mdot/0,4616,7-151-9615_11228_11234---,00.html",+1 517-241-4778,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yXpmK2IJ4N48udsOSSWpFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.62003&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:46.602Z,,,
https://www.google.com/maps/place/MDOT+Carpool+Parking+Lot+GR%2FRockford/data=!4m7!3m6!1s0x8818556b74e197c1:0x8c8c4cdf08161ab8!8m2!3d43.0723763!4d-85.577837!16s%2Fg%2F11sb4tpdpv!19sChIJwZfhdGtVGIgRuBoWCN9MjIw,MDOT Carpool Parking Lot GR/Rockford,5.0,1,Park & ride,"6050 Northland Dr NE, Rockford, MI 49341, United States","3CCC+XV Rockford, Michigan, USA",https://www.michigan.gov/mdot/travel/commuters/carpool-lots,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uw5WVFt7mvM7Flmm8OLnlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.63995&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:49.710Z,,,
https://www.google.com/maps/place/Meijer/data=!4m7!3m6!1s0x8818ffd84d9a630d:0xfca4ccc4daffe1c2!8m2!3d43.1198225!4d-85.6022499!16s%2Fg%2F1hbpws627!19sChIJDWOaTdj_GIgRwuH_2sTMpPw,Meijer,4.3,3347,Supermarket,"2799 10 Mile Rd NE, Rockford, MI 49341, United States","499X+W4 Rockford, Michigan, USA",https://www.meijer.com/shopping/store-locator/226.html?cmpid=LM:Web::::05112021::GoogleGrocery,+1 616-863-3400,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4RqeEE6KnJqX5YJEeoh51bsNwrXk-3AH7yu_F8ncRtEjoTNCsmumKbVZwbi91dl-YijMEvPj3nNvBn7tecY460nnvSnIjc0E27vK_1hGvR4aToPKkuXDdXRTjI5V0UoQYiQr1MxHU99eX=w408-h298-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rockford+Grand+Rapids+MI/@43.1200272,-85.5600316,14z",2025-10-28T19:20:54.966Z,,"Chain retailer featuring brand-name groceries plus apparel, electronics & more. · In-store shopping · Kerbside pickup · Delivery",
