placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info,error,isBlackOwned
https://www.google.com/maps/place/Zipley+Garage/data=!4m7!3m6!1s0x89c6b0509bc19aa5:0x9616ce6c1a28be96!8m2!3d40.1206668!4d-75.1190092!16s%2Fg%2F11f2s4z_7q!19sChIJpZrBm1CwxokRlr4oGmzOFpY,Zipley Garage,4.1,78,Parking garage,"Zipley Garage, 1200 Old York Rd, Abington, PA 19001, United States","4VCJ+79 Abington, Abington Township, PA, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ6fYWnE4lvT_Dm-MVjk9oL11SILG7qzQ2-plMAcSie6IL6wtDi7vifhy1-jGrd-OPACIe3XwFMzu1L780Te2Zd1J_Enyq5txcGpsfV57SdqoJbn6zTSIkhLQpdZ2wGLqNfbsF=w533-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:01.085Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Locust+St+Valet+Service+-+Lot+%23130/data=!4m7!3m6!1s0x89c6c89d58de9707:0x715743c6922d4f1!8m2!3d39.947111!4d-75.154375!16s%2Fg%2F11bbrq25zg!19sChIJB5feWJ3IxokR8dQiaTx0FQc,Locust St Valet Service - Lot #130,3.7,3,Parking lot,"235 S 8th St, Philadelphia, PA 19106, United States","WRWW+R6 Philadelphia, Pennsylvania, USA","https://lots.impark.com/imp?utm_source=google&utm_medium=maps&utm_content=0570130&utm_campaign=local_us#details=57,130",+1 215-829-8200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eNaA7oh2n5eFZMuTeL0YeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.731544&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:03.957Z,,,,,,,,,,,
https://www.google.com/maps/place/Corporate+Airport+Parking/data=!4m7!3m6!1s0x89c252bf4d016783:0xdd1d1dafbca49a0a!8m2!3d40.68635!4d-74.20006!16s%2Fg%2F1tcv2c02!19sChIJg2cBTb9SwokRCpqkvK8dHd0,Corporate Airport Parking,4.0,346,Parking lot,"1062 Jefferson Ave, Elizabeth, NJ 07201, United States","MQPX+GX Elizabeth, New Jersey, USA",http://www.corporateparking.net/,+1 908-354-8855,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynKbKXWQX1fMpKZoC53VC9dGn2f3l4xobyNVvrAgqGduemJismX3lxWPIsM518pj8j-TGTH7KTrkcmFNKdr8lvM_grXNUZ-FhjaVK7NPXDGLki2f_fA4XY2Yyq6bA_qnTANJNpRO_NLv4=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:08.924Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/E-Z+Park,+Inc/data=!4m7!3m6!1s0x89c6c62f5a46ec75:0xc5e096c8c7ad13a0!8m2!3d39.9481698!4d-75.162891!16s%2Fg%2F11ycw87_k!19sChIJdexGWi_GxokRoBOtx8iW4MU","E-Z Park, Inc",2.8,28,Parking lot,"1309-15 Locust St, Philadelphia, PA 19107, United States","WRXP+7R Philadelphia, Pennsylvania, USA",http://www.ezparkinc.com/,+1 215-733-0700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvUkDfFN3r8k40B2GR0JEfl8_KawdoSjrsPaYoiXHefjzTFssQzpobN58Ys9D3RUn4rEQD2WDcY7aEZFJhPyZgmUt9S3jLelwPXCeA5wbdRDFyZCuyie__WZDNg0ik5pru5AFIKw=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:13.918Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Town+Garage/data=!4m7!3m6!1s0x89c6c63adceadd2f:0x3123a333a6304ed7!8m2!3d39.9480193!4d-75.1673368!16s%2Fg%2F1tcxkqly!19sChIJL93q3DrGxokR104wpjOjIzE,Town Garage,3.0,17,Parking lot,"1524 Latimer St, Philadelphia, PA 19102, United States","WRXM+63 Philadelphia, Pennsylvania, USA",,+1 215-545-2923,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx6pUz_iLxKe5ixkoUCIMr37z1fvmyN5sBuhjh1vVx08ISRfSQwBbUMHaH8pPhJsynVP0zyuqz9bxfPz9tUDWmyRNZxbzKIUyss8L1wn4HVsQx-UAHR8U6-G5j17tx0hyDafYbT=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:18.962Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/A%26K+Parking+Beach+%26+Boardwalk/data=!4m7!3m6!1s0x89c0ee3fdd4a7dfd:0xdb0f47395f2ed68d!8m2!3d39.3568799!4d-74.4274862!16s%2Fg%2F11g9q5d51p!19sChIJ_X1K3T_uwIkRjdYuXzlHD9s,A&K Parking Beach & Boardwalk,4.3,93,Parking lot,"195 S Kentucky Ave, Atlantic City, NJ 08401, United States","9H4F+Q2 Atlantic City, New Jersey, USA",,+1 609-705-0336,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0a7Yail8eplNWlb_V9uEWlxWpsumY9Pr4tsbVUiFa14rEKOabMQhxKL8k7KScshpTUjdl8PlrrF818J6OmRWMQMdqT6VcZR9U3JBdvpMUMKfo_zidl5YvSun21Q4oUjR1n-j2jg=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:24.225Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/PPMC+Garage/data=!4m7!3m6!1s0x89c6c7bb6a82015f:0x6fd663062e5879cb!8m2!3d39.9582175!4d-75.2006338!16s%2Fg%2F11svqj9148!19sChIJXwGCarvHxokRy3lYLgZj1m8,PPMC Garage,4.6,8,Parking garage,"Presbyterian Medical Center Parking Garage, 3910 Filbert St, Philadelphia, PA 19104, United States","XQ5X+7P Philadelphia, Pennsylvania, USA",https://facilities.upenn.edu/maps/parking/parking-garage-presbyterian,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPtBqGg3hWN5o6_OwHfab87o1JQ24RFmIKxpcL7=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:29.205Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Boyer+Pavilion+Garage/data=!4m7!3m6!1s0x89c6b7f9b737555f:0x9ea67aecffcf6e6c!8m2!3d40.0065807!4d-75.151572!16s%2Fg%2F11gd67y8ht!19sChIJX1U3t_m3xokRbG7P_-x6pp4,Boyer Pavilion Garage,4.3,28,Parking lot,"1311W W Tioga St, Philadelphia, PA 19140, United States","2R4X+J9 Philadelphia, Pennsylvania, USA",,+1 215-707-6868,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u8y3XnaxaGmpPm-y3U3fPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.4073956&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:34.199Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/733+Chestnut+St+Garage/data=!4m7!3m6!1s0x89c6c882910f3993:0xefea8a3b7a71583b!8m2!3d39.9496917!4d-75.1536113!16s%2Fg%2F1tfqmb7b!19sChIJkzkPkYLIxokRO1hxejuK6u8,733 Chestnut St Garage,2.4,24,Parking lot,"733 Chestnut St, Philadelphia, PA 19106, United States","WRXW+VH Philadelphia, Pennsylvania, USA",,+1 267-970-2696,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIOTS9z42AXypJOFQL_OBWbYfffYWjFDCYupA_AceU68Yz6kzG4EorQBrKU_Xc1FLpkKRwJfuYj1hcYC5-wH_--majvEyp3f9COKclL-7hNpxTnRUOYd_hSnpN0lp-OCre0CVS=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:39.533Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/The+Sheraton/data=!4m7!3m6!1s0x89c6c712e571d9d3:0xdc374ae5bae1f794!8m2!3d39.9572262!4d-75.1668349!16s%2Fg%2F11g0tppdt9!19sChIJ09lx5RLHxokRlPfhuuVKN9w,The Sheraton,3.4,10,Parking garage,"201 N 17th St, Philadelphia, PA 19103, United States","XR4M+V7 Philadelphia, Pennsylvania, USA",http://www.propark.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNswMVELLwed4bTB_UgnuajgZZ8egRE0k3M2x5p=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:45.340Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Towne+Park+LLC/data=!4m7!3m6!1s0x89c6bf48c020e917:0xc043092ed34e3731!8m2!3d40.0768125!4d-75.2883125!16s%2Fg%2F11f010vdqs!19sChIJF-kgwEi_xokRMTdO0y4JQ8A,Towne Park LLC,1.5,41,Valet parking service,"3PG6+PM, Conshohocken, PA 19428, United States",,https://www.townepark.com/,+1 800-291-6111,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOvO8ELVdgR0VGhJA2HiKUd7RFcq5GrOWgOxGQE=w408-h408-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:50.336Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
"https://www.google.com/maps/place/Harsati+Valet,+Driving+%26+Maintenance+Services+L.L.C-Free+Estimates+and+Quotes/data=!4m7!3m6!1s0x89c6b7b5fc0e8765:0xdc41748f245e3a!8m2!3d40.0471242!4d-75.1608554!16s%2Fg%2F11f6nlxtbh!19sChIJZYcO_LW3xokROl4kj3RB3AA","Harsati Valet, Driving & Maintenance Services L.L.C-Free Estimates and Quotes",5.0,11,Valet parking service,"950 E Woodlawn St, Philadelphia, PA 19138, United States","2RWQ+RM Philadelphia, Pennsylvania, USA",http://harsativaletanddrivingservices.co.uk/,+1 267-309-7867,,https://lh3.googleusercontent.com/p/AF1QipN5Mopxxu1uuVVVvHXop3G-jJkxscI4ihVfaOCC=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:51:55.361Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Xfinity+Live!/data=!4m7!3m6!1s0x89c6c5ec34f599c3:0x6da0975b3ff6257d!8m2!3d39.9036554!4d-75.1693082!16s%2Fg%2F11sb4tp4zz!19sChIJw5n1NOzFxokRfSX2P1uXoG0,Xfinity Live!,4.2,11,Parking lot,"3660 S 11th St, Philadelphia, PA 19148, United States","WR3J+F7 Philadelphia, Pennsylvania, USA",https://www.xfinitylive.com/,+1 267-534-4264,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvtQpAhdRPj4vFV9nq3UA1lsz6F-Olu92gdr5UIvaMg4GwrjFg58U5dMmd2cOB6YmzjxlwDBNvIeAXqLQC15KKGpNrH_3-z9eoH4-i7LJuxalET_sww1wiW4-11zGhsaspgHJPXUuGr0bn=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:00.266Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Patriot+Parking/data=!4m7!3m6!1s0x89c6c62f6525dd3f:0xa2b8bbf17f4f5f8a!8m2!3d39.9497627!4d-75.1624957!16s%2Fg%2F1tdfjn3b!19sChIJP90lZS_GxokRil9Pf_G7uKI,Patriot Parking,2.4,56,Parking garage,"1308 Sansom St, Philadelphia, PA 19107, United States","WRXQ+W2 Philadelphia, Pennsylvania, USA",https://www.spotangels.com/#id=296650863&?ref=google_maps_website,+1 215-772-1511,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzn_OHeqc8z2l5cL26qeYqzlpDGt70jmeoutZtPc8vIL4b4utYS9mGZasXohYKHMOvstWXCqOknBZZ6G6V0th9fG_NroDaN1BuWxgx_zjH233JbQnZbztRYgP4XYkMmhqymwwP=w408-h408-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:03.507Z,,,,,,,,,,,
https://www.google.com/maps/place/DoubleTree+Public+Parking/data=!4m7!3m6!1s0x89c6c6256ccb1513:0xbf4b29dd20e65ddf!8m2!3d39.9476901!4d-75.1644121!16s%2Fg%2F1w15_db1!19sChIJExXLbCXGxokR313mIN0pS78,DoubleTree Public Parking,3.4,21,Parking garage,"237 S Broad St, Philadelphia, PA 19107, United States","WRXP+36 Philadelphia, Pennsylvania, USA",https://doubletree3.hilton.com/en/hotels/pennsylvania/doubletree-by-hilton-hotel-philadelphia-center-city-PHLBLDT/about/policies.html,+1 215-546-8107,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkvNhS8G2Ym2tyXMikqPzutSCS-AIqmhNgdEdr3GATPbFYj0w1T8Z25lGa0-k8Ge_Eet-xOQi5JaEF93wfCN83FnvV90QVMlnmi9hF17EM5sdNkPP8cze0l-rWqHKXlUvIQ50f=w486-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:06.352Z,,,,,,,,,,,
https://www.google.com/maps/place/ParkWhiz/data=!4m7!3m6!1s0x89c25906014d1c75:0x67f6df742011ca39!8m2!3d40.7466464!4d-73.9757501!16s%2Fg%2F11b76mcd1h!19sChIJdRxNAQZZwokROcoRIHTf9mc,ParkWhiz,2.2,186,Parking garage,"225 E 36th St, New York, NY 10016, United States","P2WF+MM New York, USA",https://www.spotangels.com/#id=2152162&?ref=google_maps_website,+1 888-472-7594,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYisihJGRVfP16prQ374Ny2MYCCGLn9-BlZRpMh0VQDPYGLvluNE-ht5PhzRpITB0OiDJHtmvQDuuV8Udxql9wjdeI2XAt-VqMGmFzoZCaYMxZ3fd4T61MUN9Wmyhnsh3OXNMU=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:11.258Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Newark+Airport+EWR+Parking/data=!4m7!3m6!1s0x89c253b0b6db8679:0xdf8397c6978fc729!8m2!3d40.7090578!4d-74.1536788!16s%2Fg%2F11gd68196k!19sChIJeYbbtrBTwokRKcePl8aXg98,Newark Airport EWR Parking,3.9,62,Parking lot,"39 Olympia Dr, Newark, NJ 07114, United States","PR5W+JG Newark, New Jersey, USA",https://vistaparking.com/,+1 973-465-9400,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgEm4amztI5JP4OHjiR6gI2jzCAodEW5WypscgxxWnROAIKGVHEb7mgwxh7UTs-rjKeUpGH257brLvKG5eHRF39GpnVaTm-7F2ULd61x3fydykmCMNsjCinhQgnTu8eORgUoz4Sg=w408-h725-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:16.325Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Perelman+Center+for+Advanced+Medicine+Garage/data=!4m7!3m6!1s0x89c6c65c7dd89b4b:0x128a875e87e4b1d6!8m2!3d39.9469221!4d-75.1925738!16s%2Fg%2F11c54dgd5s!19sChIJS5vYfVzGxokR1rHkh16HihI,Perelman Center for Advanced Medicine Garage,4.5,104,Parking garage,"3400 Civic Center Blvd, Philadelphia, PA 19104, United States","WRW4+QX Philadelphia, Pennsylvania, USA",https://www.pennmedicine.org/Locations/Perelman-Center-for-Advanced-Medicine/Directions-parking?y_source=1_ODc2OTQzOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 215-316-5151,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx518ACNYiWzOpx9zo4OoHLP_4qSuqevvSK0xYLt9a7CHSpXgWxi-U6ky_TnJUpGUAIuxf4LbWWN8mv2Y6IjsbJ0PRzqXT8uQvCmGqt28xyYTHgbDHtD8QN1AKiwlNxctL64T6ewg=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:21.333Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Parkway+Parking+-+1127+Race+Street/data=!4m7!3m6!1s0x89c6c62ba1bb51a3:0x55d75dd8d6ef762!8m2!3d39.9558541!4d-75.1584141!16s%2Fg%2F11ckks5byq!19sChIJo1G7oSvGxokRYvdujd11XQU,Parkway Parking - 1127 Race Street,3.2,19,Parking garage,"1127 Race St, Philadelphia, PA 19107, United States","XR4R+8J Philadelphia, Pennsylvania, USA",https://www.parkwaycorp.com/parking/locations/1127-race-street/philadelphia/pa/19107,+1 267-765-3652,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOZCtsZ4BYYXe7qJ42zkKWPMWRKu5LN--jU2aIL=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:26.623Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Tuttleman+Valet+-+Lot+%23118/data=!4m7!3m6!1s0x89c6c620ba5d6aa9:0x259dc42dcdee5552!8m2!3d39.9442852!4d-75.1714443!16s%2Fg%2F11bbrn8r1v!19sChIJqWpduiDGxokRUlXuzS3EnSU,Tuttleman Valet - Lot #118,2.3,3,Parking lot,"1700 South St, Philadelphia, PA 19146, United States","WRVH+PC Philadelphia, Pennsylvania, USA","https://lots.impark.com/imp?utm_source=google&utm_medium=maps&utm_content=0570118&utm_campaign=local_us#details=57,118",+1 215-829-8200,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CCUUS_LRInr_Elh39a084A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.35098&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:31.669Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,,,,
https://www.google.com/maps/place/Faulkner+Garage/data=!4m7!3m6!1s0x89c6b059e8340c11:0xd4a5389a6383ba03!8m2!3d40.1180019!4d-75.1203318!16s%2Fg%2F11gdgx9byy!19sChIJEQw06FmwxokRA7qDY5o4pdQ,Faulkner Garage,3.9,22,Parking garage,"Faulkner Garage, Abington, PA 19001, United States","4V9H+6V Abington, Abington Township, PA, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJqSLFyDkJzrpCV9g7Vmla4Gf6BkcgaF5e7fvTpanr1JyVTii1IF3uWCWFGct2D_mOLGbKdIXj7S54pixkhDSm4pZ5LSn87XL-lM-NQQvNIccqR8IcuwoKKeF2Pu4Lbn7gH1fjmw=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:36.721Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Winner+Ford/data=!4m7!3m6!1s0x89c763585c99f8e1:0xed05e264bbdac93a!8m2!3d39.1527162!4d-75.5127118!16s%2Fg%2F1tdn9mzq!19sChIJ4fiZXFhjx4kROsnau2TiBe0,Winner Ford,4.4,1443,Ford dealer,"591 S Dupont Hwy, Dover, DE 19901, United States","5F3P+3W Dover, Delaware, USA",https://www.winnerfordofdover.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,+1 302-734-0444,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ9TcI7CQrZxlt6wOLh9poMuBZV2HoLETJPSiPht-0ckMgZ1dYv-VOkrRn9VRp1-U_NuuqxjMCyWmKZKx5QAW6K_QTKLj8cChFqQf6-CY6vpYC-BTVYDzqUy9CyxhD8FfRuaMfJQ=w519-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:42.032Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/William+Penn+House/data=!4m7!3m6!1s0x89c6c6372b3b835d:0x2acfeceed7099ab0!8m2!3d39.9525813!4d-75.1718707!16s%2Fg%2F11gd67_tsr!19sChIJXYM7KzfGxokRsJoJ1-7szyo,William Penn House,1.5,33,Parking lot,"36S S 19th St, Philadelphia, PA 19103, United States","XR3H+27 Philadelphia, Pennsylvania, USA",,+1 215-568-4018,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIuSgn3oB8sXDcySESYbXEE5rS7ic89R9I7lAsv0vLoGm2usaQQKeebiTj1zTyt32XrzrxybonoiiA2pAMcojhufs9r8cAmPcY4eEphr7J-IBRPvzCpKWzjEGs4JFRp01UqJsICQ=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:45.265Z,,,,,,,,,,,
https://www.google.com/maps/place/ParkWhiz/data=!4m7!3m6!1s0x89c6c63a83497bdd:0x2d86a387bec871de!8m2!3d39.9495209!4d-75.1685629!16s%2Fg%2F11g03gqkzb!19sChIJ3XtJgzrGxokR3nHIvoejhi0,ParkWhiz,1.1,32,Parking garage,"1615 Chancellor St, Philadelphia, PA 19103, United States","WRXJ+RH Philadelphia, Pennsylvania, USA",https://www.parkwhiz.com/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k3eXIGm5MAvEuztxAjZudQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.72311&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:50.330Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Spruce+38+Garage/data=!4m7!3m6!1s0x89c6c65844dc7b4b:0xf93ea0b718f56160!8m2!3d39.9520122!4d-75.1992555!16s%2Fg%2F11c5wn2rs5!19sChIJS3vcRFjGxokRYGH1GLegPvk,Spruce 38 Garage,3.7,16,Parking lot,"S 38th St, Philadelphia, PA 19104, United States","XR22+R7 Philadelphia, Pennsylvania, USA",http://cms.business-services.upenn.edu/parking/,+1 215-898-8667,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRxa7nN6FX3ciChgDipYSaMao2-kbMCOSiQ1144UTOpyA_8XyrrZohz7z5jbP8XGA0kL58OMp7K0oPFHUZHsQGtP9CkWEZsuvv68U7gCvmd9YKfmUbrQ8B6dfZkt91rbTRPb30=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:53.495Z,,,,,,,,,,,
https://www.google.com/maps/place/Boyds+Parking/data=!4m7!3m6!1s0x89c6c76fd17dc091:0x60dde7d520e1061f!8m2!3d39.9520294!4d-75.1714763!16s%2Fg%2F11gr0_jh12!19sChIJkcB90W_HxokRHwbhINXn3WA,Boyds Parking,3.6,7,Parking lot,"001S110014, Philadelphia, PA 19103, United States","XR2H+RC Philadelphia, Pennsylvania, USA",https://www.boydsphila.com/pages/services,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0yEHYzvJGC7CUXeWAJxDlB1CmVP99X0m4180wuFCrDhlDqpP-Fh9rwcWTn3TG5hg9Ggyi41EqXsF4TDRz-e-LpaqCT3bxsea1lKwmMMLTUECUDtKxFrujF0HhReFWNfVzAmTc=w408-h408-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Little+Creek+DE/@39.167057,-75.4482541,14z",2025-10-28T18:52:56.389Z,,,,,,,,,,,
