placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/The+Bluffs+at+Blowing+Rock/data=!4m7!3m6!1s0x8850efe3292165b5:0x744a82cf7bc53c85!8m2!3d36.1257771!4d-81.7159437!16s%2Fg%2F11s2q75gxh!19sChIJtWUhKePvUIgRhTzFe8-CSnQ,The Bluffs at Blowing Rock,5.0,1,Association / Organization,"121 Blf Vw Blvd, Blowing Rock, NC 28605, United States","47GM+8J Blowing Rock, North Carolina, USA",http://www.thebluffsatblowingrock.com/,+1 828-963-7600,,https://lh3.googleusercontent.com/p/AF1QipMy6vFum4e_P-O3FBqYQZQJcTbo29yehEbyAJ5y=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Foscoe+Boone+NC/@36.161795,-81.7656647,14z",2025-09-25T17:19:42.118Z,,,
https://www.google.com/maps/place/Carolina+Mountain+Properties+%26+Rentals/data=!4m7!3m6!1s0x8851ac98232073f5:0x2cd77472a2876b0f!8m2!3d36.402609!4d-81.492265!16s%2Fg%2F1vn9pss5!19sChIJ9XMgI5isUYgRD2uHonJ01yw,Carolina Mountain Properties & Rentals,4.3,27,Real estate agency,"8 N Jefferson Ave, West Jefferson, NC 28694, United States","CG35+23 West Jefferson, North Carolina, USA",http://www.carolinamtn.com/,+1 800-628-2663,"Open ⋅ Closes 5 pm

Updated by others 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNcLX4cq0OMAEFTVBqpBd_ndwNxw2hsYwuuBCN2=w408-h291-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:05.358Z,,,
https://www.google.com/maps/place/Regency+Properties/data=!4m7!3m6!1s0x8851ac99ce3a40ed:0xb7af5a878af6d499!8m2!3d36.402341!4d-81.490589!16s%2Fg%2F1trprhh2!19sChIJ7UA6zpmsUYgRmdT2iodar7c,Regency Properties,4.0,52,Real estate agency,"204 E Main St, West Jefferson, NC 28694, United States","CG25+WQ West Jefferson, North Carolina, USA",https://regencypropertiesnc.com/,+1 336-246-2307,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOOj_b0olLoKmKpU8kk8Al0yOmTOvNLqvVHNpfC=w408-h303-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:10.455Z,,Identifies as women-owned,
https://www.google.com/maps/place/Call+Creek+Residential+Services/data=!4m7!3m6!1s0x8851adc8c69b141d:0xfb9e5a6f928ac65!8m2!3d36.416879!4d-81.5003335!16s%2Fg%2F11jsl31q0b!19sChIJHRSbxsitUYgRZawo-abluQ8,Call Creek Residential Services,,,Property management company,"1362 NC-194, West Jefferson, NC 28694, United States","CF8X+QV West Jefferson, North Carolina, USA",,+1 828-406-6385,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uI_aUet2cFkm1slLbjIsNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.97317&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:13.258Z,,,
https://www.google.com/maps/place/Stay+Blue+Ridge/data=!4m7!3m6!1s0x8851ac98471169f1:0x88525c4aa9fc41fe!8m2!3d36.4016593!4d-81.4919565!16s%2Fg%2F1wtbvl67!19sChIJ8WkRR5isUYgR_kH8qUpcUog,Stay Blue Ridge,4.0,36,Vacation home rental agency,"7b S Jefferson Ave, West Jefferson, NC 28694, United States","CG25+M6 West Jefferson, North Carolina, USA",http://www.stayblueridge.com/,+1 877-601-5020,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJzUFU02ppwQHVmy2hHaqzMgRxedRokx9iRUz6OiomN--cGGm55jkjpsSTiXoVunGsAwxtZ_MEPRA0lWKgMK0iZbgbRtC5VACIA2ASKDxkLetb29t24efzIUtGav8SOgrvXJVE=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:18.279Z,,,
https://www.google.com/maps/place/Ashe+High+Country+Realty/data=!4m7!3m6!1s0x8851ac98472571f7:0xa8d97fd6af80a59b!8m2!3d36.4016912!4d-81.4919927!16s%2Fg%2F1tgw5qv4!19sChIJ93ElR5isUYgRm6WAr9Z_2ag,Ashe High Country Realty,4.6,56,Real estate agency,"7 S Jefferson Ave, West Jefferson, NC 28694, United States","CG25+M6 West Jefferson, North Carolina, USA",https://www.ashecountyrealestate.com/,+1 336-246-6348,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP38gTBGpo4ivWJenNhtc96VbDx7OJcsNiB7bZe=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,1–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:23.744Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Chris+Barr,+Realty+ONE+Group+Results/data=!4m7!3m6!1s0x8851ad8dbd2219a1:0x2b4d4df3e36fc111!8m2!3d36.4007869!4d-81.4912475!16s%2Fg%2F11n0gplbcq!19sChIJoRkivY2tUYgREcFv4_NNTSs","Chris Barr, Realty ONE Group Results",5.0,1,Real estate agent,"19 E Ashe St Suite B, West Jefferson, NC 28694, United States","CG25+8G West Jefferson, North Carolina, USA",http://highcountrychris.com/?fbclid=IwAR1rmsZdQ2QYwVVN-h3Ve4C3UzVlj0IYCbDRA5vzEeWLBakf_c1pk-qP-0w,+1 336-977-2060,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ufwof4DBBdvONYzWliv1mQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.6926&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:29.034Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/4+Seasons+Vacation+Rentals+%26+Sales/data=!4m7!3m6!1s0x8851acf43b705edf:0x3e1cb9230ba728c6!8m2!3d36.4171776!4d-81.4757059!16s%2Fg%2F1wyc50k4!19sChIJ315wO_SsUYgRxiinCyO5HD4,4 Seasons Vacation Rentals & Sales,3.9,78,Vacation home rental agency,"370 S Main St, Jefferson, NC 28640, United States","CG8F+VP Jefferson, North Carolina, USA",http://www.4seasonsvacations.com/,+1 336-246-2700,"Open ⋅ Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOHlNrwErXlPwGohxP0AmgyLB1aJ3Svi_5VAJss=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:34.300Z,,Identifies as women-owned,
https://www.google.com/maps/place/Our+Point+of+View/data=!4m7!3m6!1s0x8851ad49b6c9dfa1:0x6d9e82f69021b0e6!8m2!3d36.4025658!4d-81.510287!16s%2Fg%2F11td33z67p!19sChIJod_JtkmtUYgR5rAhkPaCnm0,Our Point of View,,,Vacation home rental agency,"1261 Lauren Ln, West Jefferson, NC 28694, United States","CF3Q+2V West Jefferson, North Carolina, USA",https://carolinamountainplace.com/our-point-of-view/,+1 980-354-1006,"Open ⋅ Closes 5 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrM_vLW_HRF_EMI8ZYeQDte648UJPdXYdIi8Fm7cSM20Rxd823rskewl6JzAKxLwC_S1pmodvez3ouCrGXebp9j7jN0rsjkl1WzetSm3WFmgU1ZYLcuRsX8cIuy1ieWNdc5h7p7MeA3lYqI=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:39.292Z,,,
https://www.google.com/maps/place/A-1+Mountain+Realty/data=!4m7!3m6!1s0x8851ac981420dcb3:0x56584db04fafbaa0!8m2!3d36.402237!4d-81.492542!16s%2Fg%2F1v_nd62t!19sChIJs9wgFJisUYgRoLqvT7BNWFY,A-1 Mountain Realty,4.4,15,Real estate agent,"1 N Jefferson Ave, West Jefferson, NC 28694, United States","CG24+VX West Jefferson, North Carolina, USA",https://a1mountainrealty.com/?utm_source=gbp&utm_medium=organic,+1 336-846-4900,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOSknPFhqsyMXy7eCZH0iETFx1FnqaOyr-e6XhC=w408-h408-k-no,true,8:30 am–4:30 pm,8:30 am–4 pm,9 am–1 pm,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:44.611Z,,Identifies as women-owned,
https://www.google.com/maps/place/Randy+Rhodes+Associates+%26+PA/data=!4m7!3m6!1s0x8851ab63fb8dd29d:0x4bf0d44effb109b8!8m2!3d36.387194!4d-81.487934!16s%2Fg%2F1v9t_lyx!19sChIJndKN-2OrUYgRuAmx_07U8Es,Randy Rhodes Associates & PA,3.3,7,Land surveyor,"1209 S Jefferson Ave, West Jefferson, NC 28694, United States","9GP6+VR West Jefferson, North Carolina, USA",,+1 336-846-5416,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FV8qs6p0wppL-Mrspmoqxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.75356&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:49.695Z,,,
https://www.google.com/maps/place/Mountainscape+Realty/data=!4m7!3m6!1s0x8851acf3bbcfdb3f:0xa7f503119e14fb07!8m2!3d36.4166837!4d-81.4790166!16s%2Fg%2F1tj2jll2!19sChIJP9vPu_OsUYgRB_sUnhED9ac,Mountainscape Realty,4.9,112,Real estate agency,"434 McConnell St, Jefferson, NC 28640, United States","CG8C+M9 Jefferson, North Carolina, USA",http://www.mountainscaperealty.com/,+1 336-846-8977,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMsL4sLG7nAVfnDr-U1pVY9uycLSIIxerD2Uwzu=w408-h255-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:54.766Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/High+Mountain+Cabin+Rentals/data=!4m7!3m6!1s0x8851acf3bbcfdb3f:0x589b590968150d48!8m2!3d36.4166837!4d-81.4790166!16s%2Fg%2F1tfgkj08!19sChIJP9vPu_OsUYgRSA0VaAlZm1g,High Mountain Cabin Rentals,4.6,49,Cabin rental agency,"434 McConnell St, Jefferson, NC 28640, United States","CG8C+M9 Jefferson, North Carolina, USA",http://www.highmountaincabinrentals.com/,+1 866-931-6210,"Open ⋅ Closes 7 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPYsJ7Qw4BhZywztNXg43xdvDwq4YT2fVKVXjKT=w408-h270-k-no,true,9 am–7 pm,9 am–7 pm,9 am–3 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:20:59.666Z,,,
https://www.google.com/maps/place/Ashe+County+Chamber+of+Commerce/data=!4m7!3m6!1s0x8851ac97751ca4a7:0xb0e4ee9dcc5e9880!8m2!3d36.4022083!4d-81.4925312!16s%2Fg%2F1thbxc6b!19sChIJp6QcdZesUYgRgJhezJ3u5LA,Ashe County Chamber of Commerce,4.6,17,Chamber of Commerce,"1 N Jefferson Ave suite c, West Jefferson, NC 28694, United States","CG24+VX West Jefferson, North Carolina, USA",http://www.ashechamber.com/,+1 888-343-2743,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPdcknfMVZeULqIxtjXmBHYdfPgHJZ63AcGQFhd=w847-h240-k-no,true,9 am–5 pm,9 am–5 pm,10 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:04.641Z,,,
"https://www.google.com/maps/place/Ironclad+property+management/@36.3834415,-81.4887045,13z/data=!3m1!4b1!4m6!3m5!1s0xa59a7e05b24b794b:0x1b905a57bcb69e93!8m2!3d36.3834415!4d-81.4887045!16s%2Fg%2F11tjp8rdwj",Ironclad property management,,,Property management company,,,,+1 561-371-5918,Open ⋅ Closes 4 pm,,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:11.376Z,,,
https://www.google.com/maps/place/Mountain+Aire+Golf+Course/data=!4m7!3m6!1s0x885054ba3dc0a94b:0xffe6d0fdb070e26!8m2!3d36.3818324!4d-81.5262443!16s%2Fg%2F1tf7ydzk!19sChIJS6nAPbpUUIgRJg4H2w9t_g8,Mountain Aire Golf Course,4.8,189,Golf club,"1396 Fairway Ridge Dr, West Jefferson, NC 28694, United States","9FJF+PG West Jefferson, North Carolina, USA",https://mountainaire.com/,+1 336-877-4716,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7fdC3oMekHonYgQgtm6Jy1CV7z0N06qbMLoq--7m2XYExZwFFTeCyxBEtvceMSET_fzQ0Qjw6VyBTuCMw8KRst447kbEP06JnCNod2iYpKmA-iiuQTjBgCW4ovPPFkKMI_d1UvQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:14.698Z,,,
https://www.google.com/maps/place/Jordan+Estates/data=!4m7!3m6!1s0x8851acecdecbbf17:0x463873e47dc2b7c1!8m2!3d36.4116439!4d-81.4791203!16s%2Fg%2F11hc_1l90z!19sChIJF7_L3uysUYgRwbfCfeRzOEY,Jordan Estates,5.0,1,Mobile home rental agency,"619 S Main St suite a, Jefferson, NC 28640, United States","CG6C+M9 Jefferson, North Carolina, USA",,+1 336-977-3100,"Open ⋅ Closes 4 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPnwKZXY412_8xKLDL-B-7b_1mLbeNlnfpgOgX3=w408-h334-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:20.266Z,,,
https://www.google.com/maps/place/New+River+Realty+%26+Rentals/data=!4m7!3m6!1s0x8851ad9105eeceb5:0xbaadf003be0a08c5!8m2!3d36.4205147!4d-81.470659!16s%2Fg%2F11mwhfr7cv!19sChIJtc7uBZGtUYgRxQgKvgPwrbo,New River Realty & Rentals,4.7,3,Real estate agency,"234 E Main St, Jefferson, NC 28640, United States","CGCH+6P Jefferson, North Carolina, USA",http://www.newriverrr.com/,+1 336-846-2550,"Open ⋅ Closes 5 pm

Confirmed by phone call 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOb8iye8RM78GljIRCMMCXwJys0DIgsLqnoYQCO=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:25.602Z,,Identifies as women-owned,
https://www.google.com/maps/place/Calhoun+Creative+Solutions/data=!4m7!3m6!1s0x40135f70c3eb19f5:0x681d8eedc584a037!8m2!3d36.4037177!4d-81.4917193!16s%2Fg%2F11nxqqwy6s!19sChIJ9Rnrw3BfE0ARN6CExe2OHWg,Calhoun Creative Solutions,5.0,12,Marketing agency,"108 E 2nd St, West Jefferson, NC 28694, United States","CG35+F8 West Jefferson, North Carolina, USA",http://www.calhouncreativesolutions.com/,+1 828-406-9375,Open ⋅ Closes 2:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iKy6u2bdVaIQUbPWKEm9Cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.82074&pitch=0&thumbfov=100,true,8:30 am–2:30 pm,8:30 am–2:30 pm,Closed,Closed,8:30 am–2:30 pm,8:30 am–2:30 pm,8:30 am–2:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:30.755Z,,,
https://www.google.com/maps/place/Jefferson+Rent+All+Inc/data=!4m7!3m6!1s0x8851acf480a2077f:0x82a1c50793803dc!8m2!3d36.4152922!4d-81.4769222!16s%2Fg%2F1tj97342!19sChIJfweigPSsUYgR3AM4eVAcKgg,Jefferson Rent All Inc,4.6,70,Party equipment rental service,"427 S Main St, Jefferson, NC 28640, United States","CG8F+46 Jefferson, North Carolina, USA",https://jeffersonrentall.com/,+1 336-846-8136,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrA2-oT_WXF3rbkBjRh_5olN72U1FTrExprIl3Oj9XlJFVsmUlykL_Sb7rbJytwherBL07evYKpZ9OVJUSiciJoN13OU30pMealIlFKuFzs993-iqyl6nd9tSOR8OJ5E-oyXA=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,8 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:35.817Z,,,
https://www.google.com/maps/place/Gatewood+Group+Real+Estate/data=!4m7!3m6!1s0x8851ad4f63803ae3:0x783914c1795fb87!8m2!3d36.3328076!4d-81.420315!16s%2Fg%2F11ft_5whqj!19sChIJ4zqAY0-tUYgRh_uVF0yRgwc,Gatewood Group Real Estate,5.0,57,Real estate agency,,,http://www.jongatewood.com/,+1 828-773-9852,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMk945Y-mORlCDDSA0PPq_w9GBkX9qsGu4lEWuo=w425-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:40.893Z,,,
"https://www.google.com/maps/place/John+Swart,+Realtor+at+Realty+One+Group+Results/data=!4m7!3m6!1s0x8851ad109d167e55:0x372a59ace85733f8!8m2!3d36.4008023!4d-81.4912645!16s%2Fg%2F11lzn8sktm!19sChIJVX4WnRCtUYgR-DNX6KxZKjc","John Swart, Realtor at Realty One Group Results",5.0,9,Real estate agent,"19 E Ashe St, West Jefferson, NC 28694, United States","CG25+8F West Jefferson, North Carolina, USA",https://johnswart.myrealtyonegroup.com/,+1 828-263-6897,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ufwof4DBBdvONYzWliv1mQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.2418&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:46.102Z,,,
https://www.google.com/maps/place/Taryne+Seatz+at+The+W+Group+%26+Realty+ONE+Group+Results/data=!4m7!3m6!1s0x8851ad09f2e6e647:0xecf53d94b186698e!8m2!3d36.4007869!4d-81.4912475!16s%2Fg%2F11nxs_z7xn!19sChIJR-bm8gmtUYgRjmmGsZQ99ew,Taryne Seatz at The W Group & Realty ONE Group Results,5.0,13,Real estate agent,"19 E Ashe St, West Jefferson, NC 28694, United States","CG25+8G West Jefferson, North Carolina, USA",https://taryneseatz.myrealtyonegroup.com/,+1 828-406-6858,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNYe97wcy_HERiPIFBw2sAS8obeti_ouxJuqfAf=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:51.308Z,,,
https://www.google.com/maps/place/Ashe+Ship+and+Print/data=!4m7!3m6!1s0x8851ac82a4851999:0x73c9065b361d58a!8m2!3d36.391659!4d-81.4826155!16s%2Fg%2F1tcx7qcx!19sChIJmRmFpIKsUYgRitVhs2WQPAc,Ashe Ship and Print,4.0,97,Shipping and mailing service,"1400 Mt Jefferson Rd, West Jefferson, NC 28694, United States","9GR8+MX West Jefferson, North Carolina, USA",http://www.asapwj.com/,+1 336-846-4877,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNz2Hbia63f2nyDVXrfvJuvKWXaf8pBP_lN1CcS=w614-h240-k-no,true,9 am–6 pm,9 am–6 pm,12–4 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:21:56.472Z,,,
https://www.google.com/maps/place/Jemsite+Development+LLC/data=!4m7!3m6!1s0x8851ac3a2b545527:0xae18484d71929699!8m2!3d36.4189406!4d-81.4436861!16s%2Fg%2F1tw1fjhz!19sChIJJ1VUKzqsUYgRmZaScU1IGK4,Jemsite Development LLC,5.0,1,Real estate developer,"1608 U.S. Hwy 221 N, Jefferson, NC 28640, United States","CH94+HG Jefferson, North Carolina, USA",http://www.jemsitedevelopment.com/,+1 336-846-4289,,https://lh3.googleusercontent.com/p/AF1QipPwbKzvOdtgOL1npZu2Zq7Efx357FfbOUSxdhbu=w408-h270-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:22:06.378Z,,,
https://www.google.com/maps/place/Jordan+%26+Jordan+Law+Office+PLLC/data=!4m7!3m6!1s0x8851ac59b410e1a5:0x343aae196b3943de!8m2!3d36.4158769!4d-81.4759453!16s%2Fg%2F1tf2yhf8!19sChIJpeEQtFmsUYgR3kM5axmuOjQ,Jordan & Jordan Law Office PLLC,4.1,7,Lawyer,"409-D, 409 S Main St, Jefferson, NC 28640, United States","CG8F+9J Jefferson, North Carolina, USA",https://jonathanjordanlaw.com/index.php,+1 336-846-1657,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5q3e25iNR5kzCt_bgQpx8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.72014&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:22:11.237Z,,,
https://www.google.com/maps/place/Leavitt+Elite+Insurance+Advisors/data=!4m7!3m6!1s0x8851ac96c5ee249b:0xd88bddd5f61d2d06!8m2!3d36.4063088!4d-81.489128!16s%2Fg%2F1tg6l7kw!19sChIJmyTuxZasUYgRBi0d9tXdi9g,Leavitt Elite Insurance Advisors,4.9,12,Insurance agency,"425 E 2nd St, West Jefferson, NC 28694, United States","CG46+G8 West Jefferson, North Carolina, USA",https://www.leavitt.com/elite/,+1 336-846-4196,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNF0h9Jrfy-AxZveVqfWjRYvji-pBgLM7cAemEF=w425-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:22:16.118Z,,,
"https://www.google.com/maps/place/Northwest+Tree+Service,+LLC/data=!4m7!3m6!1s0x8851ac8e443960a5:0xc50283ba415c54a7!8m2!3d36.4056404!4d-81.4806106!16s%2Fg%2F1tf6brdj!19sChIJpWA5RI6sUYgRp1RcQbqDAsU","Northwest Tree Service, LLC",4.8,23,Tree service,"445 Wade E Vannoy Dr, West Jefferson, NC 28694, United States","CG49+7Q West Jefferson, North Carolina, USA",http://www.northwesttreeservicenc.com/,+1 336-846-4343,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l0lbtTVJmcEIBv0bs04gYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.872116&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:22:21.306Z,,,
"https://www.google.com/maps/place/Ashe+County+Manager/@36.4181925,-81.459054,17z/data=!3m1!4b1!4m6!3m5!1s0x8851ac44ef0216df:0x3575932dcfe44fc!8m2!3d36.4181925!4d-81.459054!16s%2Fg%2F12m8ytwvb",Ashe County Manager,,,County government office,"150 Government Cir, Jefferson, NC 28640, United States","CG9R+79 Jefferson, North Carolina, USA",http://www.ashecountygov.com/,+1 336-846-5501,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Jefferson+Boone+NC/@36.4037364,-81.4928829,14z",2025-09-25T17:22:26.189Z,,,
