placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/AAA+Discount+Mufflers+and+Catalytic+Converters/data=!4m7!3m6!1s0x87220cd55c1c68d1:0xc034211fa595e54f!8m2!3d35.0849674!4d-106.6833081!16s%2Fg%2F1jkxsfrm6!19sChIJ0WgcXNUMIocRT-WVpR8hNMA,AAA Discount Mufflers and Catalytic Converters,4.8,175,Muffler shop,"142 40th St SW, Albuquerque, NM 87105, United States","38M8+XM Albuquerque, New Mexico, USA",http://discountmufflerandautomotive.com/,+1 505-200-0510,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNfP3Bm5YipOdorovRLKAO2m_fyrrP9tlqY9VFVSyM-hk4bjzj_1ZbEo9pGnFZx5uV1D-qzuWJAPGgxCFNXFDlnLDFKFXTvjyI5HT_-eSC_Io0u6vOQDFfx30g9eMNwnWo4bg7=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-03-23T15:19:56.320Z,· In-store shopping,
https://www.google.com/maps/place/All+H.E.A.R.T+Fleet+Services+LLC+-+Mobile+Diesel+Semi+Truck%2FTrailer+Repair/data=!4m7!3m6!1s0x8722739dc3e212a1:0x54e5b0fe786002e!8m2!3d35.117006!4d-106.6235292!16s%2Fg%2F11mvsp1kq7!19sChIJoRLiw51zIocRLgCG5w9bTgU,All H.E.A.R.T Fleet Services LLC - Mobile Diesel Semi Truck/Trailer Repair,3.9,143,Truck repair shop,"3200 Pan American Frontage Rd N, Albuquerque, NM 87107, United States","498G+RH Albuquerque, New Mexico, USA",https://www.facebook.com/HEARTFleetSvcs505,+1 505-835-4065,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEtqMCpmwTmwAs1sc03siO33-uJL21q__sjmUByQzW066znD3eyadv492ahyqa50jcK4QiHWDJuLnot--pm9MLHCjXXd4NdVZtfsdijvPTqx3lOBEvhQcghKUCqOmMzKKR-TR2G0B4Nonj=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-03-23T15:20:00.689Z,,Identifies as veteran-owned
https://www.google.com/maps/place/Southern+Tire+Mart/data=!4m7!3m6!1s0x872275c00b45f8b7:0x2e446e60d1497e03!8m2!3d35.1142353!4d-106.6134502!16s%2Fg%2F11yfx89mqx!19sChIJt_hFC8B1IocRA35J0WBuRC4,Southern Tire Mart,4.4,7,Tire shop,"2848 Girard Blvd NE, Albuquerque, NM 87107, United States","497P+MJ Albuquerque, New Mexico, USA",https://stmtires.com/,+1 505-884-0686,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoDtRIpy9H_NGJW9Tr7lTJy1p44JmsXdalpzylwrIQv573RKvrR2ARaTs65SavsQ4W6yWj_2q6saKE5mVvFnCzPeGoxkGoJEsPiC5MZ1_DiaiSY2eq9pkih2JGpqN906m7QNSaHWHf_mYio=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-03-23T15:20:05.021Z,,
https://www.google.com/maps/place/ABQ+Mobile+Truck+and+Trailer+Repair/data=!4m7!3m6!1s0x8722756d2d98dc9d:0x67126ee372f103ff!8m2!3d35.1364072!4d-106.5921543!16s%2Fg%2F11q8spq9t8!19sChIJndyYLW11IocR_wPxcuNuEmc,ABQ Mobile Truck and Trailer Repair,2.8,4,Truck repair shop,"4806 Jefferson St NE, Albuquerque, NM 87109, United States","4CP5+H4 Albuquerque, New Mexico, USA",https://www.abqmobiletruckandtrailerrepair.com/4806-jefferson-st-ne-albuquerque-nm-87109,+1 505-591-4776,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQSdL4FdGpWdHrIjwXNl-znMCcKGlSwqgSXwzyfTq3I2ggBZybxVimP7eCfXRu2boyie-Vdl9aDtnb4KMZZ8ys89Q97ut7dMfVTash6TiyqiJrUj-rrD4MX2RHzR26PyOscc4=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-03-23T15:20:09.832Z,,
https://www.google.com/maps/place/Pat%27s+Mechanical/data=!4m7!3m6!1s0x871883521fefffff:0x1c23eb4a26b46470!8m2!3d35.304711!4d-106.4510088!16s%2Fg%2F11q2y_vxd0!19sChIJ___vH1KDGIcRcGS0JkrrIxw,Pat's Mechanical,5.0,1,Auto repair shop,"11 Tunnel Springs Rd, Placitas, NM 87043, United States","8G3X+VH Placitas, New Mexico, USA",,+1 505-449-7740,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zko3TBen9YkFpWnBPIFZEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.84267&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:26.993Z,,
https://www.google.com/maps/place/Placitas+Community+Senior+Center/data=!4m7!3m6!1s0x871884b068e94449:0x9ade7d97c31d8ac!8m2!3d35.3127781!4d-106.4262331!16s%2Fg%2F11g9d06cdg!19sChIJSUTpaLCEGIcRrNgxfNnnrQk,Placitas Community Senior Center,4.8,22,Senior citizen center,"41 Camino De Las Huertas, Placitas, NM 87043, United States","8H7F+4G Placitas, New Mexico, USA",http://www.sandovalcountynm.gov/departments/community-services/senior-services/senior-centers/placitas-senior-center/,+1 505-867-1396,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FtMTY6tGgMP9G9spwgO9Ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.3657&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:31.614Z,,
https://www.google.com/maps/place/La+Camelia+Wheels+And+Tires/data=!4m7!3m6!1s0x87220d9cbac4bf55:0x28643463f9dddf4f!8m2!3d35.0442112!4d-106.7103306!16s%2Fg%2F113h22lbw!19sChIJVb_EupwNIocRT9_d-WM0ZCg,La Camelia Wheels And Tires,4.6,132,Tire shop,"2511 Coors Blvd SW, Albuquerque, NM 87121, United States","27VQ+MV Albuquerque, New Mexico, USA",https://cameliawheelsandtires.com/,+1 505-873-3185,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqi-CdvyS6ssRvxFJ3L_awQFcN7djNBq28sETz8Q09aXCZlFcaTe8uzpR6dwa4SPZH0oDxSUqOkmAHxjEmNmPTCDkI6hosjsL8HCdXXwhxTXIHbUtTxlldGeN8Nly1eXhRXumgA=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:35.966Z,,
https://www.google.com/maps/place/Little+Patron+Tire+Shop/data=!4m7!3m6!1s0x87220fb994d69b03:0x7627dfe5e9c9fa54!8m2!3d34.9535363!4d-106.69524!16s%2Fg%2F11fy4wz0s_!19sChIJA5vWlLkPIocRVPrJ6eXfJ3Y,Little Patron Tire Shop,4.7,53,Tire shop,"7529 Isleta Blvd SW, Albuquerque, NM 87105, United States","X833+CW Albuquerque, New Mexico, USA",,+1 505-459-9405,Open · Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gG4f5IehD6SNeiQJHBrH4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.6941&pitch=0&thumbfov=100,false,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:40.282Z,,
https://www.google.com/maps/place/Placitas+Trailhead/data=!4m7!3m6!1s0x871883281bfde5fb:0x99e1930ad84c4a44!8m2!3d35.3040521!4d-106.4861668!16s%2Fg%2F11c1rsx70c!19sChIJ--X9GyiDGIcRREpM2AqT4Zk,Placitas Trailhead,4.7,259,Hiking area,"Forest Loop Rd, Placitas, NM 87043, United States","8G37+JG Placitas, New Mexico, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmrnmwjWA4dxRMvQVHLtnoJWHpE_Dr9y_Gege6WTkPWC5d7owd8jpZk2Oznt7z-MoVQd8Cp_-B_-YpGF7NhbGl3A6ABcJ6p1lzf8yExxjERwacZt-HuAOYMKGBu6P2U7wapdbw=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:44.802Z,,
https://www.google.com/maps/place/Certified+Mobile+Alignment/data=!4m7!3m6!1s0x4ffc15df3de23e27:0xac31a4d6b744cfa0!8m2!3d36.7861982!4d-108.995021!16s%2Fg%2F11vt1vdd63!19sChIJJz7iPd8V_E8RoM9Et9akMaw,Certified Mobile Alignment,5.0,24,Wheel alignment service,,,http://certifiedmobilealignment.com/,+1 505-445-8844,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-S3guCedX81E4ImOn0fEnEiIwkq695q9dvlbxTfbgYNlqvI7a8pv1k5k66IUgFzc00piGXrTWzSitIMPxynN7A7HdxKrBl_34qazkmtRltNgbAphmAwTipRN6FfGdcys1vLD6=w408-h860-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:49.032Z,,
https://www.google.com/maps/place/Sandia+Cave+Trailhead/data=!4m7!3m6!1s0x87189ba59d32c875:0x80265dcf8bdb5b41!8m2!3d35.250201!4d-106.4100542!16s%2Fg%2F11b7lm2rg6!19sChIJdcgynaWbGIcRQVvbi89dJoA,Sandia Cave Trailhead,4.6,354,Historical landmark,"NM-165, Placitas, NM 87043, United States","7H2Q+3X Placitas, New Mexico, USA",https://www.fs.usda.gov/recarea/cibola/recarea/?recid=71221,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepy6dnR0UxtYmQztCMGWOdZNCXi-0n-oP-k4JM6wXCm7iKA9pfVMpPSLEZM0piQYlVHeXUFHnk33Is1x67nsULBE9UbodS1dIFtOcX6tCgP9AeIWMz4k4ADGBFxhda7hRnGCyiG=w408-h725-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:53.798Z,,
https://www.google.com/maps/place/La+Chiquita/data=!4m7!3m6!1s0x87220d3ff4296d3f:0xc118e26bc8305d9c!8m2!3d35.073366!4d-106.6990964!16s%2Fg%2F1ts1n2lf!19sChIJP20p9D8NIocRnF0wyGviGME,La Chiquita,4.2,143,Tire shop,"705 Old Coors Dr SW, Albuquerque, NM 87121, United States","38F2+89 Albuquerque, New Mexico, USA",http://www.lachiquitatire.com/,+1 505-831-7011,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergL_-B1ZGf_2823pmt3tBuI5aaf4kK_oo_2Qrt5CdL1uYd5M5tqibyJ3g8VgtxabnZk21HCGj0EFm3E8Dmrckru89oeO5VjMoTGyvp6y1zgECOmEz-XR_iUg9dmmvEJzo8C10=w426-h240-k-no,false,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:20:58.168Z,· In-store pick-up,
"https://www.google.com/maps/place/Gonzalez+Tire+Services+LLC/@34.1661974,-106.026237,7z/data=!3m1!4b1!4m6!3m5!1s0xac91e33040640565:0x3f7198c6c81e4fc2!8m2!3d34.1661974!4d-106.026237!16s%2Fg%2F11wh6y9jbv",Gonzalez Tire Services LLC,5.0,1,Road construction machine repair service,,,,+1 505-348-7383,,,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:02.273Z,,
https://www.google.com/maps/place/Carlos+Tire+Shop/data=!4m7!3m6!1s0x87220dd1bf38214d:0xd14b4f4a6bf76d02!8m2!3d35.0193533!4d-106.6839832!16s%2Fg%2F11cnz8sflc!19sChIJTSE4v9ENIocRAm33a0pPS9E,Carlos Tire Shop,4.5,92,Tire shop,"3901 Isleta Blvd SW, Albuquerque, NM 87105, United States","2898+PC Albuquerque, New Mexico, USA",,+1 505-873-5326,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKM8tiVIGD5OoLHta4SyiVTvydImCPQOqwZI1e5JN0LXq5m7mzGB-OzeMmGAsP6ZsRZ8b-R67euay1WtA2-woH_zhIQkbrMyt8M5ePAEgiUDS-jlMaPjsdZbmwoJ87Yh26dGi2=w408-h725-k-no,false,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–3:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:06.635Z,,
https://www.google.com/maps/place/United+States+Postal+Service/data=!4m7!3m6!1s0x871884b1903f7c3b:0xb1c2a5337575035c!8m2!3d35.308864!4d-106.4267056!16s%2Fg%2F1tdb4r8q!19sChIJO3w_kLGEGIcRXAN1dTOlwrE,United States Postal Service,3.4,30,Post office,"652 NM-165, Placitas, NM 87043, United States","8H5F+G8 Placitas, New Mexico, USA",https://tools.usps.com/locations/details/1377694?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,+1 800-275-8777,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogbyAOIc8ApH1UA6tp4BRJguJPzvrYTXPXLcF5ez0kjTzPbO_1WdMH80mJiOwjUeDqcxTYg2PTXu2-j2QEpBR5T_sBSalF3lL3NUa9EXG6IPZPzHYPAv_W5ya7tsMC895hnjMSBXKK8lOv=w408-h413-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7–11 am,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:17.531Z,,
https://www.google.com/maps/place/Independent+Vehicle+Service/data=!4m7!3m6!1s0x87220cb48a367311:0xfc1da5ad718c8bd2!8m2!3d35.0978422!4d-106.6484092!16s%2Fg%2F1tfqg7_1!19sChIJEXM2irQMIocR0ouMca2lHfw,Independent Vehicle Service,4.7,495,Auto repair shop,"312 Kinley Ave NW, Albuquerque, NM 87102, United States","39X2+4J Albuquerque, New Mexico, USA",http://www.ivsabq.com/,+1 505-337-4445,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepF4Ob8BuP7wYc_Po8UxDG3mKZCpWgEQ-hrlvut4qADcH9qLGITqgRzm1HUKwfd9Pg9No5sbOGTIUUyVFA6ZHJc-VMu80SaDBF-rFuGLTAmUGIOt1ZKtcqP88B429-d4F6hPQ4_nug4ad-m=w408-h281-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:22.110Z,,
https://www.google.com/maps/place/Sports+Chiropractic+%26+Massage/data=!4m7!3m6!1s0x808f7fe30218b559:0x53dbfbc823cdc44c!8m2!3d35.3091265!4d-106.493367!16s%2Fg%2F11g0mdgldj!19sChIJWbUYAuN_j4ARTMTNI8j721M,Sports Chiropractic & Massage,5.0,146,Chiropractor,"221 NM-165 Suite H, Placitas, NM 87043, United States","8G54+MM Placitas, New Mexico, USA",https://sportschironm.com/,+1 505-808-4739,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4QivkHltF6Mrz-ynKiYUPFsRcQmqt0JhcxYYAfMEv1bu0Dc5l7-fZF-HD0M9AcBvlakFXYvYacvHIsT6PfSPSGeKwd0QTI4T0awAKRmMaYrfNEqImoLvJgzqssyCFCG7iLMU=w408-h355-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:26.409Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Auto+Mobile+Oil+Change+LLC/data=!4m7!3m6!1s0x29028c514c97bb8d:0x34b7a54c9d619af!8m2!3d35.2865225!4d-106.716246!16s%2Fg%2F11w2g154z4!19sChIJjbuXTFGMAikRrxnWyVR6SwM,Auto Mobile Oil Change LLC,5.0,20,Oil change service,,,,+1 505-639-8542,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertTLWRUD4tHDHHFO-JtR3LH7KGk-PNo8Ur9EcYg3U930U7gmfUeowMCvU5svqwCy4Kpl7btuz-m8mL4727BLAhrI5Ybt6jD-ORXdFgDB7qxnSY_FUz9FIkQIC4cL8P9MChd43e1Q=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:30.695Z,,
"https://www.google.com/maps/place/Montez+Towing+and+Roadside+Assistance,+LLC/data=!4m7!3m6!1s0x87226d88a80350c9:0xfdad90ddfc4d77e6!8m2!3d35.169989!4d-106.671984!16s%2Fg%2F11qk7k3qxp!19sChIJyVADqIhtIocR5ndN_N2Qrf0","Montez Towing and Roadside Assistance, LLC",4.9,45,Towing service,,,,+1 505-720-4173,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerpNhT9fNSQaWc_-1uXaHIeLHo0U10fEDNLBrCUi34G5yNDp-1MT6cY2WjHs_j_sOHHXt2L1Uhsh7IbAmW_hQmmq4a4d3uDt9xPnzWq9nJ5kFbA-0h1zEMzaFYrgboC1NTfWec=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:35.130Z,,
"https://www.google.com/maps/place/Rapid+Roadside+LLC/@35.6998645,-106.9353635,9z/data=!3m1!4b1!4m6!3m5!1s0x4d21833c65a4c4b3:0x4b5f360c02587e74!8m2!3d35.6998645!4d-106.9353635!16s%2Fg%2F11y3wp1rcy",Rapid Roadside LLC,4.9,67,Towing service,,,,+1 505-492-9283,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:41.489Z,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x87220d8c0aec19bd:0x9ba478d502f892b1!8m2!3d35.0191106!4d-106.7144832!16s%2Fg%2F11jmnmpkcd!19sChIJvRnsCowNIocRsZL4AtV4pJs,Discount Tire,4.3,439,Tire shop,"3921 Las Estancias Ct, Albuquerque, NM 87121, United States","279P+J6 Albuquerque, New Mexico, USA",https://www.discounttire.com/store/nm/albuquerque/s/2221,+1 505-600-4039,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMtr4zI66hQY77pnkiLh9COhYL0PoCfUBloL5hPg3GuQipbXL98jSvb0k8fMAmAlYYdYQELack5z2ZBgQeJbC8NmYrjJlpzZ08vORbhnf6S0XvdBk9gUFNdV8j4yUjvsLOvfk=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:45.972Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/MRA+Roadside+Service/data=!4m7!3m6!1s0xa42dc4b9896158e7:0xd0dfe944d71001d7!8m2!3d35.0443679!4d-106.673472!16s%2Fg%2F11vrz10f29!19sChIJ51hhibnELaQR1wEQ10Tp39A,MRA Roadside Service,5.0,8,Diesel engine repair service,,,,+1 505-537-3382,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZSamXhBMgyetjAPTGQRFnmXpDmtiGhi3meoJ2rGM8tRxAhT6wsUibo5tyO0U-RZ3ipEUHvg2zikc6pcvvOZXpiL2DoJtNSaPukqu9ab_DLeRj4MxtHvIgx4LCxtZEgymXTdyV=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:50.197Z,,
https://www.google.com/maps/place/L+%26+C+Automotive/data=!4m7!3m6!1s0x87227a7c7427ab75:0xe3877741000bd86d!8m2!3d35.2755896!4d-106.6706368!16s%2Fg%2F11csr_l_z4!19sChIJdasndHx6IocRbdgLAEF3h-M,L & C Automotive,4.7,22,Auto repair shop,"1050 33rd St NE #2, Rio Rancho, NM 87144, United States","78GH+6P Rio Rancho, New Mexico, USA",,+1 505-804-2076,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E_-5CryXZW1BG_WAWGWfCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.59203&pitch=0&thumbfov=100,false,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:54.415Z,,
https://www.google.com/maps/place/Bosque+Tire+and+Automotive/data=!4m7!3m6!1s0x872204ee7d4ff74f:0x15ff8f1fcf8caf9d!8m2!3d34.8644763!4d-106.6912625!16s%2Fg%2F1tgnb1wh!19sChIJT_dPfe4EIocRna-Mzx-P_xU,Bosque Tire and Automotive,4.7,44,Auto repair shop,"655 Bosque Farms Blvd, Bosque Farms, NM 87068, United States","V875+QF Bosque Farms, New Mexico, USA",,+1 505-869-2692,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZvg6Kikib9mQkDoz4wiyo8jujgJk1daQ3TPDAn_LzVpHuGH12U7kHCHNfHQp9FgpIVK3S1Zi4eQxIBwI1YWZmOVIqcQFDlZUgxAFlSHlmyKbG2m7NZBOxm4833blPR7m4Pl8F=w493-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:21:58.760Z,,
"https://www.google.com/maps/place/Toyo+Auto+Services,+Inc./data=!4m7!3m6!1s0x87220af5290625ff:0xf262bd5bdff60dc5!8m2!3d35.0730038!4d-106.5589895!16s%2Fg%2F1tqg0s_v!19sChIJ_yUGKfUKIocRxQ3231u9YvI","Toyo Auto Services, Inc.",4.8,63,Auto repair shop,"7901 Zuni Rd SE, Albuquerque, NM 87108, United States","3CFR+6C Albuquerque, New Mexico, USA",,+1 505-262-2886,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweph2XzJCUkalMwLGUpRXtzE-HAmSRwzLptvCxVCixYmkky3SGcrWzamxwDTu1omcgbZ7U8I23IM7SPY50k53frKg9WfAPotat_8xcKjNUHENda0N1ab9KEpBSWuq4YqERwqynEa=w408-h306-k-no,false,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:22:03.366Z,,
https://www.google.com/maps/place/Prime+Shine+Mobile+Detailing/data=!4m7!3m6!1s0x21bd6143264f26cb:0x8cc625c33240812c!8m2!3d35.169989!4d-106.6221145!16s%2Fg%2F11rhc25h6n!19sChIJyyZPJkNhvSERLIFAMsMlxow,Prime Shine Mobile Detailing,5.0,38,Car detailing service,,,http://primeshinenm.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11407668446496955841,+1 505-715-8623,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXuDD83r8L16e46iiWk9S7iIX48KAxhKpTtS4Jc43eHTvttypl4JqWmT9QkctAhTlihIpzZhdEuzNEmsxousuktk3GCB3qMXNyXaLVJZgRIHfFh8ZCQ3nlxhIvte6PfSrBd1S2=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:22:07.679Z,,
https://www.google.com/maps/place/Top+Quality+Wheel+Repair/data=!4m7!3m6!1s0x8722736f3df374a9:0xccdf748ced9d3bcc!8m2!3d35.169989!4d-106.671984!16s%2Fg%2F11jmg7tk9q!19sChIJqXTzPW9zIocRzDud7Yx038w,Top Quality Wheel Repair,4.5,17,Wheel store,,,,+1 505-615-3939,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8uLICZSHgvBMKeCmRHmQSr9JH4HujrAM3WA-YSKwu-jFJ6uePjjrG00uwh4YAEpWqjRIoUzFb5FFxOACoWCX46Ip37VQM_Mky91-dcvrfws5CmKhckxam3eSHS07TmreJ81fsEA=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-03-23T15:22:12.012Z,,
