placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,error
https://www.google.com/maps/place/Form+Process+Engineering/data=!4m7!3m6!1s0x88891067feab116b:0x2e766b2da83095ca!8m2!3d33.5406341!4d-86.7215568!16s%2Fg%2F1tj80r73!19sChIJaxGr_mcQiYgRypUwqC1rdi4,Form Process Engineering,3.8,4,Engineer,"7722 Georgia Rd, Birmingham, AL 35212, United States","G7RH+79 Birmingham, Alabama, USA",http://www.formprocesseng.com/,+1 205-956-4888,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwP202zCDdhhgt5TvJ25PiVzi6Sbv6bvcwr0vZi4qof6qlUW8MbJtwUGedQKS-f515wVQW5dOYBa3t5mIheGHqYGQqmr66hrlulh4m-JlVg0LBNT4lEKWT9rdw4WSXiz9u9cvg=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:28.831Z,,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,,
https://www.google.com/maps/place/Valet+Moving/data=!4m7!3m6!1s0x888919849d76ab75:0x66bd0752680cbca9!8m2!3d33.5416876!4d-86.6998138!16s%2Fg%2F11b7q7l2p1!19sChIJdat2nYQZiYgRqbwMaFIHvWY,Valet Moving,5.0,7,Moving company,"2904 Commerce Square S, Irondale, AL 35210, United States","G8R2+M3 Irondale, Alabama, USA",http://www.valetmoving.com/,+1 205-202-9595,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nkY8PhzYt9vVvNbjE-cmrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.28494&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:33.307Z,,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x888910f4e338995b:0xcfc390801614dc48!8m2!3d33.5265621!4d-86.7203916!16s%2Fg%2F1v44r5f7!19sChIJW5k44_QQiYgRSNwUFoCQw88,Chick-fil-A,4.4,2308,Fast food restaurant,"1648 Montclair Rd, Irondale, AL 35210, United States","G7GH+JR Irondale, Alabama, USA",https://www.chick-fil-a.com/locations/al/eastwood-village?utm_source=yext&utm_medium=link,+1 205-957-2229,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyR3NXNd8dlqcTFsBxRsnPNW7p2U_qGxrlHZneC7bB0J6DtF1RnZxvex5dpyPeCrXT4yRwaXT8nHIA2Ysfi7bpDej0fd3otop09GymytJiLq3IF7Q8wMU6QxWNzy1pPa7mBIS4O=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:37.848Z,,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,Closed,6:30 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/Southwest+Airlines+Check-in/data=!4m7!3m6!1s0x88891aa4f6775025:0xcd26f6e943a323b4!8m2!3d33.560822!4d-86.7527317!16s%2Fg%2F1v940v13!19sChIJJVB39qQaiYgRtCOjQ-n2Js0,Southwest Airlines Check-in,4.5,82,Airline,"5900 Messer Airport Hwy #29, Birmingham, AL 35212, United States","H66W+8W Birmingham, Alabama, USA",http://www.southwest.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7vP4abZutX8KVycs3VHghrm4ro5X_TlYhNmbpN9ttN8N2KFIyEdwdktysf2UsiV58GuEXlWx4TDWzzxpbOhrf8Xv-6iLCIobXI7T9hS9Zr-tLfl4KVgqIn_Wn2FlgYjpr9vbx=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:40.231Z,,,,,,,,,,
https://www.google.com/maps/place/Torres+Locksmith+%26+Keys/data=!4m7!3m6!1s0x8889115e7a1549d7:0xd3a3a7a2569c1bda!8m2!3d33.5612534!4d-86.7239255!16s%2Fg%2F11j481vzn2!19sChIJ10kVel4RiYgR2hucVqKno9M,Torres Locksmith & Keys,3.9,30,Locksmith,"7763 2nd Ave S, Birmingham, AL 35206, United States","H76G+GC Birmingham, Alabama, USA",,+1 205-494-7908,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HJkd92w34MsKUglMe5Ntwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.87216&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:45.171Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Birmingham-Shuttlesworth+International+Airport/data=!4m7!3m6!1s0x88891aa4f6775025:0x9326a00858ed2b68!8m2!3d33.5625094!4d-86.7541573!16zL20vMDFxbXR5!19sChIJJVB39qQaiYgRaCvtWAigJpM,Birmingham-Shuttlesworth International Airport,4.2,3364,International airport,"5900 Messer Airport Hwy, Birmingham, AL 35212, United States","H67W+28 Birmingham, Alabama, USA",http://flybirmingham.com/,+1 205-595-0533,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_RdGkEuvgTlCsdPH5DS7xnGAe3Pmom5P5ZhEkVDH4GzB3u1W2mHWdl_Kz_q9U81NlIq4jPBRDDY0d7Cd0xW7LMZfm9FBVfZ_WhSI_nnHE1v67KL7n2n7yAwERFDX70sJChsFegw=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:47.972Z,,,,,,,,,"Opened in 1931, this airport serves the area surrounding Birmingham, Alabama, & offers free WiFi.",
https://www.google.com/maps/place/Birmingham+Airport+Authority/data=!4m7!3m6!1s0x88891ba4cd3b68f5:0x8c09f9a086a6f86c!8m2!3d33.5620278!4d-86.7524798!16s%2Fg%2F11rq7rbbd9!19sChIJ9Wg7zaQbiYgRbPimhqD5CYw,Birmingham Airport Authority,4.6,221,Airport,"5900 Messer Airport Hwy, Birmingham, AL 35212, United States","H66X+R2 Birmingham, Alabama, USA",https://www.flybirmingham.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqTbkeFWgYqP87L5Ia7RyKi086EOUtWLIFk9d6ayIubj2yhOwqOvFWS4aVYz0_JCnXvHTyVP_s7JUnCHC_KvYc_aoo5M2b_V2VTrL1NRtIqth6xaFtS_g852qSfqSVETIAjyET1w=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:50.404Z,,,,,,,,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x888910f4cc638cfb:0x52ec8b3bde01348d!8m2!3d33.5290088!4d-86.7200743!16s%2Fm%2F03nzn6b!19sChIJ-4xjzPQQiYgRjTQB3juL7FI,Walmart Supercenter,3.8,5924,Department store,"1600 Montclair Rd, Birmingham, AL 35210, United States","G7HH+JX Birmingham, Alabama, USA",https://www.walmart.com/store/1711-birmingham-al/?veh=seo_loc,+1 205-956-0416,,https://lh3.googleusercontent.com/p/AF1QipMAq6T5QIkHgSlF1Ym7LFH470vgysPnpXty0ros=w408-h244-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Irondale+Birmingham+AL/@33.5381601,-86.7072102,14z",2025-10-28T18:37:55.006Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Public+Bike+Parking/data=!4m7!3m6!1s0x8889250002805675:0x643fa3ef8ab54c6d!8m2!3d33.2246552!4d-86.8039475!16s%2Fg%2F11xfvvlm89!19sChIJdVaAAgAliYgRbUy1iu-jP2Q,Public Bike Parking,,,Bicycle rack,"250 S Colonial Dr, Alabaster, AL 35007, United States","65FW+VC Alabaster, Alabama, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=km2R7KUwVNqFIblEpYTCFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.33371&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:06.748Z,,,,,,,,,,
https://www.google.com/maps/place/JCPenney/data=!4m7!3m6!1s0x8889258b33ad0f19:0x5afe4af0dc226ba2!8m2!3d33.2226181!4d-86.8022904!16s%2Fg%2F1tdcbl1q!19sChIJGQ-tM4sliYgRomsi3PBK_lo,JCPenney,4.3,560,Department store,"340 S Colonial Dr, Alabaster, AL 35007, United States","65FX+23 Alabaster, Alabama, USA",https://www.jcpenney.com/locations/al/alabaster/clothing-stores-alabaster-al-2918.html,+1 205-663-2763,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxz1CTIj1zWta1ntJeKeg_kpR0gwZK6olb053ZT-Tm5dnLgjrjFcv7fTsAA4dU4IfTWjs6xxlmYwq7xsYmLA3zYVqWG_1HFzWeTWXqBwjKx_qkIjiOlItj74tnJWwOzw6hj_8=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:11.696Z,,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–6 pm,11 am–7 pm,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more. · In-store shopping · Kerbside pickup",
https://www.google.com/maps/place/Baptist+Health+Shelby+Hospital/data=!4m7!3m6!1s0x888925d012f8aed3:0x9b5fdd2080ac7001!8m2!3d33.2528868!4d-86.812987!16s%2Fm%2F04g3h_f!19sChIJ0674EtAliYgRAXCsgCDdX5s,Baptist Health Shelby Hospital,3.7,947,Hospital,"1000 1st St N, Alabaster, AL 35007, United States","753P+5R Alabaster, Alabama, USA",https://www.baptisthealthal.com/facilities/shelby-hospital,+1 205-620-8100,,https://lh3.googleusercontent.com/p/AF1QipNR20tbr01HOiaw43ueFF4DSngJ2DmrR0m_jyv1=w408-h260-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:16.139Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Wellington+Manor+Apartments/data=!4m7!3m6!1s0x888925b50439adbb:0x324e546dcc778044!8m2!3d33.2594674!4d-86.8013157!16s%2Fg%2F1tf6skm5!19sChIJu605BLUliYgRRIB3zG1UTjI,Wellington Manor Apartments,3.8,133,Apartment complex,"1500 Windsor Ct, Alabaster, AL 35007, United States","755X+QF Alabaster, Alabama, USA",http://www.wellingtonmanorapts.com/,+1 844-903-5435,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNzVaqHYEHGB-8TghntiWujC6woeav5PqYOqImg=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:20.646Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,Closed,9 am–6 pm,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x888925ed5f61b185:0xbd182a51308ad477!8m2!3d33.2355389!4d-86.8011299!16s%2Fm%2F03nzgjx!19sChIJhbFhX-0liYgRd9SKMFEqGL0,Walmart Supercenter,4.0,3332,Department store,"630 Colonial Promenade Pkwy Pk, Alabaster, AL 35007, United States","65PX+6G Alabaster, Alabama, USA",https://www.walmart.com/store/423-alabaster-al/?veh=seo_loc,+1 205-620-0360,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyN4WfNMgmHBvxarcHiK-opL2mGL5C5Lr-SYncnd2KRG-uG-jCW-UBzXTF6QfK_QF0osaG-VXtsGAknjWoGD4nqLKFatXZmWoL6A3WeHfJl3eRvFiVmAaXcDeEhePTCwBDUlNl1eH2iTcNC=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:25.452Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Hoist+%26+Crane+Service+Group/data=!4m7!3m6!1s0x88892fc69c861ad7:0x9e279eccd7603c76!8m2!3d33.2091244!4d-86.781342!16s%2Fg%2F11cs6h3hhg!19sChIJ1xqGnMYviYgRdjxg18yeJ54,Hoist & Crane Service Group,5.0,2,Crane service,"213 Cloverdale Cir, Alabaster, AL 35007, United States","6659+JF Alabaster, Alabama, USA",http://www.hoistcrane.com/,+1 205-685-9950,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNV4VOGhG5tZkugnvgmKtRpgEsP3FZgFFtBjoHo=w408-h403-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:29.971Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/Mspark+Alabaster+Production+Facility/data=!4m7!3m6!1s0x88892f72fe6f7abb:0x4afa2659caa2fa1e!8m2!3d33.196667!4d-86.7884554!16s%2Fg%2F11fy2vdg5j!19sChIJu3pv_nIviYgRHvqiylkm-ko,Mspark Alabaster Production Facility,4.2,43,Direct mail advertising,"1840 Corporate Woods Dr Suite 100, Alabaster, AL 35007, United States","56W6+MJ Alabaster, Alabama, USA",https://mspark.com/?utm_source=GMBlisting&utm_medium=organic,+1 205-419-8086,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipNEDWBrknJlZM9jFddBzHPQvOlXoObhFa2cTC6P=w408-h260-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:34.804Z,,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,8 am–3 pm,,
"https://www.google.com/maps/place/Alabaster+Police+Department+Training+Facility/@33.1820886,-86.7690429,17z/data=!3m1!4b1!4m6!3m5!1s0x88892fc73233008f:0x2c252b9f32f5e0c!8m2!3d33.1820886!4d-86.7690429!16s%2Fg%2F11k_4z8w32",Alabaster Police Department Training Facility,5.0,1,City government office,"431 Limestone Pk Dr, Alabaster, AL 35007, United States","56JJ+R9 Alabaster, Alabama, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:39.478Z,,,,,,,,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x8889270fff3e6413:0xbf9037b23384c8c1!8m2!3d33.281638!4d-86.852068!16s%2Fg%2F11qnds19pq!19sChIJE2Q-_w8niYgRwciEM7I3kL8,Chick-fil-A,4.2,695,Fast food restaurant,"2432 Helena Rd, Helena, AL 35080, United States","74JX+M5 Helena, Alabama, USA",https://www.chick-fil-a.com/locations/al/helena-al?utm_source=yext&utm_medium=link,+1 205-922-1153,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSYazmtS9K7kvmv38NzzqZNDw7Nd3dyZP0i9YcT37a39hc0B68lLBAS8tWF-F1n3_GN7DqKrgt5xOYI0mFcg91Ph6sRCB6-kLu2W-2gum5KuuU3XQgLrdZYGnsFtn5ztTiHwWU=w465-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:44.911Z,,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
"https://www.google.com/maps/place/Alabama+Power+Company+Employees+CDL+Training/@33.172616,-86.7725165,17z/data=!3m1!4b1!4m6!3m5!1s0x88892f55221c94eb:0x27412fb5afb0736!8m2!3d33.172616!4d-86.7725165!16s%2Fg%2F11f5v8l93m",Alabama Power Company Employees CDL Training,5.0,1,Drivers license training school,"22 9 #29-0-000-017-000, Calera, AL 35040, United States","56FG+2X Calera, Alabama, USA",,+1 205-567-9821,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Alabaster+Birmingham+AL/@33.2442813,-86.8163773,14z",2025-10-28T18:38:49.362Z,,,,,,,,,,
https://www.google.com/maps/place/UAB+ER+parking/data=!4m7!3m6!1s0x88891beaf218b86f:0xa5a919401b1192bd!8m2!3d33.5079268!4d-86.8041969!16s%2Fg%2F11cn180s60!19sChIJb7gY8uobiYgRvZIRG0AZqaU,UAB ER parking,2.9,16,Parking lot,"1845, 1877 5th Ave S, Birmingham, AL 35233, United States","G55W+58 Birmingham, Alabama, USA",http://www.uabmedicine.org/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhWvJO3NXEHTg19Uh7ibSgNuKNb1IePzhI9n8G-NWp00NwS6TnijYs7x-up7ONvFBjTgbS4P01RzsFZafO0ZUFYDWo9MmifArrP7HyMNrrsWWhfKLVGRdjvBo04ysql1LCyiw=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:03.676Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Metropolis/data=!4m7!3m6!1s0x88891b542f8d3429:0xfcde5cb54e88e043!8m2!3d33.501317!4d-86.7961!16s%2Fg%2F11fjms05vd!19sChIJKTSNL1QbiYgRQ-CITrVc3vw,Metropolis,1.0,4,Parking garage,"2012 Magnolia Ave S Suite R11, Birmingham, AL 35205, United States","G623+GH Birmingham, Alabama, USA",https://parking.com/birmingham/lot/five-points-south-deck?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-AL,+1 205-322-0671,"Open 24 hours

Confirmed by this business 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gVXug9JAehr6C866gj7ONQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.17517&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:08.421Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/UAB+Parking+Lot+24+%28Campbell+Hall%29/data=!4m7!3m6!1s0x88891beee30f6f0b:0x7784fce23e9522c6!8m2!3d33.5014079!4d-86.8086479!16s%2Fg%2F11c7srh0zy!19sChIJC28P4-4biYgRxiKVPuL8hHc,UAB Parking Lot 24 (Campbell Hall),5.0,3,Parking lot,"700 13th St S, Birmingham, AL 35233, United States","G52R+HG Birmingham, Alabama, USA",https://www.uab.edu/transportation/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=96l-mhroeHmTfg4oQP2SJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.46658&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:13.278Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/BPA+Deck+4/data=!4m7!3m6!1s0x8889104e58ceb475:0x5c9270a97b0e96ae!8m2!3d33.5185989!4d-86.8052682!16s%2Fg%2F1vntknk9!19sChIJdbTOWE4QiYgRrpYOe6lwklw,BPA Deck 4,3.7,21,Parking lot,"2128 4th Ave N, Birmingham, AL 35203, United States","G59V+CV Birmingham, Alabama, USA",https://bhamparking.com/parking_lots/deck-4/,+1 205-321-7050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J1p6ipNKdNtOuImgZMrLmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.43488&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:16.219Z,,,,,,,,,,
https://www.google.com/maps/place/BPA+Deck+8/data=!4m7!3m6!1s0x88891bbfefd15687:0x21f9f467ed8e9d4c!8m2!3d33.5104349!4d-86.8014487!16s%2Fg%2F11f2gsqkk9!19sChIJh1bR778biYgRTJ2O7Wf0-SE,BPA Deck 8,4.7,3,Parking lot,"2021 3rd Ave S, Birmingham, AL 35233, United States","G56X+5C Birmingham, Alabama, USA",https://bhamparking.com/find-parking/,+1 205-321-7050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gHZVolc5XGFO9qFPXvajGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.64655&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:18.837Z,,,,,,,,,,
"https://www.google.com/maps/place/Protective+Stadium+-+Gold+lot+parking/@33.527698,-86.8109915,17z/data=!3m1!4b1!4m6!3m5!1s0x88891b56e5bb62c7:0x7a96e1c67608dd79!8m2!3d33.527698!4d-86.8109915!16s%2Fg%2F11q49n5mml",Protective Stadium - Gold lot parking,3.7,7,Parking lot,"1120 22nd St N, Birmingham, AL 35234, United States","G5HQ+3J Birmingham, Alabama, USA",https://protectivestadium.com/plan-your-visit/,+1 205-458-8400,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:23.874Z,,,,,,,,,,
https://www.google.com/maps/place/BPA+Deck+5/data=!4m7!3m6!1s0x88891b1ff4b7c385:0xab57a38e19112f87!8m2!3d33.5188224!4d-86.8075282!16s%2Fg%2F11g4cgwpwy!19sChIJhcO39B8biYgRhy8RGY6jV6s,BPA Deck 5,5.0,3,Parking garage,"2012 5th Ave N, Birmingham, AL 35203, United States","G59R+GX Birmingham, Alabama, USA",http://www.bhamparking.com/parking_lots/deck-5/,+1 205-321-7037,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9UmX-Hg-o15SHOuf-sbHdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.8314&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:28.823Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/BPA+Deck+7/data=!4m7!3m6!1s0x88891b20b5194b0f:0x1658822790f64d76!8m2!3d33.5164399!4d-86.8124507!16s%2Fg%2F11fs02b3gd!19sChIJD0sZtSAbiYgRdk32kCeCWBY,BPA Deck 7,5.0,1,Parking garage,"1702 5th Ave N, Birmingham, AL 35203, United States","G58Q+H2 Birmingham, Alabama, USA",https://www.bhamparking.com/parking_lots/deck-7/,+1 205-254-2836,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xKaz4w9ubw8RrR6lpIIXxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.300987&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:33.339Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Alabama+Digestive+Health+%26Endoscopy+Center/data=!4m7!3m6!1s0x888919987dd79187:0x75990eb145744f18!8m2!3d33.4655342!4d-86.7766168!16s%2Fg%2F1260dkrth!19sChIJh5HXfZgZiYgRGE90RbEOmXU,Alabama Digestive Health &Endoscopy Center,3.6,12,Medical clinic,"513 Brookwood Blvd Suite 400, Birmingham, AL 35209, United States","F68F+69 Birmingham, Alabama, USA",https://bgapc.com/location/alabama-digestive-health-and-endoscopy-center-adhec/,+1 205-523-4342,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxO17QoH-4vLWPNjfsZYKoSvrEXJJu_ztT7SjKvV-p17Dy8nNUdGYmKooctcjNX6GQVtvsB_kP53x-6JgQPPfIVVmh0AvM7WwOKsKZzFdNBk794aWFhexRrcDaqJM2FqvWTblHc=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Five+Points+Birmingham+AL/@33.4415956,-86.7818523,14z",2025-10-28T18:39:38.247Z,,5:30 am–3 pm,5:30 am–3 pm,5:30 am–3 pm,5:30 am–3 pm,Closed,Closed,5:30 am–3 pm,,
