placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,info,error
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Springdale+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-27T18:02:40.403Z,,,,No new results found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Sharonville+Cincinatti+OH/@39.2681136,-84.4132746,14z",2025-10-27T18:02:54.989Z,,,,No new results found
https://www.google.com/maps/place/Mid-States+Pool+Services+LLC/data=!4m7!3m6!1s0x88404bb3d3e0682f:0xa00f5f7f5a9f83df!8m2!3d39.1694235!4d-84.48231!16s%2Fg%2F1tl9n7hv!19sChIJL2jg07NLQIgR34OfWn9fD6A,Mid-States Pool Services LLC,3.9,19,,"Cincinnati, OH 45229, United States","5G99+Q3 Cincinnati, Ohio, USA",,+1 513-521-7000,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TZAMsI6tQr3-MEwIgXKG-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.7522492&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lebanon+Cincinatti+OH/@33.854721,35.862285,14z",2025-10-27T18:03:15.639Z,,,,
https://www.google.com/maps/place/Aqua+Doc+Pool+Services/data=!4m7!3m6!1s0x3de4d7bd8258969:0x27f323d85fa15acd!8m2!3d39.1991005!4d-84.4024818!16s%2Fg%2F11q85xk3nd!19sChIJaYkl2HtN3gMRzVqhX9gj8yc,Aqua Doc Pool Services,4.7,15,,"7137 Virginia Ave, Cincinnati, OH 45236, United States","5HXX+J2 Cincinnati, Ohio, USA",,+1 513-808-8603,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipOY1U9noHPjTveDvE_Sv99Ia76DOZffiSk01vRT=w408-h489-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lebanon+Cincinatti+OH/@33.854721,35.862285,14z",2025-10-27T18:03:21.844Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Batavia+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-10-27T18:03:47.614Z,,,,No new results found
https://www.google.com/maps/place/MAC+Home+%26+Deck+Pros+LLC/data=!4m7!3m6!1s0x40ac563824942ffb:0x880db6a3f0c62087!8m2!3d39.1114793!4d-84.6224761!16s%2Fg%2F11vm279k8f!19sChIJ-y-UJDhWrEARhyDG8KO2DYg,MAC Home & Deck Pros LLC,5.0,32,Deck builder,"5421 Rapid Run Rd, Cincinnati, OH 45238, United States","496H+H2 Cincinnati, Ohio, USA",https://machomeprosllc.com/,+1 513-879-8483,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNzE75mqpikXb15h7_XIBArT0h8tU8aeMBoRroa=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:04:32.968Z,,,,
https://www.google.com/maps/place/Pavers+Plus/data=!4m7!3m6!1s0x8841b5f8c60a3057:0x3e0e56298956d494!8m2!3d39.1188603!4d-84.6044461!16s%2Fg%2F1vn1966c!19sChIJVzAKxvi1QYgRlNRWiSlWDj4,Pavers Plus,4.1,8,General contractor,"4990 Cleves Warsaw Pike, Cincinnati, OH 45238, United States","499W+G6 Cincinnati, Ohio, USA",http://paverspluscincy.com/,+1 513-560-5532,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipND4toK7CCXXKuxtJbNz5sxNUkOkTQyYJ4g-wcP=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:04:39.967Z,,,,
https://www.google.com/maps/place/Brighter+Day+Exterior+Cleaning/data=!4m7!3m6!1s0x4f7430b69b2ce695:0x35c202345961107f!8m2!3d39.1404926!4d-84.6494875!16s%2Fg%2F11yd8nwz5w!19sChIJleYsm7YwdE8RfxBhWTQCwjU,Brighter Day Exterior Cleaning,4.9,87,Pressure washing service,"2887 Countrylake Dr, Cincinnati, OH 45233, United States","49R2+56 Cincinnati, Ohio, USA",https://brighterdayexterior.com/,+1 513-835-1959,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOleH_iHEIMvffQupUVEbEN-hUNmNyM_RGudmlQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:04:46.861Z,,,,
https://www.google.com/maps/place/A-1+Pools/data=!4m7!3m6!1s0x88411becd4480227:0xe59a0a98077efaf5!8m2!3d39.0724306!4d-84.0382653!16s%2Fg%2F1tfwf50y!19sChIJJwJI1OwbQYgR9fp-B5gKmuU,A-1 Pools,4.0,4,Swimming pool contractor,"4373 McKeever Pike, Williamsburg, OH 45176, United States","3XC6+XM Williamsburg, Ohio, USA",http://www.a1pools-cincy.com/,+1 513-724-7735,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c-8dKy9Hqt7Z_WuOuEqeiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.9526&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:04:52.376Z,,,,
https://www.google.com/maps/place/YardStars+-+Lawn+Care+%26+Landscaping/data=!4m7!3m6!1s0x8841b5ece6a79aaf:0xe2fc51617190e637!8m2!3d39.284157!4d-83.7803584!16s%2Fg%2F11fsp0mk4q!19sChIJr5qn5uy1QYgRN-aQcWFR_OI,YardStars - Lawn Care & Landscaping,5.0,47,Landscaper,,,http://www.yardstarslawncare.com/,+1 513-277-0087,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipN5UoUblLqOvOtrCTU53VZS-GlzIRildAaHJOdV=w408-h408-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:04:58.522Z,,,,
https://www.google.com/maps/place/Tom%27s+Landascaping+%26+Tree+Service/data=!4m7!3m6!1s0x2bad6d2a66eba943:0x906f621eb9c92d6a!8m2!3d39.1226052!4d-84.5728164!16s%2Fg%2F11v_44qdl6!19sChIJQ6nrZiptrSsRai3JuR5ib5A,Tom's Landascaping & Tree Service,5.0,25,Landscaper,"1908 Westmont Ln, Cincinnati, OH 45205, United States","4CFG+2V Cincinnati, Ohio, USA",https://www.facebook.com/share/1F5VAuvmzs/?mibextid=wwXIfr,+1 513-903-3060,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM3Cn8a6TLI5AVG1w3tZWP9hrhRg88vN510bsB0=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:05.788Z,,,,
"https://www.google.com/maps/place/Motivational+Landscaping,+Hardscaping+%26+Trees/data=!4m7!3m6!1s0x8841b74ee2aeb0fd:0xf041eeceb9a54c77!8m2!3d39.0847965!4d-84.535121!16s%2Fg%2F11fvzhtnpv!19sChIJ_bCu4k63QYgRd0yluc7uQfA","Motivational Landscaping, Hardscaping & Trees",4.9,66,Landscaper,,,https://motivational-landscaping.com/,+1 513-846-0069,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGRki5oRiibHiPoZOu6XV1Fi4tQp2JPlpWgi15wwvj-qP7jQ5dZbcV9LirU0RTj9e_9rbGut6Id8FquYFQvaGZ-G10ajMAskvj7unCTpItBzE7H1P232G0F4MQLR6AB2qQSEn-svc0MyY=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:11.780Z,,,,
https://www.google.com/maps/place/Western+Athletic+Club/data=!4m7!3m6!1s0x8841ca6b31e55bf7:0x46f6d68b4040eebf!8m2!3d39.1346969!4d-84.6238327!16s%2Fg%2F1tfpqckd!19sChIJ91vlMWvKQYgRv-5AQIvW9kY,Western Athletic Club,4.8,112,Athletic club,"5490 Muddy Creek Rd, Cincinnati, OH 45238, United States","49MG+VF Cincinnati, Ohio, USA",http://www.westerntfc.com/,+1 513-451-4233,"Open ⋅ Closes 10 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNjSoTALyypzLlUcdZNW_avpCcLM41RusPsvlNo=w408-h306-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–8 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:17.752Z,,,,
https://www.google.com/maps/place/Hayes+Lawn+%26+Landscaping+LLC/data=!4m7!3m6!1s0x2c9e484bc4225ddf:0x6e2f64f02de9d15b!8m2!3d39.1790052!4d-84.520193!16s%2Fg%2F11t9fjrfw1!19sChIJ310ixEtIniwRW9HpLfBkL24,Hayes Lawn & Landscaping LLC,5.0,35,Lawn care service,,,http://hayeslandscapingllc.com/,+1 513-460-8558,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMpBxX3MFeJMA8X_iqKMJJ3HYD4ALYghckprVsL=w408-h542-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:23.039Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/Dire+Services/data=!4m7!3m6!1s0x61bdc974c1e88c47:0x7dd782e249d5e39a!8m2!3d39.1365839!4d-84.540972!16s%2Fg%2F11srgzgm7b!19sChIJR4zowXTJvWERmuPVSeKC130,Dire Services,5.0,1,Deck builder,,,http://www.direservicesohio.com/,+1 513-429-6273,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmBQjat4VcBU3VCc59GEJ7J5OWgktdCXk_xbaguwGXNvPPU64O83OYR01QebX9Lnh__usXnTh0xkpSbc-xrLdoeIXA_7d5SDXrASlOKbeI4HvlBLHnvLTTijhrEXmgWOZDKphEMQ=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:28.343Z,,,,
https://www.google.com/maps/place/Precision+Swimming+Pools/data=!4m7!3m6!1s0x8841061b298c20bd:0x8ffbda602271d792!8m2!3d39.0179499!4d-84.1963388!16s%2Fg%2F1trprgxt!19sChIJvSCMKRsGQYgRktdxImDa-48,Precision Swimming Pools,1.0,1,Swimming pool contractor,"1833 OH-125, New Richmond, OH 45157, United States","2R93+5F New Richmond, Ohio, USA",,+1 513-843-7266,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0XvfQPipU41yUzkbgmCcBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.15831&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:34.087Z,,,,
https://www.google.com/maps/place/Handyman+Elmo/data=!4m7!3m6!1s0x8841c9c6f3c28119:0xad9ec775aa39e8d!8m2!3d39.1110737!4d-84.605916!16s%2Fg%2F11c6ql84qr!19sChIJGYHC88bJQYgRjZ6jWnfs2Qo,Handyman Elmo,4.0,6,Handyman/Handywoman/Handyperson,"5036 Rapid Run Rd, Cincinnati, OH 45238, United States","496V+CJ Cincinnati, Ohio, USA",http://handymanelmo.com/,+1 513-878-2583,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPOWHuNL5-N1BF2S44SvhLC7GOrPhcXz8uYOL21=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:39.812Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/Klayman+Roofing+%26+Remodeling/data=!4m7!3m6!1s0x886a7b6c76cf1a13:0xd4ec6d1cf90bea7b!8m2!3d39.1262435!4d-84.5785941!16s%2Fg%2F11fv0xwm9d!19sChIJExrPdmx7aogRe-oL-Rxt7NQ,Klayman Roofing & Remodeling,4.7,63,Roofing contractor,"2000 Sunset Ln, Cincinnati, OH 45238, United States","4CGC+FH Cincinnati, Ohio, USA",https://klayman-roofing-and-remodeling-llc.ueniweb.com/?utm_campaign=gmb,+1 513-305-3154,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzurlVHxFf58jwjuxp49I9JwICvbmDzo7pckro6XEibBOLV_2GL7-xFSaKJmhxplJ_W7o5ckur-XEHPrE5EberH-VCXevRlJO4sAwik5a4BUWU2VtLTwCnDsGNlH8KX9HcDyf02vQ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:46.731Z,,,,
https://www.google.com/maps/place/BTC+Landscapes+%26+Custom+Outdoor+Spaces/data=!4m7!3m6!1s0x6689be354f7f04eb:0x30db7105ef13af19!8m2!3d39.1138582!4d-84.6577912!16s%2Fg%2F11nxspb397!19sChIJ6wR_TzW-iWYRGa8T7wVx2zA,BTC Landscapes & Custom Outdoor Spaces,5.0,21,Landscaper,"987 Cedar Park Dr, Cincinnati, OH 45233, United States","487R+GV Cincinnati, Ohio, USA",http://www.btclandscaping.com/,+1 513-607-9654,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOnWyLmctE9wLgpK3Zg5dt_SfB0fL-AAXq8pkjO=w507-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:52.390Z,,,,
https://www.google.com/maps/place/M%26J+Painting+Ohio/data=!4m7!3m6!1s0x8841b50aeb861895:0xdc6a3b2df3f23735!8m2!3d39.1228373!4d-84.5628474!16s%2Fg%2F11y1w0_z_5!19sChIJlRiG6wq1QYgRNTfy8y07atw,M&J Painting Ohio,5.0,22,Contractor,"2256 Graebe Ave, Cincinnati, OH 45214, United States","4CFP+4V Cincinnati, Ohio, USA",,+1 859-250-5597,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNM70IRv1tjvCFPwCkDJz_g4vtNZvg9MyZ51v-q=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:05:57.871Z,,,,
https://www.google.com/maps/place/Allison+Landscaping+and+Water+Gardens/data=!4m7!3m6!1s0x8841c9c9219b7d91:0x8a2ae56a88838838!8m2!3d39.1004698!4d-84.674195!16s%2Fg%2F1v42041n!19sChIJkX2bIcnJQYgROIiDiGrlKoo,Allison Landscaping and Water Gardens,4.5,149,Landscaper,"5941 River Rd A, Cincinnati, OH 45233, United States","482G+58 Cincinnati, Ohio, USA",https://www.allisonlandscaping.com/,+1 513-922-1313,,https://lh3.googleusercontent.com/p/AF1QipNY2HHZWdpNKws7r4H8wZo9EuLGVMDuQNdQnwUR=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:03.031Z,,,,
https://www.google.com/maps/place/Upscale+Lawncare+and+Property+Maintenance+Inc/data=!4m7!3m6!1s0x8841ca86e0c7f67b:0x63b15c7eb539f29c!8m2!3d39.1651573!4d-84.6054378!16s%2Fg%2F1tc_4sfb!19sChIJe_bH4IbKQYgRnPI5tX5csWM,Upscale Lawncare and Property Maintenance Inc,4.3,68,Landscaper,"4200 N Bend Rd, Cincinnati, OH 45211, United States","598V+3R Cincinnati, Ohio, USA",https://upscalelawncare.com/,+1 513-266-1165,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUZ8AxaOCWF2cD4CtcP_QRJAEeSGOtJ6bWgcvgFmSDqnsxqkRBWYI3yn-Ez6sxWPhzrfrFLgU23u1sDW-jNKPLGkAQziS_AVQfcBsy8_kU-ofz1E6jn_Th5twkD-ApvHAGGqv7=w408-h249-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:08.291Z,,,,
https://www.google.com/maps/place/I+Got+The+Power+Washer+LLC/data=!4m7!3m6!1s0x66c37e2ac2d2eeb7:0x83d50040a95050e7!8m2!3d39.2545295!4d-84.5661679!16s%2Fg%2F11rrygwbpt!19sChIJt-7Swip-w2YR51BQqUAA1YM,I Got The Power Washer LLC,5.0,144,Pressure washing service,,,https://igotthepowerwasher.com/,+1 513-570-0355,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMFub5UTnX1EudbZamaIm78wkWcznyc65jDgy7z=w408-h306-k-no,true,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:13.576Z,,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Thomas+Decks,+LLC/data=!4m7!3m6!1s0x8841ca04224799e3:0xe3af1469b7000f4a!8m2!3d39.1199301!4d-84.6117162!16s%2Fg%2F11c584y_bq!19sChIJ45lHIgTKQYgRSg8At2kUr-M","Thomas Decks, LLC",5.0,4,Deck builder,"1342 Le Mar Dr, Cincinnati, OH 45238, United States","499Q+X8 Cincinnati, Ohio, USA",http://thomasdecks.com/,+1 513-295-8782,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOjUsMQUT6hAEiGsuVUnjPMB_liXZh71pM8_XBo=w408-h306-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:18.804Z,,,,
https://www.google.com/maps/place/Dennis+Ott+Builders/data=!4m7!3m6!1s0x8841ca2c071e118b:0x1cd0b6e870c5dddb!8m2!3d39.1200564!4d-84.6431778!16s%2Fg%2F11bw_4wfsg!19sChIJixEeByzKQYgR293FcOi20Bw,Dennis Ott Builders,4.7,3,Custom home builder,"1271 Fairway View Ln, Cincinnati, OH 45233, United States","49C4+2P Cincinnati, Ohio, USA",http://dennisottbuilders.com/,+1 513-616-4983,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOWPLksApcrJDC_Lvdo4OwW9cygCj-5K332DQM=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:23.916Z,,,,
https://www.google.com/maps/place/KingStruction/data=!4m7!3m6!1s0xae9b90f8bf5b5a05:0x72d272a7e6637e4a!8m2!3d39.152527!4d-84.6356148!16s%2Fg%2F11xg3slxnx!19sChIJBVpbv_iQm64RSn5j5qdy0nI,KingStruction,5.0,3,Deck builder,"5653 N Gln Rd, Cincinnati, OH 45248, United States","5937+2Q Cincinnati, Ohio, USA",https://king-struction.com/,+1 513-221-9940,"Open ⋅ Closes 8 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOl9NbTGdcWUXc2agLLI0ssPyzh-Xk6FrQCj7wW=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:29.070Z,,,,
https://www.google.com/maps/place/Lucas+Pools+LLC/data=!4m7!3m6!1s0x88418d1362b555ad:0xc97ad27ee1c0ab80!8m2!3d38.6671191!4d-84.5777139!16s%2Fg%2F1tvgw09v!19sChIJrVW1YhONQYgRgKvA4X7Sesk,Lucas Pools LLC,4.1,54,Swimming pool contractor,"155 School Rd, Dry Ridge, KY 41035, United States","MC8C+RW Dry Ridge, Kentucky, USA",http://www.lucaspoolsllc.com/,+1 859-824-3111,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkp3ftDyjDVe-Y3cCLvSeCu0Y6LKLn2oPKi3KpvDj0sdLH0p5LaD20ex-MDVtBamOdISqAs4ot5F25Lp3wpW702kE85q4gzEDZZblde451dSQr60FtfXJKhQOTdHfwGCwVgeQ=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:34.484Z,,,,
https://www.google.com/maps/place/A%2B+Some+Assembly+Required/data=!4m7!3m6!1s0x8841a891698f5eb7:0x7337a6074ddc520!8m2!3d39.0312954!4d-84.3264037!16s%2Fg%2F1ptyxyktz!19sChIJt16PaZGoQYgRIMXddGB6Mwc,A+ Some Assembly Required,4.6,9,Billiards supply store,"8400 Old Kellogg Rd, Cincinnati, OH 45255, United States","2MJF+GC Cincinnati, Ohio, USA",https://www.aplus-sar.com/,+1 513-258-6411,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hGnkBKuA8t9ju8GgH-lZbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.39578&pitch=0&thumbfov=100,true,12–4 pm,12–4 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:39.828Z,,,,
https://www.google.com/maps/place/Dream+Space+Remodeling+and+Custom+Finishes/data=!4m7!3m6!1s0x8841b6076ef62d89:0x603275b7c2a395f3!8m2!3d39.0446744!4d-84.6822206!16s%2Fg%2F11c3k2z75m!19sChIJiS32bge2QYgR85Wjwrd1MmA,Dream Space Remodeling and Custom Finishes,3.8,4,Custom home builder,,,,+1 513-641-7000,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNrAXNZ8WqtxMaEKnnkOK8Mlz_eEqKTt24cD-gV=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:44.736Z,,,,
https://www.google.com/maps/place/Roc%27s+House+of+Billiards/data=!4m7!3m6!1s0x8841a9e6df88d98b:0x6f4b275d03209756!8m2!3d39.0662207!4d-84.2930936!16s%2Fg%2F1tfmcxzw!19sChIJi9mI3-apQYgRVpcgA10nS28,Roc's House of Billiards,4.7,237,Pool hall,"624 Ohio Pike, Cincinnati, OH 45245, United States","3P84+FQ Cincinnati, Ohio, USA",,+1 513-843-5022,Closed ⋅ Opens 5 pm,https://lh3.googleusercontent.com/p/AF1QipNEfP7Co-h73QD-XkOlsFdVGGIVnvpo8bBab-Ci=w427-h240-k-no,true,5–11 pm,4–11 pm,4–11 pm,4–11 pm,12 pm–2 am,12 pm–2 am,12–11 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:49.822Z,,,,
https://www.google.com/maps/place/Madisonville+Pool/data=!4m7!3m6!1s0x8841ad1fe3d827fd:0xeea61eb91a5f271d!8m2!3d39.1644528!4d-84.3964752!16s%2Fg%2F11dymp3yn6!19sChIJ_SfY4x-tQYgRHSdfGrkepu4,Madisonville Pool,4.3,11,Public swimming pool,"5312 Stewart Ave, Cincinnati, OH 45227, United States","5J73+QC Cincinnati, Ohio, USA",http://cincyrec.org/search/facility.aspx?id=106,+1 513-271-3301,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyoHGPrGd0gl-5xIR3hlR7FTjqqZhNFVBjEiZU6e4jIbvLQ1Wq15_rMToWYOrF9gOEuvWf058HLK0hF1-gj8LT-Y4LrTHWO8k9bE_v83cBqOD7oNP9V4XFGlg78U_wR1K0MP4=w408-h725-k-no,false,12–6 pm,12–6 pm,12–6 pm,12–6 pm,12–6 pm,12–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Amelia+Cincinatti+OH/@39.1151757,-84.5960044,14z",2025-10-27T18:06:54.903Z,,,,
