placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info
"https://www.google.com/maps/place/Paradise+Pools+and+Spa,+Inc./data=!4m7!3m6!1s0x89c314decbc9823d:0xa7cadb9e173291a1!8m2!3d41.1499011!4d-74.5753084!16s%2Fg%2F1tj92h1t!19sChIJPYLJy94Uw4kRoZEyF57byqc","Paradise Pools and Spa, Inc.",4.7,467,Swimming pool contractor,"92 NJ-23, Hamburg, NJ 07419, United States","4CXF+XV Hamburg, New Jersey, USA",http://paradisepoolandspa.net/,+1 973-209-6029,"Closed · Opens 10 am Sun

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOkSp4LFDY7G9tGjv2sKCqFlnmE_JG9DrFkbJk=w408-h314-k-no,true,10 am–4 pm,10 am–2 pm,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:21:46.367Z,,
https://www.google.com/maps/place/MAZ+Electrical+Solutions+LLC/data=!4m7!3m6!1s0x89c3719049a6e47b:0xc824e4838226fb80!8m2!3d41.0408231!4d-74.7596061!16s%2Fg%2F11vbgnmtml!19sChIJe-SmSZBxw4kRgPsmgoPkJMg,MAZ Electrical Solutions LLC,4.9,34,Electrician,"25 Jersey Pl, Newton, NJ 07860, United States","26RR+85 Newton, New Jersey, USA",https://maz-electric.com/,+1 973-500-8282,Closed · Opens 7 am Sun,,https://lh3.googleusercontent.com/p/AF1QipOVkctfK7hmQCHiKuTz6UzwMRYc7AjfQZjUgaai=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:21:51.309Z,,
https://www.google.com/maps/place/Orloski+Electric+LLC/data=!4m7!3m6!1s0x89c343bf0bd21d0b:0x408ea4aaec19cd5b!8m2!3d41.1537236!4d-74.7938312!16s%2Fg%2F11j8z7fgdm!19sChIJCx3SC79Dw4kRW80Z7KqkjkA,Orloski Electric LLC,5.0,62,Electrician,"61 E Shore Lake Owassa Rd, Newton, NJ 07860, United States","5634+FF Newton, New Jersey, USA",http://orloskielectric.com/,+1 973-600-1430,"Closed · Opens 8 am Mon

Confirmed by this business 12 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNl-WkJUZZjmDJLTbhlmQe_N_r5862hGNlNc6Mp=w493-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:21:56.152Z,,
https://www.google.com/maps/place/MD+Electrical+Solutions+LLC/data=!4m7!3m6!1s0x89c3775d4d531fc5:0x559e59433e9cc33d!8m2!3d40.8529116!4d-74.588309!16s%2Fg%2F11fd4lt9gm!19sChIJxR9TTV13w4kRPcOcPkNZnlU,MD Electrical Solutions LLC,4.8,31,Electrician,,,http://mdelectricalsolutionsllc.com/,+1 973-525-4756,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipOvcgtV5bgZx5WK64ekCZ90kWdE_6s2LdxL88JG=w408-h318-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:00.878Z,,
https://www.google.com/maps/place/Weld+Power+Generator/data=!4m7!3m6!1s0x89c28cd86ae56585:0x7fd7afffdef06b0e!8m2!3d40.9495426!4d-74.6813062!16s%2Fg%2F11k5lvs_xd!19sChIJhWXlatiMwokRDmvw3v-v138,Weld Power Generator,,,Repair service,"175 Stanhope Rd Bldg #2, Andover, NJ 07821, United States","W8X9+RF Andover, New Jersey, USA",https://www.weldpower.com/,+1 929-346-5015,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN62xW_oFfHRsOzMLbEPp9znWQTcazNqMiS0a3a=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:05.955Z,,
"https://www.google.com/maps/place/1st+Choice+Electric,+LLC/data=!4m7!3m6!1s0x89c31b448e8c26b5:0xc0ead1ff7ec6bd50!8m2!3d41.0021382!4d-74.6747521!16s%2Fg%2F11g6rf06lk!19sChIJtSaMjkQbw4kRUL3Gfv_R6sA","1st Choice Electric, LLC",5.0,5,Electrician,"12 Catalina Dr, Sparta, NJ 07871, United States","282G+V3 Sparta, New Jersey, USA",http://www.1stchoiceelectricnj.com/,+1 973-943-8652,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNCaq2o484lUuuUjdl9334o5gOjS9rBL5HKH8Tq=w408-h306-k-no,true,8 am–4 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:10.709Z,,
https://www.google.com/maps/place/Zip+Air+LLC/data=!4m7!3m6!1s0x89c3733581f5a2b1:0xf58edb7336cc65be!8m2!3d41.041483!4d-74.6264787!16s%2Fg%2F11ckvw8sx0!19sChIJsaL1gTVzw4kRvmXMNnPbjvU,Zip Air LLC,4.9,82,Heating contractor,"30 Glen Rd, Sparta, NJ 07871, United States","29RF+HC Sparta, New Jersey, USA",,+1 973-936-2017,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNLVkq1eidmiDoNaxH0U9zRygecdPyKzZBXJ5T-=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:15.776Z,,
https://www.google.com/maps/place/A.B.C.+Electrical+Contractors+Inc/data=!4m7!3m6!1s0x89c322f30ee9edcf:0x7418481899b2c18c!8m2!3d41.1158215!4d-74.3405394!16s%2Fg%2F1tf5fpm9!19sChIJz-3pDvMiw4kRjMGymRhIGHQ,A.B.C. Electrical Contractors Inc,4.9,58,Electrician,,,https://www.abcelectriccontractorsnj.com/,+1 862-377-5810,Closed · Opens 7 am Sun,,https://lh3.googleusercontent.com/p/AF1QipM-BvRMXHCwVR2tzNiAtA6QQBXpo1WDuvsjraLD=w427-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:20.556Z,,
https://www.google.com/maps/place/High+Point+Electric+Inc/data=!4m7!3m6!1s0x89c341249c03f0a5:0xf9db5b84047f7314!8m2!3d41.2662666!4d-74.6498011!16s%2Fg%2F1tdd660n!19sChIJpfADnCRBw4kRFHN_BIRb2_k,High Point Electric Inc,5.0,11,Electrician,"719 County Road 519, Wantage, NJ 07461, United States","7982+G3 Wantage, New Jersey, USA",http://highpointelectricincnj.com/,+1 973-875-9121,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5_pu8s5c5nBfWs2W2EEGwqabpidyv9h3tDRef305MYjWhJGUj3FLzc1d3nyyLtfsbasGHLkJLVutl_ouotlLX7qb1X9HDVTg3QkVm2r_yOuGX9PnmqY-dQ9JhO9qauuAMIGbtEGKf5mI=w408-h306-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:25.479Z,,
https://www.google.com/maps/place/Bright+Ideas+Electric+Corp/data=!4m7!3m6!1s0x89c31ce6c6cd3a1d:0x9af6ebd6ba5ecc6b!8m2!3d41.073241!4d-74.2650434!16s%2Fg%2F11f50sf87h!19sChIJHTrNxuYcw4kRa8xeutbr9po,Bright Ideas Electric Corp,5.0,27,Electrician,"58 Birch Rd, Ringwood, NJ 07456, United States","3PFM+7X Ringwood, New Jersey, USA",https://brightideascorp.com/,+1 201-450-3546,,,https://lh3.googleusercontent.com/p/AF1QipNlEcNtprrfD3PD4wdhsuFrgG6jDBvzdxnXXPqh=w428-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:28.677Z,,
https://www.google.com/maps/place/Wilson+Services/data=!4m7!3m6!1s0x89c36d9471cc55eb:0xa8db8531c733a7bc!8m2!3d41.0614462!4d-74.6602231!16s%2Fg%2F1tdskqn8!19sChIJ61XMcZRtw4kRvKczxzGF26g,Wilson Services,4.9,876,Septic system service,"201 Houses Corner Rd, Sparta, NJ 07871, United States","386Q+HW Sparta, New Jersey, USA",https://wilsonservices.com/?utm_source=google&utm_medium=gmb&utm_campaign=local,+1 973-756-3283,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP0IBlyY-mcFwQd4zrCgsYcwL0d1sjqc_bGEiTD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:33.536Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Pathway+Electrical+Contractors/data=!4m7!3m6!1s0x2264abc3a6864c41:0xc4f0b41ed491a91c!8m2!3d40.8950256!4d-74.477034!16s%2Fg%2F11xs292nk0!19sChIJQUyGpsOrZCIRHKmR1B608MQ,Pathway Electrical Contractors,5.0,11,Electrician,,,https://pathwayelectricnj.com/,+1 973-939-4733,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipMHTDyWYlg2LrMVQHZRWnFnYUUYy60Kex5PYavX=w408-h498-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:38.287Z,,
"https://www.google.com/maps/place/High+Quality+Electric,+LLC/data=!4m7!3m6!1s0x89c3f58908f33209:0xe0262692d14ddc2b!8m2!3d40.668618!4d-74.6541414!16s%2Fg%2F11fk0czfc4!19sChIJCTLzCIn1w4kRK9xN0ZImJuA","High Quality Electric, LLC",4.9,220,Electrician,,,https://highqualityelectricnj.com/,+1 908-303-0628,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBnjJGvOhkbMbpuR09ps178mxWl9JBfvHlIDO2sBKP2K2ZZsrKy06bTsuboKlNagEuyYBcXBaCvmbe14ixLMM3odaSQV6fgaiqKiZrivhkay7fJGo1XT4QNCTAOa50LC3Le7yiEA=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:43.140Z,,
https://www.google.com/maps/place/Mt.+Zion+Electric/data=!4m7!3m6!1s0x89c37497f95eaaab:0x999494fee29bfd45!8m2!3d40.9515909!4d-74.6170539!16s%2Fg%2F11rxhzyhc7!19sChIJq6pe-Zd0w4kRRf2b4v6UlJk,Mt. Zion Electric,5.0,20,Electrician,"27 Reservoir Rd, Lake Hopatcong, NJ 07849, United States","X92M+J5 Lake Hopatcong, Jefferson, NJ, USA",https://mtzionelectric.com/,+1 973-864-7848,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOJZLtO2Vu30Uv5hW2EWwBlxsByxUOhqdaZg4yS=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:48.034Z,,
https://www.google.com/maps/place/Schweiger+Electrical+Contracting+Llc/data=!4m7!3m6!1s0x89c3728969deaaab:0x4a40da90ac86d828!8m2!3d41.0291884!4d-74.6356743!16s%2Fg%2F11h3vc5ftx!19sChIJq6reaYlyw4kRKNiGrJDaQEo,Schweiger Electrical Contracting Llc,5.0,2,Electrician,"11 Oak Tree Ln, Sparta, NJ 07871, United States","29H7+MP Sparta, New Jersey, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2BLTdMaT0cd45eU-0aW9FQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.65062&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:51.164Z,,
https://www.google.com/maps/place/BMSE+Electrical+Inc/data=!4m7!3m6!1s0x89c30bf75589a905:0x26b1fe55db26d52a!8m2!3d40.8501178!4d-74.7890665!16s%2Fg%2F11j8k7hlg5!19sChIJBamJVfcLw4kRKtUm21X-sSY,BMSE Electrical Inc,4.9,12,Electrician,"153 Drakestown Rd, Hackettstown, NJ 07840, United States","V626+29 Hackettstown, New Jersey, USA",https://rockawayelectrician.com/,+1 973-508-5336,"Closed · Opens 9 am Sun

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNLQOQfufAZLx0kmg2VECXOu6A_FdnttsO3R5Xy=w408-h306-k-no,true,9 am–3 pm,9–11:30 am,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:22:56.120Z,,Identifies as women-owned
"https://www.google.com/maps/place/Kope+Electric,+LLC/data=!4m7!3m6!1s0x89c38c917142d945:0x99579fcee2111f0e!8m2!3d40.7169185!4d-74.735256!16s%2Fg%2F11b63vlqx0!19sChIJRdlCcZGMw4kRDh8R4s6fV5k","Kope Electric, LLC",5.0,26,Electrician,,,http://www.kopeelectric.com/,+1 908-722-5673,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMSejSk1r3Cuh0oDMn_nURov6Ks0-0gm_QtQzmP=w408-h408-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:01.003Z,,
"https://www.google.com/maps/place/Pike+County+Generator,+Inc./data=!4m7!3m6!1s0x89c359468f4d1d4f:0xe225911cb7d969f!8m2!3d41.3721783!4d-74.9297269!16s%2Fg%2F11fkvz7gp5!19sChIJTx1Nj0ZZw4kRn5Z9yxFZIg4","Pike County Generator, Inc.",5.0,69,Electric generator shop,"880 US-6, Shohola, PA 18458, United States","93CC+V4 Shohola, Pennsylvania, USA",http://www.pikegen.com/,+1 570-409-6555,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNQ8T6jJ9Wv2p-HpVv3cx7lYsbOh7fIrbzCyDcu=w408-h306-k-no,true,Closed,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:06.024Z,· Delivery,Identifies as women-owned
https://www.google.com/maps/place/Frey+Heating+%26+Plumbing/data=!4m7!3m6!1s0x89c314a52fb44291:0x9575e803afa04007!8m2!3d41.0704729!4d-74.6593015!16s%2Fg%2F1tj3m05l!19sChIJkUK0L6UUw4kRB0CgrwPodZU,Frey Heating & Plumbing,4.7,488,Air conditioning contractor,"286 Houses Corner Rd, Sparta, NJ 07871, United States","38CR+57 Sparta, New Jersey, USA",http://www.freyheatingandplumbing.com/,+1 973-827-1213,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMMEMLJs8szz_fx4qA4yqWw5TSiKUJzv0Ta0p9o=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:11.028Z,,
https://www.google.com/maps/place/East+Coast+Enterprises+Roman+Electric/data=!4m7!3m6!1s0x89c30a88d3eab7ff:0xf456790dc81f1c7!8m2!3d40.8451928!4d-74.6930555!16s%2Fg%2F11bz012qz6!19sChIJ_7fq04gKw4kRx_GB3JBnRQ8,East Coast Enterprises Roman Electric,5.0,2,Electrician,"4 Hillside Ave, Flanders, NJ 07836, United States","R8W4+3Q Flanders, Mt Olive, NJ, USA",http://njpowerlight.com/,+1 973-366-5788,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v49zP5-3hw2WjKjnRVDpvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.2942972&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:16.383Z,,
https://www.google.com/maps/place/John+Cavanaugh+Electrical/data=!4m7!3m6!1s0x89c376db46c5f1c3:0x8f8422db44f65933!8m2!3d40.9629665!4d-74.7238624!16s%2Fg%2F1td0nzbb!19sChIJw_HFRtt2w4kRM1n2RNsihI8,John Cavanaugh Electrical,5.0,3,Electrician,"1 Manu Trail, Byram Township, NJ 07821, United States","X77G+5F Byram Township, New Jersey, USA",,+1 973-691-7199,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EY5m5UaGiXf3p76kZTvaQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.90388&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:19.116Z,,
https://www.google.com/maps/place/M.+Pugliese+Electric/data=!4m7!3m6!1s0x89c373c8f29b72d1:0xb938a52da53f4dde!8m2!3d41.0214032!4d-74.6829254!16s%2Fg%2F11j03wkkm6!19sChIJ0XKb8shzw4kR3k0_pS2lOLk,M. Pugliese Electric,4.6,13,Electrician,"16 Westgate Dr, Sparta, NJ 07871, United States","28C8+HR Sparta, New Jersey, USA",,+1 201-341-7179,Closed · Opens 9 am Sun,,https://lh3.googleusercontent.com/p/AF1QipMm4qh6cvi8V6MkDZzwGQ8KxZycLvNPdvyF1NaK=w445-h240-k-no,true,7 am–5 pm,9 am–4 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:23.845Z,,
https://www.google.com/maps/place/ClearWater+Solutions:+Plumbing+and+HVAC/data=!4m7!3m6!1s0x89c36bee82ac70b5:0x867a20f10ad0be43!8m2!3d41.139365!4d-74.669343!16s%2Fg%2F11g9q2lgfs!19sChIJtXCsgu5rw4kRQ77QCvEgeoY,ClearWater Solutions: Plumbing and HVAC,4.9,100,Plumber,"174 Statesville Quarry Rd, Lafayette Township, NJ 07848, United States","48QJ+P7 Lafayette Township, New Jersey, USA",,+1 973-477-5865,"Closes soon · 7:30 pm · Opens 7:30 am Sun

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-CsCP6hZw1X7L5VHAAS8AdjneWnA4F1MpmpNGjcGUypYw03ovLm3rlL8ssxkDNKJ6mpMRdlkJykz8UgJG8r-iUwftvPIxZIrjgrxIHgzRA4aSxqgX4Bd2Di5lz-1FAdhbIC-kzssrfCM=w408-h544-k-no,true,7:30 am–7:30 pm,7:30 am–3:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:28.833Z,,
https://www.google.com/maps/place/Tim%27s+Auto+%26+Truck+Center/data=!4m7!3m6!1s0x89c34019be7de2cb:0xa56cc6f4f3b06a72!8m2!3d41.2057479!4d-74.6125158!16s%2Fg%2F1tr18hrr!19sChIJy-J9vhlAw4kRcmqw8_TGbKU,Tim's Auto & Truck Center,4.7,54,Auto repair shop,"27 Loomis Ave, Sussex, NJ 07461, United States","694P+7X Sussex, New Jersey, USA",https://timsautoandtruckcare.com/,+1 973-875-6181,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSye7U_jc0-z1IeGocZtJ9QsxPGap3kfS0Q0etVCItSQqtDPq8aT4rT1RVPZi-LFTxA5LBbPUJUNc3gusv6LM2AE6tTEQuTOgHXldIAgHpb5eeBmD46v6IFc2xJ4a_EyInm1RIDZ=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:33.645Z,,
https://www.google.com/maps/place/Eagle+Eye+Electric/data=!4m7!3m6!1s0x89c371e3074b82ff:0x4b05f1bed538eb33!8m2!3d41.049288!4d-74.701445!16s%2Fg%2F11b6q5nbw0!19sChIJ_4JLB-Nxw4kRM-s41b7xBUs,Eagle Eye Electric,,,Electrician,"260 Seminole Rd, Lafayette Township, NJ 07848, United States","27XX+PC Lafayette Township, New Jersey, USA",,+1 201-615-4686,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cS_Hp4BJFKUFssVH4tihZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.11156&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:38.711Z,,
https://www.google.com/maps/place/Adam+Electrical+Contractors/data=!4m7!3m6!1s0x7994153980bfead:0xb67ab717a424a02c!8m2!3d40.843093!4d-74.6998614!16s%2Fg%2F11x6sb7dbd!19sChIJrf4LmFNBmQcRLKAkpBe3erY,Adam Electrical Contractors,5.0,17,Electrician,,,https://adamelectric-nj.com/,+1 908-800-4917,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOGJ7CJmBZyMuwfd9ujuLzDB1y_u8gjl7_kZ2qR=w408-h250-k-no,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+NJ/@41.1219713,-74.5796469,14z",2026-01-11T00:23:43.534Z,,
https://www.google.com/maps/place/Wave+Electric+Company/data=!4m7!3m6!1s0x89c22e2a5217e76b:0x49c8990bf9aaeb66!8m2!3d40.3287041!4d-74.0788409!16s%2Fg%2F11bwyxwtvh!19sChIJa-cXUiouwokRZuuq-QuZyEk,Wave Electric Company,4.8,242,Electrician,"3 Sheila Dr, Tinton Falls, NJ 07701, United States","8WHC+FF Tinton Falls, New Jersey, USA",https://www.waveelectriccompany.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 732-380-4392,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP_GDrdUhAT-A6HPy1DtP1W1AjyZ_AZ4g0JWvs4=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Middletown+NJ/@40.3982159,-74.0339538,14z",2026-01-11T00:24:03.880Z,,
https://www.google.com/maps/place/SLB+Electrical+Contracting+Inc./data=!4m7!3m6!1s0x89c2312d13897ded:0x3dce2f440520702!8m2!3d40.4114656!4d-74.0870313!16s%2Fg%2F1tdp5yz6!19sChIJ7X2JEy0xwokRAgdSQPTi3AM,SLB Electrical Contracting Inc.,5.0,31,Electrician,"495 Roxbury Rd, Belford, NJ 07718, United States","CW67+H5 Belford, Middletown Township, NJ, USA",https://slbelectrical.com/areas-served/belford-nj/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website,+1 732-495-5883,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOuyXTt7Vw8WcCovWK-0qyeWcZqZCS-h3NvVdEa=w408-h306-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Middletown+NJ/@40.3982159,-74.0339538,14z",2026-01-11T00:24:08.850Z,,Identifies as women-owned
https://www.google.com/maps/place/JGB+Electric/data=!4m7!3m6!1s0x89c23738fee2abdd:0x6d64c9e750b82e1a!8m2!3d40.4154538!4d-74.052262!16s%2Fg%2F11mw7lsmd7!19sChIJ3avi_jg3wokRGi64UOfJZG0,JGB Electric,5.0,42,Electrician,"26 Bellevue Ave, Leonardo, NJ 07737, United States","CW8X+53 Leonardo, Middletown Township, NJ, USA",https://www.jgbelectricllc.com/,+1 908-461-8718,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMDalG7iooR6lTwhadmW2e3ElnRqgLJoe8UZWL1=w408-h306-k-no,true,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Middletown+NJ/@40.3982159,-74.0339538,14z",2026-01-11T00:24:13.815Z,,
https://www.google.com/maps/place/Hollywood+Electric/data=!4m7!3m6!1s0x14bdf59dee42561:0x7405f675208e9e3d!8m2!3d40.368856!4d-74.090733!16s%2Fg%2F11yck5n52g!19sChIJYSXk3lnfSwERPZ6OIHX2BXQ,Hollywood Electric,5.0,18,Electrician,"2 Wesleyan St, Red Bank, NJ 07701, United States","9W95+GP Red Bank, New Jersey, USA",https://hollywoodelectricnj.com/,+1 201-247-2346,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNoSVajN2xR6v-XHhi5Wuy8KLlamjtuIXVpah0o=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Middletown+NJ/@40.3982159,-74.0339538,14z",2026-01-11T00:24:18.645Z,,
