placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/UCO+Parking+Lot+11/data=!4m7!3m6!1s0x87b21f9d174150cb:0xd4e881f844910b8c!8m2!3d35.6551478!4d-97.4680449!16s%2Fg%2F11q2y0hys9!19sChIJy1BBF50fsocRjAuRRPiB6NQ,UCO Parking Lot 11,4.7,3,Parking lot,,"945-817 E Main St, Edmond, OK 73034, United States","MG4J+3Q Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7mT0B3dVm7pw1jNnw_ft_QtK_ngZSyHx4dJSLpvtw3B51onGHwyhZm7lGTNVasZHyoVDjhVBO6EI9CuiBjxZIoNmSWvfH1X8q8iXuB5iSyMAp1bJmMCoto2hO9bfnKEoGKJU=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:02.154Z,,
https://www.google.com/maps/place/UCO+Visitor+Parking/data=!4m7!3m6!1s0x87b21f06b8540da1:0xf58017d9722dbdf7!8m2!3d35.655049!4d-97.4701543!16s%2Fg%2F11qnl4rgp6!19sChIJoQ1UuAYfsocR970tctkXgPU,UCO Visitor Parking,4.1,18,Parking lot,,"Edmond, OK 73034, United States","MG4H+2W Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2780,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjjJ9hxOGW8am0GMlOlGnqhS_j2sJ8akqUB9IcIE44-0E_d_OvMR0FesTtkVF1A3WT4ca1-Kcjsa9HUMaPxBubWz0wJ4ST5tR1FBUpbDmaqRDvEHEehujww0fDHD7mIjzSIgj1khIrH7Pd=w408-h541-k-no,false,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–5 pm,Closed,Closed,8 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:07.092Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+26/data=!4m7!3m6!1s0x87b21f428c2ade4f:0xbfa2ebc059f7c7a7!8m2!3d35.6571481!4d-97.4744034!16s%2Fg%2F11q2y0hdcm!19sChIJT94qjEIfsocRp8f3WcDror8,UCO Parking Lot 26,5.0,3,Parking lot,,"232 N University Dr, Edmond, OK 73034, United States","MG4G+V6 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdVoGrDyJswpRLWP8mv4U2h6URbY0S1y6dGo5IZda9QMWDeG1Cb02NCCzS7cj3bcBmgk5c66cM62IpQRW_pXvHQVjF3lXw_pAa3oHp959PLF3EkRaHmzorBDp7XqgrCYZKm5Yp=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:09.977Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+39/data=!4m7!3m6!1s0x87b21fa95a3712c3:0x635a5b7b334c8400!8m2!3d35.6592999!4d-97.4721264!16s%2Fg%2F11nnvg2ssk!19sChIJwxI3WqkfsocRAIRMM3tbWmM,UCO Parking Lot 39,5.0,1,Parking lot,,"100 N University Dr, Edmond, OK 73034, United States","MG5H+P4 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4nOHcb0m7piSk51yLvs3QUEvNlf06tIjEyt-tkoPRYYQztK7v6QRw7SkMCULoPfCRiY9EXWYTIyUTCFp7aKjzTU5PJhROwzwTCZEInRu11U_Or-LkdunTQef1_xq50yxSwhNA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:12.954Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+42/data=!4m7!3m6!1s0x87b21f17e021d2a5:0xf05cf935e0e9948b!8m2!3d35.6600787!4d-97.4736863!16s%2Fg%2F11q2y0zsg8!19sChIJpdIh4BcfsocRi5Tp4DX5XPA,UCO Parking Lot 42,5.0,1,Parking lot,,"100 University Dr, Edmond, OK 73034, United States","MG6G+2G Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWyaTj7qf4oykXwhi3BwV8MxsBP-sYrxFEufW3eUu2Lcb2qe1D1sZS_ZnIbFdYN_mqFSbir6_d44pC_f_PhlhbN53EFNbltuO7TvdSQvT4KVw94_eDMqVYHP_RNBWn6O5dy7cS=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:15.858Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+12/data=!4m7!3m6!1s0x87b21f736ae31517:0xe757eb65288a149e!8m2!3d35.6541005!4d-97.4673946!16s%2Fg%2F11rggq15qs!19sChIJFxXjanMfsocRnhSKKGXrV-c,UCO Parking Lot 12,5.0,1,Parking lot,,"1000 E Main St, Edmond, OK 73034, United States","MG3M+J2 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylTr24uUdjsDNAlMDdu1R7qhCzlJcKIvUm51lubU-BOe7E23WATdLKclt9gzwVPouZe8I2iO-1MGWRdvlReJ-raMRGF1u19J255vB1E_qzNEIqHeBfpc1Y69Zf5KfhKTSgpUZXww=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:18.723Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+15/data=!4m7!3m6!1s0x87b21f1b86404a51:0xcea84ac98b55dc39!8m2!3d35.653417!4d-97.4700561!16s%2Fg%2F11nnvgljwy!19sChIJUUpAhhsfsocROdxVi8lKqM4,UCO Parking Lot 15,5.0,1,Parking lot,,"Roger Webb Forensic Science Institute, Edmond, OK 73034, United States","MG3H+9X Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygxx9yE_7pyMmFD8TSW2f1KQXV-3io1JP-pmUnXuFHTeLr5OTXY__YoVswur1M004I7N2p5lsjbJXoFhXCGAduo1vY36JVTHNk_OWCCcuMHSil-EvtGfUJMlsMeC-uJ5Y4vsIb=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:21.671Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+6/data=!4m7!3m6!1s0x87b21f0b137ae529:0x74ad9e1b25aa88f9!8m2!3d35.6572802!4d-97.467466!16s%2Fg%2F11q2y0cfpn!19sChIJKeV6EwsfsocR-YiqJRuerXQ,UCO Parking Lot 6,5.0,1,Parking lot,,"100 N University Dr, Edmond, OK 73034, United States","MG4M+W2 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrmScLqHPUMpR9i7UWBSGABg9kA36ow5ZjMCF2RJkQO5JL3lxkiAxDuDkNuIN8hyhtyl6qtfz-HnNf_xlCY4wa1TRvPkKt9aomnb5lnMQoHbJKs_4Os5UkvaYAXLjBgOf6HK0s=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:24.605Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+33/data=!4m7!3m6!1s0x87b21f28850c85b3:0x5b1e68e3e99e2062!8m2!3d35.6587952!4d-97.4724669!16s%2Fg%2F11rggqsvkp!19sChIJs4UMhSgfsocRYiCe6eNoHls,UCO Parking Lot 33,5.0,1,Parking lot,,"584606 E Ayers St, Edmond, OK 73034, United States","MG5H+G2 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxAy8nViCxnPhJQy5iAfKF-Kejv8mzQdxc6sbkwb4N9DjPh_2Uqio6-uAPGq5e7PJPZBFZVWJ-ObEIaHWUcjqHqddBnwwi1s12KvyGK1W8I7spjKZy1JfFkVlbECCBzHia-RmD6dw=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:27.350Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+7/data=!4m7!3m6!1s0x87b21f75c4e5c98f:0x2a058a9308477a64!8m2!3d35.6561434!4d-97.4703627!16s%2Fg%2F11rggqrp6x!19sChIJj8nlxHUfsocRZHpHCJOKBSo,UCO Parking Lot 7,5.0,1,Parking lot,,"100 N University Dr, Edmond, OK 73034, United States","MG4H+FV Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTys_AxXHOL2nicDC0MSwUsyMlzMb5cEA3IrLlim8QNkWi6NHlXuEtJUHnR-jSx57Dv3727y9snmNDUAinbU8QjHvUlwGwQHa4Q5dbtm9GMgnhDh4ElRUI7Y0mh28Hg3t1GZTk=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:30.188Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+37/data=!4m7!3m6!1s0x87b21f9095cc06a7:0xc95b5ebfdbd070ba!8m2!3d35.6594604!4d-97.4730309!16s%2Fg%2F11q2y0xsby!19sChIJpwbMlZAfsocRunDQ279eW8k,UCO Parking Lot 37,5.0,1,Parking lot,,"2000 Washington, Edmond, OK 73034, United States","MG5G+QQ Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZmvsqUpVZUgrn6BX9tltKDBR0jDAB6AWVb8wCbJnUbWHIsWqrPdDX2u4sq3lTckfxoA9vOHAkI_6_9SaWT5uDpCz0duuih0GTQsjFhCA8xawEAHvqlLG0Av45T7BQTNhlUnLV4Q=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:33.035Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+34/data=!4m7!3m6!1s0x87b21f9b93f2b68f:0xffe7b1aa04fbdb42!8m2!3d35.6588528!4d-97.4677772!16s%2Fg%2F11rggqb8z3!19sChIJj7byk5sfsocRQtv7BKqx5_8,UCO Parking Lot 34,5.0,1,Parking lot,,"901 E Ayers St, Edmond, OK 73034, United States","MG5J+GV Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxd6CF-YNjNuPK7maG2ZH0rzKOw5vuA04lrpt5y_FEu3yul4T0DmV9TWT9Z0s772CxGYeC9vVRMl-nGgwg9Fxt2IhJUKFNWi8XgO_SXWo45iTsSNAEzx25avLOgGUcTRMjkyHUM=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:35.804Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+14+Commuter/data=!4m7!3m6!1s0x87b21fb1a30ece3b:0x7f865e10ff0dd996!8m2!3d35.6538201!4d-97.4693369!16s%2Fg%2F11rggqp6j1!19sChIJO84Oo7EfsocRltkN_xBehn8,UCO Parking Lot 14 Commuter,4.5,2,Parking lot,,"825 E 2nd St, Edmond, OK 73034, United States","MG3J+G7 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6ORp4RPiOgNOYaM1Xyv81CzafbPsbQqRTe3TYOaYPRQZRg3JOuY-I07uzclv6aV0ij-SibnMoFe5otARRouhvPANeCoOklom0q0l9qCR9qrDLfKkGNSAWM69umudQ1B93LZ8g=w408-h543-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:38.537Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+31/data=!4m7!3m6!1s0x87b21f7fbcc3708f:0xdd8a340f0160d43b!8m2!3d35.6588727!4d-97.4740413!16s%2Fg%2F11nnvgrm_x!19sChIJj3DDvH8fsocRO9RgAQ80it0,UCO Parking Lot 31,5.0,1,Parking lot,,"443 E Ayers St, Edmond, OK 73034, United States","MG5G+G9 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCalCfffJ4t7s8VYlxUCqzI7kQeoADSvUR9MiPhU-bmkZPeKtCbA1Kcv-c1bcV1j2F1MbEnaC9OFuI6cYDwkr7D6VY9Wt0Q6ErlgSX0LzMR812Y5Rf1VJKPI0bR_XL-H5lJrs=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:41.512Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+8/data=!4m7!3m6!1s0x87b21f22eb21ce85:0xa5021d0c14149ed9!8m2!3d35.6557545!4d-97.4685806!16s%2Fg%2F11q2y0w4x5!19sChIJhc4h6yIfsocR2Z4UFAwdAqU,UCO Parking Lot 8,5.0,1,Parking lot,,"100 N University Dr, Edmond, OK 73034, United States","MG4J+8H Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwILZD-FJR-H6D5hqS2EfOQkyw2umUZwStURjBWIQn6AReTGKwNZRQFRcgWqJk2i58odfOc11vQ5KRKTJ8PBYN_7DidoUvQ8uVQMFVJSC3CtSyJh4HRm16spjt7sWGyfaxf4YJZ=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:44.514Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+38/data=!4m7!3m6!1s0x87b21fdda21fbd0d:0x87d2587c872dc07f!8m2!3d35.6594846!4d-97.4728028!16s%2Fg%2F11nnvgrsbt!19sChIJDb0fot0fsocRf8Ath3xY0oc,UCO Parking Lot 38,5.0,1,Parking lot,,"University Commons Apartment Building 3, Edmond, OK 73034, United States","MG5G+QV Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUz9sDl-Rdwc1YzzYKK6rLGINiCvLgnyxeN2IrvnLWiYuTX2kdCL_8C0b76wR8l6lCeTSyKmkTsn63IJ7fdIAnruYhJJYR3UAx39XJuU91kbQl1gDQ0oy-VFkVLcExsePvAfXR=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:47.435Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+5/data=!4m7!3m6!1s0x87b21f894aba3b49:0xc47a93bcb8c1d9da!8m2!3d35.6568599!4d-97.4695098!16s%2Fg%2F11rggqrp4g!19sChIJSTu6SokfsocR2tnBuLyTesQ,UCO Parking Lot 5,5.0,1,Parking lot,,"100 N University Dr, Edmond, OK 73034, United States","MG4J+P5 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwkI7cJG80DIZdl_Mj0VPaRtUsFX5Anqfc3-OMVFrJfUVjdBcneOwxi9mV5KfP2Rz6x_GmfB9hP4YGleFkSFlymqnDpvOwUpI9DTQvhILYpUmhJxPQVlozvgpJl-HBwTItMw3OSHQ=w408-h305-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:50.163Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+23/data=!4m7!3m6!1s0x87b21f09d2cad8d5:0xfa4edcfc1324204b!8m2!3d35.6566087!4d-97.4756064!16s%2Fg%2F11nnvgbvj8!19sChIJ1djK0gkfsocRSyAkE_zcTvo,UCO Parking Lot 23,5.0,1,Parking lot,,"330 E Campbell St, Edmond, OK 73034, United States","MG4F+JQ Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3XLDsfCth0RulCHXWGFaVrDhwzqts-KjMz3nTeox7aavMkzxvOQXUwkH-mK-p-x9wuJCNzMXEF0dsljNHXNZpuR-UfA2xZ0ajN5NpMju-O3SqTilxFellHUeMbTKl7cbyr1Q=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:53.172Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+4/data=!4m7!3m6!1s0x87b21f6fa7829419:0x79644ba9f3a0d0b!8m2!3d35.6574809!4d-97.4687467!16s%2Fg%2F11r7rzyzy2!19sChIJGZSCp28fsocRCw06n7pElgc,UCO Parking Lot 4,5.0,3,Parking lot,,"Edmond, OK 73034, United States","MG4J+XG Edmond, Oklahoma, USA",http://uco.edu/,+1 405-974-2780,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXljslJ9U0ao_OXPlRzKcgcKbAQmWFDkLnpD2wA5OtKQzZTg7KNGjwRy4aejnSf7ZLVq_gKLXhb5xaA887btO-7_Dz0gfa7hZIMj6MmnP733-VBeElp1xJDYt-w9XYiEt2cvkt=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:56.249Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+3b/data=!4m7!3m6!1s0x87b21f7f18fc11a5:0xa3369277163436c4!8m2!3d35.6595805!4d-97.4684821!16s%2Fg%2F11q2y0kcbd!19sChIJpRH8GH8fsocRxDY0FneSNqM,UCO Parking Lot 3b,1.0,1,Parking lot,,"417 Chartrand Ave, Edmond, OK 73034, United States","MG5J+RJ Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeCAd1sm8WECY5nuMmAoUQIJI5TavhQDhPZTQDbnOgAi82x58dwGVdq-s2--y32nNjJxemAuYV-VL6iJtNXFVUxiLvyWWYX2AyWHZHuMbxlNaqQ7L5llRfCYuTgpuReJ-i_Wx1=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:07:59.250Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+22/data=!4m7!3m6!1s0x87b21f9ecb1c6b67:0x21955018b11007c1!8m2!3d35.6567269!4d-97.476808!16s%2Fg%2F11q2y0vjcj!19sChIJZ2scy54fsocRwQcQsRhQlSE,UCO Parking Lot 22,3.0,2,Parking lot,,"230 E Campbell St, Edmond, OK 73034, United States","MG4F+M7 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxy-JsAbijvQMz0KTGPV4FziLZ0rRoXQe7-HNMhh8TQI761L8pzYUCeMiroRqhJ3YOROKedPRV6JvJ5ChtWrC8KaIAytRNTF5TBLPf4zY8qv8N95OVfmncWYhb8GTWwkbuwJEqCAg=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:02.071Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+51/data=!4m7!3m6!1s0x87b21fa5ec774e99:0x22306577cc68b921!8m2!3d35.6628239!4d-97.4728796!16s%2Fg%2F11q2y07zxq!19sChIJmU537KUfsocRIblozHdlMCI,UCO Parking Lot 51,,,Parking lot,,"Facilities Management, Edmond, OK 73034, United States","MG7G+4R Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_aBkPq3US491D5w0j58aBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.25653&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:04.748Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+24/data=!4m7!3m6!1s0x87b21fc6f7876f71:0x683fee9aa2323e9e!8m2!3d35.6567036!4d-97.4745178!16s%2Fg%2F11rggq7r8p!19sChIJcW-H98YfsocRnj4yopruP2g,UCO Parking Lot 24,,,Parking lot,,"Lillard Administration Building, 100 N University Dr, Edmond, OK 73034, United States","MG4G+M5 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CTwAn8R4X2pzfj-23T2LQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.41847&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:07.773Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+20/data=!4m7!3m6!1s0x87b21f349c6bbb05:0xbc664397b27ce82b!8m2!3d35.655543!4d-97.475255!16s%2Fg%2F11nnvgjn3l!19sChIJBbtrnDQfsocRK-h8spdDZrw,UCO Parking Lot 20,,,Parking lot,,"21 N University Dr, Edmond, OK 73034, United States","MG4F+6V Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=90JUZk3AdtpXazR-iHAr0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.141&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:10.376Z,,
https://www.google.com/maps/place/Advanced+parking+lot+maintenance+inc/data=!4m7!3m6!1s0x87b221cd08a51ab9:0x9b558e9068b7eb79!8m2!3d35.6558565!4d-97.5563202!16s%2Fg%2F11lckzbd2f!19sChIJuRqlCM0hsocReeu3aJCOVZs,Advanced parking lot maintenance inc,5.0,1,Paving contractor,,"2401 NW 180th St, Edmond, OK 73012, United States","MC4V+8F Edmond, Oklahoma, USA",http://www.advancedparkinglotmaintenanceinc.com/,+1 405-403-2638,,https://lh3.googleusercontent.com/p/AF1QipNgrC5YJYTDv-shhbBCejSyn-BVkWTCKqD5dIoX=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:13.175Z,,
https://www.google.com/maps/place/Three+Girls+Chinese+Massage/data=!4m7!3m6!1s0x87b21f54a46f12f3:0x6fa0206a67c81eb8!8m2!3d35.6484969!4d-97.4965184!16s%2Fg%2F11wn0y4mhq!19sChIJ8xJvpFQfsocRuB7IZ2ogoG8,Three Girls Chinese Massage,5.0,19,Massage spa,,"701 S Kelly Ave, Edmond, OK 73003, United States","JGX3+99 Edmond, Oklahoma, USA",https://www.bizapedia.com/,+1 626-733-4636,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOHfrX6vvEjdTv46XooOw6MC7D41AsSbJNFmOck=w408-h544-k-no,true,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:18.043Z,LGBTQ+ friendly,
https://www.google.com/maps/place/On+Reflexology/data=!4m7!3m6!1s0x87b21f379f68c069:0x22a4a1c542eb995f!8m2!3d35.6369032!4d-97.5145104!16s%2Fg%2F11yk_4lhcn!19sChIJacBonzcfsocRX5nrQsWhpCI,On Reflexology,,,Massage spa,,"16309 N Santa Fe Ave c, Edmond, OK 73013, United States","JFPP+Q5 Edmond, Oklahoma, USA",https://www.okcon777.com/,+1 405-898-0777,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipOoaB-H6-jBm7tt7r7Gup_olbm1Virvhhbx-vA=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:22.857Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Frontier+city+employee+parking/data=!4m7!3m6!1s0x87b219004d8019c9:0x2bf3f198e3265cb4!8m2!3d35.5876026!4d-97.442329!16s%2Fg%2F11vyzqj4n7!19sChIJyRmATQAZsocRtFwm45jx8ys,Frontier city employee parking,,,Parking lot,,"11704 Gwendolyn Ln, Oklahoma City, OK 73131, United States","HHQ5+23 Northeast Oklahoma City, Oklahoma City, OK, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=znXaxhpm_kO_l6PeFFiZvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.16619&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:08:25.566Z,,
