placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,error,attributes
https://www.google.com/maps/place/Dossman+Betty+L+CPA/data=!4m7!3m6!1s0x864f86dfe5b09a3b:0x52cb9e73278d49e0!8m2!3d31.4722494!4d-97.2000865!16s%2Fg%2F1tj5lkty!19sChIJO5qw5d-GT4YR4EmNJ3Oey1I,Dossman Betty L CPA,,,Tax preparation service,"519 Connie Dr, Hewitt, TX 76643, United States","FQCX+VX Hewitt, Texas, USA",,+1 254-666-9995,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gl3Zr6oipC_osOfOn9V2Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.48618&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:50:37.132Z,,
"https://www.google.com/maps/place/John+William+Stovall+CPA,+P.C./data=!4m7!3m6!1s0x864fc28e45650483:0x9e1f71b55060e160!8m2!3d31.782547!4d-97.5774468!16s%2Fg%2F1vr1x103!19sChIJgwRlRY7CT4YRYOFgULVxH54","John William Stovall CPA, P.C.",3.0,2,Accountant,"100 N Avenue G, Clifton, TX 76634, United States","QCMF+22 Clifton, Texas, USA",,+1 254-675-2600,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NPe-4Jht1g0SdBhGY-PiLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.12906&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:50:39.908Z,,
https://www.google.com/maps/place/Chase+Tax+Service/data=!4m7!3m6!1s0x864f83da30e2bb41:0x2c271b29e6f72db1!8m2!3d31.4985575!4d-97.2202468!16s%2Fg%2F1hc6vdmvw!19sChIJQbviMNqDT4YRsS335ikbJyw,Chase Tax Service,,,Tax preparation service,"118 Midway Center, Waco, TX 76712, United States","FQXH+CW Waco, Texas, USA",http://www.chasetaxservice.com/,+1 254-235-7672,Closed ⋅ Opens 10 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oexUn25gBZ6GAHr_fPv91g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.21632&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:50:44.764Z,,
https://www.google.com/maps/place/Tax+Time+and+Bookkeeping/data=!4m7!3m6!1s0x864f77dd353942df:0xbb4de8a16122aca9!8m2!3d31.6703709!4d-97.0857971!16s%2Fg%2F11n5f3b3rl!19sChIJ30I5Nd13T4YRqawiYaHoTbs,Tax Time and Bookkeeping,,,Accountant,"327 Bunche Blvd, Elm Mott, TX 76640, United States","MWC7+4M Elm Mott, Texas, USA",,+1 254-715-5931,Opens soon ⋅ 12 pm,Identifies as women-owned,true,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SDdf06VZxFTqPqxm9oCf3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.0637&pitch=0&thumbfov=100,true,12–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:50:49.711Z,,
https://www.google.com/maps/place/Daniels+Family+Tax+Service/data=!4m7!3m6!1s0x864f83450b5ed9b3:0x8654576b7e8016d7!8m2!3d31.456042!4d-97.0713572!16s%2Fg%2F11p9n492xp!19sChIJs9leC0WDT4YR1xaAfmtXVIY,Daniels Family Tax Service,,,Tax preparation service,"Waco, TX 76706, United States","FW4H+CF Waco, Texas, USA",,+1 254-447-4820,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,true,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tnQB0TmSA2qATonf6v7L8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.92532&pitch=0&thumbfov=100,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:50:54.670Z,,
"https://www.google.com/maps/place/Lehmkuhl+Accounting+Services+PLLC/@31.5039935,-97.1929685,11z/data=!3m1!4b1!4m6!3m5!1s0x864f87ab4dbc655f:0xccdefae87a8b77be!8m2!3d31.5039934!4d-97.1929685!16s%2Fg%2F11jmbq3wy6",Lehmkuhl Accounting Services PLLC,5.0,1,Accountant,,,,+1 254-315-9718,,,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:50:59.437Z,,
https://www.google.com/maps/place/Julie%27s+Business+Services/data=!4m7!3m6!1s0x2f5de4e010735405:0x604359cad8248678!8m2!3d31.5374159!4d-97.1929685!16s%2Fg%2F11rsqlzy46!19sChIJBVRzEODkXS8ReIYk2MpZQ2A,Julie's Business Services,5.0,3,Bookkeeping service,,,https://www.facebook.com/Julie%27sBusinessServices,+1 254-315-5142,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipP43hSjVYf_2kMu7tJpmw8Q9RTfxsJ5bSwWEq3S=w440-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:51:04.222Z,,
https://www.google.com/maps/place/Servant+Solutions/data=!4m7!3m6!1s0x864f872093adb979:0xa4040345c3b4f06b!8m2!3d31.4771617!4d-97.2140136!16s%2Fg%2F11y50892l5!19sChIJebmtkyCHT4YRa_C0w0UDBKQ,Servant Solutions,5.0,6,Bookkeeping service,"1908 Real Dr, Waco, TX 76712, United States","FQGP+V9 Waco, Texas, USA",http://servantsolutions.net/,+1 254-307-2007,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hHXx-mK9Sui9dTP1eMNFqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.93244&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:51:09.175Z,,
https://www.google.com/maps/place/Bell+County+CPA/data=!4m7!3m6!1s0x86456bb5842dcacb:0xdd6389eead58dba6!8m2!3d31.0946156!4d-97.3643663!16s%2Fg%2F11wtn47jkl!19sChIJy8othLVrRYYRpttYre6JY90,Bell County CPA,5.0,1,Certified public accountant,"1910 W Avenue H, Temple, TX 76504, United States","3JVP+R7 Temple, Texas, USA",https://www.bellcountycpa.com/,+1 254-404-5456,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VprtcofcFlvo_mqdrkNMyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.24689&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:51:13.966Z,,
https://www.google.com/maps/place/Regina+M+Stump+PC/data=!4m7!3m6!1s0x864f866113081c37:0xbbf617117fc32c49!8m2!3d31.4968705!4d-97.2257601!16s%2Fg%2F1264nts2r!19sChIJNxwIE2GGT4YRSSzDfxEX9rs,Regina M Stump PC,,,Accountant,"111 Burnett Ct, Waco, TX 76712, United States","FQWF+PM Waco, Texas, USA",,+1 254-751-0887,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H2CH3DqpdM6kNGtsPZRbyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.05226&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:51:18.995Z,,
https://www.google.com/maps/place/Madrigal+Bookkeeping+Solutions+LLC/data=!4m7!3m6!1s0xac1110c19c054b21:0xeef68f3f54e1c828!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11kr8xhf_v!19sChIJIUsFnMEQEawRKMjhVD-P9u4,Madrigal Bookkeeping Solutions LLC,,,Bookkeeping service,,,,+1 254-340-4226,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOLOoADmS8qT4bowJvsaFsKB1e8n6o1XCvOawFL=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:51:23.733Z,,
https://www.google.com/maps/place/Payroll+Systems/data=!4m7!3m6!1s0x864f8411a47cf565:0xb16a724466d5d1a8!8m2!3d31.532805!4d-97.1919657!16s%2Fg%2F1tcyxvgy!19sChIJZfV8pBGET4YRqNHVZkRyarE,Payroll Systems,,,Accountant,"5400 Bosque Blvd #600, Waco, TX 76710, United States","GRM5+46 Waco, Texas, USA",http://www.payrollsystemsjrbt.com/,+1 254-772-2259,"Closed ⋅ Opens 8 am Mon

Updated by this business 10 weeks ago",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SKZg5xqOrbaGKLr0O1pVTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.013786&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:51:28.700Z,,
"https://www.google.com/maps/place/Dora+Jean+Dyson,+CPA,+PLLC/data=!4m7!3m6!1s0x864fff240b300fcd:0xa7e6d8aef65bbabd!8m2!3d31.4349672!4d-97.708975!16s%2Fg%2F1v3khy3k!19sChIJzQ8wCyT_T4YRvbpb9q7Y5qc","Dora Jean Dyson, CPA, PLLC",5.0,1,Certified public accountant,"3413 E Main St, Gatesville, TX 76528, United States","C7MR+XC Gatesville, Texas, USA",http://cpacentraltexas.org/,+1 254-865-8966,Closed ⋅ Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNF_7FZaj9WvGGfkp9QJoI22USWemJd_C-UIH6t=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Bellmead+Waco+TX/@31.5989517,-97.0894496,14z",2025-10-19T16:51:33.570Z,,
https://www.google.com/maps/place/BMB+Tax+and+Financial+Service/data=!4m7!3m6!1s0x864f8153b1c52d5b:0xf0e8530d0e56629d!8m2!3d31.4803071!4d-97.1638695!16s%2Fg%2F11g0l50x_k!19sChIJWy3FsVOBT4YRnWJWDg1T6PA,BMB Tax and Financial Service,4.8,4,Business management consultant,"6625 Cascade Dr, Woodway, TX 76712, United States","FRJP+4F Woodway, Texas, USA",https://bmbfinance.org/,+1 254-350-0233,Open ⋅ Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TKJ09J3Ndm0WNDjMduV8ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.64&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Woodway+Waco+TX/@31.5059998,-97.2050055,14z",2025-10-19T16:51:48.678Z,,
"https://www.google.com/maps/place/Defense+Tax+Partners+-+Tax+Attorney,+IRS+Tax+Relief+Settlement+Service,+Free+Consultation/data=!4m7!3m6!1s0x864f87d84b744cbd:0x9b2c30451a37568d!8m2!3d31.4895018!4d-97.2433184!16s%2Fg%2F11y4x_y042!19sChIJvUx0S9iHT4YRjVY3GkUwLJs","Defense Tax Partners - Tax Attorney, IRS Tax Relief Settlement Service, Free Consultation",5.0,42,Tax attorney,"13701 Woodway Dr 2nd Floor, Woodway, TX 76712, United States","FQQ4+RM Woodway, Texas, USA",https://texastaxlawattorneys.com/waco-tx/,+1 254-330-2907,Closed ⋅ Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipO7-GdweXlxt2E8hwhi8b27gm1YaB52KkdEzaQ-=w408-h272-k-no,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Woodway+Waco+TX/@31.5059998,-97.2050055,14z",2025-10-19T16:51:53.611Z,,
https://www.google.com/maps/place/Mc+Kesson+Corporation/data=!4m7!3m6!1s0x864f8429b2727115:0x69556381d91da5bc!8m2!3d31.5185547!4d-97.2142801!16s%2Fg%2F1vxvj883!19sChIJFXFysimET4YRvKUd2YFjVWk,Mc Kesson Corporation,,,Accountant,"7543 Bosque Blvd h, Woodway, TX 76712, United States","GQ9P+C7 Woodway, Texas, USA",,+1 254-756-7557,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l88585OERY4DRNJu7_VEgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.00558&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Woodway+Waco+TX/@31.5059998,-97.2050055,14z",2025-10-19T16:52:03.197Z,,
"https://www.google.com/maps/place/Lisa+W.+Hull,+CPA,+PC/@31.55313,-97.1929685,12z/data=!3m1!4b1!4m6!3m5!1s0x864f875df5bd11d3:0x7fe716e758017150!8m2!3d31.55313!4d-97.1929685!16s%2Fg%2F11j7gzbhkg","Lisa W. Hull, CPA, PC",,,Tax preparation service,,,,+1 254-723-4270,Closed ⋅ Opens 9 am Mon,,,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Woodway+Waco+TX/@31.5059998,-97.2050055,14z",2025-10-19T16:52:09.916Z,,
https://www.google.com/maps/place/Auxo+Accounting+%26+Tax+Professionals/data=!4m7!3m6!1s0x864f86e0d012c0b1:0x692272d9757bf733!8m2!3d31.4763535!4d-97.2027491!16s%2Fg%2F1hhhzfgns!19sChIJscAS0OCGT4YRM_d7ddlyImk,Auxo Accounting & Tax Professionals,,,Tax preparation service,"620 N Hewitt Dr, Hewitt, TX 76643, United States","FQGW+GW Hewitt, Texas, USA",,+1 888-719-7787,Opens soon ⋅ 12 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=veUks8YJCMTQUyycavEWBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.1595&pitch=0&thumbfov=100,false,12–4 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,10 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:52:37.460Z,,
https://www.google.com/maps/place/All+About+Business/data=!4m7!3m6!1s0x864f87a9a6fe5b87:0x33f67371ba1ba52!8m2!3d31.4614981!4d-97.1975277!16s%2Fg%2F11fwv9pqr1!19sChIJh1v-pqmHT4YRUrqhGzdnPwM,All About Business,5.0,2,Bookkeeping service,"224 W Warren St, Hewitt, TX 76643, United States","FR62+HX Hewitt, Texas, USA",http://www.myfavoritebookkeeper.com/,+1 254-981-8888,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=govYWWQBWQJ_OuHrrvT8gQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.73654&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:52:42.538Z,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x864f86f3308d86b7:0xfe3c534a8840ef92!8m2!3d31.4938125!4d-97.215252!16s%2Fg%2F11_rfdgc8!19sChIJt4aNMPOGT4YRku9AiEpTPP4,Jackson Hewitt Tax Service,4.9,186,Tax preparation,"600 Hewitt Dr, Waco, TX 76712, United States","FQVM+GV Waco, Texas, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/tx/waco/600-hewitt-dr/55389?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=55389,+1 254-714-1040,,,,https://lh3.googleusercontent.com/p/AF1QipNKZGH_ZGnJzSGl2cN9CFpaOePycDMOi6owGHms=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:52:45.820Z,,
https://www.google.com/maps/place/Erika+White+Bookkeeping/data=!4m7!3m6!1s0x864f870533e751a1:0xe2467b8881be5b2f!8m2!3d31.4714104!4d-97.2188308!16s%2Fg%2F11y085p5gb!19sChIJoVHnMwWHT4YRL1u-gYh7RuI,Erika White Bookkeeping,,,Bookkeeping service,"2228 Misty Dr, Waco, TX 76712, United States","FQCJ+HF Waco, Texas, USA",,+1 254-987-2047,"Closed ⋅ Opens 8 am Mon

Updated by this business 2 weeks ago",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pxj3iwCOEBEh0jo7d6JU6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.767136&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:52:55.383Z,,
https://www.google.com/maps/place/Tax+Service+by+PRL+Operations/data=!4m7!3m6!1s0x864f877595b331d5:0x91c00ef54959191a!8m2!3d31.4552143!4d-97.2278939!16s%2Fg%2F11wn109q_0!19sChIJ1TGzlXWHT4YRGhlZSfUOwJE,Tax Service by PRL Operations,,,Tax preparation service,"3112 Zabel Dr, Lorena, TX 76655, United States","FQ4C+3R Lorena, Texas, USA",,+1 254-294-7783,Open ⋅ Closes 7 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R4Oa2O104FrqycwbrbJ7XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.7361&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:00.422Z,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x864f83da30e2bb41:0xdffff8938e96f07d!8m2!3d31.526684!4d-97.1493183!16s%2Fg%2F1ptx5lm69!19sChIJQbviMNqDT4YRffCWjpP4_98,Jackson Hewitt Tax Service,4.8,269,Tax preparation,"918 S Valley Mills Dr, Waco, TX 76711, United States","GVG2+M7 Waco, Texas, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/tx/waco/918-s-valley-mills-dr/18390?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=18390,+1 866-259-1040,Closed ⋅ Opens 10 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jSp2h0VKLbElC0ySCZWyMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.649774&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:05.508Z,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x864f83bf4f744fe5:0xac9f8581e0fc38c6!8m2!3d31.5431656!4d-97.1523659!16s%2Fg%2F1vxzb0tc!19sChIJ5U90T7-DT4YRxjj84IGFn6w,Jackson Hewitt Tax Service,4.9,116,Tax preparation,"2418 W Waco Dr, Waco, TX 76701, United States","GRVX+73 Waco, Texas, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/tx/waco/2418-w-waco-dr/13221?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=13221,+1 254-714-1040,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VQ0ETeCDWOxq2RV4rqOrVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.16104&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:15.179Z,,
"https://www.google.com/maps/place/Swift+Financial+Services,+LLC/data=!4m7!3m6!1s0x864f8799fcc54f13:0xdcd92334323aa50c!8m2!3d31.4994471!4d-97.2078155!16s%2Fg%2F11x0xgqwrp!19sChIJE0_F_JmHT4YRDKU6MjQj2dw","Swift Financial Services, LLC",,,Bookkeeping service,"301 Granite Dr, Waco, TX 76712, United States","FQXR+QV Waco, Texas, USA",https://swiftwaco.com/,+1 254-307-6891,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNSRURxSL9b2XZ4Dk1VTA9c8nZ2OMOT98w0mjOL=w408-h246-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:27.233Z,,
"https://www.google.com/maps/place/Poss+Bookkeeping/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x66e9fcaa24ab661d:0xda4ff252161f53b0!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x12k_qw0",Poss Bookkeeping,,,Bookkeeping service,,,,+1 903-445-4305,,,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:31.983Z,,
"https://www.google.com/maps/place/Poss+Bookkeeping/@31.55313,-97.1929685,12z/data=!3m1!4b1!4m6!3m5!1s0xaf1e4e02941f874f:0xff5596f390b8571e!8m2!3d31.55313!4d-97.1929685!16s%2Fg%2F11m5yl02k4",Poss Bookkeeping,,,Bookkeeping service,,,,+1 254-733-2136,,,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:36.524Z,,
https://www.google.com/maps/place/FRAXN/data=!4m7!3m6!1s0x864f89648c583257:0xf27e11c15053ef46!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11v3kz6dqg!19sChIJVzJYjGSJT4YRRu9TUMERfvI,FRAXN,5.0,9,Bookkeeping service,,,https://fraxn.com/,+1 844-423-7296,Closed ⋅ Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNlc9aJsD-PYfsaTF51DkV8kbmUtacHQQy6V8s=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:48.238Z,,
https://www.google.com/maps/place/Thomas+Cooper+CPA+PLLC/data=!4m7!3m6!1s0x86456b1fe32df4c3:0x33e8ffe6f8deb1e0!8m2!3d31.096435!4d-97.3409052!16s%2Fg%2F11scw1ckrr!19sChIJw_Qt4x9rRYYR4LHe-Ob_6DM,Thomas Cooper CPA PLLC,5.0,3,Certified public accountant,"1 E Central Ave Ste 201, Temple, TX 76501, United States","3MW5+HJ Temple, Texas, USA",http://tcoopercpa.com/,+1 254-218-3378,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sEM7-5DzDXskBGc7U1_3CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.00981&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:53.827Z,,
"https://www.google.com/maps/place/Derland+Bahr+CPA,+Inc/data=!4m7!3m6!1s0x864549ab9e6a6259:0x7c9b046e9751fae0!8m2!3d31.0765226!4d-97.6573976!16s%2Fg%2F11b6hvd8nr!19sChIJWWJqnqtJRYYR4PpRl24Em3w","Derland Bahr CPA, Inc",4.7,27,Tax preparation,"581 Pan American Dr #7, Harker Heights, TX 76548, United States","38GV+J2 Harker Heights, Texas, USA",http://www.derlandbahrcpa.com/,+1 254-432-5724,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipONHjga6HzkZMWs3O-TplRzEhmBEO8SkwtugLIn=w426-h240-k-no,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:53:59.206Z,,
https://www.google.com/maps/place/Pattillo+Brown+%26+Hill+Llp/data=!4m7!3m6!1s0x86456b04ba8c93ef:0x771e6ce426e99f97!8m2!3d31.0859972!4d-97.3884577!16s%2Fg%2F1vg6v3tw!19sChIJ75OMugRrRYYRl5_pJuRsHnc,Pattillo Brown & Hill Llp,4.9,45,Tax preparation service,"2209 Birdcreek Terrace, Temple, TX 76502, United States","3JP6+9J Temple, Texas, USA",https://www.pbhcpa.com/,+1 254-791-3460,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jLLas75oKAg53zwxvf6QNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.47038&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Hewitt+Waco+TX/@31.4623902,-97.1958377,14z",2025-10-19T16:54:04.439Z,,
