placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/4th+West+Apartments/data=!4m7!3m6!1s0x8752f5ab60658221:0x590e587e72a027f8!8m2!3d40.7751495!4d-111.9028843!16s%2Fg%2F11bzvv_6l8!19sChIJIYJlYKv1UocR-Cegcn5YDlk,4th West Apartments,4.0,343,Apartment rental agency,"255 N 400 W, Salt Lake City, UT 84103, United States","Q3GW+3R Salt Lake City, Utah, USA",https://4thwest.com/?rccustomid=NDc4MDA%3D-m7yJqrOH2yk%3D&utm_source=gmb&utm_medium=organic,+1 844-431-1225,"Open ⋅ Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNBKyrSNrxQG2XOyYkJDVLS6ZWpNeQfjziYT521=w426-h240-k-no,true,10 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,12–5 pm,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:12:36.488Z,,,,
https://www.google.com/maps/place/Temple+Square+Station/data=!4m7!3m6!1s0x8752f507b28f0e05:0x7995b1e7af7bbd32!8m2!3d40.769344!4d-111.894812!16s%2Fm%2F047sh61!19sChIJBQ6Psgf1UocRMr17r-exlXk,Temple Square Station,,,Transport hub,"Salt Lake City, UT 84101, United States","Q494+P3 Salt Lake City, Utah, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxR5FmihgGbwTKzWGg8K6Wx_eYQiyfxGx18hcXvcF5kpz75OBVxQKGRL7C_CTu1G9wBt6yNJPQbiAYUMyhrxfip2hbktcZoVf256BnN2NdMKaqZst4Z2kt3nx6nINLutuG6eNg=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:12:40.744Z,,,,
https://www.google.com/maps/place/Hudson+Printing+Co/data=!4m7!3m6!1s0x87528ad34b5e6207:0x4ace9b6dabe14268!8m2!3d40.7323265!4d-111.8976821!16s%2Fg%2F1tdgq9g9!19sChIJB2JeS9OKUocRaELhq22bzko,Hudson Printing Co,4.4,62,Commercial printer,"241 W 1700 S, Salt Lake City, UT 84115, United States","P4J2+WW Salt Lake City, Utah, USA",https://www.hudsonprinting.com/,+1 801-486-4611,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgPSSwYWT39Gk4kOa3FQhwDiiR_Gomkqi4l6NytxSyN9Vajgxs8VP2lVmjFcMIdmrpom6XtwWKfU8tVN-Sy5f-QWveV6jwehDUjhX0z9Cz_b0zXiXC7BoWk-kxLDukszETVvM=w533-h240-k-no,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,Closed,8 am–3 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:12:46.516Z,,,,
https://www.google.com/maps/place/Wasatch+Meats/data=!4m7!3m6!1s0x8752f523064cff7d:0x60fab668f798b0b4!8m2!3d40.7487338!4d-111.8959544!16s%2Fg%2F1tdpb2lh!19sChIJff9MBiP1UocRtLCY92i2-mA,Wasatch Meats,4.1,29,Butcher shop,"926 S Jefferson St, Salt Lake City, UT 84101, United States","P4X3+FJ Salt Lake City, Utah, USA",http://www.wasatchmeats.com/,+1 801-363-5747,"Closes soon ⋅ 1:30 pm ⋅ Opens 5 am Wed

Updated by others 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyvV17HY4WJGz9a8rdBHsVtVreXaWIFyJkSWahtvsAFZIUPvsgrHL_sQppWGi1FkwWrP3RjqVEWFa_pul-6mZT9eyZyqvKFISf7kfY7CfP6_JgkTz6tp8MTxSus-GiwtUWFWgrA=w513-h240-k-no,true,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,Closed,Closed,5 am–1:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:12:52.301Z,,,,
https://www.google.com/maps/place/Enclave+at+1400+South+Apartments/data=!4m7!3m6!1s0x8752f52947485ded:0xb981c32940294741!8m2!3d40.7380116!4d-111.8984603!16s%2Fg%2F11b8_s2spd!19sChIJ7V1IRyn1UocRQUcpQCnDgbk,Enclave at 1400 South Apartments,4.1,303,Apartment rental agency,"1445 S 300 W, Salt Lake City, UT 84115, United States","P4Q2+6J Salt Lake City, Utah, USA",https://www.enclaveisyourhome.com/,+1 801-478-1680,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNf05tzI0aj-djK6CfFlMzUnnsY5KQU_q6kkdYL=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:12:58.017Z,,,· Dogs allowed,
https://www.google.com/maps/place/Meridian/data=!4m7!3m6!1s0x8752f545da55861f:0x6545cba585c6616d!8m2!3d40.7704368!4d-111.9436696!16s%2Fg%2F11f62n8qqd!19sChIJH4ZV2kX1UocRbWHGhaXLRWU,Meridian,3.3,159,Apartment rental agency,"30 N Orange St, Salt Lake City, UT 84116, United States","Q3C4+5G Salt Lake City, Utah, USA",https://www.meridianslc.com/?rccustomid=NDY3NTQ%3D-g3xiPrMyGhY%3D&utm_source=gmb&utm_medium=organic,+1 385-722-9332,"Open ⋅ Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPeyk-oTgTvlg5UDdtuwkM5pMDZA3Bzt1CR_ict=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:03.100Z,,,,
https://www.google.com/maps/place/Skyhouse+Apartments/data=!4m7!3m6!1s0x8752f58f17f2ce29:0xc22dbc43177dafda!8m2!3d40.7718016!4d-111.8999852!16s%2Fg%2F11fmb_0mwc!19sChIJKc7yF4_1UocR2q99F0O8LcI,Skyhouse Apartments,4.4,209,Apartment complex,"308 W North Temple St, Salt Lake City, UT 84103, United States","Q4C2+P2 Salt Lake City, Utah, USA",https://www.liveatskyhouse.com/,+1 385-722-9799,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNF3batEFtz1EYi0G0Q6hQnPl6tAc-ZndQfOQEf=w427-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:08.119Z,LGBTQ+ friendly,,· Dogs allowed,
https://www.google.com/maps/place/Skypark+Airport/data=!4m7!3m6!1s0x8752f768371d8d03:0xa0300377914195a3!8m2!3d40.8679096!4d-111.929284!16zL20vMDdtejZr!19sChIJA40dN2j3UocRo5VBkXcDMKA,Skypark Airport,4.7,59,Regional airport,"1887 S 1800 W, Woods Cross, UT 84087, United States","V39C+57 Woods Cross, Utah, USA",http://www.skyparkutah.com/,+1 801-295-3877,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLNu_F5Ej_iCH9rFN4JYzMN0ySFbPSojHyMEdOeoym25I4itoouzFdm65-zyscRYR4yRZLbh00l8rEbIB_8aTqnvjlU4x2YbV_rnxn2jfZCOM7O97pn1kQtfq5CDCJHHvUgZmN=w408-h307-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:11.282Z,,,,
https://www.google.com/maps/place/University+Guest+House+%26+Conference+Center/data=!4m7!3m6!1s0x87525f95aef0665d:0x6a85b51d60f138fd!8m2!3d40.766903!4d-111.835579!16s%2Fg%2F1tkmn0p4!19sChIJXWbwrpVfUocR_TjxYB21hWo,University Guest House & Conference Center,4.5,606,,"110 Fort Douglas Blvd, Salt Lake City, UT 84113, United States","Q587+QQ Salt Lake City, Utah, USA",http://www.universityguesthouse.com/,+1 801-587-1000,,https://lh3.googleusercontent.com/p/AF1QipPnb89Rw1hNuC7QddHJ4mn4eXSoBqdSDpq9tzfC=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:14.495Z,,,,
https://www.google.com/maps/place/Mountain+Crane+Service/data=!4m7!3m6!1s0x8752f381bbc476d5:0x4723a4a4b70fda0!8m2!3d40.760822!4d-111.9564069!16s%2Fg%2F1q64klkxk!19sChIJ1XbEu4HzUocRoP1wS0o6cgQ,Mountain Crane Service,4.8,273,Crane service,"393 S Monterey St, Salt Lake City, UT 84104, United States","Q26V+8C Salt Lake City, Utah, USA",https://mountaincrane.com/?utm_source=google&utm_medium=gmb&utm_campaign=salt+lake,+1 877-801-1611,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipND4b5fqxm4ToUhk6nRaOi5zXsiw0DCxwpcwIqs=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:20.074Z,,,,
https://www.google.com/maps/place/West+Station+Apartments/data=!4m7!3m6!1s0x8752f470218f51a1:0xdd774f1f4f5b8b23!8m2!3d40.7734488!4d-111.9407809!16s%2Fg%2F11bxb9qzfp!19sChIJoVGPIXD0UocRI4tbTx9Pd90,West Station Apartments,4.1,215,Apartment complex,"175 Harold St, Salt Lake City, UT 84116, United States","Q3F5+9M Salt Lake City, Utah, USA",https://www.weststationapartment.com/?utm_source=GMB&utm_medium=organic,+1 801-203-0660,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQANZnOT0JRfuzYXih4v6FVkJr8xuFeqc9m_uJ8zpCaiIcLvCjkpzrLRNSGRFIh9Hp_2ZsBDOqOXVSiWDg-nUGRQ2bxhzStwzfm6rTzHi1qwRZrMfKxk5QJQvVLDpijs4i0tIBCA=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:25.370Z,,,· Dogs allowed,
https://www.google.com/maps/place/Towers+on+Main/data=!4m7!3m6!1s0x87528ad27e129681:0x32b825ad16681f1a!8m2!3d40.7305309!4d-111.8913877!16s%2Fg%2F1tg6l0h4!19sChIJgZYSftKKUocRGh9oFq0luDI,Towers on Main,3.2,195,Apartment rental agency,"1810 S Main St, Salt Lake City, UT 84115, United States","P4J5+6C Salt Lake City, Utah, USA",https://www.towersonmainapts.com/?utm_knock=g,+1 385-526-2268,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOOWTPujOLRjPn5M-FCHg_hxav3mZmNHeFzDtaA=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,Closed,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:30.534Z,,,· Dogs allowed,
https://www.google.com/maps/place/Quix+Towing/data=!4m7!3m6!1s0x8e31ec93da4acc87:0x1898786e9f0345af!8m2!3d40.6511145!4d-111.884544!16s%2Fg%2F11vwp2kqsv!19sChIJh8xK2pPsMY4Rr0UDn254mBg,Quix Towing,5.0,18,Towing service,,,https://quixtowing.com/?utm_source=omg-gbp&utm_medium=webclick,+1 801-949-6560,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipOTUQ2HEdXS8HBZArUWK3AKc_kelsHbMPLHuyA8=w408-h544-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Jordan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:35.446Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Parking+Enforcement+LLC/data=!4m7!3m6!1s0x87547f6454c0d12f:0xfa0282ae9e7dacd5!8m2!3d41.7494085!4d-111.8461162!16s%2Fg%2F11v9zgkqkq!19sChIJL9HAVGR_VIcR1ax9nq6CAvo,Parking Enforcement LLC,1.2,39,,"950 North 1180 East, Logan, UT 84321, United States","P5X3+QH Logan, Utah, USA",,+1 435-512-0000,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iVsLTv8RpVBza06rW7ME7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.9507&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Logan+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:13:56.236Z,,,,
https://www.google.com/maps/place/Salt+Lake+City+Marriott+City+Center/data=!4m7!3m6!1s0x8752f50e3f7cfce1:0x91c02647cb40f017!8m2!3d40.764347!4d-111.8885574!16s%2Fg%2F1thw_y37!19sChIJ4fx8Pw71UocRF_BAy0cmwJE,Salt Lake City Marriott City Center,4.4,1537,,"220 S State St, Salt Lake City, UT 84111, United States","Q476+PH Salt Lake City, Utah, USA",https://www.marriott.com/en-us/hotels/slccc-salt-lake-city-marriott-city-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 801-961-8700,,https://lh3.googleusercontent.com/p/AF1QipOV4U8h95YsWCEDcF2H60yQJ4927tcENyMS4Fyy=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:16.021Z,,,,
https://www.google.com/maps/place/The+Grand+America+Hotel/data=!4m7!3m6!1s0x8752f51730827a73:0x6fae71fa7326abbd!8m2!3d40.7573321!4d-111.8907499!16s%2Fm%2F026g03r!19sChIJc3qCMBf1UocRvasmc_pxrm8,The Grand America Hotel,4.7,8439,,"555 S Main St, Salt Lake City, UT 84111, United States","Q445+WP Salt Lake City, Utah, USA",https://www.grandamerica.com/,+1 801-258-6000,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFymvTfCnHzDztPtF-8huO4-ugbtixKRqiBFlbvXZKGvAImAbLMw2mKqGvpMCorsIhunSBg8_fl3fQfYXrXN7dlOWYpxJcDyZAhkdxj2VQjG8T5LWfPq0zwl_n_Rv2V8I-EYfEVSlCaFs4Bu_Y8KeerNRrErHAlyyV8GTuqSVxfXo1lLmu418op=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:19.254Z,,,,
https://www.google.com/maps/place/Mar+%7C+Muntanya/data=!4m7!3m6!1s0x8752f51145d64569:0x8f676e19c46368b9!8m2!3d40.7652511!4d-111.8942017!16s%2Fg%2F11tdfnx0rs!19sChIJaUXWRRH1UocRuWhjxBluZ48,Mar | Muntanya,4.3,521,Restaurant,"170 S W Temple St, Salt Lake City, UT 84101, United States","Q484+48 Salt Lake City, Utah, USA",https://www.mar-muntanya.com/menus/?utm_source=google&utm_medium=lastmile&utm_campaign=slcrs-r-marm,+1 385-433-6700,,https://lh3.googleusercontent.com/p/AF1QipNeAu6q2kQms4eh3-aRQyWjJLo_ySldsIt9DJR1=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:22.845Z,,,· Dine-in · Takeaway · Delivery,
https://www.google.com/maps/place/Kimpton+Hotel+Monaco+Salt+Lake+City/data=!4m7!3m6!1s0x8752f50f9d8720ad:0x99f193e532c803f9!8m2!3d40.7646936!4d-111.892256!16s%2Fg%2F1tpf7m00!19sChIJrSCHnQ_1UocR-QPIMuWT8Zk,Kimpton Hotel Monaco Salt Lake City,4.4,1704,,"15 W 200 S, Salt Lake City, UT 84101, United States","Q475+V3 Salt Lake City, Utah, USA",https://www.monaco-saltlakecity.com/?&cm_mmc=WEB-_-KI-_-AMER-_-EN-_-EV-_-Google%20Business%20Profile-_-DD-_-monaco%20salt%20lake%20city,+1 801-595-0000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIWyZADc17uYfBowyxhzcdFApgZKY9-mbkHlY3YplZcWdw0CJfVDsbqLnGbGDBiu1Y-29y5xF2efQq177Wp2G3Xo1KTbNpY4sj1oyMyz7hYMVD5cgn-EeH43ONGKrONCZI64YuwA=w532-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:26.296Z,,,,
"https://www.google.com/maps/place/Bob%27s+Lock,+Safe+and+Key+SLC/data=!4m7!3m6!1s0x8752f584af2638a3:0x12e577964b2bc3c9!8m2!3d40.7522975!4d-111.8862515!16s%2Fg%2F11q_514gks!19sChIJozgmr4T1UocRycMrS5Z35RI","Bob's Lock, Safe and Key SLC",4.7,457,Locksmith,"159 E 800 S STE A, Salt Lake City, UT 84111, United States","Q427+WF Salt Lake City, Utah, USA",https://bobslockshop.com/,+1 801-963-2494,,https://lh3.googleusercontent.com/p/AF1QipP8HfnXTPvz9Ccjn90hhcNojh5TgtfH0bzhViE=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:31.364Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x8752f509382e0e07:0xe2ea0288bd04e2f6!8m2!3d40.768534!4d-111.8888636!16s%2Fg%2F113gmrp5m!19sChIJBw4uOAn1UocR9uIEvYgC6uI,Chick-fil-A,4.3,1354,Fast food restaurant,"28 S State St FC-101, Salt Lake City, UT 84111, United States","Q496+CF Salt Lake City, Utah, USA",https://www.chick-fil-a.com/locations/ut/city-creek-center?utm_source=yext&utm_medium=link,+1 385-259-7121,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzU-vlE_xR6jTENS2_8N57N3C28pT-R5vPHAXtZYwEYKjz3cmqPUZ0zEIzhzXFOejbo5tv96ZmyMy9yZLsRh9lDRGCHh1clGoFRnMshDP-Bl_frbkNsf9V7QWGxRIix2APcv6Cb=w408-h272-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,Closed,7 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:37.505Z,,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Takeaway · Delivery · Dine-in,
https://www.google.com/maps/place/The+Essex/data=!4m7!3m6!1s0x8752f56eafd689a1:0x4049720d3f1cc698!8m2!3d40.7617141!4d-111.874465!16s%2Fg%2F12cp1cc6t!19sChIJoYnWr271UocRmMYcPw1ySUA,The Essex,3.9,168,Apartment rental agency,"350 S 600 E, Salt Lake City, UT 84102, United States","Q46G+M6 Salt Lake City, Utah, USA",https://www.liveattheessex.com/?utm_source=gmb&utm_medium=organic,+1 833-974-2836,"Open ⋅ Closes 6 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNyWcoZNatiW-IWymEmNJkTYPl9C3GvLSHul7nI=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:43.160Z,,,,
https://www.google.com/maps/place/Salt+Palace+Convention+Center/data=!4m7!3m6!1s0x8752f50674b2cb45:0x8825a80f25bb4f38!8m2!3d40.7678827!4d-111.8961461!16zL20vMDNiMzM2!19sChIJRcuydAb1UocROE-7JQ-oJYg,Salt Palace Convention Center,4.5,6366,Convention center,"100 S W Temple St, Salt Lake City, UT 84101, United States","Q493+5G Salt Lake City, Utah, USA",http://www.saltpalace.com/,+1 385-468-2222,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxVb9vF5XTNZXbkWvv04DMqfLV_8ZXt_ECZfg9ab2RVDZuIMq-N1uEpU6jmU2NhutA0MiYGOHRq1fYe063TBvUFUxvQU-_szaTeyVQsg5GObucrMeGNfFeefoafCTGlrh09nIVf=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:49.579Z,,,,
https://www.google.com/maps/place/Bridges+Apartment+Homes/data=!4m7!3m6!1s0x8752f455e5ae2613:0xeda058693df3c0a0!8m2!3d40.7698404!4d-111.9090514!16s%2Fg%2F1tgjls6_!19sChIJEyau5VX0UocRoMDzPWlYoO0,Bridges Apartment Homes,3.9,536,Apartment complex,"650 W S Temple St, Salt Lake City, UT 84104, United States","Q39R+W9 Salt Lake City, Utah, USA",https://utah.weidner.com/apartments/ut/salt-lake-city/bridges-apartment-homes/index.aspx?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 801-921-4681,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNVZjNXFSmwS68eVSHd1N5fJIVoA1UDymgsYbro=w408-h368-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:14:55.305Z,,,· Dogs allowed,
https://www.google.com/maps/place/Elevate+on+5th+Apartments/data=!4m7!3m6!1s0x8752f56c14a8f801:0x253d32dff99fc01f!8m2!3d40.7617568!4d-111.8762122!16s%2Fg%2F1tph26g_!19sChIJAfioFGz1UocRH8Cf-d8yPSU,Elevate on 5th Apartments,3.2,219,Apartment complex,"343 South 500 East, Salt Lake City, UT 84102, United States","Q46F+PG Salt Lake City, Utah, USA",https://www.elevateon5th.com/,+1 801-539-1500,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMRshv68KE4GIP5VURmrbDOuqm_M91HsEOQlfWq=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:15:00.539Z,,,· Dogs allowed,
https://www.google.com/maps/place/Salt+Lake+City+Guided+Tours/data=!4m7!3m6!1s0x8752f9e97b753a27:0x1cba34c6259ae439!8m2!3d40.768979!4d-111.897944!16s%2Fg%2F11f660sbj5!19sChIJJzp1e-n5UocROeSaJcY0uhw,Salt Lake City Guided Tours,4.9,25,Tour operator,"215 W S Temple St, Salt Lake City, UT 84101, United States","Q492+HR Salt Lake City, Utah, USA",http://www.attractionexplorers.com/,+1 801-364-3333,Open ⋅ Closes 3:30 pm,https://lh3.googleusercontent.com/p/AF1QipNDXDso007_krhRHVH1iaPOLma1X9GlFNl6hKc=w426-h240-k-no,true,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,Closed,9 am–3:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:15:05.614Z,,,,
https://www.google.com/maps/place/propertydetailusa/data=!4m7!3m6!1s0x8752fe0845c16615:0x35b6be605b2a15e6!8m2!3d41.019006!4d-111.950238!16s%2Fg%2F11vhf_2040!19sChIJFWbBRQj-UocR5hUqW2C-tjU,propertydetailusa,2.3,3,Consultant,"621 Broken B Ln, Kaysville, UT 84037, United States","229X+JW Kaysville, Utah, USA",https://www.propertydetailusa.com/contact.php,+1 855-752-7141,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0DnieHZedTZh0cFMuO1QBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.70334&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kaysville+Salt+Lake+City+UT/@41.0352216,-111.9385521,14z",2025-10-28T19:15:22.587Z,,,,
https://www.google.com/maps/place/Truck+Parking/data=!4m7!3m6!1s0x8752ff73cd704817:0x3c1297ab6a919e01!8m2!3d41.0082746!4d-111.9355975!16s%2Fg%2F11l1ykc083!19sChIJF0hwzXP_UocRAZ6RaquXEjw,Truck Parking,4.9,11,Free parking lot,"1687 Kay Dr, Kaysville, UT 84037, United States","2357+8Q Kaysville, Utah, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEUckwuBgDaK9iJ92vF5r5li8a_JT5MclBJtpqybqpe1i5XeaAcV5j5b4tUFbNe1Z_egkYadCdkVMbuot3iDs1adHm4T0qFA1mjQeyDqi6vgg_CTxx0YX_6Dvp-iZcKfwoIvnr-DUGlxTy=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kaysville+Salt+Lake+City+UT/@41.0352216,-111.9385521,14z",2025-10-28T19:15:25.425Z,,,,
