placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Groups+Recover+Together/data=!4m7!3m6!1s0x4ca8cd22c6756871:0x32ce9416eb8cd157!8m2!3d44.7063711!4d-67.4637456!16s%2Fg%2F11gmv3wn4c!19sChIJcWh1xiLNqEwRV9GM6xaUzjI,Groups Recover Together,5.0,7,,,"53 Prescott Dr, Machias, ME 04654, United States","PG4P+GG Machias, Maine, USA",https://locations.joingroups.com/me/machias/groups-recover-together-machias-me-grt038.html,+1 207-245-7654,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipNVWBiiLboI-rJ_cBeB-CdJR17xVVDz-mtCXrxG=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Machias+ME/@44.7150789,-67.461376,14z",2025-09-28T23:57:03.360Z,,,
https://www.google.com/maps/place/Integrative+Rehab+Training/data=!4m7!3m6!1s0x4cb28530762eaecf:0x64572a1b3ef96b2d!8m2!3d43.799941!4d-70.253877!16s%2Fg%2F11f63ympn4!19sChIJz64udjCFskwRLWv5PhsqV2Q,Integrative Rehab Training,5.0,17,Rehabilitation center,,"7 Farwell Ave, Cumberland Center, ME 04021, United States","QPXW+XC Cumberland Center, Cumberland, ME, USA",https://www.mjmatc.com/,+1 207-239-7077,,https://lh3.googleusercontent.com/p/AF1QipOW607lOA_T6lhIRu_Jv29FLhWEaI5JTM7BF-Mh=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:19.757Z,,,
https://www.google.com/maps/place/Heilkunst+and+Homeopathy+Center+of+Maine/data=!4m7!3m6!1s0x4cb285cc6a3ce7af:0x7f0cb790dabd2027!8m2!3d43.7768405!4d-70.2547362!16s%2Fg%2F1hm2937hq!19sChIJr-c8asyFskwRJyC92pC3DH8,Heilkunst and Homeopathy Center of Maine,,,Homeopath,,"138 Longwoods Rd, Cumberland, ME 04021, United States","QPGW+P4 Cumberland, Maine, USA",https://www.heilkunstcenterofmaine.com/,+1 207-671-2732,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z5VbIY6844egM_64GpbhfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.54137&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:22.445Z,,,
https://www.google.com/maps/place/Integrative+Health+Center+of+Maine/data=!4m7!3m6!1s0x4cb29b24419beaf5:0xd78a03dce70d59bf!8m2!3d43.7487602!4d-70.2141265!16s%2Fg%2F1thsfj9s!19sChIJ9eqbQSSbskwRv1kN59wDitc,Integrative Health Center of Maine,5.0,5,Wellness center,,"15 Sky View Dr, Cumberland Foreside, ME 04110, United States","PQXP+G8 Cumberland Foreside, Cumberland, ME, USA",http://www.maineintegrative.com/,+1 207-699-3830,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNjIDzpFg7hjfLUKg8QAM0mkizG9RKMfR6zUjcC=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:27.326Z,,,
https://www.google.com/maps/place/Cumberland+Animal+Clinic/data=!4m7!3m6!1s0x4cb28689521230ed:0x2bc3559732e4e442!8m2!3d43.7986471!4d-70.2288069!16s%2Fg%2F1tf6ltcf!19sChIJ7TASUomGskwRQuTkMpdVwys,Cumberland Animal Clinic,4.7,83,Animal hospital,,"216 Greely Rd, Cumberland Center, ME 04021, United States","QQXC+FF Cumberland Center, Cumberland, ME, USA",https://cumberlandanimal.com/,+1 207-829-5078,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrU7zKewcRYQYj99Yogpc1aKB4kMDe6bmiI_lV-IAInwRcyUFeHFsJmp7p2qhDhdp_nCgUG2Tm8pW_7t5VOXl7DJOtTzgPFqgUEbFBfE1w6fwVzjGLvb2-ZDgHaB9LA64_EALc=w408-h307-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:32.458Z,,,
https://www.google.com/maps/place/Coastal+Psychiatric+Services/data=!4m7!3m6!1s0x4cb28735a53e5463:0x56088819fb890b9e!8m2!3d43.8001814!4d-70.2543962!16s%2Fg%2F11t4z7w6b_!19sChIJY1Q-pTWHskwRnguJ-xmICFY,Coastal Psychiatric Services,,,Psychiatrist,,"1 Farwell Ave, Cumberland, ME 04021, United States","RP2W+36 Cumberland, Maine, USA",https://www.coastalpsychiatricservices.com/,+1 914-219-5524,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FGuHwIwLdGKFkqLZIwSfzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.98349&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,1–7:30 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:37.228Z,,,
https://www.google.com/maps/place/Cumberland+Dental+Arts/data=!4m7!3m6!1s0x4cb2866dbbc2fc79:0xd170a60263440dc7!8m2!3d43.80074!4d-70.25531!16s%2Fg%2F1vbnn_mn!19sChIJefzCu22GskwRxw1EYwKmcNE,Cumberland Dental Arts,4.7,104,Dentist,,"326 Main St, Cumberland, ME 04021, United States","RP2V+7V Cumberland, Maine, USA",https://cumberlanddentalarts.com/,+1 207-829-5937,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=adrgwIgi1Saj02ESDHczFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.9185&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:47.469Z,,,
https://www.google.com/maps/place/Sevee+%26+Maher+Engineers/data=!4m7!3m6!1s0x4cb28673a22ce619:0xa55e0ac4fc1f0033!8m2!3d43.7965751!4d-70.259451!16s%2Fg%2F1tf288qk!19sChIJGeYsonOGskwRMwAf_MQKXqU,Sevee & Maher Engineers,4.8,6,Engineering consultant,,"4 Blanchard Rd, Cumberland Center, ME 04021, United States","QPWR+J6 Cumberland Center, Cumberland, ME, USA",https://sme-engineers.com/,+1 207-829-5016,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T3Upzv_82xMMZpCyncY2fA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.78664&pitch=0&thumbfov=100,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:52.460Z,,,
"https://www.google.com/maps/place/Integrative+Therapies+for+Prevention,+Cancer+and+Chronic+Disease/data=!4m7!3m6!1s0x4cb29b243f16a5e1:0x5934ce60785100b9!8m2!3d43.805673!4d-70.1870766!16s%2Fg%2F11g6_28jpx!19sChIJ4aUWPySbskwRuQBReGDONFk","Integrative Therapies for Prevention, Cancer and Chronic Disease",4.3,6,Nurse practitioner,,"60 Forest Falls Dr Suite 5, Yarmouth, ME 04096, United States","RR47+75 Yarmouth, Maine, USA",https://integrativetherapiesmaine.com/,+1 207-699-3838,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h4csmF045HNAusbXwB0uZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.14653&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:57:57.625Z,,,
https://www.google.com/maps/place/True+Leaf+Counseling/data=!4m7!3m6!1s0x4cb283006dd557cf:0x3787d840bb044bca!8m2!3d43.7487701!4d-70.2141374!16s%2Fg%2F11vq_nqt66!19sChIJz1fVbQCDskwRyksEu0DYhzc,True Leaf Counseling,5.0,1,Psychotherapist,,"15 Sky View Dr, Cumberland Foreside, ME 04021, United States","PQXP+G8 Cumberland Foreside, Cumberland, ME, USA",https://trueleafcounseling.com/,+1 207-707-5490,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G19jPg9btOpoW0wlj0NOhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.557755&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:00.681Z,,,
"https://www.google.com/maps/place/Dempsey+Center+-+Rock+Row,+Westbrook/@43.6698835,-70.3333002,17z/data=!3m1!4b1!4m6!3m5!1s0x4cb29f1f828dcc11:0x7f1cdb2fc2bde9ac!8m2!3d43.6698835!4d-70.3333002!16s%2Fg%2F11g24h04w0","Dempsey Center - Rock Row, Westbrook",5.0,24,Cancer treatment center,,"11 Rock Row #410, Westbrook, ME 04092, United States","MM98+XM Westbrook, Maine, USA",http://dempseycenter.org/,+1 877-336-7287,Closed ⋅ Opens 8 am Mon,,true,Closed,8 am–5 pm,10 am–5 pm,8 am–5 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:17.128Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Harbourside+Family+Practice/data=!4m7!3m6!1s0x4cb286d01dbe641b:0xda0d18c3bd54b8bb!8m2!3d43.8057093!4d-70.187093!16s%2Fg%2F1tglgy0m!19sChIJG2S-HdCGskwRu7hUvcMYDdo,Harbourside Family Practice,4.4,7,Medical clinic,,"60 Forest Falls Dr, Yarmouth, ME 04096, United States","RR47+75 Yarmouth, Maine, USA",http://www.harboursidefamilypractice.com/,+1 207-846-2229,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h4csmF045HNAusbXwB0uZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.82147&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:22.199Z,,,
https://www.google.com/maps/place/Meg+%26+Co.+Medical+Aesthetics+%26+Laser/data=!4m7!3m6!1s0x4cb28319ffca902b:0x561dd46ac528868d!8m2!3d43.7232544!4d-70.2310956!16s%2Fg%2F11rkmbj7_h!19sChIJK5DK_xmDskwRjYYoxWrUHVY,Meg & Co. Medical Aesthetics & Laser,5.0,398,Medical spa,,"251 U.S. Rte 1 Suite 16, Falmouth, ME 04105, United States","PQF9+8H Falmouth, Maine, USA",https://www.megandcoaesthetics.com/,+1 207-331-4177,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMmF_3sd2xDMprqF7TV5DcOxV4DdSSy23yxWTyl=w408-h666-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:27.513Z,Identifies as women-owned,,
https://www.google.com/maps/place/Bridgton+Hospital+Oncology+and+Infusion+Center/data=!4m7!3m6!1s0x4cb2538ba1a4d7a1:0xe776755537a2c2b5!8m2!3d44.0472613!4d-70.712791!16s%2Fg%2F11gxhs45ff!19sChIJodekoYtTskwRtcKiN1V1duc,Bridgton Hospital Oncology and Infusion Center,5.0,1,Oncologist,,"10 Hospital Dr, Bridgton, ME 04009, United States","27WP+WV Bridgton, Maine, USA",,+1 207-647-6120,Closed ⋅ Opens 7:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipN_lQUIwrRX4Gdp5QOT4G_kvbNCqXmAbt54UsIA=w408-h272-k-no,true,Closed,Closed,Closed,Closed,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:32.459Z,,,
"https://www.google.com/maps/place/Nick+Smith,+LCPC,+LADC,+CCS/data=!4m7!3m6!1s0x4cb287e537a4fa5f:0x7d5c56ec5d401c36!8m2!3d43.8020653!4d-70.189574!16s%2Fg%2F11hdjvs1y1!19sChIJX_qkN-WHskwRNhxAXexWXH0","Nick Smith, LCPC, LADC, CCS",5.0,1,Counselor,,"273 Main St #4, Yarmouth, ME 04096, United States","RR26+R5 Yarmouth, Maine, USA",http://www.royalrivercounseling.com/,+1 207-558-2570,Closed ⋅ Opens 11 am Mon,https://lh3.googleusercontent.com/p/AF1QipNGkzrgNqx64Tob08GgSXOP0B7HrFAcH0aGvKUS=w408-h306-k-no,true,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:37.289Z,,,
"https://www.google.com/maps/place/Cousins+Island+Counseling+and+Psychiatry+Services,+PLLC/data=!4m7!3m6!1s0x4cb2872e57f375cb:0x65a9da68654990d2!8m2!3d43.8018677!4d-70.1884393!16s%2Fg%2F11rrvpv5dn!19sChIJy3XzVy6HskwR0pBJZWjaqWU","Cousins Island Counseling and Psychiatry Services, PLLC",3.7,6,Mental health service,,"253 Main St Suite 1, Yarmouth, ME 04096, United States","RR26+PJ Yarmouth, Maine, USA",https://www.cousinsislandcounselingandpsychiatry.com/,+1 207-200-6614,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0ZTbl2s4XnT1qJQnocjLTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.611881&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:40.115Z,,,
https://www.google.com/maps/place/Maine+Laser+and+Aesthetics/data=!4m7!3m6!1s0x4cb29a5aba874613:0x8cf5cea2261ca063!8m2!3d43.7353178!4d-70.2203845!16s%2Fg%2F1tn4xrzt!19sChIJE0aHulqaskwRY6AcJqLO9Yw,Maine Laser and Aesthetics,4.8,47,Medical spa,,"21B Northbrook Dr, Falmouth, ME 04105, United States","PQPH+4R Falmouth, Maine, USA",http://mainela.com/,+1 207-805-8920,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipP2GH28vNxCxo_bE5SrlvkkXHVKFq-CagVwy5BY=w408-h544-k-no,true,Closed,8:30 am–5 pm,9 am–6 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:50.229Z,Identifies as women-owned,,
https://www.google.com/maps/place/Nulife+Wellness+%26+Aesthetics/data=!4m7!3m6!1s0x4cb28b6121d022d3:0x158b943c3e923c2!8m2!3d43.8358293!4d-70.4386145!16s%2Fg%2F11qp37vkck!19sChIJ0yLQIWGLskwRwiPpw0O5WAE,Nulife Wellness & Aesthetics,5.0,46,Medical spa,,"759 Roosevelt Trail, Windham, ME 04062, United States","RHP6+8H Windham, Maine, USA",http://www.nulifewellness.org/,+1 207-893-8918,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMjqLZ0kpl_1Q7ONSDdGGMEivCWbQERZMryMZ9W=w426-h240-k-no,true,Closed,9 am–6 pm,10 am–6 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:58:55.273Z,Identifies as women-owned,,
https://www.google.com/maps/place/Age+Management+Center+of+New+England/data=!4m7!3m6!1s0x4cb29bee590e5fdd:0x4397974bba1684e4!8m2!3d43.6536139!4d-70.3184562!16s%2Fg%2F1tfssh5f!19sChIJ3V8OWe6bskwR5IQWukuXl0M,Age Management Center of New England,4.8,181,Health consultant,,"1945 Congress St Building C, Suite 200, Portland, ME 04102, United States","MM3J+CJ Portland, Maine, USA",https://www.agemanagementcenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Age-Management-Center-of-New-England&utm_content=website,+1 207-774-1356,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPIDhCeRK1VIofz2TkgIUTkQjdLOAje7nyC5Pfc=w408-h291-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8:30 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:00.015Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Nourish+%26+Glow/data=!4m7!3m6!1s0x4cb29df8b57c7129:0x760edfc53f25d2e6!8m2!3d43.795614!4d-70.1751542!16s%2Fg%2F11qg0qwhdl!19sChIJKXF8tfidskwR5tIlP8XfDnY,Nourish & Glow,4.9,71,Beauty salon,,"106 Lafayette St, Yarmouth, ME 04096, United States","QRWF+6W Yarmouth, Maine, USA",https://www.fresha.com/book-now/nourish-glow-usqcfwit/all-offer?share&pId=1382639,,Closes soon ⋅ 8 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noi-VCCZPgEjkWYWE9qlcu3OZjdXJXZH6HcuyAgFkycR5s7LiQPsAJv0kvqIF9my-68N-9ZAFd_ErSd4zP0daWNCtnuunyvywMAuUk4FeTvwj64N1_A5oDlc-5BduoCfaaxCveb=w408-h544-k-no,false,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:04.953Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Reform+Physical+Therapy/data=!4m7!3m6!1s0x4cb2872085f80bf9:0x4e5ddb5991805272!8m2!3d43.789692!4d-70.1893139!16s%2Fg%2F11fgj0pm4r!19sChIJ-Qv4hSCHskwRclKAkVnbXU4,Reform Physical Therapy,5.0,140,Physical therapist,,"233 U.S. Rte 1, Yarmouth, ME 04096, United States","QRQ6+V7 Yarmouth, Maine, USA",http://www.reform-pt.com/,+1 207-846-3300,"Closed ⋅ Opens 8 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPUUVQHQVEAanfj7BmrlLom_SNvPT0L6iOR6TSd=w408-h306-k-no,true,Closed,8 am–4:30 pm,9 am–6 pm,8 am–4:30 pm,9 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:09.989Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Yarmouth+Veterinary+Center/data=!4m7!3m6!1s0x4cb286cd70eb6e2b:0xbb495fc88c0195b1!8m2!3d43.7504203!4d-70.212357!16s%2Fg%2F1tgc93b6!19sChIJK27rcM2GskwRsZUBjMhfSbs,Yarmouth Veterinary Center,4.7,260,Animal hospital,,"5 Environmental Dr, Cumberland Foreside, ME 04110, United States","QQ2Q+53 Cumberland Foreside, Cumberland, ME, USA",http://yarmouthvetcenter.com/,+1 207-846-6515,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMGa2Mt3QcWBSi8Sy_CYyBhNaSR3Bj7r6gVF3O-=w569-h240-k-no,true,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:15.306Z,,,
https://www.google.com/maps/place/Lucinda%27s+Day+Spa+%26+Hair+Studio/data=!4m7!3m6!1s0x4cb286b3a143be4b:0xbe1f6e269ea9ce73!8m2!3d43.7735763!4d-70.1988926!16s%2Fg%2F1tkktgfg!19sChIJS75DobOGskwRc86pniZuH74,Lucinda's Day Spa & Hair Studio,4.4,153,Day spa,,"263 U.S. Rte 1, Cumberland Foreside, ME 04110, United States","QRF2+CC Cumberland Foreside, Cumberland, ME, USA",https://www.lucindasdayspa.com/,+1 207-829-3100,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMxPz9pWCT-vXH5E-g0_99rI-qkER5PJcFo4_pV=w408-h544-k-no,true,9 am–5 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:20.562Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Cosmetic+Enhancement+Center+of+New+England/data=!4m7!3m6!1s0x4cb29bee590e5fdd:0xa6adf35a9af8a7ea!8m2!3d43.6535826!4d-70.3184304!16s%2Fg%2F1tfkqc5w!19sChIJ3V8OWe6bskwR6qf4mlrzraY,Cosmetic Enhancement Center of New England,4.9,886,Medical spa,,"1945 Congress St Building C, Portland, ME 04102, United States","MM3J+CJ Portland, Maine, USA",http://www.cecofne.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=portland,+1 207-761-0177,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOyIRuZj7OimOVVq2yeHe0t1j8b9burrxF8ocOQ=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:25.456Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/New+England+Cancer+Specialists+-+Rock+Row/data=!4m7!3m6!1s0x4cb29f330f83c71d:0x83ab82bd07c2fabc!8m2!3d43.670143!4d-70.3331212!16s%2Fg%2F1thw_0rt!19sChIJHceDDzOfskwRvPrCB72Cq4M,New England Cancer Specialists - Rock Row,3.9,20,Cancer treatment center,,"11 Rock Row, Westbrook, ME 04092, United States","MMC8+3Q Westbrook, Maine, USA",https://newenglandcancerspecialists.com/locations/rock-row/,+1 207-303-3300,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN2CbQS_gCcVmWNBBT6QtfO8A1AfrvwKx7bw2_q=w427-h240-k-no,true,9 am–1 pm,8 am–5 pm,8:45 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:30.479Z,,,
https://www.google.com/maps/place/Ageless+Hair+Restoration+of+New+England/data=!4m7!3m6!1s0x4cb2838c76c0d399:0x8f2a704ee0b28689!8m2!3d43.7188274!4d-70.230934!16s%2Fg%2F11wp151bc_!19sChIJmdPAdoyDskwRiYay4E5wKo8,Ageless Hair Restoration of New England,5.0,4,Hair transplantation clinic,,"3 Fundy Rd #2, Falmouth, ME 04105, United States","PQ99+GJ Falmouth, Maine, USA",https://www.hairrestorationmaine.com/?utm_source=local,+1 207-378-4830,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PLOA2FYlk22dtnW9m-NvAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.17589&pitch=0&thumbfov=100,true,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–9 pm,8 am–9 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:35.671Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Maine+Stay/data=!4m7!3m6!1s0x4cb29c697f83afb1:0xc5d906f8e8a4406f!8m2!3d43.6626509!4d-70.2541027!16s%2Fg%2F1262vcy0_!19sChIJsa-Df2mcskwRb0Ck6PgG2cU,Maine Stay,3.0,8,Mental health service,,"165 Cumberland Ave, Portland, ME 04101, United States","MP7W+39 Portland, Maine, USA",https://www.opportunityalliance.org/,+1 207-842-6890,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cnjt-ZNwQAt9K1mo2TC9Hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.01324&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:38.579Z,,,
https://www.google.com/maps/place/Saco+Bay+Orthopaedic+and+Sports+Physical+Therapy+-+Falmouth/data=!4m7!3m6!1s0x4cb283620d12ce77:0x3415654463c96c1b!8m2!3d43.7337994!4d-70.2255878!16s%2Fg%2F11b5wl2jzf!19sChIJd84SDWKDskwRG2zJY0RlFTQ,Saco Bay Orthopaedic and Sports Physical Therapy - Falmouth,4.6,49,Physical therapy clinic,,"325 U.S. Rte 1 Unit A, Falmouth, ME 04105, United States","PQMF+GQ Falmouth, Maine, USA",https://www.sacobaypt.com/contact/find-a-location/me/falmouth/falmouth/?ty=xt,+1 207-781-2741,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM2GIozi6D4l3OYOvCy7GcZnXY6mXmz9JSPSnlM=w426-h240-k-no,true,Closed,7 am–4:45 pm,8:45 am–6:30 pm,7 am–4:45 pm,7 am–6:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:43.437Z,,,
https://www.google.com/maps/place/CCRM+Fertility+of+Falmouth/data=!4m7!3m6!1s0x4cb285af50164bef:0xb3cfeaf274ec13b!8m2!3d43.7354068!4d-70.2988048!16s%2Fg%2F11l5gd5t3x!19sChIJ70sWUK-FskwRO8FOJ6_-PAs,CCRM Fertility of Falmouth,,,Fertility clinic,,"66 Leighton Rd, Falmouth, ME 04105, United States","PPP2+5F Falmouth, Maine, USA",https://www.ccrmivf.com/boston/ccrm-falmouth/,+1 617-449-9750,"Closed ⋅ Opens 7:30 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO_tOYXqJ2m2Wqyq0k8N5Y2bmSamcx6KdhwykWq=w408-h424-k-no,true,Closed,7:30–9 am,7:30–9 am,7:30–9 am,7:30–9 am,7:30–9 am,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cumberland+ME/@43.7964669,-70.2584731,14z",2025-09-28T23:59:48.378Z,,,
