placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
https://www.google.com/maps/place/Yorkshire+Vehicle+Hire/data=!4m7!3m6!1s0x487ee910042a292f:0xe31a9c9963bbd36c!8m2!3d54.7243066!4d-1.4513397!16s%2Fg%2F11fy26tml2!19sChIJLykqBBDpfkgRbNO7Y5mcGuM,Yorkshire Vehicle Hire,5.0,64,Car rental agency,,,,http://www.yorkshirevehiclehire.co.uk/,+44 7712 660372,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplzm2FjB_IwAxze5GG8eGrxr0ot-ThQ04NTIcpA5RjNKZ0lwsGwp2tZsbsxFDR9BMl0KauUTYQXvoK64BNyxM0ntjxMQSs_dHWzqQd8HSapflpOBOK8FGXYhFz9qKblwgItYWv=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:01.546Z,
https://www.google.com/maps/place/TyreKey/data=!4m7!3m6!1s0x487eeb9682caab2b:0xded51faf532f8123!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11h3x7_5pp!19sChIJK6vKgpbrfkgRI4EvU68f1d4,TyreKey,5.0,1,Tool manufacturer,,,,http://www.tyrekey.com/,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepw0Q93HWD9yJk3hY4gjiKVHb8aEoeLa2krcq5Y7JsxrGb7oxW7O2UrgVn4bHm5pBhQp6j0FKY8vUoH2kvZPLI3QD6y0aV7YusS4t_tSdTmncrwNvcF-njpu_PhVyvs4Nnr5rro=w408-h611-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:05.863Z,
https://www.google.com/maps/place/Tyres+On+Call+-+Mobile+Tyre+Fitting+Middlesbrough/data=!4m7!3m6!1s0x487eedff193699dd:0xeec485d422ba9ab8!8m2!3d54.5751012!4d-1.2409003!16s%2Fg%2F11z12dnmfr!19sChIJ3Zk2Gf_tfkgRuJq6ItSFxO4,Tyres On Call - Mobile Tyre Fitting Middlesbrough,,,Tire service,,"20 Brentnall St, Middlesbrough TS1 5AP, United Kingdom","HQG5+2J Middlesbrough, United Kingdom",https://tyresoncall.co.uk/locations/mobile-tyre-fitting-middlesbrough/,+44 1642 053600,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8leVV3-Kc6dcwA4HfiooutVsiWGtbfRau-y1kotby2J7FC1p-8KbnJjt_EK8ePw1EuPqvigcsnXeYTFq-mvX6gHvt92TaAcerGjuwWbEot4wOHPu5GE4ABM88ytAFE6opEZ7WHqD7CFQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:10.246Z,
https://www.google.com/maps/place/Part+Worn+Tyre+Centre/data=!4m7!3m6!1s0x487eedea01525925:0x53edf770c715a2a9!8m2!3d54.581904!4d-1.1873211!16s%2Fg%2F11hc2_x_d7!19sChIJJVlSAertfkgRqaIVx3D37VM,Part Worn Tyre Centre,4.8,55,Tire shop,· In-store shopping · In-store pick-up,"King George Terrace, 2 King Georges Terrace, South Bank, Middlesbrough TS6 6AZ, United Kingdom","HRJ7+Q3 Middlesbrough, United Kingdom",https://m.facebook.com/Part-Worn-Tyre-Center-111440980643693/?ref=bookmarks,+44 7842 904716,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepy4coagSnNRTGx6Vu8lWlbJaqmRHLclwD-Q8Wtb3UbjpDvYGkSu5ZwfH2JXtbBJwH8RV6BkJhiPatozUPVHW0XO1RykJ3zOhf6pZVLrp7Wm_KsdWnE5LeCLNd0MhAaCL5y4vTSDQ=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:14.561Z,
https://www.google.com/maps/place/Teesdale+Tyre+%26+Auto+Care+%28Stockton%29/data=!4m7!3m6!1s0x487e92e0326ee235:0x193bceb7eabd8b03!8m2!3d54.5593614!4d-1.3034218!16s%2Fg%2F1tg6k3b8!19sChIJNeJuMuCSfkgRA4u96rfOOxk,Teesdale Tyre & Auto Care (Stockton),4.8,194,Tire shop,,"Station St, Thornaby, Stockton-on-Tees TS17 6AG, United Kingdom","HM5W+PJ Stockton-on-Tees, United Kingdom",https://www.autocare.group/?y_source=1_MTMzOTczNTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1642 676667,"Closed · Opens 8:30 am Tue

Confirmed by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohr4CorpKp6kqxbcoPAozjH9ipyZGIIWlY1gA-nypD-AckZjo2A1oOLGiAlfZxxs9OVO66hkLaEmgay16vIpN0CRqJh7-hcy7_MFcR5J8ohnNHOGLa0QlgEdnnJnBnuhfpquSc6uyJRz7K=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:18.925Z,
https://www.google.com/maps/place/Total+Wheel+Solutions/data=!4m7!3m6!1s0x487eedc582aede03:0x867356897cb67e2e!8m2!3d54.5715737!4d-1.1819574!16s%2Fg%2F11c1s8nhgm!19sChIJA96ugsXtfkgRLn62fIlWc4Y,Total Wheel Solutions,4.5,109,Car repair and maintenance service,,"3, Industrial Estate, Tyne court, Wallis Rd, Skippers Ln, Middlesbrough TS6 6DT, United Kingdom","HRC9+J6 Middlesbrough, United Kingdom",http://www.totalwheelsolutions.co.uk/,+44 7845 303807,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDqMi-wPQZBXo1dqFFj9XRE108Rppxx107gIs8ULGLnAEGygOOknvNG0LjWlJ1DWC_9bxon0DMgEkLBgsQ0Cc8RyIjI1GeqpeREVGfTsc3EkIOJp4PrZrUqNh_XIK7x1wBjlgTSFqmCLZr=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:23.729Z,
https://www.google.com/maps/place/Stokesley+Motors/data=!4m7!3m6!1s0x487eea4a893fdf7b:0xe8e7bc38f8ceab92!8m2!3d54.4703277!4d-1.1887214!16s%2Fg%2F1vjdpmm0!19sChIJe98_iUrqfkgRkqvO-Di85-g,Stokesley Motors,4.3,60,Car dealer,,"1 Manor Cl, Stokesley, Middlesbrough TS9 5AG, United Kingdom","FRC6+4G Middlesbrough, United Kingdom",http://www.stokesleymotors.co.uk/,+44 1642 710566,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppDezXp2oS9pR9GOG_znf7tNXTjdnvkZgDJHNP2Rj_exot2aP4UozZk-Rs1g0UcsOSPEPaS4d8Qd0Q9WiDK-Yil07J8h_VCE3jTznq2U5EHLYtvXQNsE4-avL9o7eNjBmG98DhUg=w520-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:28.047Z,
https://www.google.com/maps/place/Tyre+Exchange+-+Team+Protyre/data=!4m7!3m6!1s0x487e930a03d283eb:0x7d57cfbe92bbabf3!8m2!3d54.54222!4d-1.3244829!16s%2Fg%2F11g_g06kz!19sChIJ64PSAwqTfkgR86u7kr7PV30,Tyre Exchange - Team Protyre,4.3,274,Tire shop,,"preston Farm, Ind Est, 2A Lockheed Cl, Stockton-on-Tees TS18 3BP, United Kingdom","GMRG+V6 Stockton-on-Tees, United Kingdom",https://www.protyre.co.uk/garages/tyre-exchange-stockton-on-tees-team-protyre?utm_source=google_my_business&utm_medium=organic&utm_campaign=107&y_source=1_ODg2NDk4NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+44 1642 694046,"Closed · Opens 8:30 am Tue

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomCG9F1HItCBQE17qbzhCaTXb16d3JOKusFKaCKBT71YPoKAegD4s4ZpXWieiUODQyBRiv9zQEtER7xoUbDRFkeTp-oBsWnpxadRlUyld-bqAz8GvY9dpCqJrP_Q4j_Tm5JPiPtw=w426-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:32.327Z,
https://www.google.com/maps/place/Lawson+Tyre+%26+Autocare+-+Middlesbrough/data=!4m7!3m6!1s0x487eed007dc486bb:0xbb4bb9ec26a3ef67!8m2!3d54.5740158!4d-1.2077025!16s%2Fg%2F11yqztjw2j!19sChIJu4bEfQDtfkgRZ--jJuy5S7s,Lawson Tyre & Autocare - Middlesbrough,,,Car repair and maintenance service,,"S Bank Rd, Middlesbrough TS3 8AB, United Kingdom","HQFR+JW Middlesbrough, United Kingdom",https://www.lawsonautocare.co.uk/,+44 1642 242749,"Closed · Opens 8 am Tue

Updated by this business 9 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WV1dtuYb7tDHfQufXy0iBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.10835&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:36.706Z,
https://www.google.com/maps/place/BCAUTOS/data=!4m7!3m6!1s0x487eed5be91d4277:0x7fd9002a12587297!8m2!3d54.5720595!4d-1.250914!16s%2Fg%2F11z05w61gv!19sChIJd0Id6VvtfkgRl3JYEioA2X8,BCAUTOS,,,Mechanic,,"Derwent St, Middlesbrough TS1 5QW, United Kingdom","HPCX+RJ Middlesbrough, United Kingdom",https://www.facebook.com/share/188ZQvWft6/?mibextid=wwXIfr,+44 7910 761582,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jlWiVB5RX9cpF49sCIb7Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.72993&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:40.890Z,
https://www.google.com/maps/place/Greta+Street+Autos+LTD/data=!4m7!3m6!1s0x487eedea831332ef:0xa73fdab69cd2b299!8m2!3d54.5714066!4d-1.2509856!16s%2Fg%2F11yx2tyy21!19sChIJ7zITg-rtfkgRmbLSnLbaP6c,Greta Street Autos LTD,5.0,4,Car repair and maintenance service,,"unit 8 Greta St, Middlesbrough TS1 5QS, United Kingdom","HPCX+HJ Middlesbrough, United Kingdom",,+44 7776 818438,"Closed · Opens 10 am Tue

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozASHuN5_8oyPTb41eeRekZrWfDsvVwxNiofKQRqTgN3erVCMLLLfmyEfk4Za9xEtnofJO-uJv3XjKMbZea9BDNWzIMFT33fguhZDU36i2fc7Fjeji474-hZ1JEKlacSRKFXDukxVCz9U=w408-h543-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,10 am–1 pm,10 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:45.503Z,
https://www.google.com/maps/place/Stokesley+Lawnmower+Services/data=!4m7!3m6!1s0x487eea3a1a2aa463:0x411d2ac9020b154c!8m2!3d54.4628522!4d-1.181275!16s%2Fg%2F1xfsn9ms!19sChIJY6QqGjrqfkgRTBULAskqHUE,Stokesley Lawnmower Services,4.5,46,Lawn mower store,· Delivery,"Unit 2 Station Rd, Stokesley, Middlesbrough TS9 7AB, United Kingdom","FR79+4F Middlesbrough, United Kingdom",http://www.stokesleylawnmowers.co.uk/,+44 1642 712266,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodN3ysO1Vrpnlk-d0FlELG4gm418D0asBryZj0Xd6pCHuwgXpBpGE9uP3pPJ9WfE4r9CPhma5lJ2mYLoLbxJYh4w-7pgIbmxsvMEtjDMWhoTFdPyqNMs-RlvVwz9Vwbuk8TezT9A=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4:30 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:49.941Z,
https://www.google.com/maps/place/Soltyre+Ltd/data=!4m7!3m6!1s0x487eed2051f16d51:0x366cac597267566!8m2!3d54.5735249!4d-1.2080017!16s%2Fg%2F11pyc4k6lv!19sChIJUW3xUSDtfkgRZnUml8XKZgM,Soltyre Ltd,5.0,2,Tyre manufacturer,,"Brewsdale Rd, Middlesbrough TS3 6LJ, United Kingdom","HQFR+CQ Middlesbrough, United Kingdom",https://soltyre.co.uk/,+44 1642 030550,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FvE03LBd0Dj1wZpjnoGO2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.38242&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:54.273Z,
https://www.google.com/maps/place/Express+Recovery+Transportation+%26+Breakdown+Services+Ltd+%7C+24+Hour+Support/data=!4m7!3m6!1s0x487eed744eba55e5:0x739c0c8abaa44e6e!8m2!3d54.5493675!4d-1.2644011!16s%2Fg%2F11m83_7cs_!19sChIJ5VW6TnTtfkgRbk6kuooMnHM,Express Recovery Transportation & Breakdown Services Ltd | 24 Hour Support,5.0,567,Towing service,,"EXPRESS HOUSE, 47 Preen Dr, Middlesbrough TS5 8AL, United Kingdom","GPXP+P6 Middlesbrough, United Kingdom",http://www.expressrecovery.net/,+44 7308 776755,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhRxE074AzldA2JzwtdiMjWoDHsi0S5EsgbAZwn7bGgLmsZIa_EMQ_1ieI6p0WeDU8LpAzUNwcJvOb1KuBxHOPMLU9MH2PjaZyP4yXBVklom2iIZ6AzPeYPJltqNweCfqWrZsOsg=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:03:58.676Z,
https://www.google.com/maps/place/Westbrook+Cycles/data=!4m7!3m6!1s0x487eea4b0f486631:0xdc795769e118c179!8m2!3d54.4622511!4d-1.17934!16s%2Fg%2F1tqpytn1!19sChIJMWZID0vqfkgRecEY4WlXedw,Westbrook Cycles,4.8,2002,Bicycle store,"Store stocking high-end bicycles, for on and off road riding, plus helmets, lights and chain sets. · In-store shopping · In-store pick-up · Delivery","Unit 9 Terry Dicken Ind Estate, Ellerbeck Way, Stokesley, Middlesbrough TS9 7AE, United Kingdom","FR6C+W7 Middlesbrough, United Kingdom",https://www.westbrookcycles.co.uk/,+44 1642 710232,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZf9qJwZY1fzCfVEWnRQxc5k4nV5Wpj2eJiIL9ZrfnbWfQUvBpU54w9qdqKd-b3py09hoHjvo2TdmddjcEKHo1Rp7oe2FVCFYqLyruxU4lzLXNVQEWFN8SBwz94GCg1DVgxbi_=w437-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:03.060Z,
https://www.google.com/maps/place/Auto+Magic/data=!4m7!3m6!1s0x487eedc5355b4381:0x328d132c5329f8dc!8m2!3d54.5707257!4d-1.1848591!16s%2Fg%2F11j4sx9n08!19sChIJgUNbNcXtfkgR3PgpUywTjTI,Auto Magic,4.5,15,Auto repair shop,,"15, Tees Court, Wallis Rd, Middlesbrough TS6 6DX, United Kingdom","HRC8+73 Middlesbrough, United Kingdom",,+44 1642 454141,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wlT2QbB8DmnJ2gcf-i5b5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.0046&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:07.850Z,
https://www.google.com/maps/place/North+East+Recovery+-+Breakdown+Recovery+%26+Vehicle+Transport/data=!4m7!3m6!1s0x487eed1e5e6c5deb:0x48aa3a4f9f55844!8m2!3d54.5733685!4d-1.2069858!16s%2Fg%2F11c1s_34_z!19sChIJ611sXh7tfkgRRFj1-aSjigQ,North East Recovery - Breakdown Recovery & Vehicle Transport,4.9,28,Towing service,,"Brewsdale Rd, Middlesbrough TS3 6LJ, United Kingdom","HQFV+86 Middlesbrough, United Kingdom",,+44 1642 205215,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrLwqAhyonQ0pTG2AJOQXJCNRF2RwQ7otjGzF8Wizxa-aDGnpwuJ8Ex4BdGOCzx971CbOWzVnXy0scwPEj1ShDy06Lb16TDW4MikUUp7FlcxLrWcIWw63Q3daJYPjbnxGUlY2gDyy1ou7G=w408-h407-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:12.208Z,
https://www.google.com/maps/place/Ingleby+Auto+Services/data=!4m7!3m6!1s0x487e935e865a7933:0xb00fc1257c39d07e!8m2!3d54.5263592!4d-1.2976337!16s%2Fg%2F11c2lcjnm7!19sChIJM3lahl6TfkgRftA5fCXBD7A,Ingleby Auto Services,4.2,60,Auto repair shop,,"44b Dukesway, Thornaby, Stockton-on-Tees TS17 9LT, United Kingdom","GPG2+GW Stockton-on-Tees, United Kingdom",http://inglebyautos.co.uk/,+44 1642 688333,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FJS8WF5a3VrZQtgSNDzeKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.30765&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:16.590Z,
https://www.google.com/maps/place/Flyover+Garage+First+Stop/data=!4m7!3m6!1s0x487eed0818d17f8b:0x5927dfc9a2b2ba38!8m2!3d54.571683!4d-1.2200787!16s%2Fg%2F1tzgnsqk!19sChIJi3_RGAjtfkgROLqyosnfJ1k,Flyover Garage First Stop,4.9,68,Tire shop,,"2 Lytton St, Middlesbrough TS4 2BZ, United Kingdom","HQCH+MX Middlesbrough, United Kingdom",https://www.firststop.co.uk/branch-selector/flyover-garage,+44 1642 232421,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRLsoFQvHgPt9PBhC1rA4eRNkUWHHImCjXkfu7_ZL3_ay80zJ5oJNx7qmGz5KGgnnfQNG07l8QRZCRqlvuLZCjXoAy8Sg3d1xW6gBZq99l-dgJ1ebH3tFRWcy6KCl_CmAD_7cMcg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:21.122Z,
https://www.google.com/maps/place/Marshbrook+Motors/data=!4m7!3m6!1s0x487eee72ebbba537:0x847985a3eb0f0c02!8m2!3d54.5805508!4d-1.154767!16s%2Fg%2F1td421h7!19sChIJN6W763LufkgRAgwP66OFeYQ,Marshbrook Motors,4.8,64,Auto repair shop,,"Units 2B & 2C, Bolckow Industrial Estate, Stapylton St, Middlesbrough TS6 7BJ, United Kingdom","HRJW+63 Middlesbrough, United Kingdom",http://www.marshbrookmotors.co.uk/,+44 1642 458458,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWOpjcMYGvtv70tb2H_2aG5Q4niLKdiUqGpBaRGnCfxixCmBB9EjXinac9nppZv5aP6e4wlmNDvT7w9hH9LcSn_F-IG93VuKpAgiCgHQMuPr1nkAuKY8xmnFRhjQIK-p_AuQ=w821-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:25.435Z,
https://www.google.com/maps/place/DLT+Tyres/data=!4m7!3m6!1s0x487e9392c41ed2cf:0x83ddb0cc45095f67!8m2!3d54.5724125!4d-1.3118398!16s%2Fg%2F12hmmvw87!19sChIJz9IexJKTfkgRZ18JRcyw3YM,DLT Tyres,4.9,566,Tire shop,,"1-6 Clarence St, Stockton-on-Tees TS18 2EP, United Kingdom","HMCQ+X7 Stockton-on-Tees, United Kingdom",http://www.dlttyres.co.uk/,+44 1642 603232,"Closed · Opens 8:30 am Tue

Updated by phone call 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJ7UKGf0T-hqp6E0zQwj9mxtkGt5kNSSo7Rdx0eGxyNVV71O89sXzqvaZ6BAAX4NTgJ1yTMqsEx4daLFoCr4pmQxTHgALMwqmVsiuOJCAX8FdgZu2B67d0H6df_em2L7MjKUe4Gg2e5b5z=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:30.223Z,
https://www.google.com/maps/place/Kwik+Fit+-+Middlesbrough+-+Longlands+Road/data=!4m7!3m6!1s0x487eecfff668e70b:0x3f7309a4fb8073c2!8m2!3d54.5653248!4d-1.2229329!16s%2Fg%2F1tdy_jh7!19sChIJC-do9v_sfkgRwnOA-6QJcz8,Kwik Fit - Middlesbrough - Longlands Road,4.6,433,Tire shop,,"258 Longlands Rd, Middlesbrough TS4 2LW, United Kingdom","HQ8G+4R Middlesbrough, United Kingdom",https://www.kwik-fit.com/locate-a-centre/middlesbrough-longlands-road?utm_medium=Google-My-Business&utm_source=Google-My-Business&utm_campaign=middlesbrough-longlands-road&utm_content=website-button,+44 1642 244251,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepaHdAN5qJMJgGY06RTnlq8ralG-EYNx8M7QkMOwfvFK70ccb0DkW4rDp1ujh5Ebi_BISdmXjrdtdtSkUcuf-5w3Pg-f93odq8vKi0-EEAj2-ooOgqhdCqp4wS1LD_wQBN94KKT=w408-h302-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:34.594Z,
https://www.google.com/maps/place/Husqvarna/data=!4m7!3m6!1s0x487eea30185e6d5b:0x77b1e10b552e3041!8m2!3d54.4626166!4d-1.17559!16s%2Fg%2F11ddwv585n!19sChIJW21eGDDqfkgRQTAuVQvhsXc,Husqvarna,5.0,3,Lawn mower store,,"Ellerbeck Ct, Stokesley, Middlesbrough TS9 5PT, United Kingdom","FR7F+2Q Middlesbrough, United Kingdom",,+44 7436 341420,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wVSPkSDqMka-woug4YEIng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.1983&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:38.888Z,
https://www.google.com/maps/place/T%26C+Site+Services+Ltd/data=!4m7!3m6!1s0x487eed72e3b48eed:0x5ec644ebb01d2af3!8m2!3d54.5841947!4d-1.2332144!16s%2Fg%2F1tdy_jhg!19sChIJ7Y6043LtfkgR8yodsOtExl4,T&C Site Services Ltd,5.0,6,Tire shop,,"Vulcan Street, Vulcan St, Middlesbrough TS2 1JR, United Kingdom","HQM8+MP Middlesbrough, United Kingdom",https://www.tcsiteservices.co.uk/,+44 1642 218525,Closed · Opens 7 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOIZDIsjhlgFwI218IY2agISjsdaV4CMFzsE19oF8aZ0CRRbshaZT5AYFciSQviDwIyhyp4E4nkMuOHbzBVCg-XzKfzjAzNAvIyuxobHQgI2dlGPItkonKKH4R4UyzN00GyVw=w535-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Great+Ayton+York+UK/@54.491018,-1.1402159,14z",2026-03-23T18:04:43.284Z,
