placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Solid+Ground+Turf+and+Landscaping/data=!4m7!3m6!1s0x885c21398a0d422f:0xfbb4737fb74be754!8m2!3d35.8499204!4d-83.9924519!16s%2Fg%2F11frs9gwt1!19sChIJL0INijkhXIgRVOdLt39ztPs,Solid Ground Turf and Landscaping,5.0,1,Landscaper,"1910 Rosemont Cir, Louisville, TN 37777, United States","R2X5+X2 Louisville, Tennessee, USA",http://solidgroundturf-landscaping-com.webnode.com/,+1 865-233-3218,Closes soon · 6 pm · Opens 7 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BRjlI-Sp6N-6JBmr7veqjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.44693&pitch=0&thumbfov=100,false,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:09.323Z,,
"https://www.google.com/maps/place/B%26R+Drilling+and+Pump,+LLC/data=!4m7!3m6!1s0x885c23b30b361189:0xb36f4305290bdb81!8m2!3d35.8640099!4d-83.964481!16s%2Fg%2F1pyqptm0w!19sChIJiRE2C7MjXIgRgdsLKQVDb7M","B&R Drilling and Pump, LLC",4.8,157,Well drilling contractor,"1148 Topside Rd, Louisville, TN 37777, United States","V27P+J6 Louisville, Tennessee, USA",http://www.brdrill.com/,+1 865-984-2961,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExEbY9lS4B9CioO9izGQoh49kPsgDl12fWHWcSWAfImgErEPcwQ-ugxON-kHK-OVg9DjHsEtGPZ8u7KnnjZanlEID5WoNroz2RAV9-cPhUPnkzZh1qQy9DBPQHbB9fkxAC3pgbljVXapq_=w408-h314-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:14.480Z,,
https://www.google.com/maps/place/Contractor%27s+Machinery/data=!4m7!3m6!1s0x885c21706bb45b27:0x992b0f8e7aad16d8!8m2!3d35.8399704!4d-83.9830728!16s%2Fg%2F1tj539ty!19sChIJJ1u0a3AhXIgR2Bateo4PK5k,Contractor's Machinery,4.6,37,Construction equipment supplier,"3310 Wrights Ferry Rd, Louisville, TN 37777, United States","R2Q8+XQ Louisville, Tennessee, USA",http://cmicase.com/,+1 865-982-6452,Closed · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWa2g0GCZabYg_5AwQhKYHE9Vw5R9nmEDpUS9gzJZAjB4_ObK_7tKgWsncprPH_8dft0irzh9lX2m-49lU2GxiUVaJ7g1UThkvKJgyk7WkMN0Ady8MFfJSbwxsWC5mDi2DE_Dx=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:19.310Z,,
https://www.google.com/maps/place/Nails+Creek+Outdoor+Design+%26+Construction+%2F+Pools+%26+Spas/data=!4m7!3m6!1s0x885c1eea9d5f6ec1:0x94418f74dd52cc85!8m2!3d35.824511!4d-83.870426!16s%2Fg%2F11b6_c78wj!19sChIJwW5fneoeXIgRhcxS3XSPQZQ,Nails Creek Outdoor Design & Construction / Pools & Spas,5.0,20,Swimming pool contractor,"4560 Nails Creek Rd, Rockford, TN 37853, United States","R4FH+RR Rockford, Tennessee, USA",http://www.nails-creek.com/,+1 865-977-9890,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkvszxQSkNnSjydPrII3ZBcPIPA26fngjCeYtbvOe2Jq7WxRV4WbWMF0uz4x-U3AHyP1AsJrnutCb31vIuqcugRQIjT9wtezi0SuR4SS9E15m7TC1l67CDeIBvHvg8G6qsPxI=w408-h406-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:24.133Z,,
https://www.google.com/maps/place/7s+Landscaping+And+Farms/data=!4m7!3m6!1s0x885c18fe9fe401e1:0x9a724e4356ce63a8!8m2!3d35.8854677!4d-83.893611!16s%2Fg%2F11fll6j8nl!19sChIJ4QHkn_4YXIgRqGPOVkNOcpo,7s Landscaping And Farms,5.0,1,Landscaper,"2305 Tipton Station Rd, Knoxville, TN 37920, United States","V4P4+5H Knoxville, Tennessee, USA",,+1 865-406-5102,Closed · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH45zFKeXCwOOwO9049ty4uygdlKS5J_2XG_2j6Q5E2eWta3q6-m2zPi4QMPbql9kqxsJLiFE3fgTl36jXHuGL36tHMk_Bo9er128qdASHhdAEgKvfl7-ymQAiJPSStSVu78WLY=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:28.940Z,,
"https://www.google.com/maps/place/Landscapes+Etc,+LLC/data=!4m7!3m6!1s0x885c222db6fa36fd:0xc96939ed7803ea56!8m2!3d35.8599361!4d-83.9706493!16s%2Fg%2F1tf7676g!19sChIJ_Tb6ti0iXIgRVuoDeO05ack","Landscapes Etc, LLC",1.7,3,Landscaper,"1258 Topside Rd, Louisville, TN 37777, United States","V25H+XP Louisville, Tennessee, USA",,+1 865-724-2295,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4AhWFFOjMWK8RceRkao7rU97HNdM7_wXEX9EI3k5O3_P9kej6eYvrn-E7hE7_0hjI2UNIlDzVMqLnVq05XHbnlz3NvTru-2XUoYp39MYyC_47x_8PfGdS2k1O_s5z4G_Sc0MmCQ=w408-h304-k-no,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:33.691Z,,
https://www.google.com/maps/place/Popes+at+Creekside/data=!4m7!3m6!1s0x885c24419a4b5ed5:0xf2a25c76b72e9e4d!8m2!3d35.8817106!4d-84.0390456!16s%2Fg%2F1tpc8prt!19sChIJ1V5LmkEkXIgRTZ4ut3ZcovI,Popes at Creekside,4.5,137,Plant nursery,"8718 S Northshore Dr, Knoxville, TN 37922, United States","VXJ6+M9 Knoxville, Tennessee, USA",http://www.popesgardencenter.com/,+1 865-313-2473,"Closes soon · 6 pm · Opens 7 am Thu

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuaS2Iphf0-t6Eg6wQ_lCELBRmofOI3BnvqlNYYsSWUm9W0k_c0EN_7kSFJscl60ZPnffTM8OB6OytIHw3JKHz_pnZxXLCiFiYOIlWyXQtlU4r9ECL4Jz1sU-5ibzbKAvnNAu7=w408-h905-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,11 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:38.884Z,,
"https://www.google.com/maps/place/Reno+Landscaping+Services,+LLC/data=!4m7!3m6!1s0x885c237fc2e15937:0xce2783c2dab9ed6!8m2!3d35.8985331!4d-84.0160007!16s%2Fg%2F11c52gjp3v!19sChIJN1nhwn8jXIgR1p6rLTx44gw","Reno Landscaping Services, LLC",4.0,3,Landscape designer,"1632 Wrights Ferry Rd, Knoxville, TN 37919, United States","VXXM+CH Knoxville, Tennessee, USA",http://renolandscapingservices.com/,+1 865-740-5189,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHC9SaMeXed6i_CAuxKSEHKXvW0aDqjoSt3i2Q-o_d0Ib2zISqR9M50xL09IxQidAUuYCg_bcoapLkRklyzGS3dkZWBhKPeq-vMiDy3GZzVnZhhtqFTAjJKL4Tfj2epZBPjZcW0=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:43.727Z,,
https://www.google.com/maps/place/Dorn+Landscaping/data=!4m7!3m6!1s0x835c9f0c84253a8b:0x3bec79ab94521590!8m2!3d35.958357!4d-83.9252585!16s%2Fg%2F11rrs0sz34!19sChIJizolhAyfXIMRkBVSlKt57Ds,Dorn Landscaping,5.0,1,Landscaper,,,,+1 865-361-3009,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_ZbTEn8Y7tSayrbk0ohAu01j9NaI2yq7wBZqjgeEeHQJAdo8-Bryj6JHN2YYSnjkSBVWc_lo-bDnKORzwORsdztey2jL1fu-TVQWPELVBPPEKNVUSRNeticg9HoYQHFWBo5UK=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:48.661Z,,
https://www.google.com/maps/place/Specialty+Lawn+Care/data=!4m7!3m6!1s0x885c21c1256e2a2f:0xef10e181a2b38d16!8m2!3d35.8338491!4d-83.9915501!16s%2Fg%2F11q1vvgqc7!19sChIJLypuJcEhXIgRFo2zooHhEO8,Specialty Lawn Care,,,Gardener,"1945 Mentor Rd, Louisville, TN 37777, United States","R2M5+G9 Louisville, Tennessee, USA",https://specialty-lawn-care.ueniweb.com/?utm_campaign=gmb,+1 865-250-9768,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VoGhn5HSu24LcICWu8syDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.2175&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:49:56.178Z,,
https://www.google.com/maps/place/Tri-Star+Windows+%26+Doors/data=!4m7!3m6!1s0x4e77609710dd66cd:0x55586d891646f422!8m2!3d35.823511!4d-83.9621904!16s%2Fg%2F11y3bvzq9y!19sChIJzWbdEJdgd04RIvRGFoltWFU,Tri-Star Windows & Doors,5.0,13,Window installation service,,,http://www.windowsbytristar.com/,+1 865-518-7731,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF01SwwcTg-I8yV56agv-taz0dVCVgpE1boYlo5srHFsNppEshoy6H_8qbl5TYg99XLUN41Ro6b7cfG0Yc6FbIajqxUYQyt2eUoHVIpChLPaIGGDVV2frm41_bNXjsvNoFWnnQ=w408-h306-k-no,true,9 am–8 pm,9 am–8 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:50:01.172Z,,
https://www.google.com/maps/place/Cintas+Uniform+Services/data=!4m7!3m6!1s0x885c220ee947749f:0x20389fa0b9e677f!8m2!3d35.864238!4d-83.938977!16s%2Fg%2F1tdkmyy2!19sChIJn3RH6Q4iXIgRf2eeC_qJAwI,Cintas Uniform Services,4.2,35,Uniform store,"340 Dunavant Dr, Rockford, TN 37853, United States","V376+MC Rockford, Tennessee, USA",https://www.cintas.com/local/usa/tn/knoxville/work-uniforms-rental?utm_source=google&utm_medium=organic&utm_campaign=Profiles_Uniform_Rental,+1 865-257-9000,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEE_G57ZVeJE-faU3A28DTdIieW3mFw3RMxZ2fqz82Lvvhki0Is92D_IahmscYAgGT6hFtk1R-aHEXy20ANOb1T2bn855476EdRhsO5zIEiEgBc7D6ywiktZOqQIKkJxQV9ufcK=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:50:05.951Z,· Delivery,
https://www.google.com/maps/place/Clean+Cut+Painting/data=!4m7!3m6!1s0xb6cc8a44f17c00b:0xd43c73e1383785a8!8m2!3d35.8801067!4d-83.9367446!16s%2Fg%2F11sd07g_80!19sChIJC8AXT6TIbAsRqIU3OOFzPNQ,Clean Cut Painting,4.9,56,Painter,"5901 Frontier Trail, Knoxville, TN 37920, United States","V3J7+28 Knoxville, Tennessee, USA",https://cleancutpainting-tn.com/,+1 865-364-8308,Closes soon · 6 pm · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXribFvyC7B6du8-Em_eEd3LKpC1VcgWcJ1GcMRPON9-ZMyK8G6MX0W0cDzwEMCtprc6qpoOlk2j2-5YfvRdy97oSAFS0_SiXdYGSZbaqxHDxMK_xf29bqlXUrglN9ReCboH76=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:50:11.038Z,,
https://www.google.com/maps/place/A+Cut+Above+Lawncare+LLC/data=!4m7!3m6!1s0x885c2376cef654b5:0x7ad3726963121c1b!8m2!3d35.881161!4d-84.1176915!16s%2Fg%2F11c1vjj9v9!19sChIJtVT2znYjXIgRGxwSY2ly03o,A Cut Above Lawncare LLC,4.5,17,Lawn care service,,,http://acutabovelawncare.net/,+1 865-803-4440,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrAe1p2D9M9ZPsUwq3FgMCL5S_C-vrJ2ZxhYyRXvqCNo1yP2jxJl1El48_CXT4JGeS4OD2297yN_ChFkTqkHJolnrFOPuzhOftbT9VJogC56exKJHN6zteJtV2du18GImE00vsqQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Rockford+TN+Knoxville+TN/@35.834306,-83.9422379,14z",2026-04-29T21:50:23.336Z,,
https://www.google.com/maps/place/RockSolid+Hardscaping+and+Landscaping/data=!4m7!3m6!1s0x88c13b7b22dcc97:0x5f3692d9b68de91!8m2!3d35.8345406!4d-84.500465!16s%2Fg%2F11q58hf70j!19sChIJl8wtsrcTjAgRkd5omy1p8wU,RockSolid Hardscaping and Landscaping,4.7,29,Landscaper,"458 Foremast Rd, Kingston, TN 37763, United States","RFMX+RR Kingston, Tennessee, USA",https://www.gorocksolid.com/,+1 865-856-7430,"Closes soon · 6 pm · Opens 8 am Thu

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNDoWoIZAbm_yYO5UtXXHKO4IImuIVnGufmUQVzhitpJg7j-fA4G7k8iO6jRA03J93XjvYvLnU4LeUX7RpewNMD2jNZl7Qgaz-VA6hpGFfaXlSihzkrByJPy8PH6SOSTPp1LUFeOnxp8ey=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:50:44.868Z,,
https://www.google.com/maps/place/BOBS+Lawn+Service/data=!4m7!3m6!1s0x885dd9ff97ae2071:0x9d63f6f58faa8351!8m2!3d35.8658632!4d-84.5079835!16s%2Fg%2F11h07ws_nv!19sChIJcSCul__ZXYgRUYOqj_X2Y50,BOBS Lawn Service,5.0,8,Lawn care service,"803 Bonnyview Ave, Kingston, TN 37763, United States","VF8R+8R Kingston, Tennessee, USA",,+1 865-293-6311,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=21flBMd_SiT5g6fBDGYTDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.24657&pitch=0&thumbfov=100,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,9 am–5 pm,Closed,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:50:49.684Z,,
https://www.google.com/maps/place/Frogg%27s+Flower%27s+%26+Landscape%27s/data=!4m7!3m6!1s0x885ddbfcb509232f:0x37877c029cdb7db5!8m2!3d35.8809084!4d-84.5085447!16s%2Fg%2F11rzh14vfl!19sChIJLyMJtfzbXYgRtX3bnAJ8hzc,Frogg's Flower's & Landscape's,,,Landscape designer,"1458 Gallagher, Kingston, TN 37763, United States","VFJR+9H Kingston, Tennessee, USA",http://www.froggsflowers.com/,+1 865-406-9896,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHGyfdFbZ8N8T7uRi3FZpUNlkbHyMhOJYY0h9b6cW-7jq8SKwyok60JAaeWh0GQjOo4g3gkuGncHQtDwQSFoSTG9QhQhjibZUqlSLqHva8p70QmhkVpjdOlwYCdi7XMlTJWZU=w408-h725-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:50:54.447Z,,
https://www.google.com/maps/place/Acme+Block+%26+Brick-+Kingston/data=!4m7!3m6!1s0x885c254400000001:0x8c0485f50cc4bc87!8m2!3d35.8806765!4d-84.4311168!16s%2Fg%2F1tflbcnf!19sChIJAQAAAEQlXIgRh7zEDPWFBIw,Acme Block & Brick- Kingston,4.7,38,Masonry supply store,"771 Gallaher Rd, Kingston, TN 37763, United States","VHJ9+7H Kingston, Tennessee, USA",http://www.acmeblockandbrick.com/,+1 865-376-1080,Closed · Opens 7 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhiNeEwyimHoOdSUgIbp3YEHXX9X-JSNa8rrVWnl0GcA4Aqs_e3F5XaKpGKWBVZPLPz_XOAS_n8lcG7rj6wsj3QHrXZO3dF4ckDyM0d8t0kGmiaE18F0_v6paNZMsou2e6uV1P=w426-h240-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:50:59.302Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Ladd-Scapes/data=!4m7!3m6!1s0x885ddc4a63a8c82d:0xb17b999bed68ea24!8m2!3d35.9021633!4d-84.5614718!16s%2Fg%2F11cn0wmgbp!19sChIJLcioY0rcXYgRJOpo7ZuZe7E,Ladd-Scapes,3.5,6,Landscaper,"1550 Ruritan Rd, Harriman, TN 37748, United States","WC2Q+VC Harriman, Tennessee, USA",http://laddscapes.com/,+1 865-388-7658,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESt5fSSariMi_0PBkr5Qq46uNrkBXanYXNtMkKQt-63cG6WP7IkknQJ4SUaI9f8he_7alLUclQUnh_FkQya4rpw-E0CeRoKUDeu5YbC5IbR1NIKfxZvZe38po8e4cZk4K8GcRg=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:01.947Z,,
"https://www.google.com/maps/place/Grass+Kickers+Lawn+Care,LLC/data=!4m7!3m6!1s0x4be4239344876cc9:0x122686a89b22ca9!8m2!3d35.8719361!4d-84.5554179!16s%2Fg%2F11m_6v54kl!19sChIJyWyHRJMj5EsRqSyyiWpoIgE","Grass Kickers Lawn Care,LLC",5.0,8,Lawn care service,"1743 Bluff Rd, Harriman, TN 37748, United States","VCCV+QR Harriman, Tennessee, USA",https://brand.site/GrassKickersLawnCareLLC,+1 865-399-4084,"Open · Closes 9 pm

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCoDVFatmZ0F0HrhSrs4bKhDB9j6zHNLm8hbtSaXjP8eyTjeoOIH572ywDwg96096p4KfKDpPs6sI1BuC3N7g9Xmc47m8aq-KKp_B4eUMeHiHZJvFmojVF8-exZ7R9xlzpBMANop87sl-X=w408-h544-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:07.233Z,,
https://www.google.com/maps/place/Rivenbark+Lawncare/data=!4m7!3m6!1s0x885dd9e246cdfbf1:0x4473ae25adb05a18!8m2!3d35.8759962!4d-84.5091871!16s%2Fg%2F11jt2xt9h9!19sChIJ8fvNRuLZXYgRGFqwrSWuc0Q,Rivenbark Lawncare,,,Landscaper,"309 Kingwood St, Kingston, TN 37763, United States","VFGR+98 Kingston, Tennessee, USA",,+1 865-250-0515,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_xkgpbqG9njo3oGF0sz1x4sj4jXRzVQfWFYarJiIfzvUY9k4QPf7CtG18flqwCnoQYdLpo-y9PhflhhgciqVPURxb8hjzrgImaUBVoLwfYsn2ylLgrz_TkbCY4VzOp6CcxL6J=w426-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,Closed,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:11.931Z,,
https://www.google.com/maps/place/Mulch+%26+More+LLC/data=!4m7!3m6!1s0x885ddf28c322b355:0xc791485beb6c31d5!8m2!3d35.871248!4d-84.575153!16s%2Fg%2F11f792fmhc!19sChIJVbMiwyjfXYgR1TFs61tIkcc,Mulch & More LLC,4.4,48,Landscape designer,"3091 Roane State Hwy, Harriman, TN 37748, United States","VCCF+FW Harriman, Tennessee, USA",https://mulchandmorellc.com/,+1 865-234-7060,"Closed · Opens 8 am Thu

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0Q7J4-50ouxyBWxvfB0-tOh2nc6dLl9DxN7j4PP77QlfRE3XSLzgw04ASB2eK5cTJk-Vz_2EkEJrQo9FfZcokSQdc1Ka24UYTXAvQQxah_n_PEU_wWWO7mnohEC_BMe4UASJF=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:16.796Z,,
https://www.google.com/maps/place/Slater%27s+Tractor+Work/data=!4m7!3m6!1s0x885c0571a5c29169:0x2b59c11e49c74e6!8m2!3d35.8338661!4d-84.4346397!16s%2Fg%2F11jgddbh5t!19sChIJaZHCpXEFXIgR5nSc5BGctQI,Slater's Tractor Work,5.0,12,Contractor,"334 Chandley Rd, Kingston, TN 37763, United States","RHM8+G4 Kingston, Tennessee, USA",http://www.slaterstractorwork.com/,+1 865-456-6703,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFB67lfnnMWfScpjTtZl6F0M6bWOZBs2zT0r8leAV9HmI79wCohnGI7SnxBPce07cke0EsKoXO791HyQs-gq1t7cyVMMiTr4eeAdC5bLH45EPrU3ZGG54orFzGPKsyA_8tUzacb=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,9 am–5 pm,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:21.760Z,,
https://www.google.com/maps/place/Gomez+Outdoor+Designs+Inc./data=!4m7!3m6!1s0x885dddae1cf6bccd:0x9347c797e9562b01!8m2!3d35.9137658!4d-84.5754592!16s%2Fg%2F11lzq4nfbt!19sChIJzbz2HK7dXYgRAStW6ZfHR5M,Gomez Outdoor Designs Inc.,5.0,1,Landscaper,"123 Haggard St, Harriman, TN 37748, United States","WC7F+GR Harriman, Tennessee, USA",http://gomezoutdoordesigns.com/,+1 865-243-4076,Closed · Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xAOHDDNbfSyTp2h2_Hf_Og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.6404&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:26.395Z,,
https://www.google.com/maps/place/Cornerstone+Landscaping+Supplies/data=!4m7!3m6!1s0x885de75961961a27:0x99bea95df0752f6c!8m2!3d35.8962543!4d-84.6101794!16s%2Fg%2F1tdl28rk!19sChIJJxqWYVnnXYgRbC918F2pvpk,Cornerstone Landscaping Supplies,4.7,24,Landscaper,"2115 S Roane St, Harriman, TN 37748, United States","V9WQ+GW Harriman, Tennessee, USA",https://cornerstonelandscapingtn.com/,+1 865-882-7291,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_mhUpghJSEaZOTGRSZGCy1BZicC9a2ZcwBJkQE8rIG47hCr3CsmKYBfnLmnODuOatLydU7e-uBwfJNqeZO9ynpNcfjcoOXLnjKxx_3s1XxclydC9Lg57KxwyRBUcbPPvrMZH8=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:31.416Z,,
https://www.google.com/maps/place/Stone+Strong+Retaining+Wall/data=!4m7!3m6!1s0x885dd950f2845ba9:0x78e27bdc8b4c2100!8m2!3d35.8699445!4d-84.5130611!16s%2Fg%2F11rxh_2908!19sChIJqVuE8lDZXYgRACFMi9x74ng,Stone Strong Retaining Wall,,,Construction company,"370 Kingston Hwy, Kingston, TN 37763, United States","VF9P+XQ Kingston, Tennessee, USA",https://www.stonestrongtn.com/contact/,+1 865-270-8080,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pUaSljDd7JU-tz7EmGuyyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.555178&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Kingston+TN+Knoxville+TN/@35.8809084,-84.5085447,14z",2026-04-29T21:51:34.063Z,,
