placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Bull+City+Escape/data=!4m7!3m6!1s0x89ace40765ec112b:0xebe5a6bc8b8957d1!8m2!3d36.0070876!4d-78.9231176!16s%2Fg%2F11bc7405xt!19sChIJKxHsZQfkrIkR0VeJi7ym5es,Bull City Escape,4.9,1757,Escape room center,"2020 W Main St Suite 300, Durham, NC 27705, United States","234G+RQ Durham, North Carolina, USA",http://www.bullcityescape.com/,+1 919-627-8386,Open · Closes 9:30 pm,https://lh3.googleusercontent.com/p/AF1QipNNieO9k0P_XS2beoY9vdUMKGtBwEOb91KcRJ5L=w427-h240-k-no,true,12–9:30 pm,12–5 pm,Closed,Closed,Closed,4:30–9 pm,3–9:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:35.521Z,Identifies as women-owned,,
https://www.google.com/maps/place/Mebane+Electrical+Services/data=!4m7!3m6!1s0x89acd7a4895cf305:0x5c8d22d14a24fd53!8m2!3d36.094861!4d-79.266742!16s%2Fg%2F11gm9rsjmn!19sChIJBfNciaTXrIkRU_0kStEijVw,Mebane Electrical Services,4.9,656,Electrician,"101 S Fifth St, Mebane, NC 27302, United States","3PVM+W8 Mebane, North Carolina, USA",https://www.mebaneelectricalservices.com/,+1 919-896-1223,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMG2I-Ew1H1lNWVrPV2sR9dgxV0AwHr8VCEKmYr=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:40.464Z,,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89ace3e7fbbadbd3:0x94588f8903dd45f2!8m2!3d36.0297787!4d-78.9179626!16s%2Fg%2F11bwyp7xvl!19sChIJ09u6--fjrIkR8kXdA4mPWJQ,Home Services at The Home Depot,3.7,9,Contractor,"1700 N Pointe Dr, Durham, NC 27705, United States","23HJ+WR Durham, North Carolina, USA",https://www.homedepot.com/l/North-Durham/NC/Durham/27705/3632/services?emt=HSGMBGoogleMaps,+1 844-476-2140,"Open · Closes 10 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMgV1nEHskesWcolP_ft_-5KcsCw8PePaaPr03Z=w408-h272-k-no,true,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:45.142Z,,,
"https://www.google.com/maps/place/Tech-On-Deck+Heating,+Air+%26+Electric/data=!4m7!3m6!1s0x89ad1c8026678d6f:0x371266079bfb952!8m2!3d35.8534376!4d-78.7029488!16s%2Fg%2F11bw4_2fcz!19sChIJb41nJoAcrYkRUrm_eWAmcQM","Tech-On-Deck Heating, Air & Electric",5.0,353,Furnace repair service,"5106 Oak Park Rd Suite D, Raleigh, NC 27612, United States","V73W+9R Raleigh, North Carolina, USA",https://tech-on-deck.com/furnace-repair-raleigh-nc/?utm_campaign=gmb,+1 984-206-3206,"Closed · Opens 7 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN1SIdb9no-7bSgdIxOf7sxcrcOzgf1v-EOy4zA=w408-h271-k-no,true,Closed,Closed,7 am–6:30 pm,7 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:49.927Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Villar+Electric/data=!4m7!3m6!1s0x89ac854121a93b59:0x19da866b619d7cda!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11l34fyn4s!19sChIJWTupIUGFrIkR2nydYWuG2hk,Villar Electric,5.0,12,Electric generator shop,,,https://www.villarelectric.com/,+1 984-297-7009,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO2wZ35k54d3in0e8jyrtiu-_A-llGcnGCI59DW=w408-h306-k-no,true,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:54.687Z,,,· Delivery
https://www.google.com/maps/place/Volt+Doctors+Raleigh/data=!4m7!3m6!1s0x89ac59a5869fec77:0xb06090847b03c7de!8m2!3d35.8571311!4d-78.5997979!16s%2Fg%2F11c2qmzx62!19sChIJd-yfhqVZrIkR3scDe4SQYLA,Volt Doctors Raleigh,4.9,244,Electrician,"5300 Atlantic Ave Suite J, Raleigh, NC 27609, United States","VC42+V3 Raleigh, North Carolina, USA",https://raleighelectricalservice.com/,+1 919-618-2336,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMHEFyYO81fNzZSGsOi8il29T_GZFOSN-guSlos=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:59.767Z,,,
https://www.google.com/maps/place/New+Heights+Electric+Co./data=!4m7!3m6!1s0xa5de088890fdc0e3:0xec710384e87bca95!8m2!3d35.9632355!4d-79.2715204!16s%2Fg%2F11q4bwb11x!19sChIJ48D9kIgI3qURlcp76IQDcew,New Heights Electric Co.,5.0,53,Electrician,"6146 Apple Orchard Dr, Mebane, NC 27302, United States","XP7H+79 Mebane, North Carolina, USA",http://www.newheightselectrical.com/,+1 984-322-1696,,https://lh3.googleusercontent.com/p/AF1QipMMTIFNS7_KdPqQ97mWFvYD8VEPMiUvSDpRSKD4=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:32:04.580Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Tammie+Terelle+Real-Estate+eXp/data=!4m7!3m6!1s0x89ac5868e8163827:0xb1029c3b46dc2ab1!8m2!3d36.0338425!4d-78.9285355!16s%2Fg%2F1q628q7n_!19sChIJJzgW6GhYrIkRsSrcRjucArE,Tammie Terelle Real-Estate eXp,5.0,110,Real estate agency,"3004 Guess Rd d, Durham, NC 27705, United States","23MC+GH Durham, North Carolina, USA",http://tammiehgroup.com/,+1 919-418-1376,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9Jak9ZsQBCQz4EhJ5NJ-jvVmp6kqBMH7G5143=w408-h600-k-no,true,9 am–2 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:32:14.166Z,Identifies as women-owned,true,
https://www.google.com/maps/place/Bay+7/data=!4m7!3m6!1s0x89ace5e0f6b5c407:0x2a993d47f159f1fa!8m2!3d35.9934627!4d-78.9052607!16s%2Fg%2F11glt89wq_!19sChIJB8S19uDlrIkR-vFZ8Uc9mSo,Bay 7,4.8,42,Event venue,"324 Blackwell St #700, Durham, NC 27701, United States","X3VV+9V Durham, North Carolina, USA",http://www.bay7.events/,+1 919-278-2713,Closes soon · 5 pm · Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipMlTt_DshNm2GTuVIEf-KMR2RMFAqHeQSJzgYQO=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:32:18.975Z,,,
"https://www.google.com/maps/place/E+%26+W+Electrical,+LLC/data=!4m7!3m6!1s0x89acdefcbb87dc21:0x342389352d02c460!8m2!3d36.0611426!4d-79.0747807!16s%2Fg%2F1v1sm2s8!19sChIJIdyHu_zerIkRYMQCLTWJIzQ","E & W Electrical, LLC",3.2,11,Electric generator shop,"515 Meadowlands Dr Suite 100, Hillsborough, NC 27278, United States","3W6G+F3 Hillsborough, North Carolina, USA",https://www.ncgenerators.com/,+1 919-245-0200,Closed · Opens 9:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxewqm5fDBcSdRt6l4WBAzhdYYDsNp-UAufY9pBg5GQdy3zQsuCinuBtCazrQ_7B7f0qX8qN8m1XWifJbPsJU-wwN97ZvROXVzuVoV1gLqzUxvhPiSMshG6axYfqcByqtF6OM5T=w408-h306-k-no,false,Closed,Closed,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:32:42.344Z,,,· Delivery
"https://www.google.com/maps/place/Burnett+Electrical+Contracting,+LLC./data=!4m7!3m6!1s0x89ace4bc61ddb59b:0xb0e40f961708b05a!8m2!3d35.8907036!4d-78.7391625!16s%2Fg%2F11clvshns7!19sChIJm7XdYbzkrIkRWrAIF5YP5LA","Burnett Electrical Contracting, LLC.",4.9,66,Electrician,,,https://gobec.info/?y_source=1_NTk1OTcyODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 919-641-2054,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMMSF3nsFP37xmL6bl1LZAFN9QMecTx-Kx22B4X=w408-h272-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:32:47.233Z,,,
https://www.google.com/maps/place/Hunt+Electric+Supply+Co/data=!4m7!3m6!1s0x89ace46632ffa051:0xabfb8c454e8d5dfe!8m2!3d35.9877226!4d-78.8937387!16s%2Fg%2F1tj22dyn!19sChIJUaD_MmbkrIkR_l2NTkWM-6s,Hunt Electric Supply Co,4.6,18,Electrical supply store,"819 Ramseur St, Durham, NC 27701, United States","X4Q4+3G Durham, North Carolina, USA",https://www.huntesc.com/,+1 919-688-9395,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Lm78VinX4lHzTvREo8Euw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.45627&pitch=0&thumbfov=100,false,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:32:51.952Z,,,· Delivery
https://www.google.com/maps/place/Co8+Electric+LLC/data=!4m7!3m6!1s0x89ace56d8add6709:0x90abab771b49bdb!8m2!3d35.9556051!4d-78.8521766!16s%2Fg%2F11fv4tk9xf!19sChIJCWfdim3lrIkR25u0cbe6Cgk,Co8 Electric LLC,5.0,2,Construction company,"3707 Angier Ave unit B, Durham, NC 27703, United States","X44X+64 Durham, North Carolina, USA",http://www.co8electric.com/,+1 919-358-8125,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPKMpYEbpfh8ey5p6m6absAWUykjPMH9MTF0uc1=w408-h306-k-no,true,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6:30 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:32:56.908Z,,,
"https://www.google.com/maps/place/321+Electrical+Services/@36.0017056,-78.883559,11z/data=!3m1!4b1!4m6!3m5!1s0x89ace7627a3c96ff:0x483a74d67eccda9e!8m2!3d36.0017056!4d-78.883559!16s%2Fg%2F11gv0vhmrm",321 Electrical Services,4.8,77,Electrician,,,http://www.321electricalservices.com/,+1 919-972-0076,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:03.646Z,,,
https://www.google.com/maps/place/Herc+Rentals/data=!4m7!3m6!1s0x89ace51d5a220b3f:0x8d1064e8aaef5b23!8m2!3d35.96089!4d-78.8721052!16s%2Fg%2F1tjcq9nw!19sChIJPwsiWh3lrIkRI1vvquhkEI0,Herc Rentals,4.8,25,Equipment rental agency,"1002 Ellis Rd, Durham, NC 27703, United States","X46H+95 Durham, North Carolina, USA",https://www.hercrentals.com/locations/north-carolina/durham/durham.html?utm_source=GMB&utm_medium=organic&utm_campaign=Durham-NC-9324-USA,+1 919-598-1935,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM19rNsMZOofqfWgusixUi6w63-6NgwobyXVGcG=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:08.774Z,,,
"https://www.google.com/maps/place/Harris+Brothers+Electric+%26+Controls,+Inc./data=!4m7!3m6!1s0x89ace1005b1eb60f:0x9dad201c8ad9e1e7!8m2!3d36.0126152!4d-78.9308288!16s%2Fg%2F11w24m3j2w!19sChIJD7YeWwDhrIkR5-HZihwgrZ0","Harris Brothers Electric & Controls, Inc.",5.0,1,Electrician,"2712 Hillsborough Rd, Durham, NC 27705, United States","2379+2M Durham, North Carolina, USA",,+1 919-220-8500,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6Aiy-BrXgbGXihG5fQPiIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.303696&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7–11 am,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:13.645Z,,,
"https://www.google.com/maps/place/National+Power,+LLC/data=!4m7!3m6!1s0x89ac59a72c09c073:0x3abb84ad639aa44f!8m2!3d35.8940823!4d-78.5677763!16s%2Fg%2F1tlqqvxm!19sChIJc8AJLKdZrIkRT6SaY62Euzo","National Power, LLC",4.1,19,Electric generator shop,"4541 Preslyn Dr, Raleigh, NC 27616, United States","VCVJ+JV Raleigh, North Carolina, USA",http://www.natpow.com/,+1 800-790-1672,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOA_oVlunop02znly0bmfRA4l3GfSztP3JSUlsU=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:18.571Z,,,· Delivery
https://www.google.com/maps/place/Express+Electrical+Service/data=!4m7!3m6!1s0x89ac5a57874a5465:0x5171029f6c4f51b9!8m2!3d35.8528206!4d-78.5231574!16s%2Fg%2F1v62jjd6!19sChIJZVRKh1darIkRuVFPbJ8CcVE,Express Electrical Service,4.9,378,Electrician,"4809 Landover Arbor Pl, Raleigh, NC 27616, United States","VF3G+4P Raleigh, North Carolina, USA",https://ncexpress.pro/,+1 919-859-9588,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwvhyjbONIWx5JZQWGqX9a5IUSrS-redppdSZkp6yLzVUtrRkiXPh4B3HgAyxjLdEEu9tkj0yQzCbtsvBb-in38cEqtZBJrWC2RFshqdab8aREHtJLeXNIV_u9q1Vu1-vJSisZZ=w408-h544-k-no,true,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:23.535Z,,,
https://www.google.com/maps/place/Diverse+Generator/data=!4m7!3m6!1s0x89ac44188b329a0f:0x4df7e5cabfceb05d!8m2!3d35.8061865!4d-78.3924682!16s%2Fg%2F11c58p01bk!19sChIJD5oyixhErIkRXbDOv8rl900,Diverse Generator,5.0,6,Utility contractor,"7217 Fribourg Ct, Wendell, NC 27591, United States","RJ45+F2 Wendell, North Carolina, USA",https://diversegenerator.com/,+1 919-369-0967,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yEAdwPr_NP1EGENw1wCErw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.554516&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:26.218Z,,,
https://www.google.com/maps/place/Wiring+Solutions+Plus+LLC/data=!4m7!3m6!1s0x89ac59c891bfa5a5:0xb79c559927fc36e9!8m2!3d35.851407!4d-78.5907776!16s%2Fg%2F11ftttcvcn!19sChIJpaW_kchZrIkR6Tb8J5lVnLc,Wiring Solutions Plus LLC,4.9,77,Solar energy company,"4724 Hargrove Rd Ste 192, Raleigh, NC 27616, United States","VC25+HM Raleigh, North Carolina, USA",https://wiringsolutionsplus.com/,+1 984-200-7489,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO0LiNsM_3gy1iNgCUkm5-ywvaFmfDwIPl6L2K7=w426-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:31.345Z,,,
https://www.google.com/maps/place/United+Rentals/data=!4m7!3m6!1s0x89ace500aabc6f19:0x51d36335829e8e0e!8m2!3d35.9572395!4d-78.8830151!16s%2Fg%2F1tm1rb67!19sChIJGW-8qgDlrIkRDo6egjVj01E,United Rentals,4.0,6,Equipment rental agency,"2323 S Alston Ave, Durham, NC 27707, United States","X448+VQ Durham, North Carolina, USA",https://www.unitedrentals.com/locations/nc/durham/equipment-tool-rentals/42f?utm_source=google&utm_medium=distrib&utm_campaign=yext,+1 919-596-1615,"Closed · Opens 7 am Mon

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPz5XPgI2X43AW5QOpzfKU-d8ex6FuUeoNjlkBh=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:36.168Z,,,
https://www.google.com/maps/place/Jackson+Superior+Electric+Inc/data=!4m7!3m6!1s0x89ac52b2c298dacb:0xcce328dfe7935a8f!8m2!3d36.0524098!4d-78.488727!16s%2Fg%2F1td4_qwz!19sChIJy9qYwrJSrIkRj1qT598o48w,Jackson Superior Electric Inc,5.0,147,Electrician,"1624 US-1, Youngsville, NC 27596, United States","3G26+XG Youngsville, North Carolina, USA",https://jacksonsuperiorelectric.com/,+1 919-556-3158,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8Jyx7rNSHHKc6QbaIiZRUkYbWyT4LCsg7SpJR_HIhgrpCWnnUC-bmxUjAhyzLohOh_MVvTAAYw9hZc63S-HtxBe779CQjnpi-gZdzHpr3vx8dq9FD86W96imZwU47nNakiZdD=w408-h544-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–1:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:41.080Z,,,
https://www.google.com/maps/place/Touchstone+Electric+-+Raleigh/data=!4m7!3m6!1s0x89ac59a02ffdf31f:0x29f12b7e75a520cc!8m2!3d35.896766!4d-78.6518756!16s%2Fg%2F11l753g04x!19sChIJH_P9L6BZrIkRzCCldX4r8Sk,Touchstone Electric - Raleigh,4.9,451,Electrician,"8601 Six Forks Rd Unit 400, Raleigh, NC 27615, United States","V8WX+P6 Raleigh, North Carolina, USA",https://touchstoneelectric.com/?utm_source=google&utm_medium=business-profile&utm_campaign=raleigh,+1 919-670-4015,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNz4sFJ9zj1tFFYdCNDNPshW9XdFSKF6GJ_ASyr=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:46.054Z,,,
https://www.google.com/maps/place/BWM+Electrical+Services/data=!4m7!3m6!1s0x89ac6fa07ffa2a8b:0x381cd6a1316b5827!8m2!3d35.7191274!4d-78.560017!16s%2Fg%2F11h1j_08cm!19sChIJiyr6f6BvrIkRJ1hrMaHWHDg,BWM Electrical Services,4.8,231,Electrician,,,https://bwmelectricalservicesllc.com/,+1 919-501-3297,,https://lh3.googleusercontent.com/p/AF1QipMVd3nBwRRMHFNSsPwWFUfzh3BBAveEZcVeipXr=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:50.992Z,,,
https://www.google.com/maps/place/CMC+Electrical+%26+Generator+Repair/data=!4m7!3m6!1s0x89ac58905ba2f33f:0xebc601cc1be37125!8m2!3d35.5478288!4d-78.3921058!16s%2Fg%2F1tdgl3pz!19sChIJP_OiW5BYrIkRJXHjG8wBxus,CMC Electrical & Generator Repair,4.8,2076,Electrician,"128 Airport Industrial Dr, Clayton, NC 27520, United States","GJX5+45 Clayton, North Carolina, USA",https://cmcelectrical.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_clayton,+1 919-925-2901,"Closed · Opens 8 am Mon

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM8W3TYW_IiRpL1f3qBl-kj4DAtlNpj_nwhQo13=w426-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:33:56.155Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/EV+Buddy/data=!4m7!3m6!1s0x681f81077300d47:0xd601c5b8dd4f682f!8m2!3d35.8269574!4d-78.7526775!16s%2Fg%2F11l291pzgc!19sChIJRw0wdxD4gQYRL2hP3bjFAdY,EV Buddy,5.0,20,Electrician,,,http://www.evbuddync.com/,+1 919-208-3595,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNGGzTi_d4at0QhUm8c8yYhm4nMi6u9vz3i4z7v=w408-h401-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:34:00.962Z,,,
https://www.google.com/maps/place/Triangle+Ace+Hardware/data=!4m7!3m6!1s0x89ace89eae7c8fc5:0xf9ca2a7199bb1e8f!8m2!3d35.9218424!4d-78.9557354!16s%2Fg%2F1tls3q0y!19sChIJxY98rp7orIkRjx67mXEqyvk,Triangle Ace Hardware,4.7,376,Hardware store,"4711 Hope Valley Rd #1J, Durham, NC 27707, United States","W2CV+PP Durham, North Carolina, USA",https://triangleacehardware.com/,+1 919-493-5722,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6s4l9uy1pSyA-pdEomuO3IIIflQ7hylbXiaTwqTSe11c6DdZZk1eFQS3ENORfWq14AaXILvGI2-PMWbCYiqehfdiekm4-6iBCQSHJz-V3wOTl7Hy0THBrCDDci4qW9RucM3o0_A=w408-h306-k-no,true,8 am–6 pm,11 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:34:05.933Z,LGBTQ+ friendly,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up"
"https://www.google.com/maps/place/Auer+Electric,+LLC/data=!4m7!3m6!1s0x89ac900d1ac1b8a5:0xa5418b5c882709eb!8m2!3d35.580785!4d-78.858856!16s%2Fg%2F113jcqq87!19sChIJpbjBGg2QrIkR6wkniFyLQaU","Auer Electric, LLC",5.0,7,Electric generator shop,"6205 Tinwood Dr, Fuquay-Varina, NC 27526, United States","H4JR+8F Fuquay-Varina, North Carolina, USA",http://www.auerelectricllc.com/,+1 919-753-5682,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNKX4nuT0zDsHk-sPoMDCkv8nSa2A3gQkHgD5So=w408-h359-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:34:11.032Z,,,
https://www.google.com/maps/place/Premier+Energy+Services+Corporation/data=!4m7!3m6!1s0x89acef6c56c3b149:0x3124d9efb48655cd!8m2!3d35.90215!4d-78.898175!16s%2Fg%2F11y2r617y1!19sChIJSbHDVmzvrIkRzVWGtO_ZJDE,Premier Energy Services Corporation,,,Utility contractor,"1912 NC-54, Durham, NC 27713, United States","W422+VP Durham, North Carolina, USA",,+1 919-725-7671,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IG1_ly1FY_7S2Oc11I9roA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.865845&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:34:13.642Z,,,
https://www.google.com/maps/place/Marsigli+Electric/data=!4m7!3m6!1s0x83e49e1ec94d93f:0x7f174614a197ac27!8m2!3d35.8406256!4d-78.8045999!16s%2Fg%2F11yfghtm3q!19sChIJP9mU7OFJPggRJ6yXoRRGF38,Marsigli Electric,5.0,15,Electrician,,,https://marsiglielectric.com/,+1 919-903-2001,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/p/AF1QipOq3yXqLOQe4HWgNNVf9qTelsqQ9VtVhw6Ht-4J=w457-h240-k-no,true,8 am–12 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2026-01-10T21:34:18.655Z,,,
