placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,isBlackOwned,error
https://www.google.com/maps/place/M%26M+Chiropractic+and+Wellness/data=!4m7!3m6!1s0x88db3f7383ed58ef:0x8fd17da18cd76aa0!8m2!3d26.535365!4d-81.8702831!16s%2Fg%2F11qg50vr_2!19sChIJ71jtg3M_24gRoGrXjKF90Y8,M&M Chiropractic and Wellness,5.0,70,Chiropractor,"14261 S Tamiami Trl #4, Fort Myers, FL 33912, United States","G4PH+4V Fort Myers, Florida, USA",https://www.mmchiropracticfl.com/,+1 239-313-5004,"Open · Closes 6 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweonaaPWWxzSoVjaOVeHpmFbtPA8YPlo4zibmQa7EgQM6_-WDVyuhHPsh6kKtzjsX7PE8uG7X6DXCRCvkkjLpq-xfMPGMCLNVfavpmEYJuVhuH4peqbODoakwI-diaCYY3ECvmDY4YSd1GI=w408-h345-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:06:40.317Z,,9 am–6 pm,10 am–7 pm,9 am–6 pm,Closed,9 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Fx+Remedies+Virtual+Care/data=!4m7!3m6!1s0x28a7467dc900d5c1:0xe6a8d58f1bd78bf2!8m2!3d27.698638!4d-83.804601!16s%2Fg%2F11p5z7vf3l!19sChIJwdUAyX1GpygR8ovXG4_VqOY,Fx Remedies Virtual Care,5.0,3,Alternative medicine practitioner,,,https://fxremedies.com/,+1 239-376-0055,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGmWWMDPQl4GwJaXIzwKqvxaJ_1mnn1kldSKdc4_Yf6Txb6oURBd2C_zAUhMOFzkHoE7qm730jCrvB3CzeMPK6GKnfq_5v3DJliyCfuotMgWZZWh9kmZxPhlirPVCbI_Wwjf-Q=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:06:45.030Z,Identifies as women-owned,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Urban+Wellness+Sober+Living+Retreat/data=!4m7!3m6!1s0x88dae3df7d06d373:0xb6a1ead252330dae!8m2!3d26.1752527!4d-81.7252984!16s%2Fg%2F11ms1b1vww!19sChIJc9MGfd_j2ogRrg0zUtLqobY,Urban Wellness Sober Living Retreat,5.0,6,Wellness center,"5895 Golden Gate Pkwy, Naples, FL 34116, United States","57GF+4V Naples, Florida, USA",https://www.urbanwellnesssoberliving.com/,+1 239-238-0238,"Open · Closes 5 pm

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ICnGzTuUsc_UtDKkPxm-ZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.075799&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:06:49.771Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Advanced+Physical+Therapy+%26+Rehabilitation-+Ft+Myers,+FL/data=!4m7!3m6!1s0x88db3f8cb14764ff:0x26552a8d9083bab0!8m2!3d26.5587178!4d-81.8883966!16s%2Fg%2F1tgnbd_5!19sChIJ_2RHsYw_24gRsLqDkI0qVSY","Advanced Physical Therapy & Rehabilitation- Ft Myers, FL",4.9,315,Physical therapy clinic,"6314 Whiskey Creek Dr, Fort Myers, FL 33919, United States","H456+FJ Fort Myers, Florida, USA",https://www.h2health.com/locations/advanced-physical-therapy/ft-myers/,+1 239-432-0556,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVKExv_LCG6TkBZ3Vj6MSwLWVKUZnqeSl3Y_wQ2tQfUd892qiU6toLlEoB6npFMEXVCgd_QtLf_JM4p_oLQMAwwHb9qRYSGMGRKkmWF6NenYTfCPKn6BK_YBLLEOorM8zto7A=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:06:54.568Z,LGBTQ+ friendly,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Viv%27s+IVs/data=!4m7!3m6!1s0xc5a7c37a149471d:0x4638e38c84f718c9!8m2!3d26.179692!4d-81.767342!16s%2Fg%2F11v166_xq_!19sChIJHUdJoTd8WgwRyRj3hIzjOEY,Viv's IVs,5.0,29,Health spa,,,,+1 330-330-7855,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMKL1vkw6QGJzVqYHitcP7EDJtheHUjdAJXYQLVczvUKP1yoeb7osbikbn5rd-4e4fivkO4sWKnwYWOSz6A5nSXctwn9gcXt2du5A6VSgWwb_mQLxaBxDk8PvX1Qel6CNXAjQLqA=w408-h884-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:06:57.226Z,Identifies as women-owned,,,,,,,,,,
https://www.google.com/maps/place/Dr+wuilliam+soris/data=!4m7!3m6!1s0x88dae3542482f0b5:0xfd73c5182d3838fc!8m2!3d26.179469!4d-81.7070909!16s%2Fg%2F11ybxnfbw2!19sChIJtfCCJFTj2ogR_Dg4LRjFc_0,Dr wuilliam soris,5.0,2,Chiropractor,"4930 Golden Gate Pkwy B, Naples, FL 34116, United States","57HV+Q5 Naples, Florida, USA",https://parkwaychiroandrehab.com/,+1 239-236-2390,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweouEf6lS1OvqXK7exUI5ju4wDpvlgR-LvzisiI85otUXqGhm6yu7pQ4cvmpg1y-VNhHDvey1Gnf7GQ0XlecDOC8L0rQkGGWjmQdUTD_m_TBtnzUFoP3Li9l2vbxZipYqTi0xtu_=w408-h510-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:02.314Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/totalwellness+LLC/data=!4m7!3m6!1s0x88db3f5b03295a2b:0x9c1b77705a0f6371!8m2!3d26.535365!4d-81.8702831!16s%2Fg%2F11sqc_6rsy!19sChIJK1opA1s_24gRcWMPWnB3G5w,totalwellness LLC,,,Pain control clinic,"14261 S Tamiami Trl, Fort Myers, FL 33912, United States","G4PH+4V Fort Myers, Florida, USA",,+1 952-412-2698,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NcPPmGt5M3_ybCbgeUTMOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.657555&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:07.058Z,Identifies as women-owned,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Medical+Department+Stores/data=!4m7!3m6!1s0x88db3f8fbac90b7f:0xd70ac2f9c3982a7e!8m2!3d26.5559904!4d-81.8965621!16s%2Fg%2F1thy0m25!19sChIJfwvJuo8_24gRfiqYw_nCCtc,Medical Department Stores,4.8,126,Medical supply store,"8595 College Pkwy, Fort Myers, FL 33919, United States","H443+99 Fort Myers, Florida, USA",https://www.medicaldepartmentstore.com/,+1 239-482-6111,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq86tIqKp68D2lkr1spKyXsEF-BPz_9T3mViWd-msAjZ-uWc7hOi2qJl1mkKBkoxkrtGdqtvTBh5AcEXyNdfiFMMYA046pjtDRd9zs3SwoNS4QPUUR9kdGUZAPDoH5Z3FJC9YDL=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:11.947Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,· Delivery,,
https://www.google.com/maps/place/A+Stretch+Above+and+Beyond/data=!4m7!3m6!1s0x88db199dc4879b01:0xac5cd8330723d64b!8m2!3d26.434234!4d-81.9169431!16s%2Fg%2F11fkdvyv51!19sChIJAZuHxJ0Z24gRS9YjBzPYXKw,A Stretch Above and Beyond,5.0,7,Holistic medicine practitioner,,,,+1 239-888-7200,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTOieE3x0BaLSMOXZFoj6jrKD0xu8vgRVD75iLsIHVsX9rPOnLs7lG-7qL2UeGrDmHzGPrzM-Tlwg_sFJObdV5R3SLjIZm4BKH6UaCnVdixAtDRG0_hqUqWiap7KrnqpUkuhw=w408-h873-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:14.591Z,Identifies as veteran-owned,,,,,,,,,,
https://www.google.com/maps/place/Apothefaery/data=!4m7!3m6!1s0x6cbfa9d720d50ea9:0xdb305e39cbb9231a!8m2!3d26.384026!4d-81.785786!16s%2Fg%2F11x2wry1t3!19sChIJqQ7VINepv2wRGiO5yzleMNs,Apothefaery,5.0,2,Herbalist,,,https://www.theapothefaery.com/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweop98liDEq24z5uC3SsJkRmKPowU3DVH8cPCmUbH63eES8XllD4-10b3U7lSO8YIAkTFM3CSGDCBMy7UF5dsNNVNZStf7S1kn8qefhbmgp98F_UosboJeefAsTplbdTZDi13nwyK_6Khw0=w408-h528-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:19.380Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,,,
https://www.google.com/maps/place/Seed+%26+Bean+Market/data=!4m7!3m6!1s0x88db414df5c6dd55:0x5137aa8428d77f95!8m2!3d26.6434066!4d-81.8706164!16s%2Fg%2F11fl0qmwz2!19sChIJVd3G9U1B24gRlX_XKISqN1E,Seed & Bean Market,4.4,284,Cafe,"1520 Broadway #107, Fort Myers, FL 33901, United States","J4VH+9Q Fort Myers, Florida, USA",https://seedandbeanmarket.com/,+1 239-243-8137,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDHAdzN8s8pGk-10SToWknFybLcWZdHObJe2smK7FcNDh6t96WwKQqt5XVJIC0CTiy36CupvO3mub0OCMgckmjyfM3XdJeeoggbnluSMg_GFw_OP713vhLsMrFtzkoqe1zE7qS=w408-h541-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:24.590Z,,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–4 pm,· Dine-in · Takeaway · Delivery,,
https://www.google.com/maps/place/Fibonacci+HealthCare+at+Home/data=!4m7!3m6!1s0x88c347686deba1a1:0xd4af7799b203f30d!8m2!3d26.2597685!4d-81.1537098!16s%2Fg%2F11f8kxrxvw!19sChIJoaHrbWhHw4gRDfMDspl3r9Q,Fibonacci HealthCare at Home,5.0,31,Personal trainer,,,https://www.fibonaccihealthcare.com/,+1 786-860-2848,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZN0jtIVuMSVUR8-GIW_qiOKEGOKnVZyMaw-cTzLX56EXon8yCX_W5TWQpXl1cpKn3F-udOSqZBaN2b5u9qfwvAn8bNmNjOOyNa7VakSmtOj2YdVVoj_L9ggogzY6XEpIk7xfK3w=w428-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:29.269Z,,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,,,
"https://www.google.com/maps/place/Ying+Joel+MD/@26.1450745,-81.7935125,12z/data=!3m1!4b1!4m6!3m5!1s0x88dae1dd629c2191:0x1cd890a94be9fae8!8m2!3d26.1450745!4d-81.7935125!16s%2Fg%2F1vp74l5l",Ying Joel MD,5.0,1,Internist,,,http://www.joyhealthwellness.com/,+1 239-200-6796,,,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:33.873Z,,,,,,,,,,,
https://www.google.com/maps/place/Healing+with+Gratitude/data=!4m7!3m6!1s0x88db01bcee33a01b:0xedbac6e537db316!8m2!3d26.384026!4d-81.785786!16s%2Fg%2F11q1tcr8ty!19sChIJG6Az7rwB24gRFrN9U26s2w4,Healing with Gratitude,,,Holistic medicine practitioner,,,,+1 239-350-0156,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLWc9Alds9ISffwxZ54W93ZE0-rSPr9HcpO6OzGtx3QqGiKYrbP03AW59ZMXphJ7Q64_TwvA9ottSQSPabA8P_XrqYNoU6ToPIz3puWiQecRW1WYmtrKXXLb4EX80c8zIi6J_-=w408-h286-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:38.371Z,,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,Closed,,,
"https://www.google.com/maps/place/SalusCare,+Inc/data=!4m7!3m6!1s0x88db6aee7c0c5979:0x51dfd440c63b8d3b!8m2!3d26.595312!4d-81.8387085!16s%2Fg%2F12q4vjwnf!19sChIJeVkMfO5q24gRO407xkDU31E","SalusCare, Inc",1.5,88,Mental health clinic,"10140 Deer Run Farms Rd, Fort Myers, FL 33966, United States","H5W6+4G Fort Myers, Florida, USA",http://saluscareflorida.org/,+1 239-275-4242,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYkugmoM_6IYhvyZO2akcCQqbVIRf4Kr4PAPycZB8T9bCjuRZCXi837RGPv_BkzlgkRRN0CVtL78x2m3KBNepH_WZDd46ez0izn2FqjjnTrXrbYuSC-mUh8oGnoXyF23__md03ng=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:43.008Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Joy+Health+%26+Wellness,+LLC/@26.1450745,-81.7935125,12z/data=!3m1!4b1!4m6!3m5!1s0x88dae1dd629c2191:0x6a92f2ab8b626c1c!8m2!3d26.1450745!4d-81.7935125!16s%2Fg%2F1trxl296","Joy Health & Wellness, LLC",,,Medical office,,,http://www.joyhealthwellness.com/,+1 239-200-6796,,,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:47.947Z,,,,,,,,,,,
"https://www.google.com/maps/place/Fetch+Specialty+%26+Emergency+Veterinary+Centers+-+Fort+Myers,+FL/data=!4m7!3m6!1s0x88db6bbcc4eeb7a5:0xc5157f7f8342810f!8m2!3d26.5984922!4d-81.8331761!16s%2Fg%2F11kpywmv6t!19sChIJpbfuxLxr24gRD4FCg39_FcU","Fetch Specialty & Emergency Veterinary Centers - Fort Myers, FL",4.5,404,Emergency veterinarian service,"3848 Colonial Blvd, Fort Myers, FL 33966, United States","H5X8+9P Fort Myers, Florida, USA",https://fetchvets.com/fort-myers-fl/?utm_campaign=gmb,+1 239-308-9770,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHLJ5ZV1nuFtTzr7OhHpCS0Y4UOsmDi-Do9T3xRHNKkERYS06zLyCtOHa-gPtkmVM7IN0lWhvIj7LkcWFYDZZcM6NJOkvzr3PF4gUEvuR6Rk2J3GLrW4QU0ZfhWHxhmXng2KxH7egvf7pv=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:52.741Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/McDermott+Wellness+Center;+Carol+McDermott,+Acupuncture+Physician/data=!4m7!3m6!1s0x88db1ec97319aa6d:0xf83b3aeb54595618!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1tqnmfqn!19sChIJbaoZc8ke24gRGFZZVOs6O_g","McDermott Wellness Center; Carol McDermott, Acupuncture Physician",5.0,7,Acupuncture clinic,,,,+1 520-921-9984,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2Afx15SQ7GTRDI_HhxKADWtHAGJ624kBbGSTLDos8kiZbr36OrxP6G0Jbh2Q_eKq8yDjF9EtvPZ9Kb0DyvvtIyiOD9ENcQvl3WnwweRMwEGIcRJTmwbFY76kiDcwoYVwR706u=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:55.384Z,,,,,,,,,,,
https://www.google.com/maps/place/Stonewater+Studio:+A+Natural+Way+to+Health+%26+Wellness/data=!4m7!3m6!1s0x88db1eeca2d5bcc3:0x1d65c48a755c8d8d!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1tfyfcj_!19sChIJw7zVouwe24gRjY1cdYrEZR0,Stonewater Studio: A Natural Way to Health & Wellness,,,Health consultant,,,http://www.stonewaterstudio.com/,+1 239-821-2266,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerj6ZPQJmT05dyvULo5gwwi6vQ4KOvB4PDhMkSlEyKVWEDqhARkG8tiVZS7xBslkUWaiieJhsmXMK66Xb1O5K4UwiRKDTR_Q42xXeyQRqyokDub39OqbwH6q3KQqyNoRXK4TeLCsw=w408-h295-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:07:57.986Z,,,,,,,,,,,
https://www.google.com/maps/place/Chiro+Acu+Health/data=!4m7!3m6!1s0x88db1c804b8aa69f:0x999761fe0234cfc1!8m2!3d26.2739682!4d-81.7684206!16s%2Fg%2F11c1ncx_1m!19sChIJn6aKS4Ac24gRwc80Av5hl5k,Chiro Acu Health,5.0,141,Chiropractor,"1213 Piper Blvd STE 202, Naples, FL 34110, United States","76FJ+HJ Naples, Florida, USA",https://chiroacuhealth.com/,+1 239-214-0214,Closed · Opens 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerI6TsLB8QSogFTadooeMDuIu0cVz_koCN_zoO5MhVhFjY866pSkPipQcBUSLUIAjT-r-60HyiPF4iwOwR7lQVqIdkODwYzL9kxV4tExYGlN5fwqSOdHFVf3mSoA22edf_PxyfEQ_XQn2XJ=w431-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:02.691Z,LGBTQ+ friendly,"9 am–1 pm, 3–6 pm",9 am–1 pm,"9 am–1 pm, 3–6 pm",9 am–1 pm,9 am–1 pm,Closed,Closed,,,
https://www.google.com/maps/place/Chiro+On+Call+Naples/data=!4m7!3m6!1s0xa6df6ed43f86ad05:0x6b451ccc08bf645a!8m2!3d26.151674!4d-81.767342!16s%2Fg%2F11yfcyj_gx!19sChIJBa2GP9Ru36YRWmS_CMwcRWs,Chiro On Call Naples,5.0,5,Chiropractor,,,https://chironaples.com/,+1 207-227-8120,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyX4CN0FhCOow1558lJ5E5rotFyWeZcpHCKrOZnkC_xit6fvWuSy_H1QPGqY97RbtTcnlYCi6e30ZIX3N6gloNGjwSHbH_XPDPIfzmO2DhDGwRs-PZGosuqrsCkA4_wngL_ss-boD0P217=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:07.322Z,,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,,,
https://www.google.com/maps/place/Pure+Serenity+Naples/data=!4m7!3m6!1s0xa606c7264eed10cb:0x5d07908d2d3dab27!8m2!3d26.7340495!4d-82.124346!16s%2Fg%2F11mcv_qc8d!19sChIJyxDtTibHBqYRJ6s9LY2QB10,Pure Serenity Naples,5.0,29,Entertainer,,,https://pureserenitynaples.com/,+1 239-331-6465,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6AKfeakOiOrk1HrV8918S8bBAmictV-jGJkdq-PqAefRIqljJHemXNpUv5-88ddaC7-i_PEzbPcd4x3SxC8BOV48sYPu0DO72aJj5IPEvpEjojHUOuz1u02ioCyskP0kxay5M9v9Mv24z=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:12.421Z,,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,,,
https://www.google.com/maps/place/Vital+Root+Wellness/data=!4m7!3m6!1s0x6a78905b0a3acff1:0x71f846c4a2d70c96!8m2!3d26.1450745!4d-81.7935125!16s%2Fg%2F11yjbqr4c1!19sChIJ8c86CluQeGoRlgzXosRG-HE,Vital Root Wellness,,,Holistic medicine practitioner,,,https://vrwellness.life/,+1 239-302-0574,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweot4IWfUtOJeE3ksCc6R0h5au-NghDP3o35iy2fyuqT2EtUTYFhA4Ccid144nd2xKS43DBk1MbDqmKbEQqzMRFlSpyfopgJ_B--B93x0V8hoUB0QhE-i45KECe3ISsy6FZY0zBzpsQj1DmE=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:14.820Z,,,,,,,,,,,
https://www.google.com/maps/place/1111+Sound+Healings/data=!4m7!3m6!1s0x4967a20c854602bf:0x72d112d6cde68f9f!8m2!3d26.3249276!4d-80.9726286!16s%2Fg%2F11lyvc77qx!19sChIJvwJGhQyiZ0kRn4_mzdYS0XI,1111 Sound Healings,5.0,9,Meditation instructor,,,https://1111soundhealings.com/,+1 239-537-9949,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOMxLynWpKvaej2FLSgQ4uVRycFj6ITml9Abt4rpFPkBVhOFrJS0Dr87RF-5b70R6FJVLuPqS5tZfzy2ZVxD51JgAKB_Kmnzfm9jBmTMe15nkpekONJF82KSkLkjMUj6wSL39cvA=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:19.561Z,Identifies as women-owned,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,true,
https://www.google.com/maps/place/Parkway+Chiropractic+and+Rehab/data=!4m7!3m6!1s0x88dae39674425a51:0xc40ee00add90a941!8m2!3d26.179469!4d-81.7070909!16s%2Fg%2F11lzh_x43s!19sChIJUVpCdJbj2ogRQamQ3QrgDsQ,Parkway Chiropractic and Rehab,5.0,51,Chiropractor,"4930 Golden Gate Pkwy B, Naples, FL 34116, United States","57HV+Q5 Naples, Florida, USA",https://parkwaychiroandrehab.com/,+1 239-236-2390,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmJJn4fr01-jALkeeCc_E-YqHRpWTvH386SyemFm7xDHpD3zKlmkJWRyKRQcXgOnJKK-sVvKdyojrlzi4Y1wQCFUjrRee1209RJtXufqy4gVrFrHy7BMw5_Ab6I-6tV2EN6qHB=w425-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:30.835Z,,9 am–7 pm,8:30 am–2 pm,9 am–7 pm,8:30 am–2 pm,9 am–7 pm,9 am–12 pm,Closed,,,
https://www.google.com/maps/place/MassageLuXe/data=!4m7!3m6!1s0x88db3feb89b6970f:0x188a491d4b771b48!8m2!3d26.5482147!4d-81.8845333!16s%2Fg%2F11b7fd8xvc!19sChIJD5e2ies_24gRSBt3Sx1Jihg,MassageLuXe,4.5,518,Massage therapist,"13401 Summerlin Rd #4, Fort Myers, FL 33919, United States","G4X8+75 Fort Myers, Florida, USA",https://massageluxe.com/locations/ft-myers-fl,+1 239-332-5893,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbsm1jI-FNyglHKBce-akGMglg44DCCLzGIOp2-47X1cqQJggprKJT7Nx4AmIMyU4M8-4jTL08IGziTAOraPc-SJJpYyb_N36tN9Qskxv29sdRyu9Vm77sIIJvTKjwzqJd5WLX=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:36.207Z,LGBTQ+ friendly,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–8 pm,10 am–6 pm,,,
https://www.google.com/maps/place/Health+and+Happiness+Coaching/data=!4m7!3m6!1s0x4cb0de85682a19d5:0x3512eb2d8bdd2865!8m2!3d26.1450745!4d-81.7935125!16s%2Fg%2F11sjtffyng!19sChIJ1RkqaIXesEwRZSjdiy3rEjU,Health and Happiness Coaching,,,Holistic medicine practitioner,,,https://www.happyhealthycoach.com/,+1 239-445-4774,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqz4IxFfqOT9PAtVyq299aeR9Qeto6GD9qpxm5nCrfOMOx_gw31lGdyUN2m9K_SngexBJGSziCcfI-mqMWyPda7srDmX3HjkuwWWCHrCaFnFaBR9UqOw0JyoiVdLJgsJbsWBPaD=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Golden+Gate+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T19:08:38.754Z,,,,,,,,,,,
