placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/CLINIC+Alternative+Medicines/data=!4m7!3m6!1s0x89e6d7468b8d8053:0x3fed83394b5746cf!8m2!3d42.3197684!4d-72.6331803!16s%2Fg%2F1tg5w2b6!19sChIJU4CNi0bX5okRz0ZXSzmD7T8,CLINIC Alternative Medicines,5.0,85,Wellness center,"The Pink House, 53 Center St, Northampton, MA 01060, United States","8998+WP Northampton, Massachusetts, USA",http://www.clinic-northampton.com/,+1 413-341-5224,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMfoAHW-NkrERQv_aFgP-KmFPVo34ZtdF7aQxTW=w408-h272-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,10 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:30.838Z,,,
https://www.google.com/maps/place/Trauma+Institute+%26+Child+Trauma+Institute/data=!4m7!3m6!1s0x89e12f47a815e113:0x3d005f09f1097288!8m2!3d42.3218738!4d-72.6324666!16s%2Fg%2F11bc740s_0!19sChIJE-EVqEcv4YkRiHIJ8QlfAD0,Trauma Institute & Child Trauma Institute,4.2,9,Mental health service,"8 Trumbull Rd, Northampton, MA 01060, United States","89C9+P2 Northampton, Massachusetts, USA",http://www.trauma.info/,+1 413-774-2340,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPUQJsCzxf-7u7qCD0dJgFDQsYjzrZxXJYv5ieV=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:35.857Z,,,
https://www.google.com/maps/place/Somatic+Psychotherapy+Group+LLC/data=!4m7!3m6!1s0x89e6d757f38f5e27:0x96106769495e14d!8m2!3d42.3187183!4d-72.6313635!16s%2Fg%2F11scs5bwf5!19sChIJJ16P81fX5okRTeGVlHYGYQk,Somatic Psychotherapy Group LLC,,,Mental health clinic,"155 Main St, Northampton, MA 01060, United States","8999+FF Northampton, Massachusetts, USA",http://www.somaticpsychotherapygroup.com/,+1 413-341-0744,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOKf2dqgl2tqq7SXZU2eKJAFH4prwq93nGQAaFB=w408-h291-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–9 pm,9 am–9 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:41.032Z,,,
https://www.google.com/maps/place/Department+of+Mental+Health/data=!4m7!3m6!1s0x89e6d763689d7fd5:0x7b5d8931b015dc52!8m2!3d42.3112149!4d-72.6485396!16s%2Fg%2F11c1r2k701!19sChIJ1X-daGPX5okRUtwVsDGJXXs,Department of Mental Health,2.6,5,State government office,"1 Prince St, Northampton, MA 01060, United States","8962+FH Northampton, Massachusetts, USA",https://www.mass.gov/locations/department-of-mental-health-western-massachusetts-area-office,+1 413-587-6200,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=66lx6mCUIG0ki3cjQDuH0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.9164&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:45.882Z,,,
"https://www.google.com/maps/place/Dr.+John+M.+Zebrun,+MD/data=!4m7!3m6!1s0x89e6d73c6e9878e9:0x80b440f558cf2318!8m2!3d42.3188!4d-72.62916!16s%2Fg%2F1tf43_6d!19sChIJ6XiYbjzX5okRGCPPWPVAtIA","Dr. John M. Zebrun, MD",,,Psychiatrist,"47 Pleasant St Suite #1-NW, Northampton, MA 01060, United States","899C+G8 Northampton, Massachusetts, USA",http://www.drzebrun.net/,+1 413-230-3541,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uQxs-bHBwk0hiFSlpT9kDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.09512&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:48.620Z,,,
https://www.google.com/maps/place/Trauma+Institute/data=!4m7!3m6!1s0x89e6d714014eaaab:0xe7203286404a8304!8m2!3d42.3297106!4d-72.6443826!16s%2Fg%2F11f63xscvq!19sChIJq6pOARTX5okRBINKQIYyIOc,Trauma Institute,5.0,2,Mental health clinic,"285 Prospect St, Northampton, MA 01060, United States","89H4+V6 Northampton, Massachusetts, USA",https://www.ticti.org/,+1 413-774-2340,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2zODSd3f0ulmqjLcd9TJhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.278877&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:51.433Z,,,
https://www.google.com/maps/place/Dr.+Kent+Hesse/data=!4m7!3m6!1s0x89e6d7466a255555:0x5c10fe55b583dc9!8m2!3d42.3190779!4d-72.6287454!16s%2Fg%2F11qgb7vf8s!19sChIJVVUlakbX5okRyT1YW-UPwQU,Dr. Kent Hesse,3.0,2,Medical clinic,"50 Pleasant St, Northampton, MA 01060, United States","899C+JG Northampton, Massachusetts, USA",,+1 413-584-6855,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uQxs-bHBwk0hiFSlpT9kDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.24794&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:54.118Z,,,
"https://www.google.com/maps/place/Andrew+Berger,+LMHC/data=!4m7!3m6!1s0x89e6d7fef5a902fb:0x828c884aee974d58!8m2!3d42.3225515!4d-72.6324278!16s%2Fg%2F11grr47339!19sChIJ-wKp9f7X5okRWE2X7kqIjII","Andrew Berger, LMHC",5.0,1,Psychotherapist,"100 King St SUITE 303, Northampton, MA 01060, United States","89F9+22 Northampton, Massachusetts, USA",https://www.andrewbergerlmhc.com/,+1 413-923-1070,Closed · Opens 10 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN_Gjwo36Qh3GUnSYwH9NGVfJsNNCGaIicI7JD7=w408-h385-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:41:58.824Z,,,
https://www.google.com/maps/place/Addleson+Benjamin+C/data=!4m7!3m6!1s0x89e6d746520ede39:0x200fa2bb814ad733!8m2!3d42.3187183!4d-72.6313635!16s%2Fg%2F1wk4f23y!19sChIJOd4OUkbX5okRM9dKgbuiDyA,Addleson Benjamin C,3.0,2,Psychologist,"155 Main St, Northampton, MA 01060, United States","8999+FF Northampton, Massachusetts, USA",,+1 413-358-5936,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2c6jc9eV2EN5hZ2Ck3Sqdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.11984&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:01.948Z,,,
https://www.google.com/maps/place/Couples+Center+of+the+Pioneer+Valley/data=!4m7!3m6!1s0x89e6d744226a2be3:0xa1e6940124e29f78!8m2!3d42.318001!4d-72.631296!16s%2Fg%2F11c3sr9gmw!19sChIJ4ytqIkTX5okReJ_iJAGU5qE,Couples Center of the Pioneer Valley,4.2,13,Marriage or relationship counselor,"182 Main St #201, Northampton, MA 01060, United States","8999+6F Northampton, Massachusetts, USA",http://www.pioneervalleycouplestherapy.com/,+1 413-570-0067,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rcss0N9_B-jx8oIRCmoQ-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.61597&pitch=0&thumbfov=100,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:06.922Z,,,
https://www.google.com/maps/place/Fleming+Patrick+A/data=!4m7!3m6!1s0x89e6d7469ee72a81:0xd95d204853c260be!8m2!3d42.3187938!4d-72.6313191!16s%2Fg%2F1tczfyg7!19sChIJgSrnnkbX5okRvmDCU0ggXdk,Fleming Patrick A,5.0,1,Psychologist,"151 Main St #5, Northampton, MA 01060, United States","8999+GF Northampton, Massachusetts, USA",,+1 413-584-0390,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YTHHfNQM3MwQ3ekglxpYWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.4353&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:09.584Z,,,
https://www.google.com/maps/place/Monteiro+Arturo+R+MD/data=!4m7!3m6!1s0x89e6d62d26a113e9:0x1bf042414af32db9!8m2!3d42.3492526!4d-72.6829899!16s%2Fg%2F1tdy5h9y!19sChIJ6ROhJi3W5okRuS3zSkFC8Bs,Monteiro Arturo R MD,,,Psychiatrist,"421 N Main St, Northampton, MA 01062, United States","88X8+PR Northampton, Massachusetts, USA",http://www.centralwesternmass.va.gov/,+1 413-584-4040,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwt2mS9IMpCR4ToVsRj7Y_F2imeptuh9XUuiO7cI5EKj21pD0w5Py7uHOba-WKJwtC38-dhiF1uEr5Bwex1wchf8TIvxlDyNwLEu8seMlqFpp77AycbiRvxR7B4eCJaNbxS0e8=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:12.347Z,,,
https://www.google.com/maps/place/Leah+Cantler+-+LICSW/data=!4m7!3m6!1s0x89e6d7acd93c2b8b:0xc4997a4918394782!8m2!3d42.3174858!4d-72.6316249!16s%2Fg%2F11fk165w6x!19sChIJiys82azX5okRgkc5GEl6mcQ,Leah Cantler - LICSW,5.0,3,Psychotherapist,"6 Crafts Ave STE 2, Northampton, MA 01060, United States","8989+X9 Northampton, Massachusetts, USA",http://leahcantler.com/,+1 617-302-8595,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPLYyjNguxSrykFd9wupbU59vbVNYwfAmP9f_mh=w408-h566-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–8 pm,Closed,Closed,2–8 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:17.108Z,,,
"https://www.google.com/maps/place/Bradley+Brummett,+PhD,+ABN/data=!4m7!3m6!1s0x89e6d0e21bd74895:0x4d636d7c5719222f!8m2!3d42.3248423!4d-72.6354208!16s%2Fg%2F11f12379hj!19sChIJlUjXG-LQ5okRLyIZV3xtY00","Bradley Brummett, PhD, ABN",4.9,7,Psychologist,"206 State St Office #1, Northampton, MA 01060, United States","89F7+WR Northampton, Massachusetts, USA",https://ncsnoho.com/,+1 413-270-2003,Closed · Opens 9:30 am Sat,,https://lh3.googleusercontent.com/p/AF1QipPZD-54T_QKDT4sEOlfwclsnkfBC2j8_XENi58P=w408-h267-k-no,true,Closed,Closed,Closed,Closed,Closed,9:30 am–3:30 pm,9:30 am–3 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:21.909Z,,,
"https://www.google.com/maps/place/Harold+R.+Jordan,+MD/data=!4m7!3m6!1s0x89e6d77ee53e3ca5:0x125f354f732b722a!8m2!3d42.3221869!4d-72.6322794!16s%2Fg%2F11kb_4y262!19sChIJpTw-5X7X5okRKnIrc081XxI","Harold R. Jordan, MD",,,Psychiatrist,"94 King St, Northampton, MA 01060, United States","89C9+V3 Northampton, Massachusetts, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fb1DTHXgGG6LUZDVGFyG6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.04504&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:24.959Z,,,
https://www.google.com/maps/place/LifeCourse+Counseling+Center/data=!4m7!3m6!1s0x89e6d74f3284a359:0xd0826c296bf7ffc!8m2!3d42.3140823!4d-72.6258118!16s%2Fg%2F1tp30dd0!19sChIJWaOEMk_X5okR_H-_lsImCA0,LifeCourse Counseling Center,3.0,2,Counselor,"Northampton, MA 01061, United States","897F+JM Northampton, Massachusetts, USA",,+1 413-775-3567,,,https://lh3.googleusercontent.com/p/AF1QipOAVTiOrMlHdYnLOJh3s3Fqnru8bEKFE06wO79Z=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:27.704Z,,,
"https://www.google.com/maps/place/Dr.+Justine+S.+Mccarthy-Lenz,+MD/@42.3349236,-72.6708275,17z/data=!3m1!4b1!4m6!3m5!1s0x89e6d7a4656c6f15:0x6ca9f317f683ea88!8m2!3d42.3349236!4d-72.6708275!16s%2Fg%2F1tdk1mfp","Dr. Justine S. Mccarthy-Lenz, MD",,,Psychiatrist,"70 Main St, Florence, MA 01062, United States","88MH+XM Florence, Northampton, MA, USA",http://www.vmgma.com/,+1 413-529-9300,,,,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:32.388Z,,,
https://www.google.com/maps/place/Learning+Solutions/data=!4m7!3m6!1s0x89e6d74734603e21:0xea9bc1f4a84b1a8a!8m2!3d42.3135178!4d-72.6265382!16s%2Fg%2F1hm3k27h_!19sChIJIT5gNEfX5okRihpLqPTBm-o,Learning Solutions,3.4,21,Psychologist,"90 Conz St # 101, Northampton, MA 01060, United States","897F+C9 Northampton, Massachusetts, USA",http://www.learningsolutionsls.com/,+1 413-584-0265,"Closed · Opens 8 am Tue

Updated by this business 11 weeks ago",Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gb7t4ipkJep6-hWzhS0b_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.436012&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8–11 am,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:37.426Z,,,
"https://www.google.com/maps/place/Gordon+Grant,+Psy.D.+Clinical+Psychologist/data=!4m7!3m6!1s0x89e6d7254f315859:0x85a5c15cf318eef1!8m2!3d42.3248797!4d-72.6354208!16s%2Fg%2F11rb_w7648!19sChIJWVgxTyXX5okR8e4Y81zBpYU","Gordon Grant, Psy.D. Clinical Psychologist",,,Mental health service,"206 State St, Northampton, MA 01060, United States","89F7+XR Northampton, Massachusetts, USA",,+1 413-230-4310,Closed · Opens 11 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oD-zuVxyZfKcVZMhM3YUxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.71304&pitch=0&thumbfov=100,true,11 am–5 pm,11 am–4 pm,11 am–7 pm,Open 24 hours,12–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:42.192Z,,,
https://www.google.com/maps/place/Couple+and+Family+Institute+of+New+England/data=!4m7!3m6!1s0x89e6d7414a2fffff:0x98c3013b3bf07287!8m2!3d42.3188584!4d-72.6312838!16s%2Fg%2F11g0k12psc!19sChIJ__8vSkHX5okRh3LwOzsBw5g,Couple and Family Institute of New England,5.0,5,Mental health service,"151 Main St, Northampton, MA 01060, United States","8999+GF Northampton, Massachusetts, USA",https://coupleandfamilyinstitute.com/,+1 413-586-9424,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NpZ9bGzJbG5jpuEfgI361Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.81802&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:46.997Z,,,
"https://www.google.com/maps/place/Dr.+David+P.+Kraft,+MD/data=!4m7!3m6!1s0x89e6d7466945aa7d:0x6ed6cc6c2ab759e8!8m2!3d42.3191211!4d-72.6286801!16s%2Fg%2F1tf16xgr!19sChIJfapFaUbX5okR6Fm3KmzM1m4","Dr. David P. Kraft, MD",,,Psychiatrist,"50 Pleasant St, Northampton, MA 01060, United States","899C+JG Northampton, Massachusetts, USA",,+1 413-584-6855,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uQxs-bHBwk0hiFSlpT9kDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.979916&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:50.027Z,,,
"https://www.google.com/maps/place/Dr.+Ali+A.+Moshiri,+MD/data=!4m7!3m6!1s0x89e6d7466945aa7d:0x84f68fe0a87e871a!8m2!3d42.3190779!4d-72.6287454!16s%2Fg%2F1tdvflnq!19sChIJfapFaUbX5okRGod-qOCP9oQ","Dr. Ali A. Moshiri, MD",,,Psychiatrist,"50 Pleasant St, Northampton, MA 01060, United States","899C+JG Northampton, Massachusetts, USA",,+1 413-584-6855,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uQxs-bHBwk0hiFSlpT9kDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.24794&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:52.656Z,,,
"https://www.google.com/maps/place/Catherine+Durie,+MD/data=!4m7!3m6!1s0x89e6d70e84eebf37:0x9ae0ca98b75a32c3!8m2!3d42.3305027!4d-72.6531304!16s%2Fg%2F1tk8d45k!19sChIJN7_uhA7X5okRwzJat5jK4Jo","Catherine Durie, MD",,,Psychiatrist,"30 Locust St, Northampton, MA 01060, United States","88JW+6P Northampton, Massachusetts, USA",http://www.cooley-dickinson.org/,+1 413-582-2151,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DQq_BkrmX38EcGM8Ramy5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.94724&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:55.310Z,,,
https://www.google.com/maps/place/Tabor+Lev+Beth+PhD/data=!4m7!3m6!1s0x89e6d7443fbb6b93:0x7d9942f7a8fbda37!8m2!3d42.3172588!4d-72.6312887!16s%2Fg%2F1vd963nm!19sChIJk2u7P0TX5okRN9r7qPdCmX0,Tabor Lev Beth PhD,5.0,1,Psychologist,"13 Old S St # 1B, Northampton, MA 01060, United States","8989+WF Northampton, Massachusetts, USA",,+1 413-585-5180,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=trc9xHBMtfcgp1HFBu6dAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.84732&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:42:57.980Z,,,
https://www.google.com/maps/place/Hammond+David+MD/data=!4m7!3m6!1s0x89e6d7469d3d0901:0x3ce54893144d3fef!8m2!3d42.3184936!4d-72.6307114!16s%2Fg%2F1tdxrh43!19sChIJAQk9nUbX5okR7z9NFJNI5Tw,Hammond David MD,,,Psychiatrist,"142 Main St, Northampton, MA 01060, United States","8999+9P Northampton, Massachusetts, USA",,+1 413-585-0066,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NpZ9bGzJbG5jpuEfgI361Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.57469&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:43:00.705Z,,,
https://www.google.com/maps/place/Northampton+Recovery+Center/data=!4m7!3m6!1s0x89e6d7d792d18151:0x88e12ad20a45e459!8m2!3d42.3187397!4d-72.6296065!16s%2Fg%2F11flvwb0f5!19sChIJUYHRktfX5okRWeRFCtIq4Yg,Northampton Recovery Center,4.6,21,Support group,"25 Armory St, Northampton, MA 01060, United States","899C+F5 Northampton, Massachusetts, USA",http://northamptonrecoverycenter.org/,+1 413-834-4127,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwjSMyuoYCdBmfsGFOLgEj7Ox9UFzmZMAWniXsOMAVmcp3nam1M2sobDkqCJRbtaAleMx9HVbYPB-1uoZTE_gV3arqBUkjds2w7SMa9xM5OdjIgCSaPKk8qVFOK2TDM7VvNcgY=w408-h441-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8 pm,8 am–6 pm,9:30 am–4 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:43:05.625Z,,,
https://www.google.com/maps/place/O%27Neill+Susan+F/data=!4m7!3m6!1s0x89e6d74136793ef9:0xefeed6abc185b1b7!8m2!3d42.3199133!4d-72.633171!16s%2Fg%2F1tdgqvvk!19sChIJ-T55NkHX5okRt7GFwavW7u8,O'Neill Susan F,5.0,1,Psychologist,"16 Center Ct, Northampton, MA 01060, United States","8998+XP Northampton, Massachusetts, USA",,+1 413-586-6608,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xzgaq2ETKi-otXuTeDSeNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.308178&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:43:08.272Z,,,
"https://www.google.com/maps/place/Dr.+Louis+A.+Velazquez,+MD,+Quack/data=!4m7!3m6!1s0x89e6d123dadccc7f:0x7052b5380c27290b!8m2!3d42.342377!4d-72.5956661!16s%2Fg%2F1thf9l86!19sChIJf8zc2iPR5okRCyknDDi1UnA","Dr. Louis A. Velazquez, MD, Quack",1.0,7,Psychiatrist,"108 Russell St, Hadley, MA 01035, United States","8CR3+XP Hadley, Massachusetts, USA",http://www.instituteofhumansolutions.com/,+1 413-387-0075,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w6efA09P7Rb3tjdZFRQrlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.33868&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:43:11.546Z,,,
https://www.google.com/maps/place/Northampton+Psychotherapy/data=!4m7!3m6!1s0x89e6d7441672ef9f:0x4dc2fc2feabe1e6b!8m2!3d42.3175543!4d-72.631479!16s%2Fg%2F11c52t65yg!19sChIJn-9yFkTX5okRax6-6i_8wk0,Northampton Psychotherapy,,,Mental health clinic,"6-8 Crafts Ave #2r, Northampton, MA 01060, United States","8999+2C Northampton, Massachusetts, USA",http://northamptonpsychotherapy.com/,+1 413-207-2573,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IZmRmBj3TyBt9OJfV7mCqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.74926&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:43:14.257Z,,,
https://www.google.com/maps/place/Jack+T.+Laforte+Clinical+Psychologist/data=!4m7!3m6!1s0x89e6d7414bffd399:0x6b7bc07aaf64c75f!8m2!3d42.3197522!4d-72.6332005!16s%2Fg%2F11dyny05h4!19sChIJmdP_S0HX5okRX8dkr3rAe2s,Jack T. Laforte Clinical Psychologist,5.0,2,Psychologist,"53 Center St, Northampton, MA 01060, United States","8998+WP Northampton, Massachusetts, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwWSSE_bV6emtFxpIg6E3ccYk8441VWLrhk5IShmKXBADKiD6-s0WaaEbraRM51nn9Fsv6tNVdL2eCCVCUSMWsi9e6snClyEZIHic641qURuwdh5T2P10fi6nYHbjMcX9YWQ6JVJg=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:43:16.946Z,,,
https://www.google.com/maps/place/Dr.+Adam+Lau/data=!4m7!3m6!1s0x89e6d70dcebb1f5b:0x481c0a8da98dc97d!8m2!3d42.3305027!4d-72.6531304!16s%2Fg%2F11qgb7s9cb!19sChIJWx-7zg3X5okRfcmNqY0KHEg,Dr. Adam Lau,,,Psychiatrist,"30 Locust St, Northampton, MA 01060, United States","88JW+6P Northampton, Massachusetts, USA",,+1 413-582-2000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DQq_BkrmX38EcGM8Ramy5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.94724&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Northampton+Springfield+MA/@42.3250896,-72.6412013,14z",2025-12-16T02:43:19.662Z,,,
