placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/NAPA+AutoCare+Center+-+FM+Auto/data=!4m7!3m6!1s0x880517ee61fd6f27:0x5bd4ed26b2f8de3c!8m2!3d42.9668384!4d-87.8586968!16s%2Fg%2F11gychkb3n!19sChIJJ2_9Ye4XBYgRPN74sibt1Fs,NAPA AutoCare Center - FM Auto,4.6,66,Auto repair shop,,"4264 S Packard Ave, St Francis, WI 53235, United States","X48R+PG St Francis, Wisconsin, USA",https://www.fmautoservicecenter.com/,+1 414-455-8750,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUv3c61ehhpktQ9BGaydknOsINO61wGbWwFX7ExidnypLVOtTj6xpUzOsRL1gU0rVY3-BtcxJaCii5jgYGFux6_od6TdAEWhPhPV87uPkfkacHNeFX6sPIk4tHWV80T1lhaM2W=w725-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:11.938Z,
https://www.google.com/maps/place/Sid%27s+Auto+Repair+Inc/data=!4m7!3m6!1s0x88051790e885ba0b:0x5b665cddc0157c59!8m2!3d42.9868608!4d-87.8823304!16s%2Fg%2F1tdd17w1!19sChIJC7qF6JAXBYgRWXwVwN1cZls,Sid's Auto Repair Inc,4.6,129,Auto repair shop,,"3166 S Kinnickinnic Ave, Milwaukee, WI 53207, United States","X4P9+P3 Milwaukee, Wisconsin, USA",http://sidsautorepair.com/,+1 414-481-5200,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNXGZLIF6d3NFWjbkDJdjjpTRyqsEnPJTF-dnf_3e7T338FbECbcxzB6PQ4lIglZwGgHDMnlY3gsZWgTZKi28Zy9doVEgMmzPVNupMH6jmAm0zDFrIrA3fS4IhHz0Fc4kddVk7LQ=w408-h304-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:17.140Z,
https://www.google.com/maps/place/Tech+Way+Auto+Service+of+Milwaukee/data=!4m7!3m6!1s0x88051711b1e15115:0xefa562c6d27d3ae9!8m2!3d42.974146!4d-87.9059158!16s%2Fg%2F1tdl6pwd!19sChIJFVHhsREXBYgR6Tp90sZipe8,Tech Way Auto Service of Milwaukee,4.7,131,Auto repair shop,,"360 E Howard Ave, Milwaukee, WI 53207, United States","X3FV+MJ Milwaukee, Wisconsin, USA",http://techwayautoservices.com/,+1 414-744-9868,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZfnsY264F7A5xLGj8X8xrblc5u_zL-mswI9Y6oJNRzzQHqhfAkpNwZ1PsfGR9GSpmAJnQIbJ46EMjtBL1KUP-VTBGUHfuqnw4jqTFw-CRbhl5gsnbdPH8IRRqdmTEsiFWhBvOvg=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:22.554Z,
https://www.google.com/maps/place/Schetter%27s+New+Generation+Auto+Care/data=!4m7!3m6!1s0x8805175d93974749:0x6e94d80bf9a0dc5e!8m2!3d42.9878285!4d-87.9042351!16s%2Fg%2F11vyq296r2!19sChIJSUeXk10XBYgRXtyg-QvYlG4,Schetter's New Generation Auto Care,4.7,146,Auto repair shop,,"401 E Oklahoma Ave, Milwaukee, WI 53207, United States","X3QW+48 Milwaukee, Wisconsin, USA",,+1 414-747-9920,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodIY9ssFpQVzrItSDGU6K4fQczL1jgU2cesejcFlVoEqF2MdkXRV3WtoZSO7ofAs96K86pGhqBvRukuISXakw8wnlbbrC7PM2ZPAlWWo4eAyGAo55o-fdxvLC0aACaX_wu0bPE4y_oDqY=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:28.061Z,
https://www.google.com/maps/place/Knepper+Brothers+Inc/data=!4m7!3m6!1s0x88051784f39d9bab:0x93780333a97e4387!8m2!3d42.9924631!4d-87.8878588!16s%2Fg%2F1tf9y_8d!19sChIJq5ud84QXBYgRh0N-qTMDeJM,Knepper Brothers Inc,4.9,141,Auto repair shop,,"2892 S Kinnickinnic Ave, Milwaukee, WI 53207, United States","X4R6+XV Milwaukee, Wisconsin, USA",http://knepperbros.com/,+1 414-744-2280,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweroU3HInXaFCQ-zc4Vqe4QMToTsUzFvo7GIiGNX8pF_CWCko2t7rJpV7d_hRFMHnce8vV3ZgWVNuzmtTaIoAl_Lsk6tMtWZRo-8swc26UML0kBXph0GNntlc5Pv7BZ_sf-TNK8=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:33.206Z,
https://www.google.com/maps/place/Puentes+and+Sons+tires+LLC/data=!4m7!3m6!1s0x88051743f720f7bb:0x6cabfdce81f58c31!8m2!3d42.9929416!4d-87.9198706!16s%2Fg%2F11vpy_c5fx!19sChIJu_cg90MXBYgRMYz1gc79q2w,Puentes and Sons tires LLC,5.0,1,Tire repair shop,,"2834 S 7th St, Milwaukee, WI 53215, United States","X3VJ+53 Milwaukee, Wisconsin, USA",,+1 414-817-4272,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8x5UZklabuG0go3XlmJTOnI9eBZ8Q4wmfcknD_R2nlkb8rzPN3CqvwVz7PImAW_vgPKjE0LhcY1o16o0nff4tuQITqNt5Bqlxl3HAqWjdqXCCrgjDH7kbf8GXDruPVaj0IWgO=w408-h874-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:38.225Z,
https://www.google.com/maps/place/Toor+Auto+Services+Inc/data=!4m7!3m6!1s0x880517199e4caae7:0x5cfb098090f99c8!8m2!3d42.9689483!4d-87.9099768!16s%2Fg%2F1tkf1k2p!19sChIJ56pMnhkXBYgRyJkPCZiwzwU,Toor Auto Services Inc,4.5,372,Auto repair shop,,"4161 S Howell Ave, Milwaukee, WI 53207, United States","X39R+H2 Milwaukee, Wisconsin, USA",http://www.toorautoservices.com/,+1 414-282-6001,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCHLzVj3ap3L5KajOqydFALuj09x-VpTKjcZkVEgA7krzRAqpEUP8lz9b0212o7Iftp_pLGuzZ8TFRI4EeABb16kJUVleoXoNWQn8EB1tyvkLDiJCHBBFw1tphpexfSZTfje4=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:43.577Z,
https://www.google.com/maps/place/T%26J+Family+Auto+Repair/data=!4m7!3m6!1s0x880517beabb306cf:0x389eaea879403780!8m2!3d42.9758149!4d-87.8793608!16s%2Fg%2F11g86ym61x!19sChIJzwazq74XBYgRgDdAeaiunjg,T&J Family Auto Repair,3.5,4,Auto repair shop,,"3770 S Pennsylvania Ave #4, St Francis, WI 53235, United States","X4GC+87 St Francis, Wisconsin, USA",,+1 414-779-6124,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dG_lkAOsik2svbSsoHf7ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.246056&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:49.038Z,
https://www.google.com/maps/place/JEF+Complete+Auto+Repair+LLC/data=!4m7!3m6!1s0x880517e297238547:0x9cbf6a7d94fcd649!8m2!3d42.9651677!4d-87.9092114!16s%2Fg%2F11jpdkp4wb!19sChIJR4Ujl-IXBYgRSdb8lH1qv5w,JEF Complete Auto Repair LLC,4.8,50,Auto repair shop,,"4358 S Howell Ave, Milwaukee, WI 53207, United States","X38R+38 Milwaukee, Wisconsin, USA",,+1 414-595-7087,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoB0tdItX5MOF__RIdhdfRT17MdrFRj68s-kJa6UFJh-AD-mYpDiLrYeZrcQNw5ate-LjwH3Lx8o4n65NPoHEJAEKlb60bxim7_Gd63gzS2USBPhndLWZ6VUG5NGN0EcVitC8U=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:54.179Z,
https://www.google.com/maps/place/Shorty%27s+Auto+Repair+LLC/data=!4m7!3m6!1s0x880517007a3513df:0xe08a4b92c4ac2eec!8m2!3d42.9618794!4d-87.9205525!16s%2Fg%2F11x0gjr77k!19sChIJ3xM1egAXBYgR7C6sxJJLiuA,Shorty's Auto Repair LLC,5.0,18,Auto repair shop,,"640 W Armour Ave, Milwaukee, WI 53221, United States","X36H+QQ Milwaukee, Wisconsin, USA",https://shortysautorepair.com/,+1 414-364-9357,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQg5B1cw_j9RgddPeSXFMJcaImoxPoj2PHnueP57JS80Co9XLi7XJYaEMehYQtj1MaGDOYoi36tTjoLm2rjyQlN-wjMfMdjkB4OzTkWT7rpMm7C5Nm0gNihp5wepCyy-Lx6hLNhMSv9QMY=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:34:59.797Z,
https://www.google.com/maps/place/La+Carcacha+Auto+Repair/data=!4m7!3m6!1s0x88051762b64881b7:0xe2b4053b120405a!8m2!3d42.9992974!4d-87.9045458!16s%2Fg%2F1tsr3sf6!19sChIJt4FItmIXBYgRWkAgsVNAKw4,La Carcacha Auto Repair,4.8,113,Auto repair shop,,"2484 S Howell Ave, Milwaukee, WI 53207, United States","X3XW+P5 Milwaukee, Wisconsin, USA",,+1 414-483-6060,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephO3ihp891mi6wPj1CsCx4f5qhxIQEzIr2MruOKLtoSpVScK7mhpw9eiwxgtv1_AHWNCxzgFdUGNQ-dr4a5q9yo8ZlWVxHtgLkW6PU_yPo67l_H8E4HNP9Uaudkl9kZqcGqdWJ1g=w408-h541-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:05.373Z,
https://www.google.com/maps/place/Phixitall+automotive/data=!4m7!3m6!1s0x88051745d54ab3c5:0x28ecec3825c2f25c!8m2!3d42.9946498!4d-87.8955231!16s%2Fg%2F11w8rl3_fm!19sChIJxbNK1UUXBYgRXPLCJTjs7Cg,Phixitall automotive,5.0,2,Auto repair shop,,"2727 S Herman St, Milwaukee, WI 53207, United States","X4V3+VQ Milwaukee, Wisconsin, USA",,,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOfhgLVfM-61J8Z7pTS6x6mSw8nFTYMTkT8a00l0PIPAz6RCu-VrIjZFfNOLllGxiyoqlbzdzh1al_FVCZtzchUVSPVxA9b_p2EzW3ooMziu5H4doz0ydxZou6_B201UsO0oLKsw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,7 am–5 pm,8 am–12 pm,7–10 am,7–10 am,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:10.875Z,
https://www.google.com/maps/place/St+Francis+Auto+Wreckers+Inc/data=!4m7!3m6!1s0x880517ba068850ef:0x83345ab31f535cd7!8m2!3d42.971114!4d-87.880144!16s%2Fg%2F1tflslf_!19sChIJ71CIBroXBYgR11xTH7NaNIM,St Francis Auto Wreckers Inc,4.4,45,Used auto parts store,· In-store pick-up,"4043 S Pennsylvania Ave, St Francis, WI 53235, United States","X4C9+CW St Francis, Wisconsin, USA",http://trade3223.car-part.com/,+1 414-481-4540,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkq8byuxH8nSH19hxdKxYPJxWER95bigFyj6uCnXxtIPEfLBMPzCwz_JFLWNbnedm8RbyKLrwq45xvdugy0HXlYX7Omc8gyB4Rx_9KmvXIsUh9ClO_C0xg513CO0esCpsv8rCH=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:17.031Z,
https://www.google.com/maps/place/Caliber+Collision/data=!4m7!3m6!1s0x88051652e2e6c02b:0xf12a8b02ae76fad8!8m2!3d42.9595434!4d-87.8868175!16s%2Fg%2F1v1vdrzf!19sChIJK8Dm4lIWBYgR2Pp2rgKLKvE,Caliber Collision,4.6,205,Auto body shop,,"1804 E Layton Ave, St Francis, WI 53235, United States","X457+R7 St Francis, Wisconsin, USA",https://www.caliber.com/find-a-location/st-francis?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,+1 414-482-2110,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtb2vhqJWvZwoUv2IX_2eW52KBx2pmw8IMoUaAw1OS6UA5IMksYjlTMc02BxFiA2OFXwrLZyT8YPJtj6CiwmGrQQIC5rYGMepRjDXji9YTr9tcG9JTHKakmKJIdUEhoMbe0aPdFw=w408-h272-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:22.288Z,
https://www.google.com/maps/place/Pomp%27s+Tire+Service/data=!4m7!3m6!1s0x880517003db6298f:0xbf50c1ed845ee15d!8m2!3d42.9696839!4d-87.9222517!16s%2Fg%2F11mys_3wsh!19sChIJjym2PQAXBYgRXeFehO3BUL8,Pomp's Tire Service,,,Warehouse,,"807 W Waterford Ave, Milwaukee, WI 53221, United States","X39H+V3 Milwaukee, Wisconsin, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SlwYS7GNE_gWajZkHK7BIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.74893&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:25.332Z,
https://www.google.com/maps/place/Astro+Auto+Repair/data=!4m7!3m6!1s0x8805170f6923e583:0xa9935afaf63539c0!8m2!3d42.9586854!4d-87.9289351!16s%2Fg%2F11h81fw2n7!19sChIJg-UjaQ8XBYgRwDk19vpak6k,Astro Auto Repair,4.9,210,Auto repair shop,,"4722 South 13th Street, Milwaukee, WI 53221, United States","X35C+FC Milwaukee, Wisconsin, USA",,+1 414-319-9400,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerpb3tHjgBn0ZXM_3_gKa96QfDZMbmKWsQAf6YtqVI6H78fu6c3nS2-F1bJHCmR2A3Ulci6dsxKbXSHTV4PHqOSty_G1K4mIwQmNgVFY0yCNpL8A-RxzTfUPDOjgGPMjpxeTbAa=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:30.592Z,
https://www.google.com/maps/place/H%26H+Automotive+Group/data=!4m7!3m6!1s0x880517d90c799573:0x6c93623b3e078654!8m2!3d42.9711561!4d-87.8991897!16s%2Fg%2F11khsq_hll!19sChIJc5V5DNkXBYgRVIYHPjtik2w,H&H Automotive Group,5.0,20,Auto body shop,,"4030 S Pine Ave, Milwaukee, WI 53207, United States","X4C2+F8 Milwaukee, Wisconsin, USA",,+1 414-439-4700,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplxWcp0WT3jeK9unN3LJr7Mn09ag4MRRMwnXYkrMeKsmNYuH3cLzN04_nXC4HQRj4ofAcoAP5_3JOtK1CQ_kfqL4LAXIEhWWIgsBlChMIhehKbfrFrV_-c-AKYvmBFghQQziI-xtG4M67s=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:35.971Z,
https://www.google.com/maps/place/Chase+Avenue+Repairs/data=!4m7!3m6!1s0x880517148e8c8e65:0x46fc35f0b25c55b6!8m2!3d42.979036!4d-87.909813!16s%2Fg%2F1tdhmd9q!19sChIJZY6MjhQXBYgRtlVcsvA1_EY,Chase Avenue Repairs,5.0,37,Auto repair shop,,"3601 S Chase Ave, Milwaukee, WI 53207, United States","X3HR+J3 Milwaukee, Wisconsin, USA",,+1 414-747-1717,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqiR4vKmaWXIr1zaN8Sn3_tAhpjwl4KGXxvEgnWp3dfYcqzK0cpdBtc90RfLLPV-dAFPcOSrbFNLK2T4YcogNEJtpMzh2fSoF6tr9iBiFfugG5d8K0RndpXHxbxCQSx6nq09s=w408-h495-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:46.584Z,
"https://www.google.com/maps/place/Airport+Motors+of+St.+Francis,+LLC/data=!4m7!3m6!1s0x8805165484829607:0x960f849da8b72c07!8m2!3d42.959493!4d-87.889438!16s%2Fg%2F1tfrshb8!19sChIJB5aChFQWBYgRByy3qJ2ED5Y","Airport Motors of St. Francis, LLC",2.9,63,Used car dealer,· Delivery,"1602 E Layton Ave, St Francis, WI 53235, United States","X456+Q6 St Francis, Wisconsin, USA",http://www.airportmotors.us/,+1 414-755-2142,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoStporA6GeHF1lh0ISSlJsaKx_ay4hMpBC9Z3ySZiriEyD9gNCUSAS35KpXDQsilwS5lEZkJdzQU1Ld492lDGnI8z0vHWNBk1GQksZAixfo6T_bp1aYDBotcMMeSsw-mVLrhioUQ=w408-h304-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:51.754Z,
https://www.google.com/maps/place/Saint+Francis+Dental+Center/data=!4m7!3m6!1s0x880517be0e4ec793:0xd250072f2994966a!8m2!3d42.9796399!4d-87.8790375!16s%2Fg%2F1tf297yb!19sChIJk8dODr4XBYgRapaUKS8HUNI,Saint Francis Dental Center,4.9,546,Dental clinic,,"3555 S Kinnickinnic Ave, St Francis, WI 53235, United States","X4HC+V9 St Francis, Wisconsin, USA",https://stfrancisdentist.com/,+1 414-744-0634,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4DYlW1Rbs2C-MSAEx_ya88w5E5LQsaxApbsNdFA_VB9xceXeND_EwwE8gjiZqN_Co4TUXxmV5x5YKwetnV28BR15TwT-NBCWoqGsf9Ft2arb40WfsPIkzQrAFZllFhwZXDP0=w408-h611-k-no,true,12–1 pm,12–1 pm,Closed,12–1 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:35:57.192Z,
https://www.google.com/maps/place/Lmtless+Auto+Spa/data=!4m7!3m6!1s0x88051741c6fd3495:0xeba4e801b9bc657a!8m2!3d42.958781!4d-87.8788711!16s%2Fg%2F11qn72qstm!19sChIJlTT9xkEXBYgRemW8uQHopOs,Lmtless Auto Spa,5.0,101,Car detailing service,,"2433 E Layton Ave C, Cudahy, WI 53110, United States","X45C+GF Cudahy, Wisconsin, USA",http://lmtlessautospa.com/,+1 414-554-0000,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1Ic_bKLGNmfz6vaO6F8Y1j07FQ__G42xW4ugtOyN87lYBkUm9rMG8qE078MqvrVpcAqSUYOw50dIWx9W8lBqT_U0Cd_GUpEZS1boP8skSDYN288Ks-g0rPi7dJ_Hkk8O3Zqze=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:36:02.526Z,
https://www.google.com/maps/place/Nick%27s+Auto+Services+LLC/data=!4m7!3m6!1s0x880517508749b7d7:0xca221cf5d15c3c44!8m2!3d42.9934919!4d-87.9241443!16s%2Fg%2F1tl1jgh0!19sChIJ17dJh1AXBYgRRDxc0fUcIso,Nick's Auto Services LLC,3.8,26,Auto repair shop,,"2803 S 9th Pl, Milwaukee, WI 53215, United States","X3VG+98 Milwaukee, Wisconsin, USA",,+1 414-482-4808,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSTVJSVWgB7-5EPoQZjg5F9DQV8dnDjOlmNBB2GcEIeLJscW2UmHhP7j7Ya8TVTc_-6D9bSYpPhe9SzEIUDhIR1VpSF6Ri2lvuqWdBRqcz-AKmG2r8mervBpFUlNrgnf8gzokQzA=w408-h725-k-no,false,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:36:07.752Z,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x8805164aee0a94b7:0x94367cee79a5fb7e!8m2!3d42.9610707!4d-87.8782509!16s%2Fg%2F1tgdp3nt!19sChIJt5QK7koWBYgRfvulee58NpQ,Harbor Freight,4.4,765,Hardware store,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car.","4698 S Whitnall Ave Suite 1, St Francis, WI 53235, United States","X46C+CM St Francis, Wisconsin, USA",https://www.harborfreight.com/storelocator/4698-s-whitnall-ave-ste-13-saint-francis-53235?number=142,+1 414-744-0955,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqaleMwdKbrvxe9L7VNocvayxkb19oxnDlvJTVk_RaUsNmWkhmyW2rQLxpc2_wTKq6VKWRwg3u1RwxysuwiTePRtvkkziJ03mZX-2ASQlY0w_-6Pml-1yIhKFHzNLW47IjfY-vjnfZC8N8=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:36:13.183Z,
https://www.google.com/maps/place/St.+Francis+Ace+Hardware/data=!4m7!3m6!1s0x88051634ef89b165:0x3c9f76bb1418dcd3!8m2!3d42.960287!4d-87.871972!16s%2Fg%2F1tlw9n66!19sChIJZbGJ7zQWBYgR09wYFLt2nzw,St. Francis Ace Hardware,4.2,248,Hardware store,· In-store shopping · In-store pick-up,"3050 E Layton Ave, St Francis, WI 53235, United States","X46H+46 St Francis, Wisconsin, USA",http://www.acehardware.com/store-details/18493?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18493,+1 414-483-5550,"Open · Closes 7 pm

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0TtQ-6_DEXaegGpkPcWRQWhvZI0vVMnURM8naz5VeSS1ZpzjBtIMlS4SQxD34ZvIc0a0MV-xQJ325_NJOWhfs23vmGwS0OxTG8uGj2qZl5pyV-tkleXd_5giY0h0W59-kSwll_A=w408-h725-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:36:19.022Z,
https://www.google.com/maps/place/El+Mexicano+Auto+Repair/data=!4m7!3m6!1s0x88051755dd95674f:0x16812a7a08bf7b39!8m2!3d42.9995237!4d-87.929003!16s%2Fg%2F11h5vz11gc!19sChIJT2eV3VUXBYgROXu_CHoqgRY,El Mexicano Auto Repair,3.9,56,Auto repair shop,,"2485 South 13th Street, Milwaukee, WI 53215, United States","X3XC+R9 Milwaukee, Wisconsin, USA",https://www.facebook.com/Elmexicanoautorepair/,+1 414-315-1555,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8lFnOFV1Jju0ufD_RrFRiIwisUQ4W8e9XX0T7prLSlMhhq8FEKhL4dKhBiW_mvz1o_ny7cmtHXNLPAH5UvF3GxN4jLPTqaYNKlGv3DmeU53ZvVYABf8YK9LkoUsIE2poD_2N9=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+St.+Francis+Milwaukee+WI/@42.9716437,-87.8758939,14z",2026-03-23T17:36:24.824Z,
