placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Precision+Life/data=!4m7!3m6!1s0x87df2d6bc4ae82f1:0x788858ce115f6094!8m2!3d38.6781435!4d-90.4604333!16s%2Fg%2F11b6htbsh_!19sChIJ8YKuxGst34cRlGBfEc5YiHg,Precision Life,4.9,48,Medical spa,"12545 Olive Blvd, Creve Coeur, MO 63141, United States","MGHQ+7R Creve Coeur, Missouri, USA",http://www.precisionlife.io/,+1 314-786-5389,"Open · Closes 7 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPupHYupQCHjn8i3JyLEapH9o0k-9MyzUDdz-Su=w408-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:44:31.123Z,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–3 pm,7 am–1 pm,Closed,6 am–7 pm,Identifies as women-owned,,,
https://www.google.com/maps/place/Eternity+Med+Spa/data=!4m7!3m6!1s0x87df2d67c1754b5f:0x35f2b70a39f70bf0!8m2!3d38.6737016!4d-90.4557271!16s%2Fg%2F1tkkvd_w!19sChIJX0t1wWct34cR8Av3OQq38jU,Eternity Med Spa,4.7,127,Medical spa,"12309 Olive Blvd, Creve Coeur, MO 63141, United States","MGFV+FP Creve Coeur, Missouri, USA",https://eternitymedspastl.com/,+1 314-469-2946,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNI6t1ci6wyscAhdKX4L5Z8Vl_64bryG2kUKk24=w408-h278-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:44:36.047Z,10 am–7 pm,10 am–6 pm,10 am–5 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Advanced+Endoscopy+Center/data=!4m7!3m6!1s0x87df32bba18affb5:0xa7ef8aef743cd1f!8m2!3d38.6670016!4d-90.4379436!16s%2Fg%2F1tjgq3w6!19sChIJtf-Kobsy34cRH81D9674fgo,Advanced Endoscopy Center,4.8,308,Surgical center,"11525 Olde Cabin Rd Suite 101, St. Louis, MO 63141, United States","MH86+RR St. Louis, Missouri, USA",https://www.advancedendocenter.com/,+1 314-400-9999,Closed · Opens 6 am Wed,https://lh3.googleusercontent.com/p/AF1QipMOfKt73SPIC39z_KqaAdcigi7LiBeZOLwyjIam=w486-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:44:41.004Z,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,Closed,Closed,6 am–4:30 pm,,,,
https://www.google.com/maps/place/Christine+J.+Salter:+The+Centre+for+Vibrant+Health+and+Wellness/data=!4m7!3m6!1s0x87d8cb237ac5eb65:0xc42d8ee78bdbad8c!8m2!3d38.6745781!4d-90.4586817!16s%2Fg%2F11xqzgx1x!19sChIJZevFeiPL2IcRjK3bi-eOLcQ,Christine J. Salter: The Centre for Vibrant Health and Wellness,4.8,46,Family practice physician,"12401 Olive Blvd STE 204, Creve Coeur, MO 63141, United States","MGFR+RG Creve Coeur, Missouri, USA",http://www.drsalter.com/,+1 314-395-9777,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jDedw9kGL7eK6II-5C9jcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.31619&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:44:46.064Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Mercy+Center+for+Performance+Medicine+and+Specialty+Care/data=!4m7!3m6!1s0x87d8cdad82e05d53:0xd548f207fb384fd8!8m2!3d38.64094!4d-90.4448729!16s%2Fg%2F11kjf3cssf!19sChIJU13ggq3N2IcR2E84-wfySNU,Mercy Center for Performance Medicine and Specialty Care,3.5,10,Medical clinic,"701 S New Ballas Rd, St. Louis, MO 63141, United States","JHR4+93 St. Louis, Missouri, USA",https://www.mercy.net/practice/mercy-center-for-performance-medicine-and-specialty-care?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=&utm_content=website&y_source=1_OTMxMjU1MjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-251-6000,"Open · Closes 7 pm

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O0WyunOkLUAge3ZktPKYGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.26678&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:44:50.886Z,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,8 am–12 pm,Closed,6 am–7 pm,,,,
"https://www.google.com/maps/place/Brent+T.+Allen,+MD/data=!4m7!3m6!1s0x87df32a453ac141d:0xe955af914639ab7c!8m2!3d38.6657185!4d-90.4438987!16s%2Fg%2F1tk1njpq!19sChIJHRSsU6Qy34cRfKs5RpGvVek","Brent T. Allen, MD",4.2,9,Vascular surgeon,"555 N New Ballas Rd #265, St. Louis, MO 63141, United States","MH84+7C St. Louis, Missouri, USA",https://physicians.wustl.edu/people/brent-allen-md-facs/,+1 314-991-4644,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SRp-bVgcOeyRM5OQctqHsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.75142&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:44:58.561Z,,,,,,,,,,,
https://www.google.com/maps/place/Ultrasound+First/data=!4m7!3m6!1s0x87df331788dcd32d:0xa021a3b9405f9399!8m2!3d38.6653263!4d-90.4422661!16s%2Fg%2F11llb7w438!19sChIJLdPciBcz34cRmZNfQLmjIaA,Ultrasound First,4.6,17,Medical diagnostic imaging center,"522 N New Ballas Rd, Creve Coeur, MO 63141, United States","MH85+43 Creve Coeur, Missouri, USA",http://www.ultrasound-first.com/,+1 314-782-2034,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMxp8xKNBzdtoB_E9w1KKTlsjtQySLL2otVOaOa=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:03.516Z,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,,,,
https://www.google.com/maps/place/West+County+Plastic+Surgeons/data=!4m7!3m6!1s0x87df2d14cd8c893d:0x69348c8d197c2dd8!8m2!3d38.6739744!4d-90.4681689!16s%2Fg%2F1ptydf90c!19sChIJPYmMzRQt34cR2C18GY2MNGk,West County Plastic Surgeons,4.7,94,Plastic surgery clinic,"1020 N Mason Rd #110, St. Louis, MO 63141, United States","MGFJ+HP St. Louis, Missouri, USA",https://westcountyplasticsurgeons.wustl.edu/?utm_source=Google%20My%20Business&utm_medium=Organic,+1 314-996-8800,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOUcpAfOVi2o1bcPyg1w1YdjQV3LKf8w9vl0LdM=w577-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:08.681Z,7 am–4:30 pm,8 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,,,,
https://www.google.com/maps/place/Mercy+Heart+and+Vascular+Hospital+St.+Louis/data=!4m7!3m6!1s0x87d8cd508c40cb5f:0x21248e77e587395e!8m2!3d38.6447555!4d-90.4473338!16s%2Fg%2F1tfmjbwj!19sChIJX8tAjFDN2IcRXjmH5XeOJCE,Mercy Heart and Vascular Hospital St. Louis,4.7,58,Heart hospital,"625 S New Ballas Rd, St. Louis, MO 63141, United States","JHV3+W3 St. Louis, Missouri, USA",https://www.mercy.net/practice/mercy-heart-and-vascular-hospital-st-louis?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=website&y_source=1_MTI5OTU1NzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-251-1100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNtiqL0rGKtdKBmWeg3Srgx1sOw-LpMaA5h9nUE=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:13.784Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Kindbody+-+St.+Louis/data=!4m7!3m6!1s0x87d8cd51308ee45d:0xfd3c00045eb0d877!8m2!3d38.6616833!4d-90.4058507!16s%2Fg%2F11cjkvlpm1!19sChIJXeSOMFHN2IcRd9iwXgQAPP0,Kindbody - St. Louis,4.3,201,Fertility clinic,"347 N Lindbergh Blvd, Creve Coeur, MO 63141, United States","MH6V+MM Creve Coeur, Missouri, USA",https://kindbody.com/st-louis-location/,+1 314-266-2062,"Closed · Opens 8 am Wed

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMSqbjW5cCrOPCTriaqBkXXOTtALIelfcn6KZaV=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:18.687Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ARCpoint+Labs+of+St.+Louis+West/data=!4m7!3m6!1s0x87df332ef48004b9:0xefb54972e0d7a125!8m2!3d38.6719512!4d-90.4294128!16s%2Fg%2F11j427z2lc!19sChIJuQSA9C4z34cRJaHX4HJJte8,ARCpoint Labs of St. Louis West,4.8,1644,Medical laboratory,"11255 Olive Blvd, Creve Coeur, MO 63141, United States","MHCC+Q6 Creve Coeur, Missouri, USA",https://www.arcpointlabs.com/st-louis-west,+1 314-597-6767,Closes soon · 5 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipNvYChKJraBNrkR_XPazcvRVingXt0hlqNqW9Sx=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:23.632Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,7 am–5 pm,,,,
"https://www.google.com/maps/place/Ryan+M.+McEnaney,+MD/data=!4m7!3m6!1s0x87df33338a349f87:0x888d0275d5ba1e1b!8m2!3d38.6656948!4d-90.4439473!16s%2Fg%2F11m6mfrdtr!19sChIJh580ijMz34cRGx661XUCjYg","Ryan M. McEnaney, MD",,,Vascular surgeon,"555 N New Ballas Rd Suite: 265, St. Louis, MO 63141, United States","MH84+7C St. Louis, Missouri, USA",https://physicians.wustl.edu/people/ryan-m-mcenaney-md/,+1 314-273-7373,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5FyuQFwCi5oA3rlpgWW12Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.47446&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:26.413Z,,,,,,,,,,,
https://www.google.com/maps/place/Vein+Clinics+of+America/data=!4m7!3m6!1s0x87df2d5d987ab84b:0x66fd2bc9a2dc8e06!8m2!3d38.671773!4d-90.4568381!16s%2Fg%2F1wnf1ljg!19sChIJS7h6mF0t34cRBo7coskr_WY,Vein Clinics of America,,,,"12400 Olive Blvd # 203, Creve Coeur, MO 63141, United States","MGCV+P7 Creve Coeur, Missouri, USA",,+1 314-878-2100,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZU9DChkPvi_2Qn772OHy2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.48975&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:31.218Z,,,,,,,,,,,
https://www.google.com/maps/place/Facial+Plastic+%26+Cosmetic+Surgery+Center/data=!4m7!3m6!1s0x87df32e010af3bc3:0xc6f54c0dd419090c!8m2!3d38.6754654!4d-90.4108321!16s%2Fg%2F11bydnykrc!19sChIJwzuvEOAy34cRDAkZ1A1M9cY,Facial Plastic & Cosmetic Surgery Center,1.0,1,Facial spa,"10448 Old Olive Street Rd, St. Louis, MO 63146, United States","MHGQ+5M St. Louis, Missouri, USA",,+1 314-743-4000,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p4meHT-LMXFeqA5PnmBTWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.05914&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Creve+Coeur+STL+MO/@38.6608855,-90.422618,14z",2025-12-16T22:45:35.946Z,,,,,,,,,,,
https://www.google.com/maps/place/Benessere+On+The+Hill/data=!4m7!3m6!1s0xa0cad12a1c626ea3:0x2918cd92bc0a1dfb!8m2!3d38.617575!4d-90.2722837!16s%2Fg%2F11kc8zczh_!19sChIJo25iHCrRyqAR-x0KvJLNGCk,Benessere On The Hill,5.0,36,Medical spa,"1908 Marconi Ave, St. Louis, MO 63110, United States","JP9H+23 St. Louis, Missouri, USA",https://www.benessereonthehill.com/,+1 877-856-3265,,https://lh3.googleusercontent.com/p/AF1QipONr7VwA2SmEu1IWXikaAP2roVfIOJ9v9Myws_p=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:03.406Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Origin+Wellness/data=!4m7!3m6!1s0x87d8b5bc451283c7:0xa3c767500e29f575!8m2!3d38.6340076!4d-90.2373733!16s%2Fg%2F11j8dp4n8x!19sChIJx4MSRby12IcRdfUpDlBnx6M,Origin Wellness,5.0,29,Wellness center,"3693 Forest Park Ave Suite A, St. Louis, MO 63108, United States","JQM7+J3 St. Louis, Missouri, USA",https://www.originwellnessstl.com/,+1 314-899-0808,"Open · Closes 7 pm

Confirmed by phone call 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOGo9xmIDZaSLCE4WthrSu2BCK8cvMUrSv1foUK=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:08.236Z,10 am–7 pm,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–4 pm,10 am–7 pm,,,,
https://www.google.com/maps/place/Vedantham+Suresh+MD/data=!4m7!3m6!1s0x87d8b526b2e1344d:0xfd605154aeb76915!8m2!3d38.6367895!4d-90.2653786!16s%2Fg%2F1tfhgyz5!19sChIJTTThsia12IcRFWm3rlRRYP0,Vedantham Suresh MD,5.0,1,Radiologist,"510 S Kings Highway Blvd # 8131, St. Louis, MO 63110, United States","JPPM+PR St. Louis, Missouri, USA",,+1 314-362-7100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rd8ao0nQIcbE7PqYRa4COQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.499985&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:11.026Z,,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Gregorio+A.+Sicard,+MD/data=!4m7!3m6!1s0x87d8b52094fa988d:0x7c9ee5b8894b2e56!8m2!3d38.6354025!4d-90.2626644!16s%2Fg%2F1tfjg23m!19sChIJjZj6lCC12IcRVi5Libjlnnw","Dr. Gregorio A. Sicard, MD",,,Vascular surgeon,"660 S Euclid Ave, St. Louis, MO 63110, United States","JPPP+5W St. Louis, Missouri, USA",,+1 314-362-6490,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nh3-Bm8HFhgepHUXsIPMhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.93683&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:13.620Z,,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Ayaz+A.+Malik,+MD/data=!4m7!3m6!1s0x87d8d1b3177fcfb7:0x9890c1f2735a97b0!8m2!3d38.5067755!4d-90.3803004!16s%2Fg%2F1hc2bjrxv!19sChIJt89_F7PR2IcRsJdac_LBkJg","Dr. Ayaz A. Malik, MD",4.8,9,Vascular surgeon,"10012 Kennerly Rd Suite 305, St. Louis, MO 63128, United States","GJ49+PV St. Louis, Missouri, USA",,+1 314-525-4325,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wxssuvHLMe1SM6QI-7-Mfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.81116&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:18.576Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,,
https://www.google.com/maps/place/St.+Louis+Heart+and+Vascular/data=!4m7!3m6!1s0x87df492093e76e15:0x6a0ac93da15dd317!8m2!3d38.7765887!4d-90.2402509!16s%2Fg%2F1tkc2ngp!19sChIJFW7nkyBJ34cRF9NdoT3JCmo,St. Louis Heart and Vascular,4.8,79,Cardiologist,"11155 Dunn Rd Suite 304e, St. Louis, MO 63136, United States","QQG5+JV St. Louis, Missouri, USA",https://www.slhv.com/location/christian-hospital-office/?utm_source=google&utm_medium=gmb&utm_campaign=st_louis,+1 314-741-0911,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNnV56hFAZtnfqmzBTmV69Jl40xqgT5QZPBXK_Y=w486-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:23.413Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Barnes+Jewish+Hospital+Surgery+Clinics/data=!4m7!3m6!1s0x87d8b526e0aef1fb:0x712ddf592ef0d424!8m2!3d38.6391241!4d-90.2643052!16s%2Fg%2F1tf82429!19sChIJ-_Gu4Ca12IcRJNTwLlnfLXE,Barnes Jewish Hospital Surgery Clinics,4.3,3,Surgical center,"4940 Forest Park Ave #420, St. Louis, MO 63108, United States","JPQP+J7 St. Louis, Missouri, USA",http://www.barnesjewish.org/,+1 314-362-9100,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AK8fahjhaLzK9FoGOmkPCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.36229&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:28.405Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Washington+University+Physicians/data=!4m7!3m6!1s0x87d8b4df384f4037:0x44e81be29d083d1!8m2!3d38.6384135!4d-90.2632343!16s%2Fg%2F1tdnlnrv!19sChIJN0BPON-02IcR0YPQKb6BTgQ,Washington University Physicians,4.8,206,University hospital,"4921 Parkview Pl, St. Louis, MO 63110, United States","JPQP+9P St. Louis, Missouri, USA",http://physicians.wustl.edu/,+1 314-867-3627,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IaIB31IBEnWP0a8TT3TGDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.9309473&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:31.150Z,,,,,,,,,,,
https://www.google.com/maps/place/Center+For+Thoracic+Outlet+Syndrome/data=!4m7!3m6!1s0x87d8b512fb37c57b:0x753f152e8e8157c5!8m2!3d38.6385163!4d-90.2632233!16s%2Fg%2F11mw0y04xf!19sChIJe8U3-xK12IcRxVeBji4VP3U,Center For Thoracic Outlet Syndrome,5.0,1,Medical Center,"4921 Parkview Pl #8a, St. Louis, MO 63110, United States","JPQP+CP St. Louis, Missouri, USA",https://tos.wustl.edu/,+1 314-362-7410,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1pnfPl5udSMKVBBatTzbGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.82114&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:36.017Z,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,,,,
https://www.google.com/maps/place/Mercy+Clinic+Vascular+Specialists+-+10012+Kennerly+Suite+101/data=!4m7!3m6!1s0x87d8cfcd80a035bd:0x15c9d68530c7fa3c!8m2!3d38.5059354!4d-90.3804688!16s%2Fg%2F11gnrx5t56!19sChIJvTWggM3P2IcRPPrHMIXWyRU,Mercy Clinic Vascular Specialists - 10012 Kennerly Suite 101,,,Medical clinic,"10012 Kennerly Rd # 101, St. Louis, MO 63128, United States","GJ49+9R St. Louis, Missouri, USA",https://www.mercy.net/practice/mercy-clinic-vascular-specialists-10012-kennerly-suite-101?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=website&y_source=1_MTI5OTY0MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-525-4325,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DBMceXlXQrQJkLWV7CnXXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.85684&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:41.052Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,,
"https://www.google.com/maps/place/Colin+E.+Diffie,+MD/data=!4m7!3m6!1s0x87d8b553dd8e0cdb:0x41764bc9172edc4!8m2!3d38.638363!4d-90.263234!16s%2Fg%2F11j0sj_mxm!19sChIJ2wyO3VO12IcRxO1ykbxkFwQ","Colin E. Diffie, MD",3.8,6,Rheumatologist,"Center for Advanced Medicine 4921 Parkview Place St. Louis, MO 63110 Floor: 5, Suite: C, St. Louis, MO 63110, United States","JPQP+8P St. Louis, Missouri, USA",https://wuphysicians.wustl.edu/for-patients/find-a-physician/colin-e-diffie,+1 314-286-2635,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1pnfPl5udSMKVBBatTzbGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.06062&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:44.001Z,,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Thomas+Heafner,+MD/data=!4m7!3m6!1s0x87df31ed2270a311:0x85a6f4b9222e4b55!8m2!3d38.7502554!4d-90.4341088!16s%2Fg%2F11v3zdwmgn!19sChIJEaNwIu0x34cRVUsuIrn0poU","Dr. Thomas Heafner, MD",4.9,48,Vascular surgeon,"12303 De Paul Dr, Bridgeton, MO 63044, United States","QH28+49 Bridgeton, Missouri, USA",https://www.getcare.ssmhealth.com/find-a-doctor/doctor-details/thomas-heafner-md,+1 314-770-0991,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMYohLKqqHdG_K3Gyn104V-YUu-MWAFe09CeWwY=w408-h571-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:48.712Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,,
https://www.google.com/maps/place/Azura+Vascular+Care+St.+Louis/data=!4m7!3m6!1s0x87df3654930b1677:0x293b175c7421e575!8m2!3d38.7764011!4d-90.3334034!16s%2Fg%2F11bx1twzw4!19sChIJdxYLk1Q234cRdeUhdFwXOyk,Azura Vascular Care St. Louis,4.0,8,Medical Center,"201 Dunn Rd, Florissant, MO 63031, United States","QMG8+HJ Florissant, Missouri, USA",https://www.azuravascularcare.com/center/azura-vascular-care-st-louis/?utm_source=local&utm_medium=organic&utm_campaign=gmb-center-listing&utm_content=website&y_source=1_MzI4MzA3NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 314-830-3841,"Closed · Opens 8 am Wed

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMvaNCAjiQx3Hb0Um85kTSHMhayFm0SBFlvQUWz=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:53.703Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,,
https://www.google.com/maps/place/Midwest+Institute+for+Non-Surgical+Therapy/data=!4m7!3m6!1s0x8876036d34d5a385:0xa012062dbd8e40e!8m2!3d38.5407969!4d-89.9848977!16s%2Fg%2F11ptnldr2f!19sChIJhaPVNG0DdogRDuTY22IgAQo,Midwest Institute for Non-Surgical Therapy,4.7,47,Cardiologist,"3 Park Pl Suite A, Swansea, IL 62226, United States","G2R8+82 Swansea, Illinois, USA",https://www.mintstl.com/,+1 314-255-2204,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xfl7c5V4HFduc_7CfSBC6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.65085&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Compton+Heights+STL+MO/@38.6121029,-90.2350201,14z",2025-12-16T22:46:58.777Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,,
