placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,error,isBlackOwned,attributes
"https://www.google.com/maps/place/Thomas+Morel,+MD/data=!4m7!3m6!1s0x8859c2ec0aabdae7:0x3fb9c36819d2251f!8m2!3d29.9617878!4d-90.145912!16s%2Fg%2F1hc7hryxv!19sChIJ59qrCuzCWYgRHyXSGWjDuT8","Thomas Morel, MD",,,Doctor,"1514 Jefferson Hwy, New Orleans, LA 70121, United States","XV63+PJ New Orleans, Louisiana, USA",https://www.ochsner.org/doctors/thomas-morel?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTUyMDY0MTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-703-7640,,https://lh3.googleusercontent.com/p/AF1QipMxTfWxKIm4j9W1kGu5_6Oz8wZTn58DZag1Hp6C=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Carrollton+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-09-18T00:01:43.781Z,,,,,,,,,,,
https://www.google.com/maps/place/Touro+Cancer+Center/data=!4m7!3m6!1s0x8620a5542c095823:0x7240b3f525cbb3ba!8m2!3d29.9256527!4d-90.0922464!16s%2Fg%2F11hfh23641!19sChIJI1gJLFSlIIYRurPLJfWzQHI,Touro Cancer Center,5.0,1,Cancer treatment center,"1401 Foucher St, New Orleans, LA 70115, United States","WWG5+74 New Orleans, Louisiana, USA",https://www.touro.com/our-services/cancer-program/?utm_source=GMB&utm_medium=Yext&y_source=1_MTU4NzQ2NjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-897-8678,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0evzeDCuX2nqTue0-yZ0BA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.76393&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Irish+Channel+New+Orleans+LA/@29.9205394,-90.0828533,14z",2025-09-18T00:01:58.040Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Warehouse+District+New+Orleans+LA/@29.9467923,-90.0753832,14z",2025-09-18T00:02:08.327Z,,,,,,,,,No new results found,,
"https://www.google.com/maps/place/Leona+Tate+Foundation+for+Change,+Inc.%2FTate,+Etienne+%26+Prevost+%28TEP%29+Center/data=!4m7!3m6!1s0x8620a7dc82f5882b:0x417938357771bc37!8m2!3d29.96079!4d-90.0124777!16s%2Fg%2F119tmswdf!19sChIJK4j1gtynIIYRN7xxdzU4eUE","Leona Tate Foundation for Change, Inc./Tate, Etienne & Prevost (TEP) Center",4.7,306,Museum,"5909 St Claude Ave, New Orleans, LA 70117, United States","XX6Q+82 New Orleans, Louisiana, USA",http://leonatatefoundation.org/,+1 504-273-9709,Closed ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noq4cfDW-EgoiLQIa2ZI68MHXSzABQfTc26ltXvackcf2NZcBD0qcMR50x1RdXb3DjsMImTpq8QQ9MjPrkgFkn7zDB2zGRR_tMph1sq1bpR80aAj-XI3K71MCVrGYxu5oPJymN8=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Lower+Ninth+Ward+New+Orleans+LA/@29.9682712,-90.0139908,14z",2025-09-18T00:02:22.875Z,10 am–2 pm,10 am–2 pm,10 am–2 pm,Closed,Closed,10 am–2 pm,10 am–2 pm,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Broadmoor+New+Orleans+LA/@29.9479932,-90.1050557,14z",2025-09-18T00:02:32.799Z,,,,,,,,,No new results found,,
https://www.google.com/maps/place/DePaul+Community+Health+Center+-+Gentilly/data=!4m7!3m6!1s0x8620a8d1c2d13b75:0xe9601ee63163eb54!8m2!3d29.9969521!4d-90.0626705!16s%2Fg%2F11b7cdyxpj!19sChIJdTvRwtGoIIYRVOtjMeYeYOk,DePaul Community Health Center - Gentilly,2.4,60,Medical Center,"100 Warrington Dr, New Orleans, LA 70122, United States","XWWP+QW New Orleans, Louisiana, USA",https://www.depaulcommunityhealthcenters.org/,+1 504-207-3060,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8CdiqqY1wIhgaEYHKxRqLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.29565&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:02:48.199Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Medical+Center+of+Gentilly/data=!4m7!3m6!1s0x8620a9ba99abca73:0x57097cecd510c3fd!8m2!3d30.031377!4d-90.0262341!16s%2Fg%2F1tdq1h9f!19sChIJc8qrmbqpIIYR_cMQ1ex8CVc,Medical Center of Gentilly,2.3,3,Medical clinic,"7901 Downman Rd Ste A, New Orleans, LA 70126, United States","2XJF+HG New Orleans, Louisiana, USA",,+1 504-244-1991,"Closed ⋅ Opens 9:30 am Thu

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qMleXJWUyKL0L60JADnwrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.230564&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:02:53.087Z,10 am–2 pm,9:30 am–4:30 pm,9:30 am–3 pm,Closed,Closed,9:30 am–4:30 pm,9:30 am–4:30 pm,LGBTQ+ friendly,,true,
https://www.google.com/maps/place/LCMC+Health+Multispecialty+Clinic+-+Gentilly/data=!4m7!3m6!1s0x8620a9006a6f3f7d:0x6d0d858c0613d723!8m2!3d30.023551!4d-90.0607252!16s%2Fg%2F11wwsqb6cm!19sChIJfT9vagCpIIYRI9cTBoyFDW0,LCMC Health Multispecialty Clinic - Gentilly,1.0,1,Urgent care center,"6307 Elysian Fields Ave Suit 100, New Orleans, LA 70122, United States","2WFQ+CP New Orleans, Louisiana, USA",https://www.lcmchealth.org/our-locations/lcmc-health-multispecialty-clinic-gentilly/,+1 504-947-7754,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y-E5UE4SofxIEVwV9GpB3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.27002&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:02:55.990Z,,,,,,,,,,,
https://www.google.com/maps/place/DePaul+Community+Health+Centers+-+New+Orleans+East/data=!4m7!3m6!1s0x889e025ab0613f21:0xf97271b9027dd4e!8m2!3d30.0311131!4d-89.9729158!16s%2Fg%2F1pzxqctgd!19sChIJIT9hsFoCnogRTt0nkBsnlw8,DePaul Community Health Centers - New Orleans East,3.1,56,Community health center,"5630 Read Blvd, New Orleans, LA 70127, United States","22JG+CR New Orleans, Louisiana, USA",https://www.depaulcommunityhealthcenters.org/,+1 504-248-5357,"Closes soon ⋅ 8 pm ⋅ Opens 8 am Thu

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qeQ6jOmmoSQ5YIQushOSpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.09732&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:03:00.931Z,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–2 pm,Closed,8 am–8 pm,8 am–8 pm,,,,
https://www.google.com/maps/place/medical+rehab+aic+gentilly/data=!4m7!3m6!1s0x8620a8b33a300001:0xfc5bbb2362425fb9!8m2!3d29.9894783!4d-90.073974!16s%2Fg%2F11g8yl6l3f!19sChIJAQAwOrOoIIYRuV9CYiO7W_w,medical rehab aic gentilly,3.0,6,Chiropractor,"1995 Gentilly Blvd, New Orleans, LA 70119, United States","XWQG+QC New Orleans, Louisiana, USA",http://medicalrehabaccidentinjurycenter.com/,+1 504-304-5151,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F7apaapb5x23VxDtU4S3nQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.01654&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:03:05.943Z,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm",9 am–12:30 pm,Closed,Closed,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm",,,,
https://www.google.com/maps/place/Elysian+Fields+Animal+Clinic/data=!4m7!3m6!1s0x8620a8c16ea71f87:0x1add5f2c3d18a0b0!8m2!3d30.0018572!4d-90.0590938!16s%2Fg%2F1td1865_!19sChIJhx-nbsGoIIYRsKAYPSxf3Ro,Elysian Fields Animal Clinic,4.6,146,Animal hospital,"4237 Elysian Fields Ave, New Orleans, LA 70122, United States","2W2R+P9 New Orleans, Louisiana, USA",http://elysianfieldsanimalclinic.vetstreet.com/,+1 504-288-4797,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nru1FJOu2oKq0BmLqpG3KSVFFZkEp3conBldoZ9jB-xNLsTKRXgNw7hTg_y8yYeZdKox8mu_P-ULlhZzpJFWA6KQMIDXXva0hHtfB6WdsKaDLT4m02lpqAjj6Wb-4e_otGSzxwcaQ=w408-h544-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:03:10.924Z,Closed,8:30 am–3 pm,8:30 am–3 pm,8:30 am–1 pm,Closed,8:30 am–3 pm,8:30 am–3 pm,,,,
https://www.google.com/maps/place/East+Jefferson+General+Hospital/data=!4m7!3m6!1s0x8620b051582539b5:0x3082bf18a820ed52!8m2!3d30.013329!4d-90.181082!16s%2Fm%2F02815wr!19sChIJtTklWFGwIIYRUu0gqBi_gjA,East Jefferson General Hospital,3.1,429,Hospital,"4200 Houma Blvd, Metairie, LA 70006, United States","2R79+8H Metairie, Louisiana, USA",http://www.ejgh.org/,+1 504-503-4000,,https://lh3.googleusercontent.com/p/AF1QipP3TYfPQ9rdfSlVsms7H9FK8SPOBvFfOHLf0NjN=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:03:13.954Z,,,,,,,,,,,
https://www.google.com/maps/place/St+Catherine%27s+Hospice/data=!4m7!3m6!1s0x86275a4b763d3ac5:0x505ebef691acd8b6!8m2!3d30.0802379!4d-90.5018004!16s%2Fg%2F1tslk29_!19sChIJxTo9dktaJ4YRttiskfa-XlA,St Catherine's Hospice,4.1,17,Hospice,"1704 Cannes Dr, Laplace, LA 70068, United States","3FJX+37 Laplace, Louisiana, USA",https://www.stcatherineshospice.com/,+1 985-651-9733,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUGL8AGwqap4WDkKzfLpViq-os9Oig6SqAoHb0PI56mBAv8gzlXvaQWa7qOhLj0lP_PXJp5Fp9-7HxB0_weRhlesGBlaBzG5uEDUsvLuWTUtglIa5b7MzeQFjbQbIBe6m7NiiQ=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:03:18.973Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,,
"https://www.google.com/maps/place/Concerned+Care+Home+Health,+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x86275c26afd1ced9:0x19cc2253fc9e837a!8m2!3d30.47569!4d-90.0993632!16s%2Fg%2F12624wsbs!19sChIJ2c7RryZcJ4YReoOe_FMizBk","Concerned Care Home Health, Hospice & Palliative Care",3.9,7,Medical clinic,"125 N Theard St ste c, Covington, LA 70433, United States","FWG2+77 Covington, Louisiana, USA",http://www.concernedcare.com/,+1 504-210-1971,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MyQeoMLF5QGXFRYwk8ksuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.7819&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Gentilly+New+Orleans+LA/@30.0125365,-90.0604718,14z",2025-09-18T00:03:23.865Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/University+of+Holy+Cross/data=!4m7!3m6!1s0x889e1d8ec5567e59:0xd4e652488c772c8a!8m2!3d29.9120747!4d-89.9949508!16zL20vMGNrYm1s!19sChIJWX5WxY4dnogRiix3jEhS5tQ,University of Holy Cross,4.1,21,University,"4123 Woodland Dr, New Orleans, LA 70131, United States","W264+R2 New Orleans, Louisiana, USA",http://www.uhcno.edu/,+1 504-394-7744,,https://lh3.googleusercontent.com/p/AF1QipOTOf8zcGLlz279lqVdMq-I0_CuI9tbP5d1r6VG=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Holy+Cross+New+Orleans+LA/@29.9581526,-90.0174893,14z",2025-09-18T00:03:37.349Z,,,,,,,,,,,
https://www.google.com/maps/place/Baptist+Community+Health+Services/data=!4m7!3m6!1s0x8620a7dcacd514b5:0x369cd8fad1074565!8m2!3d29.9625334!4d-90.0230657!16s%2Fg%2F1pzs24j1_!19sChIJtRTVrNynIIYRZUUH0frYnDY,Baptist Community Health Services,3.4,17,Medical clinic,"4960 St Claude Ave, New Orleans, LA 70117, United States","XX7G+2Q New Orleans, Louisiana, USA",http://www.bchsnola.org/,+1 504-533-4999,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrXRzWixCpM1brW9EOwvLO-BnSUB30God-jDMhia28q-xAaJuNYPidhkOFTxLYA-45I6bY4f94U4cSrF5ecuq-3gKJWlWXVLQ2wur2lpPXkMkIIbDUaafSBsyxYDBv-eb_91c0y0w=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+St.+Claude+New+Orleans+LA/@29.9711568,-90.0396539,14z",2025-09-18T00:03:52.915Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/St.+Margaret%E2%80%99s+at+Mercy/data=!4m7!3m6!1s0x8620a58ab6523185:0xd8ea0d29cd984212!8m2!3d29.973516!4d-90.0940654!16s%2Fg%2F12m9j2sjx!19sChIJhTFStoqlIIYREkKYzSkN6tg,St. Margaret’s at Mercy,3.9,25,Nursing home,"3525 Bienville St, New Orleans, LA 70119, United States","XWF4+C9 New Orleans, Louisiana, USA",http://www.stmmercy.org/,+1 504-279-6414,"Open 24 hours

Updated by this business 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-vPVyfmDDDaicpE-aeCnQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.75981&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+St.+Claude+New+Orleans+LA/@29.9711568,-90.0396539,14z",2025-09-18T00:03:57.888Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Saint+John/data=!4m7!3m6!1s0x8620a7adeb8eb873:0xdac58e16a2386498!8m2!3d29.9471571!4d-90.0717204!16s%2Fg%2F11rw_rjw5_!19sChIJc7iO662nIIYRmGQ4ohaOxdo,Saint John,4.5,439,Creole restaurant,"715 St Charles Ave, New Orleans, LA 70130, United States","WWWH+V8 New Orleans, Louisiana, USA",https://saintjohnneworleans.com/,+1 504-381-0385,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_pzO3Ra8tfxR4MYp4AMbh2bdr0XXR4lCKGPk91XiJyOLVxzkP9vz4aolp1pWVzHzXp6TYhSUGRjQgmJUm7fzBrZbHbduadkAGtaqSOQZy1xrH8ViAmpTlpEwsVQOScfb5Y7w91g=w408-h473-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Bayou+St.+John+New+Orleans+LA/@29.9754713,-90.0851898,14z",2025-09-18T00:04:13.753Z,3–6 pm,3–6 pm,3–6 pm,3–6 pm,3–6 pm,3–6 pm,Closed,LGBTQ+ friendly,,,· Dine-in · Takeaway · Delivery
https://www.google.com/maps/place/Hope+Healthcare+and+Hospice+Bayou+Country/data=!4m7!3m6!1s0x862110783505cfef:0xf80f49db221c79e1!8m2!3d29.6372615!4d-90.7559173!16s%2Fg%2F11c5g8btd5!19sChIJ788FNXgQIYYR4XkcIttJD_g,Hope Healthcare and Hospice Bayou Country,3.7,3,Hospice,"205 Bayou Gardens Blvd e, Houma, LA 70364, United States","J6PV+WJ Houma, Louisiana, USA",https://hope-bc.com/,+1 985-868-3095,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s4HudNSI4jqN-4gQw-zZTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.94894&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Bayou+St.+John+New+Orleans+LA/@29.9754713,-90.0851898,14z",2025-09-18T00:04:18.663Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Amy+Kaley+Brand,+DSW,+LCSW/data=!4m7!3m6!1s0x8620a5cd1a096443:0x70c5e7c48b2c7ff!8m2!3d29.9617536!4d-90.1455796!16s%2Fg%2F11s7qzz8_g!19sChIJQ2QJGs2lIIYR_8eySHxeDAc","Amy Kaley Brand, DSW, LCSW",5.0,1,Doctor,"1514 Jefferson Hwy, New Orleans, LA 70121, United States","XV63+PQ New Orleans, Louisiana, USA",https://www.ochsner.org/doctors/amy-kaley-brand?utm_source=ExtNet&utm_medium=Yext&y_source=1_NTQ1MTgwOTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 504-703-7640,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Od4YtgjXhBn3L3pO2-YLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.66647&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Fontainebleau+New+Orleans+LA/@29.9523232,-90.1132387,14z",2025-09-18T00:04:32.172Z,,,,,,,,,,,
