placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Living+Doors+Real+Estate/data=!4m7!3m6!1s0x8796b9d026fc7fd7:0xa57c982a292175c9!8m2!3d40.7233975!4d-97.1006226!16s%2Fg%2F11fv0xml9z!19sChIJ13_8JtC5locRyXUhKSqYfKU,Living Doors Real Estate,4.3,39,Property management company,,,http://rentlivingdoors.com/,+1 531-530-3500,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipM_2a5Ch5dXAsstVQWukHEdTmCwdAPOlPsIwEMT=w408-h408-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2025-09-25T18:47:22.753Z,,
https://www.google.com/maps/place/Trust+Management+Services/data=!4m7!3m6!1s0x54c1c24c00242043:0x2beb6992374b6a02!8m2!3d44.4290243!4d-124.0615004!16s%2Fg%2F1tzgjbzy!19sChIJQyAkAEzCwVQRAmpLN5Jp6ys,Trust Management Services,5.0,1,Business management consultant,"Waldport, OR 97394, United States","CWHQ+J9 Waldport, Oregon, USA",,+1 541-563-7279,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z9NubARLkU9VwJY0AePh8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.71635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:47:34.220Z,,
https://www.google.com/maps/place/Waldport+Vacation+Rentals+by+Meredith+Lodging/data=!4m7!3m6!1s0x54c1c3005b92cea3:0x3dc65de5a17da777!8m2!3d44.4418783!4d-124.0750138!16s%2Fg%2F1vd71134!19sChIJo86SWwDDwVQRd6d9oeVdxj0,Waldport Vacation Rentals by Meredith Lodging,4.2,45,Vacation home rental agency,"2214 NW Bayshore Dr, Waldport, OR 97394, United States","CWRF+QX Waldport, Oregon, USA",https://www.meredithlodging.com/waldport-vacation-rentals,+1 541-563-3162,Open ⋅ Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOTf5BNEqoQbUEe5NK1hQvnoTde_RcZUA0voWJ7=w426-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:47:39.266Z,,
https://www.google.com/maps/place/Scotch+Management/data=!4m7!3m6!1s0x54c1d9080fc506c1:0x27d47861d900b143!8m2!3d44.5843394!4d-124.0642789!16s%2Fg%2F11st9rscnp!19sChIJwQbFDwjZwVQRQ7EA2WF41Cc,Scotch Management,4.3,11,Property management company,"7525 S Coast Hwy, Newport, OR 97366, United States","HWMP+P7 Newport, Oregon, USA",http://www.scotchmanagement.com/,+1 541-867-7111,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npskpnrgEk1W6TyWd4dSXwh1tyfMs-yZPyNxz_uj_ryWIvsmCj00Q5_l0zPqPKP2uBucV4A0VNA2vUVfZ9yWtnC5pQ42FQ90fCQyvPOdVj6K1Ktegswv9aHw5cqJ5AZGkbFONUo=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:47:44.327Z,,
https://www.google.com/maps/place/Cape+Cod+Cottages+-+Waldport+Vacation+Rentals/data=!4m10!3m9!1s0x54c1c201b6ca689b:0x12be0fb699e9c142!5m2!4m1!1i2!8m2!3d44.3968574!4d-124.0864893!16s%2Fg%2F1vpq6m76!19sChIJm2jKtgHCwVQRQsHpmbYPvhI,Cape Cod Cottages - Waldport Vacation Rentals,3.9,188,,"4150 SW Pacific Coast Hwy, Waldport, OR 97394, United States","9WW7+PC Waldport, Oregon, USA",https://www.vacasa.com/usa/Cape-Cod-Cottages/?utm_source=gmb&utm_medium=organic&utm_campaign=GMB-Cape-Cod-Cottages,+1 855-861-5757,,,https://lh3.googleusercontent.com/p/AF1QipPWdX9V19QLeGRZUY1RNNMQwCqbOde5vsu5ZXOc=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:47:47.528Z,,
https://www.google.com/maps/place/Waldport+Chamber+of+Commerce/data=!4m7!3m6!1s0x54c1c24c7183e039:0x25219de5ed2d6c5a!8m2!3d44.4279385!4d-124.0675548!16s%2Fg%2F1tf_n0hq!19sChIJOeCDcUzCwVQRWmwt7eWdISU,Waldport Chamber of Commerce,5.0,7,Chamber of Commerce,"320 NW Hwy 101, Waldport, OR 97394, United States","CWHJ+5X Waldport, Oregon, USA",https://findyourselfinwaldport.com/,+1 541-563-2133,Open ⋅ Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oS76cDsfNKQhSO9oYvtV4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.99185&pitch=0&thumbfov=100,false,11 am–3 pm,11 am–3 pm,11 am–3 pm,11 am–3 pm,11 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:47:52.600Z,,
https://www.google.com/maps/place/Emerald+Coast+Realty/data=!4m7!3m6!1s0x54c1c2409e09c519:0x1391010bbd4f21fb!8m2!3d44.4184975!4d-124.0784797!16s%2Fg%2F1vc6d3sj!19sChIJGcUJnkDCwVQR-yFPvQsBkRM,Emerald Coast Realty,4.4,10,Real estate consultant,"1310 SW Corona Ct Suite B, Waldport, OR 97394, United States","CW9C+9J Waldport, Oregon, USA",http://www.emeraldcoastrealty.com/,+1 541-283-3588,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosdGaI_L2V06iAdXM4v-4Frt0ZfEfvDLlzR4K4CfI08GaGDst52K_QLEE5Ih4aCQQBFpUaD40wU5euqbtve0hg6yuOoFUtM_SeMUk7tdxQG_exLjwwznABi_691h9y6SXy-q95=w408-h272-k-no,true,10 am–5 pm,10 am–5 pm,10 am–4 pm,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:47:57.617Z,,
"https://www.google.com/maps/place/Oregon+Tides+Vacation+Rentals,+LLC/data=!4m7!3m6!1s0x54c1d7bf4e72831b:0xd364d07a8a1b6cc4!8m2!3d44.6425324!4d-124.0490193!16s%2Fg%2F11j7h8n953!19sChIJG4NyTr_XwVQRxGwbinrQZNM","Oregon Tides Vacation Rentals, LLC",5.0,1,Property management company,"NE 9th St, Newport, OR 97365, United States","JXV2+29 Newport, Oregon, USA",http://oregontidesvacationrentals.com/,+1 541-272-7010,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q69NN1nD68G4sIqTpSEBlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.19064&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:48:00.451Z,,
https://www.google.com/maps/place/Sweet+Homes+Vacation+Getaways/data=!4m7!3m6!1s0x54c1eb5207016c77:0xe54d29060180f101!8m2!3d44.3141687!4d-124.1050568!16s%2Fg%2F1260rk7qz!19sChIJd2wBB1LrwVQRAfGAAQYpTeU,Sweet Homes Vacation Getaways,3.3,99,Property management company,"665 US-101, Yachats, OR 97498, United States","8V7V+MX Yachats, Oregon, USA",http://www.sweethomesrentals.com/,+1 800-519-0437,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMSaivG14Nj0DI2QADfDjaxsk9UDRw0w4Sl_NU4=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:48:05.944Z,,
https://www.google.com/maps/place/Yachats+Vacation+Rentals+by+Meredith+Lodging/data=!4m10!3m9!1s0x54c1eb4116193287:0xb69b58458da7e620!5m2!4m1!1i2!8m2!3d44.4418783!4d-124.0750138!16s%2Fg%2F1tplkgdw!19sChIJhzIZFkHrwVQRIOanjUVYm7Y,Yachats Vacation Rentals by Meredith Lodging,3.9,12,,"2214 NW Bayshore Dr, Waldport, OR 97394, United States","CWRF+QX Waldport, Oregon, USA",https://www.meredithlodging.com/yachats-vacation-rentals/,+1 800-800-7108,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPl-OcSyKLIw-8QR2ZoQhL8szqg4Oi7jHsUZ4Pt=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:48:09.290Z,,
"https://www.google.com/maps/place/Pro-Pest+Solutions,+LLC/data=!4m7!3m6!1s0x54c1eb45c97c7b9f:0xe6b784e76c158c64!8m2!3d44.4081787!4d-124.0660232!16s%2Fg%2F1hhvrsrvc!19sChIJn3t8yUXrwVQRZIwVbOeEt-Y","Pro-Pest Solutions, LLC",4.2,23,Pest control service,"120 SW Green Dr, Waldport, OR 97394, United States","CW5M+7H Waldport, Oregon, USA",http://www.propestsolutions.net/,+1 541-961-5627,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipNTqr5z4J6vq9-IKLqwrqa2h33Su2KVpSNcv0x4=w408-h577-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:48:14.187Z,,
https://www.google.com/maps/place/Wells+Investment+Properties/data=!4m7!3m6!1s0x54c1d709d028b437:0xb74ee61874b776f4!8m2!3d44.615336!4d-124.0467147!16s%2Fg%2F11ddyhzqz0!19sChIJN7Qo0AnXwVQR9Ha3dBjmTrc,Wells Investment Properties,1.0,1,Property management company,"3101 SE Ferry Slip Rd, Newport, OR 97365, United States","JX83+48 Newport, Oregon, USA",http://www.wellsinvestmentproperties.com/self-storage/or/corvallis/locations,+1 541-867-6531,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T6shY2Bd3JjUImciXKsfng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.52309&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:48:19.167Z,,
https://www.google.com/maps/place/Coastal+Property+Management/data=!4m7!3m6!1s0x54c1800425e6c50b:0xb00107629f4c0073!8m2!3d43.9840006!4d-124.1016061!16s%2Fg%2F1tf_0tf7!19sChIJC8XmJQSAwVQRcwBMn2IHAbA,Coastal Property Management,2.8,32,Property management company,"1780 20th St, Florence, OR 97439, United States","XVMX+J9 Florence, Oregon, USA",,+1 541-997-1351,Closes soon ⋅ 12 pm ⋅ Reopens 1 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5_jUrp8ob3oXmZC2K6B2iq6Llhw0_3AI3q5pRmvrWWWajFqHbYF-Q87VPZx38BX-fE8GpeXFTvWNC2iLUplteliA9WCF1EZkdv5R6EcBqI8mGXzp9EHMOJ-yJMUQL6S9PIgVZ=w408-h306-k-no,false,"10 am–12 pm, 1–4 pm","10 am–12 pm, 1–4 pm",Closed,Closed,"10 am–12 pm, 1–4 pm","10 am–12 pm, 1–4 pm","10 am–12 pm, 1–4 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-09-25T18:48:24.179Z,,
https://www.google.com/maps/place/W%26R+Property+Management/data=!4m7!3m6!1s0x883b8770427fb125:0x79cf064fd5be8e03!8m2!3d41.6478751!4d-83.5375399!16s%2Fg%2F11kq1gyscw!19sChIJJbF_QnCHO4gRA46-1U8Gz3k,W&R Property Management,3.6,14,Property management company,"20 N St Clair St, Toledo, OH 43604, United States","JFX6+5X Toledo, Ohio, USA",https://www.wrpropmanagement.com/,+1 419-491-2367,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IXPjYNAV6PiUwdYSLWdWtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.448975&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:48:47.101Z,,
https://www.google.com/maps/place/Reichle+%7C+Klein+Group/data=!4m7!3m6!1s0x883b86c9976c4781:0x47d6250b0ff4ec54!8m2!3d41.6528339!4d-83.5301671!16s%2Fg%2F1tdlvyr0!19sChIJgUdsl8mGO4gRVOz0Dwsl1kc,Reichle | Klein Group,4.0,16,Commercial real estate agency,"One SeaGate, 550 N Summit St, Toledo, OH 43604, United States","MF39+4W Toledo, Ohio, USA",http://www.rkgcommercial.com/,+1 419-861-1100,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMWUenJBMvZ1G9bxEpks0jO3dbZ4XzN6wKMglwp=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,9 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:48:52.188Z,,
https://www.google.com/maps/place/Owner%27s+Management+Company/data=!4m7!3m6!1s0x883c79a230e6c9ed:0x1dc458853b47fda3!8m2!3d41.6197101!4d-83.653983!16s%2Fg%2F11y2cl04ts!19sChIJ7cnmMKJ5PIgRo_1HO4VYxB0,Owner's Management Company,1.0,2,Property management company,"1151 Pinebrook Pkwy, Toledo, OH 43615, United States","J89W+VC Toledo, Ohio, USA",https://www.ownerslive.com/apartments/oh/toledo/greenview-gardens/contact-us,+1 419-389-9613,Closes soon ⋅ 3:30 pm ⋅ Opens 8 am Fri,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_yUIujytKjP3T1GM-lhhDDjTYS0Hls9i1GmjiDaogFFyGUgoj_wN2TlKeYHElMJ00NHWvOmQQ618faHjkadEWcyes_OKYXllH5K8QMAeqe_0UyrzsT17IppuFYrMvvUwXCRvnVw=w408-h544-k-no,false,8 am–3:30 pm,8 am–3:30 pm,Closed,Closed,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:48:57.141Z,,
https://www.google.com/maps/place/LPG+Realty+and+Property+Management/data=!4m7!3m6!1s0x883c79c97468cab9:0x965b8a8975657c4a!8m2!3d41.616997!4d-83.672033!16s%2Fg%2F11w2tgtfll!19sChIJucpodMl5PIgRSnxldYmKW5Y,LPG Realty and Property Management,4.8,142,Property management company,"5454 Airport Hwy, Toledo, OH 43615, United States","J88H+Q5 Toledo, Ohio, USA",http://lpgtoledo.com/,+1 419-575-0064,,,https://lh3.googleusercontent.com/p/AF1QipOs4UmTpcU4nG8cXNJKVDXENpB-Czy5Cl2ZnaoU=w408-h271-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:02.123Z,,
https://www.google.com/maps/place/Vistula+Management+Company/data=!4m7!3m6!1s0x883b80d2b56922d3:0xef2fc9398b16b67!8m2!3d41.6661282!4d-83.5392955!16s%2Fg%2F1tg6qspz!19sChIJ0yJptdKAO4gRZ2uxmJP88g4,Vistula Management Company,2.7,26,Property management company,"1822 Cherry St, Toledo, OH 43608, United States","MF86+F7 Toledo, Ohio, USA",http://vmc.org/,+1 419-242-2300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MF_wnH2zZ4nF0ymCqDcdHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.77889&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:05.024Z,,
https://www.google.com/maps/place/STS+Management/data=!4m7!3m6!1s0x883b86cee8c9fec3:0x694c4c4fd244a8b2!8m2!3d41.6517725!4d-83.5352951!16s%2Fg%2F1tm892zp!19sChIJw_7J6M6GO4gRsqhE0k9MTGk,STS Management,4.3,4,Property management company,"420 Madison Ave #103, Toledo, OH 43604, United States","MF27+PV Toledo, Ohio, USA",https://stsmgmt.com/,+1 419-242-7500,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sl8DQi3BVbaCHikied8KzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.294075&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:09.799Z,,
https://www.google.com/maps/place/Kirk%27s+Property+Management/data=!4m7!3m6!1s0x883b8136c660475d:0x2c0274bfe66a2767!8m2!3d41.6649568!4d-83.5328548!16s%2Fg%2F1260qbw0l!19sChIJXUdgxjaBO4gRZydq5r90Aiw,Kirk's Property Management,5.0,2,Property management company,"1401 Lagrange St, Toledo, OH 43608, United States","MF78+XV Toledo, Ohio, USA",,+1 419-244-5679,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0wdgcgSd3JC2DJFDR7A7Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.07848&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:12.732Z,,
https://www.google.com/maps/place/Striker+Property+Management+LLC/data=!4m7!3m6!1s0x883b813a05a81a2f:0xc319c5b5846eb897!8m2!3d41.6648005!4d-83.5824825!16s%2Fg%2F11nxr3gswk!19sChIJLxqoBTqBO4gRl7huhLXFGcM,Striker Property Management LLC,,,Property management company,"1646 Freeman St, Toledo, OH 43606, United States","MC79+W2 Toledo, Ohio, USA",,+1 419-503-4440,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ATxSysqciCBOi2xbaLcg8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.026689&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:17.587Z,,true
https://www.google.com/maps/place/Oz+Realty+Toledo+Property+Management/data=!4m7!3m6!1s0x883c7eada72be5f5:0x517e1430d25109c4!8m2!3d41.6923847!4d-83.6024564!16s%2Fg%2F1ts1n9g4!19sChIJ9eUrp61-PIgRxAlR0jAUflE,Oz Realty Toledo Property Management,4.4,262,Property management company,"2428 W Sylvania Ave, Toledo, OH 43613, United States","M9RX+X2 Toledo, Ohio, USA",https://www.ozrealty.house/,+1 419-740-6089,"Open ⋅ Closes 4 pm

Confirmed by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7RIwGl9elN4RLTLyPRkttP5n98ZPn1DwQoxgr98X4hLIpmwEV_vs0zFjswTz95kHkcvouQ1VXLWY9iKTVbP8UD_VJE16n1rm2_ODBfn_D3Dt5J185VD_XIIurahaHe2J-Nso=w513-h240-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:22.524Z,,
"https://www.google.com/maps/place/Income+Property+Showcase,+Turnkey+Cash+Flow+Properties/data=!4m7!3m6!1s0x883b86cef3fd4a77:0x702b5a2ef170424a!8m2!3d41.6521449!4d-83.5359914!16s%2Fg%2F11ckvdn5yk!19sChIJd0r9886GO4gRSkJw8S5aK3A","Income Property Showcase, Turnkey Cash Flow Properties",4.0,4,Real estate developer,"500 Madison Ave #545, Toledo, OH 43604, United States","MF27+VJ Toledo, Ohio, USA",,+1 419-984-3223,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dew7ZIoB-Ejd9kQF7_nR3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.09113&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:27.495Z,,
https://www.google.com/maps/place/Nosbarcelos+Limited+Liability+Company/data=!4m7!3m6!1s0x883b81569813b817:0xdba4a764ecc14259!8m2!3d41.6828139!4d-83.5419651!16s%2Fg%2F11kmb2bymb!19sChIJF7gTmFaBO4gRWULB7GSnpNs,Nosbarcelos Limited Liability Company,,,Property management company,"3316 Lagrange St Apt F, Toledo, OH 43608, United States","MFM5+46 Toledo, Ohio, USA",,+1 419-574-1770,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VJ9v0viEE2y8dN_ygW6mKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.34736&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:32.479Z,,
https://www.google.com/maps/place/J+G+Property+Management+Inc/data=!4m7!3m6!1s0x883b8171bbd6beab:0x5dc3e942bc5afe74!8m2!3d41.6889054!4d-83.5211982!16s%2Fg%2F1262dhz0y!19sChIJq77Wu3GBO4gRdP5avELpw10,J G Property Management Inc,3.0,2,Property management company,"1202 S Expressway Dr, Toledo, OH 43608, United States","MFQH+HG Toledo, Ohio, USA",,+1 419-726-1801,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vWBpr71_lp6QUBV3pjxtwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.35223&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:35.630Z,,
"https://www.google.com/maps/place/Briella+Property+Solutions,+LLC/data=!4m7!3m6!1s0x883b808f89afffff:0x867391bb699c0c62!8m2!3d41.6926792!4d-83.5814902!16s%2Fg%2F11rghq77yw!19sChIJ__-viY-AO4gRYgycabuRc4Y","Briella Property Solutions, LLC",5.0,1,Property management company,"1568 W Sylvania Ave, Toledo, OH 43612, United States","MCV9+3C Toledo, Ohio, USA",http://www.briellapropertysolutions.com/about-us.html,+1 419-913-4836,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KpMKrePTFYroesHFWas6ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.371887&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:40.400Z,,
https://www.google.com/maps/place/K+%26+R+Management+LLC/data=!4m7!3m6!1s0x883c7842a2d212a9:0xc0f1bb005d3f0fa2!8m2!3d41.6130039!4d-83.6151788!16s%2Fg%2F1260tpp1v!19sChIJqRLSokJ4PIgRog8_XQC78cA,K & R Management LLC,4.3,7,Property management company,"1223 Oak Hill Ct #200, Toledo, OH 43614, United States","J97M+6W Toledo, Ohio, USA",,+1 419-385-0704,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NftNlwUt9ifg-kSL6mMQJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.89282&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:45.249Z,,
https://www.google.com/maps/place/Serenity+Property+Management/data=!4m7!3m6!1s0x883c7fa1460fb441:0x8d9a78f2808a407b!8m2!3d41.6920473!4d-83.5927426!16s%2Fg%2F11ydlw1fxr!19sChIJQbQPRqF_PIgRe0CKgPJ4mo0,Serenity Property Management,,,Property management company,"2019 W Sylvania Ave, Toledo, OH 43613, United States","MCR4+RW Toledo, Ohio, USA",https://www.serenitypropertymgmt.com/,+1 419-843-0617,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ufv-Rv6_kzZKcSPCVmWNmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.30626&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:50.259Z,,
https://www.google.com/maps/place/Epic+Property+Management+-+Toledo/data=!4m7!3m6!1s0x883b6580ae66ac15:0x60b886bcd0234d53!8m2!3d41.6506224!4d-83.6574561!16s%2Fg%2F11g_x41ctg!19sChIJFaxmroBlO4gRU00j0LyGuGA,Epic Property Management - Toledo,3.3,12,Property management company,"1101 Linden Ln, Toledo, OH 43615, United States","M82V+62 Toledo, Ohio, USA",https://www.epicpropertymanagement.com/,+1 419-871-7501,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DTB0Jio14If0DmEi1975hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.3101&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-25T18:49:55.388Z,,
