placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/AP+Contracting+%26+Home+Repair/data=!4m7!3m6!1s0xceecff14517f7d7:0x1c7d30f26ecb1beb!8m2!3d39.0442814!4d-96.663507!16s%2Fg%2F11wnzd2wq5!19sChIJ1_cXRfHP7gwR6xvLbvIwfRw,AP Contracting & Home Repair,5.0,8,General contractor,,,,+1 816-457-3145,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8jyOH6pT2GvnvrI6BnYCMtFPyNSdF5EhQA_f-RFTyZ8J_vjkdNSkmSTVBKop2yB4ExBKGT8l2iDWL1Oa2rkNsMqMSiCgxXZfkYqzv4uiq8Cu5sUnersxgbVTIx4ytlJRQ35Na=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-11-11T05:11:28.599Z,,,
https://www.google.com/maps/place/Steve+Matthews+Electric/data=!4m7!3m6!1s0x87bc4f7ff9733239:0x67ef759ec6dc6d39!8m2!3d39.0109656!4d-96.8441391!16s%2Fg%2F11j6tcwmmp!19sChIJOTJz-X9PvIcROW3cxp5172c,Steve Matthews Electric,5.0,6,Electrician,"815 Sunshine St, Junction City, KS 66441, United States","2564+98 Junction City, Kansas, USA",,+1 785-375-3885,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6kb58Si2SmW28gBssoXPsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.29324&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-11-11T05:11:33.393Z,,,
https://www.google.com/maps/place/Kansas+Handyman+LLC/data=!4m7!3m6!1s0x3c912883f6fd683:0xcbdd3c67546358bb!8m2!3d39.1080024!4d-96.656025!16s%2Fg%2F11v9vvd03f!19sChIJg9ZvP4gSyQMRu1hjVGc83cs,Kansas Handyman LLC,5.0,20,Contractor,,,https://www.kansashandymanllc.com/,+1 785-390-3500,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNcO9F2jnUUzvYkLSStyjVTN6M6z30L_mHoBNw7=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-11-11T05:11:38.238Z,,,
https://www.google.com/maps/place/Carls+heating+and+air/data=!4m7!3m6!1s0x87bc4948255e9017:0xa83bb561bad6950f!8m2!3d39.0342931!4d-96.8249182!16s%2Fg%2F11xg5kwjx5!19sChIJF5BeJUhJvIcRD5XWumG1O6g,Carls heating and air,,,HVAC contractor,"315 E 12th St, Junction City, KS 66441, United States","25MG+P2 Junction City, Kansas, USA",,+1 785-762-6848,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gyvsBGYYEM1UZWYzm4Oz_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.17468&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-11-11T05:11:43.077Z,,,
https://www.google.com/maps/place/Marino+Construction/data=!4m7!3m6!1s0x87bc4f81aa7e51eb:0x6a1182b3c34d9ebe!8m2!3d39.034586!4d-96.857739!16s%2Fg%2F11ht3_cw3c!19sChIJ61F-qoFPvIcRvp5Nw7OCEWo,Marino Construction,,,Construction company,"1610 Raymond Ct, Junction City, KS 66441, United States","24MR+RW Junction City, Kansas, USA",,+1 770-377-5867,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mPUCbzxUATRGz9w8A2ZZtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.79025&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-11-11T05:11:47.700Z,,,
https://www.google.com/maps/place/Reeves-Wiedeman+Company/data=!4m7!3m6!1s0x87bc495b05866579:0x649535e543c569b1!8m2!3d39.0304985!4d-96.8206632!16s%2Fg%2F1w0j4q48!19sChIJeWWGBVtJvIcRsWnFQ-U1lWQ,Reeves-Wiedeman Company,5.0,19,Plumbing supply store,"813 Perry St, Junction City, KS 66441, United States","25JH+5P Junction City, Kansas, USA",http://www.rwco.com/,+1 785-238-1500,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwfboOrx-AgoaCG1ZRc0javvQ8831Bkbmkyrtf-RSTttpevlSX9kV5x0gTbEb6MqsywvFnyBOVJWjODy6mWKnXtgEZ8b-GjmxIS-ZREuLq3DedU3NdmI6Mwmii1naO6o_KvU__=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-11-11T05:11:53.025Z,,· Delivery,
"https://www.google.com/maps/place/Harrison+Family+Plumbing/@37.4225889,-95.4166649,10z/data=!3m1!4b1!4m6!3m5!1s0x86079cc158b41e0f:0x7ce8f5b9d4e24cb6!8m2!3d37.422589!4d-95.416665!16s%2Fg%2F11qh3298bk",Harrison Family Plumbing,4.3,12,Plumber,,,,+1 620-212-0539,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-11-11T05:12:07.800Z,,,
https://www.google.com/maps/place/Always+Cozy+Heating+%26+Cooling/data=!4m7!3m6!1s0x87b81af5492ceb23:0x899355214c0ee8f3!8m2!3d37.3287048!4d-95.2676434!16s%2Fg%2F1tf29628!19sChIJI-ssSfUauIcR8-gOTCFVk4k,Always Cozy Heating & Cooling,4.8,24,Air conditioning contractor,"1315 S 21st St, Parsons, KS 67357, United States","8PHJ+FW Parsons, Kansas, USA",,+1 620-421-5049,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AORPMNSTtXfVJ5srWTourw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.31308&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-11-11T05:12:12.813Z,,,
https://www.google.com/maps/place/CDL+Group+of+Companies+%E2%80%93+Parsons/data=!4m7!3m6!1s0x87b81a8a692a9731:0x478ef4bd333ae23b!8m2!3d37.3325759!4d-95.2677978!16s%2Fg%2F11g6htw99m!19sChIJMZcqaYoauIcRO-I6M730jkc,CDL Group of Companies – Parsons,3.3,13,Electrician,"905 S 21st St, Parsons, KS 67357, United States","8PMJ+2V Parsons, Kansas, USA",https://cdlelectric.com/parsons/,+1 800-392-4942,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LTtOD0MplfF79jXCdLQ8gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.5038&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-11-11T05:12:18.021Z,,,
https://www.google.com/maps/place/Jerry%27s+Drain+%26+Sewer+Cleaning/data=!4m7!3m6!1s0x87b81a6f0fb58c8b:0x7b208ca2cd615704!8m2!3d37.3364717!4d-95.2811773!16s%2Fg%2F1tdnlmxd!19sChIJi4y1D28auIcRBFdhzaKMIHs,Jerry's Drain & Sewer Cleaning,3.0,6,Plumber,"2926 Grand Ave, Parsons, KS 67357, United States","8PP9+HG Parsons, Kansas, USA",,+1 620-421-9411,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwtE3mX9FflBCjfScMM2-n9XpcNg_c-GiNBPV4jQWmxrVDyw75SeC6LcTglaVUjg80GapYzHCqwHRg8rSwPNdVYeAXWs50OESUzLOKYRTDwmK-xQyo-4DA2kCKzOG-5f-DsYJ4L=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-11-11T05:12:20.873Z,,,
https://www.google.com/maps/place/ASAP+Sewer+%26+Drain+Cleaning/data=!4m7!3m6!1s0x87b81a8e6ae14479:0x14b3193c9a249bd1!8m2!3d37.3369802!4d-95.2597481!16s%2Fg%2F1tkc2mfm!19sChIJeUThao4auIcR0ZskmjwZsxQ,ASAP Sewer & Drain Cleaning,3.5,8,Plumber,"1611 Grand Ave, Parsons, KS 67357, United States","8PPR+Q4 Parsons, Kansas, USA",,+1 620-423-5821,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4a3j8m5DQtFGggKgeBfE_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.5375085&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-11-11T05:12:23.534Z,,,
https://www.google.com/maps/place/Triple+S+Pumping/data=!4m7!3m6!1s0x87b813dd933649dd:0x2258193f58c12a3!8m2!3d37.4416455!4d-95.2991211!16s%2Fg%2F1thxr4k3!19sChIJ3Uk2k90TuIcRoxKM9ZOBJQI,Triple S Pumping,5.0,451,Plumber,"13425 50th Rd, Parsons, KS 67357, United States","CPR2+M9 Parsons, Kansas, USA",,+1 620-421-3134,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqDM7dqrRowNNl81yisO6ccmM4FtjGgY1guifl86mwvnx3h1AzkdQKD54ldS4aXB-XuklQsYL3Y1qpo0S5IAftElDLPtBNPhcHGQK1xJzS48ToaweYx1Db7oSiJ1TJVyvV29Eco708s_5C=w408-h873-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-11-11T05:12:28.369Z,,,
https://www.google.com/maps/place/Phil%27s+Plumbing+%26+Heating/data=!4m7!3m6!1s0x87c7c2f1a3eb6789:0x75033457d1c63890!8m2!3d37.4099347!4d-94.7000788!16s%2Fg%2F1vpq7dwb!19sChIJiWfro_HCx4cRkDjG0Vc0A3U,Phil's Plumbing & Heating,4.7,80,Plumber,"210 N Joplin St, Pittsburg, KS 66762, United States","C75X+XX Pittsburg, Kansas, USA",https://www.philsplumbingsek.com/,+1 620-231-5696,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=daApHGMbDEAQkM1BwjlVCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.29519&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:12:42.006Z,,,
"https://www.google.com/maps/place/Sewers,+Drains+%26+More/data=!4m7!3m6!1s0x87c7c2506efa58af:0xa5cca0cab49956c3!8m2!3d37.4192586!4d-94.6959463!16s%2Fg%2F1260yz1rz!19sChIJr1j6blDCx4cRw1aZtMqgzKU","Sewers, Drains & More",4.6,52,Plumber,"1302 N Michigan St, Pittsburg, KS 66762, United States","C893+PJ Pittsburg, Kansas, USA",http://sdmplumbing.com/,+1 620-231-6366,Closed ⋅ Opens 8:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzY0vviv6zbdAsr0RmtaTFnpcBHSPsXEiMbchd2_mUvcNHgfCEIrehEtsTsuOxxCisHPfY3uYpRUS2KAevVIyxRuxaVyhU6AENs-fgTcy42hHrgBxfGxxE17qWMpvULD6uud6exQg=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:12:46.867Z,,,
https://www.google.com/maps/place/Affordable+Plumbing/data=!4m7!3m6!1s0x87c7c2f3731df84d:0xb55aec235a6c2915!8m2!3d37.4095632!4d-94.6665925!16s%2Fg%2F126020tqm!19sChIJTfgdc_PCx4cRFSlsWiPsWrU,Affordable Plumbing,3.7,15,Plumber,"2406 E 4th St, Pittsburg, KS 66762, United States","C85M+R9 Pittsburg, Kansas, USA",,+1 620-231-5571,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oLiIwxW_EItMSbZfXenjyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.17342&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:12:51.850Z,,,
https://www.google.com/maps/place/Montgomery+Plumbing/data=!4m7!3m6!1s0x87c7c2f3731df84d:0xaee87d83d6b46092!8m2!3d37.4110082!4d-94.7049609!16s%2Fg%2F1261knkjc!19sChIJTfgdc_PCx4cRkmC01oN96K4,Montgomery Plumbing,2.7,3,Plumber,"Pittsburg, KS 66762, United States",,,+1 620-235-3800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UzG8a1iqqEgaWzAAEJhcFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.51843&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:12:54.673Z,,,
https://www.google.com/maps/place/Budget+Plumbing+LLC/data=!4m7!3m6!1s0x87c7c3846d6744b7:0xb28e6f8633e97a5b!8m2!3d37.4255637!4d-94.6515762!16s%2Fg%2F1v96m9rb!19sChIJt0RnbYTDx4cRW3rpM4ZvjrI,Budget Plumbing LLC,2.4,12,Plumber,"3706 E 20th St, Pittsburg, KS 66762, United States","C8GX+69 Pittsburg, Kansas, USA",,+1 620-231-5232,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L3x4-Ut5ZqF8hSf-y8HiQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.26871&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:12:59.472Z,,,
https://www.google.com/maps/place/CDL+Group+of+Companies/data=!4m7!3m6!1s0x87c7c2f1a3a099d5:0x38b95412656da4d9!8m2!3d37.419739!4d-94.707188!16s%2Fg%2F1vpfk1m9!19sChIJ1Zmgo_HCx4cR2aRtZRJUuTg,CDL Group of Companies,3.9,135,Electrician,"1308 N Walnut St, Pittsburg, KS 66762, United States","C79V+V4 Pittsburg, Kansas, USA",http://www.cdlelectric.com/,+1 800-392-4942,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNmJFYgCbdnB4tPLj2cmJgJ4OAcQ2vUbnEk7Koy=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:04.697Z,,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x87c7c26aae948ecd:0xea8cabfd97ebec86!8m2!3d37.4381003!4d-94.7075755!16s%2Fg%2F11bwypw8g3!19sChIJzY6UrmrCx4cRhuzrl_2rjOo,Home Services at The Home Depot,3.8,6,Contractor,"3001 N Broadway St, Pittsburg, KS 66762, United States","C7QR+6X Pittsburg, Kansas, USA",https://www.homedepot.com/l/Pittsburg-KS/KS/Pittsburg/66762/2220/services?emt=HSGMBGoogleMaps,+1 844-476-2140,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/p/AF1QipOwSzfhS87rf_y2jixsIDrgXUYUu0c4LuAq8cIM=w408-h272-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:09.432Z,,,
https://www.google.com/maps/place/Roto-Rooter+of+Pittsburg/data=!4m7!3m6!1s0x87c7c5c6748e54d1:0xd787b139d5df0e84!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11h59rtsgr!19sChIJ0VSOdMbFx4cRhA7f1Tmxh9c,Roto-Rooter of Pittsburg,5.0,36,Plumber,,,http://roto-rooter.com/,+1 620-231-5630,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPKeALS48Qem044ub--xdUWAcymCYE2qJGqX_-i=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:14.338Z,,,
https://www.google.com/maps/place/Wallace+Heating+and+Cooling/data=!4m7!3m6!1s0x87c7c568039f248b:0x38f282d3ad56e8bc!8m2!3d37.392762!4d-94.5704156!16s%2Fg%2F11l4351_gd!19sChIJiySfA2jFx4cRvOhWrdOC8jg,Wallace Heating and Cooling,4.8,119,Air conditioning contractor,,,,+1 620-687-5143,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPeno6huzGsJQvAvvFAa6eLbUmJpS5r87jenfYN=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:19.101Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Perfection+Air+Systems+Heating+%26+Conditioning/data=!4m7!3m6!1s0x87c7c3025e0edd6b:0xe5b144ad8fa4b8a1!8m2!3d37.4105428!4d-94.6850331!16s%2Fg%2F11m5cz7665!19sChIJa90OXgLDx4cRobikj61EseU,Perfection Air Systems Heating & Conditioning,,,HVAC contractor,"218 N Fairview St, Pittsburg, KS 66762, United States","C867+6X Pittsburg, Kansas, USA",,+1 620-235-0262,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nOl1WLQTfry4Fi6O0NMvTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.36125&pitch=0&thumbfov=100,true,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:23.819Z,,,
https://www.google.com/maps/place/Mike+Nelson+Heating+and+Cooling/data=!4m7!3m6!1s0x87c7c3cb76d8e027:0xd7fb7a79b11981ea!8m2!3d37.4177606!4d-94.6890975!16s%2Fg%2F11g0l9mfh8!19sChIJJ-DYdsvDx4cR6oEZsXl6-9c,Mike Nelson Heating and Cooling,4.6,293,HVAC contractor,"924 E 11th St, Pittsburg, KS 66762, United States","C896+49 Pittsburg, Kansas, USA",http://facebook.com/mnhvac,+1 513-687-6639,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzFCg-fFisU4RETpGBz-a8KoeMi0oYNrilk7wI-1mEDJ0a2h9aZNffS3YIqLGJSQq25rgPX7EmxQX_iE7tndbkEoexCz9IfsWhqsRJ1hazqpdY_UVNtFh-7csChlelQVqMeSi5sTw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:29.553Z,,,
https://www.google.com/maps/place/Locke+Supply+Co+-+%2345+-+Plumbing+Supply/data=!4m7!3m6!1s0x87c7c25caf2bc371:0x2a3de7bb16339a6b!8m2!3d37.4364111!4d-94.7027452!16s%2Fg%2F1tf5f893!19sChIJccMrr1zCx4cRa5ozFrvnPSo,Locke Supply Co - #45 - Plumbing Supply,4.1,23,Plumbing supply store,"PLUMBING SUITE, 202 E 29th St, Pittsburg, KS 66762, United States","C7PW+HW Pittsburg, Kansas, USA",https://www.lockesupply.com/,+1 620-232-2070,Closed ⋅ Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=48oo2-ZozynWVkyzhkXa3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.81532&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:34.491Z,,"A range of supplies for plumbing, electrical & HVAC projects are offered by this wholesale retailer. · In-store shopping · Kerbside pickup · Delivery",
"https://www.google.com/maps/place/Wilkerson+plumbing/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x87c7dd5ffa6555a3:0x31eba2b9cd2f5d2b!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F113jdsl22",Wilkerson plumbing,4.5,8,Plumber,,,,+1 620-249-7076,,,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Pittsburg+KS/@37.410884,-94.70496,14z",2025-11-11T05:13:39.219Z,,,
https://www.google.com/maps/place/Hometown+Plumbing+and+Heating/data=!4m7!3m6!1s0x87bb574f69caf885:0x9ef2be7f802955c0!8m2!3d38.3691071!4d-97.656019!16s%2Fg%2F11st87wtl6!19sChIJhfjKaU9Xu4cRwFUpgH--8p4,Hometown Plumbing and Heating,4.9,55,Plumber,"736 E Kansas Ave, McPherson, KS 67460, United States","989V+JH McPherson, Kansas, USA",,+1 620-755-2247,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPwstq0ujnDLjAgKyCRhCgg0Ir1zsAK_pQLBe51=w408-h883-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+McPherson+KS/@38.3776189,-97.66758,14z",2025-11-11T05:13:52.537Z,,,
https://www.google.com/maps/place/Jim%27s+Plumbing+Heating+%26+AC+Inc/data=!4m7!3m6!1s0x87bb56432e3314b9:0x92af93410f6282e8!8m2!3d38.3708811!4d-97.6732494!16s%2Fg%2F1vhkl1k7!19sChIJuRQzLkNWu4cR6IJiD0GTr5I,Jim's Plumbing Heating & AC Inc,4.2,51,Plumber,"210 N Mulberry St, McPherson, KS 67460, United States","98CG+9P McPherson, Kansas, USA",,+1 620-241-3633,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kfHNsrHyz-LQuB7y7acPSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.90254&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+McPherson+KS/@38.3776189,-97.66758,14z",2025-11-11T05:13:57.306Z,,,
https://www.google.com/maps/place/McPherson+Quality+Air+%26+Plumbing/data=!4m7!3m6!1s0x87bb5664e8443835:0x5b18e0c84c359e3d!8m2!3d38.3748937!4d-97.6859712!16s%2Fg%2F1ptwrpp9s!19sChIJNThE6GRWu4cRPZ41TMjgGFs,McPherson Quality Air & Plumbing,4.5,66,HVAC contractor,"501 Old U.S. 81, McPherson, KS 67460, United States","98F7+XJ McPherson, Kansas, USA",http://www.mcphersonqa.com/,+1 620-245-0599,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMQs02OVHsgWhdQOfo1Jj6KiH6LLfcPpfk6JACO=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+McPherson+KS/@38.3776189,-97.66758,14z",2025-11-11T05:14:02.295Z,,,
https://www.google.com/maps/place/Dave%27s+Plumbing+Services/data=!4m7!3m6!1s0x87bb565021b77dad:0x8b09873a11a90c03!8m2!3d38.3708415!4d-97.6642087!16s%2Fg%2F12642tly9!19sChIJrX23IVBWu4cRAwypETqHCYs,Dave's Plumbing Services,1.0,1,Plumber,"McPherson, KS 67460, United States",,,+1 620-245-7320,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jPUXQT4f-B6Qj02OjSG9lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.47412&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+McPherson+KS/@38.3776189,-97.66758,14z",2025-11-11T05:14:05.016Z,,,
https://www.google.com/maps/place/Terry+Williams+Plumbing/data=!4m7!3m6!1s0x87bb5625246efec5:0xb7176c62fce11519!8m2!3d38.392668!4d-97.667921!16s%2Fg%2F1wfcpnpj!19sChIJxf5uJCVWu4cRGRXh_GJsF7c,Terry Williams Plumbing,,,Plumber,"1657 N Walnut St, McPherson, KS 67460, United States","98VJ+3R McPherson, Kansas, USA",,+1 620-241-1280,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k7pP8UWRRitjr4u0XbmJIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.11435&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+McPherson+KS/@38.3776189,-97.66758,14z",2025-11-11T05:14:09.760Z,,,
